"subject","eventN","eventCode","timeS","samplingPoint","trial","trialExcluded","eventCodeNew"
13,73,94,93.93945,48098,19,0,94
13,74,53,95.45703,48875,19,0,53
13,75,210,96.15234,49231,19,0,210
13,76,110,97.07422,49703,19,0,110
13,77,93,98.77344,50573,20,0,93
13,78,51,100.291,51350,20,0,51
13,79,210,100.9512,51688,20,0,210
13,80,20,101.873,52160,20,0,20
13,81,92,103.6074,53048,21,0,92
13,82,53,105.125,53825,21,0,53
13,83,210,105.6309,54084,21,0,210
13,84,110,106.5566,54558,21,0,110
13,85,92,108.375,55489,22,0,92
13,86,52,109.8906,56265,22,0,52
13,87,210,110.4824,56568,22,0,210
13,88,10,111.3906,57033,22,0,10
13,89,92,113.1914,57955,23,0,92
13,90,52,114.709,58732,23,0,52
13,91,210,115.168,58967,23,0,210
13,92,110,116.0918,59440,23,0,110
13,93,92,118.2578,60549,24,0,92
13,94,52,119.7754,61326,24,0,52
13,95,210,120.1738,61530,24,0,210
13,96,110,121.1094,62009,24,0,110
13,97,92,123.1094,63033,25,0,92
13,98,51,124.625,63809,25,0,51
13,99,210,125.3125,64161,25,0,210
13,100,110,126.2266,64629,25,0,110
13,101,93,127.8418,65456,26,0,93
13,102,52,129.3594,66233,26,0,52
13,103,210,129.9141,66517,26,0,210
13,104,20,130.8438,66993,26,0,20
13,105,94,132.7598,67974,27,0,94
13,106,52,134.2773,68751,27,0,52
13,107,210,134.793,69015,27,0,210
13,108,110,135.6934,69476,27,0,110
13,109,91,137.543,70423,28,0,91
13,110,53,139.0605,71200,28,0,53
13,111,210,140,71681,28,0,210
13,112,20,140.9434,72164,28,0,20
13,113,92,142.377,72898,29,0,92
13,114,52,143.8945,73675,29,0,52
13,115,210,144.4141,73941,29,0,210
13,116,110,145.3281,74409,29,0,110
13,117,94,147.1445,75339,30,0,94
13,118,53,148.6602,76115,30,0,53
13,119,210,149.3926,76490,30,0,210
13,120,110,150.3105,76960,30,0,110
13,121,94,152.2109,77933,31,0,94
13,122,52,153.7285,78710,31,0,52
13,123,210,154.3848,79046,31,0,210
13,124,110,155.2949,79512,31,0,110
13,125,91,156.9609,80365,32,0,91
13,126,51,158.4785,81142,32,0,51
13,127,210,159.2285,81526,32,0,210
13,128,20,160.1445,81995,32,0,20
13,129,93,161.9961,82943,33,0,93
13,130,51,163.5117,83719,33,0,51
13,131,210,164.1641,84053,33,0,210
13,132,20,165.0801,84522,33,0,20
13,133,94,166.9785,85494,34,0,94
13,134,51,168.4961,86271,34,0,51
13,135,210,169.2461,86655,34,0,210
13,136,110,170.1621,87124,34,0,110
13,137,94,171.9297,88029,35,0,94
13,138,51,173.4473,88806,35,0,51
13,139,210,174.1934,89188,35,0,210
13,140,110,175.0977,89651,35,0,110
13,141,91,176.6465,90444,36,0,91
13,142,51,178.1641,91221,36,0,51
13,143,210,178.8477,91571,36,0,210
13,144,20,179.7305,92023,36,0,20
13,145,94,181.6465,93004,37,0,94
13,146,52,183.1641,93781,37,0,52
13,147,210,183.9219,94169,37,0,210
13,148,110,184.8301,94634,37,0,110
13,149,93,186.6816,95582,38,0,93
13,150,53,188.1973,96358,38,0,53
13,151,210,188.7949,96664,38,0,210
13,152,20,189.7148,97135,38,0,20
13,153,93,191.498,98048,39,0,93
13,154,52,193.0156,98825,39,0,52
13,155,210,193.5449,99096,39,0,210
13,156,20,194.4492,99559,39,0,20
13,157,92,196.3477,100531,40,0,92
13,158,52,197.8652,101308,40,0,52
13,159,210,198.3203,101541,40,0,210
13,160,110,199.248,102016,40,0,110
13,161,94,201.3164,103075,41,1,-999
13,162,51,202.832,103851,41,1,-999
13,163,10,204.666,104790,41,1,-999
13,164,92,206.082,105515,42,0,92
13,165,52,207.5996,106292,42,0,52
13,166,210,208.1289,106563,42,0,210
13,167,110,209.0664,107043,42,0,110
13,168,94,210.7832,107922,43,0,94
13,169,52,212.3008,108699,43,0,52
13,170,210,212.7637,108936,43,0,210
13,171,110,213.666,109398,43,0,110
13,172,91,215.8164,110499,44,1,-999
13,173,51,217.334,111276,44,1,-999
13,174,20,219.168,112215,44,1,-999
13,175,91,220.8008,113051,45,0,91
13,176,52,222.3184,113828,45,0,52
13,177,210,222.8047,114077,45,0,210
13,178,20,223.7344,114553,45,0,20
13,179,91,225.668,115543,46,0,91
13,180,51,227.1855,116320,46,0,51
13,181,210,227.7656,116617,46,0,210
13,182,10,228.7012,117096,46,0,10
13,183,92,230.6016,118069,47,0,92
13,184,53,232.1191,118846,47,0,53
13,185,210,232.8184,119204,47,0,210
13,186,110,233.7188,119665,47,0,110
13,187,94,235.3027,120476,48,0,94
13,188,51,236.8184,121252,48,0,51
13,189,210,237.6289,121667,48,0,210
13,190,10,238.5352,122131,48,0,10
13,191,94,240.002,122882,49,0,94
13,192,52,241.5195,123659,49,0,52
13,193,210,242.0781,123945,49,0,210
13,194,110,242.9863,124410,49,0,110
13,195,93,244.8691,125374,50,0,93
13,196,52,246.3867,126151,50,0,52
13,197,210,246.8848,126406,50,0,210
13,198,20,247.8203,126885,50,0,20
13,199,94,249.9531,127977,51,0,94
13,200,51,251.4707,128754,51,0,51
13,201,200,252.3828,129221,51,0,200
13,202,10,253.2871,129684,51,0,10
13,203,91,254.6875,130401,52,0,91
13,204,53,256.2031,131177,52,0,53
13,205,210,256.8223,131494,52,0,210
13,206,20,257.7207,131954,52,0,20
13,207,94,259.7383,132987,53,0,94
13,208,52,261.2539,133763,53,0,52
13,209,210,261.8184,134052,53,0,210
13,210,110,262.7539,134531,53,0,110
13,211,92,264.5547,135453,54,0,92
13,212,51,266.0723,136230,54,0,51
13,213,200,266.7227,136563,54,0,200
13,214,10,267.6211,137023,54,0,10
13,215,91,269.6387,138056,55,0,91
13,216,51,271.1543,138832,55,0,51
13,217,210,272.0547,139293,55,0,210
13,218,20,272.9727,139763,55,0,20
13,219,91,274.7383,140667,56,0,91
13,220,52,276.2559,141444,56,0,52
13,221,210,277.1484,141901,56,0,210
13,222,20,278.1055,142391,56,0,20
13,223,92,279.8398,143279,57,0,92
13,224,53,281.3555,144055,57,0,53
13,225,210,282.0977,144435,57,0,210
13,226,10,282.9902,144892,57,0,10
13,227,93,284.5059,145668,58,0,93
13,228,52,286.0234,146445,58,0,52
13,229,210,286.8242,146855,58,0,210
13,230,10,287.7559,147332,58,0,10
13,231,91,289.541,148246,59,0,91
13,232,52,291.0566,149022,59,0,52
13,233,210,291.5645,149282,59,0,210
13,234,20,292.4902,149756,59,0,20
13,235,94,294.4746,150772,60,0,94
13,236,53,295.9902,151548,60,0,53
13,237,210,296.498,151808,60,0,210
13,238,110,297.4082,152274,60,0,110
13,239,93,299.207,153195,61,0,93
13,240,52,300.7246,153972,61,0,52
13,241,210,301.1895,154210,61,0,210
13,242,20,302.125,154689,61,0,20
13,243,91,304.3574,155832,62,0,91
13,244,51,305.875,156609,62,0,51
13,245,200,306.4707,156914,62,0,200
13,246,10,307.375,157377,62,0,10
13,247,91,309.041,158230,63,1,-999
13,248,51,310.5586,159007,63,1,-999
13,249,20,312.3926,159946,63,1,-999
13,250,94,313.8926,160714,64,1,-999
13,251,51,315.4082,161490,64,1,-999
13,252,10,317.2422,162429,64,1,-999
13,253,92,318.959,163308,65,0,92
13,254,52,320.4766,164085,65,0,52
13,255,210,321.0039,164355,65,0,210
13,256,110,321.9434,164836,65,0,110
13,257,91,323.6758,165723,66,0,91
13,258,53,325.1934,166500,66,0,53
13,259,210,326.1836,167007,66,0,210
13,260,10,327.1602,167507,66,0,10
13,261,91,328.8105,168352,67,0,91
13,262,51,330.3262,169128,67,0,51
13,263,210,331.1641,169557,67,0,210
13,264,10,332.127,170050,67,0,10
13,265,93,333.6777,170844,68,1,-999
13,266,51,335.1934,171620,68,1,-999
13,267,10,337.0273,172559,68,1,-999
13,268,93,338.6113,173370,69,0,93
13,269,53,340.127,174146,69,0,53
13,270,210,340.8418,174512,69,0,210
13,271,20,341.8105,175008,69,0,20
13,272,91,343.2617,175751,70,0,91
13,273,52,344.7793,176528,70,0,52
13,274,210,345.3516,176821,70,0,210
13,275,10,346.2793,177296,70,0,10
13,276,91,348.0781,178217,71,0,91
13,277,53,349.5957,178994,71,0,53
13,278,210,350.127,179266,71,0,210
13,279,10,351.0449,179736,71,0,10
13,280,93,352.9785,180726,72,0,93
13,281,52,354.4961,181503,72,0,52
13,282,210,355.0957,181810,72,0,210
13,283,20,356.0293,182288,72,0,20
13,284,92,357.7969,183193,73,0,92
13,285,53,359.3125,183969,73,0,53
13,286,210,360.0293,184336,73,0,210
13,287,10,360.9629,184814,73,0,10
13,288,91,362.8125,185761,74,0,91
13,289,52,364.3301,186538,74,0,52
13,290,210,364.8398,186799,74,0,210
13,291,10,365.7637,187272,74,0,10
13,292,94,367.8633,188347,75,0,94
13,293,52,369.3809,189124,75,0,52
13,294,210,369.957,189419,75,0,210
13,295,110,370.9297,189917,75,0,110
13,296,-99,375.4287,192220.5,NA,0,-99
13,297,94,379.9277,194524,76,0,94
13,298,52,381.4453,195301,76,0,52
13,299,210,381.9648,195567,76,0,210
13,300,110,382.8945,196043,76,0,110
13,301,93,385.0293,197136,77,0,93
13,302,52,386.5449,197912,77,0,52
13,303,210,387.043,198167,77,0,210
13,304,20,387.9629,198638,77,0,20
13,305,93,389.8281,199593,78,0,93
13,306,52,391.3457,200370,78,0,52
13,307,210,391.8555,200631,78,0,210
13,308,20,392.8125,201121,78,0,20
13,309,93,394.6465,202060,79,0,93
13,310,51,396.1621,202836,79,0,51
13,311,210,396.9961,203263,79,0,210
13,312,10,397.9297,203741,79,0,10
13,313,93,399.2969,204441,80,0,93
13,314,53,400.8125,205217,80,0,53
13,315,210,401.3398,205487,80,0,210
13,316,20,402.2793,205968,80,0,20
13,317,91,404.0801,206890,81,0,91
13,318,51,405.5977,207667,81,0,51
13,319,200,406.3359,208045,81,0,200
13,320,20,407.2461,208511,81,0,20
13,321,94,409.0645,209442,82,0,94
13,322,51,410.5801,210218,82,0,51
13,323,210,411.5,210689,82,0,210
13,324,10,412.4316,211166,82,0,10
13,325,93,413.8984,211917,83,0,93
13,326,51,415.4141,212693,83,0,51
13,327,210,416.1367,213063,83,0,210
13,328,20,417.0645,213538,83,0,20
13,329,94,418.7305,214391,84,0,94
13,330,53,420.248,215168,84,0,53
13,331,210,421.1016,215605,84,0,210
13,332,10,421.998,216064,84,0,10
13,333,91,423.5645,216866,85,0,91
13,334,52,425.082,217643,85,0,52
13,335,210,425.7539,217987,85,0,210
13,336,20,426.7148,218479,85,0,20
13,337,92,428.5312,219409,86,0,92
13,338,53,430.0488,220186,86,0,53
13,339,210,430.6758,220507,86,0,210
13,340,10,431.6152,220988,86,0,10
13,341,92,433.6328,222021,87,0,92
13,342,52,435.1504,222798,87,0,52
13,343,210,435.8887,223176,87,0,210
13,344,10,436.832,223659,87,0,10
13,345,91,438.4004,224462,88,0,91
13,346,53,439.916,225238,88,0,53
13,347,210,440.6875,225633,88,0,210
13,348,20,441.5996,226100,88,0,20
13,349,93,443.1172,226877,89,0,93
13,350,52,444.6328,227653,89,0,52
13,351,210,445.2207,227954,89,0,210
13,352,20,446.1504,228430,89,0,20
13,353,91,447.918,229335,90,0,91
13,354,52,449.4336,230111,90,0,52
13,355,210,449.9102,230355,90,0,210
13,356,20,450.834,230828,90,0,20
13,357,93,452.9512,231912,91,0,93
13,358,51,454.4688,232689,91,0,51
13,359,210,455.2676,233098,91,0,210
13,360,10,456.2188,233585,91,0,10
13,361,91,457.7852,234387,92,0,91
13,362,53,459.3008,235163,92,0,53
13,363,200,460.2598,235654,92,0,200
13,364,10,461.1348,236102,92,0,10
13,365,91,462.6523,236879,93,0,91
13,366,52,464.168,237655,93,0,52
13,367,210,464.8242,237991,93,0,210
13,368,10,465.7363,238458,93,0,10
13,369,91,467.5684,239396,94,0,91
13,370,53,469.0859,240173,94,0,53
13,371,210,469.7324,240504,94,0,210
13,372,10,470.7363,241018,94,0,10
13,373,92,472.2852,241811,95,0,92
13,374,52,473.8027,242588,95,0,52
13,375,210,474.4492,242919,95,0,210
13,376,10,475.3691,243390,95,0,10
13,377,93,477.1035,244278,96,0,93
13,378,52,478.6191,245054,96,0,52
13,379,210,479.4492,245479,96,0,210
13,380,10,480.4043,245968,96,0,10
13,381,93,481.9199,246744,97,0,93
13,382,53,483.4375,247521,97,0,53
13,383,210,484.0625,247841,97,0,210
13,384,20,485.0039,248323,97,0,20
13,385,93,486.9883,249339,98,1,-999
13,386,51,488.5039,250115,98,1,-999
13,387,10,490.3379,251054,98,1,-999
13,388,94,491.8887,251848,99,0,94
13,389,52,493.4043,252624,99,0,52
13,390,210,493.9375,252897,99,0,210
13,391,110,494.8887,253384,99,0,110
13,392,94,496.6719,254297,100,0,94
13,393,52,498.1875,255073,100,0,52
13,394,210,498.7559,255364,100,0,210
13,395,110,499.6875,255841,100,0,110
13,396,93,501.5547,256797,101,0,93
13,397,51,503.0723,257574,101,0,51
13,398,210,503.752,257922,101,0,210
13,399,20,504.6895,258402,101,0,20
13,400,94,506.2715,259212,102,0,94
13,401,52,507.7891,259989,102,0,52
13,402,210,508.3457,260274,102,0,210
13,403,110,509.2891,260757,102,0,110
13,404,91,511.3066,261790,103,0,91
13,405,51,512.8223,262566,103,0,51
13,406,200,513.8105,263072,103,0,200
13,407,20,514.7559,263556,103,0,20
13,408,94,516.1074,264248,104,0,94
13,409,52,517.623,265024,104,0,52
13,410,200,518.207,265323,104,0,200
13,411,10,519.1738,265818,104,0,10
13,412,91,521.1738,266842,105,0,91
13,413,52,522.6914,267619,105,0,52
13,414,210,523.1699,267864,105,0,210
13,415,20,524.123,268352,105,0,20
13,416,91,526.2734,269453,106,0,91
13,417,51,527.791,270230,106,0,51
13,418,210,528.4141,270549,106,0,210
13,419,20,529.3242,271015,106,0,20
13,420,93,531.2422,271997,107,0,93
13,421,52,532.7578,272773,107,0,52
13,422,210,533.2754,273038,107,0,210
13,423,20,534.209,273516,107,0,20
13,424,93,536.375,274625,108,0,93
13,425,53,537.8926,275402,108,0,53
13,426,210,538.5898,275759,108,0,210
13,427,20,539.5078,276229,108,0,20
13,428,92,541.2754,277134,109,0,92
13,429,52,542.793,277911,109,0,52
13,430,200,543.4492,278247,109,0,200
13,431,110,544.375,278721,109,0,110
13,432,93,546.2266,279669,110,1,-999
13,433,51,547.7422,280445,110,1,-999
13,434,10,549.5762,281384,110,1,-999
13,435,93,551.1426,282186,111,0,93
13,436,53,552.6602,282963,111,0,53
13,437,200,553.2988,283290,111,0,200
13,438,10,554.2109,283757,111,0,10
13,439,94,555.8945,284619,112,0,94
13,440,51,557.4102,285395,112,0,51
13,441,210,558.166,285782,112,0,210
13,442,110,559.1094,286265,112,0,110
13,443,93,560.8945,287179,113,0,93
13,444,53,562.4102,287955,113,0,53
13,445,210,563.1309,288324,113,0,210
13,446,20,564.0781,288809,113,0,20
13,447,93,565.9941,289790,114,0,93
13,448,51,567.5117,290567,114,0,51
13,449,210,568.1953,290917,114,0,210
13,450,20,569.0938,291377,114,0,20
13,451,92,570.8457,292274,115,0,92
13,452,53,572.3613,293050,115,0,53
13,453,210,573.3438,293553,115,0,210
13,454,10,574.2949,294040,115,0,10
13,455,92,575.7793,294800,116,0,92
13,456,51,577.2949,295576,116,0,51
13,457,210,578.2422,296061,116,0,210
13,458,110,579.1621,296532,116,0,110
13,459,92,580.9629,297454,117,0,92
13,460,51,582.4785,298230,117,0,51
13,461,210,583.1445,298571,117,0,210
13,462,110,584.0801,299050,117,0,110
13,463,94,585.9785,300022,118,0,94
13,464,52,587.4961,300799,118,0,52
13,465,210,588.2285,301174,118,0,210
13,466,110,589.1973,301670,118,0,110
13,467,92,590.9961,302591,119,1,-999
13,468,51,592.5137,303368,119,1,-999
13,469,110,594.3477,304307,119,1,-999
13,470,91,595.7129,305006,120,0,91
13,471,51,597.2305,305783,120,0,51
13,472,210,598.2051,306282,120,0,210
13,473,20,599.1465,306764,120,0,20
13,474,92,600.9141,307669,121,0,92
13,475,53,602.4316,308446,121,0,53
13,476,210,603.3555,308919,121,0,210
13,477,110,604.2637,309384,121,0,110
13,478,93,605.8652,310204,122,0,93
13,479,51,607.3809,310980,122,0,51
13,480,210,608.0938,311345,122,0,210
13,481,20,609.0312,311825,122,0,20
13,482,92,610.7148,312687,123,0,92
13,483,52,612.2324,313464,123,0,52
13,484,210,612.7676,313738,123,0,210
13,485,110,613.7148,314223,123,0,110
13,486,94,615.6484,315213,124,0,94
13,487,51,617.166,315990,124,0,51
13,488,200,617.9121,316372,124,0,200
13,489,10,618.8652,316860,124,0,10
13,490,93,620.666,317782,125,0,93
13,491,53,622.1816,318558,125,0,53
13,492,210,622.7012,318824,125,0,210
13,493,20,623.666,319318,125,0,20
13,494,93,625.7988,320410,126,0,93
13,495,52,627.3164,321187,126,0,52
13,496,210,627.9609,321517,126,0,210
13,497,20,628.9336,322015,126,0,20
13,498,91,630.7832,322962,127,0,91
13,499,51,632.3008,323739,127,0,51
13,500,210,633.1191,324158,127,0,210
13,501,20,634.0508,324635,127,0,20
13,502,94,635.6836,325471,128,0,94
13,503,53,637.2012,326248,128,0,53
13,504,210,637.8281,326569,128,0,210
13,505,110,638.75,327041,128,0,110
13,506,92,640.6172,327997,129,0,92
13,507,52,642.1348,328774,129,0,52
13,508,210,642.8535,329142,129,0,210
13,509,110,643.7832,329618,129,0,110
13,510,92,645.2832,330386,130,0,92
13,511,52,646.8008,331163,130,0,52
13,512,210,647.4414,331491,130,0,210
13,513,110,648.3691,331966,130,0,110
13,514,91,650.3516,332981,131,0,91
13,515,52,651.8691,333758,131,0,52
13,516,210,652.6973,334182,131,0,210
13,517,20,653.6523,334671,131,0,20
13,518,92,655.1191,335422,132,0,92
13,519,53,656.6348,336198,132,0,53
13,520,210,657.1289,336451,132,0,210
13,521,110,658.0684,336932,132,0,110
13,522,93,660.1191,337982,133,0,93
13,523,52,661.6367,338759,133,0,52
13,524,210,662.2109,339053,133,0,210
13,525,20,663.1523,339535,133,0,20
13,526,93,665.1699,340568,134,0,93
13,527,52,666.6855,341344,134,0,52
13,528,200,667.2793,341648,134,0,200
13,529,10,668.2031,342121,134,0,10
13,530,94,669.9043,342992,135,0,94
13,531,52,671.4199,343768,135,0,52
13,532,210,671.9355,344032,135,0,210
13,533,110,672.8867,344519,135,0,110
13,534,94,674.6367,345415,136,0,94
13,535,51,676.1543,346192,136,0,51
13,536,210,676.8984,346573,136,0,210
13,537,110,677.8203,347045,136,0,110
13,538,94,679.5879,347950,137,0,94
13,539,52,681.1035,348726,137,0,52
13,540,210,681.5938,348977,137,0,210
13,541,110,682.5215,349452,137,0,110
13,542,93,684.6719,350553,138,0,93
13,543,53,686.1875,351329,138,0,53
13,544,210,686.6758,351579,138,0,210
13,545,20,687.5879,352046,138,0,20
13,546,91,689.5723,353062,139,0,91
13,547,52,691.0879,353838,139,0,52
13,548,210,691.6172,354109,139,0,210
13,549,10,692.5723,354598,139,0,10
13,550,91,694.3887,355528,140,0,91
13,551,52,695.9062,356305,140,0,52
13,552,210,696.4609,356589,140,0,210
13,553,20,697.4219,357081,140,0,20
13,554,91,699.4902,358140,141,0,91
13,555,53,701.0059,358916,141,0,53
13,556,210,701.416,359126,141,0,210
13,557,20,702.3555,359607,141,0,20
13,558,93,704.2402,360572,142,0,93
13,559,51,705.7559,361348,142,0,51
13,560,210,706.6289,361795,142,0,210
13,561,10,707.5898,362287,142,0,10
13,562,92,709.0078,363013,143,0,92
13,563,52,710.5234,363789,143,0,52
13,564,210,711.248,364160,143,0,210
13,565,10,712.1738,364634,143,0,10
13,566,92,714.125,365633,144,0,92
13,567,51,715.6406,366409,144,0,51
13,568,210,716.3105,366752,144,0,210
13,569,10,717.2246,367220,144,0,10
13,570,93,719.1406,368201,145,0,93
13,571,52,720.6582,368978,145,0,52
13,572,210,721.2129,369262,145,0,210
13,573,20,722.1406,369737,145,0,20
13,574,92,723.9922,370685,146,0,92
13,575,53,725.5078,371461,146,0,53
13,576,210,726.082,371755,146,0,210
13,577,110,727.0078,372229,146,0,110
13,578,92,728.9082,373202,147,0,92
13,579,52,730.4258,373979,147,0,52
13,580,200,731.084,374316,147,0,200
13,581,110,732.0098,374790,147,0,110
13,582,94,733.875,375745,148,0,94
13,583,52,735.3926,376522,148,0,52
13,584,210,735.9336,376799,148,0,210
13,585,110,736.8926,377290,148,0,110
13,586,94,738.8262,378280,149,0,94
13,587,52,740.3418,379056,149,0,52
13,588,210,740.877,379330,149,0,210
13,589,110,741.793,379799,149,0,110
13,590,93,743.877,380866,150,0,93
13,591,52,745.3926,381642,150,0,52
13,592,200,745.8711,381887,150,0,200
13,593,10,746.793,382359,150,0,10
13,594,-99,751.292,384662.5,NA,0,-99
13,595,92,755.791,386966,151,0,92
13,596,51,757.3066,387742,151,0,51
13,597,210,758.1348,388166,151,0,210
13,598,110,759.0566,388638,151,0,110
13,599,93,760.5742,389415,152,0,93
13,600,52,762.0918,390192,152,0,52
13,601,210,763.0957,390706,152,0,210
13,602,10,764.0918,391216,152,0,10
13,603,92,765.8574,392120,153,0,92
13,604,53,767.375,392897,153,0,53
13,605,210,767.8555,393143,153,0,210
13,606,110,768.7754,393614,153,0,110
13,607,93,770.6094,394553,154,0,93
13,608,51,772.125,395329,154,0,51
13,609,210,772.8945,395723,154,0,210
13,610,10,773.8086,396191,154,0,10
13,611,92,775.3926,397002,155,0,92
13,612,51,776.9082,397778,155,0,51
13,613,210,777.5645,398114,155,0,210
13,614,110,778.4922,398589,155,0,110
13,615,91,780.4766,399605,156,0,91
13,616,53,781.9922,400381,156,0,53
13,617,210,782.7383,400763,156,0,210
13,618,10,783.6934,401252,156,0,10
13,619,94,785.4941,402174,157,0,94
13,620,52,787.0098,402950,157,0,52
13,621,210,787.5137,403208,157,0,210
13,622,110,788.4609,403693,157,0,110
13,623,91,790.5273,404751,158,0,91
13,624,51,792.043,405527,158,0,51
13,625,200,793.0078,406021,158,0,200
13,626,10,794.0098,406534,158,0,10
13,627,91,795.3945,407243,159,0,91
13,628,53,796.9102,408019,159,0,53
13,629,210,797.4902,408316,159,0,210
13,630,20,798.4453,408805,159,0,20
13,631,91,800.3105,409760,160,0,91
13,632,52,801.8281,410537,160,0,52
13,633,210,802.6465,410956,160,0,210
13,634,20,803.6289,411459,160,0,20
13,635,93,805.4453,412389,161,0,93
13,636,53,806.9609,413165,161,0,53
13,637,210,807.6445,413515,161,0,210
13,638,20,808.5781,413993,161,0,20
13,639,93,810.2461,414847,162,0,93
13,640,52,811.7617,415623,162,0,52
13,641,210,812.3027,415900,162,0,210
13,642,20,813.2461,416383,162,0,20
13,643,92,815.2285,417398,163,0,92
13,644,52,816.7461,418175,163,0,52
13,645,200,817.6152,418620,163,0,200
13,646,10,818.6133,419131,163,0,10
13,647,92,820.0137,419848,164,0,92
13,648,52,821.5293,420624,164,0,52
13,649,210,822.2559,420996,164,0,210
13,650,110,823.1289,421443,164,0,110
13,651,93,824.7637,422280,165,0,93
13,652,52,826.2793,423056,165,0,52
13,653,210,826.9219,423385,165,0,210
13,654,20,827.8633,423867,165,0,20
13,655,92,829.8809,424900,166,0,92
13,656,53,831.3965,425676,166,0,53
13,657,210,831.9453,425957,166,0,210
13,658,10,832.8965,426444,166,0,10
13,659,94,834.748,427392,167,0,94
13,660,51,836.2637,428168,167,0,51
13,661,210,836.834,428460,167,0,210
13,662,110,837.7812,428945,167,0,110
13,663,94,839.5137,429832,168,0,94
13,664,51,841.0312,430609,168,0,51
13,665,210,841.7148,430959,168,0,210
13,666,110,842.6484,431437,168,0,110
13,667,91,844.3809,432324,169,0,91
13,668,53,845.8984,433101,169,0,53
13,669,210,846.3613,433338,169,0,210
13,670,20,847.2812,433809,169,0,20
13,671,91,849.2832,434834,170,0,91
13,672,51,850.7988,435610,170,0,51
13,673,210,851.793,436119,170,0,210
13,674,20,852.7324,436600,170,0,20
13,675,92,854.082,437291,171,0,92
13,676,52,855.5996,438068,171,0,52
13,677,210,856.2734,438413,171,0,210
13,678,110,857.1504,438862,171,0,110
13,679,91,858.834,439724,172,0,91
13,680,53,860.3496,440500,172,0,53
13,681,210,860.875,440769,172,0,210
13,682,20,861.834,441260,172,0,20
13,683,94,863.8496,442292,173,0,94
13,684,51,865.3672,443069,173,0,51
13,685,210,866.2109,443501,173,0,210
13,686,10,867.1328,443973,173,0,10
13,687,93,868.9844,444921,174,0,93
13,688,51,870.5,445697,174,0,51
13,689,210,871.2969,446105,174,0,210
13,690,10,872.25,446593,174,0,10
13,691,94,873.918,447447,175,0,94
13,692,51,875.4336,448223,175,0,51
13,693,210,876.084,448556,175,0,210
13,694,110,877.0352,449043,175,0,110
13,695,93,879.0176,450058,176,1,-999
13,696,51,880.5352,450835,176,1,-999
13,697,10,882.3691,451774,176,1,-999
13,698,94,883.9023,452559,177,0,94
