"subject","eventN","eventCode","timeS","samplingPoint","trial","trialExcluded","eventCodeNew"
21,130,10,174.0977,89139,35,1,-999
21,131,91,175.5801,89898,36,1,-999
21,132,51,177.0977,90675,36,1,-999
21,133,10,178.9297,91613,36,1,-999
21,134,92,180.2637,92296,37,0,92
21,135,53,181.7812,93073,37,0,53
21,136,200,182.4141,93397,37,0,200
21,137,10,183.3477,93875,37,0,10
21,138,93,185.2305,94839,38,0,93
21,139,52,186.748,95616,38,0,52
21,140,210,187.3516,95925,38,0,210
21,141,20,188.332,96427,38,0,20
21,142,93,190.0977,97331,39,0,93
21,143,51,191.6152,98108,39,0,51
21,144,200,192.5625,98593,39,0,200
21,145,10,193.5488,99098,39,0,10
21,146,91,195.1484,99917,40,1,-999
21,147,51,196.666,100694,40,1,-999
21,148,10,198.498,101632,40,1,-999
21,149,92,200.0488,102426,41,0,92
21,150,51,201.5664,103203,41,0,51
21,151,200,202.3418,103600,41,0,200
21,152,10,203.3164,104099,41,0,10
21,153,93,204.9668,104944,42,1,-999
21,154,53,206.4824,105720,42,1,-999
21,155,10,208.3164,106659,42,1,-999
21,156,94,209.8672,107453,43,0,94
21,157,52,211.3828,108229,43,0,52
21,158,210,212.0859,108589,43,0,210
21,159,110,213.0664,109091,43,0,110
21,160,93,214.7168,109936,44,0,93
21,161,53,216.2344,110713,44,0,53
21,162,210,216.8691,111038,44,0,210
21,163,20,217.8516,111541,44,0,20
21,164,94,219.7676,112522,45,0,94
21,165,51,221.2852,113299,45,0,51
21,166,200,222.0469,113689,45,0,200
21,167,10,223.002,114178,45,0,10
21,168,92,224.4512,114920,46,0,92
21,169,51,225.9688,115697,46,0,51
21,170,210,226.5898,116015,46,0,210
21,171,10,227.5508,116507,46,0,10
21,172,91,229.3848,117446,47,0,91
21,173,53,230.9023,118223,47,0,53
21,174,200,231.8223,118694,47,0,200
21,175,20,232.7188,119153,47,0,20
21,176,91,234.502,120066,48,1,-999
21,177,51,236.0195,120843,48,1,-999
21,178,10,237.8516,121781,48,1,-999
21,179,92,239.4531,122601,49,1,-999
21,180,53,240.9688,123377,49,1,-999
21,181,110,242.8027,124316,49,1,-999
21,182,92,244.3535,125110,50,0,92
21,183,52,245.8691,125886,50,0,52
21,184,210,246.6895,126306,50,0,210
21,185,110,247.6699,126808,50,0,110
21,186,92,249.1875,127585,51,0,92
21,187,53,250.7031,128361,51,0,53
21,188,210,251.4766,128757,51,0,210
21,189,10,252.4199,129240,51,0,10
21,190,91,254.2383,130171,52,0,91
21,191,51,255.7539,130947,52,0,51
21,192,210,256.7324,131448,52,0,210
21,193,10,257.6875,131937,52,0,10
21,194,93,259.1367,132679,53,0,93
21,195,53,260.6543,133456,53,0,53
21,196,210,261.4023,133839,53,0,210
21,197,20,262.3535,134326,53,0,20
21,198,94,264.1211,135231,54,0,94
21,199,52,265.6387,136008,54,0,52
21,200,200,266.2168,136304,54,0,200
21,201,10,267.1387,136776,54,0,10
21,202,94,269.1055,137783,55,1,-999
21,203,51,270.6211,138559,55,1,-999
21,204,10,272.4551,139498,55,1,-999
21,205,92,274.1562,140369,56,0,92
21,206,52,275.6719,141145,56,0,52
21,207,210,276.4414,141539,56,0,210
21,208,10,277.4219,142041,56,0,10
21,209,92,279.0566,142878,57,1,-999
21,210,51,280.5723,143654,57,1,-999
21,211,10,282.4062,144593,57,1,-999
21,212,94,283.7559,145284,58,0,94
21,213,53,285.2734,146061,58,0,53
21,214,210,286.1289,146499,58,0,210
21,215,10,287.0566,146974,58,0,10
21,216,91,288.4902,147708,59,0,91
21,217,52,290.0078,148485,59,0,52
21,218,210,290.7852,148883,59,0,210
21,219,10,291.7578,149381,59,0,10
21,220,94,293.5234,150285,60,0,94
21,221,53,295.041,151062,60,0,53
21,222,200,295.6348,151366,60,0,200
21,223,10,296.5566,151838,60,0,10
21,224,93,298.375,152769,61,0,93
21,225,51,299.8906,153545,61,0,51
21,226,210,300.7207,153970,61,0,210
21,227,10,301.625,154433,61,0,10
21,228,91,303.4082,155346,62,0,91
21,229,51,304.9258,156123,62,0,51
21,230,200,305.6152,156476,62,0,200
21,231,10,306.5254,156942,62,0,10
21,232,94,308.3594,157881,63,0,94
21,233,51,309.875,158657,63,0,51
21,234,200,310.5762,159016,63,0,200
21,235,10,311.5254,159502,63,0,10
21,236,94,313.0762,160296,64,0,94
21,237,53,314.5918,161072,64,0,53
21,238,210,315.4863,161530,64,0,210
21,239,10,316.4922,162045,64,0,10
21,240,92,317.8594,162745,65,0,92
21,241,51,319.377,163522,65,0,51
21,242,200,320.2715,163980,65,0,200
21,243,10,321.2422,164477,65,0,10
21,244,93,322.6758,165211,66,1,-999
21,245,51,324.1934,165988,66,1,-999
21,246,10,326.0273,166927,66,1,-999
21,247,91,327.7109,167789,67,0,91
21,248,52,329.2266,168565,67,0,52
21,249,200,329.9707,168946,67,0,200
21,250,10,330.8945,169419,67,0,10
21,251,92,332.3613,170170,68,0,92
21,252,53,333.877,170946,68,0,53
21,253,210,334.5176,171274,68,0,210
21,254,10,335.4434,171748,68,0,10
21,255,91,337.4609,172781,69,1,-999
21,256,51,338.9785,173558,69,1,-999
21,257,10,340.8105,174496,69,1,-999
21,258,92,342.4453,175333,70,0,92
21,259,51,343.9609,176109,70,0,51
21,260,200,344.6387,176456,70,0,200
21,261,10,345.5781,176937,70,0,10
21,262,93,347.1953,177765,71,0,93
21,263,53,348.7129,178542,71,0,53
21,264,200,349.4902,178940,71,0,200
21,265,10,350.4961,179455,71,0,10
21,266,92,352.3301,180394,72,0,92
21,267,51,353.8457,181170,72,0,51
21,268,210,354.5488,181530,72,0,210
21,269,10,355.4785,182006,72,0,10
21,270,92,357.0801,182826,73,0,92
21,271,53,358.5957,183602,73,0,53
21,272,210,359.248,183936,73,0,210
21,273,10,360.2461,184447,73,0,10
21,274,93,362.0977,185395,74,0,93
21,275,51,363.6133,186171,74,0,51
21,276,200,364.5938,186673,74,0,200
21,277,10,365.4805,187127,74,0,10
21,278,94,367.0801,187946,75,0,94
21,279,51,368.5977,188723,75,0,51
21,280,200,369.5293,189200,75,0,200
21,281,10,370.4316,189662,75,0,10
21,282,-99,374.9307,191965.5,NA,0,-99
21,283,93,379.4297,194269,76,0,93
21,284,51,380.9453,195045,76,0,51
21,285,200,381.6328,195397,76,0,200
21,286,10,382.4961,195839,76,0,10
21,287,94,384.3965,196812,77,0,94
21,288,53,385.9121,197588,77,0,53
21,289,210,386.627,197954,77,0,210
21,290,110,387.4805,198391,77,0,110
21,291,92,389.1641,199253,78,0,92
21,292,52,390.6797,200029,78,0,52
21,293,210,391.5527,200476,78,0,210
21,294,10,392.4961,200959,78,0,10
21,295,94,394.0312,201745,79,0,94
21,296,52,395.5469,202521,79,0,52
21,297,210,396.3047,202909,79,0,210
21,298,110,397.2637,203400,79,0,110
21,299,93,399.1641,204373,80,1,-999
21,300,51,400.6816,205150,80,1,-999
21,301,10,402.5137,206088,80,1,-999
21,302,94,404.2812,206993,81,0,94
21,303,51,405.7988,207770,81,0,51
21,304,200,406.7988,208282,81,0,200
21,305,10,407.7324,208760,81,0,10
21,306,94,409.3809,209604,82,0,94
21,307,52,410.8984,210381,82,0,52
21,308,200,411.6855,210784,82,0,200
21,309,10,412.6484,211277,82,0,10
21,310,92,414.5,212225,83,1,-999
21,311,51,416.0156,213001,83,1,-999
21,312,10,417.8496,213940,83,1,-999
21,313,93,419.5332,214802,84,0,93
21,314,51,421.0488,215578,84,0,51
21,315,210,421.998,216064,84,0,210
21,316,10,422.9492,216551,84,0,10
21,317,92,424.5332,217362,85,1,-999
21,318,51,426.0488,218138,85,1,-999
21,319,10,427.8828,219077,85,1,-999
21,320,92,429.4844,219897,86,0,92
21,321,51,431,220673,86,0,51
21,322,200,431.7344,221049,86,0,200
21,323,10,432.666,221526,86,0,10
21,324,93,434.3008,222363,87,0,93
21,325,53,435.8164,223139,87,0,53
21,326,210,436.541,223510,87,0,210
21,327,20,437.4844,223993,87,0,20
21,328,92,439.084,224812,88,1,-999
21,329,52,440.6016,225589,88,1,-999
21,330,10,442.4336,226527,88,1,-999
21,331,91,443.8516,227253,89,1,-999
21,332,51,445.3672,228029,89,1,-999
21,333,10,447.2012,228968,89,1,-999
21,334,93,448.5352,229651,90,0,93
21,335,53,450.0527,230428,90,0,53
21,336,210,450.8906,230857,90,0,210
21,337,10,451.8516,231349,90,0,10
21,338,91,453.6348,232262,91,1,-999
21,339,51,455.1523,233039,91,1,-999
21,340,10,456.9863,233978,91,1,-999
21,341,91,458.5527,234780,92,1,-999
21,342,51,460.0703,235557,92,1,-999
21,343,20,461.9023,236495,92,1,-999
21,344,91,463.3535,237238,93,1,-999
21,345,52,464.8691,238014,93,1,-999
21,346,10,466.7031,238953,93,1,-999
21,347,93,468.2207,239730,94,0,93
21,348,53,469.7363,240506,94,0,53
21,349,200,470.6426,240970,94,0,200
21,350,10,471.5703,241445,94,0,10
21,351,92,473.0371,242196,95,1,-999
21,352,52,474.5547,242973,95,1,-999
21,353,10,476.3867,243911,95,1,-999
21,354,91,477.9707,244722,96,1,-999
21,355,51,479.4883,245499,96,1,-999
21,356,10,481.3223,246438,96,1,-999
21,357,94,482.9043,247248,97,0,94
21,358,53,484.4219,248025,97,0,53
21,359,200,484.9863,248314,97,0,200
21,360,10,485.8379,248750,97,0,10
21,361,91,487.5723,249638,98,0,91
21,362,52,489.0879,250414,98,0,52
21,363,200,489.9336,250847,98,0,200
21,364,10,490.8379,251310,98,0,10
21,365,94,492.4395,252130,99,0,94
21,366,51,493.9551,252906,99,0,51
21,367,200,494.8711,253375,99,0,200
21,368,10,495.8066,253854,99,0,10
21,369,94,497.3555,254647,100,0,94
21,370,53,498.873,255424,100,0,53
21,371,210,499.7441,255870,100,0,210
21,372,10,500.6562,256337,100,0,10
21,373,93,502.0059,257028,101,0,93
21,374,52,503.5234,257805,101,0,52
21,375,210,504.252,258178,101,0,210
21,376,20,505.207,258667,101,0,20
21,377,93,507.0566,259614,102,0,93
21,378,52,508.5742,260391,102,0,52
21,379,210,509.2188,260721,102,0,210
21,380,20,510.1406,261193,102,0,20
21,381,93,511.8574,262072,103,1,-999
21,382,53,513.375,262849,103,1,-999
21,383,10,515.207,263787,103,1,-999
21,384,92,516.625,264513,104,0,92
21,385,52,518.1406,265289,104,0,52
21,386,200,519.0059,265732,104,0,200
21,387,10,519.8574,266168,104,0,10
21,388,93,521.4258,266971,105,0,93
21,389,52,522.9414,267747,105,0,52
21,390,210,523.7754,268174,105,0,210
21,391,10,524.7578,268677,105,0,10
21,392,94,526.1094,269369,106,0,94
21,393,53,527.625,270145,106,0,53
21,394,210,528.3105,270496,106,0,210
21,395,110,529.2578,270981,106,0,110
21,396,91,531.1758,271963,107,1,-999
21,397,52,532.6914,272739,107,1,-999
21,398,20,534.5254,273678,107,1,-999
21,399,91,536.043,274455,108,0,91
21,400,53,537.5586,275231,108,0,53
21,401,210,538.4121,275668,108,0,210
21,402,10,539.3438,276145,108,0,10
21,403,92,541.0605,277024,109,1,-999
21,404,52,542.5762,277800,109,1,-999
21,405,10,544.4102,278739,109,1,-999
21,406,93,545.7598,279430,110,0,93
21,407,52,547.2773,280207,110,0,52
21,408,210,548.0156,280585,110,0,210
21,409,20,548.9609,281069,110,0,20
21,410,92,550.8613,282042,111,0,92
21,411,53,552.377,282818,111,0,53
21,412,210,553.3164,283299,111,0,210
21,413,10,554.3105,283808,111,0,10
21,414,92,556.0117,284679,112,0,92
21,415,52,557.5273,285455,112,0,52
21,416,210,558.5293,285968,112,0,210
21,417,110,559.4121,286420,112,0,110
21,418,92,560.8789,287171,113,0,92
21,419,52,562.3945,287947,113,0,52
21,420,210,562.9824,288248,113,0,210
21,421,110,563.9121,288724,113,0,110
21,422,93,565.8789,289731,114,0,93
21,423,51,567.3945,290507,114,0,51
21,424,210,568.166,290902,114,0,210
21,425,10,569.0957,291378,114,0,10
21,426,91,570.8457,292274,115,1,-999
21,427,51,572.3633,293051,115,1,-999
21,428,10,574.1953,293989,115,1,-999
21,429,94,575.4961,294655,116,0,94
21,430,53,577.0137,295432,116,0,53
21,431,210,577.9062,295889,116,0,210
21,432,10,578.8457,296370,116,0,10
21,433,93,580.5469,297241,117,0,93
21,434,52,582.0645,298018,117,0,52
21,435,200,582.959,298476,117,0,200
21,436,10,583.8809,298948,117,0,10
21,437,91,585.3477,299699,118,0,91
21,438,53,586.8633,300475,118,0,53
21,439,210,587.5391,300821,118,0,210
21,440,20,588.5137,301320,118,0,20
21,441,93,590.1973,302182,119,0,93
21,442,51,591.7148,302959,119,0,51
21,443,200,592.666,303446,119,0,200
21,444,10,593.6309,303940,119,0,10
21,445,94,595.1152,304700,120,0,94
21,446,52,596.6309,305476,120,0,52
21,447,210,597.2441,305790,120,0,210
21,448,110,598.1816,306270,120,0,110
21,449,91,600.1816,307294,121,1,-999
21,450,53,601.6992,308071,121,1,-999
21,451,20,603.5312,309009,121,1,-999
21,452,94,604.8652,309692,122,1,-999
21,453,51,606.3828,310469,122,1,-999
21,454,10,608.2148,311407,122,1,-999
21,455,94,609.7988,312218,123,0,94
21,456,53,611.3164,312995,123,0,53
21,457,200,612.2676,313482,123,0,200
21,458,10,613.2168,313968,123,0,10
21,459,94,614.9824,314872,124,0,94
21,460,51,616.5,315649,124,0,51
21,461,200,617.1855,316000,124,0,200
21,462,10,618.1328,316485,124,0,10
21,463,94,619.8164,317347,125,0,94
21,464,51,621.334,318124,125,0,51
21,465,210,622.3125,318625,125,0,210
21,466,10,623.2168,319088,125,0,10
21,467,94,624.5508,319771,126,0,94
21,468,51,626.0664,320547,126,0,51
21,469,200,626.7734,320909,126,0,200
21,470,10,627.6836,321375,126,0,10
21,471,93,629.4844,322297,127,0,93
21,472,53,631.002,323074,127,0,53
21,473,200,631.8574,323512,127,0,200
21,474,10,632.7852,323987,127,0,10
21,475,93,634.502,324866,128,1,-999
21,476,51,636.0176,325642,128,1,-999
21,477,10,637.8516,326581,128,1,-999
21,478,94,639.4512,327400,129,1,-999
21,479,51,640.9688,328177,129,1,-999
21,480,10,642.8027,329116,129,1,-999
21,481,94,644.1699,329816,130,0,94
21,482,53,645.6855,330592,130,0,53
21,483,200,646.3516,330933,130,0,200
21,484,10,647.252,331394,130,0,10
21,485,91,648.8203,332197,131,0,91
21,486,51,650.3359,332973,131,0,51
21,487,200,651.168,333399,131,0,200
21,488,10,652.1035,333878,131,0,10
21,489,91,653.5703,334629,132,0,91
21,490,53,655.0859,335405,132,0,53
21,491,200,655.8965,335820,132,0,200
21,492,10,656.8203,336293,132,0,10
21,493,91,658.6699,337240,133,0,91
21,494,52,660.1875,338017,133,0,52
21,495,210,660.7891,338325,133,0,210
21,496,10,661.7539,338819,133,0,10
21,497,93,663.4531,339689,134,0,93
21,498,51,664.9707,340466,134,0,51
21,499,210,665.9492,340967,134,0,210
21,500,10,666.8379,341422,134,0,10
21,501,93,668.4375,342241,135,0,93
21,502,53,669.9551,343018,135,0,53
21,503,210,670.8906,343497,135,0,210
21,504,10,671.8555,343991,135,0,10
21,505,94,673.5879,344878,136,0,94
21,506,51,675.1055,345655,136,0,51
21,507,200,675.9727,346099,136,0,200
21,508,10,676.9219,346585,136,0,10
21,509,91,678.3223,347302,137,0,91
21,510,52,679.8379,348078,137,0,52
21,511,210,680.5879,348462,137,0,210
21,512,10,681.5059,348932,137,0,10
21,513,94,683.2227,349811,138,0,94
21,514,53,684.7383,350587,138,0,53
21,515,210,685.5312,350993,138,0,210
21,516,10,686.5059,351492,138,0,10
21,517,93,688.2227,352371,139,0,93
21,518,52,689.7402,353148,139,0,52
21,519,200,690.7012,353640,139,0,200
21,520,10,691.6055,354103,139,0,10
21,521,94,693.123,354880,140,0,94
21,522,52,694.6406,355657,140,0,52
21,523,210,695.5547,356125,140,0,210
21,524,10,696.5234,356621,140,0,10
21,525,93,698.0742,357415,141,0,93
21,526,53,699.5898,358191,141,0,53
21,527,210,700.2871,358548,141,0,210
21,528,20,701.2578,359045,141,0,20
21,529,94,702.8398,359855,142,0,94
21,530,52,704.3574,360632,142,0,52
21,531,210,705.1191,361022,142,0,210
21,532,10,706.0742,361511,142,0,10
21,533,94,707.6582,362322,143,0,94
21,534,51,709.1738,363098,143,0,51
21,535,200,709.9629,363502,143,0,200
21,536,10,710.875,363969,143,0,10
21,537,93,712.7754,364942,144,0,93
21,538,52,714.291,365718,144,0,52
21,539,200,714.9297,366045,144,0,200
21,540,10,715.8418,366512,144,0,10
21,541,92,717.709,367468,145,0,92
21,542,52,719.2246,368244,145,0,52
21,543,210,719.8516,368565,145,0,210
21,544,10,720.7754,369038,145,0,10
21,545,94,722.6094,369977,146,0,94
21,546,52,724.125,370753,146,0,52
21,547,210,724.6211,371007,146,0,210
21,548,110,725.5586,371487,146,0,110
21,549,92,727.377,372418,147,0,92
21,550,53,728.8926,373194,147,0,53
21,551,210,729.5488,373530,147,0,210
21,552,10,730.4434,373988,147,0,10
21,553,94,732.1777,374876,148,0,94
21,554,51,733.6934,375652,148,0,51
21,555,200,734.2676,375946,148,0,200
21,556,10,735.2266,376437,148,0,10
21,557,91,736.9434,377316,149,0,91
21,558,51,738.4609,378093,149,0,51
21,559,210,739.209,378476,149,0,210
21,560,10,740.1113,378938,149,0,10
21,561,92,741.627,379714,150,0,92
21,562,52,743.1445,380491,150,0,52
21,563,200,743.7871,380820,150,0,200
21,564,10,744.7285,381302,150,0,10
21,565,-99,749.2275,383605.5,NA,0,-99
21,566,91,753.7266,385909,151,0,91
21,567,53,755.2422,386685,151,0,53
21,568,210,756.0059,387076,151,0,210
21,569,10,756.9922,387581,151,0,10
21,570,93,758.8262,388520,152,0,93
21,571,52,760.3438,389297,152,0,52
21,572,200,761.0527,389660,152,0,200
21,573,10,762.0098,390150,152,0,10
21,574,94,763.793,391063,153,0,94
21,575,52,765.3105,391840,153,0,52
21,576,210,766.0703,392229,153,0,210
21,577,10,767.0273,392719,153,0,10
21,578,93,768.5117,393479,154,0,93
21,579,52,770.0273,394255,154,0,52
21,580,210,770.6875,394593,154,0,210
21,581,20,771.6445,395083,154,0,20
21,582,94,773.5605,396064,155,0,94
21,583,52,775.0781,396841,155,0,52
21,584,210,775.6484,397133,155,0,210
21,585,110,776.5605,397600,155,0,110
21,586,93,778.4941,398590,156,0,93
21,587,51,780.0117,399367,156,0,51
21,588,200,780.5586,399647,156,0,200
21,589,10,781.4785,400118,156,0,10
21,590,91,783.2129,401006,157,0,91
21,591,53,784.7285,401782,157,0,53
21,592,200,785.291,402070,157,0,200
21,593,20,786.1953,402533,157,0,20
21,594,93,788.0117,403463,158,0,93
21,595,52,789.5293,404240,158,0,52
21,596,200,790.1582,404562,158,0,200
21,597,10,791.0625,405025,158,0,10
21,598,91,792.6797,405853,159,1,-999
21,599,3,794.1953,406629,159,1,-999
21,600,51,794.1973,406630,159,1,-999
21,601,10,796.0293,407568,159,1,-999
21,602,91,797.5137,408328,160,0,91
21,603,51,799.0293,409104,160,0,51
21,604,200,799.7031,409449,160,0,200
21,605,20,800.5977,409907,160,0,20
21,606,91,802.4141,410837,161,0,91
21,607,53,803.9297,411613,161,0,53
21,608,200,804.6543,411984,161,0,200
21,609,10,805.5801,412458,161,0,10
21,610,91,807.3301,413354,162,0,91
21,611,52,808.8477,414131,162,0,52
21,612,210,809.4805,414455,162,0,210
21,613,10,810.3652,414908,162,0,10
21,614,91,812.1973,415846,163,0,91
21,615,53,813.7148,416623,163,0,53
21,616,200,814.2578,416901,163,0,200
21,617,10,815.1816,417374,163,0,10
21,618,91,817.332,418475,164,0,91
21,619,52,818.8477,419251,164,0,52
21,620,210,819.373,419520,164,0,210
21,621,10,820.3477,420019,164,0,10
21,622,94,822.1816,420958,165,0,94
21,623,52,823.6992,421735,165,0,52
21,624,210,824.1777,421980,165,0,210
21,625,110,825.0996,422452,165,0,110
21,626,92,826.9492,423399,166,0,92
21,627,53,828.4668,424176,166,0,53
21,628,200,829.0645,424482,166,0,200
21,629,10,830,424961,166,0,10
21,630,93,831.9668,425968,167,0,93
21,631,52,833.4824,426744,167,0,52
21,632,210,834.084,427052,167,0,210
21,633,20,835.0488,427546,167,0,20
21,634,92,836.834,428460,168,0,92
21,635,53,838.3496,429236,168,0,53
21,636,200,838.9395,429538,168,0,200
21,637,110,839.8672,430013,168,0,110
21,638,94,841.5176,430858,169,0,94
21,639,52,843.0332,431634,169,0,52
21,640,210,843.5117,431879,169,0,210
21,641,110,844.4512,432360,169,0,110
21,642,91,846.1836,433247,170,0,91
21,643,52,847.7012,434024,170,0,52
21,644,200,848.5449,434456,170,0,200
21,645,20,849.502,434946,170,0,20
21,646,92,851.2852,435859,171,1,-999
21,647,53,852.8008,436635,171,1,-999
21,648,10,854.6348,437574,171,1,-999
21,649,91,856.168,438359,172,0,91
21,650,51,857.6855,439136,172,0,51
21,651,200,858.1719,439385,172,0,200
21,652,20,859.0684,439844,172,0,20
21,653,91,861.1191,440894,173,0,91
21,654,53,862.6348,441670,173,0,53
21,655,210,862.873,441792,173,0,210
21,656,20,863.752,442242,173,0,20
21,657,92,866.1191,443454,174,0,92
21,658,52,867.6367,444231,174,0,52
21,659,200,868.1094,444473,174,0,200
21,660,110,869.0195,444939,174,0,110
21,661,93,871.1035,446006,175,0,93
21,662,51,872.6191,446782,175,0,51
21,663,200,873.0898,447023,175,0,200
21,664,10,874.0195,447499,175,0,10
21,665,94,875.9199,448472,176,0,94
21,666,52,877.4375,449249,176,0,52
21,667,210,878.0352,449555,176,0,210
21,668,110,878.9863,450042,176,0,110
21,669,92,881.0215,451084,177,0,92
21,670,53,882.5371,451860,177,0,53
21,671,200,883.2109,452205,177,0,200
21,672,10,884.1211,452671,177,0,10
21,673,91,885.7383,453499,178,0,91
21,674,52,887.2539,454275,178,0,52
21,675,210,887.6016,454453,178,0,210
21,676,10,888.4883,454907,178,0,10
21,677,94,890.5723,455974,179,0,94
21,678,51,892.0879,456750,179,0,51
21,679,200,892.6328,457029,179,0,200
21,680,10,893.5547,457501,179,0,10
21,681,93,895.4375,458465,180,0,93
21,682,53,896.9551,459242,180,0,53
21,683,200,897.668,459607,180,0,200
21,684,10,898.5879,460078,180,0,10
21,685,92,900.5391,461077,181,0,92
21,686,51,902.0566,461854,181,0,51
21,687,210,902.5664,462115,181,0,210
21,688,10,903.4727,462579,181,0,10
21,689,94,905.6387,463688,182,0,94
21,690,51,907.1562,464465,182,0,51
21,691,200,907.7129,464750,182,0,200
21,692,10,908.6738,465242,182,0,10
