"subject","eventN","eventCode","timeS","samplingPoint","trial","trialExcluded","eventCodeNew"
14,328,210,417.4141,213717,83,0,210
14,329,10,418.2969,214169,83,0,10
14,330,92,420.2812,215185,84,0,92
14,331,52,421.7969,215961,84,0,52
14,332,210,422.1328,216133,84,0,210
14,333,110,423.0645,216610,84,0,110
14,334,91,425.2969,217753,85,0,91
14,335,52,426.8145,218530,85,0,52
14,336,210,427.2539,218755,85,0,210
14,337,10,428.1641,219221,85,0,10
14,338,94,430.0156,220169,86,0,94
14,339,53,431.5312,220945,86,0,53
14,340,210,432.1309,221252,86,0,210
14,341,110,433.0312,221713,86,0,110
14,342,92,434.9648,222703,87,0,92
14,343,51,436.4824,223480,87,0,51
14,344,210,437.2051,223850,87,0,210
14,345,10,438.1152,224316,87,0,10
14,346,93,439.7324,225144,88,0,93
14,347,53,441.25,225921,88,0,53
14,348,210,441.748,226176,88,0,210
14,349,20,442.6816,226654,88,0,20
14,350,94,444.3984,227533,89,0,94
14,351,52,445.916,228310,89,0,52
14,352,210,446.4004,228558,89,0,210
14,353,110,447.3164,229027,89,0,110
14,354,92,449.4668,230128,90,0,92
14,355,51,450.9824,230904,90,0,51
14,356,210,451.627,231234,90,0,210
14,357,110,452.5508,231707,90,0,110
14,358,94,454.5996,232756,91,0,94
14,359,53,456.1172,233533,91,0,53
14,360,210,456.6699,233816,91,0,210
14,361,110,457.6016,234293,91,0,110
14,362,91,459.7344,235385,92,0,91
14,363,52,461.25,236161,92,0,52
14,364,210,461.877,236482,92,0,210
14,365,20,462.7852,236947,92,0,20
14,366,91,464.6172,237885,93,0,91
14,367,53,466.1348,238662,93,0,53
14,368,210,466.7793,238992,93,0,210
14,369,20,467.7188,239473,93,0,20
14,370,92,469.7676,240522,94,0,92
14,371,52,471.2852,241299,94,0,52
14,372,210,472.2812,241809,94,0,210
14,373,110,473.1855,242272,94,0,110
14,374,91,474.7188,243057,95,0,91
14,375,51,476.2363,243834,95,0,51
14,376,210,476.8809,244164,95,0,210
14,377,20,477.8359,244653,95,0,20
14,378,94,479.5527,245532,96,1,-999
14,379,53,481.0684,246308,96,1,-999
14,380,10,482.9023,247247,96,1,-999
14,381,92,484.6191,248126,97,0,92
14,382,52,486.1367,248903,97,0,52
14,383,210,487.0859,249389,97,0,210
14,384,110,488.0371,249876,97,0,110
14,385,91,489.5527,250652,98,0,91
14,386,53,491.0703,251429,98,0,53
14,387,210,491.5684,251684,98,0,210
14,388,20,492.5039,252163,98,0,20
14,389,91,494.5195,253195,99,0,91
14,390,52,496.0371,253972,99,0,52
14,391,210,496.5508,254235,99,0,210
14,392,10,497.5039,254723,99,0,10
14,393,93,499.2539,255619,100,0,93
14,394,53,500.7715,256396,100,0,53
14,395,210,501.3242,256679,100,0,210
14,396,20,502.2539,257155,100,0,20
14,397,94,503.9219,258009,101,0,94
14,398,52,505.4375,258785,101,0,52
14,399,210,506.0371,259092,101,0,210
14,400,110,506.9883,259579,101,0,110
14,401,94,508.6719,260441,102,0,94
14,402,51,510.1895,261218,102,0,51
14,403,210,510.8652,261564,102,0,210
14,404,110,511.8047,262045,102,0,110
14,405,94,513.3223,262822,103,0,94
14,406,52,514.8398,263599,103,0,52
14,407,210,515.4609,263917,103,0,210
14,408,110,516.3555,264375,103,0,110
14,409,93,518.4395,265442,104,0,93
14,410,51,519.9551,266218,104,0,51
14,411,210,520.4746,266484,104,0,210
14,412,20,521.373,266944,104,0,20
14,413,94,523.0898,267823,105,0,94
14,414,52,524.6055,268599,105,0,52
14,415,210,525.2676,268938,105,0,210
14,416,110,526.1738,269402,105,0,110
14,417,92,528.0059,270340,106,0,92
14,418,52,529.5234,271117,106,0,52
14,419,210,530.002,271362,106,0,210
14,420,110,530.9062,271825,106,0,110
14,421,92,532.6738,272730,107,0,92
14,422,52,534.1914,273507,107,0,52
14,423,210,535.1934,274020,107,0,210
14,424,110,536.0898,274479,107,0,110
14,425,92,537.7402,275324,108,0,92
14,426,53,539.2578,276101,108,0,53
14,427,210,540.0625,276513,108,0,210
14,428,110,541.0078,276997,108,0,110
14,429,93,542.7422,277885,109,0,93
14,430,52,544.2578,278661,109,0,52
14,431,210,545.0254,279054,109,0,210
14,432,10,545.959,279532,109,0,10
14,433,93,547.7246,280436,110,0,93
14,434,51,549.2422,281213,110,0,51
14,435,210,549.918,281559,110,0,210
14,436,20,550.8086,282015,110,0,20
14,437,93,552.6094,282937,111,0,93
14,438,53,554.125,283713,111,0,53
14,439,210,554.8555,284087,111,0,210
14,440,20,555.7754,284558,111,0,20
14,441,91,557.6426,285514,112,0,91
14,442,52,559.1602,286291,112,0,52
14,443,210,559.9316,286686,112,0,210
14,444,10,560.8262,287144,112,0,10
14,445,94,562.3105,287904,113,0,94
14,446,51,563.8262,288680,113,0,51
14,447,210,564.5547,289053,113,0,210
14,448,110,565.4609,289517,113,0,110
14,449,91,567.127,290370,114,0,91
14,450,51,568.6445,291147,114,0,51
14,451,210,569.4023,291535,114,0,210
14,452,20,570.3105,292000,114,0,20
14,453,93,572.1777,292956,115,0,93
14,454,52,573.6934,293732,115,0,52
14,455,210,574.3613,294074,115,0,210
14,456,20,575.2949,294552,115,0,20
14,457,94,577.0449,295448,116,0,94
14,458,51,578.5605,296224,116,0,51
14,459,210,579.2734,296589,116,0,210
14,460,110,580.1777,297052,116,0,110
14,461,94,581.8789,297923,117,0,94
14,462,53,583.3945,298699,117,0,53
14,463,210,584.1719,299097,117,0,210
14,464,10,585.0781,299561,117,0,10
14,465,93,586.9785,300534,118,0,93
14,466,51,588.4961,301311,118,0,51
14,467,210,589.2715,301708,118,0,210
14,468,10,590.1953,302181,118,0,10
14,469,93,591.6621,302932,119,0,93
14,470,51,593.1797,303709,119,0,51
14,471,210,593.8223,304038,119,0,210
14,472,20,594.7461,304511,119,0,20
14,473,91,596.5293,305424,120,0,91
14,474,53,598.0469,306201,120,0,53
14,475,210,598.7949,306584,120,0,210
14,476,20,599.6797,307037,120,0,20
14,477,93,601.1797,307805,121,1,-999
14,478,52,602.6973,308582,121,1,-999
14,479,10,604.5293,309520,121,1,-999
14,480,92,606.2305,310391,122,0,92
14,481,51,607.748,311168,122,0,51
14,482,210,608.1055,311351,122,0,210
14,483,10,609.0645,311842,122,0,10
14,484,93,611.1973,312934,123,0,93
14,485,51,612.7148,313711,123,0,51
14,486,200,613.3145,314018,123,0,200
14,487,10,614.1973,314470,123,0,10
14,488,91,616.1973,315494,124,0,91
14,489,52,617.7148,316271,124,0,52
14,490,210,618.3926,316618,124,0,210
14,491,10,619.2988,317082,124,0,10
14,492,93,621.332,318123,125,0,93
14,493,51,622.8477,318899,125,0,51
14,494,210,623.4746,319220,125,0,210
14,495,20,624.3828,319685,125,0,20
14,496,92,625.9824,320504,126,0,92
14,497,52,627.498,321280,126,0,52
14,498,210,628.3105,321696,126,0,210
14,499,110,629.2988,322202,126,0,110
14,500,91,630.9316,323038,127,0,91
14,501,52,632.4492,323815,127,0,52
14,502,210,633.0039,324099,127,0,210
14,503,10,633.9492,324583,127,0,10
14,504,93,635.7832,325522,128,0,93
14,505,53,637.2988,326298,128,0,53
14,506,210,637.9844,326649,128,0,210
14,507,20,638.916,327126,128,0,20
14,508,94,640.4824,327928,129,1,-999
14,509,51,642,328705,129,1,-999
14,510,10,643.834,329644,129,1,-999
14,511,94,645.584,330540,130,0,94
14,512,53,647.0996,331316,130,0,53
14,513,210,647.6562,331601,130,0,210
14,514,110,648.6016,332085,130,0,110
14,515,92,650.334,332972,131,0,92
14,516,51,651.8516,333749,131,0,51
14,517,210,652.4531,334057,131,0,210
14,518,110,653.418,334551,131,0,110
14,519,93,655.1855,335456,132,0,93
14,520,52,656.7012,336232,132,0,52
14,521,210,657.3672,336573,132,0,210
14,522,20,658.2676,337034,132,0,20
14,523,92,660.0352,337939,133,0,92
14,524,53,661.5527,338716,133,0,53
14,525,210,662.3594,339129,133,0,210
14,526,110,663.2852,339603,133,0,110
14,527,92,664.8027,340380,134,0,92
14,528,51,666.3184,341156,134,0,51
14,529,210,666.9766,341493,134,0,210
14,530,110,667.8848,341958,134,0,110
14,531,94,669.8027,342940,135,0,94
14,532,53,671.3184,343716,135,0,53
14,533,210,672.1367,344135,135,0,210
14,534,10,673.0195,344587,135,0,10
14,535,94,674.7871,345492,136,0,94
14,536,51,676.3027,346268,136,0,51
14,537,210,676.9395,346594,136,0,210
14,538,110,677.8867,347079,136,0,110
14,539,93,679.9043,348112,137,1,-999
14,540,53,681.4199,348888,137,1,-999
14,541,10,683.2539,349827,137,1,-999
14,542,92,684.9531,350697,138,0,92
14,543,51,686.4707,351474,138,0,51
14,544,210,687.2617,351879,138,0,210
14,545,110,688.1699,352344,138,0,110
14,546,94,689.7871,353172,139,0,94
14,547,51,691.3047,353949,139,0,51
14,548,210,691.9121,354260,139,0,210
14,549,110,692.8555,354743,139,0,110
14,550,92,694.6211,355647,140,0,92
14,551,52,696.1387,356424,140,0,52
14,552,210,696.7246,356724,140,0,210
14,553,110,697.6387,357192,140,0,110
14,554,94,699.6211,358207,141,0,94
14,555,53,701.1387,358984,141,0,53
14,556,200,701.9453,359397,141,0,200
14,557,10,702.8887,359880,141,0,10
14,558,91,704.7227,360819,142,0,91
14,559,52,706.2383,361595,142,0,52
14,560,210,707.1387,362056,142,0,210
14,561,20,708.0391,362517,142,0,20
14,562,92,709.4395,363234,143,0,92
14,563,51,710.957,364011,143,0,51
14,564,210,711.7988,364442,143,0,210
14,565,110,712.7227,364915,143,0,110
14,566,93,714.4238,365786,144,0,93
14,567,52,715.9395,366562,144,0,52
14,568,210,716.6348,366918,144,0,210
14,569,20,717.5391,367381,144,0,20
14,570,91,719.3066,368286,145,0,91
14,571,51,720.8242,369063,145,0,51
14,572,210,721.4199,369368,145,0,210
14,573,20,722.3398,369839,145,0,20
14,574,91,724.4414,370915,146,0,91
14,575,51,725.957,371691,146,0,51
14,576,210,726.6816,372062,146,0,210
14,577,20,727.6074,372536,146,0,20
14,578,94,729.207,373355,147,0,94
14,579,53,730.7246,374132,147,0,53
14,580,210,731.3281,374441,147,0,210
14,581,110,732.2578,374917,147,0,110
14,582,93,734.291,375958,148,0,93
14,583,51,735.8086,376735,148,0,51
14,584,210,736.6875,377185,148,0,210
14,585,10,737.5586,377631,148,0,10
14,586,91,739.3594,378553,149,0,91
14,587,52,740.875,379329,149,0,52
14,588,210,741.5898,379695,149,0,210
14,589,20,742.4922,380157,149,0,20
14,590,91,744.0918,380976,150,0,91
14,591,51,745.6094,381753,150,0,51
14,592,210,746.5801,382250,150,0,210
14,593,10,747.4766,382709,150,0,10
14,594,-99,751.9756,385012.5,NA,0,-99
14,595,93,756.4746,387316,151,0,93
14,596,52,757.9902,388092,151,0,52
14,597,210,758.6523,388431,151,0,210
14,598,20,759.625,388929,151,0,20
14,599,94,761.1738,389722,152,0,94
14,600,53,762.6914,390499,152,0,53
14,601,210,763.4004,390862,152,0,210
14,602,110,764.291,391318,152,0,110
14,603,92,765.875,392129,153,0,92
14,604,52,767.3906,392905,153,0,52
14,605,210,768.082,393259,153,0,210
14,606,110,768.9922,393725,153,0,110
14,607,91,771.0078,394757,154,0,91
14,608,51,772.5254,395534,154,0,51
14,609,210,773.1875,395873,154,0,210
14,610,10,774.0918,396336,154,0,10
14,611,93,775.7754,397198,155,0,93
14,612,51,777.293,397975,155,0,51
14,613,210,778.0801,398378,155,0,210
14,614,10,778.9922,398845,155,0,10
14,615,94,780.9102,399827,156,0,94
14,616,52,782.4258,400603,156,0,52
14,617,210,783.0957,400946,156,0,210
14,618,110,784.0098,401414,156,0,110
14,619,93,785.9258,402395,157,0,93
14,620,52,787.4434,403172,157,0,52
14,621,210,788.207,403563,157,0,210
14,622,10,789.127,404034,157,0,10
14,623,92,790.8594,404921,158,0,92
14,624,53,792.377,405698,158,0,53
14,625,210,793.2012,406120,158,0,210
14,626,110,794.1445,406603,158,0,110
14,627,93,795.8613,407482,159,0,93
14,628,52,797.377,408258,159,0,52
14,629,210,797.8027,408476,159,0,210
14,630,20,798.7285,408950,159,0,20
14,631,93,800.7773,409999,160,0,93
14,632,52,802.2949,410776,160,0,52
14,633,210,802.9531,411113,160,0,210
14,634,20,803.8613,411578,160,0,20
14,635,92,805.9121,412628,161,0,92
14,636,51,807.4277,413404,161,0,51
14,637,210,808.123,413760,161,0,210
14,638,110,809.0293,414224,161,0,110
14,639,91,810.8457,415154,162,0,91
14,640,53,812.3613,415930,162,0,53
14,641,210,813.1348,416326,162,0,210
14,642,10,814.0625,416801,162,0,10
14,643,91,815.7617,417671,163,1,-999
14,644,52,817.2793,418448,163,1,-999
14,645,20,819.1133,419387,163,1,-999
14,646,93,820.7305,420215,164,0,93
14,647,53,822.2461,420991,164,0,53
14,648,210,822.8984,421325,164,0,210
14,649,20,823.8301,421802,164,0,20
14,650,94,825.5469,422681,165,0,94
14,651,52,827.0625,423457,165,0,52
14,652,210,827.8438,423857,165,0,210
14,653,10,828.7461,424319,165,0,10
14,654,93,830.2969,425113,166,0,93
14,655,53,831.8145,425890,166,0,53
14,656,210,832.5,426241,166,0,210
14,657,20,833.4297,426717,166,0,20
14,658,92,834.9648,427503,167,0,92
14,659,52,836.4805,428279,167,0,52
14,660,210,837.2031,428649,167,0,210
14,661,10,838.1309,429124,167,0,10
14,662,92,839.6484,429901,168,0,92
14,663,51,841.1641,430677,168,0,51
14,664,210,841.9141,431061,168,0,210
14,665,10,842.8145,431522,168,0,10
14,666,94,844.7656,432521,169,0,94
14,667,52,846.2812,433297,169,0,52
14,668,210,846.8984,433613,169,0,210
14,669,110,847.8477,434099,169,0,110
14,670,91,849.7812,435089,170,0,91
14,671,52,851.2988,435866,170,0,52
14,672,210,852.0098,436230,170,0,210
14,673,20,852.9316,436702,170,0,20
14,674,91,854.7656,437641,171,0,91
14,675,51,856.2832,438418,171,0,51
14,676,210,857.1738,438874,171,0,210
14,677,20,858.082,439339,171,0,20
14,678,93,859.7656,440201,172,0,93
14,679,53,861.2832,440978,172,0,53
14,680,210,862.0059,441348,172,0,210
14,681,20,862.9336,441823,172,0,20
14,682,93,864.7168,442736,173,0,93
14,683,51,866.2344,443513,173,0,51
14,684,210,866.9062,443857,173,0,210
14,685,20,867.8164,444323,173,0,20
14,686,93,869.4844,445177,174,0,93
14,687,52,871,445953,174,0,52
14,688,210,871.6523,446287,174,0,210
14,689,20,872.5684,446756,174,0,20
14,690,93,874.5176,447754,175,0,93
14,691,51,876.0352,448531,175,0,51
14,692,210,876.8047,448925,175,0,210
14,693,10,877.7012,449384,175,0,10
14,694,91,879.5508,450331,176,0,91
14,695,51,881.0684,451108,176,0,51
14,696,210,881.6934,451428,176,0,210
14,697,10,882.6191,451902,176,0,10
