"subject","eventN","eventCode","timeS","samplingPoint","trial","trialExcluded","eventCodeNew"
56,198,92,245.3008,125595,50,0,92
56,199,53,246.8184,126372,50,0,53
56,200,210,247.3906,126665,50,0,210
56,201,10,248.4004,127182,50,0,10
56,202,91,250.4023,128207,51,0,91
56,203,52,251.916,128982,51,0,52
56,204,210,252.4141,129237,51,0,210
56,205,20,253.4004,129742,51,0,20
56,206,93,255.3164,130723,52,0,93
56,207,53,256.8359,131501,52,0,53
56,208,210,257.5859,131885,52,0,210
56,209,20,258.6191,132414,52,0,20
56,210,92,260.082,133163,53,0,92
56,211,52,261.6016,133941,53,0,52
56,212,210,262.2285,134262,53,0,210
56,213,110,263.25,134785,53,0,110
56,214,93,264.8164,135587,54,0,93
56,215,53,266.332,136363,54,0,53
56,216,210,266.9961,136703,54,0,210
56,217,20,267.9824,137208,54,0,20
56,218,94,269.7988,138138,55,0,94
56,219,52,271.3184,138916,55,0,52
56,220,210,271.8379,139182,55,0,210
56,221,110,272.8516,139701,55,0,110
56,222,93,274.8672,140733,56,0,93
56,223,51,276.3848,141510,56,0,51
56,224,210,277.0488,141850,56,0,210
56,225,20,278.0488,142362,56,0,20
56,226,94,279.6348,143174,57,0,94
56,227,51,281.1504,143950,57,0,51
56,228,210,281.9844,144377,57,0,210
56,229,10,282.9824,144888,57,0,10
56,230,93,284.3145,145570,58,0,93
56,231,51,285.834,146348,58,0,51
56,232,210,286.4785,146678,58,0,210
56,233,20,287.5,147201,58,0,20
56,234,91,289.1309,148036,59,0,91
56,235,53,290.6504,148814,59,0,53
56,236,210,291.291,149142,59,0,210
56,237,20,292.2988,149658,59,0,20
56,238,92,293.7988,150426,60,0,92
56,239,51,295.3164,151203,60,0,51
56,240,210,295.7246,151412,60,0,210
56,241,110,296.6973,151910,60,0,110
56,242,94,298.8145,152994,61,0,94
56,243,52,300.3301,153770,61,0,52
56,244,210,300.666,153942,61,0,210
56,245,110,301.6328,154437,61,0,110
56,246,91,303.4805,155383,62,0,91
56,247,53,305,156161,62,0,53
56,248,210,305.5625,156449,62,0,210
56,249,20,306.5801,156970,62,0,20
56,250,92,308.1621,157780,63,0,92
56,251,52,309.6797,158557,63,0,52
56,252,210,310.2363,158842,63,0,210
56,253,110,311.2148,159343,63,0,110
56,254,94,313.0625,160289,64,0,94
56,255,53,314.5801,161066,64,0,53
56,256,210,315.2988,161434,64,0,210
56,257,110,316.2793,161936,64,0,110
56,258,94,317.9961,162815,65,0,94
56,259,51,319.5137,163592,65,0,51
56,260,210,320.0625,163873,65,0,210
56,261,110,321.0625,164385,65,0,110
56,262,94,322.8984,165325,66,0,94
56,263,52,324.4141,166101,66,0,52
56,264,210,324.957,166379,66,0,210
56,265,110,325.9629,166894,66,0,110
56,266,92,327.832,167851,67,0,92
56,267,51,329.3457,168626,67,0,51
56,268,210,329.9551,168938,67,0,210
56,269,110,330.9453,169445,67,0,110
56,270,94,332.6973,170342,68,0,94
56,271,52,334.2129,171118,68,0,52
56,272,210,334.6816,171358,68,0,210
56,273,110,335.6484,171853,68,0,110
56,274,93,337.5625,172833,69,0,93
56,275,51,339.0781,173609,69,0,51
56,276,210,339.6641,173909,69,0,210
56,277,20,340.6465,174412,69,0,20
56,278,91,342.3789,175299,70,0,91
56,279,53,343.8945,176075,70,0,53
56,280,210,344.4648,176367,70,0,210
56,281,20,345.4785,176886,70,0,20
56,282,91,347.0957,177714,71,0,91
56,283,52,348.6113,178490,71,0,52
56,284,210,349.1367,178759,71,0,210
56,285,20,350.1113,179258,71,0,20
56,286,92,351.9609,180205,72,0,92
56,287,51,353.4785,180982,72,0,51
56,288,210,354.1348,181318,72,0,210
56,289,110,355.1445,181835,72,0,110
56,290,94,356.8633,182715,73,0,94
56,291,52,358.377,183490,73,0,52
56,292,210,358.9473,183782,73,0,210
56,293,110,359.9766,184309,73,0,110
56,294,94,361.6621,185172,74,0,94
56,295,51,363.1777,185948,74,0,51
56,296,210,363.8047,186269,74,0,210
56,297,110,364.7773,186767,74,0,110
56,298,92,366.377,187586,75,0,92
56,299,52,367.8965,188364,75,0,52
56,300,200,368.6797,188765,75,0,200
56,301,110,369.6465,189260,75,0,110
56,302,-99,374.1455,191563.5,NA,0,-99
56,303,91,378.6445,193867,76,0,91
56,304,51,380.1621,194644,76,0,51
56,305,200,381.1133,195131,76,0,200
56,306,20,382.0312,195601,76,0,20
56,307,93,383.7637,196488,77,0,93
56,308,52,385.2793,197264,77,0,52
56,309,210,385.8164,197539,77,0,210
56,310,20,386.7793,198032,77,0,20
56,311,93,388.6133,198971,78,0,93
56,312,52,390.1289,199747,78,0,52
56,313,210,390.8906,200137,78,0,210
56,314,10,391.8945,200651,78,0,10
56,315,93,393.7285,201590,79,0,93
56,316,51,395.2441,202366,79,0,51
56,317,210,395.7637,202632,79,0,210
56,318,20,396.7637,203144,79,0,20
56,319,91,398.5781,204073,80,0,91
56,320,51,400.0938,204849,80,0,51
56,321,210,400.4824,205048,80,0,210
56,322,20,401.4453,205541,80,0,20
56,323,93,403.5469,206617,81,0,93
56,324,52,405.0605,207392,81,0,52
56,325,210,405.4805,207607,81,0,210
56,326,20,406.4102,208083,81,0,20
56,327,92,408.4766,209141,82,0,92
56,328,51,409.9961,209919,82,0,51
56,329,210,410.834,210348,82,0,210
56,330,110,411.8438,210865,82,0,110
56,331,92,413.2598,211590,83,0,92
56,332,53,414.7793,212368,83,0,53
56,333,210,415.3672,212669,83,0,210
56,334,110,416.3438,213169,83,0,110
56,335,93,418.293,214167,84,0,93
56,336,51,419.8105,214944,84,0,51
56,337,210,420.3848,215238,84,0,210
56,338,20,421.377,215746,84,0,20
56,339,92,423.3613,216762,85,0,92
56,340,52,424.877,217538,85,0,52
56,341,210,425.4102,217811,85,0,210
56,342,10,426.3945,218315,85,0,10
56,343,91,428.4434,219364,86,0,91
56,344,51,429.9609,220141,86,0,51
56,345,210,430.4902,220412,86,0,210
56,346,20,431.4922,220925,86,0,20
56,347,94,433.459,221932,87,0,94
56,348,52,434.9785,222710,87,0,52
56,349,210,435.5879,223022,87,0,210
56,350,110,436.5605,223520,87,0,110
56,351,94,438.2266,224373,88,0,94
56,352,53,439.7441,225150,88,0,53
56,353,210,440.334,225452,88,0,210
56,354,110,441.3418,225968,88,0,110
56,355,94,443.0098,226822,89,0,94
56,356,51,444.5273,227599,89,0,51
56,357,210,445.1191,227902,89,0,210
56,358,110,446.0918,228400,89,0,110
56,359,92,447.9941,229374,90,0,92
56,360,53,449.5078,230149,90,0,53
56,361,210,450.1074,230456,90,0,210
56,362,110,451.125,230977,90,0,110
56,363,91,452.7246,231796,91,0,91
56,364,51,454.2422,232573,91,0,51
56,365,210,454.752,232834,91,0,210
56,366,20,455.7246,233332,91,0,20
56,367,91,457.5605,234272,92,0,91
56,368,52,459.0742,235047,92,0,52
56,369,210,459.5977,235315,92,0,210
56,370,20,460.6094,235833,92,0,20
56,371,91,462.6406,236873,93,0,91
56,372,51,464.1582,237650,93,0,51
56,373,210,464.7246,237940,93,0,210
56,374,20,465.7246,238452,93,0,20
56,375,92,467.5762,239400,94,0,92
56,376,51,469.0898,240175,94,0,51
56,377,210,469.8516,240565,94,0,210
56,378,110,470.8398,241071,94,0,110
56,379,92,472.7246,242036,95,0,92
56,380,52,474.2422,242813,95,0,52
56,381,210,474.8496,243124,95,0,210
56,382,110,475.8398,243631,95,0,110
56,383,94,477.3887,244424,96,0,94
56,384,51,478.9062,245201,96,0,51
56,385,210,479.6016,245557,96,0,210
56,386,110,480.625,246081,96,0,110
56,387,91,482.3242,246951,97,0,91
56,388,51,483.8418,247728,97,0,51
56,389,210,484.2539,247939,97,0,210
56,390,20,485.2559,248452,97,0,20
56,391,92,487.1406,249417,98,0,92
56,392,53,488.6562,250193,98,0,53
56,393,210,489.1895,250466,98,0,210
56,394,110,490.1562,250961,98,0,110
56,395,92,492.2891,252053,99,0,92
56,396,52,493.8086,252831,99,0,52
56,397,210,494.2266,253045,99,0,210
56,398,110,495.1895,253538,99,0,110
56,399,91,497.2051,254570,100,0,91
56,400,51,498.7227,255347,100,0,51
56,401,210,499.5391,255765,100,0,210
56,402,20,500.5391,256277,100,0,20
56,403,94,501.9902,257020,101,0,94
56,404,53,503.5059,257796,101,0,53
56,405,210,504.0273,258063,101,0,210
56,406,110,505.0078,258565,101,0,110
56,407,91,506.9219,259545,102,0,91
56,408,52,508.4414,260323,102,0,52
56,409,210,509.0078,260613,102,0,210
56,410,20,510.0234,261133,102,0,20
56,411,92,511.8047,262045,103,0,92
56,412,52,513.3223,262822,103,0,52
56,413,210,513.8496,263092,103,0,210
56,414,110,514.8047,263581,103,0,110
56,415,92,516.8711,264639,104,0,92
56,416,51,518.3887,265416,104,0,51
56,417,210,518.9023,265679,104,0,210
56,418,110,519.9043,266192,104,0,110
56,419,93,521.6543,267088,105,0,93
56,420,53,523.1719,267865,105,0,53
56,421,210,523.8633,268219,105,0,210
56,422,20,524.8535,268726,105,0,20
56,423,91,526.7207,269682,106,0,91
56,424,52,528.2402,270460,106,0,52
56,425,210,529.166,270934,106,0,210
56,426,20,530.1875,271457,106,0,20
56,427,91,531.7715,272268,107,0,91
56,428,51,533.2871,273044,107,0,51
56,429,210,533.8691,273342,107,0,210
56,430,20,534.8359,273837,107,0,20
56,431,94,536.7871,274836,108,0,94
56,432,51,538.3027,275612,108,0,51
56,433,210,539.1211,276031,108,0,210
56,434,10,540.1367,276551,108,0,10
56,435,91,541.8203,277413,109,0,91
56,436,51,543.3359,278189,109,0,51
56,437,210,543.9082,278482,109,0,210
56,438,10,544.9023,278991,109,0,10
56,439,93,546.6387,279880,110,0,93
56,440,52,548.1523,280655,110,0,52
56,441,210,548.6719,280921,110,0,210
56,442,20,549.6855,281440,110,0,20
56,443,91,551.3027,282268,111,0,91
56,444,52,552.8223,283046,111,0,52
56,445,210,553.3867,283335,111,0,210
56,446,20,554.3867,283847,111,0,20
56,447,94,556.2031,284777,112,0,94
56,448,52,557.7188,285553,112,0,52
56,449,210,558.3281,285865,112,0,210
56,450,110,559.3359,286381,112,0,110
56,451,92,561.1191,287294,113,0,92
56,452,52,562.6348,288070,113,0,52
56,453,210,563.2871,288404,113,0,210
56,454,110,564.252,288898,113,0,110
56,455,92,566.2363,289914,114,0,92
56,456,51,567.752,290690,114,0,51
56,457,210,568.4199,291032,114,0,210
56,458,10,569.4355,291552,114,0,10
56,459,93,570.9668,292336,115,0,93
56,460,51,572.4844,293113,115,0,51
56,461,210,573.1855,293472,115,0,210
56,462,20,574.1523,293967,115,0,20
56,463,92,576.1016,294965,116,0,92
56,464,51,577.6172,295741,116,0,51
56,465,210,578.3516,296117,116,0,210
56,466,10,579.3535,296630,116,0,10
56,467,92,580.7852,297363,117,0,92
56,468,51,582.3027,298140,117,0,51
56,469,210,582.9609,298477,117,0,210
56,470,110,583.9512,298984,117,0,110
56,471,92,585.6348,299846,118,0,92
56,472,51,587.1504,300622,118,0,51
56,473,210,587.8086,300959,118,0,210
56,474,10,588.8164,301475,118,0,10
56,475,91,590.3164,302243,119,0,91
56,476,51,591.834,303020,119,0,51
56,477,210,592.2246,303220,119,0,210
56,478,20,593.2344,303737,119,0,20
56,479,91,595.0176,304650,120,0,91
56,480,53,596.5332,305426,120,0,53
56,481,210,597.1191,305726,120,0,210
56,482,20,598.0996,306228,120,0,20
56,483,93,599.7324,307064,121,0,93
56,484,52,601.252,307842,121,0,52
56,485,210,601.9707,308210,121,0,210
56,486,20,602.9824,308728,121,0,20
56,487,93,604.5332,309522,122,0,93
56,488,51,606.0527,310300,122,0,51
56,489,210,606.584,310572,122,0,210
56,490,20,607.582,311083,122,0,20
56,491,92,609.3496,311988,123,0,92
56,492,52,610.8652,312764,123,0,52
56,493,210,611.375,313025,123,0,210
56,494,110,612.3652,313532,123,0,110
56,495,92,614.002,314370,124,0,92
56,496,53,615.5156,315145,124,0,53
56,497,210,616.0352,315411,124,0,210
56,498,110,617.0664,315939,124,0,110
56,499,92,618.8652,316860,125,0,92
56,500,52,620.3828,317637,125,0,52
56,501,210,621.0645,317986,125,0,210
56,502,110,622.0664,318499,125,0,110
56,503,92,623.5996,319284,126,0,92
56,504,53,625.1152,320060,126,0,53
56,505,210,625.5488,320282,126,0,210
56,506,110,626.5156,320777,126,0,110
56,507,94,628.6152,321852,127,0,94
56,508,52,630.1328,322629,127,0,52
56,509,210,630.6777,322908,127,0,210
56,510,110,631.6836,323423,127,0,110
56,511,94,633.4004,324302,128,0,94
56,512,51,634.9141,325077,128,0,51
56,513,210,635.5879,325422,128,0,210
56,514,110,636.5996,325940,128,0,110
56,515,92,638.4824,326904,129,0,92
56,516,53,639.998,327680,129,0,53
56,517,210,640.6133,327995,129,0,210
56,518,110,641.6152,328508,129,0,110
56,519,93,643.2988,329370,130,0,93
56,520,51,644.8145,330146,130,0,51
56,521,210,645.4062,330449,130,0,210
56,522,20,646.3633,330939,130,0,20
56,523,91,648.1816,331870,131,0,91
56,524,51,649.6992,332647,131,0,51
56,525,210,650.3926,333002,131,0,210
56,526,20,651.4141,333525,131,0,20
56,527,94,652.9121,334292,132,0,94
56,528,51,654.4297,335069,132,0,51
56,529,210,655.0527,335388,132,0,210
56,530,110,656.0469,335897,132,0,110
56,531,93,657.9824,336888,133,0,93
56,532,51,659.498,337664,133,0,51
56,533,210,660.2676,338058,133,0,210
56,534,10,661.2969,338585,133,0,10
56,535,94,662.6797,339293,134,0,94
56,536,51,664.1973,340070,134,0,51
56,537,210,664.7949,340376,134,0,210
56,538,110,665.7969,340889,134,0,110
56,539,92,667.6641,341845,135,0,92
56,540,53,669.1797,342621,135,0,53
56,541,210,669.9785,343030,135,0,210
56,542,10,670.998,343552,135,0,10
56,543,91,672.5625,344353,136,0,91
56,544,52,674.0801,345130,136,0,52
56,545,210,674.6992,345447,136,0,210
56,546,10,675.6973,345958,136,0,10
56,547,91,677.498,346880,137,0,91
56,548,53,679.0137,347656,137,0,53
56,549,210,679.7363,348026,137,0,210
56,550,20,680.7305,348535,137,0,20
56,551,93,682.6445,349515,138,0,93
56,552,51,684.1641,350293,138,0,51
56,553,210,684.6816,350558,138,0,210
56,554,20,685.6797,351069,138,0,20
56,555,93,687.3301,351914,139,0,93
56,556,53,688.8457,352690,139,0,53
56,557,210,689.5293,353040,139,0,210
56,558,20,690.5137,353544,139,0,20
56,559,91,692.4609,354541,140,0,91
56,560,52,693.9785,355318,140,0,52
56,561,210,694.5215,355596,140,0,210
56,562,20,695.5293,356112,140,0,20
56,563,91,697.2285,356982,141,0,91
56,564,53,698.7461,357759,141,0,53
56,565,210,699.3516,358069,141,0,210
56,566,20,700.3301,358570,141,0,20
56,567,93,701.9609,359405,142,0,93
56,568,52,703.4805,360183,142,0,52
56,569,210,704.0938,360497,142,0,210
56,570,20,705.0938,361009,142,0,20
56,571,92,706.7637,361864,143,0,92
56,572,51,708.2793,362640,143,0,51
56,573,210,708.8672,362941,143,0,210
56,574,110,709.877,363458,143,0,110
56,575,93,711.6797,364381,144,0,93
56,576,51,713.1934,365156,144,0,51
56,577,210,713.8164,365475,144,0,210
56,578,20,714.8125,365985,144,0,20
56,579,94,716.3926,366794,145,0,94
56,580,52,717.9102,367571,145,0,52
56,581,210,718.457,367851,145,0,210
56,582,110,719.4434,368356,145,0,110
56,583,93,721.4961,369407,146,0,93
56,584,52,723.0117,370183,146,0,52
56,585,210,723.6484,370509,146,0,210
56,586,20,724.6289,371011,146,0,20
56,587,94,726.4258,371931,147,0,94
56,588,52,727.9434,372708,147,0,52
56,589,210,728.6074,373048,147,0,210
56,590,110,729.5762,373544,147,0,110
56,591,94,731.3594,374457,148,0,94
56,592,52,732.875,375233,148,0,52
56,593,210,733.3926,375498,148,0,210
56,594,110,734.375,376001,148,0,110
56,595,92,736.3418,377008,149,0,92
56,596,51,737.8594,377785,149,0,51
56,597,210,738.5898,378159,149,0,210
56,598,110,739.5605,378656,149,0,110
56,599,93,741.125,379457,150,0,93
56,600,53,742.6445,380235,150,0,53
56,601,210,743.2031,380521,150,0,210
56,602,20,744.1914,381027,150,0,20
56,603,-99,748.6904,383330.5,NA,0,-99
56,604,94,753.1895,385634,151,0,94
56,605,52,754.7207,386418,151,0,52
56,606,210,755.3809,386756,151,0,210
56,607,110,756.3223,387238,151,0,110
56,608,94,758.3379,388270,152,0,94
56,609,52,759.8574,389048,152,0,52
56,610,210,760.2598,389254,152,0,210
56,611,110,761.2402,389756,152,0,110
56,612,91,763.0059,390660,153,0,91
56,613,53,764.5234,391437,153,0,53
56,614,210,765.002,391682,153,0,210
56,615,20,765.9883,392187,153,0,20
56,616,92,767.8223,393126,154,0,92
56,617,52,769.3379,393902,154,0,52
56,618,210,769.9043,394192,154,0,210
56,619,110,770.8887,394696,154,0,110
56,620,93,772.9238,395738,155,0,93
56,621,53,774.4375,396513,155,0,53
56,622,210,775.0469,396825,155,0,210
56,623,20,775.9902,397308,155,0,20
56,624,94,777.6367,398151,156,0,94
56,625,52,779.1562,398929,156,0,52
56,626,210,779.7344,399225,156,0,210
56,627,110,780.7051,399722,156,0,110
56,628,92,782.4883,400635,157,0,92
56,629,53,784.0059,401412,157,0,53
56,630,210,784.5762,401704,157,0,210
56,631,110,785.5195,402187,157,0,110
56,632,93,787.6367,403271,158,0,93
56,633,52,789.1562,404049,158,0,52
56,634,210,789.8242,404391,158,0,210
56,635,20,790.8047,404893,158,0,20
56,636,91,792.7695,405899,159,0,91
56,637,52,794.2891,406677,159,0,52
56,638,210,794.8848,406982,159,0,210
56,639,20,795.8027,407452,159,0,20
56,640,94,797.4707,408306,160,0,94
56,641,52,798.9863,409082,160,0,52
56,642,210,799.6152,409404,160,0,210
56,643,110,800.5859,409901,160,0,110
56,644,91,802.3203,410789,161,0,91
56,645,51,803.8359,411565,161,0,51
56,646,210,804.502,411906,161,0,210
56,647,20,805.4863,412410,161,0,20
56,648,94,807.1719,413273,162,0,94
56,649,51,808.6855,414048,162,0,51
56,650,210,809.2012,414312,162,0,210
56,651,110,810.1367,414791,162,0,110
56,652,94,811.9688,415729,163,0,94
56,653,53,813.4863,416506,163,0,53
56,654,210,814.084,416812,163,0,210
56,655,110,815.0703,417317,163,0,110
56,656,93,816.7031,418153,164,0,93
56,657,52,818.2207,418930,164,0,52
56,658,210,818.8457,419250,164,0,210
56,659,20,819.8691,419774,164,0,20
56,660,94,821.6855,420704,165,0,94
56,661,53,823.2031,421481,165,0,53
56,662,210,823.7051,421738,165,0,210
56,663,110,824.6855,422240,165,0,110
56,664,93,826.7363,423290,166,0,93
56,665,52,828.252,424066,166,0,52
56,666,210,828.9238,424410,166,0,210
56,667,20,829.8848,424902,166,0,20
56,668,92,831.6699,425816,167,0,92
56,669,52,833.1875,426593,167,0,52
56,670,210,833.7754,426894,167,0,210
56,671,110,834.7695,427403,167,0,110
56,672,91,836.3848,428230,168,0,91
56,673,53,837.9023,429007,168,0,53
56,674,210,838.5273,429327,168,0,210
56,675,20,839.4668,429808,168,0,20
56,676,94,841.0508,430619,169,0,94
56,677,52,842.5664,431395,169,0,52
56,678,210,843.1758,431707,169,0,210
56,679,110,844.1699,432216,169,0,110
56,680,94,846.0332,433170,170,0,94
56,681,53,847.5527,433948,170,0,53
56,682,210,848.0918,434224,170,0,210
56,683,110,849.0996,434740,170,0,110
56,684,93,850.8516,435637,171,0,93
56,685,52,852.3672,436413,171,0,52
56,686,210,853.084,436780,171,0,210
56,687,20,854.0859,437293,171,0,20
56,688,92,855.7188,438129,172,0,92
56,689,53,857.2344,438905,172,0,53
56,690,210,857.6777,439132,172,0,210
56,691,110,858.6348,439622,172,0,110
56,692,91,860.8477,440755,173,0,91
56,693,50,862.3672,441533,173,0,50
56,694,51,862.3691,441534,173,0,51
56,695,210,862.9043,441808,173,0,210
56,696,20,863.916,442326,173,0,20
56,697,93,865.8828,443333,174,0,93
56,698,53,867.3984,444109,174,0,53
