"subject","eventN","eventCode","timeS","samplingPoint","trial","trialExcluded","eventCodeNew"
6,110,51,141.6602,72531,29,0,51
6,111,200,142.3848,72902,29,0,200
6,112,10,143.2773,73359,29,0,10
6,113,91,144.8438,74161,30,1,-999
6,114,52,146.3613,74938,30,1,-999
6,115,200,147.2207,75378,30,1,-999
6,116,10,148.1934,75876,30,1,-999
6,117,94,149.4941,76542,31,0,94
6,118,52,151.0117,77319,31,0,52
6,119,210,151.7598,77702,31,0,210
6,120,110,152.6953,78181,31,0,110
6,121,94,154.4609,79085,32,0,94
6,122,53,155.9785,79862,32,0,53
6,123,200,156.7832,80274,32,0,200
6,124,10,157.6777,80732,32,0,10
6,125,91,159.1113,81466,33,0,91
6,126,52,160.6289,82243,33,0,52
6,127,210,161.6172,82749,33,0,210
6,128,10,162.4961,83199,33,0,10
6,129,94,164.1621,84052,34,0,94
6,130,53,165.6797,84829,34,0,53
6,131,200,166.5234,85261,34,0,200
6,132,10,167.4121,85716,34,0,10
6,133,92,169.1133,86587,35,0,92
6,134,52,170.6289,87363,35,0,52
6,135,200,171.3379,87726,35,0,200
6,136,110,172.2461,88191,35,0,110
6,137,94,174.0625,89121,36,1,-999
6,138,51,175.5801,89898,36,1,-999
6,139,10,177.4141,90837,36,1,-999
6,140,94,179.1133,91707,37,1,-999
6,141,51,180.6309,92484,37,1,-999
6,142,10,182.4629,93422,37,1,-999
6,143,94,183.8633,94139,38,0,94
6,144,52,185.3809,94916,38,0,52
6,145,200,186.168,95319,38,0,200
6,146,10,187.0977,95795,38,0,10
6,147,94,188.5801,96554,39,0,94
6,148,53,190.0977,97331,39,0,53
6,149,200,190.6953,97637,39,0,200
6,150,10,191.5977,98099,39,0,10
6,151,93,193.5488,99098,40,0,93
6,152,51,195.0645,99874,40,0,51
6,153,210,196.0684,100388,40,0,210
6,154,10,197.0156,100873,40,0,10
6,155,93,198.498,101632,41,1,-999
6,156,52,200.0156,102409,41,1,-999
6,157,10,201.8496,103348,41,1,-999
6,158,93,203.166,104022,42,1,-999
6,159,51,204.6816,104798,42,1,-999
6,160,10,206.5156,105737,42,1,-999
6,161,91,207.832,106411,43,1,-999
6,162,53,209.3496,107188,43,1,-999
6,163,200,210.3438,107697,43,1,-999
6,164,10,211.25,108161,43,1,-999
6,165,94,212.8828,108997,44,0,94
6,166,52,214.4004,109774,44,0,52
6,167,200,215,110081,44,0,200
6,168,10,215.916,110550,44,0,10
6,169,94,217.9336,111583,45,0,94
6,170,53,219.4512,112360,45,0,53
6,171,200,220.1016,112693,45,0,200
6,172,10,221,113153,45,0,10
6,173,91,222.8516,114101,46,0,91
6,174,51,224.3672,114877,46,0,51
6,175,200,225.2168,115312,46,0,200
6,176,10,226.1504,115790,46,0,10
6,177,92,227.7168,116592,47,0,92
6,178,52,229.2344,117369,47,0,52
6,179,200,229.9062,117713,47,0,200
6,180,10,230.8008,118171,47,0,10
6,181,94,232.7676,119178,48,1,-999
6,182,53,234.2852,119955,48,1,-999
6,183,200,234.9766,120309,48,1,-999
6,184,10,236.1191,120894,48,1,-999
6,185,91,237.6016,121653,49,0,91
6,186,52,239.1191,122430,49,0,52
6,187,200,239.7949,122776,49,0,200
6,188,10,240.7012,123240,49,0,10
6,189,91,242.4688,124145,50,1,-999
6,190,51,243.9863,124922,50,1,-999
6,191,200,244.8359,125357,50,1,-999
6,192,10,245.8184,125860,50,1,-999
6,193,92,247.3691,126654,51,1,-999
6,194,51,248.8867,127431,51,1,-999
6,195,10,250.7207,128370,51,1,-999
6,196,94,252.3203,129189,52,1,-999
6,197,52,253.8359,129965,52,1,-999
6,198,200,254.6348,130374,52,1,-999
6,199,10,255.6699,130904,52,1,-999
6,200,93,256.9707,131570,53,0,93
6,201,53,258.4863,132346,53,0,53
6,202,200,259.125,132673,53,0,200
6,203,10,260.0215,133132,53,0,10
6,204,92,261.8535,134070,54,1,-999
6,205,52,263.3711,134847,54,1,-999
6,206,200,264.1621,135252,54,1,-999
6,207,10,265.2051,135786,54,1,-999
6,208,94,266.5703,136485,55,0,94
6,209,52,268.0879,137262,55,0,52
6,210,200,268.8809,137668,55,0,200
6,211,10,269.8047,138141,55,0,10
6,212,93,271.2383,138875,56,1,-999
6,213,53,272.7539,139651,56,1,-999
6,214,10,274.5879,140590,56,1,-999
6,215,93,275.9727,141299,57,1,-999
6,216,52,277.4883,142075,57,1,-999
6,217,200,278.4082,142546,57,1,-999
6,218,10,279.3379,143022,57,1,-999
6,219,93,280.9395,143842,58,0,93
6,220,53,282.4551,144618,58,0,53
6,221,200,283.1016,144949,58,0,200
6,222,10,284.0391,145429,58,0,10
6,223,94,285.6387,146248,59,1,-999
6,224,52,287.1562,147025,59,1,-999
6,225,10,288.9902,147964,59,1,-999
6,226,92,290.4902,148732,60,1,-999
6,227,53,292.0059,149508,60,1,-999
6,228,200,292.8477,149939,60,1,-999
6,229,10,293.8398,150447,60,1,-999
6,230,91,295.4395,151266,61,1,-999
6,231,51,296.957,152043,61,1,-999
6,232,10,298.791,152982,61,1,-999
6,233,94,300.5566,153886,62,1,-999
6,234,52,302.0742,154663,62,1,-999
6,235,10,303.9082,155602,62,1,-999
6,236,92,305.5918,156464,63,0,92
6,237,53,307.1074,157240,63,0,53
6,238,200,307.8262,157608,63,0,200
6,239,10,308.7246,158068,63,0,10
6,240,93,310.6582,159058,64,1,-999
6,241,52,312.1758,159835,64,1,-999
6,242,200,312.8203,160165,64,1,-999
6,243,10,314.0078,160773,64,1,-999
6,244,92,315.6914,161635,65,1,-999
6,245,51,317.209,162412,65,1,-999
6,246,10,319.043,163351,65,1,-999
6,247,93,320.5586,164127,66,0,93
6,248,52,322.0762,164904,66,0,52
6,249,200,322.7402,165244,66,0,200
6,250,10,323.6426,165706,66,0,10
6,251,94,325.543,166679,67,1,-999
6,252,53,327.0605,167456,67,1,-999
6,253,200,327.7695,167819,67,1,-999
6,254,10,328.8926,168394,67,1,-999
6,255,93,330.5938,169265,68,0,93
6,256,51,332.1094,170041,68,0,51
6,257,200,332.9551,170474,68,0,200
6,258,10,333.8594,170937,68,0,10
6,259,92,335.4941,171774,69,0,92
6,260,51,337.0098,172550,69,0,51
6,261,200,337.6797,172893,69,0,200
6,262,10,338.5781,173353,69,0,10
6,263,93,340.2441,174206,70,1,-999
6,264,52,341.7617,174983,70,1,-999
6,265,200,342.7441,175486,70,1,-999
6,266,10,343.6602,175955,70,1,-999
6,267,92,345.2773,176783,71,0,92
6,268,53,346.7949,177560,71,0,53
6,269,200,347.4824,177912,71,0,200
6,270,10,348.3789,178371,71,0,10
6,271,94,350.0293,179216,72,1,-999
6,272,52,351.5449,179992,72,1,-999
6,273,200,352.2617,180359,72,1,-999
6,274,10,353.3789,180931,72,1,-999
6,275,93,354.9297,181725,73,0,93
6,276,51,356.4453,182501,73,0,51
6,277,200,357.2891,182933,73,0,200
6,278,10,358.1953,183397,73,0,10
6,279,91,359.7793,184208,74,1,-999
6,280,53,361.2969,184985,74,1,-999
6,281,200,361.9727,185331,74,1,-999
6,282,10,363.1289,185923,74,1,-999
6,283,93,364.8633,186811,75,0,93
6,284,52,366.3789,187587,75,0,52
6,285,200,367.166,187990,75,0,200
6,286,10,368.0801,188458,75,0,10
6,287,-99,372.5791,190761.5,NA,0,-99
6,288,91,377.0781,193065,76,1,-999
6,289,51,378.5938,193841,76,1,-999
6,290,10,380.4277,194780,76,1,-999
6,291,91,381.877,195522,77,0,91
6,292,53,383.3945,196299,77,0,53
6,293,210,383.9492,196583,77,0,210
6,294,10,384.8613,197050,77,0,10
6,295,91,386.5625,197921,78,0,91
6,296,52,388.0781,198697,78,0,52
6,297,210,388.9922,199165,78,0,210
6,298,10,389.9609,199661,78,0,10
6,299,92,391.6777,200540,79,1,-999
6,300,51,393.1953,201317,79,1,-999
6,301,10,395.0293,202256,79,1,-999
6,302,94,396.3633,202939,80,1,-999
6,303,51,397.8789,203715,80,1,-999
6,304,10,399.7129,204654,80,1,-999
6,305,92,401.5137,205576,81,0,92
6,306,53,403.0293,206352,81,0,53
6,307,200,403.7617,206727,81,0,200
6,308,10,404.6797,207197,81,0,10
6,309,93,406.5293,208144,82,0,93
6,310,51,408.0469,208921,82,0,51
6,311,210,408.9629,209390,82,0,210
6,312,10,409.8633,209851,82,0,10
6,313,94,411.2969,210585,83,0,94
6,314,53,412.8145,211362,83,0,53
6,315,200,413.4648,211695,83,0,200
6,316,10,414.3633,212155,83,0,10
6,317,94,416.1133,213051,84,0,94
6,318,51,417.6309,213828,84,0,51
6,319,210,418.4863,214266,84,0,210
6,320,10,419.3984,214733,84,0,10
6,321,91,421.1816,215646,85,0,91
6,322,51,422.6973,216422,85,0,51
6,323,210,423.4648,216815,85,0,210
6,324,10,424.3809,217284,85,0,10
6,325,93,426.2148,218223,86,0,93
6,326,52,427.7324,219000,86,0,52
6,327,210,428.6035,219446,86,0,210
6,328,10,429.5156,219913,86,0,10
6,329,92,431.0156,220681,87,0,92
6,330,53,432.5312,221457,87,0,53
6,331,210,433.1426,221770,87,0,210
6,332,10,434.0488,222234,87,0,10
6,333,92,435.9336,223199,88,0,92
6,334,52,437.4492,223975,88,0,52
6,335,210,438.2422,224381,88,0,210
6,336,10,439.1328,224837,88,0,10
6,337,93,440.7324,225656,89,0,93
6,338,52,442.25,226433,89,0,52
6,339,210,442.8809,226756,89,0,210
6,340,20,443.7656,227209,89,0,20
6,341,91,445.5,228097,90,0,91
6,342,51,447.0176,228874,90,0,51
6,343,210,448.0234,229389,90,0,210
6,344,20,448.9492,229863,90,0,20
6,345,91,450.5996,230708,91,1,-999
6,346,51,452.1172,231485,91,1,-999
6,347,20,453.9512,232424,91,1,-999
6,348,93,455.5176,233226,92,0,93
6,349,53,457.0352,234003,92,0,53
6,350,210,457.7773,234383,92,0,210
6,351,20,458.668,234839,92,0,20
6,352,93,460.6016,235829,93,0,93
6,353,51,462.1172,236605,93,0,51
6,354,200,462.9863,237050,93,0,200
6,355,10,463.8848,237510,93,0,10
6,356,91,465.5176,238346,94,0,91
6,357,51,467.0352,239123,94,0,51
6,358,210,467.9121,239572,94,0,210
6,359,10,468.8184,240036,94,0,10
6,360,92,470.1855,240736,95,0,92
6,361,51,471.7031,241513,95,0,51
6,362,210,472.6191,241982,95,0,210
6,363,10,473.5195,242443,95,0,10
6,364,94,474.9531,243177,96,0,94
6,365,52,476.4688,243953,96,0,52
6,366,200,477.2188,244337,96,0,200
6,367,10,478.1035,244790,96,0,10
6,368,92,479.9355,245728,97,0,92
6,369,52,481.4531,246505,97,0,52
6,370,200,482.416,246998,97,0,200
6,371,10,483.3027,247452,97,0,10
6,372,92,484.7695,248203,98,0,92
6,373,52,486.2871,248980,98,0,52
6,374,210,487.0918,249392,98,0,210
6,375,10,487.9863,249850,98,0,10
6,376,94,489.5547,250653,99,0,94
6,377,52,491.0703,251429,99,0,52
6,378,210,491.8984,251853,99,0,210
6,379,10,492.8047,252317,99,0,10
6,380,91,494.5371,253204,100,0,91
6,381,53,496.0547,253981,100,0,53
6,382,210,496.623,254272,100,0,210
6,383,20,497.5215,254732,100,0,20
6,384,94,499.3711,255679,101,1,-999
6,385,51,500.8887,256456,101,1,-999
6,386,10,502.7207,257394,101,1,-999
6,387,93,504.4219,258265,102,0,93
6,388,51,505.9395,259042,102,0,51
6,389,210,506.9219,259545,102,0,210
6,390,10,507.8223,260006,102,0,10
6,391,93,509.2715,260748,103,0,93
6,392,53,510.7891,261525,103,0,53
6,393,210,511.3984,261837,103,0,210
6,394,20,512.3066,262302,103,0,20
6,395,93,513.9727,263155,104,0,93
6,396,51,515.4902,263932,104,0,51
6,397,210,516.4883,264443,104,0,210
6,398,10,517.3887,264904,104,0,10
6,399,93,518.9902,265724,105,0,93
6,400,53,520.5059,266500,105,0,53
6,401,210,521.1191,266814,105,0,210
6,402,20,522.0391,267285,105,0,20
6,403,93,523.7402,268156,106,0,93
6,404,52,525.2578,268933,106,0,52
6,405,210,526.0352,269331,106,0,210
6,406,10,526.9395,269794,106,0,10
6,407,91,528.4414,270563,107,0,91
6,408,52,529.957,271339,107,0,52
6,409,210,530.8242,271783,107,0,210
6,410,20,531.707,272235,107,0,20
6,411,92,533.4414,273123,108,0,92
6,412,53,534.957,273899,108,0,53
6,413,200,535.5469,274201,108,0,200
6,414,110,536.4414,274659,108,0,110
6,415,93,538.4258,275675,109,0,93
6,416,52,539.9414,276451,109,0,52
6,417,210,540.6348,276806,109,0,210
6,418,20,541.5586,277279,109,0,20
6,419,92,543.4922,278269,110,0,92
6,420,53,545.0078,279045,110,0,53
6,421,210,545.8965,279500,110,0,210
6,422,10,546.793,279959,110,0,10
6,423,91,548.6094,280889,111,0,91
6,424,52,550.125,281665,111,0,52
6,425,210,550.9922,282109,111,0,210
6,426,10,551.875,282561,111,0,10
6,427,91,553.6094,283449,112,0,91
6,428,51,555.127,284226,112,0,51
6,429,200,555.6172,284477,112,0,200
6,430,10,556.5254,284942,112,0,10
6,431,91,558.6426,286026,113,0,91
6,432,52,560.1602,286803,113,0,52
6,433,210,560.998,287232,113,0,210
6,434,10,561.9258,287707,113,0,10
6,435,91,563.6934,288612,114,1,-999
6,436,51,565.2109,289389,114,1,-999
6,437,20,567.043,290327,114,1,-999
6,438,92,568.5781,291113,115,0,92
6,439,53,570.0938,291889,115,0,53
6,440,200,570.7227,292211,115,0,200
6,441,110,571.6445,292683,115,0,110
6,442,91,573.2949,293528,116,0,91
6,443,52,574.8105,294304,116,0,52
6,444,210,575.5332,294674,116,0,210
6,445,20,576.4453,295141,116,0,20
6,446,94,578.1289,296003,117,0,94
6,447,51,579.6445,296779,117,0,51
6,448,200,580.2598,297094,117,0,200
6,449,10,581.1777,297564,117,0,10
6,450,92,583.1445,298571,118,0,92
6,451,53,584.6621,299348,118,0,53
6,452,210,585.4043,299728,118,0,210
6,453,10,586.3125,300193,118,0,10
6,454,92,588.0293,301072,119,0,92
6,455,51,589.5449,301848,119,0,51
6,456,210,590.25,302209,119,0,210
6,457,10,591.1465,302668,119,0,10
6,458,94,592.6797,303453,120,0,94
6,459,52,594.1953,304229,120,0,52
6,460,210,595.0371,304660,120,0,210
6,461,10,595.9473,305126,120,0,10
6,462,93,597.3457,305842,121,0,93
6,463,52,598.8633,306619,121,0,52
6,464,210,599.5391,306965,121,0,210
6,465,20,600.4473,307430,121,0,20
6,466,92,602.4141,308437,122,0,92
6,467,52,603.9297,309213,122,0,52
6,468,200,604.8203,309669,122,0,200
6,469,10,605.748,310144,122,0,10
6,470,91,607.3633,310971,123,0,91
6,471,52,608.8809,311748,123,0,52
6,472,210,609.7891,312213,123,0,210
6,473,10,610.6973,312678,123,0,10
6,474,94,612.4648,313583,124,0,94
6,475,51,613.9805,314359,124,0,51
6,476,210,614.7383,314747,124,0,210
6,477,110,615.6484,315213,124,0,110
6,478,94,617.1484,315981,125,0,94
6,479,52,618.666,316758,125,0,52
6,480,210,619.2422,317053,125,0,210
6,481,110,620.166,317526,125,0,110
6,482,93,622.2148,318575,126,1,-999
6,483,53,623.7324,319352,126,1,-999
6,484,10,625.5664,320291,126,1,-999
6,485,91,626.9668,321008,127,0,91
6,486,52,628.4824,321784,127,0,52
6,487,210,628.998,322048,127,0,210
6,488,20,629.9336,322527,127,0,20
6,489,92,631.6328,323397,128,0,92
6,490,52,633.1504,324174,128,0,52
6,491,200,633.9531,324585,128,0,200
6,492,110,634.8496,325044,128,0,110
6,493,92,636.3164,325795,129,0,92
6,494,52,637.834,326572,129,0,52
6,495,210,638.4062,326865,129,0,210
6,496,110,639.3496,327348,129,0,110
6,497,92,641.084,328236,130,0,92
6,498,53,642.5996,329012,130,0,53
6,499,210,643.3809,329412,130,0,210
6,500,110,644.334,329900,130,0,110
6,501,93,646.168,330839,131,0,93
6,502,51,647.6836,331615,131,0,51
6,503,210,648.3027,331932,131,0,210
6,504,20,649.2344,332409,131,0,20
6,505,94,651.2676,333450,132,0,94
6,506,51,652.7852,334227,132,0,51
6,507,200,653.4043,334544,132,0,200
6,508,10,654.3184,335012,132,0,10
6,509,92,655.9688,335857,133,0,92
6,510,51,657.4844,336633,133,0,51
6,511,210,658.2129,337006,133,0,210
6,512,10,659.1348,337478,133,0,10
6,513,92,660.8691,338366,134,0,92
6,514,51,662.3848,339142,134,0,51
6,515,200,663.373,339648,134,0,200
6,516,110,664.2852,340115,134,0,110
6,517,93,665.6523,340815,135,0,93
6,518,51,667.1699,341592,135,0,51
6,519,200,667.793,341911,135,0,200
6,520,10,668.752,342402,135,0,10
6,521,91,670.7363,343418,136,0,91
6,522,52,672.2539,344195,136,0,52
6,523,210,672.9941,344574,136,0,210
6,524,10,673.9199,345048,136,0,10
6,525,94,675.6699,345944,137,0,94
6,526,51,677.1875,346721,137,0,51
6,527,210,678.0215,347148,137,0,210
6,528,10,678.9531,347625,137,0,10
6,529,93,680.6211,348479,138,0,93
6,530,51,682.1367,349255,138,0,51
6,531,210,683.041,349718,138,0,210
6,532,10,683.9883,350203,138,0,10
6,533,94,685.3203,350885,139,0,94
6,534,53,686.8379,351662,139,0,53
6,535,210,687.4668,351984,139,0,210
6,536,110,688.3711,352447,139,0,110
6,537,91,690.0547,353309,140,0,91
6,538,52,691.5723,354086,140,0,52
6,539,210,692.2363,354426,140,0,210
6,540,10,693.1719,354905,140,0,10
6,541,92,694.8047,355741,141,0,92
6,542,52,696.3223,356518,141,0,52
6,543,210,697.1309,356932,141,0,210
6,544,10,698.0391,357397,141,0,10
6,545,91,699.8555,358327,142,0,91
6,546,53,701.373,359104,142,0,53
6,547,210,701.9375,359393,142,0,210
6,548,10,702.8887,359880,142,0,10
6,549,91,704.8555,360887,143,0,91
6,550,52,706.373,361664,143,0,52
6,551,210,707.1504,362062,143,0,210
6,552,10,708.0898,362543,143,0,10
6,553,94,709.8223,363430,144,0,94
6,554,53,711.3398,364207,144,0,53
6,555,200,711.9785,364534,144,0,200
6,556,10,712.9238,365018,144,0,10
6,557,91,714.623,365888,145,0,91
6,558,51,716.1406,366665,145,0,51
6,559,200,717.1289,367171,145,0,200
6,560,10,718.041,367638,145,0,10
6,561,93,719.8242,368551,146,0,93
6,562,51,721.3398,369327,146,0,51
6,563,200,722.2383,369787,146,0,200
6,564,10,723.1914,370275,146,0,10
6,565,92,724.5078,370949,147,1,-999
6,566,51,726.0234,371725,147,1,-999
6,567,10,727.8574,372664,147,1,-999
6,568,94,729.2422,373373,148,0,94
6,569,53,730.7578,374149,148,0,53
6,570,200,731.3945,374475,148,0,200
6,571,10,732.3242,374951,148,0,10
6,572,93,734.291,375958,149,0,93
6,573,52,735.8086,376735,149,0,52
6,574,200,736.6035,377142,149,0,200
6,575,10,737.5762,377640,149,0,10
6,576,91,739.0098,378374,150,0,91
6,577,53,740.5254,379150,150,0,53
6,578,210,741.2031,379497,150,0,210
6,579,10,742.125,379969,150,0,10
6,580,-99,746.624,382272.5,NA,0,-99
6,581,94,751.123,384576,151,0,94
6,582,52,752.6387,385352,151,0,52
6,583,210,753.3633,385723,151,0,210
6,584,110,754.2891,386197,151,0,110
6,585,94,755.9062,387025,152,0,94
6,586,53,757.4238,387802,152,0,53
6,587,210,758.0293,388112,152,0,210
6,588,110,758.9727,388595,152,0,110
6,589,92,760.6895,389474,153,0,92
6,590,52,762.207,390251,153,0,52
6,591,210,763.0898,390703,153,0,210
6,592,10,764.0566,391198,153,0,10
6,593,92,765.3574,391864,154,0,92
6,594,51,766.873,392640,154,0,51
6,595,200,767.7676,393098,154,0,200
6,596,110,768.7246,393588,154,0,110
6,597,92,770.1406,394313,155,0,92
6,598,51,771.6582,395090,155,0,51
6,599,210,772.3457,395442,155,0,210
6,600,10,773.2754,395918,155,0,10
6,601,91,775.0918,396848,156,0,91
6,602,52,776.6074,397624,156,0,52
6,603,200,777.3496,398004,156,0,200
6,604,10,778.291,398486,156,0,10
6,605,93,779.791,399254,157,0,93
6,606,53,781.3086,400031,157,0,53
6,607,200,782.1406,400457,157,0,200
6,608,10,783.0762,400936,157,0,10
6,609,93,784.6094,401721,158,0,93
6,610,52,786.125,402497,158,0,52
6,611,210,786.9043,402896,158,0,210
6,612,10,787.8086,403359,158,0,10
6,613,92,789.2598,404102,159,0,92
6,614,53,790.7754,404878,159,0,53
6,615,210,791.4473,405222,159,0,210
6,616,10,792.3594,405689,159,0,10
6,617,94,794.377,406722,160,0,94
6,618,51,795.8926,407498,160,0,51
6,619,210,796.6406,407881,160,0,210
6,620,110,797.5938,408369,160,0,110
6,621,92,799.377,409282,161,0,92
6,622,52,800.8926,410058,161,0,52
6,623,210,801.541,410390,161,0,210
6,624,110,802.4609,410861,161,0,110
6,625,91,804.4277,411868,162,0,91
6,626,52,805.9434,412644,162,0,52
6,627,210,806.5566,412958,162,0,210
6,628,20,807.5117,413447,162,0,20
6,629,93,809.127,414274,163,0,93
6,630,52,810.6445,415051,163,0,52
6,631,210,811.332,415403,163,0,210
6,632,20,812.2441,415870,163,0,20
6,633,93,813.9277,416732,164,0,93
6,634,51,815.4453,417509,164,0,51
6,635,210,816.1172,417853,164,0,210
6,636,20,817.0625,418337,164,0,20
6,637,91,818.6289,419139,165,0,91
6,638,53,820.1445,419915,165,0,53
6,639,210,820.7422,420221,165,0,210
6,640,20,821.6445,420683,165,0,20
6,641,92,823.6289,421699,166,0,92
6,642,52,825.1465,422476,166,0,52
6,643,210,825.8828,422853,166,0,210
6,644,10,826.8125,423329,166,0,10
6,645,94,828.3301,424106,167,0,94
6,646,51,829.8457,424882,167,0,51
6,647,210,830.4453,425189,167,0,210
6,648,110,831.3633,425659,167,0,110
6,649,94,833.0957,426546,168,0,94
6,650,53,834.6133,427323,168,0,53
6,651,210,835.1367,427591,168,0,210
6,652,110,836.0469,428057,168,0,110
6,653,93,838.2129,429166,169,0,93
6,654,52,839.7305,429943,169,0,52
6,655,200,840.2285,430198,169,0,200
6,656,10,841.1465,430668,169,0,10
6,657,92,843.1641,431701,170,0,92
6,658,51,844.6797,432477,170,0,51
6,659,210,845.4805,432887,170,0,210
6,660,110,846.3984,433357,170,0,110
6,661,92,847.8652,434108,171,0,92
6,662,53,849.3809,434884,171,0,53
6,663,200,849.9824,435192,171,0,200
6,664,110,850.8984,435661,171,0,110
6,665,92,852.8809,436676,172,0,92
6,666,51,854.3984,437453,172,0,51
6,667,210,855.1289,437827,172,0,210
6,668,110,856.0645,438306,172,0,110
6,669,92,857.6152,439100,173,0,92
6,670,51,859.1328,439877,173,0,51
6,671,210,859.7363,440186,173,0,210
6,672,110,860.6484,440653,173,0,110
6,673,92,862.5996,441652,174,0,92
6,674,53,864.1152,442428,174,0,53
6,675,200,864.7988,442778,174,0,200
6,676,110,865.7148,443247,174,0,110
6,677,94,867.5332,444178,175,0,94
6,678,52,869.0488,444954,175,0,52
6,679,200,869.6582,445266,175,0,200
6,680,10,870.584,445740,175,0,10
6,681,93,872.4004,446670,176,0,93
6,682,51,873.916,447446,176,0,51
6,683,210,874.6035,447798,176,0,210
6,684,20,875.5176,448266,176,0,20
6,685,94,877.2168,449136,177,0,94
6,686,52,878.7344,449913,177,0,52
6,687,210,879.1191,450110,177,0,210
6,688,110,880.0332,450578,177,0,110
6,689,92,882.0176,451594,178,0,92
6,690,53,883.5332,452370,178,0,53
6,691,200,884.2578,452741,178,0,200
