event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
feedback,10,10.0,12.0,58689.0,-4.667623124007351,5.142400319926486,34,10.1,1300,0.5121938360312968
fixation,TRIALID 13,0.013,13.0,59457.0,-4.667623124007351,4.357749411910911,34,10.1,1300,0.5121938360312968
cue,93,93.0,13.0,60306.0,-4.667623124007351,5.809604580528435,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,13.0,61823.0,-4.667623124007351,7.416734891305835,34,10.1,1300,0.5121938360312968
response,200,200.0,13.0,62700.0,-4.667623124007351,5.530473499782752,34,10.1,1300,0.5121938360312968
feedback,10,10.0,13.0,63590.0,-4.667623124007351,6.29927149892735,34,10.1,1300,0.5121938360312968
fixation,TRIALID 14,0.014,14.0,64421.0,-4.667623124007351,4.898403501601626,34,10.1,1300,0.5121938360312968
cue,94,94.0,14.0,65390.0,-4.667623124007351,6.251735247284398,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,14.0,66906.0,-4.667623124007351,7.767734806099144,34,10.1,1300,0.5121938360312968
response,200,200.0,14.0,67690.0,-4.667623124007351,4.8187818188186675,34,10.1,1300,0.5121938360312968
feedback,10,10.0,14.0,68606.0,-4.667623124007351,6.724171900713013,34,10.1,1300,0.5121938360312968
fixation,TRIALID 15,0.015,15.0,69514.0,-4.667623124007351,4.774575375747418,34,10.1,1300,0.5121938360312968
cue,91,91.0,15.0,70423.0,-4.667623124007351,6.732747992314297,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,15.0,71940.0,-4.667623124007351,8.190882303035668,34,10.1,1300,0.5121938360312968
response,200,200.0,15.0,72813.0,-4.667623124007351,5.284505737173929,34,10.1,1300,0.5121938360312968
feedback,10,10.0,15.0,73723.0,-4.667623124007351,5.902121298796839,34,10.1,1300,0.5121938360312968
fixation,TRIALID 16,0.016,16.0,74546.0,-4.667623124007351,4.77534518706179,34,10.1,1300,0.5121938360312968
cue,94,94.0,16.0,75473.0,-4.667623124007351,7.021262687653796,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,16.0,76990.0,-4.667623124007351,8.048141046067366,34,10.1,1300,0.5121938360312968
response,200,200.0,16.0,77826.0,-4.667623124007351,5.961427774126482,34,10.1,1300,0.5121938360312968
feedback,10,10.0,16.0,78756.0,-4.667623124007351,7.306211642873662,34,10.1,1300,0.5121938360312968
fixation,TRIALID 17,0.017,17.0,79589.0,-4.667623124007351,3.250170173837129,34,10.1,1300,0.5121938360312968
cue,91,91.0,17.0,80373.0,-4.667623124007351,7.173451414520729,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,17.0,81889.0,-4.667623124007351,8.52931128623128,34,10.1,1300,0.5121938360312968
response,210,210.0,17.0,82882.0,-4.667623124007351,6.038782640428809,34,10.1,1300,0.5121938360312968
feedback,10,10.0,17.0,83840.0,-4.667623124007351,7.2479955904537094,34,10.1,1300,0.5121938360312968
fixation,TRIALID 18,0.018,18.0,84607.0,-4.667623124007351,1.7429131541322893,34,10.1,1300,0.5121938360312968
cue,94,94.0,18.0,85240.0,-4.667623124007351,7.005458388356861,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,18.0,86757.0,-4.667623124007351,8.36590651379933,34,10.1,1300,0.5121938360312968
response,210,210.0,18.0,87657.0,-4.667623124007351,5.723643171385266,34,10.1,1300,0.5121938360312968
feedback,10,10.0,18.0,88607.0,-4.667623124007351,5.707465527267789,34,10.1,1300,0.5121938360312968
fixation,TRIALID 19,0.019,19.0,89374.0,-4.667623124007351,5.085242453878063,34,10.1,1300,0.5121938360312968
cue,92,92.0,19.0,90391.0,-4.667623124007351,6.864268061892818,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,19.0,91906.0,-4.667623124007351,8.410449766722051,34,10.1,1300,0.5121938360312968
response,210,210.0,19.0,92759.0,-4.667623124007351,4.737438846378866,34,10.1,1300,0.5121938360312968
feedback,10,10.0,19.0,93640.0,-4.667623124007351,6.589127055655389,34,10.1,1300,0.5121938360312968
fixation,TRIALID 20,0.02,20.0,94507.0,-4.667623124007351,3.673039526054082,34,10.1,1300,0.5121938360312968
cue,92,92.0,20.0,95257.0,-4.667623124007351,5.644597268506607,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,20.0,96773.0,-4.667623124007351,6.448773395948757,34,10.1,1300,0.5121938360312968
response,210,210.0,20.0,97373.0,-4.667623124007351,3.130325880158724,34,10.1,1300,0.5121938360312968
feedback,10,10.0,20.0,98307.0,-4.667623124007351,6.832527074686482,34,10.1,1300,0.5121938360312968
fixation,TRIALID 21,0.021,21.0,99383.0,-4.667623124007351,3.655137501896747,34,10.1,1300,0.5121938360312968
cue,94,94.0,21.0,100057.0,-4.667623124007351,3.734641260737964,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,21.0,101574.0,-4.667623124007351,6.655063389398781,34,10.1,1300,0.5121938360312968
response,200,200.0,21.0,102410.0,-4.667623124007351,4.076520291590365,34,10.1,1300,0.5121938360312968
feedback,10,10.0,21.0,103290.0,-4.667623124007351,5.179454598835263,34,10.1,1300,0.5121938360312968
fixation,TRIALID 22,0.022,22.0,104184.0,-4.667623124007351,4.667223693414305,34,10.1,1300,0.5121938360312968
cue,94,94.0,22.0,105091.0,-4.667623124007351,6.018702285981624,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,22.0,106607.0,-4.667623124007351,7.353034274458261,34,10.1,1300,0.5121938360312968
response,210,210.0,22.0,107170.0,-4.667623124007351,2.102753436846328,34,10.1,1300,0.5121938360312968
feedback,110,110.0,22.0,108057.0,-4.667623124007351,6.68175824381191,34,10.1,1300,0.5121938360312968
fixation,TRIALID 23,0.023,23.0,109212.0,-4.667623124007351,5.438765581140356,34,10.1,1300,0.5121938360312968
cue,91,91.0,23.0,110191.0,-4.667623124007351,5.194748127348706,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,23.0,111707.0,-4.667623124007351,7.317862180010026,34,10.1,1300,0.5121938360312968
response,200,200.0,23.0,112592.0,-4.667623124007351,5.322021118567498,34,10.1,1300,0.5121938360312968
feedback,10,10.0,23.0,113523.0,-4.667623124007351,5.291758260282569,34,10.1,1300,0.5121938360312968
fixation,TRIALID 24,0.024,24.0,114306.0,-4.667623124007351,4.856109679599114,34,10.1,1300,0.5121938360312968
cue,92,92.0,24.0,115274.0,-4.667623124007351,6.466843795458669,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,24.0,116791.0,-4.667623124007351,7.373791658716791,34,10.1,1300,0.5121938360312968
response,210,210.0,24.0,117545.0,-4.667623124007351,4.6697950589112605,34,10.1,1300,0.5121938360312968
feedback,10,10.0,24.0,118457.0,-4.667623124007351,6.536141294365435,34,10.1,1300,0.5121938360312968
fixation,TRIALID 25,0.025,25.0,119391.0,-4.667623124007351,2.3946427619389343,34,10.1,1300,0.5121938360312968
cue,92,92.0,25.0,119941.0,-4.667623124007351,5.928230682969465,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,25.0,121458.0,-4.667623124007351,7.325708578148894,34,10.1,1300,0.5121938360312968
response,210,210.0,25.0,122096.0,-4.667623124007351,3.0699487938178973,34,10.1,1300,0.5121938360312968
feedback,110,110.0,25.0,123007.0,-4.667623124007351,6.8913052095792136,34,10.1,1300,0.5121938360312968
fixation,TRIALID 26,0.026,26.0,124069.0,-4.667623124007351,4.218419202205329,34,10.1,1300,0.5121938360312968
cue,91,91.0,26.0,124808.0,-4.667623124007351,5.232565347956312,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,26.0,126324.0,-4.667623124007351,6.939574001282403,34,10.1,1300,0.5121938360312968
response,200,200.0,26.0,127022.0,-4.667623124007351,3.823053007661945,34,10.1,1300,0.5121938360312968
feedback,10,10.0,26.0,127941.0,-4.667623124007351,6.529814565533202,34,10.1,1300,0.5121938360312968
fixation,TRIALID 27,0.027,27.0,128923.0,-4.667623124007351,3.2963063363664333,34,10.1,1300,0.5121938360312968
cue,92,92.0,27.0,129557.0,-4.667623124007351,6.046218837728536,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,27.0,131074.0,-4.667623124007351,7.765130079307186,34,10.1,1300,0.5121938360312968
response,210,210.0,27.0,131773.0,-4.667623124007351,3.8243400635062756,34,10.1,1300,0.5121938360312968
feedback,10,10.0,27.0,132674.0,-4.667623124007351,6.667350983736734,34,10.1,1300,0.5121938360312968
fixation,TRIALID 28,0.028,28.0,133678.0,-4.667623124007351,3.517178935911319,34,10.1,1300,0.5121938360312968
cue,94,94.0,28.0,134391.0,-4.667623124007351,5.696995732155152,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,28.0,135907.0,-4.667623124007351,7.976396733520691,34,10.1,1300,0.5121938360312968
response,210,210.0,28.0,136823.0,-4.667623124007351,5.6063645868658565,34,10.1,1300,0.5121938360312968
feedback,10,10.0,28.0,137758.0,-4.667623124007351,4.251523943125264,34,10.1,1300,0.5121938360312968
fixation,TRIALID 29,0.029,29.0,138525.0,-4.667623124007351,2.9533334325568,34,10.1,1300,0.5121938360312968
cue,93,93.0,29.0,139274.0,-4.667623124007351,6.306388716089481,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,29.0,140791.0,-4.667623124007351,7.9588893065499695,34,10.1,1300,0.5121938360312968
response,210,210.0,29.0,141642.0,-4.667623124007351,5.179215423413522,34,10.1,1300,0.5121938360312968
feedback,10,10.0,29.0,142541.0,-4.667623124007351,5.699856671190929,34,10.1,1300,0.5121938360312968
fixation,TRIALID 30,0.03,30.0,143396.0,-4.667623124007351,4.4872248779220865,34,10.1,1300,0.5121938360312968
cue,92,92.0,30.0,144224.0,-4.667623124007351,5.584692362220646,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,30.0,145741.0,-4.667623124007351,6.590465107300229,34,10.1,1300,0.5121938360312968
response,210,210.0,30.0,146306.0,-4.667623124007351,3.017314570409576,34,10.1,1300,0.5121938360312968
feedback,10,10.0,30.0,147225.0,-4.667623124007351,6.379664091263967,34,10.1,1300,0.5121938360312968
fixation,TRIALID 31,0.031,31.0,148355.0,-4.667623124007351,4.023491734785899,34,10.1,1300,0.5121938360312968
cue,91,91.0,31.0,149025.0,-4.667623124007351,5.393833047002915,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,31.0,150541.0,-4.667623124007351,7.582091327440112,34,10.1,1300,0.5121938360312968
response,210,210.0,31.0,151397.0,-4.667623124007351,4.986505388911876,34,10.1,1300,0.5121938360312968
feedback,10,10.0,31.0,152309.0,-4.667623124007351,5.5590376611136785,34,10.1,1300,0.5121938360312968
fixation,TRIALID 32,0.032,32.0,153145.0,-4.667623124007351,3.045964769090325,34,10.1,1300,0.5121938360312968
cue,93,93.0,32.0,153892.0,-4.667623124007351,4.851406941440872,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,32.0,155409.0,-4.667623124007351,7.177282370757876,34,10.1,1300,0.5121938360312968
response,200,200.0,32.0,156297.0,-4.667623124007351,5.458344489358675,34,10.1,1300,0.5121938360312968
feedback,10,10.0,32.0,157258.0,-4.667623124007351,5.7970523817486885,34,10.1,1300,0.5121938360312968
fixation,TRIALID 33,0.033,33.0,158025.0,-4.667623124007351,0.3310967678060564,34,10.1,1300,0.5121938360312968
cue,91,91.0,33.0,158592.0,-4.667623124007351,6.571691370598173,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,33.0,160109.0,-4.667623124007351,7.485033174430629,34,10.1,1300,0.5121938360312968
response,210,210.0,33.0,160853.0,-4.667623124007351,4.065028472513461,34,10.1,1300,0.5121938360312968
feedback,10,10.0,33.0,161758.0,-4.667623124007351,5.175703471573609,34,10.1,1300,0.5121938360312968
fixation,TRIALID 34,0.034,34.0,162720.0,-4.667623124007351,4.338747470549708,34,10.1,1300,0.5121938360312968
cue,94,94.0,34.0,163641.0,-4.667623124007351,6.30927921322442,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,34.0,165159.0,-4.667623124007351,7.223630723010662,34,10.1,1300,0.5121938360312968
response,200,200.0,34.0,165994.0,-4.667623124007351,6.098219243175615,34,10.1,1300,0.5121938360312968
feedback,10,10.0,34.0,166975.0,-4.667623124007351,6.6361507471885846,34,10.1,1300,0.5121938360312968
fixation,TRIALID 35,0.035,35.0,167767.0,-4.667623124007351,4.941008661103048,34,10.1,1300,0.5121938360312968
cue,91,91.0,35.0,168775.0,-4.667623124007351,6.93582540126791,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,35.0,170291.0,-4.667623124007351,7.109316255584796,34,10.1,1300,0.5121938360312968
response,210,210.0,35.0,171036.0,-4.667623124007351,5.4293875896672015,34,10.1,1300,0.5121938360312968
feedback,20,20.0,35.0,171959.0,-4.667623124007351,6.409812987390066,34,10.1,1300,0.5121938360312968
fixation,TRIALID 36,0.036,36.0,172894.0,-4.667623124007351,5.459352098432834,34,10.1,1300,0.5121938360312968
cue,91,91.0,36.0,173859.0,-4.667623124007351,5.700792087125345,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,36.0,175375.0,-4.667623124007351,6.854077512433887,34,10.1,1300,0.5121938360312968
response,210,210.0,36.0,176159.0,-4.667623124007351,4.367633494683847,34,10.1,1300,0.5121938360312968
feedback,10,10.0,36.0,177126.0,-4.667623124007351,5.114668898657354,34,10.1,1300,0.5121938360312968
fixation,TRIALID 37,0.037,37.0,177989.0,-4.667623124007351,4.638152157929703,34,10.1,1300,0.5121938360312968
cue,93,93.0,37.0,178975.0,-4.667623124007351,4.677477385704466,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,37.0,180492.0,-4.667623124007351,6.720867321479287,34,10.1,1300,0.5121938360312968
response,210,210.0,37.0,181450.0,-4.667623124007351,5.007722855689002,34,10.1,1300,0.5121938360312968
feedback,10,10.0,37.0,182392.0,-4.667623124007351,4.2558672429744036,34,10.1,1300,0.5121938360312968
fixation,TRIALID 38,0.038,38.0,183159.0,-4.667623124007351,4.315463926055624,34,10.1,1300,0.5121938360312968
cue,94,94.0,38.0,184110.0,-4.667623124007351,5.715933223212122,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,38.0,185626.0,-4.667623124007351,6.700440351840653,34,10.1,1300,0.5121938360312968
response,210,210.0,38.0,186248.0,-4.667623124007351,2.959363488723104,34,10.1,1300,0.5121938360312968
feedback,110,110.0,38.0,187159.0,-4.667623124007351,6.569859050120583,34,10.1,1300,0.5121938360312968
fixation,TRIALID 39,0.039,39.0,188228.0,-4.667623124007351,3.229930869635216,34,10.1,1300,0.5121938360312968
cue,92,92.0,39.0,188841.0,-4.667623124007351,4.6814367759063185,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,39.0,190358.0,-4.667623124007351,6.471563672232286,34,10.1,1300,0.5121938360312968
response,210,210.0,39.0,191018.0,-4.667623124007351,3.2915994175877796,34,10.1,1300,0.5121938360312968
feedback,110,110.0,39.0,191976.0,-4.667623124007351,5.96556047152587,34,10.1,1300,0.5121938360312968
fixation,TRIALID 40,0.04,40.0,192958.0,-4.667623124007351,2.6224213254949214,34,10.1,1300,0.5121938360312968
cue,94,94.0,40.0,193526.0,-4.667623124007351,4.659577574194414,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,40.0,195043.0,-4.667623124007351,8.274713729010015,34,10.1,1300,0.5121938360312968
feedback,10,10.0,40.0,196876.0,-4.667623124007351,5.676420110610031,34,10.1,1300,0.5121938360312968
fixation,TRIALID 41,0.041,41.0,197643.0,-4.667623124007351,3.803070724424366,34,10.1,1300,0.5121938360312968
cue,92,92.0,41.0,198643.0,-4.667623124007351,4.8499569711290125,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,41.0,200159.0,-4.667623124007351,5.826626988636406,34,10.1,1300,0.5121938360312968
response,200,200.0,41.0,200971.0,-4.667623124007351,3.7565083003917246,34,10.1,1300,0.5121938360312968
feedback,10,10.0,41.0,201875.0,-4.667623124007351,5.213060179252405,34,10.1,1300,0.5121938360312968
fixation,TRIALID 42,0.042,42.0,202759.0,-4.667623124007351,2.983102925254519,34,10.1,1300,0.5121938360312968
cue,93,93.0,42.0,203509.0,-4.667623124007351,5.185423153429368,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,42.0,205026.0,-4.667623124007351,6.181297467939127,34,10.1,1300,0.5121938360312968
response,210,210.0,42.0,205700.0,-4.667623124007351,3.008120890455998,34,10.1,1300,0.5121938360312968
feedback,20,20.0,42.0,206610.0,-4.667623124007351,5.27797705332,34,10.1,1300,0.5121938360312968
fixation,TRIALID 43,0.043,43.0,207636.0,-4.667623124007351,4.476422866616074,34,10.1,1300,0.5121938360312968
cue,92,92.0,43.0,208543.0,-4.667623124007351,3.985082240421147,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,43.0,210060.0,-4.667623124007351,6.328372480527981,34,10.1,1300,0.5121938360312968
response,210,210.0,43.0,211032.0,-4.667623124007351,4.814600516038539,34,10.1,1300,0.5121938360312968
feedback,110,110.0,43.0,211926.0,-4.667623124007351,4.30323020132926,34,10.1,1300,0.5121938360312968
fixation,TRIALID 44,0.044,44.0,212693.0,-4.667623124007351,4.827851417876772,34,10.1,1300,0.5121938360312968
cue,91,91.0,44.0,213709.0,-4.667623124007351,5.36542276697105,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,44.0,215226.0,-4.667623124007351,6.6341294815779035,34,10.1,1300,0.5121938360312968
response,200,200.0,44.0,215918.0,-4.667623124007351,4.126389234624958,34,10.1,1300,0.5121938360312968
feedback,20,20.0,44.0,216843.0,-4.667623124007351,5.817445136750566,34,10.1,1300,0.5121938360312968
fixation,TRIALID 45,0.045,45.0,217836.0,-4.667623124007351,5.089594451626172,34,10.1,1300,0.5121938360312968
cue,93,93.0,45.0,218741.0,-4.667623124007351,5.0884775692002595,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,45.0,220260.0,-4.667623124007351,6.372428617891105,34,10.1,1300,0.5121938360312968
response,210,210.0,45.0,220972.0,-4.667623124007351,3.835403390162129,34,10.1,1300,0.5121938360312968
feedback,20,20.0,45.0,221926.0,-4.667623124007351,5.650838843705119,34,10.1,1300,0.5121938360312968
fixation,TRIALID 46,0.046,46.0,222865.0,-4.667623124007351,3.738819986144204,34,10.1,1300,0.5121938360312968
cue,94,94.0,46.0,223627.0,-4.667623124007351,4.590172592903768,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,46.0,225143.0,-4.667623124007351,6.460448998913892,34,10.1,1300,0.5121938360312968
response,200,200.0,46.0,225945.0,-4.667623124007351,4.533474734231521,34,10.1,1300,0.5121938360312968
feedback,10,10.0,46.0,226876.0,-4.667623124007351,5.08239142353943,34,10.1,1300,0.5121938360312968
fixation,TRIALID 47,0.047,47.0,227743.0,-4.667623124007351,4.802163332724368,34,10.1,1300,0.5121938360312968
cue,93,93.0,47.0,228677.0,-4.667623124007351,4.916891019301971,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,47.0,230193.0,-4.667623124007351,6.019782878031242,34,10.1,1300,0.5121938360312968
response,210,210.0,47.0,230866.0,-4.667623124007351,3.280880516710397,34,10.1,1300,0.5121938360312968
feedback,20,20.0,47.0,231810.0,-4.667623124007351,5.625194304051578,34,10.1,1300,0.5121938360312968
fixation,TRIALID 48,0.048,48.0,232805.0,-4.667623124007351,4.199473924734749,34,10.1,1300,0.5121938360312968
cue,94,94.0,48.0,233709.0,-4.667623124007351,4.947376659873577,34,10.1,1300,0.5121938360312968
stimulus,51,51.0,48.0,235227.0,-4.667623124007351,8.750829652628326,34,10.1,1300,0.5121938360312968
feedback,10,10.0,48.0,237060.0,-4.667623124007351,6.6438184485559155,34,10.1,1300,0.5121938360312968
fixation,TRIALID 49,0.049,49.0,237827.0,-4.667623124007351,3.5204843840901305,34,10.1,1300,0.5121938360312968
cue,92,92.0,49.0,238777.0,-4.667623124007351,6.422310531171328,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,49.0,240293.0,-4.667623124007351,7.554369376502606,34,10.1,1300,0.5121938360312968
response,210,210.0,49.0,240950.0,-4.667623124007351,2.9997845656166366,34,10.1,1300,0.5121938360312968
feedback,10,10.0,49.0,241844.0,-4.667623124007351,5.871861136386504,34,10.1,1300,0.5121938360312968
fixation,TRIALID 50,0.05,50.0,242892.0,-4.667623124007351,4.41389541917926,34,10.1,1300,0.5121938360312968
cue,92,92.0,50.0,243760.0,-4.667623124007351,4.793771099492694,34,10.1,1300,0.5121938360312968
stimulus,52,52.0,50.0,245277.0,-4.667623124007351,6.2378426749544715,34,10.1,1300,0.5121938360312968
response,210,210.0,50.0,246032.0,-4.667623124007351,3.8113931956287357,34,10.1,1300,0.5121938360312968
feedback,110,110.0,50.0,246977.0,-4.667623124007351,4.879465581303504,34,10.1,1300,0.5121938360312968
fixation,TRIALID 51,0.051,51.0,247890.0,-4.667623124007351,4.478073610005161,34,10.1,1300,0.5121938360312968
cue,92,92.0,51.0,248892.0,-4.667623124007351,4.089156462706024,34,10.1,1300,0.5121938360312968
stimulus,53,53.0,51.0,250410.0,-4.667623124007351,6.2276174465301075,34,10.1,1300,0.5121938360312968
response,210,210.0,51.0,251177.0,-4.667623124007351,3.369871628643981,34,10.1,1300,0.5121938360312968
feedback,110,110.0,51.0,252077.0,-4.667623124007351,5.467079001284495,34,10.1,1300,0.5121938360312968
