event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
cue,93,93.0,7.0,31539.0,-4.486658907760621,5.974000847700117,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,7.0,33055.0,-4.486658907760621,6.637976369323888,62,10.1,1300,0.5008373994578157
response,200,200.0,7.0,33712.0,-4.486658907760621,3.6022134943177115,62,10.1,1300,0.5008373994578157
feedback,10,10.0,7.0,34638.0,-4.486658907760621,7.136058583823989,62,10.1,1300,0.5008373994578157
fixation,TRIALID 8,0.008,8.0,35661.0,-4.486658907760621,5.347225918663166,62,10.1,1300,0.5008373994578157
cue,92,92.0,8.0,36455.0,-4.486658907760621,6.990455176331308,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,8.0,37971.0,-4.486658907760621,6.352675733442495,62,10.1,1300,0.5008373994578157
response,210,210.0,8.0,38459.0,-4.486658907760621,2.5391373429136888,62,10.1,1300,0.5008373994578157
feedback,10,10.0,8.0,39405.0,-4.486658907760621,7.30706240525667,62,10.1,1300,0.5008373994578157
fixation,TRIALID 9,0.009,9.0,40574.0,-4.486658907760621,5.12226301454878,62,10.1,1300,0.5008373994578157
cue,93,93.0,9.0,41422.0,-4.486658907760621,6.426672990206055,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,9.0,42938.0,-4.486658907760621,6.47674963160409,62,10.1,1300,0.5008373994578157
response,200,200.0,9.0,43568.0,-4.486658907760621,3.045015613704667,62,10.1,1300,0.5008373994578157
feedback,10,10.0,9.0,44505.0,-4.486658907760621,6.7035672590068,62,10.1,1300,0.5008373994578157
fixation,TRIALID 10,0.01,10.0,45544.0,-4.486658907760621,3.8234198029691067,62,10.1,1300,0.5008373994578157
cue,92,92.0,10.0,46172.0,-4.486658907760621,6.546614465882529,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,10.0,47688.0,-4.486658907760621,6.536444225023178,62,10.1,1300,0.5008373994578157
response,210,210.0,10.0,48123.0,-4.486658907760621,1.9225792690585166,62,10.1,1300,0.5008373994578157
feedback,110,110.0,10.0,49088.0,-4.486658907760621,7.845561131127548,62,10.1,1300,0.5008373994578157
fixation,TRIALID 11,0.011,11.0,50302.0,-4.486658907760621,5.617564356724935,62,10.1,1300,0.5008373994578157
cue,92,92.0,11.0,51122.0,-4.486658907760621,6.34691210184033,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,11.0,52639.0,-4.486658907760621,6.738305587400937,62,10.1,1300,0.5008373994578157
response,210,210.0,11.0,53181.0,-4.486658907760621,2.8569770303835043,62,10.1,1300,0.5008373994578157
feedback,10,10.0,11.0,54122.0,-4.486658907760621,7.259771897010329,62,10.1,1300,0.5008373994578157
fixation,TRIALID 12,0.012,12.0,55252.0,-4.486658907760621,5.4617358983136315,62,10.1,1300,0.5008373994578157
cue,93,93.0,12.0,56138.0,-4.486658907760621,6.867839515032638,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,12.0,57655.0,-4.486658907760621,7.226034842121085,62,10.1,1300,0.5008373994578157
response,210,210.0,12.0,58103.0,-4.486658907760621,1.2883866544388656,62,10.1,1300,0.5008373994578157
feedback,20,20.0,12.0,59072.0,-4.486658907760621,7.275259740606926,62,10.1,1300,0.5008373994578157
fixation,TRIALID 13,0.013,13.0,60267.0,-4.486658907760621,4.179271622094758,62,10.1,1300,0.5008373994578157
cue,94,94.0,13.0,60889.0,-4.486658907760621,5.8743689074153025,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,13.0,62405.0,-4.486658907760621,6.346726223821012,62,10.1,1300,0.5008373994578157
response,200,200.0,13.0,62968.0,-4.486658907760621,2.6565370168228433,62,10.1,1300,0.5008373994578157
feedback,10,10.0,13.0,63855.0,-4.486658907760621,6.780680291960957,62,10.1,1300,0.5008373994578157
fixation,TRIALID 14,0.014,14.0,65017.0,-4.486658907760621,5.300666017367584,62,10.1,1300,0.5008373994578157
cue,91,91.0,14.0,65856.0,-4.486658907760621,6.3532567226602605,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,14.0,67372.0,-4.486658907760621,6.787081265555912,62,10.1,1300,0.5008373994578157
response,210,210.0,14.0,67971.0,-4.486658907760621,3.100463362911169,62,10.1,1300,0.5008373994578157
feedback,20,20.0,14.0,68922.0,-4.486658907760621,6.635772113570429,62,10.1,1300,0.5008373994578157
fixation,TRIALID 15,0.015,15.0,69982.0,-4.486658907760621,5.602008230098929,62,10.1,1300,0.5008373994578157
cue,91,91.0,15.0,70922.0,-4.486658907760621,6.710738105567216,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,15.0,72439.0,-4.486658907760621,6.270083506596478,62,10.1,1300,0.5008373994578157
response,210,210.0,15.0,73046.0,-4.486658907760621,2.5950084062514347,62,10.1,1300,0.5008373994578157
feedback,10,10.0,15.0,73989.0,-4.486658907760621,5.9706767539886,62,10.1,1300,0.5008373994578157
fixation,TRIALID 16,0.016,16.0,75050.0,-4.486658907760621,4.736858214576165,62,10.1,1300,0.5008373994578157
cue,94,94.0,16.0,75973.0,-4.486658907760621,6.036398825051182,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,16.0,77489.0,-4.486658907760621,8.072419339556006,62,10.1,1300,0.5008373994578157
feedback,10,10.0,16.0,79322.0,-4.486658907760621,7.3077021088824505,62,10.1,1300,0.5008373994578157
fixation,TRIALID 17,0.017,17.0,80090.0,-4.486658907760621,1.5529489123204172,62,10.1,1300,0.5008373994578157
cue,92,92.0,17.0,80740.0,-4.486658907760621,6.511834914369637,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,17.0,82256.0,-4.486658907760621,5.448133526350453,62,10.1,1300,0.5008373994578157
response,210,210.0,17.0,83015.0,-4.486658907760621,3.654321129289439,62,10.1,1300,0.5008373994578157
feedback,110,110.0,17.0,83973.0,-4.486658907760621,4.881263647182227,62,10.1,1300,0.5008373994578157
fixation,TRIALID 18,0.018,18.0,84871.0,-4.486658907760621,4.319043008755021,62,10.1,1300,0.5008373994578157
cue,91,91.0,18.0,85839.0,-4.486658907760621,4.79846647092664,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,18.0,87356.0,-4.486658907760621,5.332239331080927,62,10.1,1300,0.5008373994578157
response,210,210.0,18.0,87886.0,-4.486658907760621,1.9000262470019853,62,10.1,1300,0.5008373994578157
feedback,10,10.0,18.0,88856.0,-4.486658907760621,5.1987193145105195,62,10.1,1300,0.5008373994578157
fixation,TRIALID 19,0.019,19.0,89957.0,-4.486658907760621,4.9821424498810964,62,10.1,1300,0.5008373994578157
cue,93,93.0,19.0,90973.0,-4.486658907760621,5.743238044820898,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,19.0,92490.0,-4.486658907760621,6.611199312678118,62,10.1,1300,0.5008373994578157
response,210,210.0,19.0,92864.0,-4.486658907760621,0.7096764749737217,62,10.1,1300,0.5008373994578157
feedback,20,20.0,19.0,93806.0,-4.486658907760621,6.622864489200781,62,10.1,1300,0.5008373994578157
fixation,TRIALID 20,0.02,20.0,95091.0,-4.486658907760621,4.602844282005016,62,10.1,1300,0.5008373994578157
cue,93,93.0,20.0,95807.0,-4.486658907760621,5.391520284939232,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,20.0,97323.0,-4.486658907760621,5.246484380030867,62,10.1,1300,0.5008373994578157
response,210,210.0,20.0,97871.0,-4.486658907760621,2.5062368022346444,62,10.1,1300,0.5008373994578157
feedback,20,20.0,20.0,98823.0,-4.486658907760621,5.968734707485974,62,10.1,1300,0.5008373994578157
fixation,TRIALID 21,0.021,21.0,99923.0,-4.486658907760621,4.885256888492194,62,10.1,1300,0.5008373994578157
cue,92,92.0,21.0,100740.0,-4.486658907760621,6.178968050329428,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,21.0,102257.0,-4.486658907760621,6.70030800767369,62,10.1,1300,0.5008373994578157
response,210,210.0,21.0,102803.0,-4.486658907760621,2.1992368516081275,62,10.1,1300,0.5008373994578157
feedback,10,10.0,21.0,103756.0,-4.486658907760621,6.563464138842891,62,10.1,1300,0.5008373994578157
fixation,TRIALID 22,0.022,22.0,104866.0,-4.486658907760621,4.966071126410314,62,10.1,1300,0.5008373994578157
cue,92,92.0,22.0,105690.0,-4.486658907760621,6.332627124856653,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,22.0,107206.0,-4.486658907760621,6.896692895855281,62,10.1,1300,0.5008373994578157
response,210,210.0,22.0,107582.0,-4.486658907760621,1.0393856103197536,62,10.1,1300,0.5008373994578157
feedback,10,10.0,22.0,108507.0,-4.486658907760621,7.3212172548056245,62,10.1,1300,0.5008373994578157
fixation,TRIALID 23,0.023,23.0,109812.0,-4.486658907760621,6.648665654061298,62,10.1,1300,0.5008373994578157
cue,92,92.0,23.0,110824.0,-4.486658907760621,6.360673403246586,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,23.0,112340.0,-4.486658907760621,6.948019989995845,62,10.1,1300,0.5008373994578157
response,210,210.0,23.0,113047.0,-4.486658907760621,3.411156489944457,62,10.1,1300,0.5008373994578157
feedback,10,10.0,23.0,113973.0,-4.486658907760621,6.153842029413672,62,10.1,1300,0.5008373994578157
fixation,TRIALID 24,0.024,24.0,114943.0,-4.486658907760621,3.741387152873417,62,10.1,1300,0.5008373994578157
cue,93,93.0,24.0,115657.0,-4.486658907760621,5.524990970445439,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,24.0,117174.0,-4.486658907760621,6.956301627543472,62,10.1,1300,0.5008373994578157
response,210,210.0,24.0,118002.0,-4.486658907760621,4.316919423847827,62,10.1,1300,0.5008373994578157
feedback,10,10.0,24.0,118923.0,-4.486658907760621,5.65476865139023,62,10.1,1300,0.5008373994578157
fixation,TRIALID 25,0.025,25.0,119780.0,-4.486658907760621,2.6425418097166107,62,10.1,1300,0.5008373994578157
cue,93,93.0,25.0,120441.0,-4.486658907760621,5.88302393172997,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,25.0,121957.0,-4.486658907760621,6.865739444051616,62,10.1,1300,0.5008373994578157
response,210,210.0,25.0,122718.0,-4.486658907760621,3.239872025363419,62,10.1,1300,0.5008373994578157
feedback,10,10.0,25.0,123640.0,-4.486658907760621,5.703103335778087,62,10.1,1300,0.5008373994578157
fixation,TRIALID 26,0.026,26.0,124558.0,-4.486658907760621,3.1862322224540622,62,10.1,1300,0.5008373994578157
cue,92,92.0,26.0,125241.0,-4.486658907760621,5.84447147374956,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,26.0,126757.0,-4.486658907760621,6.583203762209214,62,10.1,1300,0.5008373994578157
response,210,210.0,26.0,127412.0,-4.486658907760621,3.369938918653218,62,10.1,1300,0.5008373994578157
feedback,110,110.0,26.0,128357.0,-4.486658907760621,5.585800131598148,62,10.1,1300,0.5008373994578157
fixation,TRIALID 27,0.027,27.0,129356.0,-4.486658907760621,4.690853523178549,62,10.1,1300,0.5008373994578157
cue,94,94.0,27.0,130257.0,-4.486658907760621,5.93789980080334,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,27.0,131774.0,-4.486658907760621,6.617941256153961,62,10.1,1300,0.5008373994578157
response,210,210.0,27.0,132357.0,-4.486658907760621,3.295299851698693,62,10.1,1300,0.5008373994578157
feedback,110,110.0,27.0,133290.0,-4.486658907760621,5.661088218484548,62,10.1,1300,0.5008373994578157
fixation,TRIALID 28,0.028,28.0,134388.0,-4.486658907760621,4.096491040481202,62,10.1,1300,0.5008373994578157
cue,91,91.0,28.0,135024.0,-4.486658907760621,6.1639533168635,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,28.0,136541.0,-4.486658907760621,7.00872408438169,62,10.1,1300,0.5008373994578157
response,210,210.0,28.0,137346.0,-4.486658907760621,4.553777624758543,62,10.1,1300,0.5008373994578157
feedback,20,20.0,28.0,138290.0,-4.486658907760621,5.907805475396019,62,10.1,1300,0.5008373994578157
fixation,TRIALID 29,0.029,29.0,139141.0,-4.486658907760621,5.0382072183154065,62,10.1,1300,0.5008373994578157
cue,94,94.0,29.0,140141.0,-4.486658907760621,6.980938844762234,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,29.0,141657.0,-4.486658907760621,7.144132195915435,62,10.1,1300,0.5008373994578157
response,210,210.0,29.0,142416.0,-4.486658907760621,3.723058083818473,62,10.1,1300,0.5008373994578157
feedback,110,110.0,29.0,143341.0,-4.486658907760621,5.980307332743081,62,10.1,1300,0.5008373994578157
fixation,TRIALID 30,0.03,30.0,144260.0,-4.486658907760621,4.7385363455402425,62,10.1,1300,0.5008373994578157
cue,91,91.0,30.0,145142.0,-4.486658907760621,5.952142868674026,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,30.0,146658.0,-4.486658907760621,5.83903307422346,62,10.1,1300,0.5008373994578157
response,210,210.0,30.0,147232.0,-4.486658907760621,2.5324776664857893,62,10.1,1300,0.5008373994578157
feedback,10,10.0,30.0,148158.0,-4.486658907760621,6.489284343754139,62,10.1,1300,0.5008373994578157
fixation,TRIALID 31,0.031,31.0,149258.0,-4.486658907760621,5.258978560378971,62,10.1,1300,0.5008373994578157
cue,93,93.0,31.0,150158.0,-4.486658907760621,6.3431299388897475,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,31.0,151674.0,-4.486658907760621,6.303361649504479,62,10.1,1300,0.5008373994578157
response,200,200.0,31.0,152139.0,-4.486658907760621,1.3754219799900347,62,10.1,1300,0.5008373994578157
feedback,10,10.0,31.0,153024.0,-4.486658907760621,7.056033467083049,62,10.1,1300,0.5008373994578157
fixation,TRIALID 32,0.032,32.0,154278.0,-4.486658907760621,4.963484485629303,62,10.1,1300,0.5008373994578157
cue,92,92.0,32.0,155008.0,-4.486658907760621,6.2269297722777015,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,32.0,156524.0,-4.486658907760621,6.350749124089512,62,10.1,1300,0.5008373994578157
response,210,210.0,32.0,157246.0,-4.486658907760621,3.394795104089684,62,10.1,1300,0.5008373994578157
feedback,110,110.0,32.0,158175.0,-4.486658907760621,6.365543721703574,62,10.1,1300,0.5008373994578157
fixation,TRIALID 33,0.033,33.0,159126.0,-4.486658907760621,4.4750663071010015,62,10.1,1300,0.5008373994578157
cue,93,93.0,33.0,159891.0,-4.486658907760621,6.872729682517133,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,33.0,161408.0,-4.486658907760621,7.733324312532952,62,10.1,1300,0.5008373994578157
response,210,210.0,33.0,162268.0,-4.486658907760621,4.083172410226662,62,10.1,1300,0.5008373994578157
feedback,10,10.0,33.0,163191.0,-4.486658907760621,5.854448090077536,62,10.1,1300,0.5008373994578157
fixation,TRIALID 34,0.034,34.0,164010.0,-4.486658907760621,2.804503935582352,62,10.1,1300,0.5008373994578157
cue,91,91.0,34.0,164673.0,-4.486658907760621,5.582356190502441,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,34.0,166191.0,-4.486658907760621,6.29701058102444,62,10.1,1300,0.5008373994578157
response,210,210.0,34.0,166742.0,-4.486658907760621,1.9077189632347564,62,10.1,1300,0.5008373994578157
feedback,10,10.0,34.0,167674.0,-4.486658907760621,6.336260089800448,62,10.1,1300,0.5008373994578157
fixation,TRIALID 35,0.035,35.0,168796.0,-4.486658907760621,5.076276141626467,62,10.1,1300,0.5008373994578157
cue,92,92.0,35.0,169575.0,-4.486658907760621,6.373855309036661,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,35.0,171092.0,-4.486658907760621,5.666388131798746,62,10.1,1300,0.5008373994578157
response,210,210.0,35.0,171686.0,-4.486658907760621,2.6906874566535004,62,10.1,1300,0.5008373994578157
feedback,110,110.0,35.0,172608.0,-4.486658907760621,5.761628780003287,62,10.1,1300,0.5008373994578157
fixation,TRIALID 36,0.036,36.0,173701.0,-4.486658907760621,4.176785061395982,62,10.1,1300,0.5008373994578157
cue,93,93.0,36.0,174458.0,-4.486658907760621,5.61238532765482,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,36.0,175975.0,-4.486658907760621,6.303251518529468,62,10.1,1300,0.5008373994578157
response,210,210.0,36.0,176470.0,-4.486658907760621,0.6073391493222974,62,10.1,1300,0.5008373994578157
feedback,20,20.0,36.0,177391.0,-4.486658907760621,5.613073220112433,62,10.1,1300,0.5008373994578157
fixation,TRIALID 37,0.037,37.0,178580.0,-4.486658907760621,5.164023733194149,62,10.1,1300,0.5008373994578157
cue,93,93.0,37.0,179592.0,-4.486658907760621,6.03347743731015,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,37.0,181108.0,-4.486658907760621,5.657944166405816,62,10.1,1300,0.5008373994578157
response,200,200.0,37.0,181690.0,-4.486658907760621,2.2609130630129295,62,10.1,1300,0.5008373994578157
feedback,10,10.0,37.0,182608.0,-4.486658907760621,6.081844061369171,62,10.1,1300,0.5008373994578157
fixation,TRIALID 38,0.038,38.0,183714.0,-4.486658907760621,5.147738937410193,62,10.1,1300,0.5008373994578157
cue,94,94.0,38.0,184623.0,-4.486658907760621,6.275175142834651,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,38.0,186142.0,-4.486658907760621,5.7606811795221615,62,10.1,1300,0.5008373994578157
response,210,210.0,38.0,186662.0,-4.486658907760621,2.7615432111818925,62,10.1,1300,0.5008373994578157
feedback,110,110.0,38.0,187609.0,-4.486658907760621,6.835038166638114,62,10.1,1300,0.5008373994578157
fixation,TRIALID 39,0.039,39.0,188746.0,-4.486658907760621,4.4698238785141085,62,10.1,1300,0.5008373994578157
cue,91,91.0,39.0,189442.0,-4.486658907760621,5.5225535207520435,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,39.0,190958.0,-4.486658907760621,6.827862131673421,62,10.1,1300,0.5008373994578157
response,210,210.0,39.0,191359.0,-4.486658907760621,0.5445924875020542,62,10.1,1300,0.5008373994578157
feedback,10,10.0,39.0,192292.0,-4.486658907760621,5.5004986618898375,62,10.1,1300,0.5008373994578157
fixation,TRIALID 40,0.04,40.0,193559.0,-4.486658907760621,5.161284037227684,62,10.1,1300,0.5008373994578157
cue,92,92.0,40.0,194476.0,-4.486658907760621,5.992578511614176,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,40.0,195992.0,-4.486658907760621,6.613784025112034,62,10.1,1300,0.5008373994578157
response,210,210.0,40.0,196556.0,-4.486658907760621,2.2792704561424926,62,10.1,1300,0.5008373994578157
feedback,10,10.0,40.0,197509.0,-4.486658907760621,5.591540222175064,62,10.1,1300,0.5008373994578157
fixation,TRIALID 41,0.041,41.0,198606.0,-4.486658907760621,5.15560719640872,62,10.1,1300,0.5008373994578157
cue,91,91.0,41.0,199626.0,-4.486658907760621,5.579629457848097,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,41.0,201143.0,-4.486658907760621,5.372247222035304,62,10.1,1300,0.5008373994578157
response,210,210.0,41.0,201769.0,-4.486658907760621,3.142254790351876,62,10.1,1300,0.5008373994578157
feedback,10,10.0,41.0,202709.0,-4.486658907760621,6.239033596853448,62,10.1,1300,0.5008373994578157
fixation,TRIALID 42,0.042,42.0,203755.0,-4.486658907760621,4.864613558514344,62,10.1,1300,0.5008373994578157
cue,93,93.0,42.0,204659.0,-4.486658907760621,5.779605721823797,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,42.0,206175.0,-4.486658907760621,4.8675956373768,62,10.1,1300,0.5008373994578157
response,200,200.0,42.0,206686.0,-4.486658907760621,1.7282458016974775,62,10.1,1300,0.5008373994578157
feedback,10,10.0,42.0,207592.0,-4.486658907760621,6.569653560982438,62,10.1,1300,0.5008373994578157
fixation,TRIALID 43,0.043,43.0,208777.0,-4.486658907760621,4.803774604569865,62,10.1,1300,0.5008373994578157
cue,92,92.0,43.0,209575.0,-4.486658907760621,5.3940379127711555,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,43.0,211092.0,-4.486658907760621,6.551525700076901,62,10.1,1300,0.5008373994578157
response,200,200.0,43.0,211836.0,-4.486658907760621,4.122429167961768,62,10.1,1300,0.5008373994578157
feedback,110,110.0,43.0,212792.0,-4.486658907760621,5.8072731132094555,62,10.1,1300,0.5008373994578157
fixation,TRIALID 44,0.044,44.0,213704.0,-4.486658907760621,5.026281504243478,62,10.1,1300,0.5008373994578157
cue,91,91.0,44.0,214643.0,-4.486658907760621,6.849271933236174,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,44.0,216159.0,-4.486658907760621,6.366924153604155,62,10.1,1300,0.5008373994578157
response,210,210.0,44.0,216917.0,-4.486658907760621,3.7925296163298188,62,10.1,1300,0.5008373994578157
feedback,10,10.0,44.0,217876.0,-4.486658907760621,5.2696110440658845,62,10.1,1300,0.5008373994578157
fixation,TRIALID 45,0.045,45.0,218760.0,-4.486658907760621,3.1644706923175097,62,10.1,1300,0.5008373994578157
cue,94,94.0,45.0,219476.0,-4.486658907760621,5.403635044864147,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,45.0,220993.0,-4.486658907760621,5.722663400163847,62,10.1,1300,0.5008373994578157
response,210,210.0,45.0,221762.0,-4.486658907760621,2.9367868041183876,62,10.1,1300,0.5008373994578157
feedback,10,10.0,45.0,222659.0,-4.486658907760621,4.655692844135014,62,10.1,1300,0.5008373994578157
fixation,TRIALID 46,0.046,46.0,223595.0,-4.486658907760621,2.251159664954524,62,10.1,1300,0.5008373994578157
cue,92,92.0,46.0,224177.0,-4.486658907760621,5.738180085072921,62,10.1,1300,0.5008373994578157
stimulus,53,53.0,46.0,225693.0,-4.486658907760621,6.121993835053955,62,10.1,1300,0.5008373994578157
response,210,210.0,46.0,226486.0,-4.486658907760621,3.1061499585188717,62,10.1,1300,0.5008373994578157
feedback,10,10.0,46.0,227393.0,-4.486658907760621,5.805075990488706,62,10.1,1300,0.5008373994578157
fixation,TRIALID 47,0.047,47.0,228304.0,-4.486658907760621,2.1544712258306045,62,10.1,1300,0.5008373994578157
cue,91,91.0,47.0,228993.0,-4.486658907760621,5.5185164440679735,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,47.0,230510.0,-4.486658907760621,5.245430982969233,62,10.1,1300,0.5008373994578157
response,210,210.0,47.0,231118.0,-4.486658907760621,2.024706053232497,62,10.1,1300,0.5008373994578157
feedback,10,10.0,47.0,232043.0,-4.486658907760621,5.7786847686984135,62,10.1,1300,0.5008373994578157
fixation,TRIALID 48,0.048,48.0,233117.0,-4.486658907760621,4.452126822537411,62,10.1,1300,0.5008373994578157
cue,91,91.0,48.0,233910.0,-4.486658907760621,6.33233957908373,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,48.0,235426.0,-4.486658907760621,6.716169335560348,62,10.1,1300,0.5008373994578157
response,200,200.0,48.0,236304.0,-4.486658907760621,4.5402189297648885,62,10.1,1300,0.5008373994578157
feedback,10,10.0,48.0,237226.0,-4.486658907760621,5.18569760201257,62,10.1,1300,0.5008373994578157
fixation,TRIALID 49,0.049,49.0,238029.0,-4.486658907760621,3.576306056422672,62,10.1,1300,0.5008373994578157
cue,93,93.0,49.0,238777.0,-4.486658907760621,6.166938253516092,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,49.0,240293.0,-4.486658907760621,5.731323789065008,62,10.1,1300,0.5008373994578157
response,210,210.0,49.0,241126.0,-4.486658907760621,3.815826314944219,62,10.1,1300,0.5008373994578157
feedback,10,10.0,49.0,242060.0,-4.486658907760621,5.347928269337177,62,10.1,1300,0.5008373994578157
fixation,TRIALID 50,0.05,50.0,242904.0,-4.486658907760621,3.58175269166475,62,10.1,1300,0.5008373994578157
cue,92,92.0,50.0,243694.0,-4.486658907760621,6.917637700704139,62,10.1,1300,0.5008373994578157
stimulus,52,52.0,50.0,245210.0,-4.486658907760621,7.277579487595605,62,10.1,1300,0.5008373994578157
response,210,210.0,50.0,246055.0,-4.486658907760621,4.742790255975365,62,10.1,1300,0.5008373994578157
feedback,10,10.0,50.0,246994.0,-4.486658907760621,5.03769012854955,62,10.1,1300,0.5008373994578157
fixation,TRIALID 51,0.051,51.0,247821.0,-4.486658907760621,4.9476058632313435,62,10.1,1300,0.5008373994578157
cue,92,92.0,51.0,248727.0,-4.486658907760621,7.66652835599854,62,10.1,1300,0.5008373994578157
stimulus,51,51.0,51.0,250243.0,-4.486658907760621,8.555113182032501,62,10.1,1300,0.5008373994578157
feedback,10,10.0,51.0,252076.0,-4.486658907760621,7.197455114238592,62,10.1,1300,0.5008373994578157
