event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 1,0.001,1.0,1040.0,-10.595970118761047,10.412362002503862,20,10.1,1300,0.2850922036757069
cue,91,91.0,1.0,1663.0,-10.595970118761047,7.942707706854274,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,1.0,3179.0,-10.595970118761047,15.521073342246325,20,10.1,1300,0.2850922036757069
feedback,10,10.0,1.0,5046.0,-10.595970118761047,13.112233056162664,20,10.1,1300,0.2850922036757069
fixation,TRIALID 2,0.002,2.0,5816.0,-10.595970118761047,4.599330786355999,20,10.1,1300,0.2850922036757069
cue,93,93.0,2.0,6646.0,-10.595970118761047,11.745969854785086,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,2.0,8162.0,-10.595970118761047,12.003872476657115,20,10.1,1300,0.2850922036757069
response,210,210.0,2.0,8825.0,-10.595970118761047,5.833900374760357,20,10.1,1300,0.2850922036757069
feedback,20,20.0,2.0,9696.0,-10.595970118761047,12.357736814291806,20,10.1,1300,0.2850922036757069
fixation,TRIALID 3,0.003,3.0,10784.0,-10.595970118761047,10.900703172902166,20,10.1,1300,0.2850922036757069
cue,92,92.0,3.0,11780.0,-10.595970118761047,10.836158191420527,20,10.1,1300,0.2850922036757069
stimulus,53,53.0,3.0,13296.0,-10.595970118761047,11.786815515505015,20,10.1,1300,0.2850922036757069
response,210,210.0,3.0,14164.0,-10.595970118761047,9.293476977024762,20,10.1,1300,0.2850922036757069
feedback,110,110.0,3.0,15046.0,-10.595970118761047,9.959747313297353,20,10.1,1300,0.2850922036757069
fixation,TRIALID 4,0.004,4.0,15906.0,-10.595970118761047,8.963815785623806,20,10.1,1300,0.2850922036757069
cue,92,92.0,4.0,16863.0,-10.595970118761047,11.519507190021134,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,4.0,18379.0,-10.595970118761047,12.068114496844062,20,10.1,1300,0.2850922036757069
response,210,210.0,4.0,18829.0,-10.595970118761047,3.408952738158788,20,10.1,1300,0.2850922036757069
feedback,10,10.0,4.0,19729.0,-10.595970118761047,13.33725839927961,20,10.1,1300,0.2850922036757069
fixation,TRIALID 5,0.005,5.0,20988.0,-10.595970118761047,10.29654503153962,20,10.1,1300,0.2850922036757069
cue,94,94.0,5.0,21896.0,-10.595970118761047,10.399434094944377,20,10.1,1300,0.2850922036757069
stimulus,53,53.0,5.0,23413.0,-10.595970118761047,11.37104196625301,20,10.1,1300,0.2850922036757069
response,210,210.0,5.0,24019.0,-10.595970118761047,6.1305783578671695,20,10.1,1300,0.2850922036757069
feedback,110,110.0,5.0,24913.0,-10.595970118761047,12.101234328755258,20,10.1,1300,0.2850922036757069
fixation,TRIALID 6,0.006,6.0,26024.0,-10.595970118761047,9.934515330922805,20,10.1,1300,0.2850922036757069
cue,91,91.0,6.0,26980.0,-10.595970118761047,11.186683952413036,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,6.0,28496.0,-10.595970118761047,11.904272926797653,20,10.1,1300,0.2850922036757069
response,210,210.0,6.0,29192.0,-10.595970118761047,7.032465505438844,20,10.1,1300,0.2850922036757069
feedback,10,10.0,6.0,30063.0,-10.595970118761047,11.274420474809332,20,10.1,1300,0.2850922036757069
fixation,TRIALID 7,0.007,7.0,31093.0,-10.595970118761047,5.320174968661003,20,10.1,1300,0.2850922036757069
cue,92,92.0,7.0,31679.0,-10.595970118761047,10.323234485810223,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,7.0,33196.0,-10.595970118761047,11.575006628928188,20,10.1,1300,0.2850922036757069
response,210,210.0,7.0,33765.0,-10.595970118761047,5.0046976577757825,20,10.1,1300,0.2850922036757069
feedback,10,10.0,7.0,34646.0,-10.595970118761047,12.641029635960097,20,10.1,1300,0.2850922036757069
fixation,TRIALID 8,0.008,8.0,35808.0,-10.595970118761047,8.135908723586972,20,10.1,1300,0.2850922036757069
cue,94,94.0,8.0,36530.0,-10.595970118761047,9.306651295329221,20,10.1,1300,0.2850922036757069
stimulus,51,51.0,8.0,38047.0,-10.595970118761047,11.998376090989627,20,10.1,1300,0.2850922036757069
response,200,200.0,8.0,38852.0,-10.595970118761047,8.562322213381213,20,10.1,1300,0.2850922036757069
feedback,10,10.0,8.0,39730.0,-10.595970118761047,10.718703652865054,20,10.1,1300,0.2850922036757069
fixation,TRIALID 9,0.009,9.0,40657.0,-10.595970118761047,6.9281877904892095,20,10.1,1300,0.2850922036757069
cue,94,94.0,9.0,41447.0,-10.595970118761047,10.321416649965492,20,10.1,1300,0.2850922036757069
stimulus,53,53.0,9.0,42963.0,-10.595970118761047,12.13319490247896,20,10.1,1300,0.2850922036757069
response,210,210.0,9.0,43767.0,-10.595970118761047,7.358211129298531,20,10.1,1300,0.2850922036757069
feedback,10,10.0,9.0,44630.0,-10.595970118761047,10.60051311623564,20,10.1,1300,0.2850922036757069
fixation,TRIALID 10,0.01,10.0,45565.0,-10.595970118761047,7.3972384551346675,20,10.1,1300,0.2850922036757069
cue,91,91.0,10.0,46313.0,-10.595970118761047,10.976114516953198,20,10.1,1300,0.2850922036757069
stimulus,51,51.0,10.0,47830.0,-10.595970118761047,11.710171064395617,20,10.1,1300,0.2850922036757069
response,200,200.0,10.0,48541.0,-10.595970118761047,6.701428126086818,20,10.1,1300,0.2850922036757069
feedback,20,20.0,10.0,49430.0,-10.595970118761047,12.15926557084568,20,10.1,1300,0.2850922036757069
fixation,TRIALID 11,0.011,11.0,50438.0,-10.595970118761047,6.794672915788203,20,10.1,1300,0.2850922036757069
cue,94,94.0,11.0,51080.0,-10.595970118761047,10.822002835550125,20,10.1,1300,0.2850922036757069
stimulus,51,51.0,11.0,52597.0,-10.595970118761047,12.13865929279449,20,10.1,1300,0.2850922036757069
response,200,200.0,11.0,53373.0,-10.595970118761047,8.514803900321521,20,10.1,1300,0.2850922036757069
feedback,10,10.0,11.0,54263.0,-10.595970118761047,11.23203870025213,20,10.1,1300,0.2850922036757069
fixation,TRIALID 12,0.012,12.0,55201.0,-10.595970118761047,6.722516046467604,20,10.1,1300,0.2850922036757069
cue,92,92.0,12.0,55863.0,-10.595970118761047,10.77501854693653,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,12.0,57380.0,-10.595970118761047,15.399628663064064,20,10.1,1300,0.2850922036757069
feedback,110,110.0,12.0,59214.0,-10.595970118761047,13.925868005728095,20,10.1,1300,0.2850922036757069
fixation,TRIALID 13,0.013,13.0,59981.0,-10.595970118761047,4.527889319135145,20,10.1,1300,0.2850922036757069
cue,91,91.0,13.0,60747.0,-10.595970118761047,12.207998188134678,20,10.1,1300,0.2850922036757069
stimulus,51,51.0,13.0,62264.0,-10.595970118761047,12.471355808402684,20,10.1,1300,0.2850922036757069
response,200,200.0,13.0,63065.0,-10.595970118761047,7.418440871511656,20,10.1,1300,0.2850922036757069
feedback,10,10.0,13.0,63897.0,-10.595970118761047,11.088018610379448,20,10.1,1300,0.2850922036757069
fixation,TRIALID 14,0.014,14.0,64863.0,-10.595970118761047,7.031199463735625,20,10.1,1300,0.2850922036757069
cue,92,92.0,14.0,65514.0,-10.595970118761047,11.482677918304452,20,10.1,1300,0.2850922036757069
stimulus,52,52.0,14.0,67030.0,-10.595970118761047,12.247509357826043,20,10.1,1300,0.2850922036757069
response,210,210.0,14.0,67667.0,-10.595970118761047,6.1615433568443745,20,10.1,1300,0.2850922036757069
feedback,10,10.0,14.0,68547.0,-10.595970118761047,12.300281406179378,20,10.1,1300,0.2850922036757069
fixation,TRIALID 15,0.015,15.0,69642.0,-10.595970118761047,11.411932114528303,20,10.1,1300,0.2850922036757069
cue,91,91.0,15.0,70631.0,-10.595970118761047,11.277415462815696,20,10.1,1300,0.2850922036757069
stimulus,53,53.0,15.0,72147.0,-10.595970118761047,12.297356738458447,20,10.1,1300,0.2850922036757069
response,210,210.0,15.0,72954.0,-10.595970118761047,8.498450381788546,20,10.1,1300,0.2850922036757069
feedback,20,20.0,15.0,73847.0,-10.595970118761047,11.448906219320532,20,10.1,1300,0.2850922036757069
fixation,TRIALID 16,0.016,16.0,74757.0,-10.595970118761047,5.373109447458861,20,10.1,1300,0.2850922036757069
cue,93,93.0,16.0,75281.0,-10.595970118761047,10.02141647592593,20,10.1,1300,0.2850922036757069
