event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
feedback,110,110.0,5.0,24498.0,-2.6677468098443713,4.678166453128285,25,10.1,1300,0.7591423413530762
fixation,TRIALID 6,0.006,6.0,25646.0,-2.6677468098443713,3.663765945075276,25,10.1,1300,0.7591423413530762
cue,91,91.0,6.0,26498.0,-2.6677468098443713,4.364687948914452,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,6.0,28015.0,-2.6677468098443713,4.758058849563383,25,10.1,1300,0.7591423413530762
response,210,210.0,6.0,28576.0,-2.6677468098443713,1.7285113033757438,25,10.1,1300,0.7591423413530762
feedback,10,10.0,6.0,29482.0,-2.6677468098443713,4.739787279199565,25,10.1,1300,0.7591423413530762
fixation,TRIALID 7,0.007,7.0,30619.0,-2.6677468098443713,4.061493777959627,25,10.1,1300,0.7591423413530762
cue,91,91.0,7.0,31582.0,-2.6677468098443713,4.410657796416346,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,7.0,33098.0,-2.6677468098443713,5.209736607500372,25,10.1,1300,0.7591423413530762
response,210,210.0,7.0,34085.0,-2.6677468098443713,3.9519533057661635,25,10.1,1300,0.7591423413530762
feedback,20,20.0,7.0,34965.0,-2.6677468098443713,3.4856178244051224,25,10.1,1300,0.7591423413530762
fixation,TRIALID 8,0.008,8.0,35732.0,-2.6677468098443713,2.8777345837017307,25,10.1,1300,0.7591423413530762
cue,93,93.0,8.0,36649.0,-2.6677468098443713,4.701534763254276,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,8.0,38165.0,-2.6677468098443713,4.658358213330394,25,10.1,1300,0.7591423413530762
response,210,210.0,8.0,38819.0,-2.6677468098443713,2.3406351816131017,25,10.1,1300,0.7591423413530762
feedback,20,20.0,8.0,39748.0,-2.6677468098443713,4.751401631795872,25,10.1,1300,0.7591423413530762
fixation,TRIALID 9,0.009,9.0,40775.0,-2.6677468098443713,3.2013125810134975,25,10.1,1300,0.7591423413530762
cue,91,91.0,9.0,41532.0,-2.6677468098443713,4.147509198533201,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,9.0,43049.0,-2.6677468098443713,4.984896702069415,25,10.1,1300,0.7591423413530762
response,210,210.0,9.0,43885.0,-2.6677468098443713,3.291087343264323,25,10.1,1300,0.7591423413530762
feedback,20,20.0,9.0,44765.0,-2.6677468098443713,4.081862499245162,25,10.1,1300,0.7591423413530762
fixation,TRIALID 10,0.01,10.0,45648.0,-2.6677468098443713,2.10958896129679,25,10.1,1300,0.7591423413530762
cue,91,91.0,10.0,46282.0,-2.6677468098443713,4.385979981111411,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,10.0,47799.0,-2.6677468098443713,4.675701839456297,25,10.1,1300,0.7591423413530762
response,210,210.0,10.0,48580.0,-2.6677468098443713,3.351399453120711,25,10.1,1300,0.7591423413530762
feedback,10,10.0,10.0,49532.0,-2.6677468098443713,4.551309693140562,25,10.1,1300,0.7591423413530762
fixation,TRIALID 11,0.011,11.0,50404.0,-2.6677468098443713,2.2105551856498815,25,10.1,1300,0.7591423413530762
cue,92,92.0,11.0,51082.0,-2.6677468098443713,4.277759116391587,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,11.0,52599.0,-2.6677468098443713,4.674925752738683,25,10.1,1300,0.7591423413530762
response,210,210.0,11.0,53242.0,-2.6677468098443713,2.6194886799551944,25,10.1,1300,0.7591423413530762
feedback,110,110.0,11.0,54166.0,-2.6677468098443713,4.606456422562699,25,10.1,1300,0.7591423413530762
fixation,TRIALID 12,0.012,12.0,55209.0,-2.6677468098443713,2.9172153753893686,25,10.1,1300,0.7591423413530762
cue,94,94.0,12.0,55916.0,-2.6677468098443713,4.304957504324149,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,12.0,57432.0,-2.6677468098443713,4.5753343706299345,25,10.1,1300,0.7591423413530762
response,210,210.0,12.0,58079.0,-2.6677468098443713,2.739200204902852,25,10.1,1300,0.7591423413530762
feedback,110,110.0,12.0,59016.0,-2.6677468098443713,4.653340103866251,25,10.1,1300,0.7591423413530762
fixation,TRIALID 13,0.013,13.0,60044.0,-2.6677468098443713,3.4529743128052113,25,10.1,1300,0.7591423413530762
cue,93,93.0,13.0,60899.0,-2.6677468098443713,4.589205009727419,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,13.0,62416.0,-2.6677468098443713,4.923773099722623,25,10.1,1300,0.7591423413530762
response,210,210.0,13.0,63161.0,-2.6677468098443713,2.912997982312982,25,10.1,1300,0.7591423413530762
feedback,20,20.0,13.0,64066.0,-2.6677468098443713,4.051337272677903,25,10.1,1300,0.7591423413530762
fixation,TRIALID 14,0.014,14.0,65012.0,-2.6677468098443713,3.593682885845393,25,10.1,1300,0.7591423413530762
cue,94,94.0,14.0,65982.0,-2.6677468098443713,4.590449792345832,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,14.0,67499.0,-2.6677468098443713,4.438116391605738,25,10.1,1300,0.7591423413530762
response,210,210.0,14.0,67976.0,-2.6677468098443713,1.8516736915722194,25,10.1,1300,0.7591423413530762
feedback,110,110.0,14.0,68916.0,-2.6677468098443713,4.9418363167375166,25,10.1,1300,0.7591423413530762
fixation,TRIALID 15,0.015,15.0,70104.0,-2.6677468098443713,3.988633020528329,25,10.1,1300,0.7591423413530762
cue,94,94.0,15.0,70999.0,-2.6677468098443713,4.081436254316128,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,15.0,72516.0,-2.6677468098443713,4.4945667461273775,25,10.1,1300,0.7591423413530762
response,210,210.0,15.0,73163.0,-2.6677468098443713,2.3319463152439046,25,10.1,1300,0.7591423413530762
feedback,110,110.0,15.0,74066.0,-2.6677468098443713,4.412523213919083,25,10.1,1300,0.7591423413530762
fixation,TRIALID 16,0.016,16.0,75127.0,-2.6677468098443713,3.722426417307181,25,10.1,1300,0.7591423413530762
cue,93,93.0,16.0,76050.0,-2.6677468098443713,4.309446485325203,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,16.0,77566.0,-2.6677468098443713,4.522846609715681,25,10.1,1300,0.7591423413530762
response,210,210.0,16.0,78198.0,-2.6677468098443713,2.2091198009333284,25,10.1,1300,0.7591423413530762
feedback,20,20.0,16.0,79083.0,-2.6677468098443713,4.411295511928734,25,10.1,1300,0.7591423413530762
fixation,TRIALID 17,0.017,17.0,80165.0,-2.6677468098443713,3.1719592753065498,25,10.1,1300,0.7591423413530762
cue,93,93.0,17.0,80916.0,-2.6677468098443713,3.9891429600134005,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,17.0,82433.0,-2.6677468098443713,4.557392036108082,25,10.1,1300,0.7591423413530762
response,210,210.0,17.0,83053.0,-2.6677468098443713,2.1848183857491774,25,10.1,1300,0.7591423413530762
feedback,20,20.0,17.0,83949.0,-2.6677468098443713,4.513367748432083,25,10.1,1300,0.7591423413530762
fixation,TRIALID 18,0.018,18.0,85033.0,-2.6677468098443713,3.1809379542459566,25,10.1,1300,0.7591423413530762
cue,91,91.0,18.0,85750.0,-2.6677468098443713,4.264084468217682,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,18.0,87266.0,-2.6677468098443713,4.864279013229345,25,10.1,1300,0.7591423413530762
response,200,200.0,18.0,88248.0,-2.6677468098443713,3.939169045258145,25,10.1,1300,0.7591423413530762
feedback,20,20.0,18.0,89166.0,-2.6677468098443713,3.4042525563432124,25,10.1,1300,0.7591423413530762
fixation,TRIALID 19,0.019,19.0,89933.0,-2.6677468098443713,3.4235554090648024,25,10.1,1300,0.7591423413530762
cue,92,92.0,19.0,90933.0,-2.6677468098443713,4.759842276886108,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,19.0,92450.0,-2.6677468098443713,4.52900476375539,25,10.1,1300,0.7591423413530762
response,210,210.0,19.0,93070.0,-2.6677468098443713,2.111748873858256,25,10.1,1300,0.7591423413530762
feedback,110,110.0,19.0,93950.0,-2.6677468098443713,4.535775095492573,25,10.1,1300,0.7591423413530762
fixation,TRIALID 20,0.02,20.0,95059.0,-2.6677468098443713,3.1275344419480593,25,10.1,1300,0.7591423413530762
cue,92,92.0,20.0,95817.0,-2.6677468098443713,4.011991325898485,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,20.0,97333.0,-2.6677468098443713,4.6332771832210895,25,10.1,1300,0.7591423413530762
response,210,210.0,20.0,98119.0,-2.6677468098443713,2.829517325209496,25,10.1,1300,0.7591423413530762
feedback,110,110.0,20.0,99016.0,-2.6677468098443713,3.982701124695103,25,10.1,1300,0.7591423413530762
fixation,TRIALID 21,0.021,21.0,99931.0,-2.6677468098443713,2.76860470102576,25,10.1,1300,0.7591423413530762
cue,93,93.0,21.0,100733.0,-2.6677468098443713,4.062355759896874,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,21.0,102250.0,-2.6677468098443713,4.665414542578123,25,10.1,1300,0.7591423413530762
response,210,210.0,21.0,102952.0,-2.6677468098443713,2.3656509058327106,25,10.1,1300,0.7591423413530762
feedback,20,20.0,21.0,103833.0,-2.6677468098443713,4.037112749020747,25,10.1,1300,0.7591423413530762
fixation,TRIALID 22,0.022,22.0,104846.0,-2.6677468098443713,2.981479605248296,25,10.1,1300,0.7591423413530762
cue,93,93.0,22.0,105617.0,-2.6677468098443713,4.252422517066258,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,22.0,107133.0,-2.6677468098443713,4.424254804035191,25,10.1,1300,0.7591423413530762
response,210,210.0,22.0,107873.0,-2.6677468098443713,2.7643610037528297,25,10.1,1300,0.7591423413530762
feedback,20,20.0,22.0,108783.0,-2.6677468098443713,4.158658231743901,25,10.1,1300,0.7591423413530762
fixation,TRIALID 23,0.023,23.0,109734.0,-2.6677468098443713,1.7132866535046964,25,10.1,1300,0.7591423413530762
cue,92,92.0,23.0,110267.0,-2.6677468098443713,3.910583838110209,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,23.0,111783.0,-2.6677468098443713,4.469140303645657,25,10.1,1300,0.7591423413530762
response,210,210.0,23.0,112546.0,-2.6677468098443713,2.5953011030776483,25,10.1,1300,0.7591423413530762
feedback,110,110.0,23.0,113417.0,-2.6677468098443713,4.130962928359103,25,10.1,1300,0.7591423413530762
fixation,TRIALID 24,0.024,24.0,114395.0,-2.6677468098443713,2.097554168403096,25,10.1,1300,0.7591423413530762
cue,92,92.0,24.0,114950.0,-2.6677468098443713,3.8826389166347033,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,24.0,116467.0,-2.6677468098443713,4.475022300347064,25,10.1,1300,0.7591423413530762
response,210,210.0,24.0,117207.0,-2.6677468098443713,2.6688944391002107,25,10.1,1300,0.7591423413530762
feedback,110,110.0,24.0,118084.0,-2.6677468098443713,4.241968650690191,25,10.1,1300,0.7591423413530762
fixation,TRIALID 25,0.025,25.0,119064.0,-2.6677468098443713,2.8262593399537113,25,10.1,1300,0.7591423413530762
cue,92,92.0,25.0,119851.0,-2.6677468098443713,3.9976274238459677,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,25.0,121367.0,-2.6677468098443713,4.3711931064392004,25,10.1,1300,0.7591423413530762
response,210,210.0,25.0,121927.0,-2.6677468098443713,1.8448559321201436,25,10.1,1300,0.7591423413530762
feedback,110,110.0,25.0,122850.0,-2.6677468098443713,4.383146367810061,25,10.1,1300,0.7591423413530762
fixation,TRIALID 26,0.026,26.0,123973.0,-2.6677468098443713,2.6689356966278823,25,10.1,1300,0.7591423413530762
cue,94,94.0,26.0,124617.0,-2.6677468098443713,3.575120053920934,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,26.0,126134.0,-2.6677468098443713,4.07680550987215,25,10.1,1300,0.7591423413530762
response,210,210.0,26.0,126708.0,-2.6677468098443713,2.2777242279423935,25,10.1,1300,0.7591423413530762
feedback,110,110.0,26.0,127667.0,-2.6677468098443713,4.286433437076459,25,10.1,1300,0.7591423413530762
fixation,TRIALID 27,0.027,27.0,128745.0,-2.6677468098443713,2.54845984405646,25,10.1,1300,0.7591423413530762
cue,93,93.0,27.0,129434.0,-2.6677468098443713,3.820714024529612,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,27.0,130951.0,-2.6677468098443713,5.864225104817442,25,10.1,1300,0.7591423413530762
feedback,10,10.0,27.0,132784.0,-2.6677468098443713,5.031389817766042,25,10.1,1300,0.7591423413530762
fixation,TRIALID 28,0.028,28.0,133551.0,-2.6677468098443713,1.5826223321217487,25,10.1,1300,0.7591423413530762
cue,92,92.0,28.0,134268.0,-2.6677468098443713,4.416833836695628,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,28.0,135784.0,-2.6677468098443713,4.459176705719724,25,10.1,1300,0.7591423413530762
response,210,210.0,28.0,136351.0,-2.6677468098443713,2.042790969404392,25,10.1,1300,0.7591423413530762
feedback,110,110.0,28.0,137284.0,-2.6677468098443713,4.387369691817364,25,10.1,1300,0.7591423413530762
fixation,TRIALID 29,0.029,29.0,138386.0,-2.6677468098443713,3.6206197633958226,25,10.1,1300,0.7591423413530762
cue,92,92.0,29.0,139301.0,-2.6677468098443713,3.907473870063873,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,29.0,140817.0,-2.6677468098443713,4.111249746634362,25,10.1,1300,0.7591423413530762
response,210,210.0,29.0,141639.0,-2.6677468098443713,2.662082317810368,25,10.1,1300,0.7591423413530762
feedback,110,110.0,29.0,142534.0,-2.6677468098443713,3.376198060148068,25,10.1,1300,0.7591423413530762
fixation,TRIALID 30,0.03,30.0,143415.0,-2.6677468098443713,3.2211903528474335,25,10.1,1300,0.7591423413530762
cue,91,91.0,30.0,144385.0,-2.6677468098443713,4.410185869752146,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,30.0,145901.0,-2.6677468098443713,5.786634743605048,25,10.1,1300,0.7591423413530762
feedback,20,20.0,30.0,147734.0,-2.6677468098443713,4.976147131424887,25,10.1,1300,0.7591423413530762
fixation,TRIALID 31,0.031,31.0,148501.0,-2.6677468098443713,2.0551139103966123,25,10.1,1300,0.7591423413530762
cue,94,94.0,31.0,149318.0,-2.6677468098443713,4.585015767484101,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,31.0,150834.0,-2.6677468098443713,4.747698762439462,25,10.1,1300,0.7591423413530762
response,210,210.0,31.0,151656.0,-2.6677468098443713,3.2468700249193554,25,10.1,1300,0.7591423413530762
feedback,10,10.0,31.0,152551.0,-2.6677468098443713,3.7408079665828793,25,10.1,1300,0.7591423413530762
fixation,TRIALID 32,0.032,32.0,153435.0,-2.6677468098443713,2.8486825612717848,25,10.1,1300,0.7591423413530762
cue,93,93.0,32.0,154251.0,-2.6677468098443713,4.473800201758675,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,32.0,155768.0,-2.6677468098443713,4.997216286751994,25,10.1,1300,0.7591423413530762
response,210,210.0,32.0,156702.0,-2.6677468098443713,3.547447731814367,25,10.1,1300,0.7591423413530762
feedback,10,10.0,32.0,157618.0,-2.6677468098443713,3.3920053888305155,25,10.1,1300,0.7591423413530762
fixation,TRIALID 33,0.033,33.0,158385.0,-2.6677468098443713,2.3192527357186066,25,10.1,1300,0.7591423413530762
cue,91,91.0,33.0,159168.0,-2.6677468098443713,4.277730894919081,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,33.0,160685.0,-2.6677468098443713,4.322541744710907,25,10.1,1300,0.7591423413530762
response,210,210.0,33.0,161390.0,-2.6677468098443713,2.9772925916724176,25,10.1,1300,0.7591423413530762
feedback,20,20.0,33.0,162351.0,-2.6677468098443713,4.447691611417162,25,10.1,1300,0.7591423413530762
fixation,TRIALID 34,0.034,34.0,163296.0,-2.6677468098443713,2.7818373639910354,25,10.1,1300,0.7591423413530762
cue,92,92.0,34.0,164051.0,-2.6677468098443713,4.36666393772778,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,34.0,165568.0,-2.6677468098443713,4.580563988473711,25,10.1,1300,0.7591423413530762
response,210,210.0,34.0,166314.0,-2.6677468098443713,2.7502297154062703,25,10.1,1300,0.7591423413530762
feedback,10,10.0,34.0,167218.0,-2.6677468098443713,4.17468326419337,25,10.1,1300,0.7591423413530762
fixation,TRIALID 35,0.035,35.0,168178.0,-2.6677468098443713,2.3724359096307857,25,10.1,1300,0.7591423413530762
cue,92,92.0,35.0,168835.0,-2.6677468098443713,4.384574980610314,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,35.0,170352.0,-2.6677468098443713,4.69840257591079,25,10.1,1300,0.7591423413530762
response,210,210.0,35.0,171110.0,-2.6677468098443713,2.8119938849933903,25,10.1,1300,0.7591423413530762
feedback,10,10.0,35.0,172068.0,-2.6677468098443713,4.082101589465861,25,10.1,1300,0.7591423413530762
fixation,TRIALID 36,0.036,36.0,172950.0,-2.6677468098443713,1.7915104983318484,25,10.1,1300,0.7591423413530762
cue,94,94.0,36.0,173552.0,-2.6677468098443713,4.135673079736619,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,36.0,175068.0,-2.6677468098443713,4.757894971860094,25,10.1,1300,0.7591423413530762
response,210,210.0,36.0,175857.0,-2.6677468098443713,2.740179202702571,25,10.1,1300,0.7591423413530762
feedback,10,10.0,36.0,176718.0,-2.6677468098443713,3.5923886255514983,25,10.1,1300,0.7591423413530762
fixation,TRIALID 37,0.037,37.0,177669.0,-2.6677468098443713,2.9866131399160314,25,10.1,1300,0.7591423413530762
cue,92,92.0,37.0,178502.0,-2.6677468098443713,4.07814595741379,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,37.0,180019.0,-2.6677468098443713,4.044463682616555,25,10.1,1300,0.7591423413530762
response,210,210.0,37.0,180738.0,-2.6677468098443713,2.7047425683974726,25,10.1,1300,0.7591423413530762
feedback,110,110.0,37.0,181685.0,-2.6677468098443713,3.820408666498293,25,10.1,1300,0.7591423413530762
fixation,TRIALID 38,0.038,38.0,182616.0,-2.6677468098443713,3.31381290433702,25,10.1,1300,0.7591423413530762
cue,93,93.0,38.0,183652.0,-2.6677468098443713,3.758540462997225,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,38.0,185168.0,-2.6677468098443713,4.277599453397494,25,10.1,1300,0.7591423413530762
response,210,210.0,38.0,185907.0,-2.6677468098443713,2.65285987451369,25,10.1,1300,0.7591423413530762
feedback,20,20.0,38.0,186802.0,-2.6677468098443713,3.6371603520251568,25,10.1,1300,0.7591423413530762
fixation,TRIALID 39,0.039,39.0,187766.0,-2.6677468098443713,2.9120843722268157,25,10.1,1300,0.7591423413530762
cue,94,94.0,39.0,188636.0,-2.6677468098443713,3.8951905986565047,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,39.0,190152.0,-2.6677468098443713,4.263269614283752,25,10.1,1300,0.7591423413530762
response,210,210.0,39.0,191037.0,-2.6677468098443713,3.2390984911397176,25,10.1,1300,0.7591423413530762
feedback,10,10.0,39.0,191952.0,-2.6677468098443713,3.613817762308742,25,10.1,1300,0.7591423413530762
fixation,TRIALID 40,0.04,40.0,192756.0,-2.6677468098443713,2.569392754274162,25,10.1,1300,0.7591423413530762
cue,93,93.0,40.0,193619.0,-2.6677468098443713,3.7976458978262952,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,40.0,195135.0,-2.6677468098443713,4.225866044918648,25,10.1,1300,0.7591423413530762
response,210,210.0,40.0,195849.0,-2.6677468098443713,2.7822064791767827,25,10.1,1300,0.7591423413530762
feedback,20,20.0,40.0,196785.0,-2.6677468098443713,3.4685951623483358,25,10.1,1300,0.7591423413530762
fixation,TRIALID 41,0.041,41.0,197736.0,-2.6677468098443713,3.250243738598938,25,10.1,1300,0.7591423413530762
cue,92,92.0,41.0,198719.0,-2.6677468098443713,4.288468990191923,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,41.0,200236.0,-2.6677468098443713,4.364858854935657,25,10.1,1300,0.7591423413530762
response,200,200.0,41.0,201024.0,-2.6677468098443713,3.108523044576944,25,10.1,1300,0.7591423413530762
feedback,110,110.0,41.0,201902.0,-2.6677468098443713,3.9311764834833602,25,10.1,1300,0.7591423413530762
fixation,TRIALID 42,0.042,42.0,202843.0,-2.6677468098443713,1.843546603938708,25,10.1,1300,0.7591423413530762
cue,92,92.0,42.0,203486.0,-2.6677468098443713,4.2214948855827235,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,42.0,205002.0,-2.6677468098443713,4.617371684072231,25,10.1,1300,0.7591423413530762
response,210,210.0,42.0,205753.0,-2.6677468098443713,2.8527837182559277,25,10.1,1300,0.7591423413530762
feedback,10,10.0,42.0,206702.0,-2.6677468098443713,4.141468737669643,25,10.1,1300,0.7591423413530762
fixation,TRIALID 43,0.043,43.0,207612.0,-2.6677468098443713,2.969967771263021,25,10.1,1300,0.7591423413530762
cue,94,94.0,43.0,208486.0,-2.6677468098443713,4.392192976250194,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,43.0,210002.0,-2.6677468098443713,4.5383444331956335,25,10.1,1300,0.7591423413530762
response,210,210.0,43.0,210658.0,-2.6677468098443713,2.3469090353082214,25,10.1,1300,0.7591423413530762
feedback,110,110.0,43.0,211603.0,-2.6677468098443713,4.346436773067532,25,10.1,1300,0.7591423413530762
fixation,TRIALID 44,0.044,44.0,212605.0,-2.6677468098443713,2.8906886035493824,25,10.1,1300,0.7591423413530762
cue,92,92.0,44.0,213353.0,-2.6677468098443713,4.172383505675315,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,44.0,214869.0,-2.6677468098443713,4.926768661420772,25,10.1,1300,0.7591423413530762
response,210,210.0,44.0,215781.0,-2.6677468098443713,3.500608502363531,25,10.1,1300,0.7591423413530762
feedback,10,10.0,44.0,216719.0,-2.6677468098443713,3.7590691524190425,25,10.1,1300,0.7591423413530762
fixation,TRIALID 45,0.045,45.0,217486.0,-2.6677468098443713,1.3083666127365208,25,10.1,1300,0.7591423413530762
cue,94,94.0,45.0,218136.0,-2.6677468098443713,4.336089282320227,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,45.0,219653.0,-2.6677468098443713,4.905171901358123,25,10.1,1300,0.7591423413530762
response,210,210.0,45.0,220631.0,-2.6677468098443713,3.465374064207373,25,10.1,1300,0.7591423413530762
feedback,10,10.0,45.0,221519.0,-2.6677468098443713,3.476759570196362,25,10.1,1300,0.7591423413530762
fixation,TRIALID 46,0.046,46.0,222286.0,-2.6677468098443713,2.2812874457488412,25,10.1,1300,0.7591423413530762
cue,94,94.0,46.0,223070.0,-2.6677468098443713,4.296055952591549,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,46.0,224586.0,-2.6677468098443713,4.306539169625185,25,10.1,1300,0.7591423413530762
response,210,210.0,46.0,225167.0,-2.6677468098443713,2.153523838333397,25,10.1,1300,0.7591423413530762
feedback,110,110.0,46.0,226119.0,-2.6677468098443713,4.427366517902524,25,10.1,1300,0.7591423413530762
fixation,TRIALID 47,0.047,47.0,227184.0,-2.6677468098443713,3.5065176702854894,25,10.1,1300,0.7591423413530762
cue,93,93.0,47.0,228086.0,-2.6677468098443713,4.230903591877009,25,10.1,1300,0.7591423413530762
stimulus,51,51.0,47.0,229603.0,-2.6677468098443713,4.613959303554076,25,10.1,1300,0.7591423413530762
response,210,210.0,47.0,230363.0,-2.6677468098443713,2.8524155448494772,25,10.1,1300,0.7591423413530762
feedback,10,10.0,47.0,231253.0,-2.6677468098443713,4.15485200554229,25,10.1,1300,0.7591423413530762
fixation,TRIALID 48,0.048,48.0,232199.0,-2.6677468098443713,2.3269337830466865,25,10.1,1300,0.7591423413530762
cue,93,93.0,48.0,232886.0,-2.6677468098443713,3.856081640903124,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,48.0,234403.0,-2.6677468098443713,4.114864158885918,25,10.1,1300,0.7591423413530762
response,210,210.0,48.0,234968.0,-2.6677468098443713,1.8556073490558966,25,10.1,1300,0.7591423413530762
feedback,20,20.0,48.0,235903.0,-2.6677468098443713,4.305661983546425,25,10.1,1300,0.7591423413530762
fixation,TRIALID 49,0.049,49.0,237004.0,-2.6677468098443713,3.418203847020113,25,10.1,1300,0.7591423413530762
cue,93,93.0,49.0,237853.0,-2.6677468098443713,3.919815183463803,25,10.1,1300,0.7591423413530762
stimulus,53,53.0,49.0,239370.0,-2.6677468098443713,4.408573370401015,25,10.1,1300,0.7591423413530762
response,210,210.0,49.0,239967.0,-2.6677468098443713,2.0211678796587074,25,10.1,1300,0.7591423413530762
feedback,20,20.0,49.0,240886.0,-2.6677468098443713,4.353121556779193,25,10.1,1300,0.7591423413530762
fixation,TRIALID 50,0.05,50.0,241968.0,-2.6677468098443713,2.245481901444815,25,10.1,1300,0.7591423413530762
cue,93,93.0,50.0,242620.0,-2.6677468098443713,3.3708301882326532,25,10.1,1300,0.7591423413530762
stimulus,52,52.0,50.0,244136.0,-2.6677468098443713,4.079640191292348,25,10.1,1300,0.7591423413530762
response,210,210.0,50.0,244723.0,-2.6677468098443713,2.227288221406795,25,10.1,1300,0.7591423413530762
