event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
cue,91,91.0,8.0,35838.0,-6.408051414538407,5.989200873944851,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,8.0,37354.0,-6.408051414538407,6.065277923193849,3,10.1,1300,0.4524406474956419
response,210,210.0,8.0,38036.0,-6.408051414538407,4.227195633035319,3,10.1,1300,0.4524406474956419
feedback,10,10.0,8.0,39022.0,-6.408051414538407,6.799294508017375,3,10.1,1300,0.4524406474956419
fixation,TRIALID 9,0.009,9.0,39954.0,-6.408051414538407,4.17063069508554,3,10.1,1300,0.4524406474956419
cue,92,92.0,9.0,40672.0,-6.408051414538407,6.108464816743994,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,9.0,42188.0,-6.408051414538407,6.012045162174668,3,10.1,1300,0.4524406474956419
response,210,210.0,9.0,42896.0,-6.408051414538407,3.5458594514605406,3,10.1,1300,0.4524406474956419
feedback,110,110.0,9.0,43804.0,-6.408051414538407,6.1521101084967755,3,10.1,1300,0.4524406474956419
fixation,TRIALID 10,0.01,10.0,44786.0,-6.408051414538407,2.7673041944971746,3,10.1,1300,0.4524406474956419
cue,92,92.0,10.0,45356.0,-6.408051414538407,6.388603468541063,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,10.0,46872.0,-6.408051414538407,6.962357449643439,3,10.1,1300,0.4524406474956419
response,210,210.0,10.0,47644.0,-6.408051414538407,4.336675780214772,3,10.1,1300,0.4524406474956419
feedback,10,10.0,10.0,48606.0,-6.408051414538407,5.620202520121374,3,10.1,1300,0.4524406474956419
fixation,TRIALID 11,0.011,11.0,49480.0,-6.408051414538407,4.977241425989236,3,10.1,1300,0.4524406474956419
cue,91,91.0,11.0,50406.0,-6.408051414538407,7.00343233705839,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,11.0,51922.0,-6.408051414538407,6.031145991420302,3,10.1,1300,0.4524406474956419
response,210,210.0,11.0,52638.0,-6.408051414538407,2.9990057264070114,3,10.1,1300,0.4524406474956419
feedback,10,10.0,11.0,53572.0,-6.408051414538407,5.188143972442678,3,10.1,1300,0.4524406474956419
fixation,TRIALID 12,0.012,12.0,54526.0,-6.408051414538407,3.879451172174684,3,10.1,1300,0.4524406474956419
cue,93,93.0,12.0,55338.0,-6.408051414538407,4.547104041867966,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,12.0,56856.0,-6.408051414538407,5.6400405834889265,3,10.1,1300,0.4524406474956419
response,210,210.0,12.0,57604.0,-6.408051414538407,3.2801576625894144,3,10.1,1300,0.4524406474956419
feedback,20,20.0,12.0,58572.0,-6.408051414538407,5.442426322039923,3,10.1,1300,0.4524406474956419
fixation,TRIALID 13,0.013,13.0,59466.0,-6.408051414538407,2.9141947292133588,3,10.1,1300,0.4524406474956419
cue,91,91.0,13.0,60156.0,-6.408051414538407,5.537718866542702,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,13.0,61672.0,-6.408051414538407,8.443926847767612,3,10.1,1300,0.4524406474956419
feedback,10,10.0,13.0,63506.0,-6.408051414538407,6.884064293870256,3,10.1,1300,0.4524406474956419
fixation,TRIALID 14,0.014,14.0,64272.0,-6.408051414538407,3.2634325441926384,3,10.1,1300,0.4524406474956419
cue,93,93.0,14.0,65190.0,-6.408051414538407,6.160401027426393,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,14.0,66706.0,-6.408051414538407,6.494175811897923,3,10.1,1300,0.4524406474956419
response,210,210.0,14.0,67634.0,-6.408051414538407,4.64696038985063,3,10.1,1300,0.4524406474956419
feedback,10,10.0,14.0,68606.0,-6.408051414538407,5.620649118980905,3,10.1,1300,0.4524406474956419
fixation,TRIALID 15,0.015,15.0,69374.0,-6.408051414538407,2.563504549628177,3,10.1,1300,0.4524406474956419
cue,92,92.0,15.0,70006.0,-6.408051414538407,5.539571077315828,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,15.0,71522.0,-6.408051414538407,5.849344748951756,3,10.1,1300,0.4524406474956419
response,210,210.0,15.0,72266.0,-6.408051414538407,2.5279815896003943,3,10.1,1300,0.4524406474956419
feedback,110,110.0,15.0,73172.0,-6.408051414538407,4.910590777255609,3,10.1,1300,0.4524406474956419
fixation,TRIALID 16,0.016,16.0,74134.0,-6.408051414538407,4.247179151721326,3,10.1,1300,0.4524406474956419
cue,94,94.0,16.0,75022.0,-6.408051414538407,5.17800834729636,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,16.0,76540.0,-6.408051414538407,5.125097863151515,3,10.1,1300,0.4524406474956419
response,210,210.0,16.0,77226.0,-6.408051414538407,2.9584399201017444,3,10.1,1300,0.4524406474956419
feedback,110,110.0,16.0,78172.0,-6.408051414538407,5.265885559223893,3,10.1,1300,0.4524406474956419
fixation,TRIALID 17,0.017,17.0,79140.0,-6.408051414538407,3.7017454062211184,3,10.1,1300,0.4524406474956419
cue,91,91.0,17.0,79856.0,-6.408051414538407,6.164117339856221,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,17.0,81372.0,-6.408051414538407,6.349745485442762,3,10.1,1300,0.4524406474956419
response,210,210.0,17.0,82184.0,-6.408051414538407,3.887588810413809,3,10.1,1300,0.4524406474956419
feedback,20,20.0,17.0,83156.0,-6.408051414538407,5.735176600772291,3,10.1,1300,0.4524406474956419
fixation,TRIALID 18,0.018,18.0,83984.0,-6.408051414538407,2.823870884861721,3,10.1,1300,0.4524406474956419
cue,92,92.0,18.0,84656.0,-6.408051414538407,6.421000065168568,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,18.0,86172.0,-6.408051414538407,6.3224127015022935,3,10.1,1300,0.4524406474956419
response,210,210.0,18.0,86940.0,-6.408051414538407,3.798768598554319,3,10.1,1300,0.4524406474956419
feedback,110,110.0,18.0,87856.0,-6.408051414538407,5.252585500673193,3,10.1,1300,0.4524406474956419
fixation,TRIALID 19,0.019,19.0,88782.0,-6.408051414538407,1.9731960365763972,3,10.1,1300,0.4524406474956419
cue,92,92.0,19.0,89340.0,-6.408051414538407,5.912769702623914,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,19.0,90856.0,-6.408051414538407,6.575310691234438,3,10.1,1300,0.4524406474956419
response,210,210.0,19.0,91462.0,-6.408051414538407,2.9499167159409323,3,10.1,1300,0.4524406474956419
feedback,110,110.0,19.0,92372.0,-6.408051414538407,5.054844770136568,3,10.1,1300,0.4524406474956419
fixation,TRIALID 20,0.02,20.0,93468.0,-6.408051414538407,3.0432551938696797,3,10.1,1300,0.4524406474956419
cue,91,91.0,20.0,94272.0,-6.408051414538407,4.7462760408887394,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,20.0,95790.0,-6.408051414538407,8.185117650956002,3,10.1,1300,0.4524406474956419
feedback,10,10.0,20.0,97622.0,-6.408051414538407,6.9544331421996395,3,10.1,1300,0.4524406474956419
fixation,TRIALID 21,0.021,21.0,98390.0,-6.408051414538407,3.737013661735399,3,10.1,1300,0.4524406474956419
cue,91,91.0,21.0,99406.0,-6.408051414538407,5.010994722465883,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,21.0,100922.0,-6.408051414538407,4.9565157780910205,3,10.1,1300,0.4524406474956419
response,210,210.0,21.0,101576.0,-6.408051414538407,3.234409627809885,3,10.1,1300,0.4524406474956419
feedback,20,20.0,21.0,102556.0,-6.408051414538407,5.433876126377655,3,10.1,1300,0.4524406474956419
fixation,TRIALID 22,0.022,22.0,103520.0,-6.408051414538407,4.698326753508575,3,10.1,1300,0.4524406474956419
cue,91,91.0,22.0,104556.0,-6.408051414538407,5.603484201497336,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,22.0,106072.0,-6.408051414538407,5.519171644148263,3,10.1,1300,0.4524406474956419
response,210,210.0,22.0,106648.0,-6.408051414538407,2.0880035560035877,3,10.1,1300,0.4524406474956419
feedback,20,20.0,22.0,107606.0,-6.408051414538407,5.055640055994627,3,10.1,1300,0.4524406474956419
fixation,TRIALID 23,0.023,23.0,108672.0,-6.408051414538407,2.0901304341744207,3,10.1,1300,0.4524406474956419
cue,94,94.0,23.0,109224.0,-6.408051414538407,4.358857568594487,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,23.0,110740.0,-6.408051414538407,5.663603179868504,3,10.1,1300,0.4524406474956419
response,210,210.0,23.0,111420.0,-6.408051414538407,3.4077540171566065,3,10.1,1300,0.4524406474956419
feedback,110,110.0,23.0,112356.0,-6.408051414538407,5.5773003705084125,3,10.1,1300,0.4524406474956419
fixation,TRIALID 24,0.024,24.0,113342.0,-6.408051414538407,2.1044043431200246,3,10.1,1300,0.4524406474956419
cue,92,92.0,24.0,113924.0,-6.408051414538407,3.6070892582027616,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,24.0,115440.0,-6.408051414538407,5.042080314175689,3,10.1,1300,0.4524406474956419
response,210,210.0,24.0,116232.0,-6.408051414538407,3.245467181157759,3,10.1,1300,0.4524406474956419
feedback,110,110.0,24.0,117156.0,-6.408051414538407,4.898538375890646,3,10.1,1300,0.4524406474956419
fixation,TRIALID 25,0.025,25.0,118044.0,-6.408051414538407,3.8381041296363567,3,10.1,1300,0.4524406474956419
cue,94,94.0,25.0,118974.0,-6.408051414538407,5.290710476078347,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,25.0,120490.0,-6.408051414538407,4.7472742375875905,3,10.1,1300,0.4524406474956419
response,200,200.0,25.0,121158.0,-6.408051414538407,2.002143400995425,3,10.1,1300,0.4524406474956419
feedback,10,10.0,25.0,122090.0,-6.408051414538407,4.861422321034221,3,10.1,1300,0.4524406474956419
fixation,TRIALID 26,0.026,26.0,123098.0,-6.408051414538407,3.1560174084683026,3,10.1,1300,0.4524406474956419
cue,91,91.0,26.0,123790.0,-6.408051414538407,5.436524168311685,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,26.0,125306.0,-6.408051414538407,5.7711447704357886,3,10.1,1300,0.4524406474956419
response,210,210.0,26.0,126008.0,-6.408051414538407,2.2213397567248543,3,10.1,1300,0.4524406474956419
feedback,20,20.0,26.0,126940.0,-6.408051414538407,4.148869018235925,3,10.1,1300,0.4524406474956419
fixation,TRIALID 27,0.027,27.0,127910.0,-6.408051414538407,1.8221224062885666,3,10.1,1300,0.4524406474956419
cue,92,92.0,27.0,128490.0,-6.408051414538407,5.050998282897825,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,27.0,130006.0,-6.408051414538407,6.0628699940634565,3,10.1,1300,0.4524406474956419
response,210,210.0,27.0,130834.0,-6.408051414538407,3.630023846536427,3,10.1,1300,0.4524406474956419
feedback,10,10.0,27.0,131790.0,-6.408051414538407,3.1602538042234043,3,10.1,1300,0.4524406474956419
fixation,TRIALID 28,0.028,28.0,132618.0,-6.408051414538407,2.9406621897816136,3,10.1,1300,0.4524406474956419
cue,92,92.0,28.0,133556.0,-6.408051414538407,4.224854011296906,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,28.0,135074.0,-6.408051414538407,5.430975861200263,3,10.1,1300,0.4524406474956419
response,210,210.0,28.0,136044.0,-6.408051414538407,4.511174238043597,3,10.1,1300,0.4524406474956419
feedback,110,110.0,28.0,136958.0,-6.408051414538407,4.978128381209203,3,10.1,1300,0.4524406474956419
fixation,TRIALID 29,0.029,29.0,137724.0,-6.408051414538407,1.777482871074346,3,10.1,1300,0.4524406474956419
cue,94,94.0,29.0,138374.0,-6.408051414538407,5.806708575927619,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,29.0,139890.0,-6.408051414538407,6.361170450453212,3,10.1,1300,0.4524406474956419
response,210,210.0,29.0,140764.0,-6.408051414538407,3.9763865102738496,3,10.1,1300,0.4524406474956419
feedback,10,10.0,29.0,141740.0,-6.408051414538407,4.6287788128415,3,10.1,1300,0.4524406474956419
fixation,TRIALID 30,0.03,30.0,142508.0,-6.408051414538407,1.8717695045303209,3,10.1,1300,0.4524406474956419
cue,94,94.0,30.0,143190.0,-6.408051414538407,4.735937113105047,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,30.0,144708.0,-6.408051414538407,7.194760809004738,3,10.1,1300,0.4524406474956419
feedback,10,10.0,30.0,146540.0,-6.408051414538407,6.920601009474679,3,10.1,1300,0.4524406474956419
fixation,TRIALID 31,0.031,31.0,147308.0,-6.408051414538407,2.7706422615032498,3,10.1,1300,0.4524406474956419
cue,91,91.0,31.0,148074.0,-6.408051414538407,6.316143523951882,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,31.0,149590.0,-6.408051414538407,5.888351826292184,3,10.1,1300,0.4524406474956419
response,210,210.0,31.0,150248.0,-6.408051414538407,2.830715538491843,3,10.1,1300,0.4524406474956419
feedback,10,10.0,31.0,151174.0,-6.408051414538407,5.797703658732464,3,10.1,1300,0.4524406474956419
fixation,TRIALID 32,0.032,32.0,152190.0,-6.408051414538407,5.156303262610087,3,10.1,1300,0.4524406474956419
cue,92,92.0,32.0,153124.0,-6.408051414538407,5.921290372229783,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,32.0,154640.0,-6.408051414538407,6.034024631356371,3,10.1,1300,0.4524406474956419
response,210,210.0,32.0,155230.0,-6.408051414538407,2.2968523612216787,3,10.1,1300,0.4524406474956419
feedback,110,110.0,32.0,156174.0,-6.408051414538407,5.884592374884249,3,10.1,1300,0.4524406474956419
fixation,TRIALID 33,0.033,33.0,157252.0,-6.408051414538407,3.934295275098196,3,10.1,1300,0.4524406474956419
cue,94,94.0,33.0,158090.0,-6.408051414538407,5.284759619130574,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,33.0,159608.0,-6.408051414538407,5.774151989145315,3,10.1,1300,0.4524406474956419
response,210,210.0,33.0,160330.0,-6.408051414538407,3.688088396891084,3,10.1,1300,0.4524406474956419
feedback,110,110.0,33.0,161290.0,-6.408051414538407,5.426544654599854,3,10.1,1300,0.4524406474956419
fixation,TRIALID 34,0.034,34.0,162216.0,-6.408051414538407,3.3738960480687217,3,10.1,1300,0.4524406474956419
cue,91,91.0,34.0,162958.0,-6.408051414538407,5.361586519510704,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,34.0,164474.0,-6.408051414538407,6.059649927173891,3,10.1,1300,0.4524406474956419
response,210,210.0,34.0,165112.0,-6.408051414538407,2.92874896279601,3,10.1,1300,0.4524406474956419
feedback,10,10.0,34.0,166058.0,-6.408051414538407,5.065831929463877,3,10.1,1300,0.4524406474956419
fixation,TRIALID 35,0.035,35.0,167084.0,-6.408051414538407,4.337849218334789,3,10.1,1300,0.4524406474956419
cue,91,91.0,35.0,167990.0,-6.408051414538407,5.873469931229735,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,35.0,169508.0,-6.408051414538407,6.4141976643102305,3,10.1,1300,0.4524406474956419
response,210,210.0,35.0,170280.0,-6.408051414538407,3.317582346311954,3,10.1,1300,0.4524406474956419
feedback,10,10.0,35.0,171190.0,-6.408051414538407,4.809610291176396,3,10.1,1300,0.4524406474956419
fixation,TRIALID 36,0.036,36.0,172120.0,-6.408051414538407,3.8104685380519037,3,10.1,1300,0.4524406474956419
cue,91,91.0,36.0,173042.0,-6.408051414538407,5.893382356944668,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,36.0,174558.0,-6.408051414538407,6.477762344239899,3,10.1,1300,0.4524406474956419
response,200,200.0,36.0,175332.0,-6.408051414538407,3.9829488777435507,3,10.1,1300,0.4524406474956419
feedback,10,10.0,36.0,176242.0,-6.408051414538407,5.880193874206054,3,10.1,1300,0.4524406474956419
fixation,TRIALID 37,0.037,37.0,177170.0,-6.408051414538407,3.9276113804391417,3,10.1,1300,0.4524406474956419
cue,93,93.0,37.0,177974.0,-6.408051414538407,5.639161272798494,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,37.0,179492.0,-6.408051414538407,7.119844042628372,3,10.1,1300,0.4524406474956419
response,210,210.0,37.0,180418.0,-6.408051414538407,5.016213518453814,3,10.1,1300,0.4524406474956419
feedback,10,10.0,37.0,181324.0,-6.408051414538407,4.650021457446027,3,10.1,1300,0.4524406474956419
fixation,TRIALID 38,0.038,38.0,182096.0,-6.408051414538407,3.7949435733707224,3,10.1,1300,0.4524406474956419
cue,94,94.0,38.0,182974.0,-6.408051414538407,6.00840427665396,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,38.0,184492.0,-6.408051414538407,7.045646092318767,3,10.1,1300,0.4524406474956419
response,210,210.0,38.0,185398.0,-6.408051414538407,5.276329175197952,3,10.1,1300,0.4524406474956419
feedback,10,10.0,38.0,186292.0,-6.408051414538407,4.8780292306499975,3,10.1,1300,0.4524406474956419
fixation,TRIALID 39,0.039,39.0,187094.0,-6.408051414538407,4.7811345708596455,3,10.1,1300,0.4524406474956419
cue,94,94.0,39.0,188108.0,-6.408051414538407,6.766508827120766,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,39.0,189624.0,-6.408051414538407,6.491275454427234,3,10.1,1300,0.4524406474956419
response,210,210.0,39.0,190348.0,-6.408051414538407,3.977830940781313,3,10.1,1300,0.4524406474956419
feedback,110,110.0,39.0,191308.0,-6.408051414538407,6.049330576878761,3,10.1,1300,0.4524406474956419
fixation,TRIALID 40,0.04,40.0,192228.0,-6.408051414538407,2.1185441710649022,3,10.1,1300,0.4524406474956419
cue,91,91.0,40.0,192758.0,-6.408051414538407,6.346222921433861,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,40.0,194274.0,-6.408051414538407,6.408219365196634,3,10.1,1300,0.4524406474956419
response,210,210.0,40.0,194954.0,-6.408051414538407,2.9701720917955425,3,10.1,1300,0.4524406474956419
feedback,20,20.0,40.0,195892.0,-6.408051414538407,5.237000049500115,3,10.1,1300,0.4524406474956419
fixation,TRIALID 41,0.041,41.0,196872.0,-6.408051414538407,2.853119279932302,3,10.1,1300,0.4524406474956419
cue,91,91.0,41.0,197542.0,-6.408051414538407,5.8562385422892085,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,41.0,199058.0,-6.408051414538407,6.827523699292401,3,10.1,1300,0.4524406474956419
response,200,200.0,41.0,199622.0,-6.408051414538407,2.621482622728834,3,10.1,1300,0.4524406474956419
feedback,20,20.0,41.0,200526.0,-6.408051414538407,6.817304902017675,3,10.1,1300,0.4524406474956419
fixation,TRIALID 42,0.042,42.0,201662.0,-6.408051414538407,5.786494514568531,3,10.1,1300,0.4524406474956419
cue,94,94.0,42.0,202608.0,-6.408051414538407,6.20918243479736,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,42.0,204126.0,-6.408051414538407,5.8058656818466625,3,10.1,1300,0.4524406474956419
response,210,210.0,42.0,204864.0,-6.408051414538407,3.0900709285555763,3,10.1,1300,0.4524406474956419
feedback,110,110.0,42.0,205808.0,-6.408051414538407,5.494559169535314,3,10.1,1300,0.4524406474956419
fixation,TRIALID 43,0.043,43.0,206738.0,-6.408051414538407,2.489914067814394,3,10.1,1300,0.4524406474956419
cue,92,92.0,43.0,207308.0,-6.408051414538407,5.859057260231557,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,43.0,208826.0,-6.408051414538407,8.259935684400658,3,10.1,1300,0.4524406474956419
feedback,110,110.0,43.0,210658.0,-6.408051414538407,5.796672437675229,3,10.1,1300,0.4524406474956419
fixation,TRIALID 44,0.044,44.0,211426.0,-6.408051414538407,1.387790727407576,3,10.1,1300,0.4524406474956419
cue,93,93.0,44.0,212076.0,-6.408051414538407,6.16638095927111,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,44.0,213592.0,-6.408051414538407,6.42494554775899,3,10.1,1300,0.4524406474956419
response,210,210.0,44.0,214106.0,-6.408051414538407,1.9521619390882425,3,10.1,1300,0.4524406474956419
feedback,20,20.0,44.0,215026.0,-6.408051414538407,5.279746579320694,3,10.1,1300,0.4524406474956419
fixation,TRIALID 45,0.045,45.0,216196.0,-6.408051414538407,4.201250723460741,3,10.1,1300,0.4524406474956419
cue,92,92.0,45.0,217092.0,-6.408051414538407,5.326952904815207,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,45.0,218608.0,-6.408051414538407,6.356064623489163,3,10.1,1300,0.4524406474956419
response,210,210.0,45.0,219440.0,-6.408051414538407,3.7293772045639733,3,10.1,1300,0.4524406474956419
feedback,110,110.0,45.0,220410.0,-6.408051414538407,4.285591220776647,3,10.1,1300,0.4524406474956419
fixation,TRIALID 46,0.046,46.0,221220.0,-6.408051414538407,2.055885547104194,3,10.1,1300,0.4524406474956419
cue,94,94.0,46.0,221942.0,-6.408051414538407,4.369054073042594,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,46.0,223458.0,-6.408051414538407,6.31376138425803,3,10.1,1300,0.4524406474956419
response,210,210.0,46.0,224456.0,-6.408051414538407,4.997403086490394,3,10.1,1300,0.4524406474956419
feedback,10,10.0,46.0,225458.0,-6.408051414538407,4.681515992566017,3,10.1,1300,0.4524406474956419
fixation,TRIALID 47,0.047,47.0,226226.0,-6.408051414538407,1.289060048846929,3,10.1,1300,0.4524406474956419
cue,94,94.0,47.0,226826.0,-6.408051414538407,4.647190960247449,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,47.0,228342.0,-6.408051414538407,7.000383184839363,3,10.1,1300,0.4524406474956419
feedback,10,10.0,47.0,230176.0,-6.408051414538407,5.88704850883541,3,10.1,1300,0.4524406474956419
fixation,TRIALID 48,0.048,48.0,230944.0,-6.408051414538407,2.2244580018716418,3,10.1,1300,0.4524406474956419
cue,94,94.0,48.0,231708.0,-6.408051414538407,5.334455187090394,3,10.1,1300,0.4524406474956419
stimulus,53,53.0,48.0,233226.0,-6.408051414538407,5.142463684363922,3,10.1,1300,0.4524406474956419
response,210,210.0,48.0,233874.0,-6.408051414538407,2.0590084072207953,3,10.1,1300,0.4524406474956419
feedback,110,110.0,48.0,234776.0,-6.408051414538407,4.171494367361996,3,10.1,1300,0.4524406474956419
fixation,TRIALID 49,0.049,49.0,235838.0,-6.408051414538407,2.472502842335215,3,10.1,1300,0.4524406474956419
cue,93,93.0,49.0,236510.0,-6.408051414538407,4.836124936759933,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,49.0,238026.0,-6.408051414538407,5.2939807750097545,3,10.1,1300,0.4524406474956419
response,210,210.0,49.0,238718.0,-6.408051414538407,2.4399632229700643,3,10.1,1300,0.4524406474956419
feedback,20,20.0,49.0,239660.0,-6.408051414538407,4.128992669112658,3,10.1,1300,0.4524406474956419
fixation,TRIALID 50,0.05,50.0,240632.0,-6.408051414538407,2.274445386991131,3,10.1,1300,0.4524406474956419
cue,92,92.0,50.0,241326.0,-6.408051414538407,4.111928314128526,3,10.1,1300,0.4524406474956419
stimulus,51,51.0,50.0,242842.0,-6.408051414538407,6.963455412786495,3,10.1,1300,0.4524406474956419
feedback,10,10.0,50.0,244676.0,-6.408051414538407,6.454750907335073,3,10.1,1300,0.4524406474956419
fixation,TRIALID 51,0.051,51.0,245442.0,-6.408051414538407,1.2134387268683158,3,10.1,1300,0.4524406474956419
cue,93,93.0,51.0,246092.0,-6.408051414538407,5.89008970189017,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,51.0,247610.0,-6.408051414538407,6.308328647179202,3,10.1,1300,0.4524406474956419
response,200,200.0,51.0,248418.0,-6.408051414538407,4.2749295909096245,3,10.1,1300,0.4524406474956419
feedback,10,10.0,51.0,249360.0,-6.408051414538407,5.117121531950955,3,10.1,1300,0.4524406474956419
fixation,TRIALID 52,0.052,52.0,250218.0,-6.408051414538407,2.5203403377888733,3,10.1,1300,0.4524406474956419
cue,91,91.0,52.0,250810.0,-6.408051414538407,5.837441174613286,3,10.1,1300,0.4524406474956419
stimulus,52,52.0,52.0,252326.0,-6.408051414538407,6.487281699949082,3,10.1,1300,0.4524406474956419
response,210,210.0,52.0,253126.0,-6.408051414538407,4.02861380701105,3,10.1,1300,0.4524406474956419
