event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
cue,92,92.0,93.0,456654.0,-5.287474888068567,5.802104973395327,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,93.0,458170.0,-5.287474888068567,6.089465120012689,71,10.1,1300,0.4953320987038636
response,210,210.0,93.0,458588.0,-5.287474888068567,2.2191035994048907,71,10.1,1300,0.4953320987038636
feedback,110,110.0,93.0,459588.0,-5.287474888068567,7.254570714398622,71,10.1,1300,0.4953320987038636
fixation,TRIALID 94,0.094,94.0,460782.0,-5.287474888068567,3.6987809684021595,71,10.1,1300,0.4953320987038636
cue,93,93.0,94.0,461402.0,-5.287474888068567,5.464473971406672,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,94.0,462921.0,-5.287474888068567,8.916231157739135,71,10.1,1300,0.4953320987038636
feedback,10,10.0,94.0,464754.0,-5.287474888068567,7.466233014604387,71,10.1,1300,0.4953320987038636
fixation,TRIALID 95,0.095,95.0,465523.0,-5.287474888068567,2.6700975268024645,71,10.1,1300,0.4953320987038636
cue,94,94.0,95.0,466421.0,-5.287474888068567,6.007502601250971,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,95.0,467938.0,-5.287474888068567,5.886831156915683,71,10.1,1300,0.4953320987038636
response,210,210.0,95.0,468429.0,-5.287474888068567,2.357088409103453,71,10.1,1300,0.4953320987038636
feedback,110,110.0,95.0,469405.0,-5.287474888068567,6.699092577176919,71,10.1,1300,0.4953320987038636
fixation,TRIALID 96,0.096,96.0,470544.0,-5.287474888068567,2.9447678145703224,71,10.1,1300,0.4953320987038636
cue,91,91.0,96.0,471138.0,-5.287474888068567,5.529149449646199,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,96.0,472655.0,-5.287474888068567,4.734264197361844,71,10.1,1300,0.4953320987038636
response,210,210.0,96.0,473196.0,-5.287474888068567,2.8647996413189882,71,10.1,1300,0.4953320987038636
feedback,10,10.0,96.0,474171.0,-5.287474888068567,6.801041471995917,71,10.1,1300,0.4953320987038636
fixation,TRIALID 97,0.097,97.0,475255.0,-5.287474888068567,4.133198793865301,71,10.1,1300,0.4953320987038636
cue,93,93.0,97.0,476088.0,-5.287474888068567,5.513037219651348,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,97.0,477604.0,-5.287474888068567,4.315324819239824,71,10.1,1300,0.4953320987038636
response,210,210.0,97.0,478225.0,-5.287474888068567,3.429879296837999,71,10.1,1300,0.4953320987038636
feedback,20,20.0,97.0,479204.0,-5.287474888068567,4.627170149707368,71,10.1,1300,0.4953320987038636
fixation,TRIALID 98,0.098,98.0,480218.0,-5.287474888068567,1.5670345835413548,71,10.1,1300,0.4953320987038636
cue,94,94.0,98.0,480822.0,-5.287474888068567,3.1911358599305095,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,98.0,482338.0,-5.287474888068567,4.319464941625365,71,10.1,1300,0.4953320987038636
feedback,10,10.0,98.0,484171.0,-5.287474888068567,4.743221908073825,71,10.1,1300,0.4953320987038636
fixation,TRIALID 99,0.099,99.0,484939.0,-5.287474888068567,0.47813715808607593,71,10.1,1300,0.4953320987038636
cue,93,93.0,99.0,485555.0,-5.287474888068567,5.273741029761651,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,99.0,487072.0,-5.287474888068567,5.0861175581461575,71,10.1,1300,0.4953320987038636
response,210,210.0,99.0,487539.0,-5.287474888068567,2.725344777732559,71,10.1,1300,0.4953320987038636
feedback,20,20.0,99.0,488505.0,-5.287474888068567,6.669786215643835,71,10.1,1300,0.4953320987038636
fixation,TRIALID 100,0.1,100.0,489676.0,-5.287474888068567,3.9205809925739956,71,10.1,1300,0.4953320987038636
cue,91,91.0,100.0,490371.0,-5.287474888068567,5.740060627910857,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,100.0,491888.0,-5.287474888068567,6.771685016358963,71,10.1,1300,0.4953320987038636
response,210,210.0,100.0,492647.0,-5.287474888068567,4.234383971989842,71,10.1,1300,0.4953320987038636
feedback,20,20.0,100.0,493589.0,-5.287474888068567,6.243416707886409,71,10.1,1300,0.4953320987038636
fixation,TRIALID 101,0.101,101.0,494488.0,-5.287474888068567,3.6853699147053525,71,10.1,1300,0.4953320987038636
cue,94,94.0,101.0,495239.0,-5.287474888068567,6.738028000623432,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,101.0,496755.0,-5.287474888068567,6.397704752149678,71,10.1,1300,0.4953320987038636
response,210,210.0,101.0,497433.0,-5.287474888068567,4.303107892651952,71,10.1,1300,0.4953320987038636
feedback,110,110.0,101.0,498405.0,-5.287474888068567,6.623412291498049,71,10.1,1300,0.4953320987038636
fixation,TRIALID 102,0.102,102.0,499357.0,-5.287474888068567,4.998433962739398,71,10.1,1300,0.4953320987038636
cue,91,91.0,102.0,500339.0,-5.287474888068567,6.844870748701512,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,102.0,501856.0,-5.287474888068567,5.829402511851026,71,10.1,1300,0.4953320987038636
response,210,210.0,102.0,502299.0,-5.287474888068567,2.537349817977673,71,10.1,1300,0.4953320987038636
feedback,10,10.0,102.0,503306.0,-5.287474888068567,6.906085508350804,71,10.1,1300,0.4953320987038636
fixation,TRIALID 103,0.103,103.0,504468.0,-5.287474888068567,4.2403088027145595,71,10.1,1300,0.4953320987038636
cue,94,94.0,103.0,505271.0,-5.287474888068567,5.097488323105133,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,103.0,506789.0,-5.287474888068567,5.595264354016007,71,10.1,1300,0.4953320987038636
response,210,210.0,103.0,507320.0,-5.287474888068567,3.5914697734569527,71,10.1,1300,0.4953320987038636
feedback,110,110.0,103.0,508322.0,-5.287474888068567,6.617185397174755,71,10.1,1300,0.4953320987038636
fixation,TRIALID 104,0.104,104.0,509398.0,-5.287474888068567,3.7045647946523137,71,10.1,1300,0.4953320987038636
cue,94,94.0,104.0,510105.0,-5.287474888068567,5.498655377635567,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,104.0,511622.0,-5.287474888068567,5.309462783955823,71,10.1,1300,0.4953320987038636
response,210,210.0,104.0,512162.0,-5.287474888068567,2.9159238301648336,71,10.1,1300,0.4953320987038636
feedback,110,110.0,104.0,513172.0,-5.287474888068567,5.294139019191473,71,10.1,1300,0.4953320987038636
fixation,TRIALID 105,0.105,105.0,514236.0,-5.287474888068567,4.33752303516044,71,10.1,1300,0.4953320987038636
cue,93,93.0,105.0,515223.0,-5.287474888068567,5.3919514188005655,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,105.0,516739.0,-5.287474888068567,2.9472539429147906,71,10.1,1300,0.4953320987038636
response,210,210.0,105.0,517250.0,-5.287474888068567,2.704752150539933,71,10.1,1300,0.4953320987038636
feedback,20,20.0,105.0,518289.0,-5.287474888068567,5.619981311333824,71,10.1,1300,0.4953320987038636
fixation,TRIALID 106,0.106,106.0,519349.0,-5.287474888068567,5.049551676459727,71,10.1,1300,0.4953320987038636
cue,93,93.0,106.0,520339.0,-5.287474888068567,5.056538834315581,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,106.0,521856.0,-5.287474888068567,5.657884670565005,71,10.1,1300,0.4953320987038636
response,200,200.0,106.0,522635.0,-5.287474888068567,3.8656360429714414,71,10.1,1300,0.4953320987038636
feedback,10,10.0,106.0,523639.0,-5.287474888068567,5.475519753346017,71,10.1,1300,0.4953320987038636
fixation,TRIALID 107,0.107,107.0,524464.0,-5.287474888068567,1.0272585838765067,71,10.1,1300,0.4953320987038636
cue,92,92.0,107.0,525037.0,-5.287474888068567,5.628110878967412,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,107.0,526556.0,-5.287474888068567,5.900042787524096,71,10.1,1300,0.4953320987038636
response,210,210.0,107.0,527449.0,-5.287474888068567,3.6722722138560733,71,10.1,1300,0.4953320987038636
feedback,110,110.0,107.0,528473.0,-5.287474888068567,5.696271253426447,71,10.1,1300,0.4953320987038636
fixation,TRIALID 108,0.108,108.0,529240.0,-5.287474888068567,2.2238864896223682,71,10.1,1300,0.4953320987038636
cue,91,91.0,108.0,530006.0,-5.287474888068567,6.536222879502113,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,108.0,531523.0,-5.287474888068567,6.211817013927525,71,10.1,1300,0.4953320987038636
response,210,210.0,108.0,532131.0,-5.287474888068567,3.261488805648496,71,10.1,1300,0.4953320987038636
feedback,20,20.0,108.0,533056.0,-5.287474888068567,6.457121783184208,71,10.1,1300,0.4953320987038636
fixation,TRIALID 109,0.109,109.0,534123.0,-5.287474888068567,2.728591511643858,71,10.1,1300,0.4953320987038636
cue,92,92.0,109.0,534671.0,-5.287474888068567,5.931796963751357,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,109.0,536189.0,-5.287474888068567,6.104511056291562,71,10.1,1300,0.4953320987038636
response,210,210.0,109.0,536725.0,-5.287474888068567,1.9563036162663001,71,10.1,1300,0.4953320987038636
feedback,110,110.0,109.0,537672.0,-5.287474888068567,5.08315115652546,71,10.1,1300,0.4953320987038636
fixation,TRIALID 110,0.11,110.0,538793.0,-5.287474888068567,4.709273850838545,71,10.1,1300,0.4953320987038636
cue,91,91.0,110.0,539822.0,-5.287474888068567,5.073778961746897,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,110.0,541340.0,-5.287474888068567,5.254031383775198,71,10.1,1300,0.4953320987038636
response,210,210.0,110.0,542070.0,-5.287474888068567,2.629002721667867,71,10.1,1300,0.4953320987038636
feedback,20,20.0,110.0,542990.0,-5.287474888068567,5.956409151751243,71,10.1,1300,0.4953320987038636
fixation,TRIALID 111,0.111,111.0,543948.0,-5.287474888068567,2.3549555453324134,71,10.1,1300,0.4953320987038636
cue,91,91.0,111.0,544539.0,-5.287474888068567,6.0933274260854295,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,111.0,546056.0,-5.287474888068567,5.4563113297524986,71,10.1,1300,0.4953320987038636
response,210,210.0,111.0,546702.0,-5.287474888068567,3.3510517847302124,71,10.1,1300,0.4953320987038636
feedback,20,20.0,111.0,547723.0,-5.287474888068567,6.387955379351187,71,10.1,1300,0.4953320987038636
fixation,TRIALID 112,0.112,112.0,548665.0,-5.287474888068567,2.379526386699096,71,10.1,1300,0.4953320987038636
cue,93,93.0,112.0,549257.0,-5.287474888068567,6.003696595736134,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,112.0,550773.0,-5.287474888068567,5.889599070324185,71,10.1,1300,0.4953320987038636
response,210,210.0,112.0,551326.0,-5.287474888068567,2.885700252195427,71,10.1,1300,0.4953320987038636
feedback,20,20.0,112.0,552357.0,-5.287474888068567,6.707858547204143,71,10.1,1300,0.4953320987038636
fixation,TRIALID 113,0.113,113.0,553387.0,-5.287474888068567,3.8098341681154198,71,10.1,1300,0.4953320987038636
cue,91,91.0,113.0,554073.0,-5.287474888068567,6.612432989664476,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,113.0,555590.0,-5.287474888068567,6.593850567480616,71,10.1,1300,0.4953320987038636
response,210,210.0,113.0,556068.0,-5.287474888068567,3.4485354936645156,71,10.1,1300,0.4953320987038636
feedback,20,20.0,113.0,557056.0,-5.287474888068567,7.495395102000195,71,10.1,1300,0.4953320987038636
fixation,TRIALID 114,0.114,114.0,558194.0,-5.287474888068567,5.643463906992301,71,10.1,1300,0.4953320987038636
cue,91,91.0,114.0,559222.0,-5.287474888068567,6.387081638364365,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,114.0,560739.0,-5.287474888068567,5.960255644364529,71,10.1,1300,0.4953320987038636
response,200,200.0,114.0,561284.0,-5.287474888068567,2.2798873720936093,71,10.1,1300,0.4953320987038636
feedback,20,20.0,114.0,562240.0,-5.287474888068567,6.4581506744174915,71,10.1,1300,0.4953320987038636
fixation,TRIALID 115,0.115,115.0,563350.0,-5.287474888068567,4.7192331027856635,71,10.1,1300,0.4953320987038636
cue,92,92.0,115.0,564024.0,-5.287474888068567,4.769745908292661,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,115.0,565540.0,-5.287474888068567,8.234672135495881,71,10.1,1300,0.4953320987038636
feedback,10,10.0,115.0,567374.0,-5.287474888068567,7.826502299725206,71,10.1,1300,0.4953320987038636
fixation,TRIALID 116,0.116,116.0,568141.0,-5.287474888068567,0.08042324649326298,71,10.1,1300,0.4953320987038636
cue,94,94.0,116.0,568674.0,-5.287474888068567,6.215715315662232,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,116.0,570190.0,-5.287474888068567,6.647386297372474,71,10.1,1300,0.4953320987038636
response,200,200.0,116.0,570729.0,-5.287474888068567,2.2633474528542328,71,10.1,1300,0.4953320987038636
feedback,10,10.0,116.0,571657.0,-5.287474888068567,7.080359444010173,71,10.1,1300,0.4953320987038636
fixation,TRIALID 117,0.117,117.0,572804.0,-5.287474888068567,3.165152627912852,71,10.1,1300,0.4953320987038636
cue,94,94.0,117.0,573439.0,-5.287474888068567,5.195364212846014,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,117.0,574956.0,-5.287474888068567,5.993081556347884,71,10.1,1300,0.4953320987038636
response,210,210.0,117.0,575554.0,-5.287474888068567,2.903392085153722,71,10.1,1300,0.4953320987038636
feedback,110,110.0,117.0,576557.0,-5.287474888068567,6.091785370292188,71,10.1,1300,0.4953320987038636
fixation,TRIALID 118,0.118,118.0,577565.0,-5.287474888068567,3.189222135237341,71,10.1,1300,0.4953320987038636
cue,91,91.0,118.0,578222.0,-5.287474888068567,5.650246411675847,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,118.0,579741.0,-5.287474888068567,5.785243624136631,71,10.1,1300,0.4953320987038636
response,210,210.0,118.0,580259.0,-5.287474888068567,2.6501341602422204,71,10.1,1300,0.4953320987038636
feedback,20,20.0,118.0,581240.0,-5.287474888068567,5.928867156685678,71,10.1,1300,0.4953320987038636
fixation,TRIALID 119,0.119,119.0,582347.0,-5.287474888068567,2.9043309789310356,71,10.1,1300,0.4953320987038636
cue,91,91.0,119.0,582941.0,-5.287474888068567,4.938569700756883,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,119.0,584457.0,-5.287474888068567,5.728933195528514,71,10.1,1300,0.4953320987038636
response,210,210.0,119.0,585129.0,-5.287474888068567,3.2076314738511487,71,10.1,1300,0.4953320987038636
feedback,20,20.0,119.0,586124.0,-5.287474888068567,5.925516414191419,71,10.1,1300,0.4953320987038636
fixation,TRIALID 120,0.12,120.0,587073.0,-5.287474888068567,2.617011879414416,71,10.1,1300,0.4953320987038636
cue,93,93.0,120.0,587672.0,-5.287474888068567,5.693509554385541,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,120.0,589191.0,-5.287474888068567,6.199402282884991,71,10.1,1300,0.4953320987038636
response,210,210.0,120.0,589875.0,-5.287474888068567,3.8966041422871607,71,10.1,1300,0.4953320987038636
feedback,20,20.0,120.0,590840.0,-5.287474888068567,5.65667099292234,71,10.1,1300,0.4953320987038636
fixation,TRIALID 121,0.121,121.0,591791.0,-5.287474888068567,2.079525959103285,71,10.1,1300,0.4953320987038636
cue,93,93.0,121.0,592390.0,-5.287474888068567,4.456261499185434,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,121.0,593907.0,-5.287474888068567,6.2763523715398195,71,10.1,1300,0.4953320987038636
response,210,210.0,121.0,594769.0,-5.287474888068567,4.198296148895334,71,10.1,1300,0.4953320987038636
feedback,10,10.0,121.0,595707.0,-5.287474888068567,5.6624791097209,71,10.1,1300,0.4953320987038636
fixation,TRIALID 122,0.122,122.0,596506.0,-5.287474888068567,2.022459803731053,71,10.1,1300,0.4953320987038636
cue,94,94.0,122.0,597158.0,-5.287474888068567,4.677757201780863,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,122.0,598674.0,-5.287474888068567,6.012743606292535,71,10.1,1300,0.4953320987038636
response,210,210.0,122.0,599206.0,-5.287474888068567,2.293656307321154,71,10.1,1300,0.4953320987038636
feedback,110,110.0,122.0,600191.0,-5.287474888068567,5.540721214499741,71,10.1,1300,0.4953320987038636
fixation,TRIALID 123,0.123,123.0,601284.0,-5.287474888068567,4.133323885658206,71,10.1,1300,0.4953320987038636
cue,91,91.0,123.0,602158.0,-5.287474888068567,4.694572001980881,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,123.0,603674.0,-5.287474888068567,5.401999606842664,71,10.1,1300,0.4953320987038636
response,200,200.0,123.0,604144.0,-5.287474888068567,1.7430093815070804,71,10.1,1300,0.4953320987038636
feedback,10,10.0,123.0,605091.0,-5.287474888068567,6.488457850379593,71,10.1,1300,0.4953320987038636
fixation,TRIALID 124,0.124,124.0,606274.0,-5.287474888068567,2.5615815891567753,71,10.1,1300,0.4953320987038636
cue,91,91.0,124.0,606841.0,-5.287474888068567,3.6192981504439485,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,124.0,608358.0,-5.287474888068567,5.108867748205284,71,10.1,1300,0.4953320987038636
response,210,210.0,124.0,609087.0,-5.287474888068567,2.6856772987540514,71,10.1,1300,0.4953320987038636
feedback,20,20.0,124.0,610074.0,-5.287474888068567,3.133012095266674,71,10.1,1300,0.4953320987038636
fixation,TRIALID 125,0.125,125.0,610965.0,-5.287474888068567,0.9853082875934394,71,10.1,1300,0.4953320987038636
cue,94,94.0,125.0,611508.0,-5.287474888068567,4.737085500605708,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,125.0,613024.0,-5.287474888068567,4.307397403748861,71,10.1,1300,0.4953320987038636
response,210,210.0,125.0,613495.0,-5.287474888068567,1.0590944165738239,71,10.1,1300,0.4953320987038636
feedback,110,110.0,125.0,614508.0,-5.287474888068567,4.23575490010924,71,10.1,1300,0.4953320987038636
fixation,TRIALID 126,0.126,126.0,615636.0,-5.287474888068567,2.4920448200194456,71,10.1,1300,0.4953320987038636
cue,93,93.0,126.0,616174.0,-5.287474888068567,4.889210087427367,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,126.0,617691.0,-5.287474888068567,6.414787391558712,71,10.1,1300,0.4953320987038636
response,210,210.0,126.0,618569.0,-5.287474888068567,4.4962496619974015,71,10.1,1300,0.4953320987038636
feedback,10,10.0,126.0,619508.0,-5.287474888068567,4.954673160076492,71,10.1,1300,0.4953320987038636
fixation,TRIALID 127,0.127,127.0,620293.0,-5.287474888068567,1.1703921283773648,71,10.1,1300,0.4953320987038636
cue,91,91.0,127.0,620841.0,-5.287474888068567,5.9624536580842395,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,127.0,622358.0,-5.287474888068567,5.739381111594557,71,10.1,1300,0.4953320987038636
response,210,210.0,127.0,623067.0,-5.287474888068567,3.1710768425147724,71,10.1,1300,0.4953320987038636
feedback,10,10.0,127.0,624042.0,-5.287474888068567,4.391812237874082,71,10.1,1300,0.4953320987038636
fixation,TRIALID 128,0.128,128.0,624973.0,-5.287474888068567,3.267270381046846,71,10.1,1300,0.4953320987038636
cue,94,94.0,128.0,625725.0,-5.287474888068567,5.350028533992518,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,128.0,627242.0,-5.287474888068567,5.901912160263843,71,10.1,1300,0.4953320987038636
response,210,210.0,128.0,627766.0,-5.287474888068567,2.3383479151815676,71,10.1,1300,0.4953320987038636
feedback,110,110.0,128.0,628741.0,-5.287474888068567,3.986636348187564,71,10.1,1300,0.4953320987038636
fixation,TRIALID 129,0.129,129.0,629847.0,-5.287474888068567,3.771655953972625,71,10.1,1300,0.4953320987038636
cue,91,91.0,129.0,630692.0,-5.287474888068567,5.000351091116017,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,129.0,632208.0,-5.287474888068567,4.290660103853253,71,10.1,1300,0.4953320987038636
response,210,210.0,129.0,632696.0,-5.287474888068567,2.7803399666259287,71,10.1,1300,0.4953320987038636
feedback,10,10.0,129.0,633725.0,-5.287474888068567,5.774210730183974,71,10.1,1300,0.4953320987038636
fixation,TRIALID 130,0.13,130.0,634816.0,-5.287474888068567,3.5621719975217996,71,10.1,1300,0.4953320987038636
cue,94,94.0,130.0,635675.0,-5.287474888068567,5.093501746358838,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,130.0,637192.0,-5.287474888068567,5.983633733333206,71,10.1,1300,0.4953320987038636
response,210,210.0,130.0,637732.0,-5.287474888068567,3.3388870498528442,71,10.1,1300,0.4953320987038636
feedback,110,110.0,130.0,638692.0,-5.287474888068567,6.199472414400613,71,10.1,1300,0.4953320987038636
fixation,TRIALID 131,0.131,131.0,639791.0,-5.287474888068567,4.854095386192314,71,10.1,1300,0.4953320987038636
cue,91,91.0,131.0,640725.0,-5.287474888068567,5.116016167783848,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,131.0,642242.0,-5.287474888068567,6.1662055709132675,71,10.1,1300,0.4953320987038636
response,210,210.0,131.0,643092.0,-5.287474888068567,3.6273002676418673,71,10.1,1300,0.4953320987038636
feedback,20,20.0,131.0,644058.0,-5.287474888068567,3.897273111384922,71,10.1,1300,0.4953320987038636
fixation,TRIALID 132,0.132,132.0,644850.0,-5.287474888068567,0.6586429264500034,71,10.1,1300,0.4953320987038636
cue,93,93.0,132.0,645408.0,-5.287474888068567,5.183295966081475,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,132.0,646926.0,-5.287474888068567,4.562752231805307,71,10.1,1300,0.4953320987038636
response,210,210.0,132.0,647602.0,-5.287474888068567,2.213382945491119,71,10.1,1300,0.4953320987038636
feedback,20,20.0,132.0,648559.0,-5.287474888068567,3.7014830821206437,71,10.1,1300,0.4953320987038636
fixation,TRIALID 133,0.133,133.0,649526.0,-5.287474888068567,3.680317780810703,71,10.1,1300,0.4953320987038636
cue,93,93.0,133.0,650542.0,-5.287474888068567,3.452774125590628,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,133.0,652058.0,-5.287474888068567,3.7908825249944123,71,10.1,1300,0.4953320987038636
response,210,210.0,133.0,652792.0,-5.287474888068567,1.8258013453721589,71,10.1,1300,0.4953320987038636
feedback,20,20.0,133.0,653743.0,-5.287474888068567,2.297555196364474,71,10.1,1300,0.4953320987038636
fixation,TRIALID 134,0.134,134.0,654665.0,-5.287474888068567,2.140349934064541,71,10.1,1300,0.4953320987038636
cue,92,92.0,134.0,655507.0,-5.287474888068567,3.393399723215093,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,134.0,657025.0,-5.287474888068567,3.9522401998743453,71,10.1,1300,0.4953320987038636
response,210,210.0,134.0,657653.0,-5.287474888068567,2.1349681526464743,71,10.1,1300,0.4953320987038636
feedback,110,110.0,134.0,658626.0,-5.287474888068567,4.488317981989916,71,10.1,1300,0.4953320987038636
fixation,TRIALID 135,0.135,135.0,659634.0,-5.287474888068567,3.380734322563086,71,10.1,1300,0.4953320987038636
cue,91,91.0,135.0,660443.0,-5.287474888068567,4.741862348648999,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,135.0,661959.0,-5.287474888068567,4.621808553160697,71,10.1,1300,0.4953320987038636
response,210,210.0,135.0,662729.0,-5.287474888068567,2.0593165486714673,71,10.1,1300,0.4953320987038636
feedback,20,20.0,135.0,663693.0,-5.287474888068567,3.2751429799751426,71,10.1,1300,0.4953320987038636
fixation,TRIALID 136,0.136,136.0,664560.0,-5.287474888068567,2.4543715353178874,71,10.1,1300,0.4953320987038636
cue,94,94.0,136.0,665259.0,-5.287474888068567,3.886148113708326,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,136.0,666775.0,-5.287474888068567,6.362819219970225,71,10.1,1300,0.4953320987038636
response,210,210.0,136.0,667076.0,-5.287474888068567,0.9434269748540455,71,10.1,1300,0.4953320987038636
feedback,110,110.0,136.0,668059.0,-5.287474888068567,7.108932736835316,71,10.1,1300,0.4953320987038636
fixation,TRIALID 137,0.137,137.0,669381.0,-5.287474888068567,5.138110801061374,71,10.1,1300,0.4953320987038636
cue,92,92.0,137.0,670293.0,-5.287474888068567,5.7237881924774845,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,137.0,671810.0,-5.287474888068567,6.668248527425647,71,10.1,1300,0.4953320987038636
response,210,210.0,137.0,672505.0,-5.287474888068567,3.2280960549026725,71,10.1,1300,0.4953320987038636
feedback,110,110.0,137.0,673442.0,-5.287474888068567,5.410254678843291,71,10.1,1300,0.4953320987038636
fixation,TRIALID 138,0.138,138.0,674419.0,-5.287474888068567,2.71228429027534,71,10.1,1300,0.4953320987038636
cue,92,92.0,138.0,675192.0,-5.287474888068567,3.5706352922104605,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,138.0,676709.0,-5.287474888068567,4.612487449291609,71,10.1,1300,0.4953320987038636
response,210,210.0,138.0,677431.0,-5.287474888068567,2.794183710729029,71,10.1,1300,0.4953320987038636
feedback,110,110.0,138.0,678409.0,-5.287474888068567,2.938091377633018,71,10.1,1300,0.4953320987038636
fixation,TRIALID 139,0.139,139.0,679313.0,-5.287474888068567,2.41505142665348,71,10.1,1300,0.4953320987038636
cue,91,91.0,139.0,680243.0,-5.287474888068567,2.838968394417569,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,139.0,681759.0,-5.287474888068567,3.2505373225218754,71,10.1,1300,0.4953320987038636
response,210,210.0,139.0,682408.0,-5.287474888068567,2.332350509015088,71,10.1,1300,0.4953320987038636
feedback,20,20.0,139.0,683393.0,-5.287474888068567,2.9135936147805954,71,10.1,1300,0.4953320987038636
fixation,TRIALID 140,0.14,140.0,684365.0,-5.287474888068567,1.8591162363577598,71,10.1,1300,0.4953320987038636
cue,91,91.0,140.0,685243.0,-5.287474888068567,2.48689640180102,71,10.1,1300,0.4953320987038636
stimulus,53,53.0,140.0,686760.0,-5.287474888068567,3.6942386876830993,71,10.1,1300,0.4953320987038636
feedback,20,20.0,140.0,688593.0,-5.287474888068567,3.9536777873005438,71,10.1,1300,0.4953320987038636
fixation,TRIALID 141,0.141,141.0,689361.0,-5.287474888068567,2.58186479252353,71,10.1,1300,0.4953320987038636
cue,92,92.0,141.0,690359.0,-5.287474888068567,5.27722550797711,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,141.0,691876.0,-5.287474888068567,5.518452910766802,71,10.1,1300,0.4953320987038636
response,210,210.0,141.0,692267.0,-5.287474888068567,1.5030980683197075,71,10.1,1300,0.4953320987038636
feedback,110,110.0,141.0,693227.0,-5.287474888068567,6.208429764685622,71,10.1,1300,0.4953320987038636
fixation,TRIALID 142,0.142,142.0,694488.0,-5.287474888068567,4.411373663502175,71,10.1,1300,0.4953320987038636
cue,94,94.0,142.0,695377.0,-5.287474888068567,3.751270214130049,71,10.1,1300,0.4953320987038636
stimulus,52,52.0,142.0,696893.0,-5.287474888068567,4.470405694472282,71,10.1,1300,0.4953320987038636
response,210,210.0,142.0,697475.0,-5.287474888068567,2.037085324699639,71,10.1,1300,0.4953320987038636
feedback,110,110.0,142.0,698443.0,-5.287474888068567,4.700783006792917,71,10.1,1300,0.4953320987038636
fixation,TRIALID 143,0.143,143.0,699493.0,-5.287474888068567,4.284763209214613,71,10.1,1300,0.4953320987038636
cue,93,93.0,143.0,700510.0,-5.287474888068567,5.236164740158633,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,143.0,702026.0,-5.287474888068567,7.3063421397511705,71,10.1,1300,0.4953320987038636
feedback,10,10.0,143.0,703860.0,-5.287474888068567,5.801931255783517,71,10.1,1300,0.4953320987038636
fixation,TRIALID 144,0.144,144.0,704628.0,-5.287474888068567,0.7992370161506257,71,10.1,1300,0.4953320987038636
cue,92,92.0,144.0,705210.0,-5.287474888068567,4.993982705356403,71,10.1,1300,0.4953320987038636
stimulus,51,51.0,144.0,706726.0,-5.287474888068567,8.01817645630259,71,10.1,1300,0.4953320987038636
feedback,110,110.0,144.0,708560.0,-5.287474888068567,6.9643078575075075,71,10.1,1300,0.4953320987038636
