event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
response,210,210.0,160.0,791904.0,-5.704353096021494,6.794846964643705,67,10.1,1300,0.36805244938800774
feedback,10,10.0,160.0,792903.0,-5.704353096021494,5.37023081959772,67,10.1,1300,0.36805244938800774
fixation,TRIALID 161,0.161,161.0,793670.0,-5.704353096021494,5.22840985753698,67,10.1,1300,0.36805244938800774
cue,93,93.0,161.0,794687.0,-5.704353096021494,5.72475345387765,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,161.0,796203.0,-5.704353096021494,7.030122606289427,67,10.1,1300,0.36805244938800774
response,210,210.0,161.0,796879.0,-5.704353096021494,2.8836427069507167,67,10.1,1300,0.36805244938800774
feedback,20,20.0,161.0,797770.0,-5.704353096021494,5.0710930376883,67,10.1,1300,0.36805244938800774
fixation,TRIALID 162,0.162,162.0,798809.0,-5.704353096021494,2.3111973338980056,67,10.1,1300,0.36805244938800774
cue,91,91.0,162.0,799404.0,-5.704353096021494,4.681751040481481,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,162.0,800920.0,-5.704353096021494,6.819089760222236,67,10.1,1300,0.36805244938800774
response,210,210.0,162.0,801691.0,-5.704353096021494,3.7611200404651113,67,10.1,1300,0.36805244938800774
feedback,20,20.0,162.0,802620.0,-5.704353096021494,5.50891212214852,67,10.1,1300,0.36805244938800774
fixation,TRIALID 163,0.163,163.0,803533.0,-5.704353096021494,3.9709922547258634,67,10.1,1300,0.36805244938800774
cue,92,92.0,163.0,804337.0,-5.704353096021494,4.611106881483365,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,163.0,805854.0,-5.704353096021494,5.959782865770082,67,10.1,1300,0.36805244938800774
response,210,210.0,163.0,806479.0,-5.704353096021494,2.797042412334083,67,10.1,1300,0.36805244938800774
feedback,110,110.0,163.0,807370.0,-5.704353096021494,5.819112652687349,67,10.1,1300,0.36805244938800774
fixation,TRIALID 164,0.164,164.0,808468.0,-5.704353096021494,3.886988909329107,67,10.1,1300,0.36805244938800774
cue,94,94.0,164.0,809287.0,-5.704353096021494,5.223069310858085,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,164.0,810805.0,-5.704353096021494,7.316365093116784,67,10.1,1300,0.36805244938800774
response,200,200.0,164.0,811207.0,-5.704353096021494,1.4160717192924928,67,10.1,1300,0.36805244938800774
feedback,10,10.0,164.0,812104.0,-5.704353096021494,6.0705641410636435,67,10.1,1300,0.36805244938800774
fixation,TRIALID 165,0.165,165.0,813418.0,-5.704353096021494,5.358898931296803,67,10.1,1300,0.36805244938800774
cue,91,91.0,165.0,814371.0,-5.704353096021494,5.323685272927207,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,165.0,815888.0,-5.704353096021494,6.251411931624372,67,10.1,1300,0.36805244938800774
response,210,210.0,165.0,816479.0,-5.704353096021494,1.898737074372858,67,10.1,1300,0.36805244938800774
feedback,20,20.0,165.0,817404.0,-5.704353096021494,6.206528171560657,67,10.1,1300,0.36805244938800774
fixation,TRIALID 166,0.166,166.0,818494.0,-5.704353096021494,3.9254156074402853,67,10.1,1300,0.36805244938800774
cue,91,91.0,166.0,819254.0,-5.704353096021494,4.882437352102619,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,166.0,820771.0,-5.704353096021494,5.731524382390615,67,10.1,1300,0.36805244938800774
response,210,210.0,166.0,821276.0,-5.704353096021494,1.291399047383268,67,10.1,1300,0.36805244938800774
feedback,20,20.0,166.0,822204.0,-5.704353096021494,6.243107446226399,67,10.1,1300,0.36805244938800774
fixation,TRIALID 167,0.167,167.0,823383.0,-5.704353096021494,3.511835783653629,67,10.1,1300,0.36805244938800774
cue,94,94.0,167.0,824021.0,-5.704353096021494,5.404354302263186,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,167.0,825538.0,-5.704353096021494,7.539033559793666,67,10.1,1300,0.36805244938800774
response,210,210.0,167.0,826184.0,-5.704353096021494,3.4016443295329837,67,10.1,1300,0.36805244938800774
feedback,110,110.0,167.0,827088.0,-5.704353096021494,6.802218031919171,67,10.1,1300,0.36805244938800774
fixation,TRIALID 168,0.168,168.0,828153.0,-5.704353096021494,3.4164501488005645,67,10.1,1300,0.36805244938800774
cue,92,92.0,168.0,828719.0,-5.704353096021494,5.186898170181126,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,168.0,830237.0,-5.704353096021494,8.278728346794706,67,10.1,1300,0.36805244938800774
response,210,210.0,168.0,831149.0,-5.704353096021494,5.268358288637272,67,10.1,1300,0.36805244938800774
feedback,10,10.0,168.0,832104.0,-5.704353096021494,5.3880278885762865,67,10.1,1300,0.36805244938800774
fixation,TRIALID 169,0.169,169.0,832871.0,-5.704353096021494,2.569573400322143,67,10.1,1300,0.36805244938800774
cue,94,94.0,169.0,833638.0,-5.704353096021494,5.096026169804653,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,169.0,835154.0,-5.704353096021494,7.306186155761531,67,10.1,1300,0.36805244938800774
response,210,210.0,169.0,835825.0,-5.704353096021494,3.172265889881075,67,10.1,1300,0.36805244938800774
feedback,110,110.0,169.0,836721.0,-5.704353096021494,5.229260109990647,67,10.1,1300,0.36805244938800774
fixation,TRIALID 170,0.17,170.0,837768.0,-5.704353096021494,3.73901101087733,67,10.1,1300,0.36805244938800774
cue,94,94.0,170.0,838521.0,-5.704353096021494,4.993303818696852,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,170.0,840038.0,-5.704353096021494,7.4048005014689435,67,10.1,1300,0.36805244938800774
response,210,210.0,170.0,840624.0,-5.704353096021494,3.6919663342606377,67,10.1,1300,0.36805244938800774
feedback,110,110.0,170.0,841521.0,-5.704353096021494,8.220018084875107,67,10.1,1300,0.36805244938800774
fixation,TRIALID 171,0.171,171.0,842645.0,-5.704353096021494,6.931734019240987,67,10.1,1300,0.36805244938800774
cue,92,92.0,171.0,843589.0,-5.704353096021494,6.517438241959104,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,171.0,845104.0,-5.704353096021494,8.213846447764746,67,10.1,1300,0.36805244938800774
response,210,210.0,171.0,845812.0,-5.704353096021494,4.013237428515945,67,10.1,1300,0.36805244938800774
feedback,110,110.0,171.0,846688.0,-5.704353096021494,7.2089593591832335,67,10.1,1300,0.36805244938800774
fixation,TRIALID 172,0.172,172.0,847706.0,-5.704353096021494,5.150266384295629,67,10.1,1300,0.36805244938800774
cue,94,94.0,172.0,848573.0,-5.704353096021494,5.003104114527429,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,172.0,850089.0,-5.704353096021494,7.276002225758085,67,10.1,1300,0.36805244938800774
response,210,210.0,172.0,850809.0,-5.704353096021494,4.27373568076869,67,10.1,1300,0.36805244938800774
feedback,110,110.0,172.0,851738.0,-5.704353096021494,5.437102748437009,67,10.1,1300,0.36805244938800774
fixation,TRIALID 173,0.173,173.0,852698.0,-5.704353096021494,4.753560287568583,67,10.1,1300,0.36805244938800774
cue,92,92.0,173.0,853689.0,-5.704353096021494,5.8645325418922445,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,173.0,855206.0,-5.704353096021494,7.01105074187476,67,10.1,1300,0.36805244938800774
response,210,210.0,173.0,856011.0,-5.704353096021494,4.000681253624618,67,10.1,1300,0.36805244938800774
feedback,110,110.0,173.0,856906.0,-5.704353096021494,5.662510636350577,67,10.1,1300,0.36805244938800774
fixation,TRIALID 174,0.174,174.0,857806.0,-5.704353096021494,3.7709287230375867,67,10.1,1300,0.36805244938800774
cue,91,91.0,174.0,858655.0,-5.704353096021494,5.205498052025053,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,174.0,860172.0,-5.704353096021494,7.3866484730825634,67,10.1,1300,0.36805244938800774
response,210,210.0,174.0,860491.0,-5.704353096021494,0.05050135378992114,67,10.1,1300,0.36805244938800774
feedback,20,20.0,174.0,861405.0,-5.704353096021494,6.442741227331495,67,10.1,1300,0.36805244938800774
fixation,TRIALID 175,0.175,175.0,862772.0,-5.704353096021494,3.358014636302414,67,10.1,1300,0.36805244938800774
cue,94,94.0,175.0,863406.0,-5.704353096021494,4.667563016490007,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,175.0,864922.0,-5.704353096021494,7.371660442243214,67,10.1,1300,0.36805244938800774
response,210,210.0,175.0,865491.0,-5.704353096021494,3.215498825725269,67,10.1,1300,0.36805244938800774
feedback,110,110.0,175.0,866422.0,-5.704353096021494,5.808477782155363,67,10.1,1300,0.36805244938800774
fixation,TRIALID 176,0.176,176.0,867527.0,-5.704353096021494,4.787684715908951,67,10.1,1300,0.36805244938800774
cue,91,91.0,176.0,868555.0,-5.704353096021494,4.79776781138553,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,176.0,870072.0,-5.704353096021494,5.828516268851816,67,10.1,1300,0.36805244938800774
response,210,210.0,176.0,870710.0,-5.704353096021494,3.133800804128494,67,10.1,1300,0.36805244938800774
feedback,20,20.0,176.0,871605.0,-5.704353096021494,5.724563102883421,67,10.1,1300,0.36805244938800774
fixation,TRIALID 177,0.177,177.0,872679.0,-5.704353096021494,2.9616815829374006,67,10.1,1300,0.36805244938800774
cue,94,94.0,177.0,873372.0,-5.704353096021494,3.8881871983783145,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,177.0,874889.0,-5.704353096021494,6.450963431461726,67,10.1,1300,0.36805244938800774
response,210,210.0,177.0,875791.0,-5.704353096021494,4.782451380009794,67,10.1,1300,0.36805244938800774
feedback,10,10.0,177.0,876739.0,-5.704353096021494,4.246539614854898,67,10.1,1300,0.36805244938800774
fixation,TRIALID 178,0.178,178.0,877506.0,-5.704353096021494,3.577128208625122,67,10.1,1300,0.36805244938800774
cue,91,91.0,178.0,878456.0,-5.704353096021494,4.918395892634617,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,178.0,879972.0,-5.704353096021494,5.760992864097796,67,10.1,1300,0.36805244938800774
response,210,210.0,178.0,880638.0,-5.704353096021494,3.28021801269021,67,10.1,1300,0.36805244938800774
feedback,20,20.0,178.0,881539.0,-5.704353096021494,6.164461474200784,67,10.1,1300,0.36805244938800774
fixation,TRIALID 179,0.179,179.0,882587.0,-5.704353096021494,4.240806172355871,67,10.1,1300,0.36805244938800774
cue,93,93.0,179.0,883439.0,-5.704353096021494,5.007498201659532,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,179.0,884955.0,-5.704353096021494,5.93351769456427,67,10.1,1300,0.36805244938800774
response,210,210.0,179.0,885735.0,-5.704353096021494,4.124701621253399,67,10.1,1300,0.36805244938800774
feedback,10,10.0,179.0,886655.0,-5.704353096021494,5.610006910608219,67,10.1,1300,0.36805244938800774
fixation,TRIALID 180,0.18,180.0,887566.0,-5.704353096021494,2.3040672712129413,67,10.1,1300,0.36805244938800774
cue,91,91.0,180.0,888189.0,-5.704353096021494,4.8631186808730416,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,180.0,889706.0,-5.704353096021494,5.635453473577045,67,10.1,1300,0.36805244938800774
response,210,210.0,180.0,890229.0,-5.704353096021494,1.718025721705781,67,10.1,1300,0.36805244938800774
feedback,20,20.0,180.0,891123.0,-5.704353096021494,6.641308101252901,67,10.1,1300,0.36805244938800774
fixation,TRIALID 181,0.181,181.0,892308.0,-5.704353096021494,3.571925075368984,67,10.1,1300,0.36805244938800774
cue,91,91.0,181.0,892906.0,-5.704353096021494,3.970983186373845,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,181.0,894422.0,-5.704353096021494,6.255543763835523,67,10.1,1300,0.36805244938800774
response,200,200.0,181.0,894863.0,-5.704353096021494,2.2027400563177197,67,10.1,1300,0.36805244938800774
feedback,20,20.0,181.0,895772.0,-5.704353096021494,5.673841809758574,67,10.1,1300,0.36805244938800774
fixation,TRIALID 182,0.182,182.0,897035.0,-5.704353096021494,4.431987373976164,67,10.1,1300,0.36805244938800774
cue,92,92.0,182.0,897889.0,-5.704353096021494,3.2968533802280438,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,182.0,899406.0,-5.704353096021494,5.7729998463992915,67,10.1,1300,0.36805244938800774
response,210,210.0,182.0,900049.0,-5.704353096021494,2.8324058686028977,67,10.1,1300,0.36805244938800774
feedback,110,110.0,182.0,900956.0,-5.704353096021494,5.098553371660543,67,10.1,1300,0.36805244938800774
fixation,TRIALID 183,0.183,183.0,902019.0,-5.704353096021494,3.0853469703751344,67,10.1,1300,0.36805244938800774
cue,93,93.0,183.0,902756.0,-5.704353096021494,4.429711706117262,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,183.0,904274.0,-5.704353096021494,6.525507395324508,67,10.1,1300,0.36805244938800774
response,210,210.0,183.0,904924.0,-5.704353096021494,2.5900564016833996,67,10.1,1300,0.36805244938800774
feedback,20,20.0,183.0,905806.0,-5.704353096021494,5.044621234083636,67,10.1,1300,0.36805244938800774
fixation,TRIALID 184,0.184,184.0,906887.0,-5.704353096021494,4.2517331677254475,67,10.1,1300,0.36805244938800774
cue,93,93.0,184.0,907656.0,-5.704353096021494,4.6011014122739295,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,184.0,909173.0,-5.704353096021494,6.310238931166092,67,10.1,1300,0.36805244938800774
response,210,210.0,184.0,909922.0,-5.704353096021494,3.26224771684,67,10.1,1300,0.36805244938800774
feedback,20,20.0,184.0,910823.0,-5.704353096021494,4.293765353326156,67,10.1,1300,0.36805244938800774
fixation,TRIALID 185,0.185,185.0,911781.0,-5.704353096021494,1.5746015413910477,67,10.1,1300,0.36805244938800774
cue,92,92.0,185.0,912374.0,-5.704353096021494,4.697504293502923,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,185.0,913889.0,-5.704353096021494,5.937308457413069,67,10.1,1300,0.36805244938800774
response,210,210.0,185.0,914402.0,-5.704353096021494,1.7723078027109012,67,10.1,1300,0.36805244938800774
feedback,10,10.0,185.0,915306.0,-5.704353096021494,5.750713628127007,67,10.1,1300,0.36805244938800774
fixation,TRIALID 186,0.186,186.0,916494.0,-5.704353096021494,4.089539496728042,67,10.1,1300,0.36805244938800774
cue,93,93.0,186.0,917490.0,-5.704353096021494,4.78777192820879,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,186.0,919006.0,-5.704353096021494,5.984770904957306,67,10.1,1300,0.36805244938800774
response,210,210.0,186.0,919680.0,-5.704353096021494,3.5523290219406376,67,10.1,1300,0.36805244938800774
feedback,20,20.0,186.0,920623.0,-5.704353096021494,4.831086534999094,67,10.1,1300,0.36805244938800774
fixation,TRIALID 187,0.187,187.0,921609.0,-5.704353096021494,4.036691867605936,67,10.1,1300,0.36805244938800774
cue,91,91.0,187.0,922588.0,-5.704353096021494,4.404229627864497,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,187.0,924107.0,-5.704353096021494,7.213770503870111,67,10.1,1300,0.36805244938800774
response,210,210.0,187.0,925104.0,-5.704353096021494,5.614515360237336,67,10.1,1300,0.36805244938800774
feedback,20,20.0,187.0,926040.0,-5.704353096021494,4.936125594644325,67,10.1,1300,0.36805244938800774
fixation,TRIALID 188,0.188,188.0,926807.0,-5.704353096021494,4.329920404756349,67,10.1,1300,0.36805244938800774
cue,94,94.0,188.0,927689.0,-5.704353096021494,6.776005350127568,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,188.0,929206.0,-5.704353096021494,7.830049662069125,67,10.1,1300,0.36805244938800774
response,210,210.0,188.0,929773.0,-5.704353096021494,2.9139916980826523,67,10.1,1300,0.36805244938800774
feedback,110,110.0,188.0,930674.0,-5.704353096021494,7.266989302870361,67,10.1,1300,0.36805244938800774
fixation,TRIALID 189,0.189,189.0,931809.0,-5.704353096021494,5.650506859617414,67,10.1,1300,0.36805244938800774
cue,92,92.0,189.0,932655.0,-5.704353096021494,6.751462414665136,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,189.0,934173.0,-5.704353096021494,6.864510873127589,67,10.1,1300,0.36805244938800774
response,210,210.0,189.0,934825.0,-5.704353096021494,3.8148101731481283,67,10.1,1300,0.36805244938800774
feedback,110,110.0,189.0,935723.0,-5.704353096021494,7.820244396531301,67,10.1,1300,0.36805244938800774
fixation,TRIALID 190,0.19,190.0,936787.0,-5.704353096021494,3.3003129072777564,67,10.1,1300,0.36805244938800774
cue,94,94.0,190.0,937340.0,-5.704353096021494,5.717950965528683,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,190.0,938857.0,-5.704353096021494,7.355050686719533,67,10.1,1300,0.36805244938800774
response,210,210.0,190.0,939473.0,-5.704353096021494,3.1814007090796155,67,10.1,1300,0.36805244938800774
feedback,110,110.0,190.0,940373.0,-5.704353096021494,7.664297098475537,67,10.1,1300,0.36805244938800774
fixation,TRIALID 191,0.191,191.0,941461.0,-5.704353096021494,3.8056036997465283,67,10.1,1300,0.36805244938800774
cue,94,94.0,191.0,942074.0,-5.704353096021494,4.614753420781147,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,191.0,943590.0,-5.704353096021494,6.948702638716665,67,10.1,1300,0.36805244938800774
response,210,210.0,191.0,944374.0,-5.704353096021494,4.130258334276216,67,10.1,1300,0.36805244938800774
feedback,10,10.0,191.0,945240.0,-5.704353096021494,5.2517352826013886,67,10.1,1300,0.36805244938800774
fixation,TRIALID 192,0.192,192.0,946204.0,-5.704353096021494,6.009599377057827,67,10.1,1300,0.36805244938800774
cue,92,92.0,192.0,947207.0,-5.704353096021494,6.276644175892047,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,192.0,948724.0,-5.704353096021494,6.82258160854197,67,10.1,1300,0.36805244938800774
response,210,210.0,192.0,949393.0,-5.704353096021494,4.037608063370942,67,10.1,1300,0.36805244938800774
feedback,110,110.0,192.0,950308.0,-5.704353096021494,6.856370193698258,67,10.1,1300,0.36805244938800774
fixation,TRIALID 193,0.193,193.0,951330.0,-5.704353096021494,2.469210305009927,67,10.1,1300,0.36805244938800774
cue,92,92.0,193.0,951857.0,-5.704353096021494,5.408305615471007,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,193.0,953374.0,-5.704353096021494,6.998214673793803,67,10.1,1300,0.36805244938800774
response,210,210.0,193.0,954020.0,-5.704353096021494,3.0381887444368476,67,10.1,1300,0.36805244938800774
feedback,110,110.0,193.0,954958.0,-5.704353096021494,5.0869126751079055,67,10.1,1300,0.36805244938800774
fixation,TRIALID 194,0.194,194.0,955983.0,-5.704353096021494,4.5579587422287355,67,10.1,1300,0.36805244938800774
cue,94,94.0,194.0,956922.0,-5.704353096021494,5.868400819709923,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,194.0,958441.0,-5.704353096021494,7.751876100593281,67,10.1,1300,0.36805244938800774
response,210,210.0,194.0,959177.0,-5.704353096021494,3.8805636007791735,67,10.1,1300,0.36805244938800774
feedback,110,110.0,194.0,960074.0,-5.704353096021494,5.657464220012646,67,10.1,1300,0.36805244938800774
fixation,TRIALID 195,0.195,195.0,961040.0,-5.704353096021494,4.152667087342272,67,10.1,1300,0.36805244938800774
cue,91,91.0,195.0,961874.0,-5.704353096021494,6.659460446160645,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,195.0,963391.0,-5.704353096021494,7.044787546361805,67,10.1,1300,0.36805244938800774
response,210,210.0,195.0,964080.0,-5.704353096021494,3.8759648235410222,67,10.1,1300,0.36805244938800774
feedback,10,10.0,195.0,965008.0,-5.704353096021494,5.933765108160492,67,10.1,1300,0.36805244938800774
fixation,TRIALID 196,0.196,196.0,966003.0,-5.704353096021494,5.281585704145895,67,10.1,1300,0.36805244938800774
cue,91,91.0,196.0,967024.0,-5.704353096021494,5.031540084650758,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,196.0,968541.0,-5.704353096021494,5.972902651913669,67,10.1,1300,0.36805244938800774
response,210,210.0,196.0,969147.0,-5.704353096021494,3.227051335614828,67,10.1,1300,0.36805244938800774
feedback,20,20.0,196.0,970058.0,-5.704353096021494,7.295321973413694,67,10.1,1300,0.36805244938800774
fixation,TRIALID 197,0.197,197.0,971153.0,-5.704353096021494,4.531200766237671,67,10.1,1300,0.36805244938800774
cue,94,94.0,197.0,971908.0,-5.704353096021494,5.4422842051747695,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,197.0,973424.0,-5.704353096021494,6.630151951362648,67,10.1,1300,0.36805244938800774
response,210,210.0,197.0,974260.0,-5.704353096021494,4.156589552093152,67,10.1,1300,0.36805244938800774
feedback,10,10.0,197.0,975175.0,-5.704353096021494,5.2135098409327645,67,10.1,1300,0.36805244938800774
fixation,TRIALID 198,0.198,198.0,976030.0,-5.704353096021494,2.090190698305828,67,10.1,1300,0.36805244938800774
cue,93,93.0,198.0,976641.0,-5.704353096021494,4.516481253602384,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,198.0,978158.0,-5.704353096021494,6.836083282521885,67,10.1,1300,0.36805244938800774
response,210,210.0,198.0,978653.0,-5.704353096021494,1.2148958754137242,67,10.1,1300,0.36805244938800774
feedback,20,20.0,198.0,979524.0,-5.704353096021494,7.407798588422813,67,10.1,1300,0.36805244938800774
fixation,TRIALID 199,0.199,199.0,980758.0,-5.704353096021494,5.844058473037224,67,10.1,1300,0.36805244938800774
cue,93,93.0,199.0,981675.0,-5.704353096021494,7.067500212311092,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,199.0,983191.0,-5.704353096021494,7.7229230372186795,67,10.1,1300,0.36805244938800774
response,210,210.0,199.0,983938.0,-5.704353096021494,4.955743162538133,67,10.1,1300,0.36805244938800774
feedback,20,20.0,199.0,984826.0,-5.704353096021494,7.156960773100944,67,10.1,1300,0.36805244938800774
fixation,TRIALID 200,0.2,200.0,985792.0,-5.704353096021494,4.662469518560028,67,10.1,1300,0.36805244938800774
cue,91,91.0,200.0,986658.0,-5.704353096021494,4.852365921236225,67,10.1,1300,0.36805244938800774
stimulus,53,53.0,200.0,988176.0,-5.704353096021494,6.727205137086018,67,10.1,1300,0.36805244938800774
response,210,210.0,200.0,988930.0,-5.704353096021494,4.047290526593048,67,10.1,1300,0.36805244938800774
feedback,10,10.0,200.0,989858.0,-5.704353096021494,6.232226041844735,67,10.1,1300,0.36805244938800774
fixation,TRIALID 201,0.201,201.0,990791.0,-5.704353096021494,1.9568485038597787,67,10.1,1300,0.36805244938800774
cue,91,91.0,201.0,991325.0,-5.704353096021494,5.133807490265389,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,201.0,992841.0,-5.704353096021494,6.777082494509714,67,10.1,1300,0.36805244938800774
response,210,210.0,201.0,993295.0,-5.704353096021494,1.4338168780467493,67,10.1,1300,0.36805244938800774
feedback,20,20.0,201.0,994175.0,-5.704353096021494,6.5503775778096145,67,10.1,1300,0.36805244938800774
fixation,TRIALID 202,0.202,202.0,995444.0,-5.704353096021494,5.187478599415983,67,10.1,1300,0.36805244938800774
cue,92,92.0,202.0,996390.0,-5.704353096021494,5.262148181861931,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,202.0,997908.0,-5.704353096021494,6.994793634179221,67,10.1,1300,0.36805244938800774
response,210,210.0,202.0,998273.0,-5.704353096021494,0.3072881782622384,67,10.1,1300,0.36805244938800774
feedback,10,10.0,202.0,999175.0,-5.704353096021494,6.64427958475312,67,10.1,1300,0.36805244938800774
fixation,TRIALID 203,0.203,203.0,1000515.0,-5.704353096021494,3.7152348606706407,67,10.1,1300,0.36805244938800774
cue,92,92.0,203.0,1001176.0,-5.704353096021494,4.2711205499352785,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,203.0,1002692.0,-5.704353096021494,6.8010010852390295,67,10.1,1300,0.36805244938800774
response,210,210.0,203.0,1003473.0,-5.704353096021494,4.259765425697961,67,10.1,1300,0.36805244938800774
feedback,10,10.0,203.0,1004343.0,-5.704353096021494,5.42312385228591,67,10.1,1300,0.36805244938800774
fixation,TRIALID 204,0.204,204.0,1005293.0,-5.704353096021494,4.027689058508773,67,10.1,1300,0.36805244938800774
cue,91,91.0,204.0,1006109.0,-5.704353096021494,4.490624065555458,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,204.0,1007625.0,-5.704353096021494,5.901503825417879,67,10.1,1300,0.36805244938800774
response,210,210.0,204.0,1008292.0,-5.704353096021494,3.0497537444337115,67,10.1,1300,0.36805244938800774
feedback,20,20.0,204.0,1009210.0,-5.704353096021494,5.270640667980786,67,10.1,1300,0.36805244938800774
fixation,TRIALID 205,0.205,205.0,1010239.0,-5.704353096021494,4.504625233089289,67,10.1,1300,0.36805244938800774
cue,93,93.0,205.0,1011226.0,-5.704353096021494,5.252906720364782,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,205.0,1012742.0,-5.704353096021494,6.517189257333467,67,10.1,1300,0.36805244938800774
response,210,210.0,205.0,1013331.0,-5.704353096021494,2.9889684299973824,67,10.1,1300,0.36805244938800774
feedback,20,20.0,205.0,1014242.0,-5.704353096021494,7.342095968883817,67,10.1,1300,0.36805244938800774
fixation,TRIALID 206,0.206,206.0,1015354.0,-5.704353096021494,3.7778646127489925,67,10.1,1300,0.36805244938800774
cue,92,92.0,206.0,1015909.0,-5.704353096021494,5.770333985831828,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,206.0,1017426.0,-5.704353096021494,7.362995582405884,67,10.1,1300,0.36805244938800774
response,210,210.0,206.0,1018085.0,-5.704353096021494,3.6107565211283434,67,10.1,1300,0.36805244938800774
feedback,10,10.0,206.0,1018975.0,-5.704353096021494,7.530288784225064,67,10.1,1300,0.36805244938800774
fixation,TRIALID 207,0.207,207.0,1020041.0,-5.704353096021494,3.5491093892877963,67,10.1,1300,0.36805244938800774
cue,94,94.0,207.0,1020576.0,-5.704353096021494,5.139136471232951,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,207.0,1022093.0,-5.704353096021494,5.907143346852154,67,10.1,1300,0.36805244938800774
response,210,210.0,207.0,1022865.0,-5.704353096021494,3.8082904420615633,67,10.1,1300,0.36805244938800774
feedback,10,10.0,207.0,1023809.0,-5.704353096021494,5.672159781981033,67,10.1,1300,0.36805244938800774
fixation,TRIALID 208,0.208,208.0,1024702.0,-5.704353096021494,1.860193570584135,67,10.1,1300,0.36805244938800774
cue,92,92.0,208.0,1025276.0,-5.704353096021494,5.9421845047773445,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,208.0,1026792.0,-5.704353096021494,7.110045442449113,67,10.1,1300,0.36805244938800774
response,210,210.0,208.0,1027359.0,-5.704353096021494,2.3491332484190686,67,10.1,1300,0.36805244938800774
feedback,10,10.0,208.0,1028259.0,-5.704353096021494,6.530053708946839,67,10.1,1300,0.36805244938800774
fixation,TRIALID 209,0.209,209.0,1029404.0,-5.704353096021494,5.118375110069256,67,10.1,1300,0.36805244938800774
cue,94,94.0,209.0,1030441.0,-5.704353096021494,4.857984039440447,67,10.1,1300,0.36805244938800774
stimulus,51,51.0,209.0,1031959.0,-5.704353096021494,7.052304265334042,67,10.1,1300,0.36805244938800774
response,210,210.0,209.0,1032635.0,-5.704353096021494,2.8123256270951735,67,10.1,1300,0.36805244938800774
feedback,110,110.0,209.0,1033543.0,-5.704353096021494,5.535199609108488,67,10.1,1300,0.36805244938800774
fixation,TRIALID 210,0.21,210.0,1034564.0,-5.704353096021494,1.7863470265172972,67,10.1,1300,0.36805244938800774
cue,94,94.0,210.0,1035107.0,-5.704353096021494,5.104499680320336,67,10.1,1300,0.36805244938800774
stimulus,52,52.0,210.0,1036626.0,-5.704353096021494,7.171356456214483,67,10.1,1300,0.36805244938800774
response,210,210.0,210.0,1037086.0,-5.704353096021494,1.5158467324852891,67,10.1,1300,0.36805244938800774
feedback,110,110.0,210.0,1037993.0,-5.704353096021494,6.703561878626481,67,10.1,1300,0.36805244938800774
