event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
response,210,210.0,20.0,99013.0,-3.2355456799978044,2.398597009969353,65,10.1,1300,0.642336037784009
feedback,10,10.0,20.0,99932.0,-3.2355456799978044,5.71566640343556,65,10.1,1300,0.642336037784009
fixation,TRIALID 21,0.021,21.0,101021.0,-3.2355456799978044,3.9263980980763145,65,10.1,1300,0.642336037784009
cue,94,94.0,21.0,101899.0,-3.2355456799978044,4.06438459478119,65,10.1,1300,0.642336037784009
stimulus,51,51.0,21.0,103416.0,-3.2355456799978044,5.67093834461579,65,10.1,1300,0.642336037784009
response,210,210.0,21.0,104197.0,-3.2355456799978044,2.7690736588853997,65,10.1,1300,0.642336037784009
feedback,10,10.0,21.0,105066.0,-3.2355456799978044,5.5130417631205795,65,10.1,1300,0.642336037784009
fixation,TRIALID 22,0.022,22.0,106025.0,-3.2355456799978044,1.856670384033294,65,10.1,1300,0.642336037784009
cue,92,92.0,22.0,106599.0,-3.2355456799978044,5.236798787683485,65,10.1,1300,0.642336037784009
stimulus,52,52.0,22.0,108115.0,-3.2355456799978044,6.482248771042585,65,10.1,1300,0.642336037784009
response,200,200.0,22.0,109124.0,-3.2355456799978044,5.21795739582269,65,10.1,1300,0.642336037784009
feedback,10,10.0,22.0,110083.0,-3.2355456799978044,5.447766673653911,65,10.1,1300,0.642336037784009
fixation,TRIALID 23,0.023,23.0,110850.0,-3.2355456799978044,2.1206254483454505,65,10.1,1300,0.642336037784009
cue,94,94.0,23.0,111566.0,-3.2355456799978044,4.890641179099648,65,10.1,1300,0.642336037784009
stimulus,51,51.0,23.0,113083.0,-3.2355456799978044,7.31626154728902,65,10.1,1300,0.642336037784009
feedback,10,10.0,23.0,114916.0,-3.2355456799978044,6.784405919222747,65,10.1,1300,0.642336037784009
fixation,TRIALID 24,0.024,24.0,115683.0,-3.2355456799978044,0.1714248028362405,65,10.1,1300,0.642336037784009
cue,94,94.0,24.0,116248.0,-3.2355456799978044,5.3521621428090524,65,10.1,1300,0.642336037784009
stimulus,51,51.0,24.0,117765.0,-3.2355456799978044,7.423224825381831,65,10.1,1300,0.642336037784009
feedback,10,10.0,24.0,119599.0,-3.2355456799978044,6.492911040087914,65,10.1,1300,0.642336037784009
fixation,TRIALID 25,0.025,25.0,120366.0,-3.2355456799978044,2.2687833786522074,65,10.1,1300,0.642336037784009
cue,92,92.0,25.0,121199.0,-3.2355456799978044,5.140022584971146,65,10.1,1300,0.642336037784009
stimulus,52,52.0,25.0,122717.0,-3.2355456799978044,5.707211370365215,65,10.1,1300,0.642336037784009
response,210,210.0,25.0,123314.0,-3.2355456799978044,2.683293805877184,65,10.1,1300,0.642336037784009
feedback,10,10.0,25.0,124299.0,-3.2355456799978044,5.7690557426597,65,10.1,1300,0.642336037784009
fixation,TRIALID 26,0.026,26.0,125325.0,-3.2355456799978044,2.8366344360161024,65,10.1,1300,0.642336037784009
cue,91,91.0,26.0,125966.0,-3.2355456799978044,3.748613299243236,65,10.1,1300,0.642336037784009
stimulus,53,53.0,26.0,127483.0,-3.2355456799978044,5.448535177641723,65,10.1,1300,0.642336037784009
response,210,210.0,26.0,128259.0,-3.2355456799978044,3.6456675477352873,65,10.1,1300,0.642336037784009
feedback,10,10.0,26.0,129233.0,-3.2355456799978044,5.232625019386783,65,10.1,1300,0.642336037784009
fixation,TRIALID 27,0.027,27.0,130091.0,-3.2355456799978044,1.6000547440680637,65,10.1,1300,0.642336037784009
cue,91,91.0,27.0,130699.0,-3.2355456799978044,4.826656622596403,65,10.1,1300,0.642336037784009
stimulus,51,51.0,27.0,132216.0,-3.2355456799978044,5.853882607998935,65,10.1,1300,0.642336037784009
response,210,210.0,27.0,132985.0,-3.2355456799978044,3.2342070252183537,65,10.1,1300,0.642336037784009
feedback,10,10.0,27.0,133899.0,-3.2355456799978044,5.443608667763484,65,10.1,1300,0.642336037784009
fixation,TRIALID 28,0.028,28.0,134816.0,-3.2355456799978044,2.1393262956746453,65,10.1,1300,0.642336037784009
cue,94,94.0,28.0,135499.0,-3.2355456799978044,4.243828793314735,65,10.1,1300,0.642336037784009
stimulus,51,51.0,28.0,137017.0,-3.2355456799978044,5.303680501126042,65,10.1,1300,0.642336037784009
response,210,210.0,28.0,137694.0,-3.2355456799978044,3.00504648020512,65,10.1,1300,0.642336037784009
feedback,110,110.0,28.0,138617.0,-3.2355456799978044,5.409339240692574,65,10.1,1300,0.642336037784009
fixation,TRIALID 29,0.029,29.0,139630.0,-3.2355456799978044,4.246597578648621,65,10.1,1300,0.642336037784009
cue,94,94.0,29.0,140633.0,-3.2355456799978044,4.256926693407975,65,10.1,1300,0.642336037784009
stimulus,51,51.0,29.0,142150.0,-3.2355456799978044,7.3164545327823545,65,10.1,1300,0.642336037784009
feedback,10,10.0,29.0,143984.0,-3.2355456799978044,6.291034497087274,65,10.1,1300,0.642336037784009
fixation,TRIALID 30,0.03,30.0,144750.0,-3.2355456799978044,1.5186501943635997,65,10.1,1300,0.642336037784009
cue,92,92.0,30.0,145450.0,-3.2355456799978044,4.473894071841661,65,10.1,1300,0.642336037784009
stimulus,53,53.0,30.0,146966.0,-3.2355456799978044,5.045767118562942,65,10.1,1300,0.642336037784009
response,210,210.0,30.0,147534.0,-3.2355456799978044,2.47998372885925,65,10.1,1300,0.642336037784009
feedback,10,10.0,30.0,148466.0,-3.2355456799978044,5.769497476663414,65,10.1,1300,0.642336037784009
fixation,TRIALID 31,0.031,31.0,149568.0,-3.2355456799978044,3.279612176964808,65,10.1,1300,0.642336037784009
cue,92,92.0,31.0,150333.0,-3.2355456799978044,4.077084907538817,65,10.1,1300,0.642336037784009
stimulus,51,51.0,31.0,151850.0,-3.2355456799978044,5.594496953412752,65,10.1,1300,0.642336037784009
response,210,210.0,31.0,152634.0,-3.2355456799978044,3.6938085521029502,65,10.1,1300,0.642336037784009
feedback,10,10.0,31.0,153567.0,-3.2355456799978044,5.405379008911848,65,10.1,1300,0.642336037784009
fixation,TRIALID 32,0.032,32.0,154462.0,-3.2355456799978044,1.554767730087361,65,10.1,1300,0.642336037784009
cue,92,92.0,32.0,155050.0,-3.2355456799978044,5.024801725642564,65,10.1,1300,0.642336037784009
stimulus,51,51.0,32.0,156567.0,-3.2355456799978044,5.748640307761219,65,10.1,1300,0.642336037784009
response,210,210.0,32.0,157307.0,-3.2355456799978044,3.6146212676618017,65,10.1,1300,0.642336037784009
feedback,10,10.0,32.0,158267.0,-3.2355456799978044,5.317677990747145,65,10.1,1300,0.642336037784009
fixation,TRIALID 33,0.033,33.0,159167.0,-3.2355456799978044,2.809876175295085,65,10.1,1300,0.642336037784009
cue,93,93.0,33.0,160017.0,-3.2355456799978044,4.740176805998231,65,10.1,1300,0.642336037784009
stimulus,53,53.0,33.0,161533.0,-3.2355456799978044,5.110212638075935,65,10.1,1300,0.642336037784009
response,210,210.0,33.0,162117.0,-3.2355456799978044,2.9645107264699506,65,10.1,1300,0.642336037784009
feedback,20,20.0,33.0,163083.0,-3.2355456799978044,5.687579275147025,65,10.1,1300,0.642336037784009
fixation,TRIALID 34,0.034,34.0,164135.0,-3.2355456799978044,4.066109593601981,65,10.1,1300,0.642336037784009
cue,93,93.0,34.0,165034.0,-3.2355456799978044,4.066643655348499,65,10.1,1300,0.642336037784009
stimulus,52,52.0,34.0,166551.0,-3.2355456799978044,5.839858357320083,65,10.1,1300,0.642336037784009
response,210,210.0,34.0,167475.0,-3.2355456799978044,4.384424334921893,65,10.1,1300,0.642336037784009
feedback,10,10.0,34.0,168417.0,-3.2355456799978044,4.630983551931158,65,10.1,1300,0.642336037784009
fixation,TRIALID 35,0.035,35.0,169186.0,-3.2355456799978044,3.5258778504041572,65,10.1,1300,0.642336037784009
cue,93,93.0,35.0,170167.0,-3.2355456799978044,3.488944414729066,65,10.1,1300,0.642336037784009
stimulus,52,52.0,35.0,171683.0,-3.2355456799978044,4.5392200418207045,65,10.1,1300,0.642336037784009
response,210,210.0,35.0,172210.0,-3.2355456799978044,2.1721564507897937,65,10.1,1300,0.642336037784009
feedback,20,20.0,35.0,173134.0,-3.2355456799978044,5.427906314457234,65,10.1,1300,0.642336037784009
fixation,TRIALID 36,0.036,36.0,174282.0,-3.2355456799978044,4.489500979075838,65,10.1,1300,0.642336037784009
cue,92,92.0,36.0,175251.0,-3.2355456799978044,4.676360822318651,65,10.1,1300,0.642336037784009
stimulus,52,52.0,36.0,176767.0,-3.2355456799978044,5.25156827818584,65,10.1,1300,0.642336037784009
response,210,210.0,36.0,177392.0,-3.2355456799978044,2.9176322714540954,65,10.1,1300,0.642336037784009
feedback,110,110.0,36.0,178301.0,-3.2355456799978044,5.9247952017727625,65,10.1,1300,0.642336037784009
fixation,TRIALID 37,0.037,37.0,179377.0,-3.2355456799978044,2.2828462068999147,65,10.1,1300,0.642336037784009
cue,91,91.0,37.0,180034.0,-3.2355456799978044,3.7423035826490816,65,10.1,1300,0.642336037784009
stimulus,51,51.0,37.0,181551.0,-3.2355456799978044,5.380412146529848,65,10.1,1300,0.642336037784009
response,200,200.0,37.0,182156.0,-3.2355456799978044,2.4099273611824037,65,10.1,1300,0.642336037784009
feedback,20,20.0,37.0,183084.0,-3.2355456799978044,5.613549995351559,65,10.1,1300,0.642336037784009
fixation,TRIALID 38,0.038,38.0,184163.0,-3.2355456799978044,3.9826586406822493,65,10.1,1300,0.642336037784009
cue,93,93.0,38.0,184917.0,-3.2355456799978044,4.399133206283503,65,10.1,1300,0.642336037784009
stimulus,51,51.0,38.0,186434.0,-3.2355456799978044,5.550620134792183,65,10.1,1300,0.642336037784009
response,200,200.0,38.0,187119.0,-3.2355456799978044,3.376542847190058,65,10.1,1300,0.642336037784009
feedback,10,10.0,38.0,188051.0,-3.2355456799978044,5.592240799095097,65,10.1,1300,0.642336037784009
fixation,TRIALID 39,0.039,39.0,189042.0,-3.2355456799978044,2.7496080632110544,65,10.1,1300,0.642336037784009
cue,93,93.0,39.0,189734.0,-3.2355456799978044,4.754825611073683,65,10.1,1300,0.642336037784009
stimulus,53,53.0,39.0,191251.0,-3.2355456799978044,5.850135770713822,65,10.1,1300,0.642336037784009
response,210,210.0,39.0,192054.0,-3.2355456799978044,3.176066961102261,65,10.1,1300,0.642336037784009
feedback,10,10.0,39.0,192934.0,-3.2355456799978044,4.880956640322052,65,10.1,1300,0.642336037784009
fixation,TRIALID 40,0.04,40.0,193856.0,-3.2355456799978044,4.030944220873824,65,10.1,1300,0.642336037784009
cue,91,91.0,40.0,194868.0,-3.2355456799978044,3.2753519960906656,65,10.1,1300,0.642336037784009
stimulus,51,51.0,40.0,196384.0,-3.2355456799978044,5.408252369367016,65,10.1,1300,0.642336037784009
response,210,210.0,40.0,197349.0,-3.2355456799978044,4.353601040000027,65,10.1,1300,0.642336037784009
feedback,10,10.0,40.0,198268.0,-3.2355456799978044,4.401076681374355,65,10.1,1300,0.642336037784009
fixation,TRIALID 41,0.041,41.0,199035.0,-3.2355456799978044,2.328792284829319,65,10.1,1300,0.642336037784009
cue,93,93.0,41.0,199752.0,-3.2355456799978044,4.591433876166694,65,10.1,1300,0.642336037784009
stimulus,51,51.0,41.0,201268.0,-3.2355456799978044,6.811160359140299,65,10.1,1300,0.642336037784009
feedback,10,10.0,41.0,203101.0,-3.2355456799978044,6.285755267895979,65,10.1,1300,0.642336037784009
fixation,TRIALID 42,0.042,42.0,203870.0,-3.2355456799978044,1.2740521385018182,65,10.1,1300,0.642336037784009
cue,92,92.0,42.0,204585.0,-3.2355456799978044,5.185143426367922,65,10.1,1300,0.642336037784009
stimulus,52,52.0,42.0,206101.0,-3.2355456799978044,5.6142265438644285,65,10.1,1300,0.642336037784009
response,210,210.0,42.0,206871.0,-3.2355456799978044,3.2669706040644875,65,10.1,1300,0.642336037784009
feedback,110,110.0,42.0,207801.0,-3.2355456799978044,5.0998947578136455,65,10.1,1300,0.642336037784009
fixation,TRIALID 43,0.043,43.0,208710.0,-3.2355456799978044,1.5755030183888437,65,10.1,1300,0.642336037784009
cue,91,91.0,43.0,209301.0,-3.2355456799978044,4.197386024978833,65,10.1,1300,0.642336037784009
stimulus,53,53.0,43.0,210818.0,-3.2355456799978044,5.798858640204055,65,10.1,1300,0.642336037784009
response,210,210.0,43.0,211701.0,-3.2355456799978044,4.497910110841339,65,10.1,1300,0.642336037784009
feedback,10,10.0,43.0,212668.0,-3.2355456799978044,5.19644873895365,65,10.1,1300,0.642336037784009
fixation,TRIALID 44,0.044,44.0,213435.0,-3.2355456799978044,1.44256025067435,65,10.1,1300,0.642336037784009
cue,92,92.0,44.0,214101.0,-3.2355456799978044,4.341797014360448,65,10.1,1300,0.642336037784009
stimulus,51,51.0,44.0,215618.0,-3.2355456799978044,5.904377638888473,65,10.1,1300,0.642336037784009
response,210,210.0,44.0,216602.0,-3.2355456799978044,4.390624494864892,65,10.1,1300,0.642336037784009
feedback,10,10.0,44.0,217535.0,-3.2355456799978044,4.240078153963431,65,10.1,1300,0.642336037784009
fixation,TRIALID 45,0.045,45.0,218303.0,-3.2355456799978044,3.0442452612325543,65,10.1,1300,0.642336037784009
cue,94,94.0,45.0,219201.0,-3.2355456799978044,4.092935767177619,65,10.1,1300,0.642336037784009
stimulus,52,52.0,45.0,220718.0,-3.2355456799978044,4.742721276324653,65,10.1,1300,0.642336037784009
response,210,210.0,45.0,221393.0,-3.2355456799978044,3.11378915042664,65,10.1,1300,0.642336037784009
feedback,110,110.0,45.0,222351.0,-3.2355456799978044,5.023876197482392,65,10.1,1300,0.642336037784009
fixation,TRIALID 46,0.046,46.0,223327.0,-3.2355456799978044,4.234931370573189,65,10.1,1300,0.642336037784009
cue,93,93.0,46.0,224334.0,-3.2355456799978044,3.549038527757381,65,10.1,1300,0.642336037784009
stimulus,53,53.0,46.0,225851.0,-3.2355456799978044,5.369091873265176,65,10.1,1300,0.642336037784009
response,200,200.0,46.0,226721.0,-3.2355456799978044,3.7754712189863575,65,10.1,1300,0.642336037784009
feedback,10,10.0,46.0,227685.0,-3.2355456799978044,4.308384426559969,65,10.1,1300,0.642336037784009
fixation,TRIALID 47,0.047,47.0,228458.0,-3.2355456799978044,1.1167999757771798,65,10.1,1300,0.642336037784009
cue,94,94.0,47.0,229102.0,-3.2355456799978044,3.7641187309864796,65,10.1,1300,0.642336037784009
stimulus,51,51.0,47.0,230618.0,-3.2355456799978044,6.360936511068201,65,10.1,1300,0.642336037784009
feedback,10,10.0,47.0,232452.0,-3.2355456799978044,5.9237899888562975,65,10.1,1300,0.642336037784009
fixation,TRIALID 48,0.048,48.0,233220.0,-3.2355456799978044,0.8418948471490713,65,10.1,1300,0.642336037784009
cue,93,93.0,48.0,233935.0,-3.2355456799978044,4.6870128897745005,65,10.1,1300,0.642336037784009
stimulus,53,53.0,48.0,235452.0,-3.2355456799978044,5.083847696231038,65,10.1,1300,0.642336037784009
response,210,210.0,48.0,236009.0,-3.2355456799978044,2.1668328302463644,65,10.1,1300,0.642336037784009
feedback,20,20.0,48.0,236919.0,-3.2355456799978044,5.603648727222591,65,10.1,1300,0.642336037784009
fixation,TRIALID 49,0.049,49.0,238050.0,-3.2355456799978044,2.399690321579273,65,10.1,1300,0.642336037784009
cue,93,93.0,49.0,238718.0,-3.2355456799978044,3.1935866400869153,65,10.1,1300,0.642336037784009
stimulus,52,52.0,49.0,240235.0,-3.2355456799978044,4.950844444733709,65,10.1,1300,0.642336037784009
response,210,210.0,49.0,240819.0,-3.2355456799978044,2.6940991475336102,65,10.1,1300,0.642336037784009
feedback,20,20.0,49.0,241768.0,-3.2355456799978044,5.160196003109913,65,10.1,1300,0.642336037784009
fixation,TRIALID 50,0.05,50.0,242841.0,-3.2355456799978044,4.05261299175989,65,10.1,1300,0.642336037784009
cue,93,93.0,50.0,243868.0,-3.2355456799978044,4.298637598405196,65,10.1,1300,0.642336037784009
stimulus,53,53.0,50.0,245386.0,-3.2355456799978044,5.072762192256057,65,10.1,1300,0.642336037784009
response,210,210.0,50.0,245900.0,-3.2355456799978044,2.059845601674256,65,10.1,1300,0.642336037784009
feedback,20,20.0,50.0,246819.0,-3.2355456799978044,5.391186048225029,65,10.1,1300,0.642336037784009
fixation,TRIALID 51,0.051,51.0,247988.0,-3.2355456799978044,4.141881583810336,65,10.1,1300,0.642336037784009
cue,91,91.0,51.0,248936.0,-3.2355456799978044,4.758016843646649,65,10.1,1300,0.642336037784009
stimulus,51,51.0,51.0,250453.0,-3.2355456799978044,5.972754426059243,65,10.1,1300,0.642336037784009
response,210,210.0,51.0,251433.0,-3.2355456799978044,4.481632017170117,65,10.1,1300,0.642336037784009
feedback,10,10.0,51.0,252369.0,-3.2355456799978044,4.565501742238521,65,10.1,1300,0.642336037784009
fixation,TRIALID 52,0.052,52.0,253137.0,-3.2355456799978044,2.8936597347661057,65,10.1,1300,0.642336037784009
cue,91,91.0,52.0,254052.0,-3.2355456799978044,4.395765849939095,65,10.1,1300,0.642336037784009
stimulus,53,53.0,52.0,255569.0,-3.2355456799978044,5.0223347289111935,65,10.1,1300,0.642336037784009
