type,sample,value,offset,duration,subject
ELCLCFG,1,"MSG	9839870 ELCLCFG MTABLE",,,9
GAZE_COORDS,1,"MSG	9839870 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,9
THRESHOLDS,1,"MSG	9839870 THRESHOLDS R 42 187",,,9
ELCL_PROC,1,"MSG	9839870 ELCL_PROC CENTROID (3)",,,9
ELCL_PCR_PARAM,1,"MSG	9839870 ELCL_PCR_PARAM 5 3.0",,,9
!MODE,1,"MSG	9839871 !MODE RECORD CR 500 2 1 R",,,9
TRIALID,519,"MSG	9840908 TRIALID 1",,,9
92,807,"MSG	9841484 92",,,9
51,1565,"MSG	9843000 51",,,9
200,1930,"MSG	9843731 200",,,9
10,2390,"MSG	9844650 10",,,9
TRIAL_RESULT,2875,"MSG	9845620 TRIAL_RESULT 0",,,9
TRIALID,2876,"MSG	9845622 TRIALID 2",,,9
93,3223,"MSG	9846317 93",,,9
51,3981,"MSG	9847833 51",,,9
200,4222,"MSG	9848314 200",,,9
10,4715,"MSG	9849300 10",,,9
TRIAL_RESULT,5284,"MSG	9850439 TRIAL_RESULT 0",,,9
TRIALID,5285,"MSG	9850440 TRIALID 3",,,9
92,5740,"MSG	9851350 92",,,9
53,6498,"MSG	9852867 53",,,9
200,6817,"MSG	9853505 200",,,9
10,7306,"MSG	9854483 10",,,9
TRIAL_RESULT,7803,"MSG	9855476 TRIAL_RESULT 0",,,9
TRIALID,7803,"MSG	9855477 TRIALID 4",,,9
94,8140,"MSG	9856150 94",,,9
52,8898,"MSG	9857667 52",,,9
210,9159,"MSG	9858189 210",,,9
110,9640,"MSG	9859150 110",,,9
TRIAL_RESULT,10199,"MSG	9860268 TRIAL_RESULT 0",,,9
TRIALID,10199,"MSG	9860269 TRIALID 5",,,9
94,10690,"MSG	9861250 94",,,9
51,11448,"MSG	9862767 51",,,9
200,11817,"MSG	9863504 200",,,9
10,12290,"MSG	9864450 10",,,9
TRIAL_RESULT,12751,"MSG	9865373 TRIAL_RESULT 0",,,9
TRIALID,12752,"MSG	9865374 TRIALID 6",,,9
94,13015,"MSG	9865900 94",,,9
53,13773,"MSG	9867417 53",,,9
210,14006,"MSG	9867882 210",,,9
110,14473,"MSG	9868817 110",,,9
TRIAL_RESULT,15072,"MSG	9870014 TRIAL_RESULT 0",,,9
TRIALID,15072,"MSG	9870015 TRIALID 7",,,9
92,15482,"MSG	9870834 92",,,9
52,16240,"MSG	9872351 52",,,9
210,16549,"MSG	9872969 210",,,9
10,17015,"MSG	9873901 10",,,9
TRIAL_RESULT,17544,"MSG	9874958 TRIAL_RESULT 0",,,9
TRIALID,17544,"MSG	9874959 TRIALID 8",,,9
94,17832,"MSG	9875534 94",,,9
52,18590,"MSG	9877051 52",,,9
210,18800,"MSG	9877471 210",,,9
110,19257,"MSG	9878384 110",,,9
TRIAL_RESULT,19895,"MSG	9879661 TRIAL_RESULT 0",,,9
TRIALID,19896,"MSG	9879662 TRIALID 9",,,9
91,20332,"MSG	9880534 91",,,9
53,21090,"MSG	9882051 53",,,9
210,21304,"MSG	9882478 210",,,9
20,21773,"MSG	9883417 20",,,9
TRIAL_RESULT,22395,"MSG	9884661 TRIAL_RESULT 0",,,9
TRIALID,22395,"MSG	9884661 TRIALID 10",,,9
91,22807,"MSG	9885484 91",,,9
52,23565,"MSG	9887001 52",,,9
210,23831,"MSG	9887532 210",,,9
20,24332,"MSG	9888534 20",,,9
TRIAL_RESULT,24865,"MSG	9889600 TRIAL_RESULT 0",,,9
TRIALID,24865,"MSG	9889601 TRIALID 11",,,9
93,25190,"MSG	9890251 93",,,9
53,25949,"MSG	9891768 53",,,9
210,26295,"MSG	9892461 210",,,9
20,26740,"MSG	9893351 20",,,9
TRIAL_RESULT,27253,"MSG	9894376 TRIAL_RESULT 0",,,9
TRIALID,27253,"MSG	9894377 TRIALID 12",,,9
93,27690,"MSG	9895251 93",,,9
52,28449,"MSG	9896768 52",,,9
210,28731,"MSG	9897332 210",,,9
20,29190,"MSG	9898251 20",,,9
TRIAL_RESULT,29750,"MSG	9899370 TRIAL_RESULT 0",,,9
TRIALID,29750,"MSG	9899371 TRIALID 13",,,9
94,30065,"MSG	9900001 94",,,9
51,30824,"MSG	9901518 51",,,9
200,31102,"MSG	9902075 200",,,9
10,31557,"MSG	9902985 10",,,9
TRIAL_RESULT,32128,"MSG	9904127 TRIAL_RESULT 0",,,9
TRIALID,32129,"MSG	9904128 TRIALID 14",,,9
92,32549,"MSG	9904968 92",,,9
53,33307,"MSG	9906485 53",,,9
210,33578,"MSG	9907027 210",,,9
110,34040,"MSG	9907951 110",,,9
TRIAL_RESULT,34607,"MSG	9909084 TRIAL_RESULT 0",,,9
TRIALID,34607,"MSG	9909085 TRIALID 15",,,9
91,34907,"MSG	9909685 91",,,9
51,35665,"MSG	9911201 51",,,9
200,35970,"MSG	9911811 200",,,9
20,36465,"MSG	9912801 20",,,9
TRIAL_RESULT,36966,"MSG	9913803 TRIAL_RESULT 0",,,9
TRIALID,36966,"MSG	9913803 TRIALID 16",,,9
94,37441,"MSG	9914752 94",,,9
51,38199,"MSG	9916268 51",,,9
200,38364,"MSG	9916598 200",,,9
10,38824,"MSG	9917518 10",,,9
TRIAL_RESULT,39499,"MSG	9918868 TRIAL_RESULT 0",,,9
TRIALID,39499,"MSG	9918869 TRIALID 17",,,9
93,39824,"MSG	9919518 93",,,9
53,40582,"MSG	9921035 53",,,9
210,40836,"MSG	9921543 210",,,9
20,41299,"MSG	9922468 20",,,9
TRIAL_RESULT,41884,"MSG	9923639 TRIAL_RESULT 0",,,9
TRIALID,41885,"MSG	9923640 TRIALID 18",,,9
92,42299,"MSG	9924468 92",,,9
51,43057,"MSG	9925985 51",,,9
200,43321,"MSG	9926512 200",,,9
10,43807,"MSG	9927485 10",,,9
TRIAL_RESULT,44358,"MSG	9928586 TRIAL_RESULT 0",,,9
TRIALID,44358,"MSG	9928587 TRIALID 19",,,9
93,44724,"MSG	9929319 93",,,9
52,45482,"MSG	9930835 52",,,9
210,45792,"MSG	9931455 210",,,9
20,46274,"MSG	9932418 20",,,9
TRIAL_RESULT,46785,"MSG	9933440 TRIAL_RESULT 0",,,9
TRIALID,46785,"MSG	9933441 TRIALID 20",,,9
91,47232,"MSG	9934335 91",,,9
53,47991,"MSG	9935852 53",,,9
210,48353,"MSG	9936577 210",,,9
10,48857,"MSG	9937585 10",,,9
TRIAL_RESULT,49294,"MSG	9938459 TRIAL_RESULT 0",,,9
TRIALID,49295,"MSG	9938460 TRIALID 21",,,9
91,49724,"MSG	9939319 91",,,9
52,50482,"MSG	9940835 52",,,9
210,50694,"MSG	9941258 210",,,9
20,51157,"MSG	9942185 20",,,9
TRIAL_RESULT,51787,"MSG	9943444 TRIAL_RESULT 0",,,9
TRIALID,51787,"MSG	9943444 TRIALID 22",,,9
93,52174,"MSG	9944219 93",,,9
51,52932,"MSG	9945735 51",,,9
200,53225,"MSG	9946320 200",,,9
10,53732,"MSG	9947335 10",,,9
TRIAL_RESULT,54236,"MSG	9948342 TRIAL_RESULT 0",,,9
TRIALID,54236,"MSG	9948343 TRIALID 23",,,9
91,54633,"MSG	9949136 91",,,9
52,55391,"MSG	9950652 52",,,9
210,55603,"MSG	9951076 210",,,9
10,56074,"MSG	9952019 10",,,9
TRIAL_RESULT,56693,"MSG	9953256 TRIAL_RESULT 0",,,9
TRIALID,56693,"MSG	9953256 TRIALID 24",,,9
92,56991,"MSG	9953852 92",,,9
51,57749,"MSG	9955369 51",,,9
200,58115,"MSG	9956100 200",,,9
10,58583,"MSG	9957036 10",,,9
TRIAL_RESULT,59049,"MSG	9957969 TRIAL_RESULT 0",,,9
TRIALID,59050,"MSG	9957970 TRIALID 25",,,9
92,59549,"MSG	9958969 92",,,9
53,60308,"MSG	9960486 53",,,9
210,60603,"MSG	9961077 210",,,9
10,61066,"MSG	9962002 10",,,9
TRIAL_RESULT,61605,"MSG	9963081 TRIAL_RESULT 0",,,9
TRIALID,61606,"MSG	9963082 TRIALID 26",,,9
93,62083,"MSG	9964036 93",,,9
52,62841,"MSG	9965553 52",,,9
210,63094,"MSG	9966058 210",,,9
20,63574,"MSG	9967019 20",,,9
TRIAL_RESULT,64145,"MSG	9968161 TRIAL_RESULT 0",,,9
TRIALID,64146,"MSG	9968162 TRIALID 27",,,9
91,64583,"MSG	9969036 91",,,9
53,65341,"MSG	9970553 53",,,9
210,65637,"MSG	9971145 210",,,9
20,66091,"MSG	9972053 20",,,9
TRIAL_RESULT,66645,"MSG	9973161 TRIAL_RESULT 0",,,9
TRIALID,66645,"MSG	9973161 TRIALID 28",,,9
92,67041,"MSG	9973953 92",,,9
51,67799,"MSG	9975469 51",,,9
200,68190,"MSG	9976251 200",,,9
110,68666,"MSG	9977203 110",,,9
TRIAL_RESULT,69104,"MSG	9978079 TRIAL_RESULT 0",,,9
TRIALID,69105,"MSG	9978080 TRIALID 29",,,9
92,69516,"MSG	9978903 92",,,9
53,70275,"MSG	9980420 53",,,9
210,70612,"MSG	9981095 210",,,9
110,71058,"MSG	9981986 110",,,9
TRIAL_RESULT,71575,"MSG	9983020 TRIAL_RESULT 0",,,9
TRIALID,71575,"MSG	9983021 TRIALID 30",,,9
92,71850,"MSG	9983570 92",,,9
52,72608,"MSG	9985086 52",,,9
210,72945,"MSG	9985760 210",,,9
10,73408,"MSG	9986686 10",,,9
TRIAL_RESULT,73909,"MSG	9987689 TRIAL_RESULT 0",,,9
TRIALID,73910,"MSG	9987690 TRIALID 31",,,9
92,74275,"MSG	9988420 92",,,9
53,75033,"MSG	9989936 53",,,9
210,75326,"MSG	9990522 210",,,9
110,75808,"MSG	9991486 110",,,9
TRIAL_RESULT,76333,"MSG	9992537 TRIAL_RESULT 0",,,9
TRIALID,76333,"MSG	9992537 TRIALID 32",,,9
91,76741,"MSG	9993353 91",,,9
52,77500,"MSG	9994870 52",,,9
210,77774,"MSG	9995418 210",,,9
10,78233,"MSG	9996336 10",,,9
TRIAL_RESULT,78800,"MSG	9997471 TRIAL_RESULT 0",,,9
TRIALID,78800,"MSG	9997471 TRIALID 33",,,9
92,79083,"MSG	9998037 92",,,9
51,79841,"MSG	9999553 51",,,9
200,80069,"MSG	10000008 200",,,9
110,80550,"MSG	10000970 110",,,9
TRIAL_RESULT,81144,"MSG	10002159 TRIAL_RESULT 0",,,9
TRIALID,81145,"MSG	10002160 TRIALID 34",,,9
92,81550,"MSG	10002970 92",,,9
53,82308,"MSG	10004487 53",,,9
210,82588,"MSG	10005046 210",,,9
110,83075,"MSG	10006020 110",,,9
TRIAL_RESULT,83612,"MSG	10007094 TRIAL_RESULT 0",,,9
TRIALID,83612,"MSG	10007094 TRIALID 35",,,9
92,83925,"MSG	10007720 92",,,9
52,84683,"MSG	10009237 52",,,9
210,84948,"MSG	10009766 210",,,9
10,85408,"MSG	10010687 10",,,9
TRIAL_RESULT,85983,"MSG	10011837 TRIAL_RESULT 0",,,9
TRIALID,85984,"MSG	10011838 TRIALID 36",,,9
92,86375,"MSG	10012620 92",,,9
53,87133,"MSG	10014137 53",,,9
210,87394,"MSG	10014659 210",,,9
110,87867,"MSG	10015604 110",,,9
TRIAL_RESULT,88438,"MSG	10016747 TRIAL_RESULT 0",,,9
TRIALID,88439,"MSG	10016748 TRIALID 37",,,9
94,88842,"MSG	10017554 94",,,9
52,89600,"MSG	10019071 52",,,9
210,89878,"MSG	10019626 210",,,9
110,90333,"MSG	10020537 110",,,9
TRIAL_RESULT,90898,"MSG	10021666 TRIAL_RESULT 0",,,9
TRIALID,90898,"MSG	10021666 TRIALID 38",,,9
94,91275,"MSG	10022421 94",,,9
51,92033,"MSG	10023937 51",,,9
200,92281,"MSG	10024433 200",,,9
10,92767,"MSG	10025404 10",,,9
TRIAL_RESULT,93339,"MSG	10026549 TRIAL_RESULT 0",,,9
TRIALID,93339,"MSG	10026549 TRIALID 39",,,9
91,93625,"MSG	10027121 91",,,9
53,94383,"MSG	10028637 53",,,9
210,94715,"MSG	10029301 210",,,9
20,95175,"MSG	10030221 20",,,9
TRIAL_RESULT,95687,"MSG	10031245 TRIAL_RESULT 0",,,9
TRIALID,95688,"MSG	10031246 TRIALID 40",,,9
92,96000,"MSG	10031871 92",,,9
51,96758,"MSG	10033387 51",,,9
200,97135,"MSG	10034140 200",,,9
110,97600,"MSG	10035071 110",,,9
TRIAL_RESULT,98062,"MSG	10035995 TRIAL_RESULT 0",,,9
TRIALID,98063,"MSG	10035996 TRIALID 41",,,9
93,98367,"MSG	10036604 93",,,9
51,99125,"MSG	10038121 51",,,9
200,99360,"MSG	10038591 200",,,9
10,99850,"MSG	10039571 10",,,9
TRIAL_RESULT,100428,"MSG	10040726 TRIAL_RESULT 0",,,9
TRIALID,100428,"MSG	10040727 TRIALID 42",,,9
92,100717,"MSG	10041304 92",,,9
51,101475,"MSG	10042821 51",,,9
210,101843,"MSG	10043557 210",,,9
10,102300,"MSG	10044471 10",,,9
TRIAL_RESULT,102780,"MSG	10045431 TRIAL_RESULT 0",,,9
TRIALID,102781,"MSG	10045432 TRIALID 43",,,9
92,103100,"MSG	10046071 92",,,9
53,103859,"MSG	10047588 53",,,9
210,104110,"MSG	10048090 210",,,9
110,104567,"MSG	10049004 110",,,9
TRIAL_RESULT,105160,"MSG	10050191 TRIAL_RESULT 0",,,9
TRIALID,105161,"MSG	10050192 TRIALID 44",,,9
92,105667,"MSG	10051205 92",,,9
52,106425,"MSG	10052721 52",,,9
210,106733,"MSG	10053336 210",,,9
110,107200,"MSG	10054271 110",,,9
TRIAL_RESULT,107724,"MSG	10055319 TRIAL_RESULT 0",,,9
TRIALID,107724,"MSG	10055319 TRIALID 45",,,9
92,108184,"MSG	10056238 92",,,9
52,108942,"MSG	10057755 52",,,9
210,109135,"MSG	10058141 210",,,9
110,109584,"MSG	10059038 110",,,9
TRIAL_RESULT,110242,"MSG	10060354 TRIAL_RESULT 0",,,9
TRIALID,110242,"MSG	10060355 TRIALID 46",,,9
94,110667,"MSG	10061205 94",,,9
52,111425,"MSG	10062721 52",,,9
210,111671,"MSG	10063213 210",,,9
110,112134,"MSG	10064138 110",,,9
TRIAL_RESULT,112729,"MSG	10065329 TRIAL_RESULT 0",,,9
TRIALID,112730,"MSG	10065330 TRIALID 47",,,9
94,113184,"MSG	10066238 94",,,9
53,113942,"MSG	10067755 53",,,9
210,114232,"MSG	10068334 210",,,9
110,114709,"MSG	10069288 110",,,9
TRIAL_RESULT,115245,"MSG	10070361 TRIAL_RESULT 0",,,9
TRIALID,115245,"MSG	10070361 TRIALID 48",,,9
93,115742,"MSG	10071355 93",,,9
52,116501,"MSG	10072872 52",,,9
210,116827,"MSG	10073524 210",,,9
20,117284,"MSG	10074438 20",,,9
TRIAL_RESULT,117804,"MSG	10075478 TRIAL_RESULT 0",,,9
TRIALID,117804,"MSG	10075478 TRIALID 49",,,9
92,118159,"MSG	10076188 92",,,9
53,118917,"MSG	10077705 53",,,9
210,119109,"MSG	10078088 210",,,9
110,119567,"MSG	10079005 110",,,9
TRIAL_RESULT,120216,"MSG	10080302 TRIAL_RESULT 0",,,9
TRIALID,120216,"MSG	10080302 TRIALID 50",,,9
91,120526,"MSG	10080922 91",,,9
52,121284,"MSG	10082439 52",,,9
210,121528,"MSG	10082927 210",,,9
20,121976,"MSG	10083822 20",,,9
TRIAL_RESULT,122582,"MSG	10085035 TRIAL_RESULT 0",,,9
TRIALID,122582,"MSG	10085035 TRIALID 51",,,9
94,122934,"MSG	10085739 94",,,9
52,123692,"MSG	10087255 52",,,9
210,123929,"MSG	10087728 210",,,9
110,124384,"MSG	10088639 110",,,9
TRIAL_RESULT,124991,"MSG	10089853 TRIAL_RESULT 0",,,9
TRIALID,124992,"MSG	10089854 TRIALID 52",,,9
94,125484,"MSG	10090839 94",,,9
53,126242,"MSG	10092355 53",,,9
210,126519,"MSG	10092909 210",,,9
110,126984,"MSG	10093839 110",,,9
TRIAL_RESULT,127548,"MSG	10094966 TRIAL_RESULT 0",,,9
TRIALID,127548,"MSG	10094966 TRIALID 53",,,9
94,127884,"MSG	10095639 94",,,9
52,128642,"MSG	10097155 52",,,9
210,128823,"MSG	10097516 210",,,9
110,129309,"MSG	10098489 110",,,9
TRIAL_RESULT,129945,"MSG	10099760 TRIAL_RESULT 0",,,9
TRIALID,129945,"MSG	10099760 TRIALID 54",,,9
91,130318,"MSG	10100506 91",,,9
53,131076,"MSG	10102022 53",,,9
210,131396,"MSG	10102662 210",,,9
20,131851,"MSG	10103572 20",,,9
TRIAL_RESULT,132380,"MSG	10104631 TRIAL_RESULT 0",,,9
TRIALID,132381,"MSG	10104632 TRIALID 55",,,9
93,132734,"MSG	10105339 93",,,9
52,133493,"MSG	10106856 52",,,9
210,133736,"MSG	10107342 210",,,9
20,134193,"MSG	10108256 20",,,9
TRIAL_RESULT,134793,"MSG	10109456 TRIAL_RESULT 0",,,9
TRIALID,134793,"MSG	10109457 TRIALID 56",,,9
91,135184,"MSG	10110239 91",,,9
52,135943,"MSG	10111756 52",,,9
210,136200,"MSG	10112271 210",,,9
20,136668,"MSG	10113206 20",,,9
TRIAL_RESULT,137243,"MSG	10114356 TRIAL_RESULT 0",,,9
TRIALID,137243,"MSG	10114356 TRIALID 57",,,9
92,137609,"MSG	10115089 92",,,9
51,138368,"MSG	10116606 51",,,9
200,138649,"MSG	10117169 200",,,9
110,139109,"MSG	10118089 110",,,9
TRIAL_RESULT,139670,"MSG	10119210 TRIAL_RESULT 0",,,9
TRIALID,139670,"MSG	10119211 TRIALID 58",,,9
92,139985,"MSG	10119840 92",,,9
53,140743,"MSG	10121356 53",,,9
210,141068,"MSG	10122007 210",,,9
110,141509,"MSG	10122889 110",,,9
TRIAL_RESULT,142040,"MSG	10123951 TRIAL_RESULT 0",,,9
TRIALID,142041,"MSG	10123952 TRIALID 59",,,9
91,142543,"MSG	10124956 91",,,9
52,143301,"MSG	10126473 52",,,9
210,143499,"MSG	10126869 210",,,9
20,143935,"MSG	10127740 20",,,9
TRIAL_RESULT,144601,"MSG	10129072 TRIAL_RESULT 0",,,9
TRIALID,144601,"MSG	10129072 TRIALID 60",,,9
94,145043,"MSG	10129957 94",,,9
51,145801,"MSG	10131473 51",,,9
200,146055,"MSG	10131981 200",,,9
10,146535,"MSG	10132940 10",,,9
TRIAL_RESULT,147100,"MSG	10134070 TRIAL_RESULT 0",,,9
TRIALID,147100,"MSG	10134070 TRIALID 61",,,9
93,147501,"MSG	10134873 93",,,9
52,148260,"MSG	10136390 52",,,9
210,148634,"MSG	10137139 210",,,9
20,149076,"MSG	10138023 20",,,9
TRIAL_RESULT,149558,"MSG	10138987 TRIAL_RESULT 0",,,9
TRIALID,149559,"MSG	10138988 TRIALID 62",,,9
91,149910,"MSG	10139690 91",,,9
51,150668,"MSG	10141206 51",,,9
210,150845,"MSG	10141560 210",,,9
20,151293,"MSG	10142456 20",,,9
TRIAL_RESULT,151972,"MSG	10143814 TRIAL_RESULT 0",,,9
TRIALID,151972,"MSG	10143815 TRIALID 63",,,9
93,152443,"MSG	10144757 93",,,9
51,153201,"MSG	10146273 51",,,9
200,153534,"MSG	10146939 200",,,9
10,154018,"MSG	10147906 10",,,9
TRIAL_RESULT,154502,"MSG	10148875 TRIAL_RESULT 0",,,9
TRIALID,154502,"MSG	10148875 TRIALID 64",,,9
91,154885,"MSG	10149640 91",,,9
52,155643,"MSG	10151157 52",,,9
210,155889,"MSG	10151648 210",,,9
20,156343,"MSG	10152557 20",,,9
TRIAL_RESULT,156948,"MSG	10153766 TRIAL_RESULT 0",,,9
TRIALID,156948,"MSG	10153766 TRIALID 65",,,9
93,157360,"MSG	10154591 93",,,9
51,158118,"MSG	10156107 51",,,9
200,158493,"MSG	10156857 200",,,9
10,158952,"MSG	10157774 10",,,9
TRIAL_RESULT,159420,"MSG	10158710 TRIAL_RESULT 0",,,9
TRIALID,159420,"MSG	10158711 TRIALID 66",,,9
92,159793,"MSG	10159457 92",,,9
53,160552,"MSG	10160974 53",,,9
210,160876,"MSG	10161623 210",,,9
10,161327,"MSG	10162524 10",,,9
TRIAL_RESULT,161852,"MSG	10163574 TRIAL_RESULT 0",,,9
TRIALID,161852,"MSG	10163574 TRIALID 67",,,9
91,162118,"MSG	10164107 91",,,9
52,162876,"MSG	10165623 52",,,9
210,163140,"MSG	10166151 210",,,9
10,163635,"MSG	10167140 10",,,9
TRIAL_RESULT,164181,"MSG	10168232 TRIAL_RESULT 0",,,9
TRIALID,164181,"MSG	10168233 TRIALID 68",,,9
94,164518,"MSG	10168907 94",,,9
51,165277,"MSG	10170424 51",,,9
200,165546,"MSG	10170963 200",,,9
10,166010,"MSG	10171891 10",,,9
TRIAL_RESULT,166582,"MSG	10173034 TRIAL_RESULT 0",,,9
TRIALID,166582,"MSG	10173035 TRIALID 69",,,9
92,166893,"MSG	10173657 92",,,9
52,167652,"MSG	10175174 52",,,9
210,167901,"MSG	10175672 210",,,9
10,168360,"MSG	10176591 10",,,9
TRIAL_RESULT,168957,"MSG	10177785 TRIAL_RESULT 0",,,9
TRIALID,168957,"MSG	10177785 TRIALID 70",,,9
93,169443,"MSG	10178757 93",,,9
51,170202,"MSG	10180274 51",,,9
200,170481,"MSG	10180833 200",,,9
10,170943,"MSG	10181757 10",,,9
TRIAL_RESULT,171503,"MSG	10182876 TRIAL_RESULT 0",,,9
TRIALID,171503,"MSG	10182877 TRIALID 71",,,9
93,171777,"MSG	10183424 93",,,9
52,172535,"MSG	10184941 52",,,9
210,172823,"MSG	10185517 210",,,9
20,173302,"MSG	10186474 20",,,9
TRIAL_RESULT,173835,"MSG	10187541 TRIAL_RESULT 0",,,9
TRIALID,173836,"MSG	10187542 TRIALID 72",,,9
93,174177,"MSG	10188224 93",,,9
53,174935,"MSG	10189741 53",,,9
210,175222,"MSG	10190315 210",,,9
20,175694,"MSG	10191258 20",,,9
TRIAL_RESULT,176240,"MSG	10192351 TRIAL_RESULT 0",,,9
TRIALID,176240,"MSG	10192351 TRIALID 73",,,9
92,176544,"MSG	10192958 92",,,9
52,177302,"MSG	10194474 52",,,9
210,177533,"MSG	10194936 210",,,9
10,178027,"MSG	10195924 10",,,9
TRIAL_RESULT,178601,"MSG	10197073 TRIAL_RESULT 0",,,9
TRIALID,178602,"MSG	10197074 TRIALID 74",,,9
94,178960,"MSG	10197791 94",,,9
53,179719,"MSG	10199308 53",,,9
200,179957,"MSG	10199784 200",,,9
10,180410,"MSG	10200691 10",,,9
TRIAL_RESULT,181020,"MSG	10201910 TRIAL_RESULT 0",,,9
TRIALID,181020,"MSG	10201911 TRIALID 75",,,9
92,181410,"MSG	10202691 92",,,9
51,182169,"MSG	10204208 51",,,9
200,182489,"MSG	10204849 200",,,9
10,182935,"MSG	10205741 10",,,9
TRIAL_RESULT,183471,"MSG	10206812 TRIAL_RESULT 0",,,9
!CAL,184518,"MSG	10233237 !CAL ",,,9
!CAL,184518,"MSG	10233237 !CAL Calibration points:  ",,,9
!CAL,184518,"MSG	10233237 !CAL  8.1, -36.2         0,   -711   ",,,9
!CAL,184518,"MSG	10233237 !CAL -5.2, -37.7     -2478,   -711   ",,,9
!CAL,184518,"MSG	10233237 !CAL  21.9, -34.5      2478,   -711   ",,,9
!CAL,184518,"MSG	10233237 !CAL eye check box: (L,R,T,B)",,,9
!CAL,184518,"MSG	10233237 !CAL href cal range: (L,R,T,B)",,,9
!CAL,184518,"MSG	10233237 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,9
!CAL,184518,"MSG	10233237 !CAL Prerotate (eye, ref : cos, sin:  0.9931  0.11725       1     0",,,9
!CAL,184518,"MSG	10233238 !CAL Gains: cx:186.467 lx:194.086 rx:178.870",,,9
!CAL,184518,"MSG	10233238 !CAL Gains: cy:404.210 ty:404.209 by:404.209",,,9
!CAL,184518,"MSG	10233238 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,9
!CAL,184518,"MSG	10233238 !CAL Gain Change Proportion: X: 0.085 Y: 0.000",,,9
!CAL,184518,"MSG	10233238 !CAL Gain Ratio (Gy/Gx) = 2.168",,,9
!CAL,184518,"MSG	10233238 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,9
!CAL,184518,"MSG	10233238 !CAL PCR gain ratio(x,y) = 2.252, 2.252",,,9
!CAL,184518,"MSG	10233238 !CAL CR gain match(x,y) = 1.010, 1.010",,,9
!CAL,184518,"MSG	10233238 !CAL Slip rotation correction OFF",,,9
!CAL,184518,"MSG	10233241 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,9
!CAL,184518,"MSG	10238790 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.29 avg. 0.48 max  OFFSET 0.29 deg. 14.2,0.0 pix.",,,9
VALIDATE,184518,"MSG	10238790 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.17 deg.  8.1,0.0 pix.",,,9
VALIDATE,184518,"MSG	10238790 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.48 deg.  23.1,0.0 pix.",,,9
VALIDATE,184518,"MSG	10238790 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.45 deg.  21.8,0.0 pix.",,,9
RECCFG,184518,"MSG	10245990 RECCFG CR 500 2 1 R",,,9
