type,sample,value,offset,duration,subject
!CAL,1,"MSG	3052853 !CAL Gains: cx:80.972 lx:1544.389 rx:1470.560",,,20
!CAL,1,"MSG	3052853 !CAL Gains: cy:2614.118 ty:2614.138 by:2614.118",,,20
!CAL,1,"MSG	3052853 !CAL Resolution (upd) at screen center: X=3.2, Y=0.1",,,20
!CAL,1,"MSG	3052853 !CAL Gain Change Proportion: X: 0.050 Y: 0.000",,,20
!CAL,1,"MSG	3052853 !CAL Y gain out of range",,,20
!CAL,1,"MSG	3052853 !CAL PCR gain ratio(x,y) = 6.995, 6.995",,,20
!CAL,1,"MSG	3052853 !CAL CR gain match(x,y) = 1.010, 1.010",,,20
!CAL,1,"MSG	3052853 !CAL Slip rotation correction OFF",,,20
!CAL,1,"MSG	3052857 !CAL CALIBRATION H3 L LEFT    GOOD ",,,20
!CAL,1,"MSG	3076378 !CAL VALIDATION L ABORTED",,,20
!CAL,1,"MSG	3087242 !CAL ",,,20
!CAL,1,"MSG	3087242 !CAL Calibration points:  ",,,20
!CAL,1,"MSG	3087242 !CAL -10.6, -44.6         0,   -711   ",,,20
!CAL,1,"MSG	3087242 !CAL -22.7, -44.0     -2478,   -711   ",,,20
!CAL,1,"MSG	3087242 !CAL  3.5, -43.9      2478,   -711   ",,,20
!CAL,1,"MSG	3087242 !CAL eye check box: (L,R,T,B)",,,20
!CAL,1,"MSG	3087242 !CAL href cal range: (L,R,T,B)",,,20
!CAL,1,"MSG	3087242 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,20
!CAL,1,"MSG	3087242 !CAL Prerotate (eye, ref : cos, sin:  0.99998  0.0055636       1     0",,,20
!CAL,1,"MSG	3087242 !CAL Gains: cx:187.893 lx:225.225 rx:150.562",,,20
!CAL,1,"MSG	3087242 !CAL Gains: cy:422.754 ty:422.754 by:422.754",,,20
!CAL,1,"MSG	3087242 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,20
!CAL,1,"MSG	3087242 !CAL Gain Change Proportion: X: 0.496 Y: 0.000",,,20
!CAL,1,"MSG	3087243 !CAL Gain Ratio (Gy/Gx) = 2.250",,,20
!CAL,1,"MSG	3087243 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,20
!CAL,1,"MSG	3087243 !CAL PCR gain ratio(x,y) = 2.419, 2.419",,,20
!CAL,1,"MSG	3087243 !CAL CR gain match(x,y) = 1.010, 1.010",,,20
!CAL,1,"MSG	3087243 !CAL Slip rotation correction OFF",,,20
!CAL,1,"MSG	3087248 !CAL CALIBRATION H3 L LEFT    GOOD ",,,20
!CAL,1,"MSG	3095074 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.34 avg. 0.42 max  OFFSET 0.34 deg. -16.6,0.0 pix.",,,20
VALIDATE,1,"MSG	3095074 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.33 deg.  -15.8,0.0 pix.",,,20
VALIDATE,1,"MSG	3095074 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.42 deg.  -20.2,0.0 pix.",,,20
VALIDATE,1,"MSG	3095074 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.26 deg.  -12.5,0.0 pix.",,,20
RECCFG,1,"MSG	3098090 RECCFG CR 1000 2 1 L",,,20
ELCLCFG,1,"MSG	3098090 ELCLCFG MTABLE",,,20
GAZE_COORDS,1,"MSG	3098090 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,20
THRESHOLDS,1,"MSG	3098090 THRESHOLDS L 44 201",,,20
ELCL_PROC,1,"MSG	3098090 ELCL_PROC ELLIPSE  (5)",,,20
ELCL_EFIT_PARAMS,1,"MSG	3098090 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,20
!MODE,1,"MSG	3098091 !MODE RECORD CR 1000 2 1 L",,,20
TRIALID,1041,"MSG	3099131 TRIALID 1",,,20
91,1664,"MSG	3099754 91",,,20
52,3180,"MSG	3101270 52",,,20
10,5047,"MSG	3103137 10",,,20
TRIAL_RESULT,5817,"MSG	3103907 TRIAL_RESULT 0",,,20
TRIALID,5817,"MSG	3103907 TRIALID 2",,,20
93,6647,"MSG	3104737 93",,,20
52,8163,"MSG	3106253 52",,,20
210,8826,"MSG	3106916 210",,,20
20,9697,"MSG	3107787 20",,,20
TRIAL_RESULT,10785,"MSG	3108875 TRIAL_RESULT 0",,,20
TRIALID,10785,"MSG	3108875 TRIALID 3",,,20
92,11781,"MSG	3109871 92",,,20
53,13297,"MSG	3111387 53",,,20
210,14165,"MSG	3112255 210",,,20
110,15047,"MSG	3113137 110",,,20
TRIAL_RESULT,15906,"MSG	3113996 TRIAL_RESULT 0",,,20
TRIALID,15907,"MSG	3113997 TRIALID 4",,,20
92,16864,"MSG	3114954 92",,,20
52,18380,"MSG	3116470 52",,,20
210,18830,"MSG	3116920 210",,,20
10,19730,"MSG	3117820 10",,,20
TRIAL_RESULT,20988,"MSG	3119078 TRIAL_RESULT 0",,,20
TRIALID,20989,"MSG	3119079 TRIALID 5",,,20
94,21897,"MSG	3119987 94",,,20
53,23414,"MSG	3121504 53",,,20
210,24020,"MSG	3122110 210",,,20
110,24914,"MSG	3123004 110",,,20
TRIAL_RESULT,26024,"MSG	3124114 TRIAL_RESULT 0",,,20
TRIALID,26025,"MSG	3124115 TRIALID 6",,,20
91,26981,"MSG	3125071 91",,,20
52,28497,"MSG	3126587 52",,,20
210,29193,"MSG	3127283 210",,,20
10,30064,"MSG	3128154 10",,,20
TRIAL_RESULT,31093,"MSG	3129183 TRIAL_RESULT 0",,,20
TRIALID,31094,"MSG	3129184 TRIALID 7",,,20
92,31680,"MSG	3129770 92",,,20
52,33197,"MSG	3131287 52",,,20
210,33766,"MSG	3131856 210",,,20
10,34647,"MSG	3132737 10",,,20
TRIAL_RESULT,35809,"MSG	3133899 TRIAL_RESULT 0",,,20
TRIALID,35809,"MSG	3133899 TRIALID 8",,,20
94,36531,"MSG	3134621 94",,,20
51,38048,"MSG	3136138 51",,,20
200,38853,"MSG	3136943 200",,,20
10,39731,"MSG	3137821 10",,,20
TRIAL_RESULT,40657,"MSG	3138747 TRIAL_RESULT 0",,,20
TRIALID,40658,"MSG	3138748 TRIALID 9",,,20
94,41448,"MSG	3139538 94",,,20
53,42964,"MSG	3141054 53",,,20
210,43768,"MSG	3141858 210",,,20
10,44631,"MSG	3142721 10",,,20
TRIAL_RESULT,45565,"MSG	3143655 TRIAL_RESULT 0",,,20
TRIALID,45566,"MSG	3143656 TRIALID 10",,,20
91,46314,"MSG	3144404 91",,,20
51,47831,"MSG	3145921 51",,,20
200,48542,"MSG	3146632 200",,,20
20,49431,"MSG	3147521 20",,,20
TRIAL_RESULT,50439,"MSG	3148529 TRIAL_RESULT 0",,,20
TRIALID,50439,"MSG	3148529 TRIALID 11",,,20
94,51081,"MSG	3149171 94",,,20
51,52598,"MSG	3150688 51",,,20
200,53374,"MSG	3151464 200",,,20
10,54264,"MSG	3152354 10",,,20
TRIAL_RESULT,55202,"MSG	3153292 TRIAL_RESULT 0",,,20
TRIALID,55202,"MSG	3153292 TRIALID 12",,,20
92,55864,"MSG	3153954 92",,,20
52,57381,"MSG	3155471 52",,,20
110,59215,"MSG	3157305 110",,,20
TRIAL_RESULT,59981,"MSG	3158071 TRIAL_RESULT 0",,,20
TRIALID,59982,"MSG	3158072 TRIALID 13",,,20
91,60748,"MSG	3158838 91",,,20
51,62265,"MSG	3160355 51",,,20
200,63066,"MSG	3161156 200",,,20
10,63898,"MSG	3161988 10",,,20
TRIAL_RESULT,64863,"MSG	3162953 TRIAL_RESULT 0",,,20
TRIALID,64864,"MSG	3162954 TRIALID 14",,,20
92,65515,"MSG	3163605 92",,,20
52,67031,"MSG	3165121 52",,,20
210,67668,"MSG	3165758 210",,,20
10,68548,"MSG	3166638 10",,,20
TRIAL_RESULT,69643,"MSG	3167733 TRIAL_RESULT 0",,,20
TRIALID,69643,"MSG	3167733 TRIALID 15",,,20
91,70632,"MSG	3168722 91",,,20
53,72148,"MSG	3170238 53",,,20
210,72955,"MSG	3171045 210",,,20
20,73848,"MSG	3171938 20",,,20
TRIAL_RESULT,74757,"MSG	3172847 TRIAL_RESULT 0",,,20
TRIALID,74758,"MSG	3172848 TRIALID 16",,,20
93,75282,"MSG	3173372 93",,,20
52,76798,"MSG	3174888 52",,,20
210,77599,"MSG	3175689 210",,,20
10,78482,"MSG	3176572 10",,,20
TRIAL_RESULT,79397,"MSG	3177487 TRIAL_RESULT 0",,,20
TRIALID,79397,"MSG	3177487 TRIALID 17",,,20
93,80015,"MSG	3178105 93",,,20
51,81532,"MSG	3179622 51",,,20
200,82287,"MSG	3180377 200",,,20
10,83182,"MSG	3181272 10",,,20
TRIAL_RESULT,84136,"MSG	3182226 TRIAL_RESULT 0",,,20
TRIALID,84136,"MSG	3182226 TRIALID 18",,,20
91,85032,"MSG	3183122 91",,,20
52,86548,"MSG	3184638 52",,,20
210,87306,"MSG	3185396 210",,,20
10,88182,"MSG	3186272 10",,,20
TRIAL_RESULT,89144,"MSG	3187234 TRIAL_RESULT 0",,,20
TRIALID,89145,"MSG	3187235 TRIALID 19",,,20
91,89899,"MSG	3187989 91",,,20
52,91415,"MSG	3189505 52",,,20
210,92228,"MSG	3190318 210",,,20
10,93115,"MSG	3191205 10",,,20
TRIAL_RESULT,94025,"MSG	3192115 TRIAL_RESULT 0",,,20
TRIALID,94026,"MSG	3192116 TRIALID 20",,,20
92,94915,"MSG	3193005 92",,,20
51,96432,"MSG	3194522 51",,,20
200,97153,"MSG	3195243 200",,,20
10,98082,"MSG	3196172 10",,,20
TRIAL_RESULT,99041,"MSG	3197131 TRIAL_RESULT 0",,,20
TRIALID,99042,"MSG	3197132 TRIALID 21",,,20
93,100016,"MSG	3198106 93",,,20
51,101532,"MSG	3199622 51",,,20
200,102265,"MSG	3200355 200",,,20
10,103182,"MSG	3201272 10",,,20
TRIAL_RESULT,104133,"MSG	3202223 TRIAL_RESULT 0",,,20
TRIALID,104133,"MSG	3202223 TRIALID 22",,,20
91,104966,"MSG	3203056 91",,,20
53,106482,"MSG	3204572 53",,,20
10,108316,"MSG	3206406 10",,,20
TRIAL_RESULT,109082,"MSG	3207172 TRIAL_RESULT 0",,,20
TRIALID,109083,"MSG	3207173 TRIALID 23",,,20
93,109816,"MSG	3207906 93",,,20
52,111333,"MSG	3209423 52",,,20
210,112011,"MSG	3210101 210",,,20
20,112949,"MSG	3211039 20",,,20
TRIAL_RESULT,113943,"MSG	3212033 TRIAL_RESULT 0",,,20
TRIALID,113944,"MSG	3212034 TRIALID 24",,,20
93,114732,"MSG	3212822 93",,,20
53,116249,"MSG	3214339 53",,,20
200,116265,"MSG	3214355 200",,,20
10,117183,"MSG	3215273 10",,,20
TRIAL_RESULT,118850,"MSG	3216940 TRIAL_RESULT 0",,,20
TRIALID,118851,"MSG	3216941 TRIALID 25",,,20
91,119499,"MSG	3217589 91",,,20
52,121016,"MSG	3219106 52",,,20
210,121724,"MSG	3219814 210",,,20
10,122633,"MSG	3220723 10",,,20
TRIAL_RESULT,123624,"MSG	3221714 TRIAL_RESULT 0",,,20
TRIALID,123625,"MSG	3221715 TRIALID 26",,,20
92,124166,"MSG	3222256 92",,,20
53,125683,"MSG	3223773 53",,,20
210,126400,"MSG	3224490 210",,,20
10,127333,"MSG	3225423 10",,,20
TRIAL_RESULT,128292,"MSG	3226382 TRIAL_RESULT 0",,,20
TRIALID,128292,"MSG	3226382 TRIALID 27",,,20
94,129233,"MSG	3227323 94",,,20
52,130749,"MSG	3228839 52",,,20
210,131366,"MSG	3229456 210",,,20
110,132283,"MSG	3230373 110",,,20
TRIAL_RESULT,133356,"MSG	3231446 TRIAL_RESULT 0",,,20
TRIALID,133356,"MSG	3231446 TRIALID 28",,,20
94,134183,"MSG	3232273 94",,,20
51,135699,"MSG	3233789 51",,,20
200,136382,"MSG	3234472 200",,,20
10,137333,"MSG	3235423 10",,,20
TRIAL_RESULT,138308,"MSG	3236398 TRIAL_RESULT 0",,,20
TRIALID,138309,"MSG	3236399 TRIALID 29",,,20
94,139183,"MSG	3237273 94",,,20
52,140700,"MSG	3238790 52",,,20
210,141249,"MSG	3239339 210",,,20
110,142183,"MSG	3240273 110",,,20
TRIAL_RESULT,143303,"MSG	3241393 TRIAL_RESULT 0",,,20
TRIALID,143304,"MSG	3241394 TRIALID 30",,,20
94,143933,"MSG	3242023 94",,,20
51,145450,"MSG	3243540 51",,,20
10,147283,"MSG	3245373 10",,,20
TRIAL_RESULT,148050,"MSG	3246140 TRIAL_RESULT 0",,,20
TRIALID,148050,"MSG	3246140 TRIALID 31",,,20
94,148583,"MSG	3246673 94",,,20
51,150100,"MSG	3248190 51",,,20
10,151933,"MSG	3250023 10",,,20
TRIAL_RESULT,152700,"MSG	3250790 TRIAL_RESULT 0",,,20
TRIALID,152700,"MSG	3250790 TRIALID 32",,,20
91,153433,"MSG	3251523 91",,,20
53,154950,"MSG	3253040 53",,,20
200,155620,"MSG	3253710 200",,,20
10,156500,"MSG	3254590 10",,,20
TRIAL_RESULT,157547,"MSG	3255637 TRIAL_RESULT 0",,,20
TRIALID,157548,"MSG	3255638 TRIALID 33",,,20
91,158167,"MSG	3256257 91",,,20
52,159684,"MSG	3257774 52",,,20
210,160334,"MSG	3258424 210",,,20
20,161217,"MSG	3259307 20",,,20
TRIAL_RESULT,162287,"MSG	3260377 TRIAL_RESULT 0",,,20
TRIALID,162287,"MSG	3260377 TRIALID 34",,,20
93,163167,"MSG	3261257 93",,,20
53,164684,"MSG	3262774 53",,,20
210,165380,"MSG	3263470 210",,,20
20,166284,"MSG	3264374 20",,,20
TRIAL_RESULT,167294,"MSG	3265384 TRIAL_RESULT 0",,,20
TRIALID,167294,"MSG	3265384 TRIALID 35",,,20
94,168267,"MSG	3266357 94",,,20
52,169784,"MSG	3267874 52",,,20
210,170426,"MSG	3268516 210",,,20
110,171334,"MSG	3269424 110",,,20
TRIAL_RESULT,172394,"MSG	3270484 TRIAL_RESULT 0",,,20
TRIALID,172395,"MSG	3270485 TRIALID 36",,,20
94,173151,"MSG	3271241 94",,,20
52,174667,"MSG	3272757 52",,,20
210,175295,"MSG	3273385 210",,,20
110,176267,"MSG	3274357 110",,,20
TRIAL_RESULT,177267,"MSG	3275357 TRIAL_RESULT 0",,,20
TRIALID,177267,"MSG	3275357 TRIALID 37",,,20
93,177968,"MSG	3276058 93",,,20
51,179484,"MSG	3277574 51",,,20
200,180167,"MSG	3278257 200",,,20
10,181051,"MSG	3279141 10",,,20
TRIAL_RESULT,182082,"MSG	3280172 TRIAL_RESULT 0",,,20
TRIALID,182083,"MSG	3280173 TRIALID 38",,,20
93,182868,"MSG	3280958 93",,,20
51,184384,"MSG	3282474 51",,,20
210,185082,"MSG	3283172 210",,,20
20,185968,"MSG	3284058 20",,,20
TRIAL_RESULT,186994,"MSG	3285084 TRIAL_RESULT 0",,,20
TRIALID,186995,"MSG	3285085 TRIALID 39",,,20
91,187984,"MSG	3286074 91",,,20
53,189501,"MSG	3287591 53",,,20
210,190090,"MSG	3288180 210",,,20
20,190967,"MSG	3289057 20",,,20
TRIAL_RESULT,192101,"MSG	3290191 TRIAL_RESULT 0",,,20
TRIALID,192102,"MSG	3290192 TRIALID 40",,,20
93,192751,"MSG	3290841 93",,,20
52,194268,"MSG	3292358 52",,,20
210,194731,"MSG	3292821 210",,,20
20,195601,"MSG	3293691 20",,,20
TRIAL_RESULT,196866,"MSG	3294956 TRIAL_RESULT 0",,,20
TRIALID,196867,"MSG	3294957 TRIALID 41",,,20
94,197601,"MSG	3295691 94",,,20
51,199118,"MSG	3297208 51",,,20
200,199895,"MSG	3297985 200",,,20
10,200785,"MSG	3298875 10",,,20
TRIAL_RESULT,201724,"MSG	3299814 TRIAL_RESULT 0",,,20
TRIALID,201724,"MSG	3299814 TRIALID 42",,,20
94,202335,"MSG	3300425 94",,,20
53,203851,"MSG	3301941 53",,,20
210,204741,"MSG	3302831 210",,,20
10,205585,"MSG	3303675 10",,,20
TRIAL_RESULT,206455,"MSG	3304545 TRIAL_RESULT 0",,,20
TRIALID,206455,"MSG	3304545 TRIALID 43",,,20
94,207235,"MSG	3305325 94",,,20
51,208751,"MSG	3306841 51",,,20
200,209369,"MSG	3307459 200",,,20
10,210235,"MSG	3308325 10",,,20
TRIAL_RESULT,211350,"MSG	3309440 TRIAL_RESULT 0",,,20
TRIALID,211350,"MSG	3309440 TRIALID 44",,,20
93,212002,"MSG	3310092 93",,,20
53,213518,"MSG	3311608 53",,,20
210,214178,"MSG	3312268 210",,,20
20,215101,"MSG	3313191 20",,,20
TRIAL_RESULT,216128,"MSG	3314218 TRIAL_RESULT 0",,,20
TRIALID,216128,"MSG	3314218 TRIALID 45",,,20
94,216718,"MSG	3314808 94",,,20
51,218235,"MSG	3316325 51",,,20
210,218837,"MSG	3316927 210",,,20
110,219702,"MSG	3317792 110",,,20
TRIAL_RESULT,220830,"MSG	3318920 TRIAL_RESULT 0",,,20
TRIALID,220831,"MSG	3318921 TRIALID 46",,,20
92,221452,"MSG	3319542 92",,,20
51,222968,"MSG	3321058 51",,,20
110,224802,"MSG	3322892 110",,,20
TRIAL_RESULT,225568,"MSG	3323658 TRIAL_RESULT 0",,,20
TRIALID,225569,"MSG	3323659 TRIALID 47",,,20
92,226119,"MSG	3324209 92",,,20
53,227635,"MSG	3325725 53",,,20
200,228587,"MSG	3326677 200",,,20
10,229435,"MSG	3327525 10",,,20
TRIAL_RESULT,230243,"MSG	3328333 TRIAL_RESULT 0",,,20
TRIALID,230243,"MSG	3328333 TRIALID 48",,,20
92,231002,"MSG	3329092 92",,,20
52,232519,"MSG	3330609 52",,,20
210,233139,"MSG	3331229 210",,,20
110,234069,"MSG	3332159 110",,,20
TRIAL_RESULT,235122,"MSG	3333212 TRIAL_RESULT 0",,,20
TRIALID,235122,"MSG	3333212 TRIALID 49",,,20
93,235985,"MSG	3334075 93",,,20
52,237502,"MSG	3335592 52",,,20
210,238306,"MSG	3336396 210",,,20
10,239219,"MSG	3337309 10",,,20
TRIAL_RESULT,240113,"MSG	3338203 TRIAL_RESULT 0",,,20
TRIALID,240114,"MSG	3338204 TRIALID 50",,,20
92,240652,"MSG	3338742 92",,,20
52,242169,"MSG	3340259 52",,,20
210,242691,"MSG	3340781 210",,,20
10,243635,"MSG	3341725 10",,,20
TRIAL_RESULT,244768,"MSG	3342858 TRIAL_RESULT 0",,,20
TRIALID,244768,"MSG	3342858 TRIALID 51",,,20
92,245419,"MSG	3343509 92",,,20
53,246936,"MSG	3345026 53",,,20
200,247448,"MSG	3345538 200",,,20
10,248336,"MSG	3346426 10",,,20
TRIAL_RESULT,249543,"MSG	3347633 TRIAL_RESULT 0",,,20
TRIALID,249544,"MSG	3347634 TRIALID 52",,,20
94,250503,"MSG	3348593 94",,,20
52,252019,"MSG	3350109 52",,,20
210,252766,"MSG	3350856 210",,,20
110,253636,"MSG	3351726 110",,,20
TRIAL_RESULT,254622,"MSG	3352712 TRIAL_RESULT 0",,,20
TRIALID,254622,"MSG	3352712 TRIALID 53",,,20
91,255453,"MSG	3353543 91",,,20
53,256969,"MSG	3355059 53",,,20
210,257934,"MSG	3356024 210",,,20
10,258836,"MSG	3356926 10",,,20
TRIAL_RESULT,259602,"MSG	3357692 TRIAL_RESULT 0",,,20
TRIALID,259603,"MSG	3357693 TRIALID 54",,,20
93,260219,"MSG	3358309 93",,,20
51,261736,"MSG	3359826 51",,,20
10,263569,"MSG	3361659 10",,,20
TRIAL_RESULT,264336,"MSG	3362426 TRIAL_RESULT 0",,,20
TRIALID,264336,"MSG	3362426 TRIALID 55",,,20
92,265319,"MSG	3363409 92",,,20
53,266836,"MSG	3364926 53",,,20
210,267639,"MSG	3365729 210",,,20
10,268503,"MSG	3366593 10",,,20
TRIAL_RESULT,269434,"MSG	3367524 TRIAL_RESULT 0",,,20
TRIALID,269435,"MSG	3367525 TRIALID 56",,,20
91,270353,"MSG	3368443 91",,,20
51,271869,"MSG	3369959 51",,,20
210,272643,"MSG	3370733 210",,,20
20,273586,"MSG	3371676 20",,,20
TRIAL_RESULT,274472,"MSG	3372562 TRIAL_RESULT 0",,,20
TRIALID,274472,"MSG	3372562 TRIALID 57",,,20
94,275153,"MSG	3373243 94",,,20
51,276670,"MSG	3374760 51",,,20
10,278503,"MSG	3376593 10",,,20
TRIAL_RESULT,279270,"MSG	3377360 TRIAL_RESULT 0",,,20
TRIALID,279270,"MSG	3377360 TRIALID 58",,,20
94,280170,"MSG	3378260 94",,,20
52,281687,"MSG	3379777 52",,,20
210,282335,"MSG	3380425 210",,,20
110,283236,"MSG	3381326 110",,,20
TRIAL_RESULT,284286,"MSG	3382376 TRIAL_RESULT 0",,,20
TRIALID,284287,"MSG	3382377 TRIALID 59",,,20
93,284887,"MSG	3382977 93",,,20
53,286403,"MSG	3384493 53",,,20
210,287060,"MSG	3385150 210",,,20
20,287970,"MSG	3386060 20",,,20
TRIAL_RESULT,289004,"MSG	3387094 TRIAL_RESULT 0",,,20
TRIALID,289004,"MSG	3387094 TRIALID 60",,,20
91,289970,"MSG	3388060 91",,,20
52,291486,"MSG	3389576 52",,,20
210,292085,"MSG	3390175 210",,,20
20,293003,"MSG	3391093 20",,,20
TRIAL_RESULT,294082,"MSG	3392172 TRIAL_RESULT 0",,,20
TRIALID,294083,"MSG	3392173 TRIALID 61",,,20
92,295070,"MSG	3393160 92",,,20
51,296587,"MSG	3394677 51",,,20
10,298420,"MSG	3396510 10",,,20
TRIAL_RESULT,299187,"MSG	3397277 TRIAL_RESULT 0",,,20
TRIALID,299187,"MSG	3397277 TRIALID 62",,,20
92,300053,"MSG	3398143 92",,,20
51,301570,"MSG	3399660 51",,,20
110,303404,"MSG	3401494 110",,,20
TRIAL_RESULT,304170,"MSG	3402260 TRIAL_RESULT 0",,,20
TRIALID,304170,"MSG	3402260 TRIALID 63",,,20
93,304770,"MSG	3402860 93",,,20
53,306287,"MSG	3404377 53",,,20
210,306980,"MSG	3405070 210",,,20
20,307870,"MSG	3405960 20",,,20
TRIAL_RESULT,308885,"MSG	3406975 TRIAL_RESULT 0",,,20
TRIALID,308885,"MSG	3406975 TRIALID 64",,,20
94,309837,"MSG	3407927 94",,,20
52,311354,"MSG	3409444 52",,,20
210,311926,"MSG	3410016 210",,,20
110,312820,"MSG	3410910 110",,,20
TRIAL_RESULT,313957,"MSG	3412047 TRIAL_RESULT 0",,,20
TRIALID,313958,"MSG	3412048 TRIALID 65",,,20
92,314604,"MSG	3412694 92",,,20
52,316121,"MSG	3414211 52",,,20
210,316797,"MSG	3414887 210",,,20
110,317687,"MSG	3415777 110",,,20
TRIAL_RESULT,318719,"MSG	3416809 TRIAL_RESULT 0",,,20
TRIALID,318719,"MSG	3416809 TRIALID 66",,,20
94,319321,"MSG	3417411 94",,,20
52,320837,"MSG	3418927 52",,,20
200,321562,"MSG	3419652 200",,,20
10,322454,"MSG	3420544 10",,,20
TRIAL_RESULT,323448,"MSG	3421538 TRIAL_RESULT 0",,,20
TRIALID,323449,"MSG	3421539 TRIALID 67",,,20
91,324404,"MSG	3422494 91",,,20
52,325921,"MSG	3424011 52",,,20
210,326496,"MSG	3424586 210",,,20
20,327421,"MSG	3425511 20",,,20
TRIAL_RESULT,328524,"MSG	3426614 TRIAL_RESULT 0",,,20
TRIALID,328525,"MSG	3426615 TRIALID 68",,,20
94,329238,"MSG	3427328 94",,,20
51,330754,"MSG	3428844 51",,,20
210,331730,"MSG	3429820 210",,,20
10,332604,"MSG	3430694 10",,,20
TRIAL_RESULT,333371,"MSG	3431461 TRIAL_RESULT 0",,,20
TRIALID,333371,"MSG	3431461 TRIALID 69",,,20
91,334221,"MSG	3432311 91",,,20
52,335738,"MSG	3433828 52",,,20
210,336344,"MSG	3434434 210",,,20
20,337254,"MSG	3435344 20",,,20
TRIAL_RESULT,338346,"MSG	3436436 TRIAL_RESULT 0",,,20
TRIALID,338346,"MSG	3436436 TRIALID 70",,,20
93,339204,"MSG	3437294 93",,,20
51,340721,"MSG	3438811 51",,,20
10,342554,"MSG	3440644 10",,,20
TRIAL_RESULT,343321,"MSG	3441411 TRIAL_RESULT 0",,,20
TRIALID,343321,"MSG	3441411 TRIALID 71",,,20
91,344138,"MSG	3442228 91",,,20
51,345655,"MSG	3443745 51",,,20
20,347488,"MSG	3445578 20",,,20
TRIAL_RESULT,348255,"MSG	3446345 TRIAL_RESULT 0",,,20
TRIALID,348255,"MSG	3446345 TRIALID 72",,,20
94,349155,"MSG	3447245 94",,,20
