type,sample,value,offset,duration,subject
94,11512,"MSG	14484436 94",,,56
51,13029,"MSG	14485953 51",,,56
210,13448,"MSG	14486372 210",,,56
110,14412,"MSG	14487336 110",,,56
TRIAL_RESULT,15630,"MSG	14488554 TRIAL_RESULT 0",,,56
TRIALID,15631,"MSG	14488555 TRIALID 4",,,56
91,16363,"MSG	14489287 91",,,56
51,17879,"MSG	14490803 51",,,56
210,18584,"MSG	14491508 210",,,56
20,19612,"MSG	14492536 20",,,56
TRIAL_RESULT,20493,"MSG	14493417 TRIAL_RESULT 0",,,56
TRIALID,20494,"MSG	14493418 TRIALID 5",,,56
93,21063,"MSG	14493987 93",,,56
53,22579,"MSG	14495503 53",,,56
210,23176,"MSG	14496100 210",,,56
20,24146,"MSG	14497070 20",,,56
TRIAL_RESULT,25181,"MSG	14498105 TRIAL_RESULT 0",,,56
TRIALID,25181,"MSG	14498105 TRIALID 6",,,56
94,26144,"MSG	14499068 94",,,56
52,27662,"MSG	14500586 52",,,56
210,28291,"MSG	14501215 210",,,56
110,29279,"MSG	14502203 110",,,56
TRIAL_RESULT,30266,"MSG	14503190 TRIAL_RESULT 0",,,56
TRIALID,30266,"MSG	14503190 TRIALID 7",,,56
94,30796,"MSG	14503720 94",,,56
53,32313,"MSG	14505237 53",,,56
210,32888,"MSG	14505812 210",,,56
110,33863,"MSG	14506787 110",,,56
TRIAL_RESULT,34926,"MSG	14507850 TRIAL_RESULT 0",,,56
TRIALID,34927,"MSG	14507851 TRIALID 8",,,56
91,35813,"MSG	14508737 91",,,56
52,37330,"MSG	14510254 52",,,56
210,38131,"MSG	14511055 210",,,56
10,39146,"MSG	14512070 10",,,56
TRIAL_RESULT,39932,"MSG	14512856 TRIAL_RESULT 0",,,56
TRIALID,39933,"MSG	14512857 TRIALID 9",,,56
94,40713,"MSG	14513637 94",,,56
53,42230,"MSG	14515154 53",,,56
210,42964,"MSG	14515888 210",,,56
110,43946,"MSG	14516870 110",,,56
TRIAL_RESULT,44839,"MSG	14517763 TRIAL_RESULT 0",,,56
TRIALID,44839,"MSG	14517763 TRIALID 10",,,56
93,45580,"MSG	14518504 93",,,56
52,47096,"MSG	14520020 52",,,56
210,47791,"MSG	14520715 210",,,56
20,48846,"MSG	14521770 20",,,56
TRIAL_RESULT,49708,"MSG	14522632 TRIAL_RESULT 0",,,56
TRIALID,49708,"MSG	14522632 TRIALID 11",,,56
93,50630,"MSG	14523554 93",,,56
51,52146,"MSG	14525070 51",,,56
210,52756,"MSG	14525680 210",,,56
20,53730,"MSG	14526654 20",,,56
TRIAL_RESULT,54753,"MSG	14527677 TRIAL_RESULT 0",,,56
TRIALID,54754,"MSG	14527678 TRIALID 12",,,56
93,55513,"MSG	14528437 93",,,56
53,57030,"MSG	14529954 53",,,56
210,57695,"MSG	14530619 210",,,56
20,58730,"MSG	14531654 20",,,56
TRIAL_RESULT,59636,"MSG	14532560 TRIAL_RESULT 0",,,56
TRIALID,59636,"MSG	14532560 TRIALID 13",,,56
92,60496,"MSG	14533420 92",,,56
51,62013,"MSG	14534937 51",,,56
210,62529,"MSG	14535453 210",,,56
110,63546,"MSG	14536470 110",,,56
TRIAL_RESULT,64617,"MSG	14537541 TRIAL_RESULT 0",,,56
TRIALID,64617,"MSG	14537541 TRIALID 14",,,56
91,65629,"MSG	14538553 91",,,56
53,67147,"MSG	14540071 53",,,56
210,67682,"MSG	14540606 210",,,56
20,68680,"MSG	14541604 20",,,56
TRIAL_RESULT,69759,"MSG	14542683 TRIAL_RESULT 0",,,56
TRIALID,69760,"MSG	14542684 TRIALID 15",,,56
92,70663,"MSG	14543587 92",,,56
51,72180,"MSG	14545104 51",,,56
210,72879,"MSG	14545803 210",,,56
110,73897,"MSG	14546821 110",,,56
TRIAL_RESULT,74786,"MSG	14547710 TRIAL_RESULT 0",,,56
TRIALID,74787,"MSG	14547711 TRIALID 16",,,56
94,75713,"MSG	14548637 94",,,56
52,77230,"MSG	14550154 52",,,56
210,77995,"MSG	14550919 210",,,56
10,79030,"MSG	14551954 10",,,56
TRIAL_RESULT,79840,"MSG	14552764 TRIAL_RESULT 0",,,56
TRIALID,79841,"MSG	14552765 TRIALID 17",,,56
91,80514,"MSG	14553438 91",,,56
52,82031,"MSG	14554955 52",,,56
210,82605,"MSG	14555529 210",,,56
10,83580,"MSG	14556504 10",,,56
TRIAL_RESULT,84638,"MSG	14557562 TRIAL_RESULT 0",,,56
TRIALID,84639,"MSG	14557563 TRIALID 18",,,56
92,85347,"MSG	14558271 92",,,56
52,86864,"MSG	14559788 52",,,56
210,87388,"MSG	14560312 210",,,56
110,88381,"MSG	14561305 110",,,56
TRIAL_RESULT,89461,"MSG	14562385 TRIAL_RESULT 0",,,56
TRIALID,89462,"MSG	14562386 TRIALID 19",,,56
91,90014,"MSG	14562938 91",,,56
51,91531,"MSG	14564455 51",,,56
200,92129,"MSG	14565053 200",,,56
10,93114,"MSG	14566038 10",,,56
TRIAL_RESULT,94131,"MSG	14567055 TRIAL_RESULT 0",,,56
TRIALID,94131,"MSG	14567055 TRIALID 20",,,56
91,94797,"MSG	14567721 91",,,56
51,96314,"MSG	14569238 51",,,56
210,96925,"MSG	14569849 210",,,56
10,97897,"MSG	14570821 10",,,56
TRIAL_RESULT,98924,"MSG	14571848 TRIAL_RESULT 0",,,56
TRIALID,98925,"MSG	14571849 TRIALID 21",,,56
92,99497,"MSG	14572421 92",,,56
53,101014,"MSG	14573938 53",,,56
210,101709,"MSG	14574633 210",,,56
10,102731,"MSG	14575655 10",,,56
TRIAL_RESULT,103620,"MSG	14576544 TRIAL_RESULT 0",,,56
TRIALID,103621,"MSG	14576545 TRIALID 22",,,56
94,104397,"MSG	14577321 94",,,56
51,105914,"MSG	14578838 51",,,56
210,106635,"MSG	14579559 210",,,56
110,107614,"MSG	14580538 110",,,56
TRIAL_RESULT,108516,"MSG	14581440 TRIAL_RESULT 0",,,56
TRIALID,108516,"MSG	14581440 TRIALID 23",,,56
94,109447,"MSG	14582371 94",,,56
52,110965,"MSG	14583889 52",,,56
210,111504,"MSG	14584428 210",,,56
110,112481,"MSG	14585405 110",,,56
TRIAL_RESULT,113576,"MSG	14586500 TRIAL_RESULT 0",,,56
TRIALID,113576,"MSG	14586500 TRIALID 24",,,56
94,114365,"MSG	14587289 94",,,56
51,115881,"MSG	14588805 51",,,56
210,116558,"MSG	14589482 210",,,56
110,117581,"MSG	14590505 110",,,56
TRIAL_RESULT,118492,"MSG	14591416 TRIAL_RESULT 0",,,56
TRIALID,118492,"MSG	14591416 TRIALID 25",,,56
93,119298,"MSG	14592222 93",,,56
53,120815,"MSG	14593739 53",,,56
210,121489,"MSG	14594413 210",,,56
20,122482,"MSG	14595406 20",,,56
TRIAL_RESULT,123429,"MSG	14596353 TRIAL_RESULT 0",,,56
TRIALID,123429,"MSG	14596353 TRIALID 26",,,56
92,124048,"MSG	14596972 92",,,56
52,125565,"MSG	14598489 52",,,56
210,126361,"MSG	14599285 210",,,56
110,127348,"MSG	14600272 110",,,56
TRIAL_RESULT,128177,"MSG	14601101 TRIAL_RESULT 0",,,56
TRIALID,128178,"MSG	14601102 TRIALID 27",,,56
94,129048,"MSG	14601972 94",,,56
51,130565,"MSG	14603489 51",,,56
210,131242,"MSG	14604166 210",,,56
110,132214,"MSG	14605138 110",,,56
TRIAL_RESULT,133177,"MSG	14606101 TRIAL_RESULT 0",,,56
TRIALID,133177,"MSG	14606101 TRIALID 28",,,56
94,133998,"MSG	14606922 94",,,56
53,135515,"MSG	14608439 53",,,56
210,136143,"MSG	14609067 210",,,56
110,137165,"MSG	14610089 110",,,56
TRIAL_RESULT,138127,"MSG	14611051 TRIAL_RESULT 0",,,56
TRIALID,138128,"MSG	14611052 TRIALID 29",,,56
92,138882,"MSG	14611806 92",,,56
52,140399,"MSG	14613323 52",,,56
210,141114,"MSG	14614038 210",,,56
110,142115,"MSG	14615039 110",,,56
TRIAL_RESULT,143008,"MSG	14615932 TRIAL_RESULT 0",,,56
TRIALID,143008,"MSG	14615932 TRIALID 30",,,56
91,143899,"MSG	14616823 91",,,56
51,145415,"MSG	14618339 51",,,56
210,146095,"MSG	14619019 210",,,56
20,147082,"MSG	14620006 20",,,56
TRIAL_RESULT,148028,"MSG	14620952 TRIAL_RESULT 0",,,56
TRIALID,148029,"MSG	14620953 TRIALID 31",,,56
93,148947,"MSG	14621871 93",,,56
52,150466,"MSG	14623390 52",,,56
210,151029,"MSG	14623953 210",,,56
20,151999,"MSG	14624923 20",,,56
TRIAL_RESULT,153073,"MSG	14625997 TRIAL_RESULT 0",,,56
TRIALID,153074,"MSG	14625998 TRIALID 32",,,56
92,153732,"MSG	14626656 92",,,56
53,155249,"MSG	14628173 53",,,56
210,155874,"MSG	14628798 210",,,56
110,156865,"MSG	14629789 110",,,56
TRIAL_RESULT,157847,"MSG	14630771 TRIAL_RESULT 0",,,56
TRIALID,157847,"MSG	14630771 TRIALID 33",,,56
91,158765,"MSG	14631689 91",,,56
52,160283,"MSG	14633207 52",,,56
210,160890,"MSG	14633814 210",,,56
20,161865,"MSG	14634789 20",,,56
TRIAL_RESULT,162893,"MSG	14635817 TRIAL_RESULT 0",,,56
TRIALID,162894,"MSG	14635818 TRIALID 34",,,56
92,163816,"MSG	14636740 92",,,56
53,165332,"MSG	14638256 53",,,56
210,165972,"MSG	14638896 210",,,56
110,166965,"MSG	14639889 110",,,56
TRIAL_RESULT,167937,"MSG	14640861 TRIAL_RESULT 0",,,56
TRIALID,167937,"MSG	14640861 TRIALID 35",,,56
91,168949,"MSG	14641873 91",,,56
51,170466,"MSG	14643390 51",,,56
210,171222,"MSG	14644146 210",,,56
20,172199,"MSG	14645123 20",,,56
TRIAL_RESULT,173073,"MSG	14645997 TRIAL_RESULT 0",,,56
TRIALID,173074,"MSG	14645998 TRIALID 36",,,56
94,173633,"MSG	14646557 94",,,56
51,175149,"MSG	14648073 51",,,56
210,175987,"MSG	14648911 210",,,56
10,176999,"MSG	14649923 10",,,56
TRIAL_RESULT,177766,"MSG	14650690 TRIAL_RESULT 0",,,56
TRIALID,177766,"MSG	14650690 TRIALID 37",,,56
91,178433,"MSG	14651357 91",,,56
53,179949,"MSG	14652873 53",,,56
210,180543,"MSG	14653467 210",,,56
10,181516,"MSG	14654440 10",,,56
TRIAL_RESULT,182564,"MSG	14655488 TRIAL_RESULT 0",,,56
TRIALID,182564,"MSG	14655488 TRIALID 38",,,56
91,183582,"MSG	14656506 91",,,56
51,185099,"MSG	14658023 51",,,56
210,185885,"MSG	14658809 210",,,56
20,186899,"MSG	14659823 20",,,56
TRIAL_RESULT,187707,"MSG	14660631 TRIAL_RESULT 0",,,56
TRIALID,187708,"MSG	14660632 TRIALID 39",,,56
93,188350,"MSG	14661274 93",,,56
53,189866,"MSG	14662790 53",,,56
210,190452,"MSG	14663376 210",,,56
20,191433,"MSG	14664357 20",,,56
TRIAL_RESULT,192473,"MSG	14665397 TRIAL_RESULT 0",,,56
TRIALID,192474,"MSG	14665398 TRIALID 40",,,56
91,193066,"MSG	14665990 91",,,56
52,194583,"MSG	14667507 52",,,56
210,195247,"MSG	14668171 210",,,56
20,196233,"MSG	14669157 20",,,56
TRIAL_RESULT,197182,"MSG	14670106 TRIAL_RESULT 0",,,56
TRIALID,197182,"MSG	14670106 TRIALID 41",,,56
92,197933,"MSG	14670857 92",,,56
52,199450,"MSG	14672374 52",,,56
210,200009,"MSG	14672933 210",,,56
10,200983,"MSG	14673907 10",,,56
TRIAL_RESULT,202049,"MSG	14674973 TRIAL_RESULT 0",,,56
TRIALID,202050,"MSG	14674974 TRIALID 42",,,56
92,202849,"MSG	14675773 92",,,56
53,204367,"MSG	14677291 53",,,56
210,204990,"MSG	14677914 210",,,56
110,205983,"MSG	14678907 110",,,56
TRIAL_RESULT,206965,"MSG	14679889 TRIAL_RESULT 0",,,56
TRIALID,206965,"MSG	14679889 TRIALID 43",,,56
94,207917,"MSG	14680841 94",,,56
52,209434,"MSG	14682358 52",,,56
210,210139,"MSG	14683063 210",,,56
110,211100,"MSG	14684024 110",,,56
TRIAL_RESULT,212031,"MSG	14684955 TRIAL_RESULT 0",,,56
TRIALID,212032,"MSG	14684956 TRIALID 44",,,56
92,212950,"MSG	14685874 92",,,56
51,214467,"MSG	14687391 51",,,56
210,215096,"MSG	14688020 210",,,56
110,216116,"MSG	14689040 110",,,56
TRIAL_RESULT,217080,"MSG	14690004 TRIAL_RESULT 0",,,56
TRIALID,217081,"MSG	14690005 TRIALID 45",,,56
93,217800,"MSG	14690724 93",,,56
51,219317,"MSG	14692241 51",,,56
210,220057,"MSG	14692981 210",,,56
20,221051,"MSG	14693975 20",,,56
TRIAL_RESULT,221919,"MSG	14694843 TRIAL_RESULT 0",,,56
TRIALID,221920,"MSG	14694844 TRIALID 46",,,56
92,222934,"MSG	14695858 92",,,56
52,224450,"MSG	14697374 52",,,56
210,225075,"MSG	14697999 210",,,56
10,226117,"MSG	14699041 10",,,56
TRIAL_RESULT,227058,"MSG	14699982 TRIAL_RESULT 0",,,56
TRIALID,227058,"MSG	14699982 TRIALID 47",,,56
91,227900,"MSG	14700824 91",,,56
52,229418,"MSG	14702342 52",,,56
210,230028,"MSG	14702952 210",,,56
20,231017,"MSG	14703941 20",,,56
TRIAL_RESULT,232024,"MSG	14704948 TRIAL_RESULT 0",,,56
TRIALID,232025,"MSG	14704949 TRIALID 48",,,56
91,232734,"MSG	14705658 91",,,56
53,234251,"MSG	14707175 53",,,56
210,234982,"MSG	14707906 210",,,56
20,236000,"MSG	14708924 20",,,56
TRIAL_RESULT,236850,"MSG	14709774 TRIAL_RESULT 0",,,56
TRIALID,236850,"MSG	14709774 TRIALID 49",,,56
91,237484,"MSG	14710408 91",,,56
51,239001,"MSG	14711925 51",,,56
210,239677,"MSG	14712601 210",,,56
20,240684,"MSG	14713608 20",,,56
TRIAL_RESULT,241602,"MSG	14714526 TRIAL_RESULT 0",,,56
TRIALID,241602,"MSG	14714526 TRIALID 50",,,56
92,242451,"MSG	14715375 92",,,56
53,243968,"MSG	14716892 53",,,56
210,244538,"MSG	14717462 210",,,56
10,245551,"MSG	14718475 10",,,56
TRIAL_RESULT,246570,"MSG	14719494 TRIAL_RESULT 0",,,56
TRIALID,246570,"MSG	14719494 TRIALID 51",,,56
91,247551,"MSG	14720475 91",,,56
52,249068,"MSG	14721992 52",,,56
210,249562,"MSG	14722486 210",,,56
20,250550,"MSG	14723474 20",,,56
TRIAL_RESULT,251679,"MSG	14724603 TRIAL_RESULT 0",,,56
TRIALID,251680,"MSG	14724604 TRIALID 52",,,56
93,252468,"MSG	14725392 93",,,56
53,253985,"MSG	14726909 53",,,56
210,254735,"MSG	14727659 210",,,56
20,255768,"MSG	14728692 20",,,56
TRIAL_RESULT,256583,"MSG	14729507 TRIAL_RESULT 0",,,56
TRIALID,256584,"MSG	14729508 TRIALID 53",,,56
92,257235,"MSG	14730159 92",,,56
52,258751,"MSG	14731675 52",,,56
210,259379,"MSG	14732303 210",,,56
110,260401,"MSG	14733325 110",,,56
TRIAL_RESULT,261353,"MSG	14734277 TRIAL_RESULT 0",,,56
TRIALID,261354,"MSG	14734278 TRIALID 54",,,56
93,261968,"MSG	14734892 93",,,56
53,263484,"MSG	14736408 53",,,56
210,264147,"MSG	14737071 210",,,56
20,265134,"MSG	14738058 20",,,56
TRIAL_RESULT,266091,"MSG	14739015 TRIAL_RESULT 0",,,56
TRIALID,266091,"MSG	14739015 TRIALID 55",,,56
94,266952,"MSG	14739876 94",,,56
52,268468,"MSG	14741392 52",,,56
210,268987,"MSG	14741911 210",,,56
110,270001,"MSG	14742925 110",,,56
TRIAL_RESULT,271070,"MSG	14743994 TRIAL_RESULT 0",,,56
TRIALID,271070,"MSG	14743994 TRIALID 56",,,56
93,272018,"MSG	14744942 93",,,56
51,273535,"MSG	14746459 51",,,56
210,274202,"MSG	14747126 210",,,56
20,275202,"MSG	14748126 20",,,56
TRIAL_RESULT,276137,"MSG	14749061 TRIAL_RESULT 0",,,56
TRIALID,276138,"MSG	14749062 TRIALID 57",,,56
94,276785,"MSG	14749709 94",,,56
51,278302,"MSG	14751226 51",,,56
210,279139,"MSG	14752063 210",,,56
10,280135,"MSG	14753059 10",,,56
TRIAL_RESULT,280913,"MSG	14753837 TRIAL_RESULT 0",,,56
TRIALID,280914,"MSG	14753838 TRIALID 58",,,56
93,281469,"MSG	14754393 93",,,56
51,282986,"MSG	14755910 51",,,56
210,283630,"MSG	14756554 210",,,56
20,284652,"MSG	14757576 20",,,56
TRIAL_RESULT,285585,"MSG	14758509 TRIAL_RESULT 0",,,56
TRIALID,285586,"MSG	14758510 TRIALID 59",,,56
91,286285,"MSG	14759209 91",,,56
53,287802,"MSG	14760726 53",,,56
210,288444,"MSG	14761368 210",,,56
20,289452,"MSG	14762376 20",,,56
TRIAL_RESULT,290407,"MSG	14763331 TRIAL_RESULT 0",,,56
TRIALID,290408,"MSG	14763332 TRIALID 60",,,56
92,290952,"MSG	14763876 92",,,56
51,292469,"MSG	14765393 51",,,56
210,292879,"MSG	14765803 210",,,56
110,293852,"MSG	14766776 110",,,56
TRIAL_RESULT,295076,"MSG	14768000 TRIAL_RESULT 0",,,56
TRIALID,295076,"MSG	14768000 TRIALID 61",,,56
94,295969,"MSG	14768893 94",,,56
52,297486,"MSG	14770410 52",,,56
210,297819,"MSG	14770743 210",,,56
110,298785,"MSG	14771709 110",,,56
TRIAL_RESULT,300085,"MSG	14773009 TRIAL_RESULT 0",,,56
TRIALID,300085,"MSG	14773009 TRIALID 62",,,56
91,300635,"MSG	14773559 91",,,56
53,302152,"MSG	14775076 53",,,56
210,302717,"MSG	14775641 210",,,56
20,303736,"MSG	14776660 20",,,56
TRIAL_RESULT,304762,"MSG	14777686 TRIAL_RESULT 0",,,56
TRIALID,304763,"MSG	14777687 TRIALID 63",,,56
92,305318,"MSG	14778242 92",,,56
52,306836,"MSG	14779760 52",,,56
210,307392,"MSG	14780316 210",,,56
110,308369,"MSG	14781293 110",,,56
TRIAL_RESULT,309437,"MSG	14782361 TRIAL_RESULT 0",,,56
TRIALID,309437,"MSG	14782361 TRIALID 64",,,56
94,310219,"MSG	14783143 94",,,56
53,311736,"MSG	14784660 53",,,56
210,312455,"MSG	14785379 210",,,56
110,313435,"MSG	14786359 110",,,56
TRIAL_RESULT,314334,"MSG	14787258 TRIAL_RESULT 0",,,56
