type,sample,value,offset,duration,subject
!CAL,1,"MSG	9211753 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,49
!CAL,1,"MSG	9218977 !CAL VALIDATION H3 R RIGHT POOR ERROR 3.51 avg. 8.65 max  OFFSET 2.98 deg. 142.2,0.0 pix.",,,49
VALIDATE,1,"MSG	9218977 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.39 deg.  -18.8,0.0 pix.",,,49
VALIDATE,1,"MSG	9218977 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 8.65 deg.  413.0,0.0 pix.",,,49
VALIDATE,1,"MSG	9218978 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.54 deg.  -26.0,0.0 pix.",,,49
RECCFG,1,"MSG	9220137 RECCFG CR 1000 2 1 R",,,49
ELCLCFG,1,"MSG	9220137 ELCLCFG MTABLE",,,49
GAZE_COORDS,1,"MSG	9220137 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,49
THRESHOLDS,1,"MSG	9220137 THRESHOLDS R 44 201",,,49
ELCL_PROC,1,"MSG	9220137 ELCL_PROC CENTROID (3)",,,49
ELCL_PCR_PARAM,1,"MSG	9220137 ELCL_PCR_PARAM 5 3.0",,,49
!MODE,1,"MSG	9220138 !MODE RECORD CR 1000 2 1 R",,,49
TRIALID,1040,"MSG	9221177 TRIALID 1",,,49
93,2037,"MSG	9222174 93",,,49
52,3554,"MSG	9223691 52",,,49
210,4043,"MSG	9224180 210",,,49
20,5038,"MSG	9225175 20",,,49
TRIAL_RESULT,6161,"MSG	9226298 TRIAL_RESULT 0",,,49
TRIALID,6161,"MSG	9226298 TRIALID 2",,,49
94,7021,"MSG	9227158 94",,,49
51,8537,"MSG	9228674 51",,,49
210,9476,"MSG	9229613 210",,,49
10,10488,"MSG	9230625 10",,,49
TRIAL_RESULT,11259,"MSG	9231396 TRIAL_RESULT 0",,,49
TRIALID,11260,"MSG	9231397 TRIALID 3",,,49
93,12087,"MSG	9232224 93",,,49
53,13604,"MSG	9233741 53",,,49
210,14263,"MSG	9234400 210",,,49
20,15272,"MSG	9235409 20",,,49
TRIAL_RESULT,16216,"MSG	9236353 TRIAL_RESULT 0",,,49
TRIALID,16217,"MSG	9236354 TRIALID 4",,,49
92,16919,"MSG	9237056 92",,,49
51,18438,"MSG	9238575 51",,,49
210,19256,"MSG	9239393 210",,,49
10,20304,"MSG	9240441 10",,,49
TRIAL_RESULT,21071,"MSG	9241208 TRIAL_RESULT 0",,,49
TRIALID,21072,"MSG	9241209 TRIALID 5",,,49
92,21986,"MSG	9242123 92",,,49
53,23505,"MSG	9243642 53",,,49
210,24210,"MSG	9244347 210",,,49
10,25204,"MSG	9245341 10",,,49
TRIAL_RESULT,26111,"MSG	9246248 TRIAL_RESULT 0",,,49
TRIALID,26112,"MSG	9246249 TRIALID 6",,,49
91,27005,"MSG	9247142 91",,,49
52,28521,"MSG	9248658 52",,,49
210,29003,"MSG	9249140 210",,,49
10,30005,"MSG	9250142 10",,,49
TRIAL_RESULT,31126,"MSG	9251263 TRIAL_RESULT 0",,,49
TRIALID,31127,"MSG	9251264 TRIALID 7",,,49
94,31888,"MSG	9252025 94",,,49
52,33405,"MSG	9253542 52",,,49
10,35238,"MSG	9255375 10",,,49
TRIAL_RESULT,36005,"MSG	9256142 TRIAL_RESULT 0",,,49
TRIALID,36005,"MSG	9256142 TRIALID 8",,,49
92,36555,"MSG	9256692 92",,,49
52,38072,"MSG	9258209 52",,,49
200,38541,"MSG	9258678 200",,,49
10,39539,"MSG	9259676 10",,,49
TRIAL_RESULT,40671,"MSG	9260808 TRIAL_RESULT 0",,,49
TRIALID,40671,"MSG	9260808 TRIALID 9",,,49
92,41553,"MSG	9261690 92",,,49
52,43072,"MSG	9263209 52",,,49
210,43651,"MSG	9263788 210",,,49
10,44672,"MSG	9264809 10",,,49
TRIAL_RESULT,45685,"MSG	9265822 TRIAL_RESULT 0",,,49
TRIALID,45685,"MSG	9265822 TRIALID 10",,,49
92,46603,"MSG	9266740 92",,,49
52,48122,"MSG	9268259 52",,,49
210,48940,"MSG	9269077 210",,,49
10,49905,"MSG	9270042 10",,,49
TRIAL_RESULT,50728,"MSG	9270865 TRIAL_RESULT 0",,,49
TRIALID,50729,"MSG	9270866 TRIALID 11",,,49
91,51637,"MSG	9271774 91",,,49
51,53155,"MSG	9273292 51",,,49
210,53926,"MSG	9274063 210",,,49
20,54955,"MSG	9275092 20",,,49
TRIAL_RESULT,55768,"MSG	9275905 TRIAL_RESULT 0",,,49
TRIALID,55768,"MSG	9275905 TRIALID 12",,,49
91,56622,"MSG	9276759 91",,,49
52,58139,"MSG	9278276 52",,,49
210,58932,"MSG	9279069 210",,,49
20,59922,"MSG	9280059 20",,,49
TRIAL_RESULT,60744,"MSG	9280881 TRIAL_RESULT 0",,,49
TRIALID,60745,"MSG	9280882 TRIALID 13",,,49
94,61472,"MSG	9281609 94",,,49
52,62989,"MSG	9283126 52",,,49
210,63380,"MSG	9283517 210",,,49
110,64389,"MSG	9284526 110",,,49
TRIAL_RESULT,65602,"MSG	9285739 TRIAL_RESULT 0",,,49
TRIALID,65603,"MSG	9285740 TRIALID 14",,,49
94,66406,"MSG	9286543 94",,,49
52,67923,"MSG	9288060 52",,,49
210,68625,"MSG	9288762 210",,,49
110,69656,"MSG	9289793 110",,,49
TRIAL_RESULT,70529,"MSG	9290666 TRIAL_RESULT 0",,,49
TRIALID,70529,"MSG	9290666 TRIALID 15",,,49
91,71289,"MSG	9291426 91",,,49
52,72806,"MSG	9292943 52",,,49
210,73426,"MSG	9293563 210",,,49
10,74440,"MSG	9294577 10",,,49
TRIAL_RESULT,75410,"MSG	9295547 TRIAL_RESULT 0",,,49
TRIALID,75410,"MSG	9295547 TRIALID 16",,,49
92,76106,"MSG	9296243 92",,,49
51,77622,"MSG	9297759 51",,,49
200,78295,"MSG	9298432 200",,,49
10,79389,"MSG	9299526 10",,,49
TRIAL_RESULT,80232,"MSG	9300369 TRIAL_RESULT 0",,,49
TRIALID,80233,"MSG	9300370 TRIALID 17",,,49
93,80957,"MSG	9301094 93",,,49
53,82473,"MSG	9302610 53",,,49
210,83227,"MSG	9303364 210",,,49
20,84240,"MSG	9304377 20",,,49
TRIAL_RESULT,85079,"MSG	9305216 TRIAL_RESULT 0",,,49
TRIALID,85079,"MSG	9305216 TRIALID 18",,,49
93,86021,"MSG	9306158 93",,,49
51,87540,"MSG	9307677 51",,,49
210,88526,"MSG	9308663 210",,,49
10,89540,"MSG	9309677 10",,,49
TRIAL_RESULT,90306,"MSG	9310443 TRIAL_RESULT 0",,,49
TRIALID,90307,"MSG	9310444 TRIALID 19",,,49
94,91107,"MSG	9311244 94",,,49
52,92623,"MSG	9312760 52",,,49
210,93223,"MSG	9313360 210",,,49
110,94257,"MSG	9314394 110",,,49
TRIAL_RESULT,95226,"MSG	9315363 TRIAL_RESULT 0",,,49
TRIALID,95226,"MSG	9315363 TRIALID 20",,,49
94,95757,"MSG	9315894 94",,,49
52,97273,"MSG	9317410 52",,,49
210,97871,"MSG	9318008 210",,,49
110,98907,"MSG	9319044 110",,,49
TRIAL_RESULT,99875,"MSG	9320012 TRIAL_RESULT 0",,,49
TRIALID,99876,"MSG	9320013 TRIALID 21",,,49
92,100790,"MSG	9320927 92",,,49
53,102307,"MSG	9322444 53",,,49
210,103032,"MSG	9323169 210",,,49
110,104057,"MSG	9324194 110",,,49
TRIAL_RESULT,104919,"MSG	9325056 TRIAL_RESULT 0",,,49
TRIALID,104920,"MSG	9325057 TRIALID 22",,,49
94,105607,"MSG	9325744 94",,,49
52,107123,"MSG	9327260 52",,,49
210,107626,"MSG	9327763 210",,,49
110,108673,"MSG	9328810 110",,,49
TRIAL_RESULT,109736,"MSG	9329873 TRIAL_RESULT 0",,,49
TRIALID,109737,"MSG	9329874 TRIALID 23",,,49
92,110624,"MSG	9330761 92",,,49
53,112140,"MSG	9332277 53",,,49
210,112768,"MSG	9332905 210",,,49
110,113773,"MSG	9333910 110",,,49
TRIAL_RESULT,114748,"MSG	9334885 TRIAL_RESULT 0",,,49
TRIALID,114748,"MSG	9334885 TRIALID 24",,,49
93,115557,"MSG	9335694 93",,,49
52,117074,"MSG	9337211 52",,,49
210,117675,"MSG	9337812 210",,,49
20,118707,"MSG	9338844 20",,,49
TRIAL_RESULT,119673,"MSG	9339810 TRIAL_RESULT 0",,,49
TRIALID,119674,"MSG	9339811 TRIALID 25",,,49
91,120591,"MSG	9340728 91",,,49
51,122107,"MSG	9342244 51",,,49
210,122764,"MSG	9342901 210",,,49
20,123807,"MSG	9343944 20",,,49
TRIAL_RESULT,124720,"MSG	9344857 TRIAL_RESULT 0",,,49
TRIALID,124721,"MSG	9344858 TRIALID 26",,,49
92,125490,"MSG	9345627 92",,,49
51,127007,"MSG	9347144 51",,,49
210,127991,"MSG	9348128 210",,,49
110,129008,"MSG	9349145 110",,,49
TRIAL_RESULT,129774,"MSG	9349911 TRIAL_RESULT 0",,,49
TRIALID,129774,"MSG	9349911 TRIALID 27",,,49
93,130757,"MSG	9350894 93",,,49
53,132274,"MSG	9352411 53",,,49
210,132882,"MSG	9353019 210",,,49
20,133891,"MSG	9354028 20",,,49
TRIAL_RESULT,134876,"MSG	9355013 TRIAL_RESULT 0",,,49
TRIALID,134877,"MSG	9355014 TRIALID 28",,,49
94,135674,"MSG	9355811 94",,,49
52,137190,"MSG	9357327 52",,,49
210,138076,"MSG	9358213 210",,,49
10,139074,"MSG	9359211 10",,,49
TRIAL_RESULT,139841,"MSG	9359978 TRIAL_RESULT 0",,,49
TRIALID,139842,"MSG	9359979 TRIALID 29",,,49
94,140507,"MSG	9360644 94",,,49
53,142024,"MSG	9362161 53",,,49
200,142900,"MSG	9363037 200",,,49
10,143924,"MSG	9364061 10",,,49
TRIAL_RESULT,144691,"MSG	9364828 TRIAL_RESULT 0",,,49
TRIALID,144692,"MSG	9364829 TRIALID 30",,,49
92,145674,"MSG	9365811 92",,,49
52,147192,"MSG	9367329 52",,,49
210,147891,"MSG	9368028 210",,,49
10,148925,"MSG	9369062 10",,,49
TRIAL_RESULT,149805,"MSG	9369942 TRIAL_RESULT 0",,,49
TRIALID,149806,"MSG	9369943 TRIALID 31",,,49
94,150359,"MSG	9370496 94",,,49
52,151875,"MSG	9372012 52",,,49
210,152457,"MSG	9372594 210",,,49
110,153508,"MSG	9373645 110",,,49
TRIAL_RESULT,154484,"MSG	9374621 TRIAL_RESULT 0",,,49
TRIALID,154485,"MSG	9374622 TRIALID 32",,,49
92,155191,"MSG	9375328 92",,,49
53,156708,"MSG	9376845 53",,,49
200,157279,"MSG	9377416 200",,,49
110,158257,"MSG	9378394 110",,,49
TRIAL_RESULT,159307,"MSG	9379444 TRIAL_RESULT 0",,,49
TRIALID,159308,"MSG	9379445 TRIALID 33",,,49
91,159858,"MSG	9379995 91",,,49
52,161376,"MSG	9381513 52",,,49
210,161894,"MSG	9382031 210",,,49
10,162958,"MSG	9383095 10",,,49
TRIAL_RESULT,163990,"MSG	9384127 TRIAL_RESULT 0",,,49
TRIALID,163991,"MSG	9384128 TRIALID 34",,,49
92,164825,"MSG	9384962 92",,,49
52,166342,"MSG	9386479 52",,,49
210,166947,"MSG	9387084 210",,,49
110,167958,"MSG	9388095 110",,,49
TRIAL_RESULT,168952,"MSG	9389089 TRIAL_RESULT 0",,,49
TRIALID,168953,"MSG	9389090 TRIALID 35",,,49
93,169491,"MSG	9389628 93",,,49
52,171008,"MSG	9391145 52",,,49
210,171731,"MSG	9391868 210",,,49
20,172725,"MSG	9392862 20",,,49
TRIAL_RESULT,173618,"MSG	9393755 TRIAL_RESULT 0",,,49
TRIALID,173619,"MSG	9393756 TRIALID 36",,,49
92,174208,"MSG	9394345 92",,,49
52,175725,"MSG	9395862 52",,,49
210,176241,"MSG	9396378 210",,,49
110,177258,"MSG	9397395 110",,,49
TRIAL_RESULT,178336,"MSG	9398473 TRIAL_RESULT 0",,,49
TRIALID,178337,"MSG	9398474 TRIALID 37",,,49
91,179209,"MSG	9399346 91",,,49
51,180725,"MSG	9400862 51",,,49
10,182558,"MSG	9402695 10",,,49
TRIAL_RESULT,183325,"MSG	9403462 TRIAL_RESULT 0",,,49
TRIALID,183325,"MSG	9403462 TRIALID 38",,,49
91,184125,"MSG	9404262 91",,,49
51,185642,"MSG	9405779 51",,,49
210,186516,"MSG	9406653 210",,,49
10,187558,"MSG	9407695 10",,,49
TRIAL_RESULT,188325,"MSG	9408462 TRIAL_RESULT 0",,,49
TRIALID,188325,"MSG	9408462 TRIALID 39",,,49
94,189125,"MSG	9409262 94",,,49
53,190642,"MSG	9410779 53",,,49
210,191391,"MSG	9411528 210",,,49
110,192376,"MSG	9412513 110",,,49
TRIAL_RESULT,193251,"MSG	9413388 TRIAL_RESULT 0",,,49
TRIALID,193252,"MSG	9413389 TRIALID 40",,,49
93,194042,"MSG	9414179 93",,,49
52,195559,"MSG	9415696 52",,,49
210,196090,"MSG	9416227 210",,,49
20,197109,"MSG	9417246 20",,,49
TRIAL_RESULT,198167,"MSG	9418304 TRIAL_RESULT 0",,,49
TRIALID,198167,"MSG	9418304 TRIALID 41",,,49
92,199192,"MSG	9419329 92",,,49
52,200709,"MSG	9420846 52",,,49
200,201269,"MSG	9421406 200",,,49
110,202309,"MSG	9422446 110",,,49
TRIAL_RESULT,203322,"MSG	9423459 TRIAL_RESULT 0",,,49
TRIALID,203323,"MSG	9423460 TRIALID 42",,,49
93,203926,"MSG	9424063 93",,,49
51,205442,"MSG	9425579 51",,,49
10,207276,"MSG	9427413 10",,,49
TRIAL_RESULT,208042,"MSG	9428179 TRIAL_RESULT 0",,,49
TRIALID,208043,"MSG	9428180 TRIALID 43",,,49
91,208759,"MSG	9428896 91",,,49
53,210276,"MSG	9430413 53",,,49
210,211074,"MSG	9431211 210",,,49
20,212059,"MSG	9432196 20",,,49
TRIAL_RESULT,212874,"MSG	9433011 TRIAL_RESULT 0",,,49
TRIALID,212875,"MSG	9433012 TRIALID 44",,,49
92,213876,"MSG	9434013 92",,,49
51,215393,"MSG	9435530 51",,,49
200,216100,"MSG	9436237 200",,,49
110,217109,"MSG	9437246 110",,,49
TRIAL_RESULT,217992,"MSG	9438129 TRIAL_RESULT 0",,,49
TRIALID,217993,"MSG	9438130 TRIALID 45",,,49
91,218910,"MSG	9439047 91",,,49
52,220427,"MSG	9440564 52",,,49
210,221089,"MSG	9441226 210",,,49
20,222109,"MSG	9442246 20",,,49
TRIAL_RESULT,223030,"MSG	9443167 TRIAL_RESULT 0",,,49
TRIALID,223031,"MSG	9443168 TRIALID 46",,,49
94,223608,"MSG	9443745 94",,,49
52,225126,"MSG	9445263 52",,,49
210,225834,"MSG	9445971 210",,,49
110,226859,"MSG	9446996 110",,,49
TRIAL_RESULT,227734,"MSG	9447871 TRIAL_RESULT 0",,,49
TRIALID,227734,"MSG	9447871 TRIALID 47",,,49
93,228358,"MSG	9448495 93",,,49
52,229876,"MSG	9450013 52",,,49
210,230496,"MSG	9450633 210",,,49
20,231509,"MSG	9451646 20",,,49
TRIAL_RESULT,232489,"MSG	9452626 TRIAL_RESULT 0",,,49
TRIALID,232489,"MSG	9452626 TRIALID 48",,,49
94,233376,"MSG	9453513 94",,,49
51,234893,"MSG	9455030 51",,,49
10,236726,"MSG	9456863 10",,,49
TRIAL_RESULT,237494,"MSG	9457631 TRIAL_RESULT 0",,,49
TRIALID,237495,"MSG	9457632 TRIALID 49",,,49
93,238327,"MSG	9458464 93",,,49
53,239843,"MSG	9459980 53",,,49
200,240833,"MSG	9460970 200",,,49
10,241810,"MSG	9461947 10",,,49
TRIAL_RESULT,242576,"MSG	9462713 TRIAL_RESULT 0",,,49
TRIALID,242577,"MSG	9462714 TRIALID 50",,,49
92,243226,"MSG	9463363 92",,,49
52,244743,"MSG	9464880 52",,,49
210,245241,"MSG	9465378 210",,,49
10,246260,"MSG	9466397 10",,,49
TRIAL_RESULT,247344,"MSG	9467481 TRIAL_RESULT 0",,,49
TRIALID,247345,"MSG	9467482 TRIALID 51",,,49
93,248110,"MSG	9468247 93",,,49
51,249626,"MSG	9469763 51",,,49
10,251460,"MSG	9471597 10",,,49
TRIAL_RESULT,252227,"MSG	9472364 TRIAL_RESULT 0",,,49
TRIALID,252227,"MSG	9472364 TRIALID 52",,,49
92,253241,"MSG	9473378 92",,,49
51,254760,"MSG	9474897 51",,,49
200,255369,"MSG	9475506 200",,,49
110,256360,"MSG	9476497 110",,,49
TRIAL_RESULT,257363,"MSG	9477500 TRIAL_RESULT 0",,,49
TRIALID,257364,"MSG	9477501 TRIALID 53",,,49
92,257928,"MSG	9478065 92",,,49
53,259444,"MSG	9479581 53",,,49
210,260092,"MSG	9480229 210",,,49
10,261127,"MSG	9481264 10",,,49
TRIAL_RESULT,262055,"MSG	9482192 TRIAL_RESULT 0",,,49
TRIALID,262055,"MSG	9482192 TRIALID 54",,,49
92,262877,"MSG	9483014 92",,,49
51,264393,"MSG	9484530 51",,,49
210,265196,"MSG	9485333 210",,,49
10,266194,"MSG	9486331 10",,,49
TRIAL_RESULT,266998,"MSG	9487135 TRIAL_RESULT 0",,,49
TRIALID,266998,"MSG	9487135 TRIALID 55",,,49
93,267544,"MSG	9487681 93",,,49
53,269060,"MSG	9489197 53",,,49
210,269668,"MSG	9489805 210",,,49
20,270693,"MSG	9490830 20",,,49
TRIAL_RESULT,271672,"MSG	9491809 TRIAL_RESULT 0",,,49
TRIALID,271673,"MSG	9491810 TRIALID 56",,,49
93,272444,"MSG	9492581 93",,,49
52,273960,"MSG	9494097 52",,,49
210,274584,"MSG	9494721 210",,,49
20,275610,"MSG	9495747 20",,,49
TRIAL_RESULT,276568,"MSG	9496705 TRIAL_RESULT 0",,,49
TRIALID,276568,"MSG	9496705 TRIALID 57",,,49
91,277494,"MSG	9497631 91",,,49
51,279012,"MSG	9499149 51",,,49
200,279691,"MSG	9499828 200",,,49
20,280694,"MSG	9500831 20",,,49
TRIAL_RESULT,281614,"MSG	9501751 TRIAL_RESULT 0",,,49
TRIALID,281615,"MSG	9501752 TRIALID 58",,,49
94,282144,"MSG	9502281 94",,,49
52,283661,"MSG	9503798 52",,,49
210,284453,"MSG	9504590 210",,,49
10,285444,"MSG	9505581 10",,,49
TRIAL_RESULT,286260,"MSG	9506397 TRIAL_RESULT 0",,,49
TRIALID,286261,"MSG	9506398 TRIALID 59",,,49
92,287078,"MSG	9507215 92",,,49
53,288594,"MSG	9508731 53",,,49
200,289278,"MSG	9509415 200",,,49
110,290295,"MSG	9510432 110",,,49
TRIAL_RESULT,291205,"MSG	9511342 TRIAL_RESULT 0",,,49
TRIALID,291206,"MSG	9511343 TRIALID 60",,,49
91,292109,"MSG	9512246 91",,,49
52,293628,"MSG	9513765 52",,,49
210,294151,"MSG	9514288 210",,,49
20,295161,"MSG	9515298 20",,,49
TRIAL_RESULT,296231,"MSG	9516368 TRIAL_RESULT 0",,,49
TRIALID,296231,"MSG	9516368 TRIALID 61",,,49
91,297144,"MSG	9517281 91",,,49
53,298661,"MSG	9518798 53",,,49
210,299445,"MSG	9519582 210",,,49
20,300461,"MSG	9520598 20",,,49
TRIAL_RESULT,301268,"MSG	9521405 TRIAL_RESULT 0",,,49
TRIALID,301269,"MSG	9521406 TRIALID 62",,,49
94,301995,"MSG	9522132 94",,,49
52,303511,"MSG	9523648 52",,,49
210,304102,"MSG	9524239 210",,,49
110,305111,"MSG	9525248 110",,,49
TRIAL_RESULT,306116,"MSG	9526253 TRIAL_RESULT 0",,,49
TRIALID,306117,"MSG	9526254 TRIALID 63",,,49
94,306661,"MSG	9526798 94",,,49
51,308178,"MSG	9528315 51",,,49
210,309011,"MSG	9529148 210",,,49
10,310011,"MSG	9530148 10",,,49
TRIAL_RESULT,310784,"MSG	9530921 TRIAL_RESULT 0",,,49
TRIALID,310785,"MSG	9530922 TRIALID 64",,,49
91,311545,"MSG	9531682 91",,,49
53,313061,"MSG	9533198 53",,,49
200,313812,"MSG	9533949 200",,,49
10,314845,"MSG	9534982 10",,,49
TRIAL_RESULT,315670,"MSG	9535807 TRIAL_RESULT 0",,,49
TRIALID,315671,"MSG	9535808 TRIALID 65",,,49
91,316478,"MSG	9536615 91",,,49
52,317995,"MSG	9538132 52",,,49
210,318702,"MSG	9538839 210",,,49
10,319696,"MSG	9539833 10",,,49
TRIAL_RESULT,320593,"MSG	9540730 TRIAL_RESULT 0",,,49
TRIALID,320594,"MSG	9540731 TRIALID 66",,,49
94,321178,"MSG	9541315 94",,,49
52,322695,"MSG	9542832 52",,,49
210,323254,"MSG	9543391 210",,,49
110,324245,"MSG	9544382 110",,,49
TRIAL_RESULT,325296,"MSG	9545433 TRIAL_RESULT 0",,,49
TRIALID,325296,"MSG	9545433 TRIALID 67",,,49
91,326162,"MSG	9546299 91",,,49
52,327679,"MSG	9547816 52",,,49
210,328239,"MSG	9548376 210",,,49
20,329262,"MSG	9549399 20",,,49
TRIAL_RESULT,330291,"MSG	9550428 TRIAL_RESULT 0",,,49
TRIALID,330291,"MSG	9550428 TRIALID 68",,,49
91,331062,"MSG	9551199 91",,,49
53,332579,"MSG	9552716 53",,,49
210,333388,"MSG	9553525 210",,,49
10,334395,"MSG	9554532 10",,,49
TRIAL_RESULT,335181,"MSG	9555318 TRIAL_RESULT 0",,,49
TRIALID,335182,"MSG	9555319 TRIALID 69",,,49
92,335945,"MSG	9556082 92",,,49
51,337462,"MSG	9557599 51",,,49
210,338085,"MSG	9558222 210",,,49
110,339113,"MSG	9559250 110",,,49
TRIAL_RESULT,340064,"MSG	9560201 TRIAL_RESULT 0",,,49
TRIALID,340065,"MSG	9560202 TRIALID 70",,,49
91,340746,"MSG	9560883 91",,,49
52,342263,"MSG	9562400 52",,,49
210,342945,"MSG	9563082 210",,,49
20,343962,"MSG	9564099 20",,,49
TRIAL_RESULT,344866,"MSG	9565003 TRIAL_RESULT 0",,,49
TRIALID,344866,"MSG	9565003 TRIALID 71",,,49
92,345577,"MSG	9565714 92",,,49
51,347097,"MSG	9567234 51",,,49
110,348946,"MSG	9569083 110",,,49
TRIAL_RESULT,349712,"MSG	9569849 TRIAL_RESULT 0",,,49
TRIALID,349713,"MSG	9569850 TRIALID 72",,,49
92,350729,"MSG	9570866 92",,,49
52,352246,"MSG	9572383 52",,,49
210,352971,"MSG	9573108 210",,,49
110,353995,"MSG	9574132 110",,,49
TRIAL_RESULT,354852,"MSG	9574989 TRIAL_RESULT 0",,,49
TRIALID,354852,"MSG	9574989 TRIALID 73",,,49
93,355761,"MSG	9575898 93",,,49
52,357279,"MSG	9577416 52",,,49
200,357940,"MSG	9578077 200",,,49
10,358896,"MSG	9579033 10",,,49
TRIAL_RESULT,359894,"MSG	9580031 TRIAL_RESULT 0",,,49
TRIALID,359894,"MSG	9580031 TRIALID 74",,,49
91,360579,"MSG	9580716 91",,,49
52,362096,"MSG	9582233 52",,,49
210,362652,"MSG	9582789 210",,,49
10,363629,"MSG	9583766 10",,,49
TRIAL_RESULT,364700,"MSG	9584837 TRIAL_RESULT 0",,,49
TRIALID,364701,"MSG	9584838 TRIALID 75",,,49
91,365596,"MSG	9585733 91",,,49
52,367113,"MSG	9587250 52",,,49
210,367728,"MSG	9587865 210",,,49
20,368763,"MSG	9588900 20",,,49
TRIAL_RESULT,369721,"MSG	9589858 TRIAL_RESULT 0",,,49
!CAL,371826,"MSG	9622144 !CAL ",,,49
!CAL,371826,"MSG	9622144 !CAL Calibration points:  ",,,49
!CAL,371826,"MSG	9622145 !CAL  29.7, -268.0         0,   -711   ",,,49
!CAL,371826,"MSG	9622145 !CAL -63.5, -265.8     -2478,   -711   ",,,49
