type,sample,value,offset,duration,subject
!CAL,1,"MSG	4127512 !CAL  20.4, -43.3      2478,   -711   ",,,26
!CAL,1,"MSG	4127512 !CAL eye check box: (L,R,T,B)",,,26
!CAL,1,"MSG	4127512 !CAL href cal range: (L,R,T,B)",,,26
!CAL,1,"MSG	4127512 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,26
!CAL,1,"MSG	4127513 !CAL Prerotate (eye, ref : cos, sin:  0.99732  0.073225       1     0",,,26
!CAL,1,"MSG	4127513 !CAL Gains: cx:160.793 lx:150.427 rx:171.177",,,26
!CAL,1,"MSG	4127513 !CAL Gains: cy:354.372 ty:354.373 by:354.372",,,26
!CAL,1,"MSG	4127513 !CAL Resolution (upd) at screen center: X=1.6, Y=0.7",,,26
!CAL,1,"MSG	4127513 !CAL Gain Change Proportion: X: 0.138 Y: 0.000",,,26
!CAL,1,"MSG	4127513 !CAL Gain Ratio (Gy/Gx) = 2.204",,,26
!CAL,1,"MSG	4127513 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,26
!CAL,1,"MSG	4127513 !CAL PCR gain ratio(x,y) = 2.494, 2.494",,,26
!CAL,1,"MSG	4127513 !CAL CR gain match(x,y) = 1.010, 1.010",,,26
!CAL,1,"MSG	4127513 !CAL Slip rotation correction OFF",,,26
!CAL,1,"MSG	4127517 !CAL CALIBRATION H3 L LEFT    GOOD ",,,26
!CAL,1,"MSG	4142111 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.15 avg. 0.21 max  OFFSET 0.09 deg. -4.3,0.0 pix.",,,26
VALIDATE,1,"MSG	4142111 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.21 deg.  -10.1,0.0 pix.",,,26
VALIDATE,1,"MSG	4142111 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.01 deg.  0.6,0.0 pix.",,,26
VALIDATE,1,"MSG	4142112 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.18 deg.  8.9,0.0 pix.",,,26
RECCFG,1,"MSG	4149450 RECCFG CR 1000 2 1 L",,,26
ELCLCFG,1,"MSG	4149450 ELCLCFG MTABLE",,,26
GAZE_COORDS,1,"MSG	4149450 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,26
THRESHOLDS,1,"MSG	4149450 THRESHOLDS L 54 204",,,26
ELCL_PROC,1,"MSG	4149450 ELCL_PROC CENTROID (3)",,,26
ELCL_PCR_PARAM,1,"MSG	4149450 ELCL_PCR_PARAM 5 3.0",,,26
!MODE,1,"MSG	4149451 !MODE RECORD CR 1000 2 1 L",,,26
TRIALID,1051,"MSG	4150501 TRIALID 1",,,26
91,1895,"MSG	4151345 91",,,26
53,3429,"MSG	4152879 53",,,26
210,4109,"MSG	4153559 210",,,26
10,5146,"MSG	4154596 10",,,26
TRIAL_RESULT,6071,"MSG	4155521 TRIAL_RESULT 0",,,26
TRIALID,6072,"MSG	4155522 TRIALID 2",,,26
94,6947,"MSG	4156397 94",,,26
52,8463,"MSG	4157913 52",,,26
210,9083,"MSG	4158533 210",,,26
110,10096,"MSG	4159546 110",,,26
TRIAL_RESULT,11082,"MSG	4160532 TRIAL_RESULT 0",,,26
TRIALID,11082,"MSG	4160532 TRIALID 3",,,26
94,11896,"MSG	4161346 94",,,26
52,13413,"MSG	4162863 52",,,26
210,13987,"MSG	4163437 210",,,26
110,15013,"MSG	4164463 110",,,26
TRIAL_RESULT,16018,"MSG	4165468 TRIAL_RESULT 0",,,26
TRIALID,16019,"MSG	4165469 TRIALID 4",,,26
92,16613,"MSG	4166063 92",,,26
51,18130,"MSG	4167580 51",,,26
210,18654,"MSG	4168104 210",,,26
10,19713,"MSG	4169163 10",,,26
TRIAL_RESULT,20737,"MSG	4170187 TRIAL_RESULT 0",,,26
TRIALID,20737,"MSG	4170187 TRIALID 5",,,26
94,21328,"MSG	4170778 94",,,26
51,22847,"MSG	4172297 51",,,26
200,23832,"MSG	4173282 200",,,26
10,24846,"MSG	4174296 10",,,26
TRIAL_RESULT,25613,"MSG	4175063 TRIAL_RESULT 0",,,26
TRIALID,25613,"MSG	4175063 TRIALID 6",,,26
94,26430,"MSG	4175880 94",,,26
52,27947,"MSG	4177397 52",,,26
210,28663,"MSG	4178113 210",,,26
110,29680,"MSG	4179130 110",,,26
TRIAL_RESULT,30560,"MSG	4180010 TRIAL_RESULT 0",,,26
TRIALID,30561,"MSG	4180011 TRIALID 7",,,26
91,31562,"MSG	4181012 91",,,26
53,33080,"MSG	4182530 53",,,26
210,33768,"MSG	4183218 210",,,26
20,34780,"MSG	4184230 20",,,26
TRIAL_RESULT,35685,"MSG	4185135 TRIAL_RESULT 0",,,26
TRIALID,35685,"MSG	4185135 TRIALID 8",,,26
92,36214,"MSG	4185664 92",,,26
52,37730,"MSG	4187180 52",,,26
210,38358,"MSG	4187808 210",,,26
10,39380,"MSG	4188830 10",,,26
TRIAL_RESULT,40342,"MSG	4189792 TRIAL_RESULT 0",,,26
TRIALID,40343,"MSG	4189793 TRIALID 9",,,26
91,41197,"MSG	4190647 91",,,26
53,42713,"MSG	4192163 53",,,26
210,43510,"MSG	4192960 210",,,26
20,44530,"MSG	4193980 20",,,26
TRIAL_RESULT,45317,"MSG	4194767 TRIAL_RESULT 0",,,26
TRIALID,45317,"MSG	4194767 TRIALID 10",,,26
93,45914,"MSG	4195364 93",,,26
52,47431,"MSG	4196881 52",,,26
210,48122,"MSG	4197572 210",,,26
20,49147,"MSG	4198597 20",,,26
TRIAL_RESULT,50044,"MSG	4199494 TRIAL_RESULT 0",,,26
TRIALID,50044,"MSG	4199494 TRIALID 11",,,26
92,50613,"MSG	4200063 92",,,26
52,52130,"MSG	4201580 52",,,26
200,53022,"MSG	4202472 200",,,26
110,54047,"MSG	4203497 110",,,26
TRIAL_RESULT,54814,"MSG	4204264 TRIAL_RESULT 0",,,26
TRIALID,54815,"MSG	4204265 TRIALID 12",,,26
93,55547,"MSG	4204997 93",,,26
52,57063,"MSG	4206513 52",,,26
210,57708,"MSG	4207158 210",,,26
20,58747,"MSG	4208197 20",,,26
TRIAL_RESULT,59669,"MSG	4209119 TRIAL_RESULT 0",,,26
TRIALID,59669,"MSG	4209119 TRIALID 13",,,26
91,60630,"MSG	4210080 91",,,26
53,62147,"MSG	4211597 53",,,26
210,62910,"MSG	4212360 210",,,26
20,63931,"MSG	4213381 20",,,26
TRIAL_RESULT,64746,"MSG	4214196 TRIAL_RESULT 0",,,26
TRIALID,64747,"MSG	4214197 TRIALID 14",,,26
93,65348,"MSG	4214798 93",,,26
52,66864,"MSG	4216314 52",,,26
210,67579,"MSG	4217029 210",,,26
20,68597,"MSG	4218047 20",,,26
TRIAL_RESULT,69470,"MSG	4218920 TRIAL_RESULT 0",,,26
TRIALID,69471,"MSG	4218921 TRIALID 15",,,26
91,70281,"MSG	4219731 91",,,26
51,71797,"MSG	4221247 51",,,26
200,72753,"MSG	4222203 200",,,26
20,73814,"MSG	4223264 20",,,26
TRIAL_RESULT,74581,"MSG	4224031 TRIAL_RESULT 0",,,26
TRIALID,74581,"MSG	4224031 TRIALID 16",,,26
92,75179,"MSG	4224629 92",,,26
52,76698,"MSG	4226148 52",,,26
210,77448,"MSG	4226898 210",,,26
110,78464,"MSG	4227914 110",,,26
TRIAL_RESULT,79305,"MSG	4228755 TRIAL_RESULT 0",,,26
TRIALID,79305,"MSG	4228755 TRIALID 17",,,26
92,80079,"MSG	4229529 92",,,26
51,81598,"MSG	4231048 51",,,26
210,82374,"MSG	4231824 210",,,26
110,83398,"MSG	4232848 110",,,26
TRIAL_RESULT,84196,"MSG	4233646 TRIAL_RESULT 0",,,26
TRIALID,84196,"MSG	4233646 TRIALID 18",,,26
91,84781,"MSG	4234231 91",,,26
52,86298,"MSG	4235748 52",,,26
210,87128,"MSG	4236578 210",,,26
20,88181,"MSG	4237631 20",,,26
TRIAL_RESULT,88948,"MSG	4238398 TRIAL_RESULT 0",,,26
TRIALID,88949,"MSG	4238399 TRIALID 19",,,26
91,89848,"MSG	4239298 91",,,26
52,91364,"MSG	4240814 52",,,26
210,91874,"MSG	4241324 210",,,26
20,92931,"MSG	4242381 20",,,26
TRIAL_RESULT,93964,"MSG	4243414 TRIAL_RESULT 0",,,26
TRIALID,93965,"MSG	4243415 TRIALID 20",,,26
93,94765,"MSG	4244215 93",,,26
51,96281,"MSG	4245731 51",,,26
10,98115,"MSG	4247565 10",,,26
TRIAL_RESULT,98881,"MSG	4248331 TRIAL_RESULT 0",,,26
TRIALID,98881,"MSG	4248331 TRIALID 21",,,26
93,99632,"MSG	4249082 93",,,26
53,101148,"MSG	4250598 53",,,26
210,101811,"MSG	4251261 210",,,26
20,102815,"MSG	4252265 20",,,26
TRIAL_RESULT,103748,"MSG	4253198 TRIAL_RESULT 0",,,26
TRIALID,103749,"MSG	4253199 TRIALID 22",,,26
93,104749,"MSG	4254199 93",,,26
52,106265,"MSG	4255715 52",,,26
210,106883,"MSG	4256333 210",,,26
20,107914,"MSG	4257364 20",,,26
TRIAL_RESULT,108865,"MSG	4258315 TRIAL_RESULT 0",,,26
TRIALID,108866,"MSG	4258316 TRIALID 23",,,26
94,109598,"MSG	4259048 94",,,26
51,111115,"MSG	4260565 51",,,26
210,112032,"MSG	4261482 210",,,26
10,113065,"MSG	4262515 10",,,26
TRIAL_RESULT,113832,"MSG	4263282 TRIAL_RESULT 0",,,26
TRIALID,113832,"MSG	4263282 TRIALID 24",,,26
94,114515,"MSG	4263965 94",,,26
51,116031,"MSG	4265481 51",,,26
210,116679,"MSG	4266129 210",,,26
110,117732,"MSG	4267182 110",,,26
TRIAL_RESULT,118642,"MSG	4268092 TRIAL_RESULT 0",,,26
TRIALID,118642,"MSG	4268092 TRIALID 25",,,26
93,119464,"MSG	4268914 93",,,26
52,120982,"MSG	4270432 52",,,26
210,121819,"MSG	4271269 210",,,26
10,122832,"MSG	4272282 10",,,26
TRIAL_RESULT,123599,"MSG	4273049 TRIAL_RESULT 0",,,26
TRIALID,123599,"MSG	4273049 TRIALID 26",,,26
92,124316,"MSG	4273766 92",,,26
52,125832,"MSG	4275282 52",,,26
210,126591,"MSG	4276041 210",,,26
10,127599,"MSG	4277049 10",,,26
TRIAL_RESULT,128443,"MSG	4277893 TRIAL_RESULT 0",,,26
TRIALID,128443,"MSG	4277893 TRIALID 27",,,26
91,129382,"MSG	4278832 91",,,26
51,130899,"MSG	4280349 51",,,26
210,131544,"MSG	4280994 210",,,26
20,132566,"MSG	4282016 20",,,26
TRIAL_RESULT,133510,"MSG	4282960 TRIAL_RESULT 0",,,26
TRIALID,133510,"MSG	4282960 TRIALID 28",,,26
93,134182,"MSG	4283632 93",,,26
52,135699,"MSG	4285149 52",,,26
210,136505,"MSG	4285955 210",,,26
10,137532,"MSG	4286982 10",,,26
TRIAL_RESULT,138313,"MSG	4287763 TRIAL_RESULT 0",,,26
TRIALID,138313,"MSG	4287763 TRIALID 29",,,26
91,139282,"MSG	4288732 91",,,26
52,140799,"MSG	4290249 52",,,26
210,141362,"MSG	4290812 210",,,26
20,142382,"MSG	4291832 20",,,26
TRIAL_RESULT,143408,"MSG	4292858 TRIAL_RESULT 0",,,26
TRIALID,143409,"MSG	4292859 TRIALID 30",,,26
91,144182,"MSG	4293632 91",,,26
53,145699,"MSG	4295149 53",,,26
210,146329,"MSG	4295779 210",,,26
10,147316,"MSG	4296766 10",,,26
TRIAL_RESULT,148311,"MSG	4297761 TRIAL_RESULT 0",,,26
TRIALID,148312,"MSG	4297762 TRIALID 31",,,26
91,149216,"MSG	4298666 91",,,26
52,150733,"MSG	4300183 52",,,26
210,151551,"MSG	4301001 210",,,26
10,152599,"MSG	4302049 10",,,26
TRIAL_RESULT,153366,"MSG	4302816 TRIAL_RESULT 0",,,26
TRIALID,153366,"MSG	4302816 TRIALID 32",,,26
91,154064,"MSG	4303514 91",,,26
52,155583,"MSG	4305033 52",,,26
210,156476,"MSG	4305926 210",,,26
10,157499,"MSG	4306949 10",,,26
TRIAL_RESULT,158266,"MSG	4307716 TRIAL_RESULT 0",,,26
TRIALID,158266,"MSG	4307716 TRIALID 33",,,26
93,158833,"MSG	4308283 93",,,26
53,160349,"MSG	4309799 53",,,26
210,161003,"MSG	4310453 210",,,26
20,162032,"MSG	4311482 20",,,26
TRIAL_RESULT,162953,"MSG	4312403 TRIAL_RESULT 0",,,26
TRIALID,162953,"MSG	4312403 TRIALID 34",,,26
92,163966,"MSG	4313416 92",,,26
52,165483,"MSG	4314933 52",,,26
210,166271,"MSG	4315721 210",,,26
10,167284,"MSG	4316734 10",,,26
TRIAL_RESULT,168091,"MSG	4317541 TRIAL_RESULT 0",,,26
TRIALID,168091,"MSG	4317541 TRIALID 35",,,26
91,168983,"MSG	4318433 91",,,26
53,170500,"MSG	4319950 53",,,26
210,171169,"MSG	4320619 210",,,26
10,172183,"MSG	4321633 10",,,26
TRIAL_RESULT,173110,"MSG	4322560 TRIAL_RESULT 0",,,26
TRIALID,173111,"MSG	4322561 TRIALID 36",,,26
91,173934,"MSG	4323384 91",,,26
52,175450,"MSG	4324900 52",,,26
210,176210,"MSG	4325660 210",,,26
10,177216,"MSG	4326666 10",,,26
TRIAL_RESULT,178058,"MSG	4327508 TRIAL_RESULT 0",,,26
TRIALID,178059,"MSG	4327509 TRIALID 37",,,26
91,178817,"MSG	4328267 91",,,26
52,180333,"MSG	4329783 52",,,26
210,180888,"MSG	4330338 210",,,26
10,181900,"MSG	4331350 10",,,26
TRIAL_RESULT,182936,"MSG	4332386 TRIAL_RESULT 0",,,26
TRIALID,182937,"MSG	4332387 TRIALID 38",,,26
91,183684,"MSG	4333134 91",,,26
52,185200,"MSG	4334650 52",,,26
210,185867,"MSG	4335317 210",,,26
10,186850,"MSG	4336300 10",,,26
TRIAL_RESULT,187802,"MSG	4337252 TRIAL_RESULT 0",,,26
TRIALID,187802,"MSG	4337252 TRIALID 39",,,26
91,188767,"MSG	4338217 91",,,26
53,190284,"MSG	4339734 53",,,26
210,191171,"MSG	4340621 210",,,26
10,192183,"MSG	4341633 10",,,26
TRIAL_RESULT,192950,"MSG	4342400 TRIAL_RESULT 0",,,26
TRIALID,192950,"MSG	4342400 TRIALID 40",,,26
93,193817,"MSG	4343267 93",,,26
51,195334,"MSG	4344784 51",,,26
210,196180,"MSG	4345630 210",,,26
10,197167,"MSG	4346617 10",,,26
TRIAL_RESULT,197948,"MSG	4347398 TRIAL_RESULT 0",,,26
TRIALID,197949,"MSG	4347399 TRIALID 41",,,26
92,198651,"MSG	4348101 92",,,26
51,200167,"MSG	4349617 51",,,26
210,200942,"MSG	4350392 210",,,26
10,201951,"MSG	4351401 10",,,26
TRIAL_RESULT,202778,"MSG	4352228 TRIAL_RESULT 0",,,26
TRIALID,202778,"MSG	4352228 TRIALID 42",,,26
92,203468,"MSG	4352918 92",,,26
51,204984,"MSG	4354434 51",,,26
210,205700,"MSG	4355150 210",,,26
110,206684,"MSG	4356134 110",,,26
TRIAL_RESULT,207592,"MSG	4357042 TRIAL_RESULT 0",,,26
TRIALID,207593,"MSG	4357043 TRIALID 43",,,26
94,208600,"MSG	4358050 94",,,26
53,210117,"MSG	4359567 53",,,26
210,210701,"MSG	4360151 210",,,26
110,211684,"MSG	4361134 110",,,26
TRIAL_RESULT,212719,"MSG	4362169 TRIAL_RESULT 0",,,26
TRIALID,212719,"MSG	4362169 TRIALID 44",,,26
91,213485,"MSG	4362935 91",,,26
52,215001,"MSG	4364451 52",,,26
210,215809,"MSG	4365259 210",,,26
20,216818,"MSG	4366268 20",,,26
TRIAL_RESULT,217600,"MSG	4367050 TRIAL_RESULT 0",,,26
TRIALID,217601,"MSG	4367051 TRIALID 45",,,26
92,218551,"MSG	4368001 92",,,26
52,220068,"MSG	4369518 52",,,26
210,220600,"MSG	4370050 210",,,26
10,221584,"MSG	4371034 10",,,26
TRIAL_RESULT,222677,"MSG	4372127 TRIAL_RESULT 0",,,26
TRIALID,222678,"MSG	4372128 TRIALID 46",,,26
91,223285,"MSG	4372735 91",,,26
51,224801,"MSG	4374251 51",,,26
200,225688,"MSG	4375138 200",,,26
20,226768,"MSG	4376218 20",,,26
TRIAL_RESULT,227534,"MSG	4376984 TRIAL_RESULT 0",,,26
TRIALID,227534,"MSG	4376984 TRIALID 47",,,26
94,228218,"MSG	4377668 94",,,26
51,229734,"MSG	4379184 51",,,26
210,230462,"MSG	4379912 210",,,26
110,231451,"MSG	4380901 110",,,26
TRIAL_RESULT,232338,"MSG	4381788 TRIAL_RESULT 0",,,26
TRIALID,232339,"MSG	4381789 TRIALID 48",,,26
92,232868,"MSG	4382318 92",,,26
51,234385,"MSG	4383835 51",,,26
210,235158,"MSG	4384608 210",,,26
110,236151,"MSG	4385601 110",,,26
TRIAL_RESULT,236985,"MSG	4386435 TRIAL_RESULT 0",,,26
TRIALID,236986,"MSG	4386436 TRIALID 49",,,26
92,237885,"MSG	4387335 92",,,26
52,239402,"MSG	4388852 52",,,26
210,240213,"MSG	4389663 210",,,26
110,241201,"MSG	4390651 110",,,26
TRIAL_RESULT,242002,"MSG	4391452 TRIAL_RESULT 0",,,26
TRIALID,242002,"MSG	4391452 TRIALID 50",,,26
92,242818,"MSG	4392268 92",,,26
52,244335,"MSG	4393785 52",,,26
210,245325,"MSG	4394775 210",,,26
10,246335,"MSG	4395785 10",,,26
TRIAL_RESULT,247102,"MSG	4396552 TRIAL_RESULT 0",,,26
TRIALID,247102,"MSG	4396552 TRIALID 51",,,26
94,248035,"MSG	4397485 94",,,26
53,249551,"MSG	4399001 53",,,26
210,250182,"MSG	4399632 210",,,26
110,251168,"MSG	4400618 110",,,26
TRIAL_RESULT,252166,"MSG	4401616 TRIAL_RESULT 0",,,26
TRIALID,252167,"MSG	4401617 TRIALID 52",,,26
93,252769,"MSG	4402219 93",,,26
52,254285,"MSG	4403735 52",,,26
210,254953,"MSG	4404403 210",,,26
20,255935,"MSG	4405385 20",,,26
TRIAL_RESULT,256896,"MSG	4406346 TRIAL_RESULT 0",,,26
TRIALID,256897,"MSG	4406347 TRIALID 53",,,26
92,257635,"MSG	4407085 92",,,26
51,259151,"MSG	4408601 51",,,26
210,259986,"MSG	4409436 210",,,26
110,260935,"MSG	4410385 110",,,26
TRIAL_RESULT,261755,"MSG	4411205 TRIAL_RESULT 0",,,26
TRIALID,261755,"MSG	4411205 TRIALID 54",,,26
92,262450,"MSG	4411900 92",,,26
51,263969,"MSG	4413419 51",,,26
210,264650,"MSG	4414100 210",,,26
110,265602,"MSG	4415052 110",,,26
TRIAL_RESULT,266573,"MSG	4416023 TRIAL_RESULT 0",,,26
TRIALID,266574,"MSG	4416024 TRIALID 55",,,26
94,267535,"MSG	4416985 94",,,26
52,269052,"MSG	4418502 52",,,26
210,269810,"MSG	4419260 210",,,26
110,270769,"MSG	4420219 110",,,26
TRIAL_RESULT,271655,"MSG	4421105 TRIAL_RESULT 0",,,26
TRIALID,271656,"MSG	4421106 TRIALID 56",,,26
94,272252,"MSG	4421702 94",,,26
51,273769,"MSG	4423219 51",,,26
210,274583,"MSG	4424033 210",,,26
10,275552,"MSG	4425002 10",,,26
TRIAL_RESULT,276369,"MSG	4425819 TRIAL_RESULT 0",,,26
TRIALID,276370,"MSG	4425820 TRIALID 57",,,26
94,277386,"MSG	4426836 94",,,26
53,278902,"MSG	4428352 53",,,26
210,279484,"MSG	4428934 210",,,26
110,280452,"MSG	4429902 110",,,26
TRIAL_RESULT,281504,"MSG	4430954 TRIAL_RESULT 0",,,26
TRIALID,281505,"MSG	4430955 TRIALID 58",,,26
93,282052,"MSG	4431502 93",,,26
52,283569,"MSG	4433019 52",,,26
210,284431,"MSG	4433881 210",,,26
10,285419,"MSG	4434869 10",,,26
TRIAL_RESULT,286186,"MSG	4435636 TRIAL_RESULT 0",,,26
TRIALID,286186,"MSG	4435636 TRIALID 59",,,26
92,286803,"MSG	4436253 92",,,26
51,288319,"MSG	4437769 51",,,26
210,288934,"MSG	4438384 210",,,26
110,289852,"MSG	4439302 110",,,26
TRIAL_RESULT,290922,"MSG	4440372 TRIAL_RESULT 0",,,26
TRIALID,290923,"MSG	4440373 TRIALID 60",,,26
94,291619,"MSG	4441069 94",,,26
51,293136,"MSG	4442586 51",,,26
210,293961,"MSG	4443411 210",,,26
10,294936,"MSG	4444386 10",,,26
TRIAL_RESULT,295748,"MSG	4445198 TRIAL_RESULT 0",,,26
TRIALID,295748,"MSG	4445198 TRIALID 61",,,26
94,296686,"MSG	4446136 94",,,26
53,298203,"MSG	4447653 53",,,26
210,298855,"MSG	4448305 210",,,26
110,299819,"MSG	4449269 110",,,26
TRIAL_RESULT,300810,"MSG	4450260 TRIAL_RESULT 0",,,26
TRIALID,300810,"MSG	4450260 TRIALID 62",,,26
92,301668,"MSG	4451118 92",,,26
52,303186,"MSG	4452636 52",,,26
210,303933,"MSG	4453383 210",,,26
10,304869,"MSG	4454319 10",,,26
TRIAL_RESULT,305797,"MSG	4455247 TRIAL_RESULT 0",,,26
TRIALID,305798,"MSG	4455248 TRIALID 63",,,26
92,306520,"MSG	4455970 92",,,26
52,308036,"MSG	4457486 52",,,26
210,308631,"MSG	4458081 210",,,26
110,309570,"MSG	4459020 110",,,26
TRIAL_RESULT,310640,"MSG	4460090 TRIAL_RESULT 0",,,26
TRIALID,310641,"MSG	4460091 TRIALID 64",,,26
91,311618,"MSG	4461068 91",,,26
52,313136,"MSG	4462586 52",,,26
210,313722,"MSG	4463172 210",,,26
20,314686,"MSG	4464136 20",,,26
TRIAL_RESULT,315740,"MSG	4465190 TRIAL_RESULT 0",,,26
TRIALID,315741,"MSG	4465191 TRIALID 65",,,26
91,316453,"MSG	4465903 91",,,26
51,317970,"MSG	4467420 51",,,26
10,319803,"MSG	4469253 10",,,26
TRIAL_RESULT,320570,"MSG	4470020 TRIAL_RESULT 0",,,26
TRIALID,320571,"MSG	4470021 TRIALID 66",,,26
92,321120,"MSG	4470570 92",,,26
51,322637,"MSG	4472087 51",,,26
210,323322,"MSG	4472772 210",,,26
10,324270,"MSG	4473720 10",,,26
TRIAL_RESULT,325239,"MSG	4474689 TRIAL_RESULT 0",,,26
TRIALID,325240,"MSG	4474690 TRIALID 67",,,26
91,326154,"MSG	4475604 91",,,26
51,327670,"MSG	4477120 51",,,26
210,328592,"MSG	4478042 210",,,26
10,329570,"MSG	4479020 10",,,26
TRIAL_RESULT,330337,"MSG	4479787 TRIAL_RESULT 0",,,26
TRIALID,330338,"MSG	4479788 TRIALID 68",,,26
93,331004,"MSG	4480454 93",,,26
52,332520,"MSG	4481970 52",,,26
210,333114,"MSG	4482564 210",,,26
20,334037,"MSG	4483487 20",,,26
TRIAL_RESULT,335129,"MSG	4484579 TRIAL_RESULT 0",,,26
TRIALID,335130,"MSG	4484580 TRIALID 69",,,26
92,335904,"MSG	4485354 92",,,26
53,337420,"MSG	4486870 53",,,26
210,338270,"MSG	4487720 210",,,26
110,339220,"MSG	4488670 110",,,26
TRIAL_RESULT,340032,"MSG	4489482 TRIAL_RESULT 0",,,26
TRIALID,340033,"MSG	4489483 TRIALID 70",,,26
91,340837,"MSG	4490287 91",,,26
52,342354,"MSG	4491804 52",,,26
210,343013,"MSG	4492463 210",,,26
10,343970,"MSG	4493420 10",,,26
