type,sample,value,offset,duration,subject
VALIDATE,1,"MSG	3430067 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.61 deg.  -29.5,0.0 pix.",,,62
VALIDATE,1,"MSG	3430067 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.97 deg.  -46.8,0.0 pix.",,,62
!CAL,1,"MSG	4051184 !CAL ",,,62
!CAL,1,"MSG	4051184 !CAL Calibration points:  ",,,62
!CAL,1,"MSG	4051184 !CAL  6.1, -54.5         0,   -711   ",,,62
!CAL,1,"MSG	4051184 !CAL -12.9, -54.0     -2478,   -711   ",,,62
!CAL,1,"MSG	4051184 !CAL  24.6, -53.8      2478,   -711   ",,,62
!CAL,1,"MSG	4051184 !CAL eye check box: (L,R,T,B)",,,62
!CAL,1,"MSG	4051184 !CAL href cal range: (L,R,T,B)",,,62
!CAL,1,"MSG	4051184 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,62
!CAL,1,"MSG	4051184 !CAL Prerotate (eye, ref : cos, sin:  0.99999  0.004704       1     0",,,62
!CAL,1,"MSG	4051185 !CAL Gains: cx:132.070 lx:127.759 rx:136.380",,,62
!CAL,1,"MSG	4051185 !CAL Gains: cy:295.087 ty:295.087 by:295.087",,,62
!CAL,1,"MSG	4051185 !CAL Resolution (upd) at screen center: X=2.0, Y=0.9",,,62
!CAL,1,"MSG	4051185 !CAL Gain Change Proportion: X: 0.067 Y: 0.000",,,62
!CAL,1,"MSG	4051185 !CAL Gain Ratio (Gy/Gx) = 2.234",,,62
!CAL,1,"MSG	4051185 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,62
!CAL,1,"MSG	4051185 !CAL PCR gain ratio(x,y) = 3.177, 3.177",,,62
!CAL,1,"MSG	4051185 !CAL CR gain match(x,y) = 1.010, 1.010",,,62
!CAL,1,"MSG	4051185 !CAL Slip rotation correction OFF",,,62
!CAL,1,"MSG	4051188 !CAL CALIBRATION H3 L LEFT    GOOD ",,,62
!CAL,1,"MSG	4055710 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.50 avg. 0.81 max  OFFSET 0.45 deg. -21.5,0.0 pix.",,,62
VALIDATE,1,"MSG	4055710 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.51 deg.  -24.3,0.0 pix.",,,62
VALIDATE,1,"MSG	4055710 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.81 deg.  -39.1,0.0 pix.",,,62
VALIDATE,1,"MSG	4055710 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.16 deg.  7.5,0.0 pix.",,,62
RECCFG,1,"MSG	4058627 RECCFG CR 1000 2 1 L",,,62
ELCLCFG,1,"MSG	4058627 ELCLCFG MTABLE",,,62
GAZE_COORDS,1,"MSG	4058627 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,62
THRESHOLDS,1,"MSG	4058627 THRESHOLDS L 41 175",,,62
ELCL_PROC,1,"MSG	4058627 ELCL_PROC CENTROID (3)",,,62
ELCL_PCR_PARAM,1,"MSG	4058627 ELCL_PCR_PARAM 5 3.0",,,62
!MODE,1,"MSG	4058628 !MODE RECORD CR 1000 2 1 L",,,62
TRIALID,1040,"MSG	4059667 TRIALID 1",,,62
91,1739,"MSG	4060366 91",,,62
52,3255,"MSG	4061882 52",,,62
200,4133,"MSG	4062760 200",,,62
10,5055,"MSG	4063682 10",,,62
TRIAL_RESULT,5882,"MSG	4064509 TRIAL_RESULT 0",,,62
TRIALID,5882,"MSG	4064509 TRIALID 2",,,62
91,6889,"MSG	4065516 91",,,62
52,8405,"MSG	4067032 52",,,62
210,8856,"MSG	4067483 210",,,62
10,9772,"MSG	4068399 10",,,62
TRIAL_RESULT,11024,"MSG	4069651 TRIAL_RESULT 0",,,62
TRIALID,11024,"MSG	4069651 TRIALID 3",,,62
93,11855,"MSG	4070482 93",,,62
51,13372,"MSG	4071999 51",,,62
10,15206,"MSG	4073833 10",,,62
TRIAL_RESULT,15972,"MSG	4074599 TRIAL_RESULT 0",,,62
TRIALID,15972,"MSG	4074599 TRIALID 4",,,62
92,16806,"MSG	4075433 92",,,62
53,18322,"MSG	4076949 53",,,62
210,18967,"MSG	4077594 210",,,62
10,19873,"MSG	4078500 10",,,62
TRIAL_RESULT,20921,"MSG	4079548 TRIAL_RESULT 0",,,62
TRIALID,20921,"MSG	4079548 TRIALID 5",,,62
94,21806,"MSG	4080433 94",,,62
51,23322,"MSG	4081949 51",,,62
210,23690,"MSG	4082317 210",,,62
110,24623,"MSG	4083250 110",,,62
TRIAL_RESULT,25920,"MSG	4084547 TRIAL_RESULT 0",,,62
TRIALID,25921,"MSG	4084548 TRIALID 6",,,62
93,26623,"MSG	4085250 93",,,62
51,28139,"MSG	4086766 51",,,62
210,28701,"MSG	4087328 210",,,62
20,29639,"MSG	4088266 20",,,62
TRIAL_RESULT,30753,"MSG	4089380 TRIAL_RESULT 0",,,62
TRIALID,30753,"MSG	4089380 TRIALID 7",,,62
93,31540,"MSG	4090167 93",,,62
51,33056,"MSG	4091683 51",,,62
200,33713,"MSG	4092340 200",,,62
10,34639,"MSG	4093266 10",,,62
TRIAL_RESULT,35662,"MSG	4094289 TRIAL_RESULT 0",,,62
TRIALID,35662,"MSG	4094289 TRIALID 8",,,62
92,36456,"MSG	4095083 92",,,62
51,37972,"MSG	4096599 51",,,62
210,38460,"MSG	4097087 210",,,62
10,39406,"MSG	4098033 10",,,62
TRIAL_RESULT,40574,"MSG	4099201 TRIAL_RESULT 0",,,62
TRIALID,40575,"MSG	4099202 TRIALID 9",,,62
93,41423,"MSG	4100050 93",,,62
53,42939,"MSG	4101566 53",,,62
200,43569,"MSG	4102196 200",,,62
10,44506,"MSG	4103133 10",,,62
TRIAL_RESULT,45544,"MSG	4104171 TRIAL_RESULT 0",,,62
TRIALID,45545,"MSG	4104172 TRIALID 10",,,62
92,46173,"MSG	4104800 92",,,62
51,47689,"MSG	4106316 51",,,62
210,48124,"MSG	4106751 210",,,62
110,49089,"MSG	4107716 110",,,62
TRIAL_RESULT,50303,"MSG	4108930 TRIAL_RESULT 0",,,62
TRIALID,50303,"MSG	4108930 TRIALID 11",,,62
92,51123,"MSG	4109750 92",,,62
53,52640,"MSG	4111267 53",,,62
210,53182,"MSG	4111809 210",,,62
10,54123,"MSG	4112750 10",,,62
TRIAL_RESULT,55252,"MSG	4113879 TRIAL_RESULT 0",,,62
TRIALID,55253,"MSG	4113880 TRIALID 12",,,62
93,56139,"MSG	4114766 93",,,62
51,57656,"MSG	4116283 51",,,62
210,58104,"MSG	4116731 210",,,62
20,59073,"MSG	4117700 20",,,62
TRIAL_RESULT,60268,"MSG	4118895 TRIAL_RESULT 0",,,62
TRIALID,60268,"MSG	4118895 TRIALID 13",,,62
94,60890,"MSG	4119517 94",,,62
52,62406,"MSG	4121033 52",,,62
200,62969,"MSG	4121596 200",,,62
10,63856,"MSG	4122483 10",,,62
TRIAL_RESULT,65017,"MSG	4123644 TRIAL_RESULT 0",,,62
TRIALID,65018,"MSG	4123645 TRIALID 14",,,62
91,65857,"MSG	4124484 91",,,62
53,67373,"MSG	4126000 53",,,62
210,67972,"MSG	4126599 210",,,62
20,68923,"MSG	4127550 20",,,62
TRIAL_RESULT,69982,"MSG	4128609 TRIAL_RESULT 0",,,62
TRIALID,69983,"MSG	4128610 TRIALID 15",,,62
91,70923,"MSG	4129550 91",,,62
51,72440,"MSG	4131067 51",,,62
210,73047,"MSG	4131674 210",,,62
10,73990,"MSG	4132617 10",,,62
TRIAL_RESULT,75050,"MSG	4133677 TRIAL_RESULT 0",,,62
TRIALID,75051,"MSG	4133678 TRIALID 16",,,62
94,75974,"MSG	4134601 94",,,62
51,77490,"MSG	4136117 51",,,62
10,79323,"MSG	4137950 10",,,62
TRIAL_RESULT,80090,"MSG	4138717 TRIAL_RESULT 0",,,62
TRIALID,80091,"MSG	4138718 TRIALID 17",,,62
92,80741,"MSG	4139368 92",,,62
52,82257,"MSG	4140884 52",,,62
210,83016,"MSG	4141643 210",,,62
110,83974,"MSG	4142601 110",,,62
TRIAL_RESULT,84871,"MSG	4143498 TRIAL_RESULT 0",,,62
TRIALID,84872,"MSG	4143499 TRIALID 18",,,62
91,85840,"MSG	4144467 91",,,62
51,87357,"MSG	4145984 51",,,62
210,87887,"MSG	4146514 210",,,62
10,88857,"MSG	4147484 10",,,62
TRIAL_RESULT,89957,"MSG	4148584 TRIAL_RESULT 0",,,62
TRIALID,89958,"MSG	4148585 TRIALID 19",,,62
93,90974,"MSG	4149601 93",,,62
53,92491,"MSG	4151118 53",,,62
210,92865,"MSG	4151492 210",,,62
20,93807,"MSG	4152434 20",,,62
TRIAL_RESULT,95092,"MSG	4153719 TRIAL_RESULT 0",,,62
TRIALID,95092,"MSG	4153719 TRIALID 20",,,62
93,95808,"MSG	4154435 93",,,62
52,97324,"MSG	4155951 52",,,62
210,97872,"MSG	4156499 210",,,62
20,98824,"MSG	4157451 20",,,62
TRIAL_RESULT,99924,"MSG	4158551 TRIAL_RESULT 0",,,62
TRIALID,99924,"MSG	4158551 TRIALID 21",,,62
92,100741,"MSG	4159368 92",,,62
53,102258,"MSG	4160885 53",,,62
210,102804,"MSG	4161431 210",,,62
10,103757,"MSG	4162384 10",,,62
TRIAL_RESULT,104866,"MSG	4163493 TRIAL_RESULT 0",,,62
TRIALID,104867,"MSG	4163494 TRIALID 22",,,62
92,105691,"MSG	4164318 92",,,62
52,107207,"MSG	4165834 52",,,62
210,107583,"MSG	4166210 210",,,62
10,108508,"MSG	4167135 10",,,62
TRIAL_RESULT,109812,"MSG	4168439 TRIAL_RESULT 0",,,62
TRIALID,109813,"MSG	4168440 TRIALID 23",,,62
92,110825,"MSG	4169452 92",,,62
53,112341,"MSG	4170968 53",,,62
210,113048,"MSG	4171675 210",,,62
10,113974,"MSG	4172601 10",,,62
TRIAL_RESULT,114943,"MSG	4173570 TRIAL_RESULT 0",,,62
TRIALID,114944,"MSG	4173571 TRIALID 24",,,62
93,115658,"MSG	4174285 93",,,62
52,117175,"MSG	4175802 52",,,62
210,118003,"MSG	4176630 210",,,62
10,118924,"MSG	4177551 10",,,62
TRIAL_RESULT,119780,"MSG	4178407 TRIAL_RESULT 0",,,62
TRIALID,119781,"MSG	4178408 TRIALID 25",,,62
93,120442,"MSG	4179069 93",,,62
51,121958,"MSG	4180585 51",,,62
210,122719,"MSG	4181346 210",,,62
10,123641,"MSG	4182268 10",,,62
TRIAL_RESULT,124559,"MSG	4183186 TRIAL_RESULT 0",,,62
TRIALID,124559,"MSG	4183186 TRIALID 26",,,62
92,125242,"MSG	4183869 92",,,62
52,126758,"MSG	4185385 52",,,62
210,127413,"MSG	4186040 210",,,62
110,128358,"MSG	4186985 110",,,62
TRIAL_RESULT,129357,"MSG	4187984 TRIAL_RESULT 0",,,62
TRIALID,129357,"MSG	4187984 TRIALID 27",,,62
94,130258,"MSG	4188885 94",,,62
53,131775,"MSG	4190402 53",,,62
210,132358,"MSG	4190985 210",,,62
110,133291,"MSG	4191918 110",,,62
TRIAL_RESULT,134388,"MSG	4193015 TRIAL_RESULT 0",,,62
TRIALID,134389,"MSG	4193016 TRIALID 28",,,62
91,135025,"MSG	4193652 91",,,62
52,136542,"MSG	4195169 52",,,62
210,137347,"MSG	4195974 210",,,62
20,138291,"MSG	4196918 20",,,62
TRIAL_RESULT,139142,"MSG	4197769 TRIAL_RESULT 0",,,62
TRIALID,139142,"MSG	4197769 TRIALID 29",,,62
94,140142,"MSG	4198769 94",,,62
53,141658,"MSG	4200285 53",,,62
210,142417,"MSG	4201044 210",,,62
110,143342,"MSG	4201969 110",,,62
TRIAL_RESULT,144260,"MSG	4202887 TRIAL_RESULT 0",,,62
TRIALID,144261,"MSG	4202888 TRIALID 30",,,62
91,145143,"MSG	4203770 91",,,62
52,146659,"MSG	4205286 52",,,62
210,147233,"MSG	4205860 210",,,62
10,148159,"MSG	4206786 10",,,62
TRIAL_RESULT,149259,"MSG	4207886 TRIAL_RESULT 0",,,62
TRIALID,149259,"MSG	4207886 TRIALID 31",,,62
93,150159,"MSG	4208786 93",,,62
53,151675,"MSG	4210302 53",,,62
200,152140,"MSG	4210767 200",,,62
10,153025,"MSG	4211652 10",,,62
TRIAL_RESULT,154278,"MSG	4212905 TRIAL_RESULT 0",,,62
TRIALID,154279,"MSG	4212906 TRIALID 32",,,62
92,155009,"MSG	4213636 92",,,62
52,156525,"MSG	4215152 52",,,62
210,157247,"MSG	4215874 210",,,62
110,158176,"MSG	4216803 110",,,62
TRIAL_RESULT,159127,"MSG	4217754 TRIAL_RESULT 0",,,62
TRIALID,159127,"MSG	4217754 TRIALID 33",,,62
93,159892,"MSG	4218519 93",,,62
52,161409,"MSG	4220036 52",,,62
210,162269,"MSG	4220896 210",,,62
10,163192,"MSG	4221819 10",,,62
TRIAL_RESULT,164011,"MSG	4222638 TRIAL_RESULT 0",,,62
TRIALID,164011,"MSG	4222638 TRIALID 34",,,62
91,164674,"MSG	4223301 91",,,62
53,166192,"MSG	4224819 53",,,62
210,166743,"MSG	4225370 210",,,62
10,167675,"MSG	4226302 10",,,62
TRIAL_RESULT,168796,"MSG	4227423 TRIAL_RESULT 0",,,62
TRIALID,168797,"MSG	4227424 TRIALID 35",,,62
92,169576,"MSG	4228203 92",,,62
52,171093,"MSG	4229720 52",,,62
210,171687,"MSG	4230314 210",,,62
110,172609,"MSG	4231236 110",,,62
TRIAL_RESULT,173702,"MSG	4232329 TRIAL_RESULT 0",,,62
TRIALID,173702,"MSG	4232329 TRIALID 36",,,62
93,174459,"MSG	4233086 93",,,62
53,175976,"MSG	4234603 53",,,62
210,176471,"MSG	4235098 210",,,62
20,177392,"MSG	4236019 20",,,62
TRIAL_RESULT,178580,"MSG	4237207 TRIAL_RESULT 0",,,62
TRIALID,178581,"MSG	4237208 TRIALID 37",,,62
93,179593,"MSG	4238220 93",,,62
52,181109,"MSG	4239736 52",,,62
200,181691,"MSG	4240318 200",,,62
10,182609,"MSG	4241236 10",,,62
TRIAL_RESULT,183714,"MSG	4242341 TRIAL_RESULT 0",,,62
TRIALID,183715,"MSG	4242342 TRIALID 38",,,62
94,184624,"MSG	4243251 94",,,62
53,186143,"MSG	4244770 53",,,62
210,186663,"MSG	4245290 210",,,62
110,187610,"MSG	4246237 110",,,62
TRIAL_RESULT,188746,"MSG	4247373 TRIAL_RESULT 0",,,62
TRIALID,188747,"MSG	4247374 TRIALID 39",,,62
91,189443,"MSG	4248070 91",,,62
52,190959,"MSG	4249586 52",,,62
210,191360,"MSG	4249987 210",,,62
10,192293,"MSG	4250920 10",,,62
TRIAL_RESULT,193560,"MSG	4252187 TRIAL_RESULT 0",,,62
TRIALID,193560,"MSG	4252187 TRIALID 40",,,62
92,194477,"MSG	4253104 92",,,62
53,195993,"MSG	4254620 53",,,62
210,196557,"MSG	4255184 210",,,62
10,197510,"MSG	4256137 10",,,62
TRIAL_RESULT,198606,"MSG	4257233 TRIAL_RESULT 0",,,62
TRIALID,198607,"MSG	4257234 TRIALID 41",,,62
91,199627,"MSG	4258254 91",,,62
52,201144,"MSG	4259771 52",,,62
210,201770,"MSG	4260397 210",,,62
10,202710,"MSG	4261337 10",,,62
TRIAL_RESULT,203755,"MSG	4262382 TRIAL_RESULT 0",,,62
TRIALID,203756,"MSG	4262383 TRIALID 42",,,62
93,204660,"MSG	4263287 93",,,62
53,206176,"MSG	4264803 53",,,62
200,206687,"MSG	4265314 200",,,62
10,207593,"MSG	4266220 10",,,62
TRIAL_RESULT,208777,"MSG	4267404 TRIAL_RESULT 0",,,62
TRIALID,208778,"MSG	4267405 TRIALID 43",,,62
92,209576,"MSG	4268203 92",,,62
51,211093,"MSG	4269720 51",,,62
200,211837,"MSG	4270464 200",,,62
110,212793,"MSG	4271420 110",,,62
TRIAL_RESULT,213704,"MSG	4272331 TRIAL_RESULT 0",,,62
TRIALID,213705,"MSG	4272332 TRIALID 44",,,62
91,214644,"MSG	4273271 91",,,62
51,216160,"MSG	4274787 51",,,62
210,216918,"MSG	4275545 210",,,62
10,217877,"MSG	4276504 10",,,62
TRIAL_RESULT,218761,"MSG	4277388 TRIAL_RESULT 0",,,62
TRIALID,218761,"MSG	4277388 TRIALID 45",,,62
94,219477,"MSG	4278104 94",,,62
51,220994,"MSG	4279621 51",,,62
210,221763,"MSG	4280390 210",,,62
10,222660,"MSG	4281287 10",,,62
TRIAL_RESULT,223596,"MSG	4282223 TRIAL_RESULT 0",,,62
TRIALID,223596,"MSG	4282223 TRIALID 46",,,62
92,224178,"MSG	4282805 92",,,62
53,225694,"MSG	4284321 53",,,62
210,226487,"MSG	4285114 210",,,62
10,227394,"MSG	4286021 10",,,62
TRIAL_RESULT,228304,"MSG	4286931 TRIAL_RESULT 0",,,62
TRIALID,228305,"MSG	4286932 TRIALID 47",,,62
91,228994,"MSG	4287621 91",,,62
52,230511,"MSG	4289138 52",,,62
210,231119,"MSG	4289746 210",,,62
10,232044,"MSG	4290671 10",,,62
TRIAL_RESULT,233118,"MSG	4291745 TRIAL_RESULT 0",,,62
TRIALID,233118,"MSG	4291745 TRIALID 48",,,62
91,233911,"MSG	4292538 91",,,62
51,235427,"MSG	4294054 51",,,62
200,236305,"MSG	4294932 200",,,62
10,237227,"MSG	4295854 10",,,62
TRIAL_RESULT,238030,"MSG	4296657 TRIAL_RESULT 0",,,62
TRIALID,238030,"MSG	4296657 TRIALID 49",,,62
93,238778,"MSG	4297405 93",,,62
51,240294,"MSG	4298921 51",,,62
210,241127,"MSG	4299754 210",,,62
10,242061,"MSG	4300688 10",,,62
TRIAL_RESULT,242904,"MSG	4301531 TRIAL_RESULT 0",,,62
TRIALID,242905,"MSG	4301532 TRIALID 50",,,62
92,243695,"MSG	4302322 92",,,62
52,245211,"MSG	4303838 52",,,62
210,246056,"MSG	4304683 210",,,62
10,246995,"MSG	4305622 10",,,62
TRIAL_RESULT,247822,"MSG	4306449 TRIAL_RESULT 0",,,62
TRIALID,247822,"MSG	4306449 TRIALID 51",,,62
92,248728,"MSG	4307355 92",,,62
51,250244,"MSG	4308871 51",,,62
10,252077,"MSG	4310704 10",,,62
TRIAL_RESULT,252844,"MSG	4311471 TRIAL_RESULT 0",,,62
TRIALID,252844,"MSG	4311471 TRIALID 52",,,62
91,253726,"MSG	4312353 91",,,62
51,255244,"MSG	4313871 51",,,62
20,257078,"MSG	4315705 20",,,62
TRIAL_RESULT,257845,"MSG	4316472 TRIAL_RESULT 0",,,62
TRIALID,257846,"MSG	4316473 TRIALID 53",,,62
92,258711,"MSG	4317338 92",,,62
53,260228,"MSG	4318855 53",,,62
210,260866,"MSG	4319493 210",,,62
110,261828,"MSG	4320455 110",,,62
TRIAL_RESULT,262838,"MSG	4321465 TRIAL_RESULT 0",,,62
TRIALID,262838,"MSG	4321465 TRIALID 54",,,62
94,263411,"MSG	4322038 94",,,62
52,264928,"MSG	4323555 52",,,62
210,265456,"MSG	4324083 210",,,62
110,266411,"MSG	4325038 110",,,62
TRIAL_RESULT,267529,"MSG	4326156 TRIAL_RESULT 0",,,62
TRIALID,267530,"MSG	4326157 TRIALID 55",,,62
91,268495,"MSG	4327122 91",,,62
53,270011,"MSG	4328638 53",,,62
210,270580,"MSG	4329207 210",,,62
10,271528,"MSG	4330155 10",,,62
TRIAL_RESULT,272609,"MSG	4331236 TRIAL_RESULT 0",,,62
TRIALID,272610,"MSG	4331237 TRIALID 56",,,62
91,273512,"MSG	4332139 91",,,62
52,275029,"MSG	4333656 52",,,62
210,275819,"MSG	4334446 210",,,62
10,276745,"MSG	4335372 10",,,62
TRIAL_RESULT,277638,"MSG	4336265 TRIAL_RESULT 0",,,62
TRIALID,277639,"MSG	4336266 TRIALID 57",,,62
92,278495,"MSG	4337122 92",,,62
52,280012,"MSG	4338639 52",,,62
210,280642,"MSG	4339269 210",,,62
10,281562,"MSG	4340189 10",,,62
TRIAL_RESULT,282623,"MSG	4341250 TRIAL_RESULT 0",,,62
TRIALID,282623,"MSG	4341250 TRIALID 58",,,62
92,283229,"MSG	4341856 92",,,62
52,284746,"MSG	4343373 52",,,62
200,285477,"MSG	4344104 200",,,62
10,286396,"MSG	4345023 10",,,62
TRIAL_RESULT,287345,"MSG	4345972 TRIAL_RESULT 0",,,62
TRIALID,287345,"MSG	4345972 TRIALID 59",,,62
92,288145,"MSG	4346772 92",,,62
51,289662,"MSG	4348289 51",,,62
210,290540,"MSG	4349167 210",,,62
110,291429,"MSG	4350056 110",,,62
TRIAL_RESULT,292260,"MSG	4350887 TRIAL_RESULT 0",,,62
TRIALID,292261,"MSG	4350888 TRIALID 60",,,62
93,293029,"MSG	4351656 93",,,62
52,294545,"MSG	4353172 52",,,62
210,295095,"MSG	4353722 210",,,62
20,296045,"MSG	4354672 20",,,62
TRIAL_RESULT,297149,"MSG	4355776 TRIAL_RESULT 0",,,62
TRIALID,297150,"MSG	4355777 TRIALID 61",,,62
94,298046,"MSG	4356673 94",,,62
51,299562,"MSG	4358189 51",,,62
210,300387,"MSG	4359014 210",,,62
10,301312,"MSG	4359939 10",,,62
TRIAL_RESULT,302163,"MSG	4360790 TRIAL_RESULT 0",,,62
TRIALID,302163,"MSG	4360790 TRIALID 62",,,62
94,302879,"MSG	4361506 94",,,62
52,304396,"MSG	4363023 52",,,62
210,304871,"MSG	4363498 210",,,62
110,305796,"MSG	4364423 110",,,62
TRIAL_RESULT,306997,"MSG	4365624 TRIAL_RESULT 0",,,62
TRIALID,306998,"MSG	4365625 TRIALID 63",,,62
92,307812,"MSG	4366439 92",,,62
53,309329,"MSG	4367956 53",,,62
210,310147,"MSG	4368774 210",,,62
10,311063,"MSG	4369690 10",,,62
TRIAL_RESULT,311939,"MSG	4370566 TRIAL_RESULT 0",,,62
TRIALID,311939,"MSG	4370566 TRIALID 64",,,62
93,312963,"MSG	4371590 93",,,62
51,314479,"MSG	4373106 51",,,62
210,315309,"MSG	4373936 210",,,62
10,316246,"MSG	4374873 10",,,62
TRIAL_RESULT,317083,"MSG	4375710 TRIAL_RESULT 0",,,62
TRIALID,317083,"MSG	4375710 TRIALID 65",,,62
91,317646,"MSG	4376273 91",,,62
51,319163,"MSG	4377790 51",,,62
210,319936,"MSG	4378563 210",,,62
20,320880,"MSG	4379507 20",,,62
TRIAL_RESULT,321762,"MSG	4380389 TRIAL_RESULT 0",,,62
TRIALID,321763,"MSG	4380390 TRIALID 66",,,62
94,322680,"MSG	4381307 94",,,62
53,324196,"MSG	4382823 53",,,62
210,324978,"MSG	4383605 210",,,62
10,325896,"MSG	4384523 10",,,62
TRIAL_RESULT,326810,"MSG	4385437 TRIAL_RESULT 0",,,62
TRIALID,326811,"MSG	4385438 TRIALID 67",,,62
92,327613,"MSG	4386240 92",,,62
52,329129,"MSG	4387756 52",,,62
210,329812,"MSG	4388439 210",,,62
10,330763,"MSG	4389390 10",,,62
TRIAL_RESULT,331740,"MSG	4390367 TRIAL_RESULT 0",,,62
TRIALID,331741,"MSG	4390368 TRIALID 68",,,62
91,332530,"MSG	4391157 91",,,62
51,334046,"MSG	4392673 51",,,62
210,334686,"MSG	4393313 210",,,62
20,335630,"MSG	4394257 20",,,62
TRIAL_RESULT,336649,"MSG	4395276 TRIAL_RESULT 0",,,62
TRIALID,336650,"MSG	4395277 TRIALID 69",,,62
92,337396,"MSG	4396023 92",,,62
53,338913,"MSG	4397540 53",,,62
210,339590,"MSG	4398217 210",,,62
110,340530,"MSG	4399157 110",,,62
TRIAL_RESULT,341514,"MSG	4400141 TRIAL_RESULT 0",,,62
TRIALID,341515,"MSG	4400142 TRIALID 70",,,62
94,342380,"MSG	4401007 94",,,62
51,343896,"MSG	4402523 51",,,62
210,344677,"MSG	4403304 210",,,62
10,345630,"MSG	4404257 10",,,62
TRIAL_RESULT,346499,"MSG	4405126 TRIAL_RESULT 0",,,62
TRIALID,346499,"MSG	4405126 TRIALID 71",,,62
93,347514,"MSG	4406141 93",,,62
53,349031,"MSG	4407658 53",,,62
210,349810,"MSG	4408437 210",,,62
10,350780,"MSG	4409407 10",,,62
TRIAL_RESULT,351645,"MSG	4410272 TRIAL_RESULT 0",,,62
TRIALID,351645,"MSG	4410272 TRIALID 72",,,62
93,352514,"MSG	4411141 93",,,62
52,354030,"MSG	4412657 52",,,62
210,354921,"MSG	4413548 210",,,62
10,355847,"MSG	4414474 10",,,62
TRIAL_RESULT,356630,"MSG	4415257 TRIAL_RESULT 0",,,62
TRIALID,356630,"MSG	4415257 TRIALID 73",,,62
94,357197,"MSG	4415824 94",,,62
52,358714,"MSG	4417341 52",,,62
210,359349,"MSG	4417976 210",,,62
110,360313,"MSG	4418940 110",,,62
TRIAL_RESULT,361325,"MSG	4419952 TRIAL_RESULT 0",,,62
TRIALID,361326,"MSG	4419953 TRIALID 74",,,62
92,361897,"MSG	4420524 92",,,62
52,363414,"MSG	4422041 52",,,62
210,364064,"MSG	4422691 210",,,62
10,365014,"MSG	4423641 10",,,62
TRIAL_RESULT,366013,"MSG	4424640 TRIAL_RESULT 0",,,62
TRIALID,366013,"MSG	4424640 TRIALID 75",,,62
94,366946,"MSG	4425573 94",,,62
51,368464,"MSG	4427091 51",,,62
10,370297,"MSG	4428924 10",,,62
TRIAL_RESULT,371065,"MSG	4429692 TRIAL_RESULT 0",,,62
!CAL,373175,"MSG	4450093 !CAL ",,,62
!CAL,373175,"MSG	4450093 !CAL Calibration points:  ",,,62
!CAL,373175,"MSG	4450093 !CAL  4.8, -39.1         0,   -711   ",,,62
!CAL,373175,"MSG	4450093 !CAL -10.0, -37.6     -2478,   -711   ",,,62
