type,sample,value,offset,duration,subject
TRIALID,124505,"MSG	17069435 TRIALID 26",,,68
91,125489,"MSG	17070419 91",,,68
51,127006,"MSG	17071936 51",,,68
210,127797,"MSG	17072727 210",,,68
20,128722,"MSG	17073652 20",,,68
TRIAL_RESULT,129607,"MSG	17074537 TRIAL_RESULT 0",,,68
TRIALID,129608,"MSG	17074538 TRIALID 27",,,68
93,130573,"MSG	17075503 93",,,68
51,132089,"MSG	17077019 51",,,68
200,132657,"MSG	17077587 200",,,68
10,133572,"MSG	17078502 10",,,68
TRIAL_RESULT,134700,"MSG	17079630 TRIAL_RESULT 0",,,68
TRIALID,134701,"MSG	17079631 TRIALID 28",,,68
92,135487,"MSG	17080417 92",,,68
53,137006,"MSG	17081936 53",,,68
210,137634,"MSG	17082564 210",,,68
110,138539,"MSG	17083469 110",,,68
TRIAL_RESULT,139611,"MSG	17084541 TRIAL_RESULT 0",,,68
TRIALID,139611,"MSG	17084541 TRIALID 29",,,68
92,140323,"MSG	17085253 92",,,68
52,141839,"MSG	17086769 52",,,68
210,142577,"MSG	17087507 210",,,68
110,143473,"MSG	17088403 110",,,68
TRIAL_RESULT,144444,"MSG	17089374 TRIAL_RESULT 0",,,68
TRIALID,144444,"MSG	17089374 TRIALID 30",,,68
92,145206,"MSG	17090136 92",,,68
52,146722,"MSG	17091652 52",,,68
210,147222,"MSG	17092152 210",,,68
110,148122,"MSG	17093052 110",,,68
TRIAL_RESULT,149330,"MSG	17094260 TRIAL_RESULT 0",,,68
TRIALID,149331,"MSG	17094261 TRIALID 31",,,68
91,150205,"MSG	17095135 91",,,68
52,151723,"MSG	17096653 52",,,68
210,152428,"MSG	17097358 210",,,68
20,153340,"MSG	17098270 20",,,68
TRIAL_RESULT,154324,"MSG	17099254 TRIAL_RESULT 0",,,68
TRIALID,154325,"MSG	17099255 TRIALID 32",,,68
93,155173,"MSG	17100103 93",,,68
53,156689,"MSG	17101619 53",,,68
210,157243,"MSG	17102173 210",,,68
20,158156,"MSG	17103086 20",,,68
TRIAL_RESULT,159304,"MSG	17104234 TRIAL_RESULT 0",,,68
TRIALID,159305,"MSG	17104235 TRIALID 33",,,68
91,160057,"MSG	17104987 91",,,68
51,161573,"MSG	17106503 51",,,68
210,162014,"MSG	17106944 210",,,68
20,162923,"MSG	17107853 20",,,68
TRIAL_RESULT,164177,"MSG	17109107 TRIAL_RESULT 0",,,68
TRIALID,164178,"MSG	17109108 TRIALID 34",,,68
92,164874,"MSG	17109804 92",,,68
51,166390,"MSG	17111320 51",,,68
210,166913,"MSG	17111843 210",,,68
110,167840,"MSG	17112770 110",,,68
TRIAL_RESULT,169001,"MSG	17113931 TRIAL_RESULT 0",,,68
TRIALID,169001,"MSG	17113931 TRIALID 35",,,68
94,169840,"MSG	17114770 94",,,68
53,171357,"MSG	17116287 53",,,68
210,171804,"MSG	17116734 210",,,68
110,172723,"MSG	17117653 110",,,68
TRIAL_RESULT,173966,"MSG	17118896 TRIAL_RESULT 0",,,68
TRIALID,173967,"MSG	17118897 TRIALID 36",,,68
91,174574,"MSG	17119504 91",,,68
51,176090,"MSG	17121020 51",,,68
210,176497,"MSG	17121427 210",,,68
20,177423,"MSG	17122353 20",,,68
TRIAL_RESULT,178693,"MSG	17123623 TRIAL_RESULT 0",,,68
TRIALID,178693,"MSG	17123623 TRIALID 37",,,68
92,179407,"MSG	17124337 92",,,68
52,180924,"MSG	17125854 52",,,68
210,181444,"MSG	17126374 210",,,68
110,182340,"MSG	17127270 110",,,68
TRIAL_RESULT,183530,"MSG	17128460 TRIAL_RESULT 0",,,68
TRIALID,183530,"MSG	17128460 TRIALID 38",,,68
93,184341,"MSG	17129271 93",,,68
51,185857,"MSG	17130787 51",,,68
210,186691,"MSG	17131621 210",,,68
10,187607,"MSG	17132537 10",,,68
TRIAL_RESULT,188458,"MSG	17133388 TRIAL_RESULT 0",,,68
TRIALID,188459,"MSG	17133389 TRIALID 39",,,68
91,189172,"MSG	17134102 91",,,68
51,190690,"MSG	17135620 51",,,68
210,191213,"MSG	17136143 210",,,68
20,192157,"MSG	17137087 20",,,68
TRIAL_RESULT,193290,"MSG	17138220 TRIAL_RESULT 0",,,68
TRIALID,193291,"MSG	17138221 TRIALID 40",,,68
94,194190,"MSG	17139120 94",,,68
52,195707,"MSG	17140637 52",,,68
210,196143,"MSG	17141073 210",,,68
110,197058,"MSG	17141988 110",,,68
TRIAL_RESULT,198310,"MSG	17143240 TRIAL_RESULT 0",,,68
TRIALID,198311,"MSG	17143241 TRIALID 41",,,68
92,199091,"MSG	17144021 92",,,68
53,200607,"MSG	17145537 53",,,68
210,201185,"MSG	17146115 210",,,68
110,202157,"MSG	17147087 110",,,68
TRIAL_RESULT,203216,"MSG	17148146 TRIAL_RESULT 0",,,68
TRIALID,203216,"MSG	17148146 TRIALID 42",,,68
94,203874,"MSG	17148804 94",,,68
52,205391,"MSG	17150321 52",,,68
210,205943,"MSG	17150873 210",,,68
110,206874,"MSG	17151804 110",,,68
TRIAL_RESULT,207993,"MSG	17152923 TRIAL_RESULT 0",,,68
TRIALID,207994,"MSG	17152924 TRIALID 43",,,68
92,208874,"MSG	17153804 92",,,68
51,210390,"MSG	17155320 51",,,68
210,211141,"MSG	17156071 210",,,68
110,212091,"MSG	17157021 110",,,68
TRIAL_RESULT,213005,"MSG	17157935 TRIAL_RESULT 0",,,68
TRIALID,213005,"MSG	17157935 TRIALID 44",,,68
92,213822,"MSG	17158752 92",,,68
52,215340,"MSG	17160270 52",,,68
210,215849,"MSG	17160779 210",,,68
10,216807,"MSG	17161737 10",,,68
TRIAL_RESULT,217951,"MSG	17162881 TRIAL_RESULT 0",,,68
TRIALID,217952,"MSG	17162882 TRIALID 45",,,68
92,218692,"MSG	17163622 92",,,68
52,220208,"MSG	17165138 52",,,68
210,220704,"MSG	17165634 210",,,68
110,221625,"MSG	17166555 110",,,68
TRIAL_RESULT,222818,"MSG	17167748 TRIAL_RESULT 0",,,68
TRIALID,222819,"MSG	17167749 TRIALID 46",,,68
94,223606,"MSG	17168536 94",,,68
52,225125,"MSG	17170055 52",,,68
200,225843,"MSG	17170773 200",,,68
10,226792,"MSG	17171722 10",,,68
TRIAL_RESULT,227728,"MSG	17172658 TRIAL_RESULT 0",,,68
TRIALID,227729,"MSG	17172659 TRIALID 47",,,68
94,228609,"MSG	17173539 94",,,68
53,230124,"MSG	17175054 53",,,68
210,230705,"MSG	17175635 210",,,68
110,231675,"MSG	17176605 110",,,68
TRIAL_RESULT,232738,"MSG	17177668 TRIAL_RESULT 0",,,68
TRIALID,232739,"MSG	17177669 TRIALID 48",,,68
93,233675,"MSG	17178605 93",,,68
52,235191,"MSG	17180121 52",,,68
210,235710,"MSG	17180640 210",,,68
20,236658,"MSG	17181588 20",,,68
TRIAL_RESULT,237798,"MSG	17182728 TRIAL_RESULT 0",,,68
TRIALID,237799,"MSG	17182729 TRIALID 49",,,68
93,238356,"MSG	17183286 93",,,68
52,239875,"MSG	17184805 52",,,68
210,240382,"MSG	17185312 210",,,68
20,241308,"MSG	17186238 20",,,68
TRIAL_RESULT,242476,"MSG	17187406 TRIAL_RESULT 0",,,68
TRIALID,242476,"MSG	17187406 TRIALID 50",,,68
91,243025,"MSG	17187955 91",,,68
53,244541,"MSG	17189471 53",,,68
210,245080,"MSG	17190010 210",,,68
10,246025,"MSG	17190955 10",,,68
TRIAL_RESULT,247147,"MSG	17192077 TRIAL_RESULT 0",,,68
TRIALID,247148,"MSG	17192078 TRIALID 51",,,68
92,247692,"MSG	17192622 92",,,68
52,249208,"MSG	17194138 52",,,68
210,249693,"MSG	17194623 210",,,68
110,250625,"MSG	17195555 110",,,68
TRIAL_RESULT,251812,"MSG	17196742 TRIAL_RESULT 0",,,68
TRIALID,251812,"MSG	17196742 TRIALID 52",,,68
91,252608,"MSG	17197538 91",,,68
53,254125,"MSG	17199055 53",,,68
210,254547,"MSG	17199477 210",,,68
20,255476,"MSG	17200406 20",,,68
TRIAL_RESULT,256725,"MSG	17201655 TRIAL_RESULT 0",,,68
TRIALID,256725,"MSG	17201655 TRIALID 53",,,68
91,257690,"MSG	17202620 91",,,68
52,259209,"MSG	17204139 52",,,68
210,259722,"MSG	17204652 210",,,68
20,260642,"MSG	17205572 20",,,68
TRIAL_RESULT,261813,"MSG	17206743 TRIAL_RESULT 0",,,68
TRIALID,261814,"MSG	17206744 TRIALID 54",,,68
94,262576,"MSG	17207506 94",,,68
52,264092,"MSG	17209022 52",,,68
210,264537,"MSG	17209467 210",,,68
110,265459,"MSG	17210389 110",,,68
TRIAL_RESULT,266704,"MSG	17211634 TRIAL_RESULT 0",,,68
TRIALID,266705,"MSG	17211635 TRIALID 55",,,68
93,267624,"MSG	17212554 93",,,68
52,269143,"MSG	17214073 52",,,68
210,269699,"MSG	17214629 210",,,68
20,270626,"MSG	17215556 20",,,68
TRIAL_RESULT,271745,"MSG	17216675 TRIAL_RESULT 0",,,68
TRIALID,271746,"MSG	17216676 TRIALID 56",,,68
92,272676,"MSG	17217606 92",,,68
52,274192,"MSG	17219122 52",,,68
210,274828,"MSG	17219758 210",,,68
110,275759,"MSG	17220689 110",,,68
TRIAL_RESULT,276794,"MSG	17221724 TRIAL_RESULT 0",,,68
TRIALID,276794,"MSG	17221724 TRIALID 57",,,68
93,277626,"MSG	17222556 93",,,68
53,279142,"MSG	17224072 53",,,68
210,279610,"MSG	17224540 210",,,68
20,280542,"MSG	17225472 20",,,68
TRIAL_RESULT,281755,"MSG	17226685 TRIAL_RESULT 0",,,68
TRIALID,281755,"MSG	17226685 TRIALID 58",,,68
93,282443,"MSG	17227373 93",,,68
51,283959,"MSG	17228889 51",,,68
210,284516,"MSG	17229446 210",,,68
20,285460,"MSG	17230390 20",,,68
TRIAL_RESULT,286573,"MSG	17231503 TRIAL_RESULT 0",,,68
TRIALID,286573,"MSG	17231503 TRIALID 59",,,68
93,287324,"MSG	17232254 93",,,68
52,288843,"MSG	17233773 52",,,68
210,289310,"MSG	17234240 210",,,68
20,290226,"MSG	17235156 20",,,68
TRIAL_RESULT,291457,"MSG	17236387 TRIAL_RESULT 0",,,68
TRIALID,291458,"MSG	17236388 TRIALID 60",,,68
94,292327,"MSG	17237257 94",,,68
51,293843,"MSG	17238773 51",,,68
210,294380,"MSG	17239310 210",,,68
110,295310,"MSG	17240240 110",,,68
TRIAL_RESULT,296450,"MSG	17241380 TRIAL_RESULT 0",,,68
TRIALID,296451,"MSG	17241381 TRIALID 61",,,68
92,297110,"MSG	17242040 92",,,68
52,298627,"MSG	17243557 52",,,68
210,299094,"MSG	17244024 210",,,68
110,300027,"MSG	17244957 110",,,68
TRIAL_RESULT,301239,"MSG	17246169 TRIAL_RESULT 0",,,68
TRIALID,301239,"MSG	17246169 TRIALID 62",,,68
93,302160,"MSG	17247090 93",,,68
51,303676,"MSG	17248606 51",,,68
210,304294,"MSG	17249224 210",,,68
20,305243,"MSG	17250173 20",,,68
TRIAL_RESULT,306286,"MSG	17251216 TRIAL_RESULT 0",,,68
TRIALID,306287,"MSG	17251217 TRIALID 63",,,68
93,307160,"MSG	17252090 93",,,68
53,308676,"MSG	17253606 53",,,68
210,309393,"MSG	17254323 210",,,68
20,310326,"MSG	17255256 20",,,68
TRIAL_RESULT,311291,"MSG	17256221 TRIAL_RESULT 0",,,68
TRIALID,311292,"MSG	17256222 TRIALID 64",,,68
94,312027,"MSG	17256957 94",,,68
52,313544,"MSG	17258474 52",,,68
210,314105,"MSG	17259035 210",,,68
110,315043,"MSG	17259973 110",,,68
TRIAL_RESULT,316150,"MSG	17261080 TRIAL_RESULT 0",,,68
TRIALID,316151,"MSG	17261081 TRIALID 65",,,68
94,316927,"MSG	17261857 94",,,68
52,318443,"MSG	17263373 52",,,68
210,319020,"MSG	17263950 210",,,68
110,319944,"MSG	17264874 110",,,68
TRIAL_RESULT,321043,"MSG	17265973 TRIAL_RESULT 0",,,68
TRIALID,321044,"MSG	17265974 TRIALID 66",,,68
94,321694,"MSG	17266624 94",,,68
51,323210,"MSG	17268140 51",,,68
210,323733,"MSG	17268663 210",,,68
110,324661,"MSG	17269591 110",,,68
TRIAL_RESULT,325819,"MSG	17270749 TRIAL_RESULT 0",,,68
TRIALID,325819,"MSG	17270749 TRIALID 67",,,68
91,326376,"MSG	17271306 91",,,68
53,327894,"MSG	17272824 53",,,68
200,328355,"MSG	17273285 200",,,68
20,329277,"MSG	17274207 20",,,68
TRIAL_RESULT,330499,"MSG	17275429 TRIAL_RESULT 0",,,68
TRIALID,330499,"MSG	17275429 TRIALID 68",,,68
93,331394,"MSG	17276324 93",,,68
51,332911,"MSG	17277841 51",,,68
210,333402,"MSG	17278332 210",,,68
20,334310,"MSG	17279240 20",,,68
TRIAL_RESULT,335517,"MSG	17280447 TRIAL_RESULT 0",,,68
TRIALID,335518,"MSG	17280448 TRIALID 69",,,68
92,336294,"MSG	17281224 92",,,68
51,337811,"MSG	17282741 51",,,68
210,338399,"MSG	17283329 210",,,68
110,339344,"MSG	17284274 110",,,68
TRIAL_RESULT,340420,"MSG	17285350 TRIAL_RESULT 0",,,68
TRIALID,340421,"MSG	17285351 TRIALID 70",,,68
92,341044,"MSG	17285974 92",,,68
53,342561,"MSG	17287491 53",,,68
210,343130,"MSG	17288060 210",,,68
110,344094,"MSG	17289024 110",,,68
TRIAL_RESULT,345166,"MSG	17290096 TRIAL_RESULT 0",,,68
TRIALID,345166,"MSG	17290096 TRIALID 71",,,68
91,345725,"MSG	17290655 91",,,68
52,347244,"MSG	17292174 52",,,68
210,347914,"MSG	17292844 210",,,68
20,348877,"MSG	17293807 20",,,68
TRIAL_RESULT,349848,"MSG	17294778 TRIAL_RESULT 0",,,68
TRIALID,349848,"MSG	17294778 TRIALID 72",,,68
93,350676,"MSG	17295606 93",,,68
51,352194,"MSG	17297124 51",,,68
210,352707,"MSG	17297637 210",,,68
20,353628,"MSG	17298558 20",,,68
TRIAL_RESULT,354799,"MSG	17299729 TRIAL_RESULT 0",,,68
TRIALID,354800,"MSG	17299730 TRIALID 73",,,68
92,355560,"MSG	17300490 92",,,68
53,357077,"MSG	17302007 53",,,68
200,357526,"MSG	17302456 200",,,68
110,358412,"MSG	17303342 110",,,68
TRIAL_RESULT,359689,"MSG	17304619 TRIAL_RESULT 0",,,68
TRIALID,359689,"MSG	17304619 TRIALID 74",,,68
92,360511,"MSG	17305441 92",,,68
51,362028,"MSG	17306958 51",,,68
210,362601,"MSG	17307531 210",,,68
110,363494,"MSG	17308424 110",,,68
TRIAL_RESULT,364630,"MSG	17309560 TRIAL_RESULT 0",,,68
TRIALID,364631,"MSG	17309561 TRIALID 75",,,68
91,365228,"MSG	17310158 91",,,68
53,366745,"MSG	17311675 53",,,68
210,367370,"MSG	17312300 210",,,68
20,368294,"MSG	17313224 20",,,68
TRIAL_RESULT,369349,"MSG	17314279 TRIAL_RESULT 0",,,68
!CAL,371453,"MSG	17412914 !CAL ",,,68
