type,sample,value,offset,duration,subject
210,122496,"MSG	9357163 210",,,41
20,123451,"MSG	9358118 20",,,41
TRIAL_RESULT,124413,"MSG	9359080 TRIAL_RESULT 0",,,41
TRIALID,124414,"MSG	9359081 TRIALID 26",,,41
91,125051,"MSG	9359718 91",,,41
51,126567,"MSG	9361234 51",,,41
210,127358,"MSG	9362025 210",,,41
10,128351,"MSG	9363018 10",,,41
TRIAL_RESULT,129176,"MSG	9363843 TRIAL_RESULT 0",,,41
TRIALID,129176,"MSG	9363843 TRIALID 27",,,41
93,129801,"MSG	9364468 93",,,41
53,131318,"MSG	9365985 53",,,41
10,133151,"MSG	9367818 10",,,41
TRIAL_RESULT,133918,"MSG	9368585 TRIAL_RESULT 0",,,41
TRIALID,133919,"MSG	9368586 TRIALID 28",,,41
94,134918,"MSG	9369585 94",,,41
51,136434,"MSG	9371101 51",,,41
10,138267,"MSG	9372934 10",,,41
TRIAL_RESULT,139035,"MSG	9373702 TRIAL_RESULT 0",,,41
TRIALID,139036,"MSG	9373703 TRIALID 29",,,41
92,139968,"MSG	9374635 92",,,41
51,141484,"MSG	9376151 51",,,41
200,142290,"MSG	9376957 200",,,41
10,143284,"MSG	9377951 10",,,41
TRIAL_RESULT,144095,"MSG	9378762 TRIAL_RESULT 0",,,41
TRIALID,144096,"MSG	9378763 TRIALID 30",,,41
92,144951,"MSG	9379618 92",,,41
51,146468,"MSG	9381135 51",,,41
210,147251,"MSG	9381918 210",,,41
10,148218,"MSG	9382885 10",,,41
TRIAL_RESULT,149083,"MSG	9383750 TRIAL_RESULT 0",,,41
TRIALID,149084,"MSG	9383751 TRIALID 31",,,41
91,149651,"MSG	9384318 91",,,41
53,151168,"MSG	9385835 53",,,41
210,151924,"MSG	9386591 210",,,41
10,153018,"MSG	9387685 10",,,41
TRIAL_RESULT,153785,"MSG	9388452 TRIAL_RESULT 0",,,41
TRIALID,153786,"MSG	9388453 TRIALID 32",,,41
94,154401,"MSG	9389068 94",,,41
52,155918,"MSG	9390585 52",,,41
10,157752,"MSG	9392419 10",,,41
TRIAL_RESULT,158519,"MSG	9393186 TRIAL_RESULT 0",,,41
TRIALID,158520,"MSG	9393187 TRIALID 33",,,41
91,159384,"MSG	9394051 91",,,41
52,160902,"MSG	9395569 52",,,41
200,161509,"MSG	9396176 200",,,41
10,162468,"MSG	9397135 10",,,41
TRIAL_RESULT,163503,"MSG	9398170 TRIAL_RESULT 0",,,41
TRIALID,163504,"MSG	9398171 TRIALID 34",,,41
93,164468,"MSG	9399135 93",,,41
51,165985,"MSG	9400652 51",,,41
10,167818,"MSG	9402485 10",,,41
TRIAL_RESULT,168586,"MSG	9403253 TRIAL_RESULT 0",,,41
TRIALID,168587,"MSG	9403254 TRIALID 35",,,41
94,169402,"MSG	9404069 94",,,41
53,170919,"MSG	9405586 53",,,41
210,171573,"MSG	9406240 210",,,41
110,172669,"MSG	9407336 110",,,41
TRIAL_RESULT,173520,"MSG	9408187 TRIAL_RESULT 0",,,41
TRIALID,173520,"MSG	9408187 TRIALID 36",,,41
93,174418,"MSG	9409085 93",,,41
52,175935,"MSG	9410602 52",,,41
210,176664,"MSG	9411331 210",,,41
20,177685,"MSG	9412352 20",,,41
TRIAL_RESULT,178550,"MSG	9413217 TRIAL_RESULT 0",,,41
TRIALID,178551,"MSG	9413218 TRIALID 37",,,41
94,179335,"MSG	9414002 94",,,41
51,180852,"MSG	9415519 51",,,41
200,181810,"MSG	9416477 200",,,41
10,182785,"MSG	9417452 10",,,41
TRIAL_RESULT,183553,"MSG	9418220 TRIAL_RESULT 0",,,41
TRIALID,183553,"MSG	9418220 TRIALID 38",,,41
92,184303,"MSG	9418970 92",,,41
51,185820,"MSG	9420487 51",,,41
210,186554,"MSG	9421221 210",,,41
110,187585,"MSG	9422252 110",,,41
TRIAL_RESULT,188422,"MSG	9423089 TRIAL_RESULT 0",,,41
TRIALID,188423,"MSG	9423090 TRIALID 39",,,41
92,189202,"MSG	9423869 92",,,41
53,190719,"MSG	9425386 53",,,41
210,191423,"MSG	9426090 210",,,41
10,192485,"MSG	9427152 10",,,41
TRIAL_RESULT,193325,"MSG	9427992 TRIAL_RESULT 0",,,41
TRIALID,193326,"MSG	9427993 TRIALID 40",,,41
92,194085,"MSG	9428752 92",,,41
51,195602,"MSG	9430269 51",,,41
210,196568,"MSG	9431235 210",,,41
110,197569,"MSG	9432236 110",,,41
TRIAL_RESULT,198336,"MSG	9433003 TRIAL_RESULT 0",,,41
TRIALID,198337,"MSG	9433004 TRIALID 41",,,41
93,198902,"MSG	9433569 93",,,41
53,200420,"MSG	9435087 53",,,41
210,201187,"MSG	9435854 210",,,41
10,202286,"MSG	9436953 10",,,41
TRIAL_RESULT,203053,"MSG	9437720 TRIAL_RESULT 0",,,41
TRIALID,203054,"MSG	9437721 TRIALID 42",,,41
91,203886,"MSG	9438553 91",,,41
51,205403,"MSG	9440070 51",,,41
210,206287,"MSG	9440954 210",,,41
20,207286,"MSG	9441953 20",,,41
TRIAL_RESULT,208053,"MSG	9442720 TRIAL_RESULT 0",,,41
TRIALID,208054,"MSG	9442721 TRIALID 43",,,41
91,209003,"MSG	9443670 91",,,41
51,210519,"MSG	9445186 51",,,41
210,211480,"MSG	9446147 210",,,41
10,212486,"MSG	9447153 10",,,41
TRIAL_RESULT,213253,"MSG	9447920 TRIAL_RESULT 0",,,41
TRIALID,213254,"MSG	9447921 TRIALID 44",,,41
91,213920,"MSG	9448587 91",,,41
53,215436,"MSG	9450103 53",,,41
200,216218,"MSG	9450885 200",,,41
10,217353,"MSG	9452020 10",,,41
TRIAL_RESULT,218120,"MSG	9452787 TRIAL_RESULT 0",,,41
TRIALID,218121,"MSG	9452788 TRIALID 45",,,41
94,219120,"MSG	9453787 94",,,41
52,220637,"MSG	9455304 52",,,41
200,221429,"MSG	9456096 200",,,41
10,222437,"MSG	9457104 10",,,41
TRIAL_RESULT,223248,"MSG	9457915 TRIAL_RESULT 0",,,41
TRIALID,223249,"MSG	9457916 TRIALID 46",,,41
92,224270,"MSG	9458937 92",,,41
51,225787,"MSG	9460454 51",,,41
200,226600,"MSG	9461267 200",,,41
10,227619,"MSG	9462286 10",,,41
TRIAL_RESULT,228398,"MSG	9463065 TRIAL_RESULT 0",,,41
TRIALID,228398,"MSG	9463065 TRIALID 47",,,41
92,229253,"MSG	9463920 92",,,41
53,230771,"MSG	9465438 53",,,41
210,231615,"MSG	9466282 210",,,41
110,232603,"MSG	9467270 110",,,41
TRIAL_RESULT,233381,"MSG	9468048 TRIAL_RESULT 0",,,41
TRIALID,233381,"MSG	9468048 TRIALID 48",,,41
92,234086,"MSG	9468753 92",,,41
51,235603,"MSG	9470270 51",,,41
110,237437,"MSG	9472104 110",,,41
TRIAL_RESULT,238204,"MSG	9472871 TRIAL_RESULT 0",,,41
TRIALID,238205,"MSG	9472872 TRIALID 49",,,41
93,238820,"MSG	9473487 93",,,41
53,240337,"MSG	9475004 53",,,41
210,241019,"MSG	9475686 210",,,41
20,242020,"MSG	9476687 20",,,41
TRIAL_RESULT,242942,"MSG	9477609 TRIAL_RESULT 0",,,41
TRIALID,242943,"MSG	9477610 TRIALID 50",,,41
94,243737,"MSG	9478404 94",,,41
51,245254,"MSG	9479921 51",,,41
10,247087,"MSG	9481754 10",,,41
TRIAL_RESULT,247854,"MSG	9482521 TRIAL_RESULT 0",,,41
TRIALID,247855,"MSG	9482522 TRIALID 51",,,41
92,248435,"MSG	9483102 92",,,41
52,249954,"MSG	9484621 52",,,41
210,250901,"MSG	9485568 210",,,41
10,251853,"MSG	9486520 10",,,41
TRIAL_RESULT,252620,"MSG	9487287 TRIAL_RESULT 0",,,41
TRIALID,252621,"MSG	9487288 TRIALID 52",,,41
93,253154,"MSG	9487821 93",,,41
53,254671,"MSG	9489338 53",,,41
210,255367,"MSG	9490034 210",,,41
20,256321,"MSG	9490988 20",,,41
TRIAL_RESULT,257271,"MSG	9491938 TRIAL_RESULT 0",,,41
TRIALID,257272,"MSG	9491939 TRIALID 53",,,41
94,258071,"MSG	9492738 94",,,41
52,259587,"MSG	9494254 52",,,41
210,260511,"MSG	9495178 210",,,41
10,261437,"MSG	9496104 10",,,41
TRIAL_RESULT,262205,"MSG	9496872 TRIAL_RESULT 0",,,41
TRIALID,262206,"MSG	9496873 TRIALID 54",,,41
92,262887,"MSG	9497554 92",,,41
53,264404,"MSG	9499071 53",,,41
210,265106,"MSG	9499773 210",,,41
10,266071,"MSG	9500738 10",,,41
TRIAL_RESULT,267004,"MSG	9501671 TRIAL_RESULT 0",,,41
TRIALID,267005,"MSG	9501672 TRIALID 55",,,41
94,267604,"MSG	9502271 94",,,41
52,269121,"MSG	9503788 52",,,41
210,269711,"MSG	9504378 210",,,41
110,270738,"MSG	9505405 110",,,41
TRIAL_RESULT,271725,"MSG	9506392 TRIAL_RESULT 0",,,41
TRIALID,271725,"MSG	9506392 TRIALID 56",,,41
94,272371,"MSG	9507038 94",,,41
53,273888,"MSG	9508555 53",,,41
210,274532,"MSG	9509199 210",,,41
110,275604,"MSG	9510271 110",,,41
TRIAL_RESULT,276493,"MSG	9511160 TRIAL_RESULT 0",,,41
TRIALID,276494,"MSG	9511161 TRIALID 57",,,41
94,277054,"MSG	9511721 94",,,41
52,278571,"MSG	9513238 52",,,41
210,279520,"MSG	9514187 210",,,41
10,280504,"MSG	9515171 10",,,41
TRIAL_RESULT,281271,"MSG	9515938 TRIAL_RESULT 0",,,41
TRIALID,281272,"MSG	9515939 TRIALID 58",,,41
93,281854,"MSG	9516521 93",,,41
52,283372,"MSG	9518039 52",,,41
210,284377,"MSG	9519044 210",,,41
10,285321,"MSG	9519988 10",,,41
TRIAL_RESULT,286088,"MSG	9520755 TRIAL_RESULT 0",,,41
TRIALID,286088,"MSG	9520755 TRIALID 59",,,41
94,286838,"MSG	9521505 94",,,41
51,288354,"MSG	9523021 51",,,41
200,289108,"MSG	9523775 200",,,41
10,290088,"MSG	9524755 10",,,41
TRIAL_RESULT,290966,"MSG	9525633 TRIAL_RESULT 0",,,41
TRIALID,290967,"MSG	9525634 TRIALID 60",,,41
91,291655,"MSG	9526322 91",,,41
52,293172,"MSG	9527839 52",,,41
200,293958,"MSG	9528625 200",,,41
10,295037,"MSG	9529704 10",,,41
TRIAL_RESULT,295804,"MSG	9530471 TRIAL_RESULT 0",,,41
TRIALID,295805,"MSG	9530472 TRIALID 61",,,41
91,296438,"MSG	9531105 91",,,41
52,297955,"MSG	9532622 52",,,41
210,298924,"MSG	9533591 210",,,41
10,299938,"MSG	9534605 10",,,41
TRIAL_RESULT,300705,"MSG	9535372 TRIAL_RESULT 0",,,41
TRIALID,300706,"MSG	9535373 TRIALID 62",,,41
92,301536,"MSG	9536203 92",,,41
51,303054,"MSG	9537721 51",,,41
110,304889,"MSG	9539556 110",,,41
TRIAL_RESULT,305656,"MSG	9540323 TRIAL_RESULT 0",,,41
TRIALID,305656,"MSG	9540323 TRIALID 63",,,41
93,306222,"MSG	9540889 93",,,41
53,307738,"MSG	9542405 53",,,41
200,308704,"MSG	9543371 200",,,41
10,309672,"MSG	9544339 10",,,41
TRIAL_RESULT,310438,"MSG	9545105 TRIAL_RESULT 0",,,41
TRIALID,310439,"MSG	9545106 TRIALID 64",,,41
92,311322,"MSG	9545989 92",,,41
51,312838,"MSG	9547505 51",,,41
210,313657,"MSG	9548324 210",,,41
10,314639,"MSG	9549306 10",,,41
TRIAL_RESULT,315451,"MSG	9550118 TRIAL_RESULT 0",,,41
TRIALID,315452,"MSG	9550119 TRIALID 65",,,41
93,316122,"MSG	9550789 93",,,41
52,317639,"MSG	9552306 52",,,41
10,319473,"MSG	9554140 10",,,41
TRIAL_RESULT,320239,"MSG	9554906 TRIAL_RESULT 0",,,41
TRIALID,320240,"MSG	9554907 TRIALID 66",,,41
92,320839,"MSG	9555506 92",,,41
52,322356,"MSG	9557023 52",,,41
210,323036,"MSG	9557703 210",,,41
10,324022,"MSG	9558689 10",,,41
TRIAL_RESULT,324960,"MSG	9559627 TRIAL_RESULT 0",,,41
TRIALID,324961,"MSG	9559628 TRIALID 67",,,41
91,325789,"MSG	9560456 91",,,41
52,327306,"MSG	9561973 52",,,41
210,328175,"MSG	9562842 210",,,41
10,329256,"MSG	9563923 10",,,41
TRIAL_RESULT,330022,"MSG	9564689 TRIAL_RESULT 0",,,41
TRIALID,330023,"MSG	9564690 TRIALID 68",,,41
94,330856,"MSG	9565523 94",,,41
51,332373,"MSG	9567040 51",,,41
210,333162,"MSG	9567829 210",,,41
10,334172,"MSG	9568839 10",,,41
TRIAL_RESULT,334976,"MSG	9569643 TRIAL_RESULT 0",,,41
TRIALID,334976,"MSG	9569643 TRIALID 69",,,41
94,335637,"MSG	9570304 94",,,41
51,337156,"MSG	9571823 51",,,41
200,338110,"MSG	9572777 200",,,41
10,339106,"MSG	9573773 10",,,41
TRIAL_RESULT,339873,"MSG	9574540 TRIAL_RESULT 0",,,41
TRIALID,339873,"MSG	9574540 TRIALID 70",,,41
94,340620,"MSG	9575287 94",,,41
53,342139,"MSG	9576806 53",,,41
210,342958,"MSG	9577625 210",,,41
10,343973,"MSG	9578640 10",,,41
TRIAL_RESULT,344742,"MSG	9579409 TRIAL_RESULT 0",,,41
TRIALID,344742,"MSG	9579409 TRIALID 71",,,41
91,345754,"MSG	9580421 91",,,41
52,347272,"MSG	9581939 52",,,41
200,348164,"MSG	9582831 200",,,41
10,349072,"MSG	9583739 10",,,41
TRIAL_RESULT,349887,"MSG	9584554 TRIAL_RESULT 0",,,41
TRIALID,349888,"MSG	9584555 TRIALID 72",,,41
92,350873,"MSG	9585540 92",,,41
51,352390,"MSG	9587057 51",,,41
200,353265,"MSG	9587932 200",,,41
10,354223,"MSG	9588890 10",,,41
TRIAL_RESULT,354994,"MSG	9589661 TRIAL_RESULT 0",,,41
TRIALID,354995,"MSG	9589662 TRIALID 73",,,41
92,355706,"MSG	9590373 92",,,41
53,357223,"MSG	9591890 53",,,41
210,357918,"MSG	9592585 210",,,41
10,358940,"MSG	9593607 10",,,41
TRIAL_RESULT,359835,"MSG	9594502 TRIAL_RESULT 0",,,41
TRIALID,359836,"MSG	9594503 TRIALID 74",,,41
93,360373,"MSG	9595040 93",,,41
52,361890,"MSG	9596557 52",,,41
10,363723,"MSG	9598390 10",,,41
TRIAL_RESULT,364490,"MSG	9599157 TRIAL_RESULT 0",,,41
TRIALID,364490,"MSG	9599157 TRIALID 75",,,41
93,365057,"MSG	9599724 93",,,41
51,366573,"MSG	9601240 51",,,41
10,368406,"MSG	9603073 10",,,41
TRIAL_RESULT,369175,"MSG	9603842 TRIAL_RESULT 0",,,41
!CAL,371281,"MSG	9642753 !CAL ",,,41
!CAL,371281,"MSG	9642753 !CAL Calibration points:  ",,,41
!CAL,371281,"MSG	9642753 !CAL -1.7, -29.5         0,   -711   ",,,41
!CAL,371281,"MSG	9642753 !CAL -12.3, -28.6     -2478,   -711   ",,,41
!CAL,371281,"MSG	9642753 !CAL  7.1, -38.8      2478,   -711   ",,,41
!CAL,371281,"MSG	9642753 !CAL eye check box: (L,R,T,B)",,,41
!CAL,371281,"MSG	9642753 !CAL href cal range: (L,R,T,B)",,,41
!CAL,371281,"MSG	9642753 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,41
!CAL,371281,"MSG	9642754 !CAL Prerotate (eye, ref : cos, sin:  0.88508 -0.46543       1     0",,,41
!CAL,371281,"MSG	9642754 !CAL Gains: cx:308.454 lx:337.428 rx:282.926",,,41
!CAL,371281,"MSG	9642754 !CAL Gains: cy:460.901 ty:459.519 by:462.363",,,41
!CAL,371281,"MSG	9642754 !CAL Resolution (upd) at screen center: X=0.9, Y=0.6",,,41
!CAL,371281,"MSG	9642754 !CAL Gain Change Proportion: X: 0.193 Y: 0.006",,,41
!CAL,371281,"MSG	9642754 !CAL Gain Ratio (Gy/Gx) = 1.494",,,41
!CAL,371281,"MSG	9642754 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,41
!CAL,371281,"MSG	9642754 !CAL PCR gain ratio(x,y) = 1.761, 1.761",,,41
!CAL,371281,"MSG	9642754 !CAL CR gain match(x,y) = 1.010, 1.010",,,41
!CAL,371281,"MSG	9642754 !CAL Slip rotation correction OFF",,,41
!CAL,371281,"MSG	9642758 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,41
!CAL,371281,"MSG	9658850 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.68 avg. 0.84 max  OFFSET 0.68 deg. -32.9,0.0 pix.",,,41
VALIDATE,371281,"MSG	9658850 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.78 deg.  -37.4,0.0 pix.",,,41
VALIDATE,371281,"MSG	9658850 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.84 deg.  -40.5,0.0 pix.",,,41
VALIDATE,371281,"MSG	9658850 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.50 deg.  -24.3,0.0 pix.",,,41
RECCFG,371281,"MSG	9660427 RECCFG CR 1000 2 1 R",,,41
ELCLCFG,371281,"MSG	9660427 ELCLCFG MTABLE",,,41
GAZE_COORDS,371281,"MSG	9660427 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,41
THRESHOLDS,371281,"MSG	9660427 THRESHOLDS R 39 202",,,41
ELCL_PROC,371281,"MSG	9660427 ELCL_PROC CENTROID (3)",,,41
ELCL_PCR_PARAM,371281,"MSG	9660427 ELCL_PCR_PARAM 5 3.0",,,41
