type,sample,value,offset,duration,subject
RECCFG,372274,"MSG	10968488 RECCFG CR 1000 2 1 L",,,28
ELCLCFG,372274,"MSG	10968488 ELCLCFG MTABLE",,,28
GAZE_COORDS,372274,"MSG	10968488 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,28
THRESHOLDS,372274,"MSG	10968488 THRESHOLDS L 43 200",,,28
ELCL_PROC,372274,"MSG	10968488 ELCL_PROC CENTROID (3)",,,28
ELCL_PCR_PARAM,372274,"MSG	10968488 ELCL_PCR_PARAM 5 3.0",,,28
!MODE,372274,"MSG	10968489 !MODE RECORD CR 1000 2 1 L",,,28
TRIALID,373310,"MSG	10969525 TRIALID 76",,,28
91,374055,"MSG	10970270 91",,,28
53,375572,"MSG	10971787 53",,,28
210,376437,"MSG	10972652 210",,,28
10,377455,"MSG	10973670 10",,,28
TRIAL_RESULT,378222,"MSG	10974437 TRIAL_RESULT 0",,,28
TRIALID,378223,"MSG	10974438 TRIALID 77",,,28
94,379039,"MSG	10975254 94",,,28
51,380555,"MSG	10976770 51",,,28
200,381060,"MSG	10977275 200",,,28
10,382106,"MSG	10978321 10",,,28
TRIAL_RESULT,383161,"MSG	10979376 TRIAL_RESULT 0",,,28
TRIALID,383162,"MSG	10979377 TRIALID 78",,,28
91,383838,"MSG	10980053 91",,,28
52,385355,"MSG	10981570 52",,,28
200,385673,"MSG	10981888 200",,,28
20,386655,"MSG	10982870 20",,,28
TRIAL_RESULT,387967,"MSG	10984182 TRIAL_RESULT 0",,,28
TRIALID,387967,"MSG	10984182 TRIALID 79",,,28
92,388957,"MSG	10985172 92",,,28
53,390487,"MSG	10986702 53",,,28
210,390853,"MSG	10987068 210",,,28
10,391806,"MSG	10988021 10",,,28
TRIAL_RESULT,393100,"MSG	10989315 TRIAL_RESULT 0",,,28
TRIALID,393101,"MSG	10989316 TRIALID 80",,,28
92,393940,"MSG	10990155 92",,,28
51,395471,"MSG	10991686 51",,,28
210,395753,"MSG	10991968 210",,,28
10,396739,"MSG	10992954 10",,,28
TRIAL_RESULT,398070,"MSG	10994285 TRIAL_RESULT 0",,,28
TRIALID,398071,"MSG	10994286 TRIALID 81",,,28
91,398856,"MSG	10995071 91",,,28
51,400373,"MSG	10996588 51",,,28
200,401048,"MSG	10997263 200",,,28
20,402023,"MSG	10998238 20",,,28
TRIAL_RESULT,402980,"MSG	10999195 TRIAL_RESULT 0",,,28
TRIALID,402981,"MSG	10999196 TRIALID 82",,,28
91,403890,"MSG	11000105 91",,,28
52,405405,"MSG	11001620 52",,,28
200,405770,"MSG	11001985 200",,,28
10,406707,"MSG	11002922 10",,,28
TRIAL_RESULT,408007,"MSG	11004222 TRIAL_RESULT 0",,,28
TRIALID,408008,"MSG	11004223 TRIALID 83",,,28
93,408557,"MSG	11004772 93",,,28
52,410087,"MSG	11006302 52",,,28
210,410528,"MSG	11006743 210",,,28
20,411539,"MSG	11007754 20",,,28
TRIAL_RESULT,412688,"MSG	11008903 TRIAL_RESULT 0",,,28
TRIALID,412689,"MSG	11008904 TRIALID 84",,,28
91,413504,"MSG	11009719 91",,,28
52,415023,"MSG	11011238 52",,,28
200,415292,"MSG	11011507 200",,,28
10,416240,"MSG	11012455 10",,,28
TRIAL_RESULT,417634,"MSG	11013849 TRIAL_RESULT 0",,,28
TRIALID,417635,"MSG	11013850 TRIALID 85",,,28
93,418623,"MSG	11014838 93",,,28
51,420140,"MSG	11016355 51",,,28
210,420709,"MSG	11016924 210",,,28
20,421689,"MSG	11017904 20",,,28
TRIAL_RESULT,422743,"MSG	11018958 TRIAL_RESULT 0",,,28
TRIALID,422743,"MSG	11018958 TRIALID 86",,,28
92,423457,"MSG	11019672 92",,,28
51,424973,"MSG	11021188 51",,,28
210,425483,"MSG	11021698 210",,,28
110,426506,"MSG	11022721 110",,,28
TRIAL_RESULT,427576,"MSG	11023791 TRIAL_RESULT 0",,,28
TRIALID,427577,"MSG	11023792 TRIALID 87",,,28
94,428273,"MSG	11024488 94",,,28
52,429789,"MSG	11026004 52",,,28
210,430338,"MSG	11026553 210",,,28
110,431324,"MSG	11027539 110",,,28
TRIAL_RESULT,432404,"MSG	11028619 TRIAL_RESULT 0",,,28
TRIALID,432405,"MSG	11028620 TRIALID 88",,,28
94,433141,"MSG	11029356 94",,,28
53,434656,"MSG	11030871 53",,,28
210,435455,"MSG	11031670 210",,,28
10,436441,"MSG	11032656 10",,,28
TRIAL_RESULT,437263,"MSG	11033478 TRIAL_RESULT 0",,,28
TRIALID,437265,"MSG	11033480 TRIALID 89",,,28
92,437941,"MSG	11034156 92",,,28
52,439457,"MSG	11035672 52",,,28
200,439997,"MSG	11036212 200",,,28
110,441024,"MSG	11037239 110",,,28
TRIAL_RESULT,442056,"MSG	11038271 TRIAL_RESULT 0",,,28
TRIALID,442056,"MSG	11038271 TRIALID 90",,,28
91,442841,"MSG	11039056 91",,,28
52,444358,"MSG	11040573 52",,,28
200,444789,"MSG	11041004 200",,,28
20,445791,"MSG	11042006 20",,,28
TRIAL_RESULT,446956,"MSG	11043171 TRIAL_RESULT 0",,,28
TRIALID,446957,"MSG	11043172 TRIALID 91",,,28
94,447524,"MSG	11043739 94",,,28
52,449040,"MSG	11045255 52",,,28
210,449744,"MSG	11045959 210",,,28
110,450757,"MSG	11046972 110",,,28
TRIAL_RESULT,451652,"MSG	11047867 TRIAL_RESULT 0",,,28
TRIALID,451653,"MSG	11047868 TRIALID 92",,,28
91,452507,"MSG	11048722 91",,,28
53,454025,"MSG	11050240 53",,,28
200,454614,"MSG	11050829 200",,,28
20,455640,"MSG	11051855 20",,,28
TRIAL_RESULT,456624,"MSG	11052839 TRIAL_RESULT 0",,,28
TRIALID,456625,"MSG	11052840 TRIALID 93",,,28
91,457341,"MSG	11053556 91",,,28
51,458857,"MSG	11055072 51",,,28
200,459212,"MSG	11055427 200",,,28
10,460207,"MSG	11056422 10",,,28
TRIAL_RESULT,461467,"MSG	11057682 TRIAL_RESULT 0",,,28
TRIALID,461468,"MSG	11057683 TRIALID 94",,,28
92,462175,"MSG	11058390 92",,,28
51,463690,"MSG	11059905 51",,,28
210,464373,"MSG	11060588 210",,,28
110,465424,"MSG	11061639 110",,,28
TRIAL_RESULT,466299,"MSG	11062514 TRIAL_RESULT 0",,,28
TRIALID,466299,"MSG	11062514 TRIALID 95",,,28
94,466972,"MSG	11063187 94",,,28
51,468492,"MSG	11064707 51",,,28
210,469225,"MSG	11065440 210",,,28
110,470241,"MSG	11066456 110",,,28
TRIAL_RESULT,471100,"MSG	11067315 TRIAL_RESULT 0",,,28
TRIALID,471101,"MSG	11067316 TRIALID 96",,,28
93,471757,"MSG	11067972 93",,,28
53,473275,"MSG	11069490 53",,,28
210,473978,"MSG	11070193 210",,,28
20,475024,"MSG	11071239 20",,,28
TRIAL_RESULT,475887,"MSG	11072102 TRIAL_RESULT 0",,,28
TRIALID,475887,"MSG	11072102 TRIALID 97",,,28
93,476489,"MSG	11072704 93",,,28
51,478008,"MSG	11074223 51",,,28
210,478620,"MSG	11074835 210",,,28
20,479675,"MSG	11075890 20",,,28
TRIAL_RESULT,480621,"MSG	11076836 TRIAL_RESULT 0",,,28
TRIALID,480622,"MSG	11076837 TRIALID 98",,,28
91,481324,"MSG	11077539 91",,,28
51,482841,"MSG	11079056 51",,,28
200,483432,"MSG	11079647 200",,,28
20,484308,"MSG	11080523 20",,,28
TRIAL_RESULT,485448,"MSG	11081663 TRIAL_RESULT 0",,,28
TRIALID,485449,"MSG	11081664 TRIALID 99",,,28
93,486358,"MSG	11082573 93",,,28
53,487874,"MSG	11084089 53",,,28
210,488697,"MSG	11084912 210",,,28
10,489675,"MSG	11085890 10",,,28
TRIAL_RESULT,490485,"MSG	11086700 TRIAL_RESULT 0",,,28
TRIALID,490486,"MSG	11086701 TRIALID 100",,,28
91,491159,"MSG	11087374 91",,,28
51,492690,"MSG	11088905 51",,,28
200,493426,"MSG	11089641 200",,,28
20,494509,"MSG	11090724 20",,,28
TRIAL_RESULT,495292,"MSG	11091507 TRIAL_RESULT 0",,,28
TRIALID,495292,"MSG	11091507 TRIALID 101",,,28
91,495941,"MSG	11092156 91",,,28
53,497458,"MSG	11093673 53",,,28
210,497925,"MSG	11094140 210",,,28
10,498908,"MSG	11095123 10",,,28
TRIAL_RESULT,500067,"MSG	11096282 TRIAL_RESULT 0",,,28
TRIALID,500068,"MSG	11096283 TRIALID 102",,,28
94,500624,"MSG	11096839 94",,,28
52,502142,"MSG	11098357 52",,,28
210,502789,"MSG	11099004 210",,,28
110,503793,"MSG	11100008 110",,,28
TRIAL_RESULT,504749,"MSG	11100964 TRIAL_RESULT 0",,,28
TRIALID,504749,"MSG	11100964 TRIALID 103",,,28
91,505656,"MSG	11101871 91",,,28
51,507175,"MSG	11103390 51",,,28
210,507872,"MSG	11104087 210",,,28
20,508842,"MSG	11105057 20",,,28
TRIAL_RESULT,509776,"MSG	11105991 TRIAL_RESULT 0",,,28
TRIALID,509776,"MSG	11105991 TRIALID 104",,,28
91,510341,"MSG	11106556 91",,,28
52,511859,"MSG	11108074 52",,,28
210,512359,"MSG	11108574 210",,,28
20,513375,"MSG	11109590 20",,,28
TRIAL_RESULT,514469,"MSG	11110684 TRIAL_RESULT 0",,,28
TRIALID,514470,"MSG	11110685 TRIALID 105",,,28
94,515258,"MSG	11111473 94",,,28
53,516775,"MSG	11112990 53",,,28
210,517480,"MSG	11113695 210",,,28
110,518492,"MSG	11114707 110",,,28
TRIAL_RESULT,519382,"MSG	11115597 TRIAL_RESULT 0",,,28
TRIALID,519382,"MSG	11115597 TRIALID 106",,,28
94,520140,"MSG	11116355 94",,,28
52,521658,"MSG	11117873 52",,,28
210,522620,"MSG	11118835 210",,,28
10,523675,"MSG	11119890 10",,,28
TRIAL_RESULT,524442,"MSG	11120657 TRIAL_RESULT 0",,,28
TRIALID,524442,"MSG	11120657 TRIALID 107",,,28
91,525342,"MSG	11121557 91",,,28
52,526859,"MSG	11123074 52",,,28
210,527482,"MSG	11123697 210",,,28
20,528475,"MSG	11124690 20",,,28
TRIAL_RESULT,529462,"MSG	11125677 TRIAL_RESULT 0",,,28
TRIALID,529462,"MSG	11125677 TRIALID 108",,,28
93,530159,"MSG	11126374 93",,,28
52,531675,"MSG	11127890 52",,,28
210,532263,"MSG	11128478 210",,,28
20,533275,"MSG	11129490 20",,,28
TRIAL_RESULT,534282,"MSG	11130497 TRIAL_RESULT 0",,,28
TRIALID,534282,"MSG	11130497 TRIALID 109",,,28
94,534875,"MSG	11131090 94",,,28
51,536392,"MSG	11132607 51",,,28
210,537216,"MSG	11133431 210",,,28
10,538226,"MSG	11134441 10",,,28
TRIAL_RESULT,539006,"MSG	11135221 TRIAL_RESULT 0",,,28
TRIALID,539007,"MSG	11135222 TRIALID 110",,,28
94,539609,"MSG	11135824 94",,,28
52,541126,"MSG	11137341 52",,,28
210,541645,"MSG	11137860 210",,,28
110,542693,"MSG	11138908 110",,,28
TRIAL_RESULT,543731,"MSG	11139946 TRIAL_RESULT 0",,,28
TRIALID,543732,"MSG	11139947 TRIALID 111",,,28
93,544643,"MSG	11140858 93",,,28
53,546159,"MSG	11142374 53",,,28
210,546734,"MSG	11142949 210",,,28
20,547759,"MSG	11143974 20",,,28
TRIAL_RESULT,548774,"MSG	11144989 TRIAL_RESULT 0",,,28
TRIALID,548774,"MSG	11144989 TRIALID 112",,,28
93,549343,"MSG	11145558 93",,,28
51,550859,"MSG	11147074 51",,,28
210,551720,"MSG	11147935 210",,,28
10,552825,"MSG	11149040 10",,,28
TRIAL_RESULT,553593,"MSG	11149808 TRIAL_RESULT 0",,,28
TRIALID,553594,"MSG	11149809 TRIALID 113",,,28
94,554293,"MSG	11150508 94",,,28
51,555810,"MSG	11152025 51",,,28
210,556569,"MSG	11152784 210",,,28
110,557560,"MSG	11153775 110",,,28
TRIAL_RESULT,558423,"MSG	11154638 TRIAL_RESULT 0",,,28
TRIALID,558423,"MSG	11154638 TRIALID 114",,,28
91,559126,"MSG	11155341 91",,,28
52,560643,"MSG	11156858 52",,,28
210,561167,"MSG	11157382 210",,,28
20,562160,"MSG	11158375 20",,,28
TRIAL_RESULT,563245,"MSG	11159460 TRIAL_RESULT 0",,,28
TRIALID,563246,"MSG	11159461 TRIALID 115",,,28
94,564026,"MSG	11160241 94",,,28
53,565543,"MSG	11161758 53",,,28
210,566111,"MSG	11162326 210",,,28
110,567111,"MSG	11163326 110",,,28
TRIAL_RESULT,568146,"MSG	11164361 TRIAL_RESULT 0",,,28
TRIALID,568147,"MSG	11164362 TRIALID 116",,,28
92,568874,"MSG	11165089 92",,,28
51,570393,"MSG	11166608 51",,,28
210,571082,"MSG	11167297 210",,,28
110,572110,"MSG	11168325 110",,,28
TRIAL_RESULT,573004,"MSG	11169219 TRIAL_RESULT 0",,,28
TRIALID,573004,"MSG	11169219 TRIALID 117",,,28
92,573577,"MSG	11169792 92",,,28
51,575094,"MSG	11171309 51",,,28
210,575895,"MSG	11172110 210",,,28
110,576876,"MSG	11173091 110",,,28
TRIAL_RESULT,577701,"MSG	11173916 TRIAL_RESULT 0",,,28
TRIALID,577702,"MSG	11173917 TRIALID 118",,,28
91,578394,"MSG	11174609 91",,,28
52,579911,"MSG	11176126 52",,,28
10,581743,"MSG	11177958 10",,,28
TRIAL_RESULT,582510,"MSG	11178725 TRIAL_RESULT 0",,,28
TRIALID,582511,"MSG	11178726 TRIALID 119",,,28
93,583328,"MSG	11179543 93",,,28
51,584844,"MSG	11181059 51",,,28
210,585435,"MSG	11181650 210",,,28
20,586494,"MSG	11182709 20",,,28
TRIAL_RESULT,587455,"MSG	11183670 TRIAL_RESULT 0",,,28
TRIALID,587456,"MSG	11183671 TRIALID 120",,,28
94,588344,"MSG	11184559 94",,,28
53,589860,"MSG	11186075 53",,,28
210,590410,"MSG	11186625 210",,,28
110,591444,"MSG	11187659 110",,,28
TRIAL_RESULT,592473,"MSG	11188688 TRIAL_RESULT 0",,,28
TRIALID,592474,"MSG	11188689 TRIALID 121",,,28
93,593361,"MSG	11189576 93",,,28
51,594877,"MSG	11191092 51",,,28
210,595493,"MSG	11191708 210",,,28
20,596494,"MSG	11192709 20",,,28
TRIAL_RESULT,597487,"MSG	11193702 TRIAL_RESULT 0",,,28
TRIALID,597488,"MSG	11193703 TRIALID 122",,,28
91,598328,"MSG	11194543 91",,,28
53,599845,"MSG	11196060 53",,,28
210,600393,"MSG	11196608 210",,,28
20,601377,"MSG	11197592 20",,,28
TRIAL_RESULT,602449,"MSG	11198664 TRIAL_RESULT 0",,,28
TRIALID,602450,"MSG	11198665 TRIALID 123",,,28
93,603211,"MSG	11199426 93",,,28
52,604727,"MSG	11200942 52",,,28
210,605415,"MSG	11201630 210",,,28
20,606395,"MSG	11202610 20",,,28
TRIAL_RESULT,607344,"MSG	11203559 TRIAL_RESULT 0",,,28
TRIALID,607345,"MSG	11203560 TRIALID 124",,,28
93,608361,"MSG	11204576 93",,,28
53,609878,"MSG	11206093 53",,,28
200,610460,"MSG	11206675 200",,,28
10,611462,"MSG	11207677 10",,,28
TRIAL_RESULT,612478,"MSG	11208693 TRIAL_RESULT 0",,,28
TRIALID,612480,"MSG	11208695 TRIALID 125",,,28
93,613461,"MSG	11209676 93",,,28
52,614978,"MSG	11211193 52",,,28
210,615602,"MSG	11211817 210",,,28
20,616645,"MSG	11212860 20",,,28
TRIAL_RESULT,617590,"MSG	11213805 TRIAL_RESULT 0",,,28
TRIALID,617591,"MSG	11213806 TRIALID 126",,,28
92,618461,"MSG	11214676 92",,,28
52,619978,"MSG	11216193 52",,,28
210,620487,"MSG	11216702 210",,,28
110,621494,"MSG	11217709 110",,,28
TRIAL_RESULT,622583,"MSG	11218798 TRIAL_RESULT 0",,,28
TRIALID,622584,"MSG	11218799 TRIALID 127",,,28
92,623211,"MSG	11219426 92",,,28
53,624728,"MSG	11220943 53",,,28
210,625350,"MSG	11221565 210",,,28
110,626361,"MSG	11222576 110",,,28
TRIAL_RESULT,627327,"MSG	11223542 TRIAL_RESULT 0",,,28
TRIALID,627328,"MSG	11223543 TRIALID 128",,,28
92,628145,"MSG	11224360 92",,,28
51,629661,"MSG	11225876 51",,,28
200,630300,"MSG	11226515 200",,,28
110,631295,"MSG	11227510 110",,,28
TRIAL_RESULT,632275,"MSG	11228490 TRIAL_RESULT 0",,,28
TRIALID,632276,"MSG	11228491 TRIALID 129",,,28
93,632828,"MSG	11229043 93",,,28
53,634345,"MSG	11230560 53",,,28
210,635218,"MSG	11231433 210",,,28
10,636194,"MSG	11232409 10",,,28
TRIAL_RESULT,636962,"MSG	11233177 TRIAL_RESULT 0",,,28
TRIALID,636962,"MSG	11233177 TRIALID 130",,,28
92,637595,"MSG	11233810 92",,,28
52,639112,"MSG	11235327 52",,,28
210,639699,"MSG	11235914 210",,,28
110,640712,"MSG	11236927 110",,,28
TRIAL_RESULT,641713,"MSG	11237928 TRIAL_RESULT 0",,,28
TRIALID,641715,"MSG	11237930 TRIALID 131",,,28
91,642328,"MSG	11238543 91",,,28
53,643844,"MSG	11240059 53",,,28
210,644563,"MSG	11240778 210",,,28
10,645578,"MSG	11241793 10",,,28
TRIAL_RESULT,646449,"MSG	11242664 TRIAL_RESULT 0",,,28
TRIALID,646450,"MSG	11242665 TRIALID 132",,,28
93,647096,"MSG	11243311 93",,,28
52,648626,"MSG	11244841 52",,,28
210,649308,"MSG	11245523 210",,,28
20,650346,"MSG	11246561 20",,,28
TRIAL_RESULT,651229,"MSG	11247444 TRIAL_RESULT 0",,,28
TRIALID,651230,"MSG	11247445 TRIALID 133",,,28
94,651812,"MSG	11248027 94",,,28
53,653328,"MSG	11249543 53",,,28
210,654192,"MSG	11250407 210",,,28
10,655212,"MSG	11251427 10",,,28
TRIAL_RESULT,655979,"MSG	11252194 TRIAL_RESULT 0",,,28
TRIALID,655979,"MSG	11252194 TRIALID 134",,,28
92,656595,"MSG	11252810 92",,,28
52,658113,"MSG	11254328 52",,,28
210,658845,"MSG	11255060 210",,,28
10,659863,"MSG	11256078 10",,,28
TRIAL_RESULT,660725,"MSG	11256940 TRIAL_RESULT 0",,,28
TRIALID,660725,"MSG	11256940 TRIALID 135",,,28
92,661512,"MSG	11257727 92",,,28
53,663029,"MSG	11259244 53",,,28
210,663549,"MSG	11259764 210",,,28
110,664562,"MSG	11260777 110",,,28
TRIAL_RESULT,665638,"MSG	11261853 TRIAL_RESULT 0",,,28
TRIALID,665639,"MSG	11261854 TRIALID 136",,,28
94,666395,"MSG	11262610 94",,,28
52,667912,"MSG	11264127 52",,,28
210,668421,"MSG	11264636 210",,,28
110,669446,"MSG	11265661 110",,,28
TRIAL_RESULT,670523,"MSG	11266738 TRIAL_RESULT 0",,,28
TRIALID,670524,"MSG	11266739 TRIALID 137",,,28
93,671312,"MSG	11267527 93",,,28
53,672830,"MSG	11269045 53",,,28
210,673421,"MSG	11269636 210",,,28
20,674463,"MSG	11270678 20",,,28
TRIAL_RESULT,675445,"MSG	11271660 TRIAL_RESULT 0",,,28
TRIALID,675446,"MSG	11271661 TRIALID 138",,,28
94,676445,"MSG	11272660 94",,,28
51,677962,"MSG	11274177 51",,,28
200,678579,"MSG	11274794 200",,,28
10,679512,"MSG	11275727 10",,,28
TRIAL_RESULT,680572,"MSG	11276787 TRIAL_RESULT 0",,,28
TRIALID,680573,"MSG	11276788 TRIALID 139",,,28
93,681113,"MSG	11277328 93",,,28
51,682644,"MSG	11278859 51",,,28
200,683572,"MSG	11279787 200",,,28
10,684580,"MSG	11280795 10",,,28
TRIAL_RESULT,685346,"MSG	11281561 TRIAL_RESULT 0",,,28
TRIALID,685346,"MSG	11281561 TRIALID 140",,,28
93,686296,"MSG	11282511 93",,,28
52,687813,"MSG	11284028 52",,,28
210,688347,"MSG	11284562 210",,,28
20,689330,"MSG	11285545 20",,,28
TRIAL_RESULT,690421,"MSG	11286636 TRIAL_RESULT 0",,,28
TRIALID,690421,"MSG	11286636 TRIALID 141",,,28
92,690997,"MSG	11287212 92",,,28
51,692512,"MSG	11288727 51",,,28
210,693076,"MSG	11289291 210",,,28
110,694112,"MSG	11290327 110",,,28
TRIAL_RESULT,695114,"MSG	11291329 TRIAL_RESULT 0",,,28
TRIALID,695114,"MSG	11291329 TRIALID 142",,,28
92,695929,"MSG	11292144 92",,,28
52,697446,"MSG	11293661 52",,,28
210,698263,"MSG	11294478 210",,,28
10,699279,"MSG	11295494 10",,,28
TRIAL_RESULT,700060,"MSG	11296275 TRIAL_RESULT 0",,,28
TRIALID,700061,"MSG	11296276 TRIALID 143",,,28
92,700713,"MSG	11296928 92",,,28
52,702229,"MSG	11298444 52",,,28
210,702773,"MSG	11298988 210",,,28
10,703796,"MSG	11300011 10",,,28
TRIAL_RESULT,704836,"MSG	11301051 TRIAL_RESULT 0",,,28
TRIALID,704837,"MSG	11301052 TRIALID 144",,,28
93,705730,"MSG	11301945 93",,,28
53,707246,"MSG	11303461 53",,,28
210,707920,"MSG	11304135 210",,,28
20,708946,"MSG	11305161 20",,,28
TRIAL_RESULT,709859,"MSG	11306074 TRIAL_RESULT 0",,,28
TRIALID,709860,"MSG	11306075 TRIALID 145",,,28
92,710397,"MSG	11306612 92",,,28
52,711914,"MSG	11308129 52",,,28
210,712638,"MSG	11308853 210",,,28
10,713697,"MSG	11309912 10",,,28
TRIAL_RESULT,714528,"MSG	11310743 TRIAL_RESULT 0",,,28
TRIALID,714529,"MSG	11310744 TRIALID 146",,,28
92,715113,"MSG	11311328 92",,,28
51,716630,"MSG	11312845 51",,,28
200,717291,"MSG	11313506 200",,,28
110,718331,"MSG	11314546 110",,,28
TRIAL_RESULT,719234,"MSG	11315449 TRIAL_RESULT 0",,,28
TRIALID,719235,"MSG	11315450 TRIALID 147",,,28
92,720146,"MSG	11316361 92",,,28
51,721663,"MSG	11317878 51",,,28
210,722394,"MSG	11318609 210",,,28
110,723413,"MSG	11319628 110",,,28
TRIAL_RESULT,724269,"MSG	11320484 TRIAL_RESULT 0",,,28
TRIALID,724269,"MSG	11320484 TRIALID 148",,,28
94,724847,"MSG	11321062 94",,,28
53,726363,"MSG	11322578 53",,,28
210,726896,"MSG	11323111 210",,,28
110,727947,"MSG	11324162 110",,,28
TRIAL_RESULT,728966,"MSG	11325181 TRIAL_RESULT 0",,,28
TRIALID,728966,"MSG	11325181 TRIALID 149",,,28
91,729548,"MSG	11325763 91",,,28
52,731078,"MSG	11327293 52",,,28
200,731414,"MSG	11327629 200",,,28
20,732364,"MSG	11328579 20",,,28
TRIAL_RESULT,733690,"MSG	11329905 TRIAL_RESULT 0",,,28
TRIALID,733691,"MSG	11329906 TRIALID 150",,,28
92,734247,"MSG	11330462 92",,,28
53,735764,"MSG	11331979 53",,,28
210,736438,"MSG	11332653 210",,,28
110,737447,"MSG	11333662 110",,,28
TRIAL_RESULT,738368,"MSG	11334583 TRIAL_RESULT 0",,,28
!CAL,740475,"MSG	11374677 !CAL ",,,28
!CAL,740475,"MSG	11374677 !CAL Calibration points:  ",,,28
!CAL,740475,"MSG	11374677 !CAL  3.4, -37.1         0,   -711   ",,,28
!CAL,740475,"MSG	11374677 !CAL -9.8, -37.4     -2478,   -711   ",,,28
!CAL,740475,"MSG	11374677 !CAL  16.0, -35.8      2478,   -711   ",,,28
!CAL,740475,"MSG	11374677 !CAL eye check box: (L,R,T,B)",,,28
!CAL,740475,"MSG	11374677 !CAL href cal range: (L,R,T,B)",,,28
!CAL,740475,"MSG	11374677 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,28
!CAL,740475,"MSG	11374677 !CAL Prerotate (eye, ref : cos, sin:  0.99797  0.063638       1     0",,,28
!CAL,740475,"MSG	11374677 !CAL Gains: cx:193.260 lx:185.479 rx:201.047",,,28
!CAL,740475,"MSG	11374678 !CAL Gains: cy:427.434 ty:427.434 by:427.434",,,28
!CAL,740475,"MSG	11374678 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,28
!CAL,740475,"MSG	11374678 !CAL Gain Change Proportion: X: 0.084 Y: 0.000",,,28
!CAL,740475,"MSG	11374678 !CAL Gain Ratio (Gy/Gx) = 2.212",,,28
!CAL,740475,"MSG	11374678 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,28
!CAL,740475,"MSG	11374678 !CAL PCR gain ratio(x,y) = 1.823, 1.823",,,28
!CAL,740475,"MSG	11374678 !CAL CR gain match(x,y) = 1.010, 1.010",,,28
!CAL,740475,"MSG	11374678 !CAL Slip rotation correction OFF",,,28
!CAL,740475,"MSG	11374681 !CAL CALIBRATION H3 L LEFT    GOOD ",,,28
!CAL,740475,"MSG	11380677 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.15 avg. 0.30 max  OFFSET 0.06 deg. -2.8,0.0 pix.",,,28
VALIDATE,740475,"MSG	11380677 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.11 deg.  -5.3,0.0 pix.",,,28
VALIDATE,740475,"MSG	11380677 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.12 deg.  5.7,0.0 pix.",,,28
VALIDATE,740475,"MSG	11380678 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.30 deg.  -14.7,0.0 pix.",,,28
RECCFG,740475,"MSG	11382368 RECCFG CR 1000 2 1 L",,,28
ELCLCFG,740475,"MSG	11382368 ELCLCFG MTABLE",,,28
GAZE_COORDS,740475,"MSG	11382368 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,28
THRESHOLDS,740475,"MSG	11382368 THRESHOLDS L 43 200",,,28
ELCL_PROC,740475,"MSG	11382368 ELCL_PROC CENTROID (3)",,,28
ELCL_PCR_PARAM,740475,"MSG	11382368 ELCL_PCR_PARAM 5 3.0",,,28
!MODE,740475,"MSG	11382369 !MODE RECORD CR 1000 2 1 L",,,28
TRIALID,741512,"MSG	11383406 TRIALID 151",,,28
91,742286,"MSG	11384180 91",,,28
52,743802,"MSG	11385696 52",,,28
210,744806,"MSG	11386700 210",,,28
20,745819,"MSG	11387713 20",,,28
TRIAL_RESULT,746586,"MSG	11388480 TRIAL_RESULT 0",,,28
TRIALID,746586,"MSG	11388480 TRIALID 152",,,28
92,747503,"MSG	11389397 92",,,28
51,749020,"MSG	11390914 51",,,28
200,749559,"MSG	11391453 200",,,28
10,750587,"MSG	11392481 10",,,28
TRIAL_RESULT,751623,"MSG	11393517 TRIAL_RESULT 0",,,28
TRIALID,751624,"MSG	11393518 TRIALID 153",,,28
92,752553,"MSG	11394447 92",,,28
52,754070,"MSG	11395964 52",,,28
200,754313,"MSG	11396207 200",,,28
110,755286,"MSG	11397180 110",,,28
TRIAL_RESULT,756680,"MSG	11398574 TRIAL_RESULT 0",,,28
TRIALID,756681,"MSG	11398575 TRIALID 154",,,28
92,757453,"MSG	11399347 92",,,28
53,758970,"MSG	11400864 53",,,28
200,759124,"MSG	11401018 200",,,28
110,760087,"MSG	11401981 110",,,28
TRIAL_RESULT,761570,"MSG	11403464 TRIAL_RESULT 0",,,28
TRIALID,761571,"MSG	11403465 TRIALID 155",,,28
91,762587,"MSG	11404481 91",,,28
52,764103,"MSG	11405997 52",,,28
200,764416,"MSG	11406310 200",,,28
20,765353,"MSG	11407247 20",,,28
TRIAL_RESULT,766708,"MSG	11408602 TRIAL_RESULT 0",,,28
TRIALID,766708,"MSG	11408602 TRIALID 156",,,28
93,767237,"MSG	11409131 93",,,28
51,768753,"MSG	11410647 51",,,28
200,769389,"MSG	11411283 200",,,28
10,770403,"MSG	11412297 10",,,28
TRIAL_RESULT,771353,"MSG	11413247 TRIAL_RESULT 0",,,28
TRIALID,771353,"MSG	11413247 TRIALID 157",,,28
91,771987,"MSG	11413881 91",,,28
52,773504,"MSG	11415398 52",,,28
