type,sample,value,offset,duration,subject
TRIAL_RESULT,79527,"MSG	10024792 TRIAL_RESULT 0",,,17
TRIALID,79529,"MSG	10024794 TRIALID 17",,,17
91,80517,"MSG	10025782 91",,,17
53,82033,"MSG	10027298 53",,,17
10,83867,"MSG	10029132 10",,,17
TRIAL_RESULT,84633,"MSG	10029898 TRIAL_RESULT 0",,,17
TRIALID,84634,"MSG	10029899 TRIALID 18",,,17
94,85300,"MSG	10030565 94",,,17
52,86817,"MSG	10032082 52",,,17
200,87409,"MSG	10032674 200",,,17
10,88333,"MSG	10033598 10",,,17
TRIAL_RESULT,89426,"MSG	10034691 TRIAL_RESULT 0",,,17
TRIALID,89427,"MSG	10034692 TRIALID 19",,,17
94,90084,"MSG	10035349 94",,,17
51,91600,"MSG	10036865 51",,,17
210,92479,"MSG	10037744 210",,,17
10,93400,"MSG	10038665 10",,,17
TRIAL_RESULT,94197,"MSG	10039462 TRIAL_RESULT 0",,,17
TRIALID,94197,"MSG	10039462 TRIALID 20",,,17
92,94968,"MSG	10040233 92",,,17
51,96484,"MSG	10041749 51",,,17
210,97323,"MSG	10042588 210",,,17
10,98284,"MSG	10043549 10",,,17
TRIAL_RESULT,99082,"MSG	10044347 TRIAL_RESULT 0",,,17
TRIALID,99082,"MSG	10044347 TRIALID 21",,,17
92,99800,"MSG	10045065 92",,,17
51,101317,"MSG	10046582 51",,,17
210,102317,"MSG	10047582 210",,,17
110,103234,"MSG	10048499 110",,,17
TRIAL_RESULT,104001,"MSG	10049266 TRIAL_RESULT 0",,,17
TRIALID,104001,"MSG	10049266 TRIALID 22",,,17
91,104767,"MSG	10050032 91",,,17
53,106284,"MSG	10051549 53",,,17
210,106903,"MSG	10052168 210",,,17
20,107817,"MSG	10053082 20",,,17
TRIAL_RESULT,108883,"MSG	10054148 TRIAL_RESULT 0",,,17
TRIALID,108883,"MSG	10054148 TRIALID 23",,,17
93,109568,"MSG	10054833 93",,,17
52,111084,"MSG	10056349 52",,,17
210,111945,"MSG	10057210 210",,,17
10,112867,"MSG	10058132 10",,,17
TRIAL_RESULT,113691,"MSG	10058956 TRIAL_RESULT 0",,,17
TRIALID,113691,"MSG	10058956 TRIALID 24",,,17
93,114334,"MSG	10059599 93",,,17
51,115851,"MSG	10061116 51",,,17
210,116657,"MSG	10061922 210",,,17
10,117617,"MSG	10062882 10",,,17
TRIAL_RESULT,118457,"MSG	10063722 TRIAL_RESULT 0",,,17
TRIALID,118458,"MSG	10063723 TRIALID 25",,,17
93,119268,"MSG	10064533 93",,,17
51,120784,"MSG	10066049 51",,,17
210,121217,"MSG	10066482 210",,,17
20,122151,"MSG	10067416 20",,,17
TRIAL_RESULT,123380,"MSG	10068645 TRIAL_RESULT 0",,,17
TRIALID,123381,"MSG	10068646 TRIALID 26",,,17
92,124334,"MSG	10069599 92",,,17
51,125851,"MSG	10071116 51",,,17
210,126767,"MSG	10072032 210",,,17
10,127735,"MSG	10073000 10",,,17
TRIAL_RESULT,128501,"MSG	10073766 TRIAL_RESULT 0",,,17
TRIALID,128501,"MSG	10073766 TRIALID 27",,,17
91,129118,"MSG	10074383 91",,,17
53,130634,"MSG	10075899 53",,,17
200,131395,"MSG	10076660 200",,,17
10,132352,"MSG	10077617 10",,,17
TRIAL_RESULT,133242,"MSG	10078507 TRIAL_RESULT 0",,,17
TRIALID,133243,"MSG	10078508 TRIALID 28",,,17
91,133918,"MSG	10079183 91",,,17
52,135435,"MSG	10080700 52",,,17
210,136164,"MSG	10081429 210",,,17
10,137101,"MSG	10082366 10",,,17
TRIAL_RESULT,138034,"MSG	10083299 TRIAL_RESULT 0",,,17
TRIALID,138034,"MSG	10083299 TRIALID 29",,,17
93,138834,"MSG	10084099 93",,,17
53,140351,"MSG	10085616 53",,,17
210,141225,"MSG	10086490 210",,,17
10,142202,"MSG	10087467 10",,,17
TRIAL_RESULT,142968,"MSG	10088233 TRIAL_RESULT 0",,,17
TRIALID,142968,"MSG	10088233 TRIALID 30",,,17
94,143519,"MSG	10088784 94",,,17
52,145035,"MSG	10090300 52",,,17
210,145987,"MSG	10091252 210",,,17
10,146951,"MSG	10092216 10",,,17
TRIAL_RESULT,147719,"MSG	10092984 TRIAL_RESULT 0",,,17
TRIALID,147719,"MSG	10092984 TRIALID 31",,,17
92,148619,"MSG	10093884 92",,,17
51,150135,"MSG	10095400 51",,,17
200,150876,"MSG	10096141 200",,,17
10,151819,"MSG	10097084 10",,,17
TRIAL_RESULT,152731,"MSG	10097996 TRIAL_RESULT 0",,,17
TRIALID,152731,"MSG	10097996 TRIALID 32",,,17
91,153435,"MSG	10098700 91",,,17
52,154952,"MSG	10100217 52",,,17
210,155586,"MSG	10100851 210",,,17
20,156502,"MSG	10101767 20",,,17
TRIAL_RESULT,157548,"MSG	10102813 TRIAL_RESULT 0",,,17
TRIALID,157548,"MSG	10102813 TRIALID 33",,,17
93,158419,"MSG	10103684 93",,,17
51,159935,"MSG	10105200 51",,,17
210,160872,"MSG	10106137 210",,,17
10,161785,"MSG	10107050 10",,,17
TRIAL_RESULT,162552,"MSG	10107817 TRIAL_RESULT 0",,,17
TRIALID,162552,"MSG	10107817 TRIALID 34",,,17
93,163469,"MSG	10108734 93",,,17
51,164985,"MSG	10110250 51",,,17
210,165695,"MSG	10110960 210",,,17
20,166619,"MSG	10111884 20",,,17
TRIAL_RESULT,167582,"MSG	10112847 TRIAL_RESULT 0",,,17
TRIALID,167582,"MSG	10112847 TRIALID 35",,,17
92,168436,"MSG	10113701 92",,,17
52,169952,"MSG	10115217 52",,,17
10,171785,"MSG	10117050 10",,,17
TRIAL_RESULT,172553,"MSG	10117818 TRIAL_RESULT 0",,,17
TRIALID,172553,"MSG	10117818 TRIALID 36",,,17
91,173352,"MSG	10118617 91",,,17
51,174869,"MSG	10120134 51",,,17
210,175740,"MSG	10121005 210",,,17
20,176686,"MSG	10121951 20",,,17
TRIAL_RESULT,177478,"MSG	10122743 TRIAL_RESULT 0",,,17
TRIALID,177479,"MSG	10122744 TRIALID 37",,,17
93,178102,"MSG	10123367 93",,,17
52,179619,"MSG	10124884 52",,,17
210,180121,"MSG	10125386 210",,,17
20,181053,"MSG	10126318 20",,,17
TRIAL_RESULT,182223,"MSG	10127488 TRIAL_RESULT 0",,,17
TRIALID,182223,"MSG	10127488 TRIALID 38",,,17
91,183103,"MSG	10128368 91",,,17
52,184619,"MSG	10129884 52",,,17
210,185458,"MSG	10130723 210",,,17
20,186419,"MSG	10131684 20",,,17
TRIAL_RESULT,187229,"MSG	10132494 TRIAL_RESULT 0",,,17
TRIALID,187229,"MSG	10132494 TRIALID 39",,,17
94,187803,"MSG	10133068 94",,,17
52,189319,"MSG	10134584 52",,,17
10,191152,"MSG	10136417 10",,,17
TRIAL_RESULT,191920,"MSG	10137185 TRIAL_RESULT 0",,,17
TRIALID,191920,"MSG	10137185 TRIALID 40",,,17
92,192719,"MSG	10137984 92",,,17
53,194236,"MSG	10139501 53",,,17
210,195025,"MSG	10140290 210",,,17
10,195953,"MSG	10141218 10",,,17
TRIAL_RESULT,196846,"MSG	10142111 TRIAL_RESULT 0",,,17
TRIALID,196848,"MSG	10142113 TRIALID 41",,,17
93,197870,"MSG	10143135 93",,,17
52,199386,"MSG	10144651 52",,,17
210,200024,"MSG	10145289 210",,,17
20,200970,"MSG	10146235 20",,,17
TRIAL_RESULT,201995,"MSG	10147260 TRIAL_RESULT 0",,,17
TRIALID,201996,"MSG	10147261 TRIALID 42",,,17
93,202553,"MSG	10147818 93",,,17
53,204070,"MSG	10149335 53",,,17
210,204463,"MSG	10149728 210",,,17
20,205387,"MSG	10150652 20",,,17
TRIAL_RESULT,206668,"MSG	10151933 TRIAL_RESULT 0",,,17
TRIALID,206669,"MSG	10151934 TRIALID 43",,,17
91,207536,"MSG	10152801 91",,,17
51,209053,"MSG	10154318 51",,,17
210,209977,"MSG	10155242 210",,,17
10,210953,"MSG	10156218 10",,,17
TRIAL_RESULT,211720,"MSG	10156985 TRIAL_RESULT 0",,,17
TRIALID,211720,"MSG	10156985 TRIALID 44",,,17
92,212337,"MSG	10157602 92",,,17
52,213853,"MSG	10159118 52",,,17
210,214541,"MSG	10159806 210",,,17
10,215453,"MSG	10160718 10",,,17
TRIAL_RESULT,216450,"MSG	10161715 TRIAL_RESULT 0",,,17
TRIALID,216451,"MSG	10161716 TRIALID 45",,,17
92,217303,"MSG	10162568 92",,,17
52,218820,"MSG	10164085 52",,,17
210,219417,"MSG	10164682 210",,,17
110,220353,"MSG	10165618 110",,,17
TRIAL_RESULT,221417,"MSG	10166682 TRIAL_RESULT 0",,,17
TRIALID,221417,"MSG	10166682 TRIALID 46",,,17
93,222053,"MSG	10167318 93",,,17
53,223570,"MSG	10168835 53",,,17
210,224333,"MSG	10169598 210",,,17
10,225287,"MSG	10170552 10",,,17
TRIAL_RESULT,226181,"MSG	10171446 TRIAL_RESULT 0",,,17
TRIALID,226182,"MSG	10171447 TRIALID 47",,,17
91,226737,"MSG	10172002 91",,,17
52,228253,"MSG	10173518 52",,,17
200,228849,"MSG	10174114 200",,,17
20,229787,"MSG	10175052 20",,,17
TRIAL_RESULT,230850,"MSG	10176115 TRIAL_RESULT 0",,,17
TRIALID,230850,"MSG	10176115 TRIALID 48",,,17
91,231687,"MSG	10176952 91",,,17
53,233203,"MSG	10178468 53",,,17
210,234033,"MSG	10179298 210",,,17
20,235020,"MSG	10180285 20",,,17
TRIAL_RESULT,235808,"MSG	10181073 TRIAL_RESULT 0",,,17
TRIALID,235808,"MSG	10181073 TRIALID 49",,,17
94,236571,"MSG	10181836 94",,,17
51,238087,"MSG	10183352 51",,,17
210,238821,"MSG	10184086 210",,,17
110,239754,"MSG	10185019 110",,,17
TRIAL_RESULT,240688,"MSG	10185953 TRIAL_RESULT 0",,,17
TRIALID,240688,"MSG	10185953 TRIALID 50",,,17
94,241370,"MSG	10186635 94",,,17
53,242887,"MSG	10188152 53",,,17
210,243491,"MSG	10188756 210",,,17
110,244437,"MSG	10189702 110",,,17
TRIAL_RESULT,245483,"MSG	10190748 TRIAL_RESULT 0",,,17
TRIALID,245483,"MSG	10190748 TRIALID 51",,,17
94,246437,"MSG	10191702 94",,,17
51,247954,"MSG	10193219 51",,,17
10,249787,"MSG	10195052 10",,,17
TRIAL_RESULT,250554,"MSG	10195819 TRIAL_RESULT 0",,,17
TRIALID,250555,"MSG	10195820 TRIALID 52",,,17
94,251471,"MSG	10196736 94",,,17
51,252987,"MSG	10198252 51",,,17
10,254821,"MSG	10200086 10",,,17
TRIAL_RESULT,255588,"MSG	10200853 TRIAL_RESULT 0",,,17
TRIALID,255588,"MSG	10200853 TRIALID 53",,,17
91,256471,"MSG	10201736 91",,,17
51,257988,"MSG	10203253 51",,,17
200,258714,"MSG	10203979 200",,,17
10,259687,"MSG	10204952 10",,,17
TRIAL_RESULT,260596,"MSG	10205861 TRIAL_RESULT 0",,,17
TRIALID,260597,"MSG	10205862 TRIALID 54",,,17
92,261588,"MSG	10206853 92",,,17
52,263104,"MSG	10208369 52",,,17
210,263676,"MSG	10208941 210",,,17
110,264621,"MSG	10209886 110",,,17
TRIAL_RESULT,265706,"MSG	10210971 TRIAL_RESULT 0",,,17
TRIALID,265706,"MSG	10210971 TRIALID 55",,,17
94,266271,"MSG	10211536 94",,,17
52,267788,"MSG	10213053 52",,,17
210,268407,"MSG	10213672 210",,,17
110,269338,"MSG	10214603 110",,,17
TRIAL_RESULT,270389,"MSG	10215654 TRIAL_RESULT 0",,,17
TRIALID,270390,"MSG	10215655 TRIALID 56",,,17
93,271188,"MSG	10216453 93",,,17
52,272704,"MSG	10217969 52",,,17
210,273561,"MSG	10218826 210",,,17
10,274521,"MSG	10219786 10",,,17
TRIAL_RESULT,275312,"MSG	10220577 TRIAL_RESULT 0",,,17
TRIALID,275312,"MSG	10220577 TRIALID 57",,,17
94,275855,"MSG	10221120 94",,,17
52,277371,"MSG	10222636 52",,,17
210,277920,"MSG	10223185 210",,,17
110,278854,"MSG	10224119 110",,,17
TRIAL_RESULT,279981,"MSG	10225246 TRIAL_RESULT 0",,,17
TRIALID,279982,"MSG	10225247 TRIALID 58",,,17
93,280621,"MSG	10225886 93",,,17
51,282138,"MSG	10227403 51",,,17
10,283972,"MSG	10229237 10",,,17
TRIAL_RESULT,284739,"MSG	10230004 TRIAL_RESULT 0",,,17
TRIALID,284739,"MSG	10230004 TRIALID 59",,,17
92,285755,"MSG	10231020 92",,,17
53,287272,"MSG	10232537 53",,,17
210,288045,"MSG	10233310 210",,,17
110,288971,"MSG	10234236 110",,,17
TRIAL_RESULT,289869,"MSG	10235134 TRIAL_RESULT 0",,,17
TRIALID,289870,"MSG	10235135 TRIALID 60",,,17
94,290405,"MSG	10235670 94",,,17
52,291922,"MSG	10237187 52",,,17
210,292507,"MSG	10237772 210",,,17
110,293438,"MSG	10238703 110",,,17
TRIAL_RESULT,294531,"MSG	10239796 TRIAL_RESULT 0",,,17
TRIALID,294532,"MSG	10239797 TRIALID 61",,,17
91,295205,"MSG	10240470 91",,,17
51,296722,"MSG	10241987 51",,,17
210,297410,"MSG	10242675 210",,,17
10,298389,"MSG	10243654 10",,,17
TRIAL_RESULT,299327,"MSG	10244592 TRIAL_RESULT 0",,,17
TRIALID,299327,"MSG	10244592 TRIALID 62",,,17
93,300289,"MSG	10245554 93",,,17
53,301805,"MSG	10247070 53",,,17
210,302420,"MSG	10247685 210",,,17
20,303339,"MSG	10248604 20",,,17
TRIAL_RESULT,304401,"MSG	10249666 TRIAL_RESULT 0",,,17
TRIALID,304401,"MSG	10249666 TRIALID 63",,,17
93,305272,"MSG	10250537 93",,,17
51,306789,"MSG	10252054 51",,,17
10,308622,"MSG	10253887 10",,,17
TRIAL_RESULT,309389,"MSG	10254654 TRIAL_RESULT 0",,,17
TRIALID,309389,"MSG	10254654 TRIALID 64",,,17
94,309973,"MSG	10255238 94",,,17
51,311489,"MSG	10256754 51",,,17
200,312148,"MSG	10257413 200",,,17
10,313139,"MSG	10258404 10",,,17
TRIAL_RESULT,314100,"MSG	10259365 TRIAL_RESULT 0",,,17
TRIALID,314101,"MSG	10259366 TRIALID 65",,,17
92,314889,"MSG	10260154 92",,,17
53,316405,"MSG	10261670 53",,,17
210,317079,"MSG	10262344 210",,,17
10,318023,"MSG	10263288 10",,,17
TRIAL_RESULT,319009,"MSG	10264274 TRIAL_RESULT 0",,,17
TRIALID,319010,"MSG	10264275 TRIALID 66",,,17
93,319722,"MSG	10264987 93",,,17
51,321239,"MSG	10266504 51",,,17
210,321887,"MSG	10267152 210",,,17
20,322822,"MSG	10268087 20",,,17
TRIAL_RESULT,323844,"MSG	10269109 TRIAL_RESULT 0",,,17
TRIALID,323844,"MSG	10269109 TRIALID 67",,,17
92,324390,"MSG	10269655 92",,,17
53,325906,"MSG	10271171 53",,,17
200,326585,"MSG	10271850 200",,,17
10,327539,"MSG	10272804 10",,,17
TRIAL_RESULT,328509,"MSG	10273774 TRIAL_RESULT 0",,,17
TRIALID,328509,"MSG	10273774 TRIALID 68",,,17
91,329389,"MSG	10274654 91",,,17
52,330906,"MSG	10276171 52",,,17
210,331904,"MSG	10277169 210",,,17
20,332823,"MSG	10278088 20",,,17
TRIAL_RESULT,333589,"MSG	10278854 TRIAL_RESULT 0",,,17
TRIALID,333590,"MSG	10278855 TRIALID 69",,,17
94,334173,"MSG	10279438 94",,,17
53,335689,"MSG	10280954 53",,,17
210,336312,"MSG	10281577 210",,,17
110,337273,"MSG	10282538 110",,,17
TRIAL_RESULT,338285,"MSG	10283550 TRIAL_RESULT 0",,,17
TRIALID,338286,"MSG	10283551 TRIALID 70",,,17
93,339223,"MSG	10284488 93",,,17
52,340740,"MSG	10286005 52",,,17
200,341296,"MSG	10286561 200",,,17
10,342273,"MSG	10287538 10",,,17
TRIAL_RESULT,343350,"MSG	10288615 TRIAL_RESULT 0",,,17
TRIALID,343351,"MSG	10288616 TRIALID 71",,,17
91,343890,"MSG	10289155 91",,,17
51,345406,"MSG	10290671 51",,,17
210,346173,"MSG	10291438 210",,,17
20,347123,"MSG	10292388 20",,,17
TRIAL_RESULT,348012,"MSG	10293277 TRIAL_RESULT 0",,,17
TRIALID,348013,"MSG	10293278 TRIALID 72",,,17
92,348890,"MSG	10294155 92",,,17
53,350406,"MSG	10295671 53",,,17
200,350953,"MSG	10296218 200",,,17
10,351890,"MSG	10297155 10",,,17
TRIAL_RESULT,353006,"MSG	10298271 TRIAL_RESULT 0",,,17
TRIALID,353007,"MSG	10298272 TRIALID 73",,,17
93,353540,"MSG	10298805 93",,,17
52,355057,"MSG	10300322 52",,,17
200,355550,"MSG	10300815 200",,,17
10,356490,"MSG	10301755 10",,,17
TRIAL_RESULT,357664,"MSG	10302929 TRIAL_RESULT 0",,,17
TRIALID,357664,"MSG	10302929 TRIALID 74",,,17
92,358490,"MSG	10303755 92",,,17
51,360007,"MSG	10305272 51",,,17
210,360874,"MSG	10306139 210",,,17
10,361840,"MSG	10307105 10",,,17
TRIAL_RESULT,362607,"MSG	10307872 TRIAL_RESULT 0",,,17
TRIALID,362607,"MSG	10307872 TRIALID 75",,,17
91,363524,"MSG	10308789 91",,,17
51,365040,"MSG	10310305 51",,,17
10,366874,"MSG	10312139 10",,,17
TRIAL_RESULT,367640,"MSG	10312905 TRIAL_RESULT 0",,,17
!CAL,369737,"MSG	10357369 !CAL ",,,17
!CAL,369737,"MSG	10357369 !CAL Calibration points:  ",,,17
!CAL,369737,"MSG	10357369 !CAL  2.0, -34.3         0,   -711   ",,,17
!CAL,369737,"MSG	10357369 !CAL -8.6, -35.4     -2478,   -711   ",,,17
!CAL,369737,"MSG	10357369 !CAL  12.9, -33.8      2478,   -711   ",,,17
