type,sample,value,offset,duration,subject
93,75746,"MSG	3070253 93",,,40
52,77262,"MSG	3071769 52",,,40
200,77872,"MSG	3072379 200",,,40
10,78864,"MSG	3073371 10",,,40
TRIAL_RESULT,79863,"MSG	3074370 TRIAL_RESULT 0",,,40
TRIALID,79864,"MSG	3074371 TRIALID 17",,,40
94,80544,"MSG	3075051 94",,,40
52,82063,"MSG	3076570 52",,,40
210,82662,"MSG	3077169 210",,,40
110,83679,"MSG	3078186 110",,,40
TRIAL_RESULT,84663,"MSG	3079170 TRIAL_RESULT 0",,,40
TRIALID,84664,"MSG	3079171 TRIALID 18",,,40
93,85563,"MSG	3080070 93",,,40
51,87080,"MSG	3081587 51",,,40
210,87842,"MSG	3082349 210",,,40
10,88863,"MSG	3083370 10",,,40
TRIAL_RESULT,89688,"MSG	3084195 TRIAL_RESULT 0",,,40
TRIALID,89689,"MSG	3084196 TRIALID 19",,,40
94,90730,"MSG	3085237 94",,,40
53,92247,"MSG	3086754 53",,,40
210,92734,"MSG	3087241 210",,,40
110,93797,"MSG	3088304 110",,,40
TRIAL_RESULT,94849,"MSG	3089356 TRIAL_RESULT 0",,,40
TRIALID,94850,"MSG	3089357 TRIALID 20",,,40
93,95546,"MSG	3090053 93",,,40
51,97064,"MSG	3091571 51",,,40
210,97715,"MSG	3092222 210",,,40
20,98763,"MSG	3093270 20",,,40
TRIAL_RESULT,99676,"MSG	3094183 TRIAL_RESULT 0",,,40
TRIALID,99676,"MSG	3094183 TRIALID 21",,,40
91,100414,"MSG	3094921 91",,,40
52,101930,"MSG	3096437 52",,,40
210,102625,"MSG	3097132 210",,,40
10,103713,"MSG	3098220 10",,,40
TRIAL_RESULT,104537,"MSG	3099044 TRIAL_RESULT 0",,,40
TRIALID,104538,"MSG	3099045 TRIALID 22",,,40
92,105197,"MSG	3099704 92",,,40
53,106714,"MSG	3101221 53",,,40
210,107284,"MSG	3101791 210",,,40
110,108331,"MSG	3102838 110",,,40
TRIAL_RESULT,109315,"MSG	3103822 TRIAL_RESULT 0",,,40
TRIALID,109316,"MSG	3103823 TRIALID 23",,,40
93,110030,"MSG	3104537 93",,,40
52,111547,"MSG	3106054 52",,,40
210,112212,"MSG	3106719 210",,,40
20,113280,"MSG	3107787 20",,,40
TRIAL_RESULT,114153,"MSG	3108660 TRIAL_RESULT 0",,,40
TRIALID,114154,"MSG	3108661 TRIALID 24",,,40
94,115081,"MSG	3109588 94",,,40
53,116597,"MSG	3111104 53",,,40
210,117289,"MSG	3111796 210",,,40
110,118397,"MSG	3112904 110",,,40
TRIAL_RESULT,119197,"MSG	3113704 TRIAL_RESULT 0",,,40
TRIALID,119197,"MSG	3113704 TRIALID 25",,,40
94,119847,"MSG	3114354 94",,,40
51,121364,"MSG	3115871 51",,,40
210,122131,"MSG	3116638 210",,,40
10,123197,"MSG	3117704 10",,,40
TRIAL_RESULT,123978,"MSG	3118485 TRIAL_RESULT 0",,,40
TRIALID,123979,"MSG	3118486 TRIALID 26",,,40
91,124931,"MSG	3119438 91",,,40
52,126447,"MSG	3120954 52",,,40
210,127010,"MSG	3121517 210",,,40
20,128064,"MSG	3122571 20",,,40
TRIAL_RESULT,129057,"MSG	3123564 TRIAL_RESULT 0",,,40
TRIALID,129057,"MSG	3123564 TRIALID 27",,,40
92,129931,"MSG	3124438 92",,,40
53,131448,"MSG	3125955 53",,,40
210,132038,"MSG	3126545 210",,,40
110,133081,"MSG	3127588 110",,,40
TRIAL_RESULT,134050,"MSG	3128557 TRIAL_RESULT 0",,,40
TRIALID,134050,"MSG	3128557 TRIALID 28",,,40
93,134648,"MSG	3129155 93",,,40
52,136164,"MSG	3130671 52",,,40
210,136828,"MSG	3131335 210",,,40
20,137848,"MSG	3132355 20",,,40
TRIAL_RESULT,138777,"MSG	3133284 TRIAL_RESULT 0",,,40
TRIALID,138778,"MSG	3133285 TRIALID 29",,,40
91,139731,"MSG	3134238 91",,,40
52,141247,"MSG	3135754 52",,,40
210,141797,"MSG	3136304 210",,,40
20,142864,"MSG	3137371 20",,,40
TRIAL_RESULT,143857,"MSG	3138364 TRIAL_RESULT 0",,,40
TRIALID,143857,"MSG	3138364 TRIALID 30",,,40
94,144646,"MSG	3139153 94",,,40
52,146165,"MSG	3140672 52",,,40
210,146698,"MSG	3141205 210",,,40
110,147748,"MSG	3142255 110",,,40
TRIAL_RESULT,148775,"MSG	3143282 TRIAL_RESULT 0",,,40
TRIALID,148776,"MSG	3143283 TRIALID 31",,,40
93,149665,"MSG	3144172 93",,,40
52,151182,"MSG	3145689 52",,,40
210,151806,"MSG	3146313 210",,,40
20,152864,"MSG	3147371 20",,,40
TRIAL_RESULT,153781,"MSG	3148288 TRIAL_RESULT 0",,,40
TRIALID,153782,"MSG	3148289 TRIALID 32",,,40
93,154514,"MSG	3149021 93",,,40
52,156031,"MSG	3150538 52",,,40
210,156608,"MSG	3151115 210",,,40
20,157631,"MSG	3152138 20",,,40
TRIAL_RESULT,158638,"MSG	3153145 TRIAL_RESULT 0",,,40
TRIALID,158639,"MSG	3153146 TRIALID 33",,,40
94,159448,"MSG	3153955 94",,,40
51,160965,"MSG	3155472 51",,,40
210,161719,"MSG	3156226 210",,,40
110,162815,"MSG	3157322 110",,,40
TRIAL_RESULT,163581,"MSG	3158088 TRIAL_RESULT 0",,,40
TRIALID,163582,"MSG	3158089 TRIALID 34",,,40
94,164281,"MSG	3158788 94",,,40
51,165798,"MSG	3160305 51",,,40
210,166513,"MSG	3161020 210",,,40
110,167515,"MSG	3162022 110",,,40
TRIAL_RESULT,168402,"MSG	3162909 TRIAL_RESULT 0",,,40
TRIALID,168403,"MSG	3162910 TRIALID 35",,,40
92,169149,"MSG	3163656 92",,,40
53,170665,"MSG	3165172 53",,,40
210,171206,"MSG	3165713 210",,,40
110,172232,"MSG	3166739 110",,,40
TRIAL_RESULT,173272,"MSG	3167779 TRIAL_RESULT 0",,,40
TRIALID,173273,"MSG	3167780 TRIALID 36",,,40
91,173899,"MSG	3168406 91",,,40
51,175415,"MSG	3169922 51",,,40
210,176291,"MSG	3170798 210",,,40
20,177315,"MSG	3171822 20",,,40
TRIAL_RESULT,178083,"MSG	3172590 TRIAL_RESULT 0",,,40
TRIALID,178084,"MSG	3172591 TRIALID 37",,,40
92,178632,"MSG	3173139 92",,,40
51,180149,"MSG	3174656 51",,,40
210,180999,"MSG	3175506 210",,,40
110,182032,"MSG	3176539 110",,,40
TRIAL_RESULT,182799,"MSG	3177306 TRIAL_RESULT 0",,,40
TRIALID,182800,"MSG	3177307 TRIALID 38",,,40
94,183732,"MSG	3178239 94",,,40
53,185249,"MSG	3179756 53",,,40
210,185902,"MSG	3180409 210",,,40
110,186966,"MSG	3181473 110",,,40
TRIAL_RESULT,187862,"MSG	3182369 TRIAL_RESULT 0",,,40
TRIALID,187863,"MSG	3182370 TRIALID 39",,,40
93,188582,"MSG	3183089 93",,,40
51,190099,"MSG	3184606 51",,,40
210,191016,"MSG	3185523 210",,,40
10,192082,"MSG	3186589 10",,,40
TRIAL_RESULT,192848,"MSG	3187355 TRIAL_RESULT 0",,,40
TRIALID,192849,"MSG	3187356 TRIALID 40",,,40
92,193881,"MSG	3188388 92",,,40
51,195399,"MSG	3189906 51",,,40
210,196022,"MSG	3190529 210",,,40
110,197082,"MSG	3191589 110",,,40
TRIAL_RESULT,198014,"MSG	3192521 TRIAL_RESULT 0",,,40
TRIALID,198014,"MSG	3192521 TRIALID 41",,,40
94,198749,"MSG	3193256 94",,,40
53,200265,"MSG	3194772 53",,,40
210,200795,"MSG	3195302 210",,,40
110,201850,"MSG	3196357 110",,,40
TRIAL_RESULT,202866,"MSG	3197373 TRIAL_RESULT 0",,,40
TRIALID,202867,"MSG	3197374 TRIALID 42",,,40
94,203433,"MSG	3197940 94",,,40
51,204949,"MSG	3199456 51",,,40
210,205633,"MSG	3200140 210",,,40
110,206666,"MSG	3201173 110",,,40
TRIAL_RESULT,207548,"MSG	3202055 TRIAL_RESULT 0",,,40
TRIALID,207549,"MSG	3202056 TRIALID 43",,,40
93,208531,"MSG	3203038 93",,,40
53,210049,"MSG	3204556 53",,,40
210,210552,"MSG	3205059 210",,,40
20,211599,"MSG	3206106 20",,,40
TRIAL_RESULT,212663,"MSG	3207170 TRIAL_RESULT 0",,,40
TRIALID,212664,"MSG	3207171 TRIALID 44",,,40
94,213233,"MSG	3207740 94",,,40
51,214749,"MSG	3209256 51",,,40
210,215424,"MSG	3209931 210",,,40
110,216483,"MSG	3210990 110",,,40
TRIAL_RESULT,217363,"MSG	3211870 TRIAL_RESULT 0",,,40
TRIALID,217363,"MSG	3211870 TRIALID 45",,,40
92,218100,"MSG	3212607 92",,,40
53,219616,"MSG	3214123 53",,,40
200,220470,"MSG	3214977 200",,,40
110,221500,"MSG	3216007 110",,,40
TRIAL_RESULT,222266,"MSG	3216773 TRIAL_RESULT 0",,,40
TRIALID,222266,"MSG	3216773 TRIALID 46",,,40
92,223100,"MSG	3217607 92",,,40
51,224616,"MSG	3219123 51",,,40
210,225384,"MSG	3219891 210",,,40
110,226466,"MSG	3220973 110",,,40
TRIAL_RESULT,227233,"MSG	3221740 TRIAL_RESULT 0",,,40
TRIALID,227234,"MSG	3221741 TRIALID 47",,,40
94,228116,"MSG	3222623 94",,,40
51,229633,"MSG	3224140 51",,,40
210,230291,"MSG	3224798 210",,,40
110,231333,"MSG	3225840 110",,,40
TRIAL_RESULT,232237,"MSG	3226744 TRIAL_RESULT 0",,,40
TRIALID,232237,"MSG	3226744 TRIALID 48",,,40
91,233167,"MSG	3227674 91",,,40
52,234683,"MSG	3229190 52",,,40
210,235368,"MSG	3229875 210",,,40
20,236367,"MSG	3230874 20",,,40
TRIAL_RESULT,237292,"MSG	3231799 TRIAL_RESULT 0",,,40
TRIALID,237293,"MSG	3231800 TRIALID 49",,,40
91,237881,"MSG	3232388 91",,,40
51,239400,"MSG	3233907 51",,,40
210,240069,"MSG	3234576 210",,,40
20,241133,"MSG	3235640 20",,,40
TRIAL_RESULT,242006,"MSG	3236513 TRIAL_RESULT 0",,,40
TRIALID,242006,"MSG	3236513 TRIALID 50",,,40
93,242950,"MSG	3237457 93",,,40
53,244467,"MSG	3238974 53",,,40
210,245046,"MSG	3239553 210",,,40
20,246067,"MSG	3240574 20",,,40
TRIAL_RESULT,247076,"MSG	3241583 TRIAL_RESULT 0",,,40
TRIALID,247076,"MSG	3241583 TRIALID 51",,,40
91,247850,"MSG	3242357 91",,,40
52,249367,"MSG	3243874 52",,,40
210,250077,"MSG	3244584 210",,,40
20,251084,"MSG	3245591 20",,,40
TRIAL_RESULT,251967,"MSG	3246474 TRIAL_RESULT 0",,,40
TRIALID,251967,"MSG	3246474 TRIALID 52",,,40
93,252567,"MSG	3247074 93",,,40
52,254084,"MSG	3248591 52",,,40
210,254877,"MSG	3249384 210",,,40
10,255900,"MSG	3250407 10",,,40
TRIAL_RESULT,256685,"MSG	3251192 TRIAL_RESULT 0",,,40
TRIALID,256686,"MSG	3251193 TRIALID 53",,,40
93,257367,"MSG	3251874 93",,,40
51,258884,"MSG	3253391 51",,,40
210,259891,"MSG	3254398 210",,,40
10,260917,"MSG	3255424 10",,,40
TRIAL_RESULT,261684,"MSG	3256191 TRIAL_RESULT 0",,,40
TRIALID,261685,"MSG	3256192 TRIALID 54",,,40
94,262384,"MSG	3256891 94",,,40
51,263901,"MSG	3258408 51",,,40
210,264710,"MSG	3259217 210",,,40
10,265734,"MSG	3260241 10",,,40
TRIAL_RESULT,266501,"MSG	3261008 TRIAL_RESULT 0",,,40
TRIALID,266501,"MSG	3261008 TRIALID 55",,,40
93,267101,"MSG	3261608 93",,,40
53,268618,"MSG	3263125 53",,,40
210,269283,"MSG	3263790 210",,,40
20,270285,"MSG	3264792 20",,,40
TRIAL_RESULT,271228,"MSG	3265735 TRIAL_RESULT 0",,,40
TRIALID,271229,"MSG	3265736 TRIALID 56",,,40
92,271834,"MSG	3266341 92",,,40
52,273351,"MSG	3267858 52",,,40
210,273906,"MSG	3268413 210",,,40
110,274935,"MSG	3269442 110",,,40
TRIAL_RESULT,275963,"MSG	3270470 TRIAL_RESULT 0",,,40
TRIALID,275964,"MSG	3270471 TRIALID 57",,,40
93,276534,"MSG	3271041 93",,,40
51,278051,"MSG	3272558 51",,,40
210,278734,"MSG	3273241 210",,,40
20,279734,"MSG	3274241 20",,,40
TRIAL_RESULT,280650,"MSG	3275157 TRIAL_RESULT 0",,,40
TRIALID,280651,"MSG	3275158 TRIALID 58",,,40
91,281384,"MSG	3275891 91",,,40
52,282901,"MSG	3277408 52",,,40
210,283390,"MSG	3277897 210",,,40
20,284402,"MSG	3278909 20",,,40
TRIAL_RESULT,285509,"MSG	3280016 TRIAL_RESULT 0",,,40
TRIALID,285510,"MSG	3280017 TRIALID 59",,,40
94,286151,"MSG	3280658 94",,,40
53,287668,"MSG	3282175 53",,,40
200,288286,"MSG	3282793 200",,,40
10,289301,"MSG	3283808 10",,,40
TRIAL_RESULT,290274,"MSG	3284781 TRIAL_RESULT 0",,,40
TRIALID,290275,"MSG	3284782 TRIALID 60",,,40
94,290952,"MSG	3285459 94",,,40
51,292468,"MSG	3286975 51",,,40
210,293131,"MSG	3287638 210",,,40
110,294151,"MSG	3288658 110",,,40
TRIAL_RESULT,295079,"MSG	3289586 TRIAL_RESULT 0",,,40
TRIALID,295080,"MSG	3289587 TRIALID 61",,,40
94,295618,"MSG	3290125 94",,,40
53,297134,"MSG	3291641 53",,,40
210,297735,"MSG	3292242 210",,,40
110,298735,"MSG	3293242 110",,,40
TRIAL_RESULT,299737,"MSG	3294244 TRIAL_RESULT 0",,,40
TRIALID,299738,"MSG	3294245 TRIALID 62",,,40
91,300284,"MSG	3294791 91",,,40
51,301802,"MSG	3296309 51",,,40
210,302432,"MSG	3296939 210",,,40
20,303452,"MSG	3297959 20",,,40
TRIAL_RESULT,304414,"MSG	3298921 TRIAL_RESULT 0",,,40
TRIALID,304415,"MSG	3298922 TRIALID 63",,,40
94,305035,"MSG	3299542 94",,,40
52,306552,"MSG	3301059 52",,,40
210,307211,"MSG	3301718 210",,,40
110,308218,"MSG	3302725 110",,,40
TRIAL_RESULT,309164,"MSG	3303671 TRIAL_RESULT 0",,,40
TRIALID,309164,"MSG	3303671 TRIALID 64",,,40
93,309852,"MSG	3304359 93",,,40
51,311368,"MSG	3305875 51",,,40
210,312158,"MSG	3306665 210",,,40
10,313169,"MSG	3307676 10",,,40
TRIAL_RESULT,313968,"MSG	3308475 TRIAL_RESULT 0",,,40
TRIALID,313968,"MSG	3308475 TRIALID 65",,,40
92,314669,"MSG	3309176 92",,,40
52,316185,"MSG	3310692 52",,,40
210,316739,"MSG	3311246 210",,,40
10,317735,"MSG	3312242 10",,,40
TRIAL_RESULT,318793,"MSG	3313300 TRIAL_RESULT 0",,,40
TRIALID,318794,"MSG	3313301 TRIALID 66",,,40
94,319685,"MSG	3314192 94",,,40
52,321202,"MSG	3315709 52",,,40
210,321814,"MSG	3316321 210",,,40
110,322852,"MSG	3317359 110",,,40
TRIAL_RESULT,323805,"MSG	3318312 TRIAL_RESULT 0",,,40
TRIALID,323805,"MSG	3318312 TRIALID 67",,,40
93,324552,"MSG	3319059 93",,,40
53,326069,"MSG	3320576 53",,,40
210,326725,"MSG	3321232 210",,,40
20,327752,"MSG	3322259 20",,,40
TRIAL_RESULT,328670,"MSG	3323177 TRIAL_RESULT 0",,,40
TRIALID,328670,"MSG	3323177 TRIALID 68",,,40
92,329202,"MSG	3323709 92",,,40
51,330718,"MSG	3325225 51",,,40
210,331383,"MSG	3325890 210",,,40
10,332369,"MSG	3326876 10",,,40
TRIAL_RESULT,333325,"MSG	3327832 TRIAL_RESULT 0",,,40
TRIALID,333326,"MSG	3327833 TRIALID 69",,,40
93,334336,"MSG	3328843 93",,,40
52,335852,"MSG	3330359 52",,,40
210,336484,"MSG	3330991 210",,,40
20,337519,"MSG	3332026 20",,,40
TRIAL_RESULT,338459,"MSG	3332966 TRIAL_RESULT 0",,,40
TRIALID,338459,"MSG	3332966 TRIALID 70",,,40
94,339084,"MSG	3333591 94",,,40
51,340602,"MSG	3335109 51",,,40
210,341379,"MSG	3335886 210",,,40
10,342436,"MSG	3336943 10",,,40
TRIAL_RESULT,343204,"MSG	3337711 TRIAL_RESULT 0",,,40
TRIALID,343204,"MSG	3337711 TRIALID 71",,,40
92,344069,"MSG	3338576 92",,,40
52,345586,"MSG	3340093 52",,,40
200,346187,"MSG	3340694 200",,,40
10,347269,"MSG	3341776 10",,,40
TRIAL_RESULT,348193,"MSG	3342700 TRIAL_RESULT 0",,,40
TRIALID,348194,"MSG	3342701 TRIALID 72",,,40
92,349102,"MSG	3343609 92",,,40
52,350620,"MSG	3345127 52",,,40
210,351169,"MSG	3345676 210",,,40
10,352169,"MSG	3346676 10",,,40
TRIAL_RESULT,353220,"MSG	3347727 TRIAL_RESULT 0",,,40
TRIALID,353220,"MSG	3347727 TRIALID 73",,,40
93,354236,"MSG	3348743 93",,,40
53,355753,"MSG	3350260 53",,,40
210,356422,"MSG	3350929 210",,,40
20,357454,"MSG	3351961 20",,,40
TRIAL_RESULT,358364,"MSG	3352871 TRIAL_RESULT 0",,,40
TRIALID,358364,"MSG	3352871 TRIALID 74",,,40
92,359120,"MSG	3353627 92",,,40
52,360636,"MSG	3355143 52",,,40
210,361227,"MSG	3355734 210",,,40
110,362253,"MSG	3356760 110",,,40
TRIAL_RESULT,363245,"MSG	3357752 TRIAL_RESULT 0",,,40
TRIALID,363245,"MSG	3357752 TRIALID 75",,,40
92,364137,"MSG	3358644 92",,,40
53,365653,"MSG	3360160 53",,,40
210,366197,"MSG	3360704 210",,,40
110,367237,"MSG	3361744 110",,,40
TRIAL_RESULT,368263,"MSG	3362770 TRIAL_RESULT 0",,,40
!CAL,370369,"MSG	3417164 !CAL ",,,40
!CAL,370369,"MSG	3417165 !CAL Calibration points:  ",,,40
!CAL,370369,"MSG	3417165 !CAL -1.7, -44.9         0,   -711   ",,,40
!CAL,370369,"MSG	3417165 !CAL -17.6, -44.9     -2478,   -711   ",,,40
!CAL,370369,"MSG	3417165 !CAL  14.4, -44.7      2478,   -711   ",,,40
!CAL,370369,"MSG	3417165 !CAL eye check box: (L,R,T,B)",,,40
!CAL,370369,"MSG	3417165 !CAL href cal range: (L,R,T,B)",,,40
!CAL,370369,"MSG	3417165 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,40
!CAL,370369,"MSG	3417165 !CAL Prerotate (eye, ref : cos, sin:  0.99997  0.007473       1     0",,,40
!CAL,370369,"MSG	3417165 !CAL Gains: cx:154.867 lx:155.871 rx:153.864",,,40
!CAL,370369,"MSG	3417165 !CAL Gains: cy:346.305 ty:346.307 by:346.305",,,40
!CAL,370369,"MSG	3417165 !CAL Resolution (upd) at screen center: X=1.7, Y=0.8",,,40
!CAL,370369,"MSG	3417165 !CAL Gain Change Proportion: X: 0.013 Y: 0.000",,,40
!CAL,370369,"MSG	3417166 !CAL Gain Ratio (Gy/Gx) = 2.236",,,40
!CAL,370369,"MSG	3417166 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,40
!CAL,370369,"MSG	3417166 !CAL PCR gain ratio(x,y) = 2.546, 2.546",,,40
!CAL,370369,"MSG	3417166 !CAL CR gain match(x,y) = 1.010, 1.010",,,40
!CAL,370369,"MSG	3417166 !CAL Slip rotation correction OFF",,,40
!CAL,370369,"MSG	3417169 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,40
!CAL,370369,"MSG	3422965 !CAL VALIDATION H3 R RIGHT GOOD ERROR 0.10 avg. 0.22 max  OFFSET 0.10 deg. -4.7,0.0 pix.",,,40
VALIDATE,370369,"MSG	3422965 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.04 deg.  -1.8,0.0 pix.",,,40
VALIDATE,370369,"MSG	3422965 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.22 deg.  -10.8,0.0 pix.",,,40
VALIDATE,370369,"MSG	3422965 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 0.08 deg.  -4.0,0.0 pix.",,,40
