type,sample,value,offset,duration,subject
TRIAL_RESULT,30972,"MSG	2703832 TRIAL_RESULT 0",,,58
TRIALID,30972,"MSG	2703832 TRIALID 7",,,58
93,31806,"MSG	2704666 93",,,58
52,33322,"MSG	2706182 52",,,58
210,33909,"MSG	2706769 210",,,58
20,34856,"MSG	2707716 20",,,58
TRIAL_RESULT,35936,"MSG	2708796 TRIAL_RESULT 0",,,58
TRIALID,35936,"MSG	2708796 TRIALID 8",,,58
93,36939,"MSG	2709799 93",,,58
52,38456,"MSG	2711316 52",,,58
210,39408,"MSG	2712268 210",,,58
10,40339,"MSG	2713199 10",,,58
TRIAL_RESULT,41105,"MSG	2713965 TRIAL_RESULT 0",,,58
TRIALID,41106,"MSG	2713966 TRIALID 9",,,58
93,41822,"MSG	2714682 93",,,58
51,43339,"MSG	2716199 51",,,58
210,44003,"MSG	2716863 210",,,58
20,44939,"MSG	2717799 20",,,58
TRIAL_RESULT,45940,"MSG	2718800 TRIAL_RESULT 0",,,58
TRIALID,45940,"MSG	2718800 TRIALID 10",,,58
92,46737,"MSG	2719597 92",,,58
53,48255,"MSG	2721115 53",,,58
210,48912,"MSG	2721772 210",,,58
110,49839,"MSG	2722699 110",,,58
TRIAL_RESULT,50860,"MSG	2723720 TRIAL_RESULT 0",,,58
TRIALID,50860,"MSG	2723720 TRIALID 11",,,58
94,51870,"MSG	2724730 94",,,58
51,53389,"MSG	2726249 51",,,58
210,54223,"MSG	2727083 210",,,58
10,55155,"MSG	2728015 10",,,58
TRIAL_RESULT,55999,"MSG	2728859 TRIAL_RESULT 0",,,58
TRIALID,56000,"MSG	2728860 TRIALID 12",,,58
91,57007,"MSG	2729867 91",,,58
52,58522,"MSG	2731382 52",,,58
210,59452,"MSG	2732312 210",,,58
10,60372,"MSG	2733232 10",,,58
TRIAL_RESULT,61139,"MSG	2733999 TRIAL_RESULT 0",,,58
TRIALID,61139,"MSG	2733999 TRIALID 13",,,58
94,62139,"MSG	2734999 94",,,58
52,63656,"MSG	2736516 52",,,58
210,64489,"MSG	2737349 210",,,58
10,65406,"MSG	2738266 10",,,58
TRIAL_RESULT,66255,"MSG	2739115 TRIAL_RESULT 0",,,58
TRIALID,66256,"MSG	2739116 TRIALID 14",,,58
92,66871,"MSG	2739731 92",,,58
53,68390,"MSG	2741250 53",,,58
210,69072,"MSG	2741932 210",,,58
10,70040,"MSG	2742900 10",,,58
TRIAL_RESULT,71001,"MSG	2743861 TRIAL_RESULT 0",,,58
TRIALID,71001,"MSG	2743861 TRIALID 15",,,58
91,71806,"MSG	2744666 91",,,58
51,73323,"MSG	2746183 51",,,58
210,74057,"MSG	2746917 210",,,58
10,74956,"MSG	2747816 10",,,58
TRIAL_RESULT,75922,"MSG	2748782 TRIAL_RESULT 0",,,58
TRIALID,75922,"MSG	2748782 TRIALID 16",,,58
92,76539,"MSG	2749399 92",,,58
52,78057,"MSG	2750917 52",,,58
210,78736,"MSG	2751596 210",,,58
10,79640,"MSG	2752500 10",,,58
TRIAL_RESULT,80659,"MSG	2753519 TRIAL_RESULT 0",,,58
TRIALID,80659,"MSG	2753519 TRIALID 17",,,58
93,81606,"MSG	2754466 93",,,58
51,83123,"MSG	2755983 51",,,58
210,83781,"MSG	2756641 210",,,58
20,84756,"MSG	2757616 20",,,58
TRIAL_RESULT,85735,"MSG	2758595 TRIAL_RESULT 0",,,58
TRIALID,85735,"MSG	2758595 TRIALID 18",,,58
91,86273,"MSG	2759133 91",,,58
52,87789,"MSG	2760649 52",,,58
20,89623,"MSG	2762483 20",,,58
TRIAL_RESULT,90390,"MSG	2763250 TRIAL_RESULT 0",,,58
TRIALID,90390,"MSG	2763250 TRIALID 19",,,58
91,91090,"MSG	2763950 91",,,58
53,92607,"MSG	2765467 53",,,58
210,93257,"MSG	2766117 210",,,58
10,94173,"MSG	2767033 10",,,58
TRIAL_RESULT,95207,"MSG	2768067 TRIAL_RESULT 0",,,58
TRIALID,95208,"MSG	2768068 TRIALID 20",,,58
91,95923,"MSG	2768783 91",,,58
52,97440,"MSG	2770300 52",,,58
210,98206,"MSG	2771066 210",,,58
10,99123,"MSG	2771983 10",,,58
TRIAL_RESULT,100039,"MSG	2772899 TRIAL_RESULT 0",,,58
TRIALID,100040,"MSG	2772900 TRIALID 21",,,58
92,100774,"MSG	2773634 92",,,58
53,102290,"MSG	2775150 53",,,58
210,102833,"MSG	2775693 210",,,58
110,103741,"MSG	2776601 110",,,58
TRIAL_RESULT,104898,"MSG	2777758 TRIAL_RESULT 0",,,58
TRIALID,104899,"MSG	2777759 TRIALID 22",,,58
93,105506,"MSG	2778366 93",,,58
52,107024,"MSG	2779884 52",,,58
210,107764,"MSG	2780624 210",,,58
20,108707,"MSG	2781567 20",,,58
TRIAL_RESULT,109633,"MSG	2782493 TRIAL_RESULT 0",,,58
TRIALID,109634,"MSG	2782494 TRIALID 23",,,58
94,110255,"MSG	2783115 94",,,58
52,111774,"MSG	2784634 52",,,58
210,112446,"MSG	2785306 210",,,58
110,113357,"MSG	2786217 110",,,58
TRIAL_RESULT,114376,"MSG	2787236 TRIAL_RESULT 0",,,58
TRIALID,114377,"MSG	2787237 TRIALID 24",,,58
91,114907,"MSG	2787767 91",,,58
51,116424,"MSG	2789284 51",,,58
210,116942,"MSG	2789802 210",,,58
10,117874,"MSG	2790734 10",,,58
TRIAL_RESULT,119028,"MSG	2791888 TRIAL_RESULT 0",,,58
TRIALID,119028,"MSG	2791888 TRIALID 25",,,58
94,119875,"MSG	2792735 94",,,58
51,121390,"MSG	2794250 51",,,58
10,123224,"MSG	2796084 10",,,58
TRIAL_RESULT,123991,"MSG	2796851 TRIAL_RESULT 0",,,58
TRIALID,123991,"MSG	2796851 TRIALID 26",,,58
93,124925,"MSG	2797785 93",,,58
53,126441,"MSG	2799301 53",,,58
210,127170,"MSG	2800030 210",,,58
20,128092,"MSG	2800952 20",,,58
TRIAL_RESULT,129045,"MSG	2801905 TRIAL_RESULT 0",,,58
TRIALID,129046,"MSG	2801906 TRIALID 27",,,58
91,130008,"MSG	2802868 91",,,58
52,131525,"MSG	2804385 52",,,58
20,133357,"MSG	2806217 20",,,58
TRIAL_RESULT,134124,"MSG	2806984 TRIAL_RESULT 0",,,58
TRIALID,134125,"MSG	2806985 TRIALID 28",,,58
94,134991,"MSG	2807851 94",,,58
53,136507,"MSG	2809367 53",,,58
210,137037,"MSG	2809897 210",,,58
110,137975,"MSG	2810835 110",,,58
TRIAL_RESULT,139116,"MSG	2811976 TRIAL_RESULT 0",,,58
TRIALID,139117,"MSG	2811977 TRIALID 29",,,58
91,140022,"MSG	2812882 91",,,58
51,141541,"MSG	2814401 51",,,58
210,142047,"MSG	2814907 210",,,58
20,142975,"MSG	2815835 20",,,58
TRIAL_RESULT,144143,"MSG	2817003 TRIAL_RESULT 0",,,58
TRIALID,144143,"MSG	2817003 TRIALID 30",,,58
94,144858,"MSG	2817718 94",,,58
53,146374,"MSG	2819234 53",,,58
210,146988,"MSG	2819848 210",,,58
110,147925,"MSG	2820785 110",,,58
TRIAL_RESULT,148986,"MSG	2821846 TRIAL_RESULT 0",,,58
TRIALID,148987,"MSG	2821847 TRIALID 31",,,58
92,149641,"MSG	2822501 92",,,58
52,151158,"MSG	2824018 52",,,58
210,152157,"MSG	2825017 210",,,58
10,153092,"MSG	2825952 10",,,58
TRIAL_RESULT,153858,"MSG	2826718 TRIAL_RESULT 0",,,58
TRIALID,153859,"MSG	2826719 TRIALID 32",,,58
93,154742,"MSG	2827602 93",,,58
51,156258,"MSG	2829118 51",,,58
210,156989,"MSG	2829849 210",,,58
20,157908,"MSG	2830768 20",,,58
TRIAL_RESULT,158867,"MSG	2831727 TRIAL_RESULT 0",,,58
TRIALID,158867,"MSG	2831727 TRIALID 33",,,58
92,159556,"MSG	2832416 92",,,58
53,161074,"MSG	2833934 53",,,58
210,161878,"MSG	2834738 210",,,58
110,162791,"MSG	2835651 110",,,58
TRIAL_RESULT,163687,"MSG	2836547 TRIAL_RESULT 0",,,58
TRIALID,163688,"MSG	2836548 TRIALID 34",,,58
93,164608,"MSG	2837468 93",,,58
51,166125,"MSG	2838985 51",,,58
210,166823,"MSG	2839683 210",,,58
20,167742,"MSG	2840602 20",,,58
TRIAL_RESULT,168728,"MSG	2841588 TRIAL_RESULT 0",,,58
TRIALID,168729,"MSG	2841589 TRIALID 35",,,58
92,169592,"MSG	2842452 92",,,58
53,171109,"MSG	2843969 53",,,58
210,171940,"MSG	2844800 210",,,58
110,172858,"MSG	2845718 110",,,58
TRIAL_RESULT,173709,"MSG	2846569 TRIAL_RESULT 0",,,58
TRIALID,173710,"MSG	2846570 TRIALID 36",,,58
92,174741,"MSG	2847601 92",,,58
52,176258,"MSG	2849118 52",,,58
210,176860,"MSG	2849720 210",,,58
110,177792,"MSG	2850652 110",,,58
TRIAL_RESULT,178864,"MSG	2851724 TRIAL_RESULT 0",,,58
TRIALID,178865,"MSG	2851725 TRIALID 37",,,58
91,179659,"MSG	2852519 91",,,58
53,181175,"MSG	2854035 53",,,58
210,181861,"MSG	2854721 210",,,58
20,182742,"MSG	2855602 20",,,58
TRIAL_RESULT,183775,"MSG	2856635 TRIAL_RESULT 0",,,58
TRIALID,183776,"MSG	2856636 TRIALID 38",,,58
93,184475,"MSG	2857335 93",,,58
52,185993,"MSG	2858853 52",,,58
210,186694,"MSG	2859554 210",,,58
20,187675,"MSG	2860535 20",,,58
TRIAL_RESULT,188605,"MSG	2861465 TRIAL_RESULT 0",,,58
TRIALID,188605,"MSG	2861465 TRIALID 39",,,58
94,189442,"MSG	2862302 94",,,58
53,190959,"MSG	2863819 53",,,58
210,191429,"MSG	2864289 210",,,58
110,192342,"MSG	2865202 110",,,58
TRIAL_RESULT,193573,"MSG	2866433 TRIAL_RESULT 0",,,58
TRIALID,193574,"MSG	2866434 TRIALID 40",,,58
93,194358,"MSG	2867218 93",,,58
52,195876,"MSG	2868736 52",,,58
210,196478,"MSG	2869338 210",,,58
20,197392,"MSG	2870252 20",,,58
TRIAL_RESULT,198489,"MSG	2871349 TRIAL_RESULT 0",,,58
TRIALID,198489,"MSG	2871349 TRIALID 41",,,58
93,199110,"MSG	2871970 93",,,58
53,200626,"MSG	2873486 53",,,58
210,201196,"MSG	2874056 210",,,58
20,202143,"MSG	2875003 20",,,58
TRIAL_RESULT,203239,"MSG	2876099 TRIAL_RESULT 0",,,58
TRIALID,203240,"MSG	2876100 TRIALID 42",,,58
92,204059,"MSG	2876919 92",,,58
52,205576,"MSG	2878436 52",,,58
210,206276,"MSG	2879136 210",,,58
110,207193,"MSG	2880053 110",,,58
TRIAL_RESULT,208189,"MSG	2881049 TRIAL_RESULT 0",,,58
TRIALID,208190,"MSG	2881050 TRIALID 43",,,58
92,209210,"MSG	2882070 92",,,58
51,210726,"MSG	2883586 51",,,58
210,211507,"MSG	2884367 210",,,58
110,212426,"MSG	2885286 110",,,58
TRIAL_RESULT,213330,"MSG	2886190 TRIAL_RESULT 0",,,58
TRIALID,213330,"MSG	2886190 TRIALID 44",,,58
93,214110,"MSG	2886970 93",,,58
53,215626,"MSG	2888486 53",,,58
210,216610,"MSG	2889470 210",,,58
10,217560,"MSG	2890420 10",,,58
TRIAL_RESULT,218327,"MSG	2891187 TRIAL_RESULT 0",,,58
TRIALID,218328,"MSG	2891188 TRIALID 45",,,58
94,218926,"MSG	2891786 94",,,58
52,220444,"MSG	2893304 52",,,58
210,221395,"MSG	2894255 210",,,58
10,222310,"MSG	2895170 10",,,58
TRIAL_RESULT,223076,"MSG	2895936 TRIAL_RESULT 0",,,58
TRIALID,223077,"MSG	2895937 TRIALID 46",,,58
94,224042,"MSG	2896902 94",,,58
53,225560,"MSG	2898420 53",,,58
210,226462,"MSG	2899322 210",,,58
10,227410,"MSG	2900270 10",,,58
TRIAL_RESULT,228176,"MSG	2901036 TRIAL_RESULT 0",,,58
TRIALID,228177,"MSG	2901037 TRIALID 47",,,58
93,228977,"MSG	2901837 93",,,58
52,230493,"MSG	2903353 52",,,58
210,231050,"MSG	2903910 210",,,58
20,231977,"MSG	2904837 20",,,58
TRIAL_RESULT,233108,"MSG	2905968 TRIAL_RESULT 0",,,58
TRIALID,233109,"MSG	2905969 TRIALID 48",,,58
92,233827,"MSG	2906687 92",,,58
52,235343,"MSG	2908203 52",,,58
210,235961,"MSG	2908821 210",,,58
10,236894,"MSG	2909754 10",,,58
TRIAL_RESULT,237947,"MSG	2910807 TRIAL_RESULT 0",,,58
TRIALID,237948,"MSG	2910808 TRIALID 49",,,58
91,238561,"MSG	2911421 91",,,58
53,240077,"MSG	2912937 53",,,58
210,241054,"MSG	2913914 210",,,58
10,241944,"MSG	2914804 10",,,58
TRIAL_RESULT,242710,"MSG	2915570 TRIAL_RESULT 0",,,58
TRIALID,242711,"MSG	2915571 TRIALID 50",,,58
92,243428,"MSG	2916288 92",,,58
51,244944,"MSG	2917804 51",,,58
210,245581,"MSG	2918441 210",,,58
110,246527,"MSG	2919387 110",,,58
TRIAL_RESULT,247545,"MSG	2920405 TRIAL_RESULT 0",,,58
TRIALID,247546,"MSG	2920406 TRIALID 51",,,58
91,248544,"MSG	2921404 91",,,58
51,250061,"MSG	2922921 51",,,58
210,250955,"MSG	2923815 210",,,58
20,251877,"MSG	2924737 20",,,58
TRIAL_RESULT,252659,"MSG	2925519 TRIAL_RESULT 0",,,58
TRIALID,252660,"MSG	2925520 TRIALID 52",,,58
91,253544,"MSG	2926404 91",,,58
51,255060,"MSG	2927920 51",,,58
210,255817,"MSG	2928677 210",,,58
20,256728,"MSG	2929588 20",,,58
TRIAL_RESULT,257671,"MSG	2930531 TRIAL_RESULT 0",,,58
TRIALID,257672,"MSG	2930532 TRIALID 53",,,58
91,258544,"MSG	2931404 91",,,58
53,260061,"MSG	2932921 53",,,58
210,260666,"MSG	2933526 210",,,58
10,261577,"MSG	2934437 10",,,58
TRIAL_RESULT,262664,"MSG	2935524 TRIAL_RESULT 0",,,58
TRIALID,262665,"MSG	2935525 TRIALID 54",,,58
94,263644,"MSG	2936504 94",,,58
52,265160,"MSG	2938020 52",,,58
200,266152,"MSG	2939012 200",,,58
10,267061,"MSG	2939921 10",,,58
TRIAL_RESULT,267827,"MSG	2940687 TRIAL_RESULT 0",,,58
TRIALID,267828,"MSG	2940688 TRIALID 55",,,58
94,268494,"MSG	2941354 94",,,58
51,270011,"MSG	2942871 51",,,58
210,270903,"MSG	2943763 210",,,58
10,271827,"MSG	2944687 10",,,58
TRIAL_RESULT,272619,"MSG	2945479 TRIAL_RESULT 0",,,58
TRIALID,272620,"MSG	2945480 TRIALID 56",,,58
93,273494,"MSG	2946354 93",,,58
51,275011,"MSG	2947871 51",,,58
10,276861,"MSG	2949721 10",,,58
TRIAL_RESULT,277629,"MSG	2950489 TRIAL_RESULT 0",,,58
TRIALID,277629,"MSG	2950489 TRIALID 57",,,58
92,278460,"MSG	2951320 92",,,58
52,279978,"MSG	2952838 52",,,58
10,281812,"MSG	2954672 10",,,58
TRIAL_RESULT,282578,"MSG	2955438 TRIAL_RESULT 0",,,58
TRIALID,282578,"MSG	2955438 TRIALID 58",,,58
94,283195,"MSG	2956055 94",,,58
51,284711,"MSG	2957571 51",,,58
210,285416,"MSG	2958276 210",,,58
110,286345,"MSG	2959205 110",,,58
TRIAL_RESULT,287322,"MSG	2960182 TRIAL_RESULT 0",,,58
TRIALID,287323,"MSG	2960183 TRIALID 59",,,58
94,288178,"MSG	2961038 94",,,58
52,289694,"MSG	2962554 52",,,58
210,290511,"MSG	2963371 210",,,58
10,291411,"MSG	2964271 10",,,58
TRIAL_RESULT,292305,"MSG	2965165 TRIAL_RESULT 0",,,58
TRIALID,292305,"MSG	2965165 TRIALID 60",,,58
93,292946,"MSG	2965806 93",,,58
53,294462,"MSG	2967322 53",,,58
210,295120,"MSG	2967980 210",,,58
20,296062,"MSG	2968922 20",,,58
TRIAL_RESULT,297072,"MSG	2969932 TRIAL_RESULT 0",,,58
TRIALID,297073,"MSG	2969933 TRIALID 61",,,58
91,297928,"MSG	2970788 91",,,58
52,299445,"MSG	2972305 52",,,58
210,300013,"MSG	2972873 210",,,58
20,300978,"MSG	2973838 20",,,58
TRIAL_RESULT,302059,"MSG	2974919 TRIAL_RESULT 0",,,58
TRIALID,302059,"MSG	2974919 TRIALID 62",,,58
91,302912,"MSG	2975772 91",,,58
53,304428,"MSG	2977288 53",,,58
210,305316,"MSG	2978176 210",,,58
10,306278,"MSG	2979138 10",,,58
TRIAL_RESULT,307045,"MSG	2979905 TRIAL_RESULT 0",,,58
TRIALID,307045,"MSG	2979905 TRIALID 63",,,58
91,307594,"MSG	2980454 91",,,58
52,309112,"MSG	2981972 52",,,58
210,309766,"MSG	2982626 210",,,58
10,310678,"MSG	2983538 10",,,58
TRIAL_RESULT,311724,"MSG	2984584 TRIAL_RESULT 0",,,58
TRIALID,311725,"MSG	2984585 TRIALID 64",,,58
94,312345,"MSG	2985205 94",,,58
53,313862,"MSG	2986722 53",,,58
210,314839,"MSG	2987699 210",,,58
10,315796,"MSG	2988656 10",,,58
TRIAL_RESULT,316562,"MSG	2989422 TRIAL_RESULT 0",,,58
TRIALID,316563,"MSG	2989423 TRIALID 65",,,58
94,317379,"MSG	2990239 94",,,58
52,318895,"MSG	2991755 52",,,58
210,319540,"MSG	2992400 210",,,58
110,320462,"MSG	2993322 110",,,58
TRIAL_RESULT,321498,"MSG	2994358 TRIAL_RESULT 0",,,58
TRIALID,321498,"MSG	2994358 TRIALID 66",,,58
94,322063,"MSG	2994923 94",,,58
53,323579,"MSG	2996439 53",,,58
210,324185,"MSG	2997045 210",,,58
110,325129,"MSG	2997989 110",,,58
TRIAL_RESULT,326181,"MSG	2999041 TRIAL_RESULT 0",,,58
TRIALID,326181,"MSG	2999041 TRIALID 67",,,58
91,327063,"MSG	2999923 91",,,58
52,328580,"MSG	3001440 52",,,58
210,329217,"MSG	3002077 210",,,58
10,330129,"MSG	3002989 10",,,58
TRIAL_RESULT,331183,"MSG	3004043 TRIAL_RESULT 0",,,58
TRIALID,331183,"MSG	3004043 TRIALID 68",,,58
91,332113,"MSG	3004973 91",,,58
53,333629,"MSG	3006489 53",,,58
210,334341,"MSG	3007201 210",,,58
20,335246,"MSG	3008106 20",,,58
TRIAL_RESULT,336236,"MSG	3009096 TRIAL_RESULT 0",,,58
TRIALID,336237,"MSG	3009097 TRIALID 69",,,58
91,337147,"MSG	3010007 91",,,58
52,338663,"MSG	3011523 52",,,58
200,339238,"MSG	3012098 200",,,58
20,340180,"MSG	3013040 20",,,58
TRIAL_RESULT,341263,"MSG	3014123 TRIAL_RESULT 0",,,58
TRIALID,341264,"MSG	3014124 TRIALID 70",,,58
92,342146,"MSG	3015006 92",,,58
51,343663,"MSG	3016523 51",,,58
210,344366,"MSG	3017226 210",,,58
110,345313,"MSG	3018173 110",,,58
TRIAL_RESULT,346264,"MSG	3019124 TRIAL_RESULT 0",,,58
TRIALID,346265,"MSG	3019125 TRIALID 71",,,58
92,346880,"MSG	3019740 92",,,58
51,348396,"MSG	3021256 51",,,58
210,349222,"MSG	3022082 210",,,58
10,350113,"MSG	3022973 10",,,58
TRIAL_RESULT,350995,"MSG	3023855 TRIAL_RESULT 0",,,58
TRIALID,350996,"MSG	3023856 TRIALID 72",,,58
93,351795,"MSG	3024655 93",,,58
51,353313,"MSG	3026173 51",,,58
210,354033,"MSG	3026893 210",,,58
20,354947,"MSG	3027807 20",,,58
TRIAL_RESULT,355920,"MSG	3028780 TRIAL_RESULT 0",,,58
TRIALID,355921,"MSG	3028781 TRIALID 73",,,58
94,356778,"MSG	3029638 94",,,58
53,358297,"MSG	3031157 53",,,58
210,358741,"MSG	3031601 210",,,58
110,359663,"MSG	3032523 110",,,58
TRIAL_RESULT,360905,"MSG	3033765 TRIAL_RESULT 0",,,58
TRIALID,360906,"MSG	3033766 TRIALID 74",,,58
93,361645,"MSG	3034505 93",,,58
52,363164,"MSG	3036024 52",,,58
210,364014,"MSG	3036874 210",,,58
10,364913,"MSG	3037773 10",,,58
TRIAL_RESULT,365765,"MSG	3038625 TRIAL_RESULT 0",,,58
TRIALID,365765,"MSG	3038625 TRIALID 75",,,58
91,366547,"MSG	3039407 91",,,58
53,368064,"MSG	3040924 53",,,58
210,368635,"MSG	3041495 210",,,58
10,369563,"MSG	3042423 10",,,58
TRIAL_RESULT,370665,"MSG	3043525 TRIAL_RESULT 0",,,58
!CAL,372768,"MSG	3075863 !CAL ",,,58
!CAL,372768,"MSG	3075863 !CAL Calibration points:  ",,,58
!CAL,372768,"MSG	3075863 !CAL  5.1, -44.5         0,   -711   ",,,58
!CAL,372768,"MSG	3075863 !CAL -10.3, -44.2     -2478,   -711   ",,,58
!CAL,372768,"MSG	3075863 !CAL  19.8, -44.6      2478,   -711   ",,,58
