type,sample,value,offset,duration,subject
94,11773,"MSG	2200773 94",,,34
52,13289,"MSG	2202289 52",,,34
200,14024,"MSG	2203024 200",,,34
10,14972,"MSG	2203972 10",,,34
TRIAL_RESULT,15897,"MSG	2204897 TRIAL_RESULT 0",,,34
TRIALID,15897,"MSG	2204897 TRIALID 4",,,34
91,16589,"MSG	2205589 91",,,34
53,18105,"MSG	2207105 53",,,34
200,18820,"MSG	2207820 200",,,34
10,19722,"MSG	2208722 10",,,34
TRIAL_RESULT,20710,"MSG	2209710 TRIAL_RESULT 0",,,34
TRIALID,20711,"MSG	2209711 TRIALID 5",,,34
92,21321,"MSG	2210321 92",,,34
52,22839,"MSG	2211839 52",,,34
210,23571,"MSG	2212571 210",,,34
110,24489,"MSG	2213489 110",,,34
TRIAL_RESULT,25452,"MSG	2214452 TRIAL_RESULT 0",,,34
TRIALID,25452,"MSG	2214452 TRIALID 6",,,34
94,26073,"MSG	2215073 94",,,34
51,27590,"MSG	2216590 51",,,34
210,28532,"MSG	2217532 210",,,34
10,29489,"MSG	2218489 10",,,34
TRIAL_RESULT,30257,"MSG	2219257 TRIAL_RESULT 0",,,34
TRIALID,30258,"MSG	2219258 TRIALID 7",,,34
92,31207,"MSG	2220207 92",,,34
51,32723,"MSG	2221723 51",,,34
200,33554,"MSG	2222554 200",,,34
10,34439,"MSG	2223439 10",,,34
TRIAL_RESULT,35327,"MSG	2224327 TRIAL_RESULT 0",,,34
TRIALID,35328,"MSG	2224328 TRIALID 8",,,34
94,36173,"MSG	2225173 94",,,34
52,37690,"MSG	2226690 52",,,34
200,38597,"MSG	2227597 200",,,34
10,39473,"MSG	2228473 10",,,34
TRIAL_RESULT,40295,"MSG	2229295 TRIAL_RESULT 0",,,34
TRIALID,40295,"MSG	2229295 TRIALID 9",,,34
94,41025,"MSG	2230025 94",,,34
53,42540,"MSG	2231540 53",,,34
200,43228,"MSG	2232228 200",,,34
10,44140,"MSG	2233140 10",,,34
TRIAL_RESULT,45141,"MSG	2234141 TRIAL_RESULT 0",,,34
TRIALID,45141,"MSG	2234141 TRIALID 10",,,34
91,45990,"MSG	2234990 91",,,34
52,47506,"MSG	2236506 52",,,34
10,49340,"MSG	2238340 10",,,34
TRIAL_RESULT,50107,"MSG	2239107 TRIAL_RESULT 0",,,34
TRIALID,50108,"MSG	2239108 TRIALID 11",,,34
92,50657,"MSG	2239657 92",,,34
51,52173,"MSG	2241173 51",,,34
210,52982,"MSG	2241982 210",,,34
10,53924,"MSG	2242924 10",,,34
TRIAL_RESULT,54787,"MSG	2243787 TRIAL_RESULT 0",,,34
TRIALID,54787,"MSG	2243787 TRIALID 12",,,34
91,55324,"MSG	2244324 91",,,34
51,56840,"MSG	2245840 51",,,34
200,57810,"MSG	2246810 200",,,34
10,58690,"MSG	2247690 10",,,34
TRIAL_RESULT,59457,"MSG	2248457 TRIAL_RESULT 0",,,34
TRIALID,59458,"MSG	2248458 TRIALID 13",,,34
93,60307,"MSG	2249307 93",,,34
53,61824,"MSG	2250824 53",,,34
200,62701,"MSG	2251701 200",,,34
10,63591,"MSG	2252591 10",,,34
TRIAL_RESULT,64422,"MSG	2253422 TRIAL_RESULT 0",,,34
TRIALID,64422,"MSG	2253422 TRIALID 14",,,34
94,65391,"MSG	2254391 94",,,34
51,66907,"MSG	2255907 51",,,34
200,67691,"MSG	2256691 200",,,34
10,68607,"MSG	2257607 10",,,34
TRIAL_RESULT,69515,"MSG	2258515 TRIAL_RESULT 0",,,34
TRIALID,69515,"MSG	2258515 TRIALID 15",,,34
91,70424,"MSG	2259424 91",,,34
52,71941,"MSG	2260941 52",,,34
200,72814,"MSG	2261814 200",,,34
10,73724,"MSG	2262724 10",,,34
TRIAL_RESULT,74546,"MSG	2263546 TRIAL_RESULT 0",,,34
TRIALID,74547,"MSG	2263547 TRIALID 16",,,34
94,75474,"MSG	2264474 94",,,34
53,76991,"MSG	2265991 53",,,34
200,77827,"MSG	2266827 200",,,34
10,78757,"MSG	2267757 10",,,34
TRIAL_RESULT,79589,"MSG	2268589 TRIAL_RESULT 0",,,34
TRIALID,79590,"MSG	2268590 TRIALID 17",,,34
91,80374,"MSG	2269374 91",,,34
51,81890,"MSG	2270890 51",,,34
210,82883,"MSG	2271883 210",,,34
10,83841,"MSG	2272841 10",,,34
TRIAL_RESULT,84608,"MSG	2273608 TRIAL_RESULT 0",,,34
TRIALID,84608,"MSG	2273608 TRIALID 18",,,34
94,85241,"MSG	2274241 94",,,34
51,86758,"MSG	2275758 51",,,34
210,87658,"MSG	2276658 210",,,34
10,88608,"MSG	2277608 10",,,34
TRIAL_RESULT,89375,"MSG	2278375 TRIAL_RESULT 0",,,34
TRIALID,89375,"MSG	2278375 TRIALID 19",,,34
92,90392,"MSG	2279392 92",,,34
51,91907,"MSG	2280907 51",,,34
210,92760,"MSG	2281760 210",,,34
10,93641,"MSG	2282641 10",,,34
TRIAL_RESULT,94508,"MSG	2283508 TRIAL_RESULT 0",,,34
TRIALID,94508,"MSG	2283508 TRIALID 20",,,34
92,95258,"MSG	2284258 92",,,34
52,96774,"MSG	2285774 52",,,34
210,97374,"MSG	2286374 210",,,34
10,98308,"MSG	2287308 10",,,34
TRIAL_RESULT,99384,"MSG	2288384 TRIAL_RESULT 0",,,34
TRIALID,99384,"MSG	2288384 TRIALID 21",,,34
94,100058,"MSG	2289058 94",,,34
51,101575,"MSG	2290575 51",,,34
200,102411,"MSG	2291411 200",,,34
10,103291,"MSG	2292291 10",,,34
TRIAL_RESULT,104184,"MSG	2293184 TRIAL_RESULT 0",,,34
TRIALID,104185,"MSG	2293185 TRIALID 22",,,34
94,105092,"MSG	2294092 94",,,34
53,106608,"MSG	2295608 53",,,34
210,107171,"MSG	2296171 210",,,34
110,108058,"MSG	2297058 110",,,34
TRIAL_RESULT,109212,"MSG	2298212 TRIAL_RESULT 0",,,34
TRIALID,109213,"MSG	2298213 TRIALID 23",,,34
91,110192,"MSG	2299192 91",,,34
52,111708,"MSG	2300708 52",,,34
200,112593,"MSG	2301593 200",,,34
10,113524,"MSG	2302524 10",,,34
TRIAL_RESULT,114307,"MSG	2303307 TRIAL_RESULT 0",,,34
TRIALID,114307,"MSG	2303307 TRIALID 24",,,34
92,115275,"MSG	2304275 92",,,34
53,116792,"MSG	2305792 53",,,34
210,117546,"MSG	2306546 210",,,34
10,118458,"MSG	2307458 10",,,34
TRIAL_RESULT,119391,"MSG	2308391 TRIAL_RESULT 0",,,34
TRIALID,119392,"MSG	2308392 TRIALID 25",,,34
92,119942,"MSG	2308942 92",,,34
51,121459,"MSG	2310459 51",,,34
210,122097,"MSG	2311097 210",,,34
110,123008,"MSG	2312008 110",,,34
TRIAL_RESULT,124070,"MSG	2313070 TRIAL_RESULT 0",,,34
TRIALID,124070,"MSG	2313070 TRIALID 26",,,34
91,124809,"MSG	2313809 91",,,34
53,126325,"MSG	2315325 53",,,34
200,127023,"MSG	2316023 200",,,34
10,127942,"MSG	2316942 10",,,34
TRIAL_RESULT,128923,"MSG	2317923 TRIAL_RESULT 0",,,34
TRIALID,128924,"MSG	2317924 TRIALID 27",,,34
92,129558,"MSG	2318558 92",,,34
52,131075,"MSG	2320075 52",,,34
210,131774,"MSG	2320774 210",,,34
10,132675,"MSG	2321675 10",,,34
TRIAL_RESULT,133678,"MSG	2322678 TRIAL_RESULT 0",,,34
TRIALID,133679,"MSG	2322679 TRIALID 28",,,34
94,134392,"MSG	2323392 94",,,34
51,135908,"MSG	2324908 51",,,34
210,136824,"MSG	2325824 210",,,34
10,137759,"MSG	2326759 10",,,34
TRIAL_RESULT,138525,"MSG	2327525 TRIAL_RESULT 0",,,34
TRIALID,138526,"MSG	2327526 TRIALID 29",,,34
93,139275,"MSG	2328275 93",,,34
51,140792,"MSG	2329792 51",,,34
210,141643,"MSG	2330643 210",,,34
10,142542,"MSG	2331542 10",,,34
TRIAL_RESULT,143397,"MSG	2332397 TRIAL_RESULT 0",,,34
TRIALID,143397,"MSG	2332397 TRIALID 30",,,34
92,144225,"MSG	2333225 92",,,34
52,145742,"MSG	2334742 52",,,34
210,146307,"MSG	2335307 210",,,34
10,147226,"MSG	2336226 10",,,34
TRIAL_RESULT,148356,"MSG	2337356 TRIAL_RESULT 0",,,34
TRIALID,148356,"MSG	2337356 TRIALID 31",,,34
91,149026,"MSG	2338026 91",,,34
51,150542,"MSG	2339542 51",,,34
210,151398,"MSG	2340398 210",,,34
10,152310,"MSG	2341310 10",,,34
TRIAL_RESULT,153146,"MSG	2342146 TRIAL_RESULT 0",,,34
TRIALID,153146,"MSG	2342146 TRIALID 32",,,34
93,153893,"MSG	2342893 93",,,34
53,155410,"MSG	2344410 53",,,34
200,156298,"MSG	2345298 200",,,34
10,157259,"MSG	2346259 10",,,34
TRIAL_RESULT,158026,"MSG	2347026 TRIAL_RESULT 0",,,34
TRIALID,158026,"MSG	2347026 TRIALID 33",,,34
91,158593,"MSG	2347593 91",,,34
52,160110,"MSG	2349110 52",,,34
210,160854,"MSG	2349854 210",,,34
10,161759,"MSG	2350759 10",,,34
TRIAL_RESULT,162720,"MSG	2351720 TRIAL_RESULT 0",,,34
TRIALID,162721,"MSG	2351721 TRIALID 34",,,34
94,163642,"MSG	2352642 94",,,34
52,165160,"MSG	2354160 52",,,34
200,165995,"MSG	2354995 200",,,34
10,166976,"MSG	2355976 10",,,34
TRIAL_RESULT,167768,"MSG	2356768 TRIAL_RESULT 0",,,34
TRIALID,167768,"MSG	2356768 TRIALID 35",,,34
91,168776,"MSG	2357776 91",,,34
52,170292,"MSG	2359292 52",,,34
210,171037,"MSG	2360037 210",,,34
20,171960,"MSG	2360960 20",,,34
TRIAL_RESULT,172894,"MSG	2361894 TRIAL_RESULT 0",,,34
TRIALID,172895,"MSG	2361895 TRIALID 36",,,34
91,173860,"MSG	2362860 91",,,34
53,175376,"MSG	2364376 53",,,34
210,176160,"MSG	2365160 210",,,34
10,177127,"MSG	2366127 10",,,34
TRIAL_RESULT,177990,"MSG	2366990 TRIAL_RESULT 0",,,34
TRIALID,177990,"MSG	2366990 TRIALID 37",,,34
93,178976,"MSG	2367976 93",,,34
52,180493,"MSG	2369493 52",,,34
210,181451,"MSG	2370451 210",,,34
10,182393,"MSG	2371393 10",,,34
TRIAL_RESULT,183160,"MSG	2372160 TRIAL_RESULT 0",,,34
TRIALID,183160,"MSG	2372160 TRIALID 38",,,34
94,184111,"MSG	2373111 94",,,34
51,185627,"MSG	2374627 51",,,34
210,186249,"MSG	2375249 210",,,34
110,187160,"MSG	2376160 110",,,34
TRIAL_RESULT,188228,"MSG	2377228 TRIAL_RESULT 0",,,34
TRIALID,188229,"MSG	2377229 TRIALID 39",,,34
92,188842,"MSG	2377842 92",,,34
53,190359,"MSG	2379359 53",,,34
210,191019,"MSG	2380019 210",,,34
110,191977,"MSG	2380977 110",,,34
TRIAL_RESULT,192958,"MSG	2381958 TRIAL_RESULT 0",,,34
TRIALID,192959,"MSG	2381959 TRIALID 40",,,34
94,193527,"MSG	2382527 94",,,34
52,195044,"MSG	2384044 52",,,34
10,196877,"MSG	2385877 10",,,34
TRIAL_RESULT,197643,"MSG	2386643 TRIAL_RESULT 0",,,34
TRIALID,197644,"MSG	2386644 TRIALID 41",,,34
92,198644,"MSG	2387644 92",,,34
52,200160,"MSG	2389160 52",,,34
200,200972,"MSG	2389972 200",,,34
10,201876,"MSG	2390876 10",,,34
TRIAL_RESULT,202759,"MSG	2391759 TRIAL_RESULT 0",,,34
TRIALID,202760,"MSG	2391760 TRIALID 42",,,34
93,203510,"MSG	2392510 93",,,34
52,205027,"MSG	2394027 52",,,34
210,205701,"MSG	2394701 210",,,34
20,206611,"MSG	2395611 20",,,34
TRIAL_RESULT,207636,"MSG	2396636 TRIAL_RESULT 0",,,34
TRIALID,207637,"MSG	2396637 TRIALID 43",,,34
92,208544,"MSG	2397544 92",,,34
53,210061,"MSG	2399061 53",,,34
210,211033,"MSG	2400033 210",,,34
110,211927,"MSG	2400927 110",,,34
TRIAL_RESULT,212694,"MSG	2401694 TRIAL_RESULT 0",,,34
TRIALID,212694,"MSG	2401694 TRIALID 44",,,34
91,213710,"MSG	2402710 91",,,34
52,215227,"MSG	2404227 52",,,34
200,215919,"MSG	2404919 200",,,34
20,216844,"MSG	2405844 20",,,34
TRIAL_RESULT,217836,"MSG	2406836 TRIAL_RESULT 0",,,34
TRIALID,217837,"MSG	2406837 TRIALID 45",,,34
93,218742,"MSG	2407742 93",,,34
51,220261,"MSG	2409261 51",,,34
210,220973,"MSG	2409973 210",,,34
20,221927,"MSG	2410927 20",,,34
TRIAL_RESULT,222866,"MSG	2411866 TRIAL_RESULT 0",,,34
TRIALID,222866,"MSG	2411866 TRIALID 46",,,34
94,223628,"MSG	2412628 94",,,34
52,225144,"MSG	2414144 52",,,34
200,225946,"MSG	2414946 200",,,34
10,226877,"MSG	2415877 10",,,34
TRIAL_RESULT,227743,"MSG	2416743 TRIAL_RESULT 0",,,34
TRIALID,227744,"MSG	2416744 TRIALID 47",,,34
93,228678,"MSG	2417678 93",,,34
52,230194,"MSG	2419194 52",,,34
210,230867,"MSG	2419867 210",,,34
20,231811,"MSG	2420811 20",,,34
TRIAL_RESULT,232806,"MSG	2421806 TRIAL_RESULT 0",,,34
TRIALID,232806,"MSG	2421806 TRIALID 48",,,34
94,233710,"MSG	2422710 94",,,34
51,235228,"MSG	2424228 51",,,34
10,237061,"MSG	2426061 10",,,34
TRIAL_RESULT,237828,"MSG	2426828 TRIAL_RESULT 0",,,34
TRIALID,237828,"MSG	2426828 TRIALID 49",,,34
92,238778,"MSG	2427778 92",,,34
53,240294,"MSG	2429294 53",,,34
210,240951,"MSG	2429951 210",,,34
10,241845,"MSG	2430845 10",,,34
TRIAL_RESULT,242892,"MSG	2431892 TRIAL_RESULT 0",,,34
TRIALID,242893,"MSG	2431893 TRIALID 50",,,34
92,243761,"MSG	2432761 92",,,34
52,245278,"MSG	2434278 52",,,34
210,246033,"MSG	2435033 210",,,34
110,246978,"MSG	2435978 110",,,34
TRIAL_RESULT,247891,"MSG	2436891 TRIAL_RESULT 0",,,34
TRIALID,247891,"MSG	2436891 TRIALID 51",,,34
92,248893,"MSG	2437893 92",,,34
53,250411,"MSG	2439411 53",,,34
210,251178,"MSG	2440178 210",,,34
110,252078,"MSG	2441078 110",,,34
TRIAL_RESULT,253018,"MSG	2442018 TRIAL_RESULT 0",,,34
TRIALID,253018,"MSG	2442018 TRIALID 52",,,34
93,253729,"MSG	2442729 93",,,34
51,255245,"MSG	2444245 51",,,34
210,255806,"MSG	2444806 210",,,34
20,256728,"MSG	2445728 20",,,34
TRIAL_RESULT,257848,"MSG	2446848 TRIAL_RESULT 0",,,34
TRIALID,257849,"MSG	2446849 TRIALID 53",,,34
93,258462,"MSG	2447462 93",,,34
52,259978,"MSG	2448978 52",,,34
210,260683,"MSG	2449683 210",,,34
20,261595,"MSG	2450595 20",,,34
TRIAL_RESULT,262582,"MSG	2451582 TRIAL_RESULT 0",,,34
TRIALID,262583,"MSG	2451583 TRIALID 54",,,34
92,263296,"MSG	2452296 92",,,34
51,264811,"MSG	2453811 51",,,34
210,265613,"MSG	2454613 210",,,34
110,266546,"MSG	2455546 110",,,34
TRIAL_RESULT,267419,"MSG	2456419 TRIAL_RESULT 0",,,34
TRIALID,267420,"MSG	2456420 TRIALID 55",,,34
93,268246,"MSG	2457246 93",,,34
52,269762,"MSG	2458762 52",,,34
210,270481,"MSG	2459481 210",,,34
20,271395,"MSG	2460395 20",,,34
TRIAL_RESULT,272376,"MSG	2461376 TRIAL_RESULT 0",,,34
TRIALID,272376,"MSG	2461376 TRIALID 56",,,34
93,272979,"MSG	2461979 93",,,34
52,274496,"MSG	2463496 52",,,34
210,275335,"MSG	2464335 210",,,34
10,276262,"MSG	2465262 10",,,34
TRIAL_RESULT,277099,"MSG	2466099 TRIAL_RESULT 0",,,34
TRIALID,277100,"MSG	2466100 TRIALID 57",,,34
92,277896,"MSG	2466896 92",,,34
53,279412,"MSG	2468412 53",,,34
210,280003,"MSG	2469003 210",,,34
110,280946,"MSG	2469946 110",,,34
TRIAL_RESULT,282026,"MSG	2471026 TRIAL_RESULT 0",,,34
TRIALID,282026,"MSG	2471026 TRIALID 58",,,34
94,282610,"MSG	2471610 94",,,34
51,284128,"MSG	2473128 51",,,34
200,284976,"MSG	2473976 200",,,34
10,285879,"MSG	2474879 10",,,34
TRIAL_RESULT,286738,"MSG	2475738 TRIAL_RESULT 0",,,34
TRIALID,286739,"MSG	2475739 TRIALID 59",,,34
92,287513,"MSG	2476513 92",,,34
51,289029,"MSG	2478029 51",,,34
210,289601,"MSG	2478601 210",,,34
10,290546,"MSG	2479546 10",,,34
TRIAL_RESULT,291642,"MSG	2480642 TRIAL_RESULT 0",,,34
TRIALID,291643,"MSG	2480643 TRIALID 60",,,34
93,292363,"MSG	2481363 93",,,34
51,293879,"MSG	2482879 51",,,34
210,294646,"MSG	2483646 210",,,34
10,295579,"MSG	2484579 10",,,34
TRIAL_RESULT,296484,"MSG	2485484 TRIAL_RESULT 0",,,34
TRIALID,296485,"MSG	2485485 TRIALID 61",,,34
91,297430,"MSG	2486430 91",,,34
51,298946,"MSG	2487946 51",,,34
200,299846,"MSG	2488846 200",,,34
20,300796,"MSG	2489796 20",,,34
TRIAL_RESULT,301563,"MSG	2490563 TRIAL_RESULT 0",,,34
TRIALID,301563,"MSG	2490563 TRIALID 62",,,34
91,302379,"MSG	2491379 91",,,34
52,303896,"MSG	2492896 52",,,34
200,304762,"MSG	2493762 200",,,34
10,305679,"MSG	2494679 10",,,34
TRIAL_RESULT,306494,"MSG	2495494 TRIAL_RESULT 0",,,34
TRIALID,306495,"MSG	2495495 TRIALID 63",,,34
93,307496,"MSG	2496496 93",,,34
51,309013,"MSG	2498013 51",,,34
210,309845,"MSG	2498845 210",,,34
10,310763,"MSG	2499763 10",,,34
TRIAL_RESULT,311621,"MSG	2500621 TRIAL_RESULT 0",,,34
TRIALID,311622,"MSG	2500622 TRIALID 64",,,34
91,312295,"MSG	2501295 91",,,34
53,313813,"MSG	2502813 53",,,34
210,314406,"MSG	2503406 210",,,34
10,315364,"MSG	2504364 10",,,34
TRIAL_RESULT,316421,"MSG	2505421 TRIAL_RESULT 0",,,34
TRIALID,316422,"MSG	2505422 TRIALID 65",,,34
93,317213,"MSG	2506213 93",,,34
52,318730,"MSG	2507730 52",,,34
210,319403,"MSG	2508403 210",,,34
20,320346,"MSG	2509346 20",,,34
TRIAL_RESULT,321344,"MSG	2510344 TRIAL_RESULT 0",,,34
TRIALID,321344,"MSG	2510344 TRIALID 66",,,34
94,322227,"MSG	2511227 94",,,34
51,323746,"MSG	2512746 51",,,34
200,324662,"MSG	2513662 200",,,34
10,325563,"MSG	2514563 10",,,34
TRIAL_RESULT,326350,"MSG	2515350 TRIAL_RESULT 0",,,34
TRIALID,326350,"MSG	2515350 TRIALID 67",,,34
91,326880,"MSG	2515880 91",,,34
51,328396,"MSG	2517396 51",,,34
200,329365,"MSG	2518365 200",,,34
10,330280,"MSG	2519280 10",,,34
TRIAL_RESULT,331046,"MSG	2520046 TRIAL_RESULT 0",,,34
TRIALID,331046,"MSG	2520046 TRIALID 68",,,34
92,331680,"MSG	2520680 92",,,34
52,333196,"MSG	2522196 52",,,34
210,333996,"MSG	2522996 210",,,34
10,334930,"MSG	2523930 10",,,34
TRIAL_RESULT,335805,"MSG	2524805 TRIAL_RESULT 0",,,34
TRIALID,335806,"MSG	2524806 TRIALID 69",,,34
94,336347,"MSG	2525347 94",,,34
52,337863,"MSG	2526863 52",,,34
10,339697,"MSG	2528697 10",,,34
TRIAL_RESULT,340464,"MSG	2529464 TRIAL_RESULT 0",,,34
TRIALID,340464,"MSG	2529464 TRIALID 70",,,34
94,341028,"MSG	2530028 94",,,34
52,342547,"MSG	2531547 52",,,34
210,343189,"MSG	2532189 210",,,34
110,344096,"MSG	2533096 110",,,34
TRIAL_RESULT,345159,"MSG	2534159 TRIAL_RESULT 0",,,34
TRIALID,345160,"MSG	2534160 TRIALID 71",,,34
94,345847,"MSG	2534847 94",,,34
53,347363,"MSG	2536363 53",,,34
210,348073,"MSG	2537073 210",,,34
110,348980,"MSG	2537980 110",,,34
TRIAL_RESULT,349973,"MSG	2538973 TRIAL_RESULT 0",,,34
TRIALID,349973,"MSG	2538973 TRIALID 72",,,34
94,350797,"MSG	2539797 94",,,34
51,352313,"MSG	2541313 51",,,34
210,353129,"MSG	2542129 210",,,34
10,354048,"MSG	2543048 10",,,34
TRIAL_RESULT,354925,"MSG	2543925 TRIAL_RESULT 0",,,34
TRIALID,354925,"MSG	2543925 TRIALID 73",,,34
94,355480,"MSG	2544480 94",,,34
53,356997,"MSG	2545997 53",,,34
210,357816,"MSG	2546816 210",,,34
10,358731,"MSG	2547731 10",,,34
TRIAL_RESULT,359604,"MSG	2548604 TRIAL_RESULT 0",,,34
TRIALID,359605,"MSG	2548605 TRIALID 74",,,34
92,360564,"MSG	2549564 92",,,34
52,362081,"MSG	2551081 52",,,34
210,362904,"MSG	2551904 210",,,34
10,363797,"MSG	2552797 10",,,34
TRIAL_RESULT,364680,"MSG	2553680 TRIAL_RESULT 0",,,34
TRIALID,364681,"MSG	2553681 TRIALID 75",,,34
94,365464,"MSG	2554464 94",,,34
52,366981,"MSG	2555981 52",,,34
210,367564,"MSG	2556564 210",,,34
110,368464,"MSG	2557464 110",,,34
TRIAL_RESULT,369586,"MSG	2558586 TRIAL_RESULT 0",,,34
!CAL,371691,"MSG	2582260 !CAL ",,,34
!CAL,371691,"MSG	2582260 !CAL Calibration points:  ",,,34
!CAL,371691,"MSG	2582260 !CAL  0.1, -31.1         0,   -711   ",,,34
!CAL,371691,"MSG	2582260 !CAL -10.5, -29.4     -2478,   -711   ",,,34
!CAL,371691,"MSG	2582260 !CAL  11.3, -30.9      2478,   -711   ",,,34
!CAL,371691,"MSG	2582260 !CAL eye check box: (L,R,T,B)",,,34
!CAL,371691,"MSG	2582260 !CAL href cal range: (L,R,T,B)",,,34
!CAL,371691,"MSG	2582260 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,34
!CAL,371691,"MSG	2582261 !CAL Prerotate (eye, ref : cos, sin:  0.99746 -0.071247       1     0",,,34
!CAL,371691,"MSG	2582261 !CAL Gains: cx:228.079 lx:239.208 rx:216.964",,,34
!CAL,371691,"MSG	2582261 !CAL Gains: cy:504.820 ty:504.821 by:504.821",,,34
!CAL,371691,"MSG	2582261 !CAL Resolution (upd) at screen center: X=1.2, Y=0.5",,,34
!CAL,371691,"MSG	2582261 !CAL Gain Change Proportion: X: 0.103 Y: 0.000",,,34
!CAL,371691,"MSG	2582261 !CAL Gain Ratio (Gy/Gx) = 2.213",,,34
!CAL,371691,"MSG	2582261 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,34
!CAL,371691,"MSG	2582261 !CAL PCR gain ratio(x,y) = 1.477, 1.477",,,34
!CAL,371691,"MSG	2582261 !CAL CR gain match(x,y) = 1.010, 1.010",,,34
!CAL,371691,"MSG	2582261 !CAL Slip rotation correction OFF",,,34
!CAL,371691,"MSG	2582265 !CAL CALIBRATION H3 R RIGHT   GOOD ",,,34
!CAL,371691,"MSG	2589172 !CAL VALIDATION H3 R RIGHT POOR ERROR 3.36 avg. 11.05 max  OFFSET 3.16 deg. -150.9,0.0 pix.",,,34
VALIDATE,371691,"MSG	2589173 VALIDATE R 4POINT 0 RIGHT  at 512,200  OFFSET 0.18 deg.  -8.7,0.0 pix.",,,34
VALIDATE,371691,"MSG	2589173 VALIDATE R 4POINT 1 RIGHT  at 61,200  OFFSET 0.72 deg.  34.3,0.0 pix.",,,34
VALIDATE,371691,"MSG	2589173 VALIDATE R 4POINT 2 RIGHT  at 962,200  OFFSET 11.05 deg.  -527.8,0.0 pix.",,,34
RECCFG,371691,"MSG	2590338 RECCFG CR 1000 2 1 R",,,34
ELCLCFG,371691,"MSG	2590338 ELCLCFG MTABLE",,,34
