type,sample,value,offset,duration,subject
!CAL,1,"MSG	10580307 !CAL Gains: cx:193.485 lx:193.266 rx:193.703",,,67
!CAL,1,"MSG	10580307 !CAL Gains: cy:432.629 ty:432.629 by:432.629",,,67
!CAL,1,"MSG	10580307 !CAL Resolution (upd) at screen center: X=1.4, Y=0.6",,,67
!CAL,1,"MSG	10580307 !CAL Gain Change Proportion: X: 0.002 Y: 0.000",,,67
!CAL,1,"MSG	10580307 !CAL Gain Ratio (Gy/Gx) = 2.236",,,67
!CAL,1,"MSG	10580307 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,67
!CAL,1,"MSG	10580307 !CAL PCR gain ratio(x,y) = 2.384, 2.384",,,67
!CAL,1,"MSG	10580308 !CAL CR gain match(x,y) = 1.010, 1.010",,,67
!CAL,1,"MSG	10580308 !CAL Slip rotation correction OFF",,,67
!CAL,1,"MSG	10580311 !CAL CALIBRATION H3 L LEFT    GOOD ",,,67
!CAL,1,"MSG	10585976 !CAL VALIDATION H3 L LEFT  GOOD ERROR 0.18 avg. 0.27 max  OFFSET 0.03 deg. -1.6,0.0 pix.",,,67
VALIDATE,1,"MSG	10585976 VALIDATE L POINT 0  LEFT  at 512,200  OFFSET 0.27 deg.  -13.1,0.0 pix.",,,67
VALIDATE,1,"MSG	10585977 VALIDATE L POINT 1  LEFT  at 61,200  OFFSET 0.00 deg.  0.2,0.0 pix.",,,67
VALIDATE,1,"MSG	10585977 VALIDATE L POINT 2  LEFT  at 962,200  OFFSET 0.18 deg.  8.9,0.0 pix.",,,67
RECCFG,1,"MSG	10590234 RECCFG CR 1000 2 1 L",,,67
ELCLCFG,1,"MSG	10590234 ELCLCFG MTABLE",,,67
GAZE_COORDS,1,"MSG	10590234 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,67
THRESHOLDS,1,"MSG	10590234 THRESHOLDS L 44 148",,,67
ELCL_PROC,1,"MSG	10590234 ELCL_PROC ELLIPSE  (5)",,,67
ELCL_EFIT_PARAMS,1,"MSG	10590234 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,67
!MODE,1,"MSG	10590235 !MODE RECORD CR 1000 2 1 L",,,67
TRIALID,1042,"MSG	10591276 TRIALID 1",,,67
92,1580,"MSG	10591814 92",,,67
51,3096,"MSG	10593330 51",,,67
210,3871,"MSG	10594105 210",,,67
110,4746,"MSG	10594980 110",,,67
TRIAL_RESULT,5738,"MSG	10595972 TRIAL_RESULT 0",,,67
TRIALID,5738,"MSG	10595972 TRIALID 2",,,67
93,6547,"MSG	10596781 93",,,67
53,8063,"MSG	10598297 53",,,67
200,8857,"MSG	10599091 200",,,67
10,9747,"MSG	10599981 10",,,67
TRIAL_RESULT,10673,"MSG	10600907 TRIAL_RESULT 0",,,67
TRIALID,10674,"MSG	10600908 TRIALID 3",,,67
92,11631,"MSG	10601865 92",,,67
52,13147,"MSG	10603381 52",,,67
210,13797,"MSG	10604031 210",,,67
110,14680,"MSG	10604914 110",,,67
TRIAL_RESULT,15755,"MSG	10605989 TRIAL_RESULT 0",,,67
TRIALID,15755,"MSG	10605989 TRIALID 4",,,67
93,16563,"MSG	10606797 93",,,67
52,18080,"MSG	10608314 52",,,67
200,18590,"MSG	10608824 200",,,67
10,19498,"MSG	10609732 10",,,67
TRIAL_RESULT,20682,"MSG	10610916 TRIAL_RESULT 0",,,67
TRIALID,20683,"MSG	10610917 TRIALID 5",,,67
94,21495,"MSG	10611729 94",,,67
52,23014,"MSG	10613248 52",,,67
210,23735,"MSG	10613969 210",,,67
110,24664,"MSG	10614898 110",,,67
TRIAL_RESULT,25625,"MSG	10615859 TRIAL_RESULT 0",,,67
TRIALID,25625,"MSG	10615859 TRIALID 6",,,67
92,26514,"MSG	10616748 92",,,67
51,28031,"MSG	10618265 51",,,67
210,28556,"MSG	10618790 210",,,67
10,29414,"MSG	10619648 10",,,67
TRIAL_RESULT,30629,"MSG	10620863 TRIAL_RESULT 0",,,67
TRIALID,30629,"MSG	10620863 TRIALID 7",,,67
93,31531,"MSG	10621765 93",,,67
52,33047,"MSG	10623281 52",,,67
210,33445,"MSG	10623679 210",,,67
20,34347,"MSG	10624581 20",,,67
TRIAL_RESULT,35645,"MSG	10625879 TRIAL_RESULT 0",,,67
TRIALID,35646,"MSG	10625880 TRIALID 8",,,67
94,36398,"MSG	10626632 94",,,67
51,37914,"MSG	10628148 51",,,67
210,38625,"MSG	10628859 210",,,67
110,39531,"MSG	10629765 110",,,67
TRIAL_RESULT,40521,"MSG	10630755 TRIAL_RESULT 0",,,67
TRIALID,40521,"MSG	10630755 TRIALID 9",,,67
94,41131,"MSG	10631365 94",,,67
53,42648,"MSG	10632882 53",,,67
210,43156,"MSG	10633390 210",,,67
110,44064,"MSG	10634298 110",,,67
TRIAL_RESULT,45260,"MSG	10635494 TRIAL_RESULT 0",,,67
TRIALID,45261,"MSG	10635495 TRIALID 10",,,67
93,46281,"MSG	10636515 93",,,67
52,47798,"MSG	10638032 52",,,67
210,48532,"MSG	10638766 210",,,67
20,49448,"MSG	10639682 20",,,67
TRIAL_RESULT,50397,"MSG	10640631 TRIAL_RESULT 0",,,67
TRIALID,50398,"MSG	10640632 TRIALID 11",,,67
93,51231,"MSG	10641465 93",,,67
51,52747,"MSG	10642981 51",,,67
210,53435,"MSG	10643669 210",,,67
20,54364,"MSG	10644598 20",,,67
TRIAL_RESULT,55352,"MSG	10645586 TRIAL_RESULT 0",,,67
TRIALID,55353,"MSG	10645587 TRIALID 12",,,67
93,56065,"MSG	10646299 93",,,67
52,57581,"MSG	10647815 52",,,67
210,58196,"MSG	10648430 210",,,67
20,59114,"MSG	10649348 20",,,67
TRIAL_RESULT,60189,"MSG	10650423 TRIAL_RESULT 0",,,67
TRIALID,60189,"MSG	10650423 TRIALID 13",,,67
93,60731,"MSG	10650965 93",,,67
52,62248,"MSG	10652482 52",,,67
210,62867,"MSG	10653101 210",,,67
20,63798,"MSG	10654032 20",,,67
TRIAL_RESULT,64861,"MSG	10655095 TRIAL_RESULT 0",,,67
TRIALID,64861,"MSG	10655095 TRIALID 14",,,67
93,65746,"MSG	10655980 93",,,67
52,67264,"MSG	10657498 52",,,67
210,68013,"MSG	10658247 210",,,67
20,68898,"MSG	10659132 20",,,67
TRIAL_RESULT,69866,"MSG	10660100 TRIAL_RESULT 0",,,67
TRIALID,69867,"MSG	10660101 TRIALID 15",,,67
91,70882,"MSG	10661116 91",,,67
53,72398,"MSG	10662632 53",,,67
210,72958,"MSG	10663192 210",,,67
20,73865,"MSG	10664099 20",,,67
TRIAL_RESULT,75001,"MSG	10665235 TRIAL_RESULT 0",,,67
TRIALID,75002,"MSG	10665236 TRIALID 16",,,67
92,75915,"MSG	10666149 92",,,67
52,77432,"MSG	10667666 52",,,67
200,77908,"MSG	10668142 200",,,67
110,78815,"MSG	10669049 110",,,67
TRIAL_RESULT,80038,"MSG	10670272 TRIAL_RESULT 0",,,67
TRIALID,80039,"MSG	10670273 TRIALID 17",,,67
92,80966,"MSG	10671200 92",,,67
53,82482,"MSG	10672716 53",,,67
210,83035,"MSG	10673269 210",,,67
110,83915,"MSG	10674149 110",,,67
TRIAL_RESULT,85082,"MSG	10675316 TRIAL_RESULT 0",,,67
TRIALID,85082,"MSG	10675316 TRIALID 18",,,67
94,85832,"MSG	10676066 94",,,67
51,87349,"MSG	10677583 51",,,67
200,88242,"MSG	10678476 200",,,67
10,89165,"MSG	10679399 10",,,67
TRIAL_RESULT,89963,"MSG	10680197 TRIAL_RESULT 0",,,67
TRIALID,89963,"MSG	10680197 TRIALID 19",,,67
93,90832,"MSG	10681066 93",,,67
53,92349,"MSG	10682583 53",,,67
210,92970,"MSG	10683204 210",,,67
20,93899,"MSG	10684133 20",,,67
TRIAL_RESULT,94962,"MSG	10685196 TRIAL_RESULT 0",,,67
TRIALID,94963,"MSG	10685197 TRIALID 20",,,67
93,95849,"MSG	10686083 93",,,67
51,97365,"MSG	10687599 51",,,67
210,98203,"MSG	10688437 210",,,67
10,99115,"MSG	10689349 10",,,67
TRIAL_RESULT,99979,"MSG	10690213 TRIAL_RESULT 0",,,67
TRIALID,99980,"MSG	10690214 TRIALID 21",,,67
92,100883,"MSG	10691117 92",,,67
51,102399,"MSG	10692633 51",,,67
210,103071,"MSG	10693305 210",,,67
10,103982,"MSG	10694216 10",,,67
TRIAL_RESULT,105000,"MSG	10695234 TRIAL_RESULT 0",,,67
TRIALID,105001,"MSG	10695235 TRIALID 22",,,67
91,105883,"MSG	10696117 91",,,67
52,107399,"MSG	10697633 52",,,67
200,107870,"MSG	10698104 200",,,67
20,108782,"MSG	10699016 20",,,67
TRIAL_RESULT,110008,"MSG	10700242 TRIAL_RESULT 0",,,67
TRIALID,110009,"MSG	10700243 TRIALID 23",,,67
93,110966,"MSG	10701200 93",,,67
52,112482,"MSG	10702716 52",,,67
210,112918,"MSG	10703152 210",,,67
20,113849,"MSG	10704083 20",,,67
TRIAL_RESULT,115094,"MSG	10705328 TRIAL_RESULT 0",,,67
TRIALID,115094,"MSG	10705328 TRIALID 24",,,67
91,115749,"MSG	10705983 91",,,67
51,117266,"MSG	10707500 51",,,67
210,118009,"MSG	10708243 210",,,67
20,118899,"MSG	10709133 20",,,67
TRIAL_RESULT,119873,"MSG	10710107 TRIAL_RESULT 0",,,67
TRIALID,119874,"MSG	10710108 TRIALID 25",,,67
93,120733,"MSG	10710967 93",,,67
53,122249,"MSG	10712483 53",,,67
210,122797,"MSG	10713031 210",,,67
20,123700,"MSG	10713934 20",,,67
TRIAL_RESULT,124859,"MSG	10715093 TRIAL_RESULT 0",,,67
TRIALID,124859,"MSG	10715093 TRIALID 26",,,67
92,125766,"MSG	10716000 92",,,67
52,127283,"MSG	10717517 52",,,67
210,127771,"MSG	10718005 210",,,67
110,128683,"MSG	10718917 110",,,67
TRIAL_RESULT,129890,"MSG	10720124 TRIAL_RESULT 0",,,67
TRIALID,129890,"MSG	10720124 TRIALID 27",,,67
91,130798,"MSG	10721032 91",,,67
51,132316,"MSG	10722550 51",,,67
210,132879,"MSG	10723113 210",,,67
20,133799,"MSG	10724033 20",,,67
TRIAL_RESULT,134923,"MSG	10725157 TRIAL_RESULT 0",,,67
TRIALID,134923,"MSG	10725157 TRIALID 28",,,67
91,135766,"MSG	10726000 91",,,67
53,137283,"MSG	10727517 53",,,67
210,137936,"MSG	10728170 210",,,67
20,138850,"MSG	10729084 20",,,67
TRIAL_RESULT,139886,"MSG	10730120 TRIAL_RESULT 0",,,67
TRIALID,139887,"MSG	10730121 TRIALID 29",,,67
93,140568,"MSG	10730802 93",,,67
51,142083,"MSG	10732317 51",,,67
210,142792,"MSG	10733026 210",,,67
20,143700,"MSG	10733934 20",,,67
TRIAL_RESULT,144696,"MSG	10734930 TRIAL_RESULT 0",,,67
TRIALID,144697,"MSG	10734931 TRIALID 30",,,67
93,145684,"MSG	10735918 93",,,67
51,147200,"MSG	10737434 51",,,67
210,147818,"MSG	10738052 210",,,67
20,148717,"MSG	10738951 20",,,67
TRIAL_RESULT,149806,"MSG	10740040 TRIAL_RESULT 0",,,67
TRIALID,149806,"MSG	10740040 TRIALID 31",,,67
91,150517,"MSG	10740751 91",,,67
51,152034,"MSG	10742268 51",,,67
210,152771,"MSG	10743005 210",,,67
20,153717,"MSG	10743951 20",,,67
TRIAL_RESULT,154648,"MSG	10744882 TRIAL_RESULT 0",,,67
TRIALID,154648,"MSG	10744882 TRIALID 32",,,67
91,155350,"MSG	10745584 91",,,67
53,156868,"MSG	10747102 53",,,67
210,157316,"MSG	10747550 210",,,67
20,158267,"MSG	10748501 20",,,67
TRIAL_RESULT,159479,"MSG	10749713 TRIAL_RESULT 0",,,67
TRIALID,159480,"MSG	10749714 TRIALID 33",,,67
91,160116,"MSG	10750350 91",,,67
51,161634,"MSG	10751868 51",,,67
200,162255,"MSG	10752489 200",,,67
10,163184,"MSG	10753418 10",,,67
TRIAL_RESULT,164242,"MSG	10754476 TRIAL_RESULT 0",,,67
TRIALID,164243,"MSG	10754477 TRIALID 34",,,67
91,164865,"MSG	10755099 91",,,67
51,166384,"MSG	10756618 51",,,67
210,167111,"MSG	10757345 210",,,67
20,168034,"MSG	10758268 20",,,67
TRIAL_RESULT,168998,"MSG	10759232 TRIAL_RESULT 0",,,67
TRIALID,168998,"MSG	10759232 TRIALID 35",,,67
91,170017,"MSG	10760251 91",,,67
52,171534,"MSG	10761768 52",,,67
210,172384,"MSG	10762618 210",,,67
20,173351,"MSG	10763585 20",,,67
TRIAL_RESULT,174137,"MSG	10764371 TRIAL_RESULT 0",,,67
TRIALID,174138,"MSG	10764372 TRIALID 36",,,67
92,174849,"MSG	10765083 92",,,67
52,176368,"MSG	10766602 52",,,67
210,176952,"MSG	10767186 210",,,67
110,177835,"MSG	10768069 110",,,67
TRIAL_RESULT,178977,"MSG	10769211 TRIAL_RESULT 0",,,67
TRIALID,178978,"MSG	10769212 TRIALID 37",,,67
92,179618,"MSG	10769852 92",,,67
53,181134,"MSG	10771368 53",,,67
210,181726,"MSG	10771960 210",,,67
110,182651,"MSG	10772885 110",,,67
TRIAL_RESULT,183736,"MSG	10773970 TRIAL_RESULT 0",,,67
TRIALID,183737,"MSG	10773971 TRIALID 38",,,67
94,184568,"MSG	10774802 94",,,67
52,186084,"MSG	10776318 52",,,67
210,186621,"MSG	10776855 210",,,67
110,187517,"MSG	10777751 110",,,67
TRIAL_RESULT,188688,"MSG	10778922 TRIAL_RESULT 0",,,67
TRIALID,188689,"MSG	10778923 TRIALID 39",,,67
91,189399,"MSG	10779633 91",,,67
51,190918,"MSG	10781152 51",,,67
210,191452,"MSG	10781686 210",,,67
20,192401,"MSG	10782635 20",,,67
TRIAL_RESULT,193527,"MSG	10783761 TRIAL_RESULT 0",,,67
TRIALID,193528,"MSG	10783762 TRIALID 40",,,67
92,194135,"MSG	10784369 92",,,67
52,195651,"MSG	10785885 52",,,67
210,196226,"MSG	10786460 210",,,67
110,197101,"MSG	10787335 110",,,67
TRIAL_RESULT,198255,"MSG	10788489 TRIAL_RESULT 0",,,67
TRIALID,198255,"MSG	10788489 TRIALID 41",,,67
94,199086,"MSG	10789320 94",,,67
53,200602,"MSG	10790836 53",,,67
210,201464,"MSG	10791698 210",,,67
10,202384,"MSG	10792618 10",,,67
TRIAL_RESULT,203213,"MSG	10793447 TRIAL_RESULT 0",,,67
TRIALID,203213,"MSG	10793447 TRIALID 42",,,67
92,203833,"MSG	10794067 92",,,67
52,205352,"MSG	10795586 52",,,67
210,205945,"MSG	10796179 210",,,67
110,206868,"MSG	10797102 110",,,67
TRIAL_RESULT,207962,"MSG	10798196 TRIAL_RESULT 0",,,67
TRIALID,207963,"MSG	10798197 TRIALID 43",,,67
93,208785,"MSG	10799019 93",,,67
51,210302,"MSG	10800536 51",,,67
210,211181,"MSG	10801415 210",,,67
10,212103,"MSG	10802337 10",,,67
TRIAL_RESULT,212906,"MSG	10803140 TRIAL_RESULT 0",,,67
TRIALID,212906,"MSG	10803140 TRIALID 44",,,67
94,213735,"MSG	10803969 94",,,67
51,215252,"MSG	10805486 51",,,67
210,215739,"MSG	10805973 210",,,67
110,216668,"MSG	10806902 110",,,67
TRIAL_RESULT,217859,"MSG	10808093 TRIAL_RESULT 0",,,67
TRIALID,217860,"MSG	10808094 TRIALID 45",,,67
91,218483,"MSG	10808717 91",,,67
53,220002,"MSG	10810236 53",,,67
210,220914,"MSG	10811148 210",,,67
10,221869,"MSG	10812103 10",,,67
TRIAL_RESULT,222635,"MSG	10812869 TRIAL_RESULT 0",,,67
TRIALID,222635,"MSG	10812869 TRIALID 46",,,67
93,223652,"MSG	10813886 93",,,67
51,225168,"MSG	10815402 51",,,67
210,225962,"MSG	10816196 210",,,67
10,226853,"MSG	10817087 10",,,67
TRIAL_RESULT,227776,"MSG	10818010 TRIAL_RESULT 0",,,67
TRIALID,227777,"MSG	10818011 TRIALID 47",,,67
93,228787,"MSG	10819021 93",,,67
51,230302,"MSG	10820536 51",,,67
210,230932,"MSG	10821166 210",,,67
20,231852,"MSG	10822086 20",,,67
TRIAL_RESULT,232909,"MSG	10823143 TRIAL_RESULT 0",,,67
TRIALID,232909,"MSG	10823143 TRIALID 48",,,67
91,233903,"MSG	10824137 91",,,67
53,235420,"MSG	10825654 53",,,67
210,236248,"MSG	10826482 210",,,67
10,237202,"MSG	10827436 10",,,67
TRIAL_RESULT,238034,"MSG	10828268 TRIAL_RESULT 0",,,67
TRIALID,238034,"MSG	10828268 TRIALID 49",,,67
94,238803,"MSG	10829037 94",,,67
51,240319,"MSG	10830553 51",,,67
210,241129,"MSG	10831363 210",,,67
10,242019,"MSG	10832253 10",,,67
TRIAL_RESULT,242919,"MSG	10833153 TRIAL_RESULT 0",,,67
TRIALID,242919,"MSG	10833153 TRIALID 50",,,67
92,243636,"MSG	10833870 92",,,67
52,245152,"MSG	10835386 52",,,67
210,245793,"MSG	10836027 210",,,67
110,246719,"MSG	10836953 110",,,67
TRIAL_RESULT,247755,"MSG	10837989 TRIAL_RESULT 0",,,67
TRIALID,247755,"MSG	10837989 TRIALID 51",,,67
93,248636,"MSG	10838870 93",,,67
53,250152,"MSG	10840386 53",,,67
210,250788,"MSG	10841022 210",,,67
20,251703,"MSG	10841937 20",,,67
TRIAL_RESULT,252758,"MSG	10842992 TRIAL_RESULT 0",,,67
TRIALID,252758,"MSG	10842992 TRIALID 52",,,67
93,253320,"MSG	10843554 93",,,67
51,254836,"MSG	10845070 51",,,67
210,255741,"MSG	10845975 210",,,67
10,256669,"MSG	10846903 10",,,67
TRIAL_RESULT,257437,"MSG	10847671 TRIAL_RESULT 0",,,67
TRIALID,257437,"MSG	10847671 TRIALID 53",,,67
92,258287,"MSG	10848521 92",,,67
53,259803,"MSG	10850037 53",,,67
210,260437,"MSG	10850671 210",,,67
10,261369,"MSG	10851603 10",,,67
TRIAL_RESULT,262418,"MSG	10852652 TRIAL_RESULT 0",,,67
TRIALID,262419,"MSG	10852653 TRIALID 54",,,67
94,263001,"MSG	10853235 94",,,67
52,264520,"MSG	10854754 52",,,67
210,265136,"MSG	10855370 210",,,67
110,266070,"MSG	10856304 110",,,67
TRIAL_RESULT,267131,"MSG	10857365 TRIAL_RESULT 0",,,67
TRIALID,267132,"MSG	10857366 TRIALID 55",,,67
91,267987,"MSG	10858221 91",,,67
51,269503,"MSG	10859737 51",,,67
20,271337,"MSG	10861571 20",,,67
TRIAL_RESULT,272103,"MSG	10862337 TRIAL_RESULT 0",,,67
TRIALID,272104,"MSG	10862338 TRIALID 56",,,67
93,272801,"MSG	10863035 93",,,67
53,274320,"MSG	10864554 53",,,67
210,275186,"MSG	10865420 210",,,67
10,276103,"MSG	10866337 10",,,67
TRIAL_RESULT,276923,"MSG	10867157 TRIAL_RESULT 0",,,67
TRIALID,276923,"MSG	10867157 TRIALID 57",,,67
93,277588,"MSG	10867822 93",,,67
51,279104,"MSG	10869338 51",,,67
210,280059,"MSG	10870293 210",,,67
10,280987,"MSG	10871221 10",,,67
TRIAL_RESULT,281754,"MSG	10871988 TRIAL_RESULT 0",,,67
TRIALID,281755,"MSG	10871989 TRIALID 58",,,67
92,282335,"MSG	10872569 92",,,67
52,283853,"MSG	10874087 52",,,67
210,284460,"MSG	10874694 210",,,67
110,285371,"MSG	10875605 110",,,67
TRIAL_RESULT,286460,"MSG	10876694 TRIAL_RESULT 0",,,67
TRIALID,286460,"MSG	10876694 TRIALID 59",,,67
92,287404,"MSG	10877638 92",,,67
52,288920,"MSG	10879154 52",,,67
210,289441,"MSG	10879675 210",,,67
110,290354,"MSG	10880588 110",,,67
TRIAL_RESULT,291528,"MSG	10881762 TRIAL_RESULT 0",,,67
TRIALID,291528,"MSG	10881762 TRIALID 60",,,67
91,292469,"MSG	10882703 91",,,67
51,293987,"MSG	10884221 51",,,67
20,295820,"MSG	10886054 20",,,67
TRIAL_RESULT,296587,"MSG	10886821 TRIAL_RESULT 0",,,67
TRIALID,296587,"MSG	10886821 TRIALID 61",,,67
91,297171,"MSG	10887405 91",,,67
52,298687,"MSG	10888921 52",,,67
210,299172,"MSG	10889406 210",,,67
20,300088,"MSG	10890322 20",,,67
TRIAL_RESULT,301295,"MSG	10891529 TRIAL_RESULT 0",,,67
TRIALID,301296,"MSG	10891530 TRIALID 62",,,67
93,302287,"MSG	10892521 93",,,67
51,303804,"MSG	10894038 51",,,67
210,304409,"MSG	10894643 210",,,67
20,305321,"MSG	10895555 20",,,67
TRIAL_RESULT,306412,"MSG	10896646 TRIAL_RESULT 0",,,67
TRIALID,306413,"MSG	10896647 TRIALID 63",,,67
94,307071,"MSG	10897305 94",,,67
52,308587,"MSG	10898821 52",,,67
200,309275,"MSG	10899509 200",,,67
10,310187,"MSG	10900421 10",,,67
TRIAL_RESULT,311186,"MSG	10901420 TRIAL_RESULT 0",,,67
TRIALID,311187,"MSG	10901421 TRIALID 64",,,67
92,311771,"MSG	10902005 92",,,67
52,313288,"MSG	10903522 52",,,67
210,313941,"MSG	10904175 210",,,67
110,314838,"MSG	10905072 110",,,67
TRIAL_RESULT,315887,"MSG	10906121 TRIAL_RESULT 0",,,67
TRIALID,315888,"MSG	10906122 TRIALID 65",,,67
91,316571,"MSG	10906805 91",,,67
52,318088,"MSG	10908322 52",,,67
210,318925,"MSG	10909159 210",,,67
20,319854,"MSG	10910088 20",,,67
TRIAL_RESULT,320687,"MSG	10910921 TRIAL_RESULT 0",,,67
TRIALID,320687,"MSG	10910921 TRIALID 66",,,67
94,321405,"MSG	10911639 94",,,67
52,322922,"MSG	10913156 52",,,67
210,323502,"MSG	10913736 210",,,67
110,324388,"MSG	10914622 110",,,67
TRIAL_RESULT,325525,"MSG	10915759 TRIAL_RESULT 0",,,67
TRIALID,325525,"MSG	10915759 TRIALID 67",,,67
94,326238,"MSG	10916472 94",,,67
53,327755,"MSG	10917989 53",,,67
200,328621,"MSG	10918855 200",,,67
10,329539,"MSG	10919773 10",,,67
TRIAL_RESULT,330361,"MSG	10920595 TRIAL_RESULT 0",,,67
TRIALID,330362,"MSG	10920596 TRIALID 68",,,67
93,331288,"MSG	10921522 93",,,67
51,332804,"MSG	10923038 51",,,67
210,333518,"MSG	10923752 210",,,67
20,334388,"MSG	10924622 20",,,67
TRIAL_RESULT,335408,"MSG	10925642 TRIAL_RESULT 0",,,67
TRIALID,335409,"MSG	10925643 TRIALID 69",,,67
92,336272,"MSG	10926506 92",,,67
52,337788,"MSG	10928022 52",,,67
210,338414,"MSG	10928648 210",,,67
110,339371,"MSG	10929605 110",,,67
TRIAL_RESULT,340393,"MSG	10930627 TRIAL_RESULT 0",,,67
TRIALID,340394,"MSG	10930628 TRIALID 70",,,67
91,340938,"MSG	10931172 91",,,67
52,342455,"MSG	10932689 52",,,67
210,343081,"MSG	10933315 210",,,67
10,343989,"MSG	10934223 10",,,67
TRIAL_RESULT,345069,"MSG	10935303 TRIAL_RESULT 0",,,67
TRIALID,345070,"MSG	10935304 TRIALID 71",,,67
94,345903,"MSG	10936137 94",,,67
52,347422,"MSG	10937656 52",,,67
210,347975,"MSG	10938209 210",,,67
110,348888,"MSG	10939122 110",,,67
TRIAL_RESULT,350033,"MSG	10940267 TRIAL_RESULT 0",,,67
TRIALID,350033,"MSG	10940267 TRIALID 72",,,67
91,351022,"MSG	10941256 91",,,67
51,352538,"MSG	10942772 51",,,67
200,353087,"MSG	10943321 200",,,67
10,353988,"MSG	10944222 10",,,67
TRIAL_RESULT,355153,"MSG	10945387 TRIAL_RESULT 0",,,67
TRIALID,355153,"MSG	10945387 TRIALID 73",,,67
92,356122,"MSG	10946356 92",,,67
51,357639,"MSG	10947873 51",,,67
210,358264,"MSG	10948498 210",,,67
10,359172,"MSG	10949406 10",,,67
TRIAL_RESULT,360238,"MSG	10950472 TRIAL_RESULT 0",,,67
TRIALID,360239,"MSG	10950473 TRIALID 74",,,67
91,361137,"MSG	10951371 91",,,67
52,362656,"MSG	10952890 52",,,67
210,363646,"MSG	10953880 210",,,67
10,364605,"MSG	10954839 10",,,67
TRIAL_RESULT,365372,"MSG	10955606 TRIAL_RESULT 0",,,67
TRIALID,365373,"MSG	10955607 TRIALID 75",,,67
94,366005,"MSG	10956239 94",,,67
51,367522,"MSG	10957756 51",,,67
210,368264,"MSG	10958498 210",,,67
110,369173,"MSG	10959407 110",,,67
TRIAL_RESULT,370129,"MSG	10960363 TRIAL_RESULT 0",,,67
!CAL,372230,"MSG	11012082 !CAL ",,,67
!CAL,372230,"MSG	11012082 !CAL Calibration points:  ",,,67
