type,sample,value,offset,duration,subject
!CAL,1,"MSG	3850657 !CAL href cal range: (L,R,T,B)",,,2
!CAL,1,"MSG	3850657 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,2
!CAL,1,"MSG	3850657 !CAL Prerotate (eye, ref : cos, sin:  0.99084  0.13502       1     0",,,2
!CAL,1,"MSG	3850658 !CAL Gains: cx:270.540 lx:207.209 rx:335.339",,,2
!CAL,1,"MSG	3850658 !CAL Gains: cy:573.724 ty:573.715 by:573.734",,,2
!CAL,1,"MSG	3850658 !CAL Resolution (upd) at screen center: X=1.0, Y=0.5",,,2
!CAL,1,"MSG	3850658 !CAL Gain Change Proportion: X: 0.618 Y: 0.000",,,2
!CAL,1,"MSG	3850658 !CAL Gain Ratio (Gy/Gx) = 2.121",,,2
!CAL,1,"MSG	3850658 !CAL Cross-Gain Ratios: X=0.000, Y=0.000 ",,,2
!CAL,1,"MSG	3850658 !CAL PCR gain ratio(x,y) = 1.628, 1.628",,,2
!CAL,1,"MSG	3850658 !CAL CR gain match(x,y) = 1.010, 1.010",,,2
!CAL,1,"MSG	3850658 !CAL Slip rotation correction OFF",,,2
!CAL,1,"MSG	3850661 !CAL CALIBRATION H3 L LEFT    GOOD ",,,2
!CAL,1,"MSG	3874510 !CAL VALIDATION L ABORTED",,,2
RECCFG,1,"MSG	3881270 RECCFG CR 500 2 1 L",,,2
ELCLCFG,1,"MSG	3881270 ELCLCFG MTABLE",,,2
GAZE_COORDS,1,"MSG	3881270 GAZE_COORDS 0.00 0.00 1023.00 767.00",,,2
THRESHOLDS,1,"MSG	3881270 THRESHOLDS L 45 217",,,2
ELCL_PROC,1,"MSG	3881270 ELCL_PROC ELLIPSE  (5)",,,2
ELCL_EFIT_PARAMS,1,"MSG	3881270 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30",,,2
!MODE,1,"MSG	3881271 !MODE RECORD CR 500 2 1 L",,,2
TRIALID,520,"MSG	3882309 TRIALID 1",,,2
92,862,"MSG	3882994 92",,,2
51,1620,"MSG	3884510 51",,,2
200,2051,"MSG	3885372 200",,,2
10,2537,"MSG	3886344 10",,,2
TRIAL_RESULT,2935,"MSG	3887139 TRIAL_RESULT 0",,,2
TRIALID,2935,"MSG	3887140 TRIALID 2",,,2
92,3246,"MSG	3887761 92",,,2
53,4004,"MSG	3889277 53",,,2
10,4929,"MSG	3891127 10",,,2
TRIAL_RESULT,5314,"MSG	3891898 TRIAL_RESULT 0",,,2
TRIALID,5315,"MSG	3891899 TRIALID 3",,,2
92,5612,"MSG	3892494 92",,,2
52,6371,"MSG	3894011 52",,,2
210,6691,"MSG	3894651 210",,,2
110,7154,"MSG	3895577 110",,,2
TRIAL_RESULT,7676,"MSG	3896622 TRIAL_RESULT 0",,,2
TRIALID,7677,"MSG	3896623 TRIALID 4",,,2
92,7987,"MSG	3897244 92",,,2
51,8745,"MSG	3898760 51",,,2
10,9662,"MSG	3900594 10",,,2
TRIAL_RESULT,10046,"MSG	3901361 TRIAL_RESULT 0",,,2
TRIALID,10046,"MSG	3901361 TRIALID 5",,,2
94,10446,"MSG	3902161 94",,,2
52,11204,"MSG	3903677 52",,,2
210,11510,"MSG	3904289 210",,,2
110,11979,"MSG	3905227 110",,,2
TRIAL_RESULT,12508,"MSG	3906285 TRIAL_RESULT 0",,,2
TRIALID,12508,"MSG	3906286 TRIALID 6",,,2
93,12929,"MSG	3907128 93",,,2
51,13687,"MSG	3908644 51",,,2
10,14604,"MSG	3910477 10",,,2
TRIAL_RESULT,14987,"MSG	3911244 TRIAL_RESULT 0",,,2
TRIALID,14987,"MSG	3911244 TRIALID 7",,,2
93,15287,"MSG	3911844 93",,,2
51,16046,"MSG	3913361 51",,,2
200,16534,"MSG	3914337 200",,,2
10,16996,"MSG	3915261 10",,,2
TRIAL_RESULT,17379,"MSG	3916028 TRIAL_RESULT 0",,,2
TRIALID,17379,"MSG	3916028 TRIALID 8",,,2
92,17663,"MSG	3916595 92",,,2
53,18421,"MSG	3918111 53",,,2
210,18916,"MSG	3919101 210",,,2
110,19396,"MSG	3920061 110",,,2
TRIAL_RESULT,19779,"MSG	3920828 TRIAL_RESULT 0",,,2
TRIALID,19779,"MSG	3920828 TRIALID 9",,,2
94,20204,"MSG	3921678 94",,,2
52,20962,"MSG	3923194 52",,,2
200,21349,"MSG	3923967 200",,,2
10,21837,"MSG	3924944 10",,,2
TRIAL_RESULT,22262,"MSG	3925794 TRIAL_RESULT 0",,,2
TRIALID,22263,"MSG	3925795 TRIALID 10",,,2
92,22679,"MSG	3926628 92",,,2
52,23438,"MSG	3928145 52",,,2
210,23940,"MSG	3929149 210",,,2
110,24413,"MSG	3930095 110",,,2
TRIAL_RESULT,24796,"MSG	3930861 TRIAL_RESULT 0",,,2
TRIALID,24796,"MSG	3930862 TRIALID 11",,,2
94,25213,"MSG	3931695 94",,,2
51,25971,"MSG	3933211 51",,,2
210,26226,"MSG	3933721 210",,,2
110,26704,"MSG	3934678 110",,,2
TRIAL_RESULT,27274,"MSG	3935817 TRIAL_RESULT 0",,,2
TRIALID,27274,"MSG	3935818 TRIALID 12",,,2
93,27754,"MSG	3936778 93",,,2
51,28513,"MSG	3938295 51",,,2
210,28877,"MSG	3939024 210",,,2
20,29371,"MSG	3940011 20",,,2
TRIAL_RESULT,29811,"MSG	3940891 TRIAL_RESULT 0",,,2
TRIALID,29811,"MSG	3940891 TRIALID 13",,,2
91,30104,"MSG	3941478 91",,,2
53,30863,"MSG	3942995 53",,,2
210,31322,"MSG	3943913 210",,,2
20,31813,"MSG	3944895 20",,,2
TRIAL_RESULT,32196,"MSG	3945662 TRIAL_RESULT 0",,,2
TRIALID,32196,"MSG	3945662 TRIALID 14",,,2
91,32613,"MSG	3946495 91",,,2
52,33371,"MSG	3948012 52",,,2
210,33674,"MSG	3948618 210",,,2
20,34154,"MSG	3949578 20",,,2
TRIAL_RESULT,34674,"MSG	3950618 TRIAL_RESULT 0",,,2
TRIALID,34674,"MSG	3950618 TRIALID 15",,,2
93,34946,"MSG	3951162 93",,,2
51,35704,"MSG	3952678 51",,,2
10,36621,"MSG	3954512 10",,,2
TRIAL_RESULT,37004,"MSG	3955278 TRIAL_RESULT 0",,,2
TRIALID,37005,"MSG	3955279 TRIALID 16",,,2
94,37505,"MSG	3956279 94",,,2
51,38263,"MSG	3957795 51",,,2
10,39179,"MSG	3959628 10",,,2
TRIAL_RESULT,39563,"MSG	3960396 TRIAL_RESULT 0",,,2
TRIALID,39563,"MSG	3960396 TRIALID 17",,,2
94,39888,"MSG	3961045 94",,,2
52,40646,"MSG	3962562 52",,,2
210,40948,"MSG	3963166 210",,,2
110,41430,"MSG	3964129 110",,,2
TRIAL_RESULT,41944,"MSG	3965157 TRIAL_RESULT 0",,,2
TRIALID,41944,"MSG	3965158 TRIALID 18",,,2
92,42338,"MSG	3965945 92",,,2
51,43096,"MSG	3967462 51",,,2
210,43580,"MSG	3968430 210",,,2
10,44063,"MSG	3969395 10",,,2
TRIAL_RESULT,44446,"MSG	3970162 TRIAL_RESULT 0",,,2
TRIALID,44446,"MSG	3970162 TRIALID 19",,,2
91,44780,"MSG	3970829 91",,,2
52,45538,"MSG	3972345 52",,,2
210,46019,"MSG	3973308 210",,,2
20,46488,"MSG	3974246 20",,,2
TRIAL_RESULT,46871,"MSG	3975012 TRIAL_RESULT 0",,,2
TRIALID,46871,"MSG	3975012 TRIALID 20",,,2
91,47372,"MSG	3976013 91",,,2
51,48130,"MSG	3977529 51",,,2
210,48602,"MSG	3978473 210",,,2
20,49080,"MSG	3979429 20",,,2
TRIAL_RESULT,49463,"MSG	3980196 TRIAL_RESULT 0",,,2
TRIALID,49463,"MSG	3980196 TRIALID 21",,,2
93,49930,"MSG	3981129 93",,,2
51,50688,"MSG	3982646 51",,,2
210,51103,"MSG	3983476 210",,,2
10,51605,"MSG	3984479 10",,,2
TRIAL_RESULT,51990,"MSG	3985249 TRIAL_RESULT 0",,,2
TRIALID,51990,"MSG	3985249 TRIALID 22",,,2
91,52297,"MSG	3985863 91",,,2
51,53055,"MSG	3987379 51",,,2
10,53971,"MSG	3989212 10",,,2
TRIAL_RESULT,54355,"MSG	3989979 TRIAL_RESULT 0",,,2
TRIALID,54355,"MSG	3989979 TRIALID 23",,,2
94,54797,"MSG	3990863 94",,,2
52,55555,"MSG	3992379 52",,,2
210,55926,"MSG	3993121 210",,,2
110,56413,"MSG	3994096 110",,,2
TRIAL_RESULT,56859,"MSG	3994987 TRIAL_RESULT 0",,,2
TRIALID,56859,"MSG	3994988 TRIALID 24",,,2
94,57338,"MSG	3995946 94",,,2
53,58097,"MSG	3997463 53",,,2
210,58489,"MSG	3998248 210",,,2
10,58972,"MSG	3999213 10",,,2
TRIAL_RESULT,59402,"MSG	4000074 TRIAL_RESULT 0",,,2
TRIALID,59403,"MSG	4000075 TRIALID 25",,,2
92,59672,"MSG	4000613 92",,,2
52,60430,"MSG	4002130 52",,,2
210,60792,"MSG	4002853 210",,,2
10,61272,"MSG	4003813 10",,,2
TRIAL_RESULT,61728,"MSG	4004725 TRIAL_RESULT 0",,,2
TRIALID,61728,"MSG	4004726 TRIALID 26",,,2
93,62239,"MSG	4005747 93",,,2
51,62997,"MSG	4007263 51",,,2
200,63438,"MSG	4008145 200",,,2
10,63913,"MSG	4009096 10",,,2
TRIAL_RESULT,64302,"MSG	4009873 TRIAL_RESULT 0",,,2
TRIALID,64302,"MSG	4009873 TRIALID 27",,,2
92,64688,"MSG	4010646 92",,,2
51,65447,"MSG	4012163 51",,,2
200,65885,"MSG	4013040 200",,,2
110,66372,"MSG	4014013 110",,,2
TRIAL_RESULT,66755,"MSG	4014780 TRIAL_RESULT 0",,,2
TRIALID,66755,"MSG	4014780 TRIALID 28",,,2
93,67130,"MSG	4015530 93",,,2
53,67888,"MSG	4017046 53",,,2
210,68268,"MSG	4017805 210",,,2
10,68755,"MSG	4018780 10",,,2
TRIAL_RESULT,69193,"MSG	4019656 TRIAL_RESULT 0",,,2
TRIALID,69193,"MSG	4019656 TRIALID 29",,,2
93,69464,"MSG	4020197 93",,,2
52,70222,"MSG	4021713 52",,,2
210,70601,"MSG	4022472 210",,,2
10,71089,"MSG	4023447 10",,,2
TRIAL_RESULT,71525,"MSG	4024320 TRIAL_RESULT 0",,,2
TRIALID,71525,"MSG	4024320 TRIALID 30",,,2
93,71830,"MSG	4024930 93",,,2
51,72589,"MSG	4026447 51",,,2
210,73008,"MSG	4027285 210",,,2
10,73497,"MSG	4028263 10",,,2
TRIAL_RESULT,73891,"MSG	4029052 TRIAL_RESULT 0",,,2
TRIALID,73891,"MSG	4029052 TRIALID 31",,,2
91,74230,"MSG	4029730 91",,,2
53,74989,"MSG	4031247 53",,,2
200,75306,"MSG	4031882 200",,,2
10,75797,"MSG	4032863 10",,,2
TRIAL_RESULT,76293,"MSG	4033855 TRIAL_RESULT 0",,,2
TRIALID,76293,"MSG	4033856 TRIALID 32",,,2
94,76755,"MSG	4034780 94",,,2
52,77514,"MSG	4036297 52",,,2
200,77987,"MSG	4037243 200",,,2
10,78455,"MSG	4038180 10",,,2
TRIAL_RESULT,78839,"MSG	4038947 TRIAL_RESULT 0",,,2
TRIALID,78839,"MSG	4038947 TRIALID 33",,,2
91,79214,"MSG	4039697 91",,,2
52,79972,"MSG	4041214 52",,,2
210,80324,"MSG	4041917 210",,,2
10,80830,"MSG	4042930 10",,,2
TRIAL_RESULT,81277,"MSG	4043824 TRIAL_RESULT 0",,,2
TRIALID,81278,"MSG	4043825 TRIALID 34",,,2
94,81647,"MSG	4044564 94",,,2
53,82406,"MSG	4046081 53",,,2
210,82891,"MSG	4047051 210",,,2
10,83364,"MSG	4047997 10",,,2
TRIAL_RESULT,83747,"MSG	4048764 TRIAL_RESULT 0",,,2
TRIALID,83747,"MSG	4048764 TRIALID 35",,,2
91,84056,"MSG	4049381 91",,,2
52,84814,"MSG	4050897 52",,,2
210,85224,"MSG	4051717 210",,,2
10,85714,"MSG	4052697 10",,,2
TRIAL_RESULT,86119,"MSG	4053507 TRIAL_RESULT 0",,,2
TRIALID,86119,"MSG	4053507 TRIALID 36",,,2
92,86597,"MSG	4054464 92",,,2
53,87356,"MSG	4055981 53",,,2
210,87764,"MSG	4056798 210",,,2
10,88264,"MSG	4057797 10",,,2
TRIAL_RESULT,88656,"MSG	4058582 TRIAL_RESULT 0",,,2
TRIALID,88656,"MSG	4058582 TRIALID 37",,,2
91,89131,"MSG	4059531 91",,,2
52,89889,"MSG	4061047 52",,,2
210,90237,"MSG	4061744 210",,,2
10,90697,"MSG	4062664 10",,,2
TRIAL_RESULT,91188,"MSG	4063645 TRIAL_RESULT 0",,,2
TRIALID,91188,"MSG	4063646 TRIALID 38",,,2
91,91464,"MSG	4064197 91",,,2
53,92222,"MSG	4065714 53",,,2
200,92637,"MSG	4066544 200",,,2
10,93131,"MSG	4067531 10",,,2
TRIAL_RESULT,93525,"MSG	4068320 TRIAL_RESULT 0",,,2
TRIALID,93525,"MSG	4068320 TRIALID 39",,,2
94,93798,"MSG	4068865 94",,,2
52,94556,"MSG	4070381 52",,,2
210,94961,"MSG	4071192 210",,,2
10,95464,"MSG	4072198 10",,,2
TRIAL_RESULT,95856,"MSG	4072982 TRIAL_RESULT 0",,,2
TRIALID,95856,"MSG	4072982 TRIALID 40",,,2
94,96322,"MSG	4073914 94",,,2
51,97081,"MSG	4075431 51",,,2
200,97480,"MSG	4076230 200",,,2
10,97964,"MSG	4077198 10",,,2
TRIAL_RESULT,98382,"MSG	4078034 TRIAL_RESULT 0",,,2
TRIALID,98383,"MSG	4078035 TRIALID 41",,,2
93,98664,"MSG	4078598 93",,,2
53,99422,"MSG	4080114 53",,,2
200,99819,"MSG	4080907 200",,,2
10,100306,"MSG	4081881 10",,,2
TRIAL_RESULT,100724,"MSG	4082717 TRIAL_RESULT 0",,,2
TRIALID,100724,"MSG	4082718 TRIALID 42",,,2
93,101164,"MSG	4083598 93",,,2
52,101923,"MSG	4085115 52",,,2
210,102165,"MSG	4085600 210",,,2
20,102648,"MSG	4086565 20",,,2
TRIAL_RESULT,103222,"MSG	4087714 TRIAL_RESULT 0",,,2
TRIALID,103223,"MSG	4087715 TRIALID 43",,,2
93,103598,"MSG	4088465 93",,,2
52,104356,"MSG	4089981 52",,,2
200,104848,"MSG	4090966 200",,,2
10,105306,"MSG	4091882 10",,,2
TRIAL_RESULT,105689,"MSG	4092648 TRIAL_RESULT 0",,,2
TRIALID,105689,"MSG	4092648 TRIALID 44",,,2
92,106056,"MSG	4093382 92",,,2
53,106814,"MSG	4094898 53",,,2
210,107153,"MSG	4095575 210",,,2
10,107606,"MSG	4096481 10",,,2
TRIAL_RESULT,108112,"MSG	4097493 TRIAL_RESULT 0",,,2
TRIALID,108112,"MSG	4097494 TRIALID 45",,,2
93,108539,"MSG	4098348 93",,,2
51,109298,"MSG	4099865 51",,,2
210,109776,"MSG	4100821 210",,,2
10,110256,"MSG	4101782 10",,,2
TRIAL_RESULT,110639,"MSG	4102548 TRIAL_RESULT 0",,,2
TRIALID,110640,"MSG	4102549 TRIALID 46",,,2
93,110956,"MSG	4103182 93",,,2
51,111714,"MSG	4104698 51",,,2
10,112631,"MSG	4106532 10",,,2
TRIAL_RESULT,113015,"MSG	4107299 TRIAL_RESULT 0",,,2
TRIALID,113015,"MSG	4107299 TRIALID 47",,,2
94,113356,"MSG	4107982 94",,,2
53,114114,"MSG	4109498 53",,,2
210,114512,"MSG	4110293 210",,,2
10,115006,"MSG	4111282 10",,,2
TRIAL_RESULT,115419,"MSG	4112108 TRIAL_RESULT 0",,,2
TRIALID,115420,"MSG	4112109 TRIALID 48",,,2
92,115873,"MSG	4113015 92",,,2
52,116631,"MSG	4114532 52",,,2
210,117040,"MSG	4115350 210",,,2
10,117531,"MSG	4116332 10",,,2
TRIAL_RESULT,117935,"MSG	4117139 TRIAL_RESULT 0",,,2
TRIALID,117935,"MSG	4117139 TRIALID 49",,,2
91,118373,"MSG	4118016 91",,,2
53,119131,"MSG	4119532 53",,,2
10,120048,"MSG	4121365 10",,,2
TRIAL_RESULT,120431,"MSG	4122132 TRIAL_RESULT 0",,,2
TRIALID,120431,"MSG	4122132 TRIALID 50",,,2
94,120773,"MSG	4122816 94",,,2
52,121531,"MSG	4124332 52",,,2
10,122448,"MSG	4126165 10",,,2
TRIAL_RESULT,122832,"MSG	4126933 TRIAL_RESULT 0",,,2
TRIALID,122832,"MSG	4126933 TRIALID 51",,,2
93,123315,"MSG	4127899 93",,,2
53,124073,"MSG	4129416 53",,,2
200,124456,"MSG	4130181 200",,,2
10,124940,"MSG	4131149 10",,,2
TRIAL_RESULT,125374,"MSG	4132018 TRIAL_RESULT 0",,,2
TRIALID,125374,"MSG	4132018 TRIALID 52",,,2
91,125732,"MSG	4132733 91",,,2
51,126490,"MSG	4134249 51",,,2
10,127406,"MSG	4136082 10",,,2
TRIAL_RESULT,127790,"MSG	4136849 TRIAL_RESULT 0",,,2
TRIALID,127790,"MSG	4136849 TRIALID 53",,,2
91,128273,"MSG	4137816 91",,,2
51,129031,"MSG	4139332 51",,,2
210,129499,"MSG	4140268 210",,,2
10,129982,"MSG	4141233 10",,,2
TRIAL_RESULT,130365,"MSG	4141999 TRIAL_RESULT 0",,,2
TRIALID,130365,"MSG	4141999 TRIALID 54",,,2
94,130757,"MSG	4142783 94",,,2
51,131515,"MSG	4144299 51",,,2
210,131999,"MSG	4145267 210",,,2
10,132482,"MSG	4146233 10",,,2
TRIAL_RESULT,132865,"MSG	4147000 TRIAL_RESULT 0",,,2
TRIALID,132865,"MSG	4147000 TRIALID 55",,,2
93,133307,"MSG	4147883 93",,,2
51,134065,"MSG	4149399 51",,,2
200,134523,"MSG	4150316 200",,,2
10,135023,"MSG	4151316 10",,,2
TRIAL_RESULT,135407,"MSG	4152083 TRIAL_RESULT 0",,,2
TRIALID,135407,"MSG	4152083 TRIALID 56",,,2
92,135698,"MSG	4152666 92",,,2
53,136457,"MSG	4154183 53",,,2
210,136960,"MSG	4155190 210",,,2
10,137457,"MSG	4156183 10",,,2
TRIAL_RESULT,137840,"MSG	4156950 TRIAL_RESULT 0",,,2
TRIALID,137840,"MSG	4156950 TRIALID 57",,,2
92,138240,"MSG	4157750 92",,,2
51,138998,"MSG	4159266 51",,,2
200,139499,"MSG	4160268 200",,,2
10,139965,"MSG	4161199 10",,,2
TRIAL_RESULT,140348,"MSG	4161966 TRIAL_RESULT 0",,,2
TRIALID,140349,"MSG	4161967 TRIALID 58",,,2
94,140740,"MSG	4162750 94",,,2
53,141498,"MSG	4164266 53",,,2
200,141918,"MSG	4165105 200",,,2
10,142390,"MSG	4166050 10",,,2
TRIAL_RESULT,142798,"MSG	4166865 TRIAL_RESULT 0",,,2
TRIALID,142798,"MSG	4166866 TRIALID 59",,,2
93,143157,"MSG	4167583 93",,,2
52,143915,"MSG	4169100 52",,,2
210,144226,"MSG	4169721 210",,,2
20,144690,"MSG	4170650 20",,,2
TRIAL_RESULT,145215,"MSG	4171700 TRIAL_RESULT 0",,,2
TRIALID,145216,"MSG	4171701 TRIALID 60",,,2
94,145715,"MSG	4172700 94",,,2
53,146473,"MSG	4174216 53",,,2
210,146886,"MSG	4175041 210",,,2
10,147357,"MSG	4175983 10",,,2
TRIAL_RESULT,147777,"MSG	4176824 TRIAL_RESULT 0",,,2
TRIALID,147778,"MSG	4176825 TRIALID 61",,,2
94,148257,"MSG	4177784 94",,,2
52,149015,"MSG	4179300 52",,,2
200,149515,"MSG	4180300 200",,,2
10,150007,"MSG	4181283 10",,,2
TRIAL_RESULT,150390,"MSG	4182050 TRIAL_RESULT 0",,,2
TRIALID,150390,"MSG	4182050 TRIALID 62",,,2
93,150790,"MSG	4182850 93",,,2
52,151549,"MSG	4184367 52",,,2
200,151984,"MSG	4185238 200",,,2
10,152465,"MSG	4186200 10",,,2
TRIAL_RESULT,152851,"MSG	4186972 TRIAL_RESULT 0",,,2
TRIALID,152851,"MSG	4186972 TRIALID 63",,,2
93,153315,"MSG	4187900 93",,,2
53,154074,"MSG	4189417 53",,,2
210,154498,"MSG	4190265 210",,,2
10,154974,"MSG	4191217 10",,,2
TRIAL_RESULT,155378,"MSG	4192025 TRIAL_RESULT 0",,,2
TRIALID,155378,"MSG	4192026 TRIALID 64",,,2
92,155699,"MSG	4192667 92",,,2
52,156457,"MSG	4194184 52",,,2
200,156834,"MSG	4194938 200",,,2
10,157315,"MSG	4195900 10",,,2
TRIAL_RESULT,157755,"MSG	4196780 TRIAL_RESULT 0",,,2
TRIALID,157756,"MSG	4196781 TRIALID 65",,,2
91,158024,"MSG	4197317 91",,,2
51,158782,"MSG	4198834 51",,,2
20,159699,"MSG	4200667 20",,,2
TRIAL_RESULT,160082,"MSG	4201434 TRIAL_RESULT 0",,,2
TRIALID,160082,"MSG	4201434 TRIALID 66",,,2
93,160591,"MSG	4202451 93",,,2
52,161349,"MSG	4203967 52",,,2
200,161759,"MSG	4204788 200",,,2
10,162241,"MSG	4205751 10",,,2
TRIAL_RESULT,162649,"MSG	4206568 TRIAL_RESULT 0",,,2
TRIALID,162649,"MSG	4206568 TRIALID 67",,,2
92,163082,"MSG	4207434 92",,,2
52,163841,"MSG	4208951 52",,,2
200,164211,"MSG	4209691 200",,,2
10,164716,"MSG	4210701 10",,,2
TRIAL_RESULT,165146,"MSG	4211562 TRIAL_RESULT 0",,,2
TRIALID,165146,"MSG	4211562 TRIALID 68",,,2
93,165549,"MSG	4212367 93",,,2
51,166307,"MSG	4213884 51",,,2
200,166687,"MSG	4214643 200",,,2
10,167191,"MSG	4215651 10",,,2
TRIAL_RESULT,167613,"MSG	4216495 TRIAL_RESULT 0",,,2
TRIALID,167613,"MSG	4216496 TRIALID 69",,,2
91,167891,"MSG	4217051 91",,,2
51,168649,"MSG	4218568 51",,,2
10,169566,"MSG	4220401 10",,,2
TRIAL_RESULT,169949,"MSG	4221168 TRIAL_RESULT 0",,,2
TRIALID,169949,"MSG	4221168 TRIALID 70",,,2
92,170249,"MSG	4221768 92",,,2
51,171007,"MSG	4223284 51",,,2
200,171435,"MSG	4224139 200",,,2
10,171949,"MSG	4225168 10",,,2
TRIAL_RESULT,172332,"MSG	4225934 TRIAL_RESULT 0",,,2
TRIALID,172333,"MSG	4225935 TRIALID 71",,,2
93,172691,"MSG	4226651 93",,,2
53,173449,"MSG	4228168 53",,,2
200,173842,"MSG	4228954 200",,,2
10,174324,"MSG	4229918 10",,,2
TRIAL_RESULT,174753,"MSG	4230776 TRIAL_RESULT 0",,,2
TRIALID,174753,"MSG	4230776 TRIALID 72",,,2
91,175208,"MSG	4231685 91",,,2
52,175966,"MSG	4233201 52",,,2
210,176343,"MSG	4233956 210",,,2
10,176849,"MSG	4234968 10",,,2
TRIAL_RESULT,177265,"MSG	4235800 TRIAL_RESULT 0",,,2
TRIALID,177266,"MSG	4235801 TRIALID 73",,,2
92,177699,"MSG	4236668 92",,,2
53,178458,"MSG	4238185 53",,,2
200,178884,"MSG	4239037 200",,,2
10,179341,"MSG	4239951 10",,,2
TRIAL_RESULT,179761,"MSG	4240791 TRIAL_RESULT 0",,,2
TRIALID,179761,"MSG	4240791 TRIALID 74",,,2
93,180274,"MSG	4241818 93",,,2
52,181033,"MSG	4243335 52",,,2
200,181446,"MSG	4244161 200",,,2
10,181924,"MSG	4245118 10",,,2
TRIAL_RESULT,182338,"MSG	4245945 TRIAL_RESULT 0",,,2
TRIALID,182338,"MSG	4245945 TRIALID 75",,,2
91,182774,"MSG	4246818 91",,,2
51,183533,"MSG	4248335 51",,,2
200,184023,"MSG	4249316 200",,,2
10,184549,"MSG	4250368 10",,,2
TRIAL_RESULT,184933,"MSG	4251135 TRIAL_RESULT 0",,,2
!CAL,185980,"MSG	4290678 !CAL ",,,2
!CAL,185980,"MSG	4290678 !CAL Calibration points:  ",,,2
!CAL,185980,"MSG	4290678 !CAL -1.4, -34.2         0,   -711   ",,,2
!CAL,185980,"MSG	4290678 !CAL -10.0, -34.6     -2478,   -711   ",,,2
!CAL,185980,"MSG	4290678 !CAL  7.6, -33.1      2478,   -711   ",,,2
!CAL,185980,"MSG	4290678 !CAL eye check box: (L,R,T,B)",,,2
!CAL,185980,"MSG	4290678 !CAL href cal range: (L,R,T,B)",,,2
!CAL,185980,"MSG	4290678 !CAL Cal coeff:(X=a+bx+dxx,Y=f+goaly)",,,2
!CAL,185980,"MSG	4290679 !CAL Prerotate (eye, ref : cos, sin:  0.99636  0.085275       1     0",,,2
!CAL,185980,"MSG	4290679 !CAL Gains: cx:284.594 lx:297.677 rx:271.534",,,2
!CAL,185980,"MSG	4290679 !CAL Gains: cy:626.850 ty:626.851 by:626.850",,,2
!CAL,185980,"MSG	4290679 !CAL Resolution (upd) at screen center: X=0.9, Y=0.4",,,2
