SubID,Vers,Block,Trial,RewLvl,EffLvl,Congruency,TargetResp,RollingEffLvl,Resp,RT,Acc,Fast,AccRT,IsRewarded,IsMiss,runavgRRgen,runavgRRcond,ZRT,AccZRT,RRS_Score,DASS_Score,GSE_Score,EffLvlNum,RewLvlNum,IsRewardedNum,numericBlock,SubIDnum,zDASS_Score,zGSE_Score,zRRS_Score,IvsCcong
1055,103,1,56,NaN,NaN,1,4,0.2,4,738,1,1,738,0,0,0.8,NaN,0.608655529,0.608655529,13,21,31,-0.5,0.5,0,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,57,NaN,NaN,2,2,0.2,2,675,1,1,675,1,0,0.2,NaN,0.169861392,0.169861392,13,21,31,-0.5,0.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,58,NaN,NaN,0,4,0.2,4,773,1,0,773,0,0,0.8,NaN,0.85243005,0.85243005,13,21,31,0.5,0.5,0,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,59,NaN,NaN,1,3,0.2,2,499,0,1,NaN,0,0,0.6,NaN,-1.055976197,NaN,13,21,31,1.5,0.5,0,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,60,NaN,NaN,2,2,0,2,591,1,1,591,0,0,0.6,NaN,-0.415197458,-0.415197458,13,21,31,-0.5,1.5,0,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,61,NaN,NaN,0,1,0,1,419,1,1,419,1,0,0.6,0.4,-1.613175102,-1.613175102,13,21,31,1.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,62,NaN,NaN,0,2,0.2,2,436,1,1,436,1,0,0.8,NaN,-1.494770335,-1.494770335,13,21,31,0.5,1.5,1,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,63,NaN,NaN,0,3,0.2,3,405,1,1,405,1,0,1,NaN,-1.71068491,-1.71068491,13,21,31,1.5,0.5,1,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,64,NaN,NaN,2,4,0.4,4,416,1,1,416,1,0,1.6,NaN,-1.634070061,-1.634070061,13,21,31,-1.5,1.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,65,NaN,NaN,1,2,0.4,2,488,1,1,488,1,0,2.4,NaN,-1.132591047,-1.132591047,13,21,31,-0.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,66,NaN,NaN,2,4,0.4,4,622,1,1,622,1,0,2.6,NaN,-0.199282882,-0.199282882,13,21,31,1.5,-0.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,67,NaN,NaN,1,1,0.6,1,591,1,1,591,1,0,2.8,NaN,-0.415197458,-0.415197458,13,21,31,-0.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,68,NaN,NaN,0,3,0.6,3,673,1,1,673,1,0,2.2,NaN,0.155931419,0.155931419,13,21,31,1.5,0.5,1,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,69,NaN,NaN,0,4,0.8,4,587,1,1,587,1,0,2.2,0.6,-0.443057403,-0.443057403,13,21,31,1.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,0
1055,103,1,70,NaN,NaN,2,2,1,2,693,1,1,693,1,0,1.6,NaN,0.295231145,0.295231145,13,21,31,0.5,1.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,71,NaN,NaN,1,3,1,3,708,1,1,708,1,0,2.2,NaN,0.39970594,0.39970594,13,21,31,-0.5,-0.5,1,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,72,NaN,NaN,1,4,1,4,395,1,1,395,1,0,2.2,NaN,-1.780334773,-1.780334773,13,21,31,-1.5,0.5,1,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,73,NaN,NaN,2,3,1,3,586,1,1,586,1,0,2.6,NaN,-0.450022389,-0.450022389,13,21,31,0.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,1,74,NaN,NaN,1,1,1,1,696,1,1,696,1,0,2.2,NaN,0.316126104,0.316126104,13,21,31,1.5,-0.5,1,1,1055,2.417291367,0.027394977,0.503877014,1
1055,103,1,75,NaN,NaN,2,3,1,3,642,1,1,642,1,0,2.4,NaN,-0.059983156,-0.059983156,13,21,31,-0.5,-1.5,1,1,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,76,NaN,NaN,0,1,1,1,628,1,1,628,1,0,1.8,0.8,-0.157492964,-0.157492964,13,21,31,1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,77,NaN,NaN,0,4,1,4,820,1,0,820,0,0,1.6,NaN,1.179784406,1.179784406,13,21,31,-0.5,1.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,78,NaN,NaN,0,3,1,3,440,1,1,440,1,0,1,NaN,-1.466910389,-1.466910389,13,21,31,-0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,79,NaN,NaN,2,2,1,2,650,1,1,650,1,0,1.4,0.8,-0.004263266,-0.004263266,13,21,31,1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,80,NaN,NaN,0,3,1,NaN,NaN,0,0,NaN,0,1,1.2,NaN,NaN,NaN,13,21,31,0.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,81,NaN,NaN,1,2,1,2,648,1,1,648,1,0,1,NaN,-0.018193238,-0.018193238,13,21,31,-0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,82,NaN,NaN,1,3,1,NaN,NaN,0,0,NaN,1,1,1,NaN,NaN,NaN,13,21,31,-1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,83,NaN,NaN,1,4,1,4,702,1,1,702,1,0,1.2,NaN,0.357916022,0.357916022,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,84,NaN,NaN,0,2,1,2,750,1,1,750,0,0,1,NaN,0.692235365,0.692235365,13,21,31,-0.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,85,NaN,NaN,2,1,1,1,421,1,1,421,1,0,0.8,NaN,-1.599245129,-1.599245129,13,21,31,-1.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,86,NaN,NaN,1,4,1,3,685,0,1,NaN,1,0,1.4,NaN,0.239511255,NaN,13,21,31,-0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,87,NaN,NaN,1,2,1,2,506,1,1,506,1,0,1.4,NaN,-1.007221293,-1.007221293,13,21,31,-1.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,88,NaN,NaN,2,1,1,1,504,1,1,504,1,0,2,NaN,-1.021151266,-1.021151266,13,21,31,0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,89,NaN,NaN,1,2,1,2,457,1,1,457,1,0,2.2,NaN,-1.348505622,-1.348505622,13,21,31,0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,90,NaN,NaN,2,4,1,3,437,0,1,NaN,1,0,2.8,NaN,-1.487805348,NaN,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,91,NaN,NaN,1,1,1,1,582,1,1,582,1,0,2.6,NaN,-0.477882334,-0.477882334,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,92,NaN,NaN,0,3,1,3,863,1,0,863,0,0,2.6,NaN,1.479278817,1.479278817,13,21,31,0.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,93,NaN,NaN,2,1,1,1,639,1,1,639,1,0,1.8,NaN,-0.080878115,-0.080878115,13,21,31,1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,94,NaN,NaN,1,2,1,2,529,1,1,529,1,0,1.6,NaN,-0.847026608,-0.847026608,13,21,31,-1.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,95,NaN,NaN,0,4,1,4,947,1,0,947,0,0,1.6,NaN,2.064337666,2.064337666,13,21,31,-1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,96,NaN,NaN,1,2,1,2,636,1,1,636,1,0,1.2,NaN,-0.101773074,-0.101773074,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,97,NaN,NaN,1,3,1,NaN,NaN,0,0,NaN,0,1,1.4,0.8,NaN,NaN,13,21,31,1.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,98,NaN,NaN,2,1,0.8,2,954,0,0,NaN,0,0,1.4,0.8,2.113092571,NaN,13,21,31,1.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,99,NaN,NaN,0,3,0.6,3,938,1,0,938,0,0,1,NaN,2.00165279,2.00165279,13,21,31,0.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,100,NaN,NaN,1,2,0.6,2,495,1,1,495,1,0,0.4,NaN,-1.083836143,-1.083836143,13,21,31,0.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,101,NaN,NaN,1,4,0.6,4,600,1,1,600,1,0,1.2,NaN,-0.352512581,-0.352512581,13,21,31,-0.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,102,NaN,NaN,2,1,0.6,1,590,1,1,590,1,0,1.6,NaN,-0.422162444,-0.422162444,13,21,31,0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,103,NaN,NaN,0,2,0.6,1,860,0,0,NaN,0,0,2.2,NaN,1.458383858,NaN,13,21,31,0.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,104,NaN,NaN,1,4,0.6,4,849,1,0,849,0,0,2.2,NaN,1.381769009,1.381769009,13,21,31,1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,105,NaN,NaN,1,2,0.4,2,825,1,0,825,0,0,2.2,NaN,1.214609337,1.214609337,13,21,31,-0.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,106,NaN,NaN,2,1,0.4,1,587,1,1,587,1,0,1.4,NaN,-0.443057403,-0.443057403,13,21,31,-0.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,107,NaN,NaN,1,4,0.4,4,648,1,1,648,1,0,1,0.2,-0.018193238,-0.018193238,13,21,31,1.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,108,NaN,NaN,1,1,0.4,1,583,1,1,583,1,0,1.2,NaN,-0.470917348,-0.470917348,13,21,31,0.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,109,NaN,NaN,0,4,0.4,4,791,1,0,791,0,0,2,NaN,0.977799803,0.977799803,13,21,31,1.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,110,NaN,NaN,2,2,0.2,2,766,1,0,766,0,0,2,NaN,0.803675146,0.803675146,13,21,31,1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,111,NaN,NaN,0,1,0.2,1,465,1,1,465,1,0,2,NaN,-1.292785732,-1.292785732,13,21,31,1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,112,NaN,NaN,1,3,0.4,3,796,1,0,796,0,0,2,NaN,1.012624735,1.012624735,13,21,31,0.5,1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,113,NaN,NaN,2,1,0.4,1,620,1,1,620,1,0,1.2,0.4,-0.213212855,-0.213212855,13,21,31,1.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,114,NaN,NaN,0,2,0.6,2,460,1,1,460,1,0,1.2,NaN,-1.327610663,-1.327610663,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,115,NaN,NaN,2,1,0.6,1,607,1,1,607,0,0,1.6,NaN,-0.303757677,-0.303757677,13,21,31,-1.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,116,NaN,NaN,1,3,0.6,3,976,1,0,976,0,0,1.6,NaN,2.266322269,2.266322269,13,21,31,0.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,117,NaN,NaN,2,4,0.6,4,583,1,1,583,1,0,1.2,NaN,-0.470917348,-0.470917348,13,21,31,-0.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,118,NaN,NaN,1,3,0.6,3,805,1,0,805,0,0,1.6,NaN,1.075309611,1.075309611,13,21,31,-1.5,1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,119,NaN,NaN,1,2,0.6,2,642,1,1,642,1,0,0.8,0.6,-0.059983156,-0.059983156,13,21,31,1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,120,NaN,NaN,0,1,0.6,1,354,1,1,354,1,0,0.6,NaN,-2.065899211,-2.065899211,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,121,NaN,NaN,0,4,0.6,4,825,1,0,825,1,0,0.8,NaN,1.214609337,1.214609337,13,21,31,-1.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,122,NaN,NaN,1,3,0.6,3,922,1,0,922,0,0,1.4,NaN,1.890213009,1.890213009,13,21,31,-0.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,123,NaN,NaN,2,4,0.6,2,692,0,1,NaN,0,0,1,NaN,0.288266159,NaN,13,21,31,1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,124,NaN,NaN,1,2,0.6,2,483,1,1,483,1,0,1,NaN,-1.167415978,-1.167415978,13,21,31,-0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,125,NaN,NaN,2,4,0.6,4,775,1,0,775,0,0,1.4,NaN,0.866360022,0.866360022,13,21,31,0.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,126,NaN,NaN,0,3,0.6,3,681,1,1,681,1,0,1.2,NaN,0.21165131,0.21165131,13,21,31,-0.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,127,NaN,NaN,2,2,0.6,2,789,1,0,789,0,0,1,NaN,0.963869831,0.963869831,13,21,31,-1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,128,NaN,NaN,1,3,0.6,3,724,1,1,724,1,0,1,NaN,0.511145721,0.511145721,13,21,31,0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,129,NaN,NaN,2,1,0.6,1,717,1,1,717,1,0,1.6,NaN,0.462390817,0.462390817,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,130,NaN,NaN,1,3,0.6,3,553,1,1,553,1,0,1.4,0.6,-0.679866937,-0.679866937,13,21,31,1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,131,NaN,NaN,2,4,0.8,4,475,1,1,475,1,0,1.6,NaN,-1.223135869,-1.223135869,13,21,31,-0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,132,NaN,NaN,1,1,0.8,1,446,1,1,446,0,0,1.4,NaN,-1.425120472,-1.425120472,13,21,31,-1.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,133,NaN,NaN,0,4,0.8,4,734,1,1,734,1,0,1.4,NaN,0.580795584,0.580795584,13,21,31,-1.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,134,NaN,NaN,2,3,0.8,3,684,1,1,684,1,0,1,NaN,0.232546269,0.232546269,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,135,NaN,NaN,1,1,0.8,1,601,1,1,601,1,0,0.8,NaN,-0.345547594,-0.345547594,13,21,31,0.5,1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,136,NaN,NaN,1,4,0.8,4,836,1,0,836,0,0,1.4,NaN,1.291224187,1.291224187,13,21,31,-0.5,0.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,137,NaN,NaN,0,2,0.8,2,944,1,0,944,0,0,1.2,NaN,2.043442708,2.043442708,13,21,31,0.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,138,NaN,NaN,0,3,0.8,3,913,1,0,913,1,0,1.2,NaN,1.827528132,1.827528132,13,21,31,-0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,139,NaN,NaN,0,4,0.8,4,760,1,0,760,0,0,1.2,NaN,0.761885228,0.761885228,13,21,31,-1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,140,NaN,NaN,0,1,0.8,1,637,1,1,637,1,0,1,NaN,-0.094808088,-0.094808088,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,2,141,NaN,NaN,1,2,0.8,2,722,1,1,722,1,0,0.4,NaN,0.497215748,0.497215748,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,142,NaN,NaN,2,3,0.8,3,803,1,0,803,1,0,0.6,NaN,1.061379639,1.061379639,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,143,NaN,NaN,1,2,0.8,2,672,1,1,672,1,0,1,NaN,0.148966433,0.148966433,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,144,NaN,NaN,1,3,0.8,NaN,NaN,0,0,NaN,0,1,1.2,NaN,NaN,NaN,13,21,31,0.5,1.5,0,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,145,NaN,NaN,2,4,0.8,4,627,1,1,627,1,0,1.2,NaN,-0.164457951,-0.164457951,13,21,31,0.5,-1.5,1,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,146,NaN,NaN,1,1,0.8,1,610,1,1,610,1,0,1.2,NaN,-0.282862718,-0.282862718,13,21,31,0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,147,NaN,NaN,2,4,0.8,4,902,1,0,902,0,0,1.6,NaN,1.750913283,1.750913283,13,21,31,-0.5,-1.5,0,2,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,2,148,NaN,NaN,1,2,0.8,2,695,1,1,695,1,0,1.2,NaN,0.309161118,0.309161118,13,21,31,-0.5,0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,149,NaN,NaN,1,3,0.8,3,669,1,1,669,1,0,1.4,NaN,0.128071474,0.128071474,13,21,31,-1.5,-0.5,1,2,1055,2.417291367,0.027394977,0.503877014,1
1055,103,2,150,NaN,NaN,0,4,0.8,4,984,1,0,984,0,0,1.8,NaN,2.32204216,2.32204216,13,21,31,-1.5,-0.5,0,2,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,151,NaN,NaN,1,1,0.8,NaN,NaN,0,0,NaN,1,1,1.6,NaN,NaN,NaN,13,21,31,0.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,152,NaN,NaN,0,3,0.8,NaN,NaN,0,0,NaN,0,1,1.6,NaN,NaN,NaN,13,21,31,-1.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,153,NaN,NaN,1,1,0.8,1,548,1,1,548,1,0,1.6,NaN,-0.714691869,-0.714691869,13,21,31,-1.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,154,NaN,NaN,1,4,0.8,4,643,1,1,643,1,0,1.6,NaN,-0.05301817,-0.05301817,13,21,31,-0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,155,NaN,NaN,1,2,0.8,2,589,1,1,589,1,0,1.4,NaN,-0.42912743,-0.42912743,13,21,31,0.5,1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,156,NaN,NaN,0,4,0.8,4,725,1,1,725,1,0,2.2,NaN,0.518110707,0.518110707,13,21,31,-0.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,157,NaN,NaN,2,3,0.8,3,697,1,1,697,1,0,2.2,NaN,0.323091091,0.323091091,13,21,31,-0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,158,NaN,NaN,1,4,0.8,4,545,1,1,545,1,0,2.4,0.6,-0.735586827,-0.735586827,13,21,31,1.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,159,NaN,NaN,0,1,0.8,1,686,1,1,686,1,0,2,NaN,0.246476241,0.246476241,13,21,31,0.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,160,NaN,NaN,2,3,0.8,2,521,0,1,NaN,0,0,2.4,NaN,-0.902746499,NaN,13,21,31,1.5,0.5,0,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,161,NaN,NaN,1,1,0.6,1,463,1,1,463,1,0,1.6,NaN,-1.306715704,-1.306715704,13,21,31,0.5,1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,162,NaN,NaN,0,4,0.6,4,846,1,0,846,0,0,1.8,NaN,1.36087405,1.36087405,13,21,31,0.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,163,NaN,NaN,0,2,0.6,2,725,1,1,725,0,0,1.6,NaN,0.518110707,0.518110707,13,21,31,-1.5,0.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,164,NaN,NaN,2,4,0.6,4,482,1,1,482,1,0,1.4,NaN,-1.174380965,-1.174380965,13,21,31,0.5,1.5,1,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,165,NaN,NaN,1,3,0.6,3,773,1,0,773,0,0,1.6,NaN,0.85243005,0.85243005,13,21,31,0.5,0.5,0,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,166,NaN,NaN,0,4,0.6,4,529,1,1,529,1,0,1.6,NaN,-0.847026608,-0.847026608,13,21,31,1.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,167,NaN,NaN,2,3,0.6,NaN,NaN,0,0,NaN,0,1,1.4,NaN,NaN,NaN,13,21,31,-1.5,-0.5,0,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,168,NaN,NaN,0,2,0.6,NaN,NaN,0,0,NaN,0,1,1.4,NaN,NaN,NaN,13,21,31,-0.5,-0.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,169,NaN,NaN,1,3,0.6,3,711,1,1,711,1,0,1.4,NaN,0.420600899,0.420600899,13,21,31,-1.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,170,NaN,NaN,1,1,0.6,1,453,1,1,453,0,0,1.2,NaN,-1.376365567,-1.376365567,13,21,31,0.5,1.5,0,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,171,NaN,NaN,2,2,0.6,2,519,1,1,519,1,0,1.2,NaN,-0.916676471,-0.916676471,13,21,31,0.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,172,NaN,NaN,0,1,0.6,1,581,1,1,581,1,0,1.2,NaN,-0.484847321,-0.484847321,13,21,31,-0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,173,NaN,NaN,1,4,0.6,4,690,1,1,690,1,0,1.4,NaN,0.274336186,0.274336186,13,21,31,1.5,-0.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,174,NaN,NaN,0,1,0.8,1,702,1,1,702,1,0,1.8,NaN,0.357916022,0.357916022,13,21,31,0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,175,NaN,NaN,0,4,0.8,4,748,1,1,748,1,0,1.4,NaN,0.678305392,0.678305392,13,21,31,0.5,-0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,176,NaN,NaN,0,1,0.8,1,611,1,1,611,1,0,1.8,NaN,-0.275897731,-0.275897731,13,21,31,-0.5,-0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,177,NaN,NaN,2,3,0.8,2,646,0,1,NaN,0,0,1.6,0.6,-0.032123211,NaN,13,21,31,1.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,178,NaN,NaN,1,1,0.6,NaN,NaN,0,0,NaN,0,1,1.4,0.6,NaN,NaN,13,21,31,1.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,179,NaN,NaN,2,2,0.4,2,737,1,1,737,0,0,1,NaN,0.601690543,0.601690543,13,21,31,-0.5,0.5,0,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,180,NaN,NaN,1,1,0.4,1,442,1,1,442,0,0,0.8,NaN,-1.452980417,-1.452980417,13,21,31,0.5,0.5,0,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,181,NaN,NaN,0,2,0.4,2,890,1,0,890,0,0,0.4,NaN,1.667333447,1.667333447,13,21,31,-1.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,182,NaN,NaN,2,3,0.4,3,681,1,1,681,1,0,0,NaN,0.21165131,0.21165131,13,21,31,0.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,183,NaN,NaN,1,4,0.4,4,661,1,1,661,1,0,0.6,0.6,0.072351584,0.072351584,13,21,31,1.5,1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,184,NaN,NaN,0,3,0.6,3,728,1,1,728,1,0,1.4,NaN,0.539005666,0.539005666,13,21,31,1.5,-0.5,1,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,185,NaN,NaN,1,4,0.6,4,595,1,1,595,1,0,1.8,NaN,-0.387337512,-0.387337512,13,21,31,-0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,186,NaN,NaN,0,2,0.6,NaN,NaN,0,0,NaN,0,1,2,NaN,NaN,NaN,13,21,31,-1.5,1.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
1055,103,3,187,NaN,NaN,1,4,0.6,4,689,1,1,689,1,0,2,NaN,0.2673712,0.2673712,13,21,31,1.5,0.5,1,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,188,NaN,NaN,2,1,0.6,1,681,1,1,681,1,0,2,NaN,0.21165131,0.21165131,13,21,31,0.5,-1.5,1,3,1055,2.417291367,0.027394977,0.503877014,NaN
1055,103,3,189,NaN,NaN,1,2,0.6,NaN,NaN,0,0,NaN,0,1,1.4,NaN,NaN,NaN,13,21,31,0.5,-1.5,0,3,1055,2.417291367,0.027394977,0.503877014,1
1055,103,3,190,NaN,NaN,0,1,0.6,NaN,NaN,0,0,NaN,0,1,1,NaN,NaN,NaN,13,21,31,1.5,-0.5,0,3,1055,2.417291367,0.027394977,0.503877014,0
