subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
1,104,1,13,0.5,0.5,-0.5,2,2,0.4,2,864,1,0,864,0,0,0.4,NaN,1.55308515681641,1.55308515681641,750,1,0,congruent,0,697.854516326312,3736.78741483917
1,104,1,14,-0.5,0.5,0,1,NaN,0.2,1,790,1,0,790,0,0,0.2,0,1.01994444426114,1.01994444426114,750,0,0,neutral,0,2260.31073879781,3972.26480684509
1,104,1,15,0.5,-0.5,-0.5,3,3,0,2,701,0,1,NaN,0,0,0.2,NaN,0.378734668350073,NaN,750,0,1,congruent,0,3025.82026698668,4986.45164658337
1,104,1,17,0.5,0.5,-0.5,4,4,0,4,965,1,0,965,0,0,0,NaN,2.28075018341211,2.28075018341211,750,1,0,congruent,0,2276.62709393303,1576.82810599869
1,104,1,18,0.5,-0.5,-0.5,1,1,0,1,802,1,0,802,0,0,0,NaN,1.10639969494578,1.10639969494578,750,1,0,congruent,0,830.105861230035,1705.26535777162
1,104,1,20,0.5,-0.5,0.5,3,4,0,4,877,0,0,NaN,0,0,0,NaN,1.64674501172477,NaN,750,1,0,incongruent,0,3343.7783153141,6043.3272974588
1,104,1,21,-0.5,-0.5,0,2,NaN,0,2,917,1,0,917,0,0,0,0.4,1.93492918067356,1.93492918067356,750,0,0,neutral,0,1269.13252666314,752.04771759637
1,104,1,23,-0.5,-0.5,0,4,NaN,0,4,929,1,0,929,0,0,0,0.4,2.0213844313582,2.0213844313582,750,0,0,neutral,0,10044.2412944102,5089.84352727094
1,104,1,24,0.5,0.5,-0.5,1,1,0,1,870,1,0,870,0,0,0,NaN,1.59631278215873,1.59631278215873,750,1,0,congruent,0,6341.22395900004,10178.0557168317
1,104,1,25,-0.5,-0.5,0,3,NaN,0,3,650,1,1,650,0,0,0,0.2,0.0112998529403608,0.0112998529403608,750,0,0,neutral,0,2534.02277771763,1078.10261394815
1,104,1,26,0.5,0.5,0.5,4,1,0,1,926,0,0,NaN,0,0,0,NaN,1.99977061868704,NaN,750,1,0,incongruent,0,416.494558564588,3433.82910848757
1,104,1,27,0.5,-0.5,0.5,3,2,0,3,767,1,0,767,0,0,0,NaN,0.854238547115583,0.854238547115583,750,0,0,incongruent,0,2069.48708308473,1236.58697642034
1,104,1,28,-0.5,0.5,-0.5,1,1,0,1,780,1,0,780,0,0,0,0,0.947898402023941,0.947898402023941,750,1,0,congruent,0,4005.64219157068,2340.14318464328
1,104,1,29,-0.5,-0.5,0.5,4,3,0,3,830,0,0,NaN,0,0,0,0,1.30812861320993,NaN,750,1,0,incongruent,0,773.408560944613,3211.70044003419
1,104,1,30,-0.5,0.5,0.5,1,2,0,1,939,1,0,939,0,0,0,0,2.0934304735954,2.0934304735954,750,0,0,incongruent,0,1106.03484346096,1193.3960088494
1,104,1,31,-0.5,0.5,0,3,NaN,0,2,838,0,0,NaN,0,0,0,0,1.36576544699969,NaN,750,0,1,neutral,0,3686.18845662446,2090.12191278017
1,104,1,32,0.5,-0.5,-0.5,4,4,0,4,801,1,0,801,0,0,0,NaN,1.09919509072206,1.09919509072206,750,1,0,congruent,0,1590.70720828386,2416.68953868532
1,104,1,34,0.5,0.5,0,4,NaN,0,4,781,1,0,781,0,0,0,NaN,0.955103006247661,0.955103006247661,750,0,0,neutral,0,3766.56390151399,841.92687293895
1,104,1,36,-0.5,-0.5,0.5,4,3,0,3,785,0,0,NaN,0,0,0,0,0.98392142314254,NaN,750,1,0,incongruent,0,1086.24009323338,2085.59708080971
1,104,1,37,0.5,-0.5,-0.5,1,1,0,1,956,1,0,956,0,0,0,NaN,2.21590874539863,2.21590874539863,750,1,0,congruent,0,3262.15738748869,1520.07940486846
1,104,1,38,0.5,0.5,0,2,NaN,0,2,831,1,0,831,0,0,0,NaN,1.31533321743365,1.31533321743365,750,0,0,neutral,0,2206.64838202111,5423.56142417698
1,104,1,39,0.5,0.5,0.5,1,4,0,4,740,0,1,NaN,0,0,0,NaN,0.659714233075147,NaN,750,1,0,incongruent,0,2390.60349358643,903.623222436618
1,104,1,40,-0.5,-0.5,0.5,2,1,0,1,787,0,0,NaN,0,0,0,0,0.99833063158998,NaN,750,1,0,incongruent,0,3031.95420422664,2507.82425729774
1,104,1,41,0.5,0.5,-0.5,4,4,0,3,596,0,1,NaN,0,0,0,NaN,-0.377748775140511,NaN,750,0,1,congruent,0,1724.07436874762,3994.95908520721
1,104,1,42,-0.5,0.5,-0.5,3,3,0,3,867,1,0,867,0,0,0,0,1.57469896948757,1.57469896948757,750,1,0,congruent,0,1410.87806223127,6088.40914335903
1,104,1,43,-0.5,0.5,0.5,1,2,0,4,581,0,1,NaN,0,0,0,0,-0.485817838496309,NaN,750,0,1,incongruent,0,1338.74795614714,2106.92326153584
1,104,1,44,-0.5,0.5,0,3,NaN,0,2,665,0,1,NaN,0,0,0,0,0.119368916296159,NaN,750,0,1,neutral,0,1638.69801677338,687.658518507323
1,104,1,45,0.5,0.5,-0.5,4,4,0,4,771,1,0,771,0,0,0,NaN,0.883056964010463,0.883056964010463,750,1,0,congruent,0,1471.40214177064,2743.69692382286
1,104,1,46,-0.5,-0.5,-0.5,2,2,0,2,851,1,0,851,0,0,0,0,1.45942530190805,1.45942530190805,750,1,0,congruent,0,1901.57634351347,3016.93188122378
1,104,1,47,-0.5,-0.5,-0.5,3,3,0,4,945,0,0,NaN,0,0,0,0,2.13665809893772,NaN,750,0,1,congruent,0,2474.06453286101,2182.31740874052
1,104,1,51,0.5,0.5,0,4,NaN,0,4,768,1,0,768,0,0,0,NaN,0.861443151339303,0.861443151339303,750,0,0,neutral,0,2018.23878124979,2764.93833821928
1,104,1,52,0.5,-0.5,-0.5,3,3,0,3,649,1,1,649,0,0,0,NaN,0.00409524871664096,0.00409524871664096,750,1,0,congruent,0,2534.81575542968,1767.89555215921
1,104,1,53,0.5,-0.5,0,4,NaN,0,4,602,1,1,602,0,0,0,NaN,-0.334521149798192,-0.334521149798192,750,0,0,neutral,0,2890.08415667634,2413.0565205547
1,104,1,54,0.5,0.5,-0.5,1,1,0,1,705,1,1,705,1,0,0,NaN,0.407553085244953,0.407553085244953,750,1,0,congruent,1,1778.63197994772,3814.86296398768
1,104,1,55,0.5,0.5,0,2,NaN,0.2,2,831,1,0,831,0,0,0.4,NaN,1.31533321743365,1.31533321743365,750,0,0,neutral,0,1501.78270231209,3259.40083072765
1,104,1,56,-0.5,0.5,0.5,4,2,0.2,2,950,0,0,NaN,0,0,0.4,0,2.17268112005632,NaN,750,1,0,incongruent,0,2139.56954132839,632.360853441793
1,104,1,57,-0.5,-0.5,0.5,3,1,0.2,4,658,0,1,NaN,0,0,0.4,0,0.0689366867301196,NaN,750,0,1,incongruent,0,2021.61796816549,2443.58378325636
1,104,1,58,0.5,-0.5,0.5,4,2,0.2,2,896,0,0,NaN,0,0,0.4,NaN,1.78363249197544,NaN,750,1,0,incongruent,0,3042.53176195568,3454.24609033507
1,104,1,59,-0.5,0.5,0,1,NaN,0.2,2,743,0,1,NaN,0,0,0.4,0,0.681328045746307,NaN,750,0,1,neutral,0,4424.06418534227,3413.36415183554
1,104,1,60,-0.5,0.5,-0.5,4,4,0.2,3,760,0,0,NaN,0,0,0,0,0.803806317549544,NaN,750,0,1,congruent,0,1889.10296600497,3558.97328582784
1,104,1,61,0.5,-0.5,-0.5,2,2,0.2,2,747,1,1,747,0,0,0,NaN,0.710146462641186,0.710146462641186,750,1,0,congruent,0,1596.911117321,6856.1656353024
1,104,1,62,0.5,-0.5,0.5,1,3,0.2,1,721,1,1,721,0,0,0,NaN,0.52282675282447,0.52282675282447,750,0,0,incongruent,0,3502.38898633592,747.467121647037
1,104,1,63,-0.5,-0.5,0,2,NaN,0.2,2,747,1,1,747,0,0,0,0,0.710146462641186,0.710146462641186,750,0,0,neutral,0,853.48221688002,2951.02473165271
1,104,1,64,0.5,-0.5,-0.5,1,1,0.2,1,736,1,1,736,0,0,0,NaN,0.630895816180268,0.630895816180268,750,1,0,congruent,0,2069.00810592269,2452.52446399249
1,104,1,65,-0.5,-0.5,0,2,NaN,0.2,2,694,1,1,694,0,0,0,0,0.328302438784034,0.328302438784034,750,0,0,neutral,0,849.334233926257,3483.88397570481
1,104,1,66,-0.5,-0.5,0.5,3,2,0.2,2,872,0,0,NaN,1,0,0,0,1.61072199060617,NaN,750,1,0,incongruent,0.1,3877.94202817394,10810.7709421185
1,104,1,67,0.5,-0.5,0,1,NaN,0.2,1,773,1,0,773,0,0,0.2,NaN,0.897466172457902,0.897466172457902,750,0,0,neutral,0,4434.71534954005,5422.85946749373
1,104,1,68,0.5,0.5,-0.5,2,2,0.2,2,781,1,0,781,0,0,0.2,NaN,0.955103006247661,0.955103006247661,750,1,0,congruent,0,1703.7854325867,877.422746677236
1,104,1,69,0.5,0.5,0,4,NaN,0,3,946,0,0,NaN,0,0,0.2,NaN,2.14386270316144,NaN,750,0,1,neutral,0,1657.97677732223,3027.79765578032
1,104,1,70,0.5,-0.5,0.5,2,4,0,3,730,0,1,NaN,0,0,0.2,NaN,0.587668190837949,NaN,750,0,1,incongruent,0,2414.44283470997,5322.27043466928
1,104,1,72,0.5,0.5,0.5,4,3,0,2,636,0,1,NaN,0,0,0,NaN,-0.0895646061917171,NaN,750,0,1,incongruent,0,470.964143758736,1954.03487317883
1,104,1,73,-0.5,-0.5,0,1,NaN,0,2,823,0,0,NaN,0,0,0,0.2,1.25769638364389,NaN,750,0,1,neutral,0,1321.15082234335,5117.27167059182
1,104,1,74,0.5,0.5,-0.5,4,4,0,4,724,1,1,724,1,0,0,NaN,0.54444056549563,0.54444056549563,750,1,0,congruent,1,1311.51163316264,3838.67939165117
1,104,1,75,-0.5,-0.5,0.5,1,2,0.2,2,850,0,0,NaN,0,0,0.4,0.2,1.45222069768433,NaN,750,1,0,incongruent,0,1970.64278808491,752.878633334767
1,104,1,78,0.5,-0.5,-0.5,2,2,0.2,2,564,1,1,564,1,0,0.4,NaN,-0.608296110299546,-0.608296110299546,750,1,0,congruent,1,1944.66293875876,1434.30524933235
1,104,1,79,0.5,0.5,-0.5,3,3,0.2,3,802,1,0,802,0,0,0.8,NaN,1.10639969494578,1.10639969494578,750,1,0,congruent,0,2225.358000407,1923.80692071307
1,104,1,80,0.5,0.5,0,1,NaN,0.2,2,686,0,1,NaN,0,0,0.4,NaN,0.270665604994275,NaN,750,0,1,neutral,0,4318.5796059425,3764.7445376873
1,104,1,81,-0.5,0.5,-0.5,3,3,0.2,3,723,1,1,723,1,0,0.4,0,0.53723596127191,0.53723596127191,750,1,0,congruent,0.1,616.952190446581,1222.25844760599
1,104,1,82,-0.5,0.5,-0.5,1,1,0.2,1,714,1,1,714,1,0,0.6,0.2,0.472394523258431,0.472394523258431,750,1,0,congruent,0.1,775.863100280402,4262.47325411747
1,104,1,83,0.5,-0.5,-0.5,2,2,0.4,2,736,1,1,736,1,0,0.8,NaN,0.630895816180268,0.630895816180268,750,1,0,congruent,1,1589.97332672087,2139.55268877363
1,104,1,84,-0.5,-0.5,-0.5,1,1,0.4,1,739,1,1,739,1,0,0.8,0.2,0.652509628851427,0.652509628851427,750,1,0,congruent,0.1,1858.39313579158,1565.37687965527
1,104,1,85,-0.5,0.5,0.5,4,2,0.4,4,923,1,0,923,0,0,1,0.4,1.97815680601588,1.97815680601588,750,0,0,incongruent,0,1875.37026607374,4826.7198947472
1,104,1,88,-0.5,-0.5,-0.5,1,1,0.4,1,656,1,1,656,0,0,1,0.4,0.0545274782826799,0.0545274782826799,750,1,0,congruent,0,1772.72722113044,2783.86870386847
1,104,1,90,0.5,0.5,-0.5,1,1,0.4,1,639,1,1,639,1,0,0.4,NaN,-0.0679507935205575,-0.0679507935205575,750,1,0,congruent,1,2444.03748497948,1537.44769222322
1,104,1,91,0.5,-0.5,0.5,4,2,0.4,4,681,1,1,681,1,0,0.8,NaN,0.234642583875676,0.234642583875676,750,0,0,incongruent,1,5630.6774506267,993.440463443797
1,104,1,92,-0.5,-0.5,0.5,3,1,0.4,1,758,0,0,NaN,1,0,0.8,0.4,0.789397109102104,NaN,750,1,0,incongruent,0.1,4412.23859911336,2805.86933121122
1,104,1,93,-0.5,-0.5,0,4,NaN,0.4,4,895,1,0,895,0,0,1,0.4,1.77642788775172,1.77642788775172,750,0,0,neutral,0,3542.61942957132,2204.75532778873
1,104,1,94,0.5,-0.5,-0.5,3,3,0.4,4,862,0,0,NaN,0,0,1,NaN,1.53867594836897,NaN,750,0,1,congruent,0,5139.1426423565,1488.63008481418
1,104,1,96,-0.5,0.5,-0.5,1,1,0.2,1,575,1,1,575,1,0,0.6,0.2,-0.529045463838628,-0.529045463838628,750,1,0,congruent,0.1,1361.21775968897,3252.66683515721
1,104,1,97,0.5,-0.5,0.5,4,2,0.4,4,919,1,0,919,1,0,0.4,NaN,1.949338389121,1.949338389121,750,0,0,incongruent,1,2657.56220049728,363.855395739377
1,104,1,98,0.5,-0.5,0,2,NaN,0.4,2,829,1,0,829,0,0,0.6,NaN,1.30092400898621,1.30092400898621,750,0,0,neutral,0,3387.25200582733,2865.66894650886
1,104,1,99,0.5,0.5,-0.5,4,4,0.4,4,930,1,0,930,0,0,0.6,NaN,2.02858903558192,2.02858903558192,750,1,0,congruent,0,2648.25297807634,1628.3346746984
1,104,1,100,0.5,0.5,-0.5,2,2,0.4,2,739,1,1,739,1,0,0.6,NaN,0.652509628851427,0.652509628851427,750,1,0,congruent,1,1903.4215511172,3455.60714253538
1,104,1,101,-0.5,-0.5,0,3,NaN,0.6,1,717,0,1,NaN,0,0,1,0.4,0.494008335929591,NaN,750,0,1,neutral,0,4250.79465916438,898.518317042926
1,104,1,102,0.5,0.5,-0.5,4,4,0.6,4,573,1,1,573,1,0,0.8,NaN,-0.543454672286068,-0.543454672286068,750,1,0,congruent,1,3285.90428387427,1373.75793867636
1,104,1,103,-0.5,0.5,0.5,3,2,0.6,2,864,0,0,NaN,0,0,0.8,0.2,1.55308515681641,NaN,750,1,0,incongruent,0,1691.93877239451,4371.09110851635
1,104,1,104,-0.5,-0.5,-0.5,4,4,0.6,4,614,1,1,614,0,0,0.8,0.4,-0.248065899113554,-0.248065899113554,750,1,0,congruent,0,2962.84493976061,1489.7733022349
1,104,1,105,-0.5,0.5,0.5,2,1,0.6,1,512,0,1,NaN,0,0,0.8,0.2,-0.982935529932978,NaN,750,1,0,incongruent,0,2133.49604985848,2966.94633722991
1,104,1,106,-0.5,0.5,0,3,NaN,0.4,2,682,0,1,NaN,0,0,0.4,0.2,0.241847188099396,NaN,750,0,1,neutral,0,1824.43901628984,6327.87626219294
1,104,1,107,-0.5,0.5,-0.5,1,1,0.4,1,600,1,1,600,1,0,0.4,0.2,-0.348930358245632,-0.348930358245632,750,1,0,congruent,0.1,476.895583667382,1028.48707063545
1,104,1,108,0.5,0.5,0.5,4,2,0.4,4,838,1,0,838,0,0,0.2,NaN,1.36576544699969,1.36576544699969,750,0,0,incongruent,0,1834.11616608345,3096.69402766816
1,104,1,109,-0.5,-0.5,-0.5,1,1,0.2,1,532,1,1,532,0,0,0.2,0.2,-0.838843445458581,-0.838843445458581,750,1,0,congruent,0,2955.15647894203,2293.50595350706
1,104,1,110,0.5,0.5,-0.5,3,3,0.2,3,563,1,1,563,1,0,0.2,NaN,-0.615500714523266,-0.615500714523266,750,1,0,congruent,1,3131.31936528765,1684.45679631131
1,104,1,111,0.5,0.5,-0.5,2,2,0.4,2,669,1,1,669,1,0,0.6,NaN,0.148187333191038,0.148187333191038,750,1,0,congruent,1,457.830215293478,1939.122331947
1,104,1,112,0.5,-0.5,0.5,1,3,0.6,2,874,0,0,NaN,1,0,1,NaN,1.62513119905361,NaN,750,0,1,incongruent,1,3284.19861896893,2212.23628702836
1,104,1,113,0.5,0.5,0.5,4,2,0.6,4,913,1,0,913,0,0,1.2,NaN,1.90611076377868,1.90611076377868,750,0,0,incongruent,0,2737.13844491369,1269.58871238707
1,104,1,114,0.5,0.5,-0.5,1,1,0.6,1,646,1,1,646,1,0,1.2,NaN,-0.0175185639545186,-0.0175185639545186,750,1,0,congruent,1,1837.7442624441,1185.19378860446
1,104,1,118,-0.5,0.5,-0.5,1,1,0.6,1,563,1,1,563,1,0,1.2,0.4,-0.615500714523266,-0.615500714523266,750,1,0,congruent,0.1,456.654902795667,2912.74659451582
1,104,1,119,-0.5,-0.5,0,4,NaN,0.6,4,739,1,1,739,0,0,1.4,0.2,0.652509628851427,0.652509628851427,750,0,0,neutral,0,3300.32574100379,1100.02742387104
1,104,1,120,0.5,-0.5,-0.5,1,1,0.6,1,578,1,1,578,0,0,1,NaN,-0.507431651167468,-0.507431651167468,750,1,0,congruent,0,1606.3866868858,2238.48314169181
1,104,1,121,-0.5,0.5,0.5,3,2,0.6,3,962,1,0,962,0,0,1,0.4,2.25913637074095,2.25913637074095,750,0,0,incongruent,0,1879.14789190362,1641.32735405197
1,104,1,122,-0.5,-0.5,0,1,NaN,0.4,1,675,1,1,675,0,0,0.6,0,0.191414958533357,0.191414958533357,750,0,0,neutral,0,2123.29476342886,1850.3850210113
1,104,1,123,0.5,0.5,-0.5,3,3,0.4,3,579,1,1,579,1,0,0.2,NaN,-0.500227046943749,-0.500227046943749,750,1,0,congruent,1,1834.76830572415,1006.3576806448
1,104,1,124,-0.5,0.5,-0.5,4,4,0.6,4,717,1,1,717,1,0,0.4,0.4,0.494008335929591,0.494008335929591,750,1,0,congruent,0.1,1411.17311472919,729.257414021781
1,104,1,125,-0.5,-0.5,0.5,3,2,0.6,2,739,0,1,NaN,0,0,0.6,0,0.652509628851427,NaN,750,1,0,incongruent,0,1235.84007237546,1874.27912321085
1,104,1,126,-0.5,0.5,0.5,1,4,0.6,4,725,0,1,NaN,0,0,0.6,0.6,0.55164516971935,NaN,750,1,0,incongruent,0,9794.91573084258,933.052422468077
1,104,1,127,0.5,0.5,-0.5,2,2,0.6,3,795,0,0,NaN,0,0,0.6,NaN,1.05596746537974,NaN,750,0,1,congruent,0,6985.63600816201,691.629242781962
1,104,1,128,0.5,-0.5,0,1,NaN,0.4,1,634,1,1,634,1,0,0.6,NaN,-0.103973814639157,-0.103973814639157,750,0,0,neutral,1,1907.20496586347,1698.98064841161
1,104,1,129,-0.5,-0.5,0.5,2,4,0.4,4,725,0,1,NaN,1,0,0.6,0,0.55164516971935,NaN,750,1,0,incongruent,0.1,4776.66491351936,3267.14150219426
1,104,1,130,0.5,-0.5,0,4,NaN,0.4,4,618,1,1,618,1,0,0.6,NaN,-0.219247482218674,-0.219247482218674,750,0,0,neutral,1,1431.73010735349,2311.62795568118
1,104,1,131,0.5,0.5,-0.5,3,3,0.4,3,666,1,1,666,1,0,1,NaN,0.126573520519878,0.126573520519878,750,1,0,congruent,1,891.252143028925,1377.1268987824
1,104,1,132,-0.5,0.5,0.5,4,1,0.6,1,773,0,0,NaN,0,0,1.4,0.6,0.897466172457902,NaN,750,1,0,incongruent,0,1679.28756217576,2032.64075774754
1,104,1,133,-0.5,-0.5,0.5,3,4,0.4,4,698,0,1,NaN,0,0,1.4,0.2,0.357120855678914,NaN,750,1,0,incongruent,0,712.038241709531,2856.90236735504
1,104,1,134,0.5,0.5,-0.5,1,1,0.4,1,713,1,1,713,1,0,1,NaN,0.465189919034711,0.465189919034711,750,1,0,congruent,1,863.402273448736,553.539803065507
1,104,1,135,0.5,-0.5,-0.5,3,3,0.4,3,891,1,0,891,0,0,1.2,NaN,1.74760947085684,1.74760947085684,750,1,0,congruent,0,3163.4012366922,1622.21181838271
1,104,1,136,-0.5,-0.5,-0.5,1,1,0.4,1,453,1,1,453,1,0,0.8,0.2,-1.40800717913245,-1.40800717913245,750,1,0,congruent,0.1,6644.82927062048,1863.91463258523
1,104,1,137,-0.5,-0.5,0,2,NaN,0.4,2,678,1,1,678,0,0,0.6,0.4,0.213028771204517,0.213028771204517,750,0,0,neutral,0,414.992601799114,3994.52113188247
1,104,1,138,0.5,-0.5,0.5,1,4,0.4,4,650,0,1,NaN,1,0,0.6,NaN,0.0112998529403608,NaN,750,1,0,incongruent,1,1912.9826867253,709.831955638444
1,104,1,139,-0.5,0.5,0.5,4,3,0.4,3,641,0,1,NaN,0,0,1,0.4,-0.0535415850731178,NaN,750,1,0,incongruent,0,1703.12371606687,1836.99104845187
1,104,1,140,-0.5,0.5,-0.5,2,2,0.4,2,606,1,1,606,1,0,0.6,0.2,-0.305702732903313,-0.305702732903313,750,1,0,congruent,0.1,2756.69804312602,4569.14190624302
1,104,1,141,-0.5,-0.5,-0.5,1,1,0.6,1,586,1,1,586,0,0,0.8,0.4,-0.44979481737771,-0.44979481737771,750,1,0,congruent,0,4290.42232177827,2943.59328036023
1,104,1,142,-0.5,-0.5,0.5,4,3,0.6,3,802,0,0,NaN,0,0,0.6,0.4,1.10639969494578,NaN,750,1,0,incongruent,0,849.006818258922,1986.96144289733
1,104,1,143,-0.5,-0.5,0.5,3,2,0.6,2,672,0,1,NaN,1,0,0.6,0.2,0.169801145862197,NaN,750,1,0,incongruent,0.1,2045.11325029871,1285.45304782807
1,104,1,144,-0.5,-0.5,-0.5,1,1,0.6,1,510,1,1,510,1,0,0.4,0.4,-0.997344738380418,-0.997344738380418,750,1,0,congruent,0.1,1239.99159373459,795.406359144033
1,104,1,145,0.5,-0.5,0,4,NaN,0.6,3,727,0,1,NaN,0,0,0.6,NaN,0.566054378166789,NaN,750,0,1,neutral,0,2789.05840915794,2255.02549066253
1,104,1,146,-0.5,0.5,0.5,3,2,0.6,2,779,0,0,NaN,0,0,0.4,0.4,0.940693797800221,NaN,750,1,0,incongruent,0,1486.15940638854,394.894167838632
1,104,1,147,0.5,-0.5,0,4,NaN,0.4,3,697,0,1,NaN,0,0,0.4,NaN,0.349916251455194,NaN,750,0,1,neutral,0,913.121446123643,982.570765911822
1,104,1,148,0.5,0.5,0.5,2,4,0.4,3,797,0,0,NaN,0,0,0.4,NaN,1.07037667382718,NaN,750,0,1,incongruent,0,1116.28357810516,1156.81960165424
1,104,1,149,-0.5,-0.5,0,1,NaN,0.4,1,674,1,1,674,1,0,0.2,0.4,0.184210354309637,0.184210354309637,750,0,0,neutral,0.1,1207.39762026018,6729.14055875827
1,104,1,150,0.5,0.5,-0.5,3,3,0.4,3,805,1,0,805,0,0,0.2,NaN,1.12801350761694,1.12801350761694,750,1,0,congruent,0,1179.2529918338,1397.98194013894
1,104,2,152,-0.5,0.5,0,4,NaN,0.2,3,650,0,1,NaN,0,0,0.6,0.2,0.0112998529403608,NaN,750,0,1,neutral,0,1276.7728730629,4389.08510668194
1,104,2,153,0.5,-0.5,-0.5,2,2,0.2,2,665,1,1,665,0,0,0.6,NaN,0.119368916296159,0.119368916296159,750,1,0,congruent,0,988.698931187767,752.284212761527
1,104,2,154,0.5,-0.5,0,4,NaN,0.2,3,552,0,1,NaN,1,0,0.6,NaN,-0.694751360984184,NaN,750,0,1,neutral,1,1811.06392853531,2420.81317362627
1,104,2,156,0.5,0.5,-0.5,1,1,0.2,1,589,1,1,589,1,0,0.8,NaN,-0.42818100470655,-0.42818100470655,750,1,0,congruent,1,2297.54878289055,902.975496440957
1,104,2,157,0.5,0.5,0.5,4,3,0.2,4,744,1,1,744,1,0,0.8,NaN,0.688532649970027,0.688532649970027,750,0,0,incongruent,1,12070.9272310545,1649.30250366647
1,104,2,158,-0.5,-0.5,-0.5,1,1,0.4,1,519,1,1,519,1,0,1.2,0.6,-0.932503300366939,-0.932503300366939,750,1,0,congruent,0.1,2025.25199109602,1280.7733016048
1,104,2,160,-0.5,-0.5,0,1,NaN,0.4,1,757,1,0,757,0,0,1,0.8,0.782192504878385,0.782192504878385,750,0,0,neutral,0,2708.56637379418,1296.05720767721
1,104,2,161,-0.5,0.5,-0.5,4,4,0.4,4,583,1,1,583,1,0,1,0.2,-0.471408630048869,-0.471408630048869,750,1,0,congruent,0.1,3631.42097713716,1277.20501567721
1,104,2,162,-0.5,0.5,0.5,1,2,0.6,2,964,0,0,NaN,0,0,0.8,0.4,2.27354557918839,NaN,750,1,0,incongruent,0,4630.16341412685,5631.00411145141
1,104,2,163,0.5,-0.5,-0.5,3,3,0.6,3,517,1,1,517,1,0,0.4,NaN,-0.946912508814379,-0.946912508814379,750,1,0,congruent,1,1931.97109233803,1094.02976214098
1,104,2,164,-0.5,0.5,-0.5,4,4,0.6,4,629,1,1,629,1,0,0.6,0.4,-0.139996835757756,-0.139996835757756,750,1,0,congruent,0.1,2150.89206655448,479.8879361958
1,104,2,165,0.5,-0.5,0.5,1,2,0.8,1,899,1,0,899,1,0,0.8,NaN,1.8052463046466,1.8052463046466,750,0,0,incongruent,1,2284.32503912974,3879.30242523449
1,104,2,166,-0.5,-0.5,0,4,NaN,0.8,3,553,0,1,NaN,1,0,1.2,0.8,-0.687546756760465,NaN,750,0,1,neutral,0.1,534.831833902559,1669.28128083382
1,104,2,167,0.5,0.5,-0.5,2,2,0.8,2,822,1,0,822,0,0,1.2,NaN,1.25049177942017,1.25049177942017,750,1,0,congruent,0,673.620780763948,9282.78202158679
1,104,2,168,0.5,-0.5,-0.5,3,3,0.6,3,512,1,1,512,1,0,1.2,NaN,-0.982935529932978,-0.982935529932978,750,1,0,congruent,1,2026.69627864329,2575.42485335567
1,104,2,169,0.5,-0.5,0.5,2,4,0.6,4,655,0,1,NaN,1,0,1.2,NaN,0.0473228740589601,NaN,750,1,0,incongruent,1,1340.03084670061,4232.86904425855
