subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
18,104,1,68,0.5,-0.5,0,1,NaN,1,1,702,1,1,702,1,0,1.6,NaN,0.796512605363871,0.796512605363871,750,0,0,neutral,1,418.769110678773,2628.62369337647
18,104,1,69,-0.5,0.5,-0.5,3,3,1,3,490,1,1,490,1,0,1.6,1,-0.906461130105742,-0.906461130105742,750,1,0,congruent,0.1,931.324833849977,338.426030386722
18,104,1,70,-0.5,0.5,-0.5,2,2,1,2,523,1,1,523,1,0,1.6,1,-0.641375595810944,-0.641375595810944,750,1,0,congruent,0.1,2529.06152960602,854.113807814546
18,104,1,71,0.5,-0.5,0,1,NaN,1,1,550,1,1,550,1,0,1.6,NaN,-0.424487431387927,-0.424487431387927,750,0,0,neutral,1,1017.88602463793,712.361940768378
18,104,1,72,0.5,0.5,-0.5,4,4,1,4,305,1,1,305,1,0,1.6,NaN,-2.39254670115234,-2.39254670115234,750,1,0,congruent,1,278.960965413998,341.539388119494
18,104,1,73,-0.5,0.5,0,3,NaN,1,3,651,1,1,651,1,0,1.6,1,0.386834961453728,0.386834961453728,750,0,0,neutral,0.1,1009.92579819177,1370.05231385354
18,104,1,74,0.5,0.5,-0.5,1,1,1,1,479,1,1,479,1,0,1.4,NaN,-0.994822974870675,-0.994822974870675,750,1,0,congruent,1,1314.41900429861,1776.34179625716
18,104,1,75,-0.5,0.5,-0.5,4,4,1,4,624,1,1,624,1,0,1.6,1,0.169946797030711,0.169946797030711,750,1,0,congruent,0.1,1901.40342639492,952.640661570604
18,104,1,76,-0.5,0.5,0.5,1,3,1,1,741,1,1,741,1,0,1.6,1,1.10979550953045,1.10979550953045,750,0,0,incongruent,0.1,667.436612957612,1207.96147583804
18,104,1,77,-0.5,0.5,-0.5,2,2,1,2,526,1,1,526,1,0,1.4,1,-0.617276910875053,-0.617276910875053,750,1,0,congruent,0.1,2075.51981184236,253.686775980103
18,104,1,78,-0.5,0.5,-0.5,3,3,1,3,494,1,1,494,1,0,1.2,1,-0.874329550191221,-0.874329550191221,750,1,0,congruent,0.1,1325.8466844392,632.096015782227
18,104,1,79,-0.5,0.5,0,1,NaN,1,2,568,0,1,NaN,0,0,1.2,1,-0.279895321772583,NaN,750,0,1,neutral,0,3666.62854422488,1029.70858624873
18,104,1,80,0.5,0.5,-0.5,3,3,0.8,3,701,1,1,701,1,0,0.8,NaN,0.788479710385241,0.788479710385241,750,1,0,congruent,1,2732.37136100114,1397.10430254519
18,104,1,81,0.5,0.5,0.5,1,4,0.8,1,431,1,1,431,1,0,1,NaN,-1.38040193384493,-1.38040193384493,750,0,0,incongruent,1,771.743132526803,450.15117736586
18,104,1,82,-0.5,0.5,0.5,4,3,0.8,4,328,1,1,328,1,0,1.2,0.8,-2.20779011664384,-2.20779011664384,750,0,0,incongruent,0.1,396.997722401612,500.061004773014
18,104,1,83,-0.5,-0.5,0.5,3,1,0.8,1,469,0,1,NaN,1,0,1.2,0.2,-1.07515192465698,NaN,750,1,0,incongruent,0.1,4089.59324737312,1086.15565141335
18,104,1,84,0.5,0.5,0,1,NaN,0.8,1,549,1,1,549,1,0,1.2,NaN,-0.432520326366557,-0.432520326366557,750,0,0,neutral,1,1850.81916556161,963.612984704383
18,104,1,85,0.5,0.5,-0.5,4,4,0.8,4,745,1,1,745,1,0,1.6,NaN,1.14192708944497,1.14192708944497,750,1,0,congruent,1,2238.60725944243,4859.09896274344
18,104,1,86,-0.5,-0.5,0.5,2,1,1,2,752,1,0,752,1,0,1.6,0.4,1.19815735429538,1.19815735429538,750,0,0,incongruent,0.1,1296.92615979939,1418.51030291932
18,104,1,87,0.5,-0.5,-0.5,3,3,1,3,604,1,1,604,1,0,1.4,NaN,0.00928889745810647,0.00928889745810647,750,1,0,congruent,1,354.22791782958,1209.12627407205
18,104,1,88,-0.5,0.5,-0.5,1,1,1,1,561,1,1,561,1,0,1.6,0.8,-0.336125586622994,-0.336125586622994,750,1,0,congruent,0.1,1942.56986947582,1909.12153325768
18,104,1,89,-0.5,0.5,-0.5,4,4,1,4,641,1,1,641,1,0,1.6,0.8,0.306506011667426,0.306506011667426,750,1,0,congruent,0.1,838.582029500549,683.508333173287
18,104,1,90,-0.5,-0.5,-0.5,1,1,1,3,790,0,0,NaN,1,0,1.4,0.6,1.50340736348333,NaN,750,0,1,congruent,0.1,1503.63115808726,970.408754493772
18,104,1,91,-0.5,0.5,0,2,NaN,1,2,576,1,1,576,1,0,1.2,0.8,-0.215632161943541,-0.215632161943541,750,0,0,neutral,0.1,1882.98734610869,699.613551820446
18,104,1,92,0.5,0.5,-0.5,4,4,1,4,467,1,1,467,1,0,1.2,NaN,-1.09121771461424,-1.09121771461424,750,1,0,congruent,1,717.943153888011,1776.37631652387
18,104,1,93,0.5,0.5,-0.5,3,3,1,3,603,1,1,603,1,0,1.2,NaN,0.00125600247947622,0.00125600247947622,750,1,0,congruent,1,3688.49088493451,528.509748884139
18,104,1,94,-0.5,-0.5,0,4,NaN,1,4,527,1,1,527,1,0,1.4,0.8,-0.609244015896423,-0.609244015896423,750,0,0,neutral,0.1,1331.83911449673,1428.24644384253
18,104,1,95,0.5,-0.5,-0.5,1,1,1,1,461,1,1,461,1,0,1.4,NaN,-1.13941508448602,-1.13941508448602,750,1,0,congruent,1,3053.85081567177,864.982062884637
18,104,1,96,0.5,0.5,0,4,NaN,1,4,648,1,1,648,1,0,1.6,NaN,0.362736276517838,0.362736276517838,750,0,0,neutral,1,1601.8282248112,1097.01498715164
18,104,1,97,-0.5,0.5,-0.5,3,3,1,3,609,1,1,609,1,0,1.8,0.8,0.0494533723512577,0.0494533723512577,750,1,0,congruent,0.1,2879.78949363028,2433.47805077109
18,104,1,98,-0.5,0.5,0.5,4,2,1,4,756,1,0,756,0,0,1.6,1,1.2302889342099,1.2302889342099,750,0,0,incongruent,0,3845.19408183716,6162.17093146182
18,104,1,99,-0.5,0.5,0,1,NaN,0.8,1,487,1,1,487,1,0,1.2,0.8,-0.930559815041633,-0.930559815041633,750,0,0,neutral,0.1,5117.13141859085,730.776506887517
18,104,1,100,-0.5,0.5,-0.5,4,4,0.8,4,532,1,1,532,1,0,1.2,0.8,-0.569079541003272,-0.569079541003272,750,1,0,congruent,0.1,1490.60085525581,1551.87281114717
18,104,1,101,-0.5,-0.5,0.5,1,2,0.8,1,544,1,1,544,1,0,1,1,-0.472684801259709,-0.472684801259709,750,0,0,incongruent,0.1,711.109531725079,931.865598784854
18,104,1,102,0.5,0.5,-0.5,4,4,0.8,4,470,1,1,470,1,0,0.8,NaN,-1.06711902967835,-1.06711902967835,750,1,0,congruent,1,1241.58529785914,1955.42063694199
18,104,1,103,-0.5,0.5,0,3,NaN,0.8,3,657,1,1,657,1,0,1,0.8,0.43503233132551,0.43503233132551,750,0,0,neutral,0.1,2561.58191068294,2854.12623790101
18,104,1,104,-0.5,-0.5,-0.5,4,4,0.8,4,557,1,1,557,1,0,1.2,1,-0.368257166537515,-0.368257166537515,750,1,0,congruent,0.1,2087.93819487976,449.778079604161
18,104,1,105,-0.5,-0.5,-0.5,1,1,0.8,1,603,1,1,603,1,0,1.2,1,0.00125600247947622,0.00125600247947622,750,1,0,congruent,0.1,1192.01694847242,844.502044049973
18,104,1,106,-0.5,0.5,-0.5,4,4,0.8,4,567,1,1,567,1,0,1.2,0.8,-0.287928216751213,-0.287928216751213,750,1,0,congruent,0.1,2664.72919593436,3288.98469346934
18,104,1,107,-0.5,-0.5,-0.5,3,3,1,3,418,1,1,418,1,0,1.2,1,-1.48482956856712,-1.48482956856712,750,1,0,congruent,0.1,405.68275901206,746.720427991626
18,104,1,108,-0.5,0.5,0.5,1,4,1,1,540,1,1,540,1,0,1,0.8,-0.50481638117423,-0.50481638117423,750,0,0,incongruent,0.1,1993.02672737475,470.654688922002
18,104,1,109,-0.5,-0.5,0,3,NaN,1,2,513,0,1,NaN,1,0,1,1,-0.721704545597246,NaN,750,0,1,neutral,0.1,8267.76102241171,976.74728285914
18,104,1,110,-0.5,0.5,-0.5,2,2,1,2,620,1,1,620,1,0,1,1,0.13781521711619,0.13781521711619,750,1,0,congruent,0.1,1686.08726292291,763.854379075952
18,104,1,111,0.5,0.5,0.5,3,4,1,3,683,1,1,683,1,0,1,NaN,0.643887600769896,0.643887600769896,750,0,0,incongruent,1,2503.99707879744,2659.7643939236
18,104,1,112,0.5,0.5,0.5,1,3,1,1,606,1,1,606,1,0,1.2,NaN,0.025354687415367,0.025354687415367,750,0,0,incongruent,1,1275.87845963686,384.494671064897
18,104,1,113,-0.5,-0.5,-0.5,2,2,1,2,948,1,0,948,1,0,1.4,1,2.77260477010691,2.77260477010691,750,1,0,congruent,0.1,830.813238006187,1921.15350819803
18,104,1,114,0.5,0.5,0,1,NaN,1,1,613,1,1,613,1,0,1.4,NaN,0.0815849522657787,0.0815849522657787,750,0,0,neutral,1,2063.36746725374,1194.91771777732
18,104,1,115,0.5,-0.5,-0.5,4,4,1,4,489,1,1,489,1,0,1.6,NaN,-0.914494025084372,-0.914494025084372,750,1,0,congruent,1,1103.65779263058,1520.79410908024
18,104,1,116,-0.5,-0.5,0,2,NaN,1,2,754,1,0,754,1,0,1.8,1,1.21422314425264,1.21422314425264,750,0,0,neutral,0.1,1336.70189555155,2565.80316230347
18,104,1,117,-0.5,0.5,-0.5,1,1,1,1,534,1,1,534,1,0,1.6,1,-0.553013751046011,-0.553013751046011,750,1,0,congruent,0.1,2278.03059397006,2965.33405219892
18,104,1,118,-0.5,0.5,-0.5,4,4,1,4,475,1,1,475,1,0,1.4,1,-1.0269545547852,-1.0269545547852,750,1,0,congruent,0.1,778.340112921531,642.442975159058
18,104,1,119,-0.5,-0.5,-0.5,1,1,1,1,792,1,0,792,1,0,1.4,1,1.51947315344059,1.51947315344059,750,1,0,congruent,0.1,1370.77678584353,1827.1132429717
18,104,1,120,-0.5,0.5,0.5,3,2,1,3,899,1,0,899,0,0,1.2,1,2.37899291615403,2.37899291615403,750,0,0,incongruent,0,2445.2126095669,2890.00241636229
18,104,1,122,-0.5,-0.5,-0.5,3,3,0.8,3,478,1,1,478,1,0,0.8,1,-1.00285586984931,-1.00285586984931,750,1,0,congruent,0.1,1139.04216425404,398.188640391073
18,104,1,123,0.5,0.5,0,2,NaN,0.8,2,644,1,1,644,1,0,0.8,NaN,0.330604696603316,0.330604696603316,750,0,0,neutral,1,247.984740386433,1686.15649778474
18,104,1,124,0.5,-0.5,0.5,1,2,0.8,1,661,1,1,661,1,0,1,NaN,0.467163911240031,0.467163911240031,750,0,0,incongruent,1,2362.42207007515,998.748830930289
18,104,1,125,-0.5,-0.5,0.5,2,3,0.8,2,630,1,1,630,1,0,1.2,1,0.218144166902493,0.218144166902493,750,0,0,incongruent,0.1,756.458562629091,1020.10494110906
18,104,1,126,0.5,-0.5,0,3,NaN,0.8,3,566,1,1,566,1,0,1.4,NaN,-0.295961111729843,-0.295961111729843,750,0,0,neutral,1,452.622279145714,519.527375499479
18,104,1,127,0.5,-0.5,0.5,2,4,0.8,4,853,0,0,NaN,1,0,1.6,NaN,2.00947974713704,NaN,750,1,0,incongruent,1,2375.78692501512,2182.21400862195
18,104,1,128,-0.5,-0.5,0.5,1,2,0.8,1,585,1,1,585,0,0,1.8,1,-0.143336107135868,-0.143336107135868,750,0,0,incongruent,0,2140.79790030727,1098.81606761056
18,104,1,129,-0.5,0.5,0.5,2,4,0.8,3,776,0,0,NaN,0,0,1.4,0.8,1.39094683378251,NaN,750,0,1,incongruent,0,1912.94162585305,1666.56670128463
18,104,1,130,-0.5,-0.5,0.5,1,2,0.6,1,626,1,1,626,0,0,1,0.8,0.186012586987972,0.186012586987972,750,0,0,incongruent,0,1570.6431815509,1010.29361585938
18,104,1,131,0.5,0.5,-0.5,4,4,0.6,4,587,1,1,587,1,0,0.8,NaN,-0.127270317178608,-0.127270317178608,750,1,0,congruent,1,2434.01722464875,1332.09336131526
18,104,1,132,-0.5,-0.5,-0.5,1,1,0.6,1,528,1,1,528,1,0,0.8,0.6,-0.601211120917793,-0.601211120917793,750,1,0,congruent,0.1,977.60458044546,1194.51753180788
18,104,1,133,-0.5,0.5,0,2,NaN,0.6,3,670,0,1,NaN,0,0,0.6,0.6,0.539459966047703,NaN,750,0,1,neutral,0,1274.03956471266,1442.92519591852
18,104,1,134,-0.5,-0.5,-0.5,1,1,0.4,1,596,1,1,596,0,0,0.6,0.6,-0.0549742623709355,-0.0549742623709355,750,1,0,congruent,0,3889.84353266006,1747.94913908581
18,104,1,135,0.5,-0.5,-0.5,4,4,0.4,4,528,1,1,528,0,0,0.6,NaN,-0.601211120917793,-0.601211120917793,750,1,0,congruent,0,1602.97343571349,835.969456567874
18,104,1,136,-0.5,-0.5,0.5,1,3,0.4,1,803,1,0,803,0,0,0.6,0.4,1.60783499820553,1.60783499820553,750,0,0,incongruent,0,1752.22612925259,1407.54947258303
18,104,1,137,0.5,0.5,0,2,NaN,0.4,2,803,1,0,803,0,0,0.2,NaN,1.60783499820553,1.60783499820553,750,0,0,neutral,0,1862.86176825066,4862.93995602037
18,104,1,138,-0.5,0.5,0.5,4,2,0.4,4,534,1,1,534,1,0,0,0.4,-0.553013751046011,-0.553013751046011,750,0,0,incongruent,0.1,1898.60299983457,297.906138551685
18,104,1,139,0.5,-0.5,-0.5,3,3,0.4,3,624,1,1,624,0,0,0.2,NaN,0.169946797030711,0.169946797030711,750,1,0,congruent,0,601.29271960963,2733.99772917091
18,104,1,140,0.5,0.5,-0.5,1,1,0.4,1,488,1,1,488,1,0,0.2,NaN,-0.922526920063003,-0.922526920063003,750,1,0,congruent,1,697.872176045483,621.642809957185
18,104,1,141,0.5,-0.5,0,2,NaN,0.6,3,650,0,1,NaN,1,0,0.6,NaN,0.378802066475098,NaN,750,0,1,neutral,1,7882.96422838494,1115.06422543802
18,104,1,142,0.5,0.5,-0.5,3,3,0.6,3,554,1,1,554,1,0,1,NaN,-0.392355851473406,-0.392355851473406,750,1,0,congruent,1,1029.268766603,2042.1080187317
18,104,1,143,0.5,-0.5,0,2,NaN,0.6,2,669,1,1,669,1,0,1.4,NaN,0.531427071069073,0.531427071069073,750,0,0,neutral,1,811.176644309626,2872.52592091157
18,104,1,144,-0.5,-0.5,-0.5,4,4,0.6,4,432,1,1,432,1,0,1.6,0.2,-1.3723690388663,-1.3723690388663,750,1,0,congruent,0.1,2889.50122999145,784.611021830458
18,104,1,145,0.5,0.5,0,1,NaN,0.6,1,567,1,1,567,1,0,1.8,NaN,-0.287928216751213,-0.287928216751213,750,0,0,neutral,1,695.072635320604,1178.3759327964
18,104,1,146,-0.5,0.5,0.5,3,4,0.8,3,746,1,1,746,1,0,1.8,0.4,1.1499599844236,1.1499599844236,750,0,0,incongruent,0.1,3975.74977775958,1088.9892980963
18,104,1,147,0.5,-0.5,0.5,4,1,1,1,585,0,1,NaN,1,0,1.6,NaN,-0.143336107135868,NaN,750,1,0,incongruent,1,5375.18871364536,802.013114561023
18,104,1,148,-0.5,-0.5,-0.5,2,2,1,2,725,1,1,725,1,0,1.6,0.4,0.981269189872367,0.981269189872367,750,1,0,congruent,0.1,3229.24763926812,1549.41625288974
18,104,1,149,0.5,-0.5,0.5,3,1,1,3,836,1,0,836,1,0,1.4,NaN,1.87292053250032,1.87292053250032,750,0,0,incongruent,1,1159.30979444455,1902.50146394327
