subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
42,104,1,47,0.5,0.5,0.5,3,4,0.2,3,541,1,1,541,1,0,0,NaN,-0.57974650684575,-0.57974650684575,750,0,0,incongruent,1,1703.58223354273,2120.76451881627
42,104,1,48,0.5,0.5,0,1,NaN,0.2,1,554,1,1,554,1,0,0.4,NaN,-0.491088706828166,-0.491088706828166,750,0,0,neutral,1,16268.1056480189,10033.0371227347
42,104,1,49,0.5,0.5,-0.5,3,3,0.4,3,436,1,1,436,1,0,0.8,NaN,-1.295828737757,-1.295828737757,750,1,0,congruent,1,3124.55662489934,2962.79618965621
42,104,1,50,0.5,0.5,0,2,NaN,0.6,2,744,1,1,744,1,0,1.2,NaN,0.804679139582668,0.804679139582668,750,0,0,neutral,1,1808.13865383793,4844.4234033951
42,104,1,51,-0.5,0.5,-0.5,1,1,0.8,1,675,1,1,675,1,0,1.6,0.6,0.334110816412418,0.334110816412418,750,1,0,congruent,0.1,2235.98931059286,2923.57012668205
42,104,1,52,0.5,0.5,0,2,NaN,1,2,469,1,1,469,1,0,1.8,NaN,-1.07077432232775,-1.07077432232775,750,0,0,neutral,1,3659.02786142369,4242.4338876202
42,104,1,53,0.5,0.5,-0.5,1,1,1,1,617,1,1,617,1,0,1.8,NaN,-0.0614393682814159,-0.0614393682814159,750,1,0,congruent,1,5556.89328579583,1612.03138591374
42,104,1,54,-0.5,-0.5,0.5,4,2,1,4,612,1,1,612,1,0,1.8,0.2,-0.0955385221343326,-0.0955385221343326,750,0,0,incongruent,0.1,1895.60971419087,1998.24117561919
42,104,1,55,0.5,0.5,-0.5,3,3,1,3,505,1,1,505,1,0,1.6,NaN,-0.82526041458675,-0.82526041458675,750,1,0,congruent,1,2821.81299741091,578.148987037946
42,104,1,56,-0.5,0.5,0,1,NaN,1,1,595,1,1,595,1,0,1.6,0.8,-0.211475645234249,-0.211475645234249,750,0,0,neutral,0.1,3603.67022752468,2770.05139466007
42,104,1,57,-0.5,0.5,-0.5,2,2,1,2,472,1,1,472,1,0,1.6,0.8,-1.050314830016,-1.050314830016,750,1,0,congruent,0.1,3847.44506653838,2948.2144336281
42,104,1,59,-0.5,-0.5,-0.5,3,3,1,3,530,1,1,530,1,0,1.4,0.2,-0.654764645322167,-0.654764645322167,750,1,0,congruent,0.1,2117.42370668483,852.251157808459
42,104,1,61,-0.5,0.5,-0.5,4,4,0.8,4,485,1,1,485,1,0,1,0.8,-0.961657029998417,-0.961657029998417,750,1,0,congruent,0.1,10836.5387981744,1498.68608802518
42,104,1,63,0.5,0.5,0,4,NaN,0.6,4,467,1,1,467,1,0,0.8,NaN,-1.08441398386892,-1.08441398386892,750,0,0,neutral,1,3061.23265602139,2589.86770502776
42,104,1,64,0.5,0.5,-0.5,1,1,0.6,1,386,1,1,386,1,0,0.8,NaN,-1.63682027628617,-1.63682027628617,750,1,0,congruent,1,8812.08186701926,2752.93130111326
42,104,1,65,-0.5,-0.5,-0.5,2,2,0.6,2,658,1,1,658,0,0,1,0.4,0.218173693312501,0.218173693312501,750,1,0,congruent,0,1445.7182977777,3064.76041969736
42,104,1,67,-0.5,-0.5,0.5,3,4,0.6,4,668,0,1,NaN,0,0,1,0.6,0.286372001018335,NaN,750,1,0,incongruent,0,4860.35092328759,3306.97453560474
42,104,1,68,0.5,0.5,-0.5,1,1,0.6,1,514,1,1,514,1,0,1,NaN,-0.7638819376515,-0.7638819376515,750,1,0,congruent,1,2519.14135978461,2074.91913376584
42,104,1,73,0.5,-0.5,0.5,1,4,0.6,4,651,0,1,NaN,1,0,1,NaN,0.170434877918418,NaN,750,1,0,incongruent,1,1691.22161306125,4170.93779588939
42,104,1,74,0.5,-0.5,0.5,3,2,0.6,3,824,1,0,824,0,0,1,NaN,1.35026560122934,1.35026560122934,750,0,0,incongruent,0,1819.1285772531,499.217932627309
42,104,1,75,0.5,-0.5,-0.5,4,4,0.6,4,563,1,1,563,0,0,0.6,NaN,-0.429710229892916,-0.429710229892916,750,1,0,congruent,0,1308.18922129622,2380.65398667289
42,104,1,76,-0.5,-0.5,0.5,3,1,0.6,3,770,1,0,770,1,0,0.4,0.6,0.981994739617835,0.981994739617835,750,0,0,incongruent,0.1,3693.9293873214,2756.79630122268
42,104,1,78,0.5,-0.5,-0.5,3,3,0.6,3,780,1,0,780,1,0,1,NaN,1.05019304732367,1.05019304732367,750,1,0,congruent,1,1784.32353101634,3787.0885892314
42,104,1,79,-0.5,-0.5,-0.5,2,2,0.6,2,453,1,1,453,1,0,1,0.6,-1.17989161465708,-1.17989161465708,750,1,0,congruent,0.1,3299.99085201095,1347.53545730531
42,104,1,80,-0.5,0.5,-0.5,1,1,0.6,1,543,1,1,543,1,0,1.2,0.8,-0.566106845304583,-0.566106845304583,750,1,0,congruent,0.1,7025.92701994162,7107.58089386017
42,104,1,81,0.5,0.5,-0.5,2,2,0.6,2,852,1,0,852,0,0,1.4,NaN,1.54122086280567,1.54122086280567,750,1,0,congruent,0,6163.13232815636,1827.51108124717
42,104,1,82,-0.5,0.5,0,1,NaN,0.4,1,814,1,0,814,0,0,1.2,0.8,1.2820672935235,1.2820672935235,750,0,0,neutral,0,5408.83621119011,1723.33368286968
42,104,1,83,0.5,0.5,-0.5,4,4,0.4,4,579,1,1,579,1,0,0.8,NaN,-0.320592937563583,-0.320592937563583,750,1,0,congruent,1,3448.4293726139,2123.68872956945
42,104,1,84,0.5,-0.5,0,3,NaN,0.6,3,807,1,0,807,0,0,0.8,NaN,1.23432847812942,1.23432847812942,750,0,0,neutral,0,11070.0535908539,2650.46371709268
42,104,1,85,-0.5,-0.5,0.5,1,2,0.6,1,433,1,1,433,0,0,0.6,0.6,-1.31628823006875,-1.31628823006875,750,0,0,incongruent,0,8825.5714487533,2187.15783521519
42,104,1,86,0.5,-0.5,0.5,3,1,0.6,4,575,0,1,NaN,0,0,0.4,NaN,-0.347872260645916,NaN,750,0,1,incongruent,0,2999.41162742067,1398.07156768603
42,104,1,87,-0.5,0.5,0,2,NaN,0.6,3,655,0,1,NaN,0,0,0.4,0.6,0.197714201000751,NaN,750,0,1,neutral,0,6272.19551315622,2299.91415299095
42,104,1,88,-0.5,0.5,-0.5,3,3,0.4,3,753,1,0,753,0,0,0.4,0.4,0.866057616517918,0.866057616517918,750,1,0,congruent,0,7223.04940893573,2581.49079767699
42,104,1,89,-0.5,0.5,0,4,NaN,0.2,4,582,1,1,582,1,0,0,0.2,-0.300133445251833,-0.300133445251833,750,0,0,neutral,0.1,4349.95258196514,1678.02377229644
42,104,1,90,0.5,-0.5,-0.5,2,2,0.4,1,618,0,1,NaN,0,0,0.2,NaN,-0.0546195375108325,NaN,750,0,1,congruent,0,3587.28749427276,850.64075258527
42,104,1,91,0.5,-0.5,0.5,1,4,0.4,1,563,1,1,563,0,0,0.2,NaN,-0.429710229892916,-0.429710229892916,750,0,0,incongruent,0,1197.37167429448,713.872336336746
42,104,1,92,0.5,-0.5,0,2,NaN,0.4,2,573,1,1,573,1,0,0.2,NaN,-0.361511922187083,-0.361511922187083,750,0,0,neutral,1,4906.13256958116,1513.47066346322
42,104,1,93,0.5,-0.5,-0.5,3,3,0.4,2,606,0,1,NaN,1,0,0.6,NaN,-0.136457506757833,NaN,750,0,1,congruent,1,8087.43749610212,1343.69328380903
42,104,1,94,-0.5,0.5,0.5,4,2,0.4,4,659,1,1,659,1,0,1,0.4,0.224993524083084,0.224993524083084,750,0,0,incongruent,0.1,8200.91843922728,3589.80784302835
42,104,1,95,-0.5,-0.5,0.5,2,4,0.6,2,803,1,0,803,0,0,1,0.6,1.20704915504709,1.20704915504709,750,0,0,incongruent,0,12139.5242717276,1017.51552554797
42,104,1,97,-0.5,-0.5,-0.5,4,4,0.6,4,564,1,1,564,1,0,1,0.4,-0.422890399122333,-0.422890399122333,750,1,0,congruent,0.1,3487.59392216734,9000.47064895251
42,104,1,98,-0.5,0.5,0.5,2,1,0.6,1,672,0,1,NaN,0,0,0.8,0.4,0.313651324100668,NaN,750,1,0,incongruent,0,15471.9599877125,3943.9463032226
42,104,1,99,0.5,0.5,0,1,NaN,0.4,1,534,1,1,534,1,0,0.4,NaN,-0.627485322239833,-0.627485322239833,750,0,0,neutral,1,5140.58110107549,3917.51224167955
42,104,1,101,0.5,-0.5,-0.5,1,1,0.8,1,421,1,1,421,1,0,0.8,NaN,-1.39812619931575,-1.39812619931575,750,1,0,congruent,1,7555.15893371124,1900.47608400063
42,104,1,102,-0.5,-0.5,0,4,NaN,0.8,4,392,1,1,392,1,0,1.2,0.6,-1.59590129166267,-1.59590129166267,750,0,0,neutral,0.1,686.507608370949,1780.90359670601
42,104,1,103,-0.5,0.5,0.5,1,4,0.8,1,903,1,0,903,0,0,1.2,0.6,1.88903223210542,1.88903223210542,750,0,0,incongruent,0,6078.00143649708,3373.86437178527
42,104,1,104,-0.5,-0.5,0,3,NaN,0.6,2,611,0,1,NaN,1,0,1.2,0.6,-0.102358352904916,NaN,750,0,1,neutral,0.1,6319.44652917051,2889.93082345032
42,104,1,105,-0.5,-0.5,-0.5,4,4,0.6,4,578,1,1,578,1,0,1,0.6,-0.327412768334166,-0.327412768334166,750,1,0,congruent,0.1,2133.08418412778,1598.82220293142
42,104,1,106,0.5,-0.5,-0.5,2,2,0.6,2,875,1,0,875,0,0,1,NaN,1.69807697052909,1.69807697052909,750,1,0,congruent,0,5706.80118109072,3688.65442265645
42,104,1,109,0.5,0.5,0.5,1,4,0.6,2,708,0,1,NaN,0,0,1,NaN,0.559165231841668,NaN,750,0,1,incongruent,0,3269.86905392298,1883.09164342153
42,104,1,115,-0.5,0.5,-0.5,3,3,0.8,3,881,1,0,881,0,0,1.8,0.6,1.73899595515259,1.73899595515259,750,1,0,congruent,0,3812.54069059564,2087.98357141876
42,104,1,118,0.5,-0.5,-0.5,1,1,0.6,3,930,0,0,NaN,1,0,1,NaN,2.07316766291117,NaN,750,0,1,congruent,1,1966.76910269548,2949.59447467322
42,104,1,121,-0.5,-0.5,0,1,NaN,0.6,2,692,0,1,NaN,0,0,1.2,1,0.450047939512335,NaN,750,0,1,neutral,0,6366.72137101228,4207.31959237831
42,104,1,130,-0.5,0.5,-0.5,3,3,0.6,3,746,1,1,746,1,0,0.8,0.4,0.818318801123835,0.818318801123835,750,1,0,congruent,0.1,2471.04712257068,6526.52655163492
42,104,1,131,-0.5,-0.5,0.5,2,4,0.6,2,670,1,1,670,0,0,1,0.6,0.300011662559501,0.300011662559501,750,0,0,incongruent,0,2315.65794983693,5505.16396934333
42,104,1,133,-0.5,-0.5,0.5,1,2,0.6,1,883,1,0,883,1,0,1,0.4,1.75263561669375,1.75263561669375,750,0,0,incongruent,0.1,6684.99819146948,2574.00346811999
42,104,1,143,0.5,-0.5,0,3,NaN,0.6,3,911,1,0,911,0,0,1,NaN,1.94359087827009,1.94359087827009,750,0,0,neutral,0,17624.6193135107,4855.4386479433
42,104,1,148,0.5,0.5,-0.5,3,3,0.8,3,351,1,1,351,1,0,1.2,NaN,-1.87551435325658,-1.87551435325658,750,1,0,congruent,1,8087.99139821191,1545.98105096371
42,104,2,151,0.5,0.5,-0.5,2,2,1,2,651,1,1,651,1,0,1.2,NaN,0.170434877918418,0.170434877918418,750,1,0,congruent,1,8901.54910608801,845.121839106404
42,104,2,152,-0.5,0.5,0,1,NaN,1,1,595,1,1,595,1,0,1.4,0.8,-0.211475645234249,-0.211475645234249,750,0,0,neutral,0.1,1470.46039498518,1012.29075476615
42,104,2,153,-0.5,0.5,0.5,3,4,1,3,599,1,1,599,1,0,1.4,0.8,-0.184196322151916,-0.184196322151916,750,0,0,incongruent,0.1,4006.00607310347,1378.76740354423
42,104,2,155,-0.5,0.5,-0.5,2,2,1,2,637,1,1,637,1,0,1.2,1,0.0749572471302509,0.0749572471302509,750,1,0,congruent,0.1,3820.87271884878,1626.83684730397
42,104,2,158,0.5,0.5,-0.5,4,4,1,4,560,1,1,560,1,0,1.2,NaN,-0.450169722204666,-0.450169722204666,750,1,0,congruent,1,3904.18335744023,5011.34792421271
42,104,2,159,0.5,0.5,0.5,3,1,1,3,671,1,1,671,1,0,1.4,NaN,0.306831493330085,0.306831493330085,750,0,0,incongruent,1,4575.82678141206,1309.26635176932
42,104,2,161,-0.5,0.5,-0.5,1,1,1,3,647,0,1,NaN,0,0,1.8,1,0.143155554836084,NaN,750,0,1,congruent,0,9519.50186191379,2891.39244051699
42,104,2,163,-0.5,-0.5,-0.5,1,1,0.8,3,698,0,1,NaN,1,0,1.6,1,0.490966924135835,NaN,750,0,1,congruent,0.1,2144.34077274755,1506.08591433091
42,104,2,166,0.5,-0.5,0,2,NaN,0.8,2,908,1,0,908,1,0,1.2,NaN,1.92313138595834,1.92313138595834,750,0,0,neutral,1,3934.08865785542,2573.68188872487
42,104,2,170,-0.5,0.5,0.5,2,1,0.6,2,598,1,1,598,1,0,1.2,0.6,-0.191016152922499,-0.191016152922499,750,0,0,incongruent,0.1,2874.07911180504,3926.14760893707
42,104,2,171,-0.5,0.5,0.5,1,4,0.8,3,703,0,1,NaN,0,0,1.2,0.6,0.525066077988751,NaN,750,0,1,incongruent,0,3015.77242400725,1351.99240811354
42,104,2,172,-0.5,0.5,-0.5,2,2,0.6,2,707,1,1,707,1,0,0.8,0.4,0.552345401071085,0.552345401071085,750,1,0,congruent,0.1,4293.52149759806,2699.6048755493
42,104,2,176,0.5,0.5,0.5,4,2,0.6,4,556,1,1,556,1,0,1,NaN,-0.477449045287,-0.477449045287,750,0,0,incongruent,1,637.714646790511,608.803347265811
42,104,2,177,-0.5,0.5,0.5,2,4,0.8,2,631,1,1,631,1,0,1.4,0.4,0.0340382625067509,0.0340382625067509,750,0,0,incongruent,0.1,15368.8733938633,1500.10388035277
42,104,2,178,-0.5,0.5,0.5,1,2,0.8,1,950,1,0,950,0,0,1.4,0.6,2.20956427832284,2.20956427832284,750,0,0,incongruent,0,10758.6647350305,3544.56606033527
42,104,2,179,0.5,-0.5,-0.5,3,3,0.6,2,671,0,1,NaN,1,0,1,NaN,0.306831493330085,NaN,750,0,1,congruent,1,1679.03754067572,3712.0946728113
42,104,2,180,-0.5,0.5,-0.5,2,2,0.6,2,536,1,1,536,1,0,1,0.4,-0.613845660698667,-0.613845660698667,750,1,0,congruent,0.1,939.195315927346,438.72076095798
42,104,2,181,0.5,-0.5,0,3,NaN,0.6,3,573,1,1,573,0,0,1.2,NaN,-0.361511922187083,-0.361511922187083,750,0,0,neutral,0,2216.38930849038,2595.34358034741
42,104,2,183,0.5,0.5,-0.5,2,2,0.6,2,734,1,1,734,1,0,0.6,NaN,0.736480831876835,0.736480831876835,750,1,0,congruent,1,8233.03343531723,4039.85519186029
42,104,2,184,0.5,0.5,0,1,NaN,0.6,1,805,1,0,805,0,0,1,NaN,1.22068881658825,1.22068881658825,750,0,0,neutral,0,4135.3073646353,8269.62428413067
42,104,2,185,-0.5,0.5,-0.5,3,3,0.4,3,639,1,1,639,1,0,0.6,0.4,0.0885969086714176,0.0885969086714176,750,1,0,congruent,0.1,4337.02764131585,5740.35281376566
42,104,2,187,0.5,0.5,-0.5,2,2,0.4,2,591,1,1,591,1,0,0.6,NaN,-0.238754968316583,-0.238754968316583,750,1,0,congruent,1,2267.53339031028,4050.07942319671
42,104,2,189,0.5,0.5,-0.5,1,1,0.6,1,530,1,1,530,1,0,0.8,NaN,-0.654764645322167,-0.654764645322167,750,1,0,congruent,1,5494.94586521576,1324.43325770002
42,104,2,191,0.5,0.5,-0.5,2,2,0.8,2,503,1,1,503,1,0,1.2,NaN,-0.838900076127917,-0.838900076127917,750,1,0,congruent,1,6861.44581874689,2367.85131293305
42,104,2,192,0.5,-0.5,0.5,1,4,0.8,1,923,1,0,923,0,0,1.6,NaN,2.02542884751709,2.02542884751709,750,0,0,incongruent,0,4195.54945576322,763.16727314941
42,104,2,193,-0.5,-0.5,0.5,3,2,0.8,3,523,1,1,523,1,0,1.2,1,-0.70250346071625,-0.70250346071625,750,0,0,incongruent,0.1,2050.21570150759,2180.84260976979
42,104,2,194,-0.5,0.5,-0.5,1,1,0.8,2,791,0,0,NaN,0,0,1.2,0.6,1.12521118580009,NaN,750,0,1,congruent,0,12776.0327462156,1904.84834798447
42,104,2,195,-0.5,0.5,-0.5,4,4,0.8,4,658,1,1,658,1,0,0.8,0.4,0.218173693312501,0.218173693312501,750,1,0,congruent,0.1,4126.38489011149,2430.67395387623
42,104,2,196,0.5,-0.5,0.5,3,2,0.8,1,682,0,1,NaN,1,0,0.8,NaN,0.381849631806501,NaN,750,0,1,incongruent,1,1979.63957500349,1524.10397507117
42,104,2,197,0.5,-0.5,0.5,2,4,0.8,2,760,1,0,760,1,0,0.8,NaN,0.913796431912002,0.913796431912002,750,0,0,incongruent,1,1692.28652470687,4447.75535505638
42,104,2,199,-0.5,-0.5,-0.5,3,3,0.6,3,537,1,1,537,0,0,1,1,-0.607025829928083,-0.607025829928083,750,1,0,congruent,0,3063.97302796757,2089.84117568396
42,104,2,200,-0.5,0.5,-0.5,1,1,0.6,1,689,1,1,689,1,0,1,0.6,0.429588447200585,0.429588447200585,750,1,0,congruent,0.1,3544.39524768291,2327.51089779407
42,104,2,201,0.5,0.5,0.5,2,3,0.6,2,413,1,1,413,1,0,1,NaN,-1.45268484548042,-1.45268484548042,750,0,0,incongruent,1,5024.72479364848,2347.20336345574
42,104,2,206,-0.5,0.5,0.5,1,4,0.4,1,754,1,0,754,0,0,0.6,0.6,0.872877447288502,0.872877447288502,750,0,0,incongruent,0,13036.8944623828,2175.61417938806
42,104,2,207,-0.5,-0.5,0,3,NaN,0.4,3,505,1,1,505,0,0,0.2,0.8,-0.82526041458675,-0.82526041458675,750,0,0,neutral,0,2632.1901550636,4338.19361364533
42,104,2,208,-0.5,0.5,0.5,1,4,0.4,2,715,0,1,NaN,0,0,0.2,0.4,0.606904047235752,NaN,750,0,1,incongruent,0,7407.26223852271,2464.30827630319
42,104,2,209,-0.5,-0.5,-0.5,2,2,0.2,2,676,1,1,676,1,0,0.2,0.6,0.340930647183001,0.340930647183001,750,1,0,congruent,0.1,1898.67563689061,6507.04984258888
42,104,2,213,0.5,-0.5,0.5,1,2,0.2,2,789,0,0,NaN,0,0,1,NaN,1.11157152425892,NaN,750,1,0,incongruent,0,2650.55406792133,3116.36184136188
42,104,2,215,0.5,-0.5,-0.5,4,4,0.4,4,681,1,1,681,0,0,1.2,NaN,0.375029801035918,0.375029801035918,750,1,0,congruent,0,4082.74530411311,6045.64165385722
42,104,2,216,-0.5,0.5,0.5,1,2,0.4,1,780,1,0,780,0,0,1.2,0.4,1.05019304732367,1.05019304732367,750,0,0,incongruent,0,2834.90743866033,2043.54673493521
42,104,2,217,-0.5,0.5,-0.5,4,4,0.4,4,544,1,1,544,1,0,0.8,0.2,-0.559287014534,-0.559287014534,750,1,0,congruent,0.1,1976.55677331595,13396.0849381811
42,104,2,219,0.5,-0.5,-0.5,4,4,0.6,4,759,1,0,759,0,0,0.8,NaN,0.906976601141419,0.906976601141419,750,1,0,congruent,0,4158.74876679818,5614.04391252968
42,104,2,220,-0.5,0.5,-0.5,3,3,0.6,3,653,1,1,653,1,0,0.4,0.2,0.184074539459584,0.184074539459584,750,1,0,congruent,0.1,1950.70198064993,3004.14981148064
42,104,2,221,0.5,-0.5,0,4,NaN,0.8,4,944,1,0,944,1,0,0.6,NaN,2.16864529369934,2.16864529369934,750,0,0,neutral,1,4162.10357074885,5981.7984812753
42,104,2,222,0.5,-0.5,-0.5,2,2,0.8,2,716,1,1,716,1,0,1,NaN,0.613723878006335,0.613723878006335,750,1,0,congruent,1,8298.44604840342,3185.14629530262
42,104,2,223,-0.5,-0.5,0,1,NaN,0.8,1,753,1,0,753,1,0,1.2,0.6,0.866057616517918,0.866057616517918,750,0,0,neutral,0.1,1087.7302508112,2860.56138881838
42,104,2,227,0.5,0.5,-0.5,1,1,0.8,2,497,0,1,NaN,0,0,1.6,NaN,-0.879819060751417,NaN,750,0,1,congruent,0,3397.59188355476,2167.083628968
42,104,2,228,-0.5,-0.5,-0.5,4,4,0.6,4,517,1,1,517,1,0,1.2,0.8,-0.74342244533975,-0.74342244533975,750,1,0,congruent,0.1,2240.03621512027,5377.83496503269
42,104,2,229,-0.5,-0.5,-0.5,1,1,0.6,1,428,1,1,428,1,0,1.2,0.8,-1.35038738392167,-1.35038738392167,750,1,0,congruent,0.1,7530.20908729855,761.43946804691
42,104,2,230,-0.5,0.5,0.5,2,3,0.6,2,713,1,1,713,1,0,1.2,0.6,0.593264385694585,0.593264385694585,750,0,0,incongruent,0.1,3487.08975658922,3133.57533067246
42,104,2,231,-0.5,0.5,0.5,1,2,0.8,1,686,1,1,686,1,0,1,0.8,0.409128954888835,0.409128954888835,750,0,0,incongruent,0.1,9721.23532067275,8055.09304743836
42,104,2,232,-0.5,-0.5,0,3,NaN,0.8,3,525,1,1,525,1,0,0.8,1,-0.688863799175083,-0.688863799175083,750,0,0,neutral,0.1,2153.37124180798,1220.89132873475
42,104,2,234,0.5,-0.5,-0.5,4,4,0.8,3,587,0,1,NaN,0,0,1,NaN,-0.266034291398916,NaN,750,0,1,congruent,0,11912.968280525,2846.43489699465
42,104,2,235,0.5,-0.5,-0.5,3,3,0.8,3,669,1,1,669,1,0,0.8,NaN,0.293191831788918,0.293191831788918,750,1,0,congruent,1,5577.17435713021,2685.11402177413
42,104,2,236,0.5,0.5,0,4,NaN,0.8,4,487,1,1,487,1,0,1,NaN,-0.94801736845725,-0.94801736845725,750,0,0,neutral,1,1196.11954212409,1136.92085935218
42,104,2,241,-0.5,-0.5,-0.5,2,2,0.6,2,635,1,1,635,1,0,1,0.8,0.0613175855890843,0.0613175855890843,750,1,0,congruent,0.1,2958.34614777347,3466.91707213466
42,104,2,242,0.5,0.5,0.5,3,1,0.6,3,915,1,0,915,0,0,0.8,NaN,1.97087020135242,1.97087020135242,750,0,0,incongruent,0,3922.15436389113,2404.96042749291
42,104,2,244,-0.5,0.5,-0.5,1,1,0.6,1,513,1,1,513,1,0,1.2,0.8,-0.770701768422083,-0.770701768422083,750,1,0,congruent,0.1,2547.12616695434,874.224389835657
42,104,2,245,0.5,-0.5,0.5,3,2,0.6,3,353,1,1,353,0,0,1,NaN,-1.86187469171542,-1.86187469171542,750,0,0,incongruent,0,1394.11450413872,816.675240672602
42,104,2,246,-0.5,0.5,0,2,NaN,0.6,2,367,1,1,367,1,0,0.8,0.8,-1.76639706092725,-1.76639706092725,750,0,0,neutral,0.1,5223.20979257994,1837.91242458279
