subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
11,104,1,25,-0.5,-0.5,0,4,NaN,0.8,4,624,1,1,624,1,0,1.2,0.2,-0.287530186956259,-0.287530186956259,750,0,0,neutral,0.1,3084.50520762507,2704.88132022388
11,104,1,26,0.5,0.5,-0.5,3,3,0.8,3,860,1,0,860,0,0,1.4,NaN,1.48688372316763,1.48688372316763,750,1,0,congruent,0,6594.63660343151,5336.3173272149
11,104,1,28,0.5,0.5,0.5,3,2,0.6,2,851,0,0,NaN,0,0,0.6,NaN,1.41921539608663,NaN,750,1,0,incongruent,0,2353.84486492564,974.824193509716
11,104,1,29,-0.5,0.5,0.5,2,1,0.4,3,948,0,0,NaN,0,0,0.4,0.4,2.14852958795959,NaN,750,0,1,incongruent,0,11709.3203787686,3388.71180865713
11,104,1,30,-0.5,0.5,0,4,NaN,0.2,4,642,1,1,642,1,0,0.2,0.4,-0.152193532794268,-0.152193532794268,750,0,0,neutral,0.1,868.221928766974,5372.9427884072
11,104,1,31,-0.5,0.5,0.5,3,1,0.2,3,857,1,0,857,0,0,0.2,0.6,1.46432761414063,1.46432761414063,750,0,0,incongruent,0,1337.55913571139,8221.51938468376
11,104,1,32,-0.5,0.5,-0.5,2,2,0.2,2,714,1,1,714,1,0,0.2,0.4,0.389153083853698,0.389153083853698,750,1,0,congruent,0.1,2827.59862348142,1222.31848998851
11,104,1,33,0.5,0.5,0,4,NaN,0.4,4,626,1,1,626,1,0,0.4,NaN,-0.27249278093826,-0.27249278093826,750,0,0,neutral,1,5011.82701790966,2063.28707933534
11,104,1,34,0.5,0.5,0.5,3,4,0.6,2,902,0,0,NaN,0,0,0.8,NaN,1.80266924954561,NaN,750,0,1,incongruent,0,9913.6939859702,2629.09240030154
11,104,1,35,-0.5,0.5,-0.5,1,1,0.6,2,692,0,1,NaN,0,0,0.8,0.4,0.223741617655708,NaN,750,0,1,congruent,0,7601.09012133713,26241.2954687153
11,104,1,36,0.5,-0.5,-0.5,4,4,0.4,4,493,1,1,493,1,0,0.6,NaN,-1.2724802811352,-1.2724802811352,750,1,0,congruent,1,2636.89731279464,477.16780779064
11,104,1,37,-0.5,0.5,0,1,NaN,0.4,1,809,1,0,809,0,0,1,0.4,1.10342986970865,1.10342986970865,750,0,0,neutral,0,4835.98698575811,4760.02496210943
11,104,1,38,0.5,-0.5,-0.5,2,2,0.4,2,685,1,1,685,1,0,0.8,NaN,0.171110696592712,0.171110696592712,750,1,0,congruent,1,628.993722355937,2595.94272509673
11,104,1,39,-0.5,0.5,-0.5,3,3,0.4,3,843,1,0,843,0,0,0.8,0.4,1.35906577201464,1.35906577201464,750,1,0,congruent,0,4463.24848052163,3584.57960276903
11,104,1,40,-0.5,0.5,-0.5,1,1,0.2,1,696,1,1,696,1,0,0.8,0.2,0.253816429691706,0.253816429691706,750,1,0,congruent,0.1,2273.50320662528,1963.32471849765
11,104,1,41,0.5,0.5,0,4,NaN,0.2,4,618,1,1,618,1,0,1,NaN,-0.332642405010256,-0.332642405010256,750,0,0,neutral,1,2221.51112393548,2713.71554904302
11,104,1,42,-0.5,-0.5,0.5,1,2,0.4,3,904,0,0,NaN,1,0,1,0.4,1.81770665556361,NaN,750,0,1,incongruent,0.1,4481.05675980523,1325.83473205902
11,104,1,43,0.5,0.5,0,4,NaN,0.4,4,561,1,1,561,1,0,1.2,NaN,-0.761208476523229,-0.761208476523229,750,0,0,neutral,1,3707.98601849108,4625.41569551865
11,104,1,46,-0.5,0.5,0.5,3,2,0.6,2,684,0,1,NaN,0,0,1.4,0.2,0.163591993583712,NaN,750,1,0,incongruent,0,1053.17635508949,7515.88714453448
11,104,1,47,-0.5,0.5,0,2,NaN,0.6,2,705,1,1,705,1,0,1,0.2,0.321484756772702,0.321484756772702,750,0,0,neutral,0.1,10717.2405131706,2348.73697916005
11,104,1,48,-0.5,-0.5,-0.5,1,1,0.6,1,639,1,1,639,0,0,1,0.6,-0.174749641821266,-0.174749641821266,750,1,0,congruent,0,5799.71616339486,1867.8624804399
11,104,1,49,-0.5,-0.5,-0.5,4,4,0.6,4,537,1,1,537,1,0,0.6,0.6,-0.941657348739218,-0.941657348739218,750,1,0,congruent,0.1,1691.2473362281,5765.54764405344
11,104,1,50,-0.5,-0.5,0,2,NaN,0.6,4,513,0,1,NaN,1,0,0.8,0.8,-1.12210622095521,NaN,750,0,1,neutral,0.1,6424.37359158416,4035.49139964147
11,104,1,51,0.5,-0.5,0.5,3,4,0.6,4,537,0,1,NaN,1,0,0.6,NaN,-0.941657348739218,NaN,750,1,0,incongruent,1,1732.64209135914,4953.95610897734
11,104,1,52,0.5,-0.5,0,2,NaN,0.6,1,835,0,0,NaN,1,0,1,NaN,1.29891614794264,NaN,750,0,1,neutral,1,4433.57924402582,2413.76111270996
11,104,1,53,-0.5,0.5,-0.5,1,1,0.6,1,753,1,0,753,0,0,1.2,0.4,0.682382501204679,0.682382501204679,750,1,0,congruent,0,1324.2299308632,4300.39097444079
11,104,1,54,-0.5,0.5,-0.5,3,3,0.4,2,684,0,1,NaN,0,0,1.2,0.4,0.163591993583712,NaN,750,0,1,congruent,0,9919.75850302007,6068.93866533651
11,104,1,55,-0.5,-0.5,0.5,4,1,0.2,1,802,0,0,NaN,0,0,1,0.8,1.05079894864566,NaN,750,1,0,incongruent,0,5200.62279381119,5507.59440012192
11,104,1,56,-0.5,-0.5,0,2,NaN,0.2,2,652,1,1,652,0,0,0.8,0.6,-0.0770065027042727,-0.0770065027042727,750,0,0,neutral,0,1376.16613772176,3570.52681012704
11,104,1,57,-0.5,-0.5,-0.5,3,3,0.2,3,758,1,0,758,0,0,0.4,0.4,0.719976016249677,0.719976016249677,750,1,0,congruent,0,1971.60543247511,2624.44581543737
11,104,1,58,0.5,0.5,0.5,4,2,0.2,2,760,0,0,NaN,0,0,0,NaN,0.735013422267676,NaN,750,1,0,incongruent,0,4635.47913288982,4868.40544603916
11,104,1,59,0.5,0.5,-0.5,1,1,0.2,1,770,1,0,770,0,0,0,NaN,0.810200452357671,0.810200452357671,750,1,0,congruent,0,1817.2784622903,9076.04621951463
11,104,1,60,0.5,-0.5,0,4,NaN,0.2,4,581,1,1,581,0,0,0,NaN,-0.610834416343239,-0.610834416343239,750,0,0,neutral,0,2195.02911570133,2528.8707659279
11,104,1,61,-0.5,0.5,-0.5,1,1,0.2,1,678,1,1,678,1,0,0,0.2,0.118479775529715,0.118479775529715,750,1,0,congruent,0.1,1451.86322952536,1497.70739756691
11,104,1,62,-0.5,-0.5,0,2,NaN,0.2,3,874,0,0,NaN,0,0,0.2,0.4,1.59214556529362,NaN,750,0,1,neutral,0,579.078223437633,13005.3454257877
11,104,1,63,-0.5,-0.5,-0.5,4,4,0.2,4,604,1,1,604,0,0,0.2,0.2,-0.43790424713625,-0.43790424713625,750,1,0,congruent,0,688.981816236003,4902.82950862192
11,104,1,64,0.5,0.5,0.5,3,1,0.2,1,696,0,1,NaN,0,0,0.2,NaN,0.253816429691706,NaN,750,1,0,incongruent,0,2216.35533171739,1095.62566755097
11,104,1,65,-0.5,-0.5,-0.5,4,4,0.2,4,691,1,1,691,0,0,0.2,0,0.216222914646709,0.216222914646709,750,1,0,congruent,0,1175.08861352437,1353.46702008682
11,104,1,67,-0.5,0.5,0.5,2,1,0.2,2,883,1,0,883,0,0,0,0.4,1.65981389237462,1.65981389237462,750,0,0,incongruent,0,4881.4754608463,2416.91120580763
11,104,1,68,0.5,-0.5,0.5,1,4,0.2,4,628,0,1,NaN,0,0,0,NaN,-0.257455374920261,NaN,750,1,0,incongruent,0,5869.61915562453,769.591794917079
11,104,1,69,-0.5,-0.5,-0.5,3,3,0.2,3,845,1,0,845,0,0,0,0,1.37410317803264,1.37410317803264,750,1,0,congruent,0,2669.0323942137,3700.18030826586
11,104,1,70,0.5,0.5,0,4,NaN,0.2,4,554,1,1,554,1,0,0,NaN,-0.813839397586226,-0.813839397586226,750,0,0,neutral,1,3744.87979133642,1515.90986655285
11,104,1,71,-0.5,-0.5,-0.5,1,1,0.4,1,635,1,1,635,1,0,0.4,0,-0.204824453857265,-0.204824453857265,750,1,0,congruent,0.1,1352.50936718765,2018.00295687941
11,104,1,72,-0.5,-0.5,-0.5,4,4,0.4,4,661,1,1,661,0,0,0.6,0.2,-0.00933817562327695,-0.00933817562327695,750,1,0,congruent,0,1871.52035507827,2829.07907512738
11,104,1,73,0.5,0.5,0.5,2,1,0.4,3,909,0,0,NaN,0,0,0.6,NaN,1.85530017060861,NaN,750,0,1,incongruent,0,3607.77989242238,1355.20878875695
11,104,1,75,-0.5,0.5,0,4,NaN,0.2,4,509,1,1,509,1,0,0.6,0.2,-1.1521810329912,-1.1521810329912,750,0,0,neutral,0.1,2006.83318116883,1759.71663581932
11,104,1,76,-0.5,-0.5,-0.5,3,3,0.4,3,843,1,0,843,0,0,0.4,0.2,1.35906577201464,1.35906577201464,750,1,0,congruent,0,1292.04930370981,4082.73726884045
11,104,1,77,-0.5,0.5,0,4,NaN,0.4,4,594,1,1,594,1,0,0.2,0.4,-0.513091277226245,-0.513091277226245,750,0,0,neutral,0.1,3451.32152708639,2836.41593555647
11,104,1,78,-0.5,-0.5,0.5,1,2,0.6,3,872,0,0,NaN,1,0,0.4,0.2,1.57710815927562,NaN,750,0,1,incongruent,0.1,9550.58846264684,1362.56131567004
11,104,1,79,0.5,0.5,-0.5,3,3,0.6,3,671,1,1,671,1,0,0.6,NaN,0.0658488544667183,0.0658488544667183,750,1,0,congruent,1,2469.93911466269,3331.58072602271
11,104,1,80,0.5,0.5,-0.5,1,1,0.6,1,639,1,1,639,1,0,1,NaN,-0.174749641821266,-0.174749641821266,750,1,0,congruent,1,1877.45186298859,1105.76264770936
11,104,1,81,0.5,-0.5,-0.5,4,4,0.8,4,553,1,1,553,0,0,1.2,NaN,-0.821358100595226,-0.821358100595226,750,1,0,congruent,0,2334.72440994216,1603.98568285843
11,104,1,82,0.5,0.5,-0.5,2,2,0.8,2,744,1,1,744,1,0,1.2,NaN,0.614714174123684,0.614714174123684,750,1,0,congruent,1,3046.73385872375,2703.15359475235
11,104,1,83,0.5,0.5,0.5,1,3,1,3,758,0,0,NaN,0,0,1.4,NaN,0.719976016249677,NaN,750,1,0,incongruent,0,1810.01869343337,407.933843514763
11,104,1,84,-0.5,0.5,-0.5,2,2,0.8,2,760,1,0,760,0,0,1.2,0.6,0.735013422267676,0.735013422267676,750,1,0,congruent,0,5096.75855548175,1603.48972571983
11,104,1,85,-0.5,0.5,0.5,1,4,0.6,4,666,0,1,NaN,0,0,0.8,0.4,0.0282553394217207,NaN,750,1,0,incongruent,0,9196.27928361173,767.814673204797
11,104,1,86,-0.5,-0.5,0,3,NaN,0.4,3,916,1,0,916,0,0,0.4,0.4,1.9079310916716,1.9079310916716,750,0,0,neutral,0,1407.35152994002,8990.83028063899
11,104,1,87,-0.5,-0.5,-0.5,1,1,0.4,1,886,1,0,886,0,0,0.4,0.4,1.68237000140162,1.68237000140162,750,1,0,congruent,0,1344.65111932812,3011.49454953573
11,104,1,88,-0.5,-0.5,0.5,2,4,0.4,4,707,0,1,NaN,0,0,0,0.2,0.336522162790701,NaN,750,1,0,incongruent,0,2940.27171625513,4962.89607897944
11,104,1,89,-0.5,-0.5,0,4,NaN,0.4,4,619,1,1,619,1,0,0,0.2,-0.325123702001257,-0.325123702001257,750,0,0,neutral,0.1,6557.37531198771,3337.2137327431
11,104,1,90,-0.5,-0.5,-0.5,1,1,0.4,1,714,1,1,714,0,0,0.2,0.4,0.389153083853698,0.389153083853698,750,1,0,congruent,0,2669.52071367481,1415.42814658815
11,104,1,94,-0.5,0.5,-0.5,4,4,0.4,4,631,1,1,631,1,0,1.2,0.4,-0.234899265893263,-0.234899265893263,750,1,0,congruent,0.1,5017.50333840131,2862.2330984229
11,104,1,95,-0.5,-0.5,0,2,NaN,0.4,4,574,0,1,NaN,0,0,1.2,0.4,-0.663465337406236,NaN,750,0,1,neutral,0,5714.67266777758,2798.48153885944
11,104,1,96,-0.5,0.5,-0.5,1,1,0.4,1,674,1,1,674,1,0,1.2,0.6,0.0884049634937169,0.0884049634937169,750,1,0,congruent,0.1,3952.30000692745,1819.28876044784
11,104,1,97,0.5,-0.5,0,4,NaN,0.4,4,555,1,1,555,0,0,1,NaN,-0.806320694577227,-0.806320694577227,750,0,0,neutral,0,8558.93666487829,1135.01654711339
11,104,1,98,0.5,-0.5,0.5,1,3,0.4,3,752,0,0,NaN,0,0,0.8,NaN,0.67486379819568,NaN,750,1,0,incongruent,0,1836.3663782122,5030.68834662597
11,104,1,99,0.5,-0.5,0,4,NaN,0.4,4,565,1,1,565,1,0,0.4,NaN,-0.731133664487231,-0.731133664487231,750,0,0,neutral,1,3341.83921803019,710.704858043051
11,104,1,100,0.5,0.5,-0.5,2,2,0.4,2,751,1,0,751,0,0,0.6,NaN,0.66734509518668,0.66734509518668,750,1,0,congruent,0,2027.71599802783,4551.1775015338
11,104,1,101,-0.5,0.5,0.5,3,1,0.4,3,816,1,0,816,0,0,0.6,0.6,1.15606079077165,1.15606079077165,750,0,0,incongruent,0,4385.90138453065,2194.46330088652
11,104,1,103,-0.5,-0.5,0.5,4,1,0.4,3,846,0,0,NaN,0,0,0.8,0.4,1.38162188104164,NaN,750,0,1,incongruent,0,11515.638767108,4960.56170145346
11,104,1,104,-0.5,-0.5,0,2,NaN,0.4,2,745,1,1,745,0,0,0.8,0.4,0.622232877132683,0.622232877132683,750,0,0,neutral,0,1426.38162923226,1468.55037341827
11,104,1,105,0.5,-0.5,-0.5,4,4,0.4,4,648,1,1,648,0,0,0.4,NaN,-0.107081314740271,-0.107081314740271,750,1,0,congruent,0,7629.60188987333,10951.6064450136
11,104,1,106,-0.5,0.5,-0.5,3,3,0.4,3,848,1,0,848,0,0,0.4,0.4,1.39665928705963,1.39665928705963,750,1,0,congruent,0,4852.91107657201,4758.33121360317
11,104,1,107,-0.5,-0.5,-0.5,4,4,0.4,4,570,1,1,570,1,0,0.4,0.2,-0.693540149442234,-0.693540149442234,750,1,0,congruent,0.1,1714.19978034213,3135.45085284186
11,104,1,108,-0.5,0.5,0,3,NaN,0.4,3,620,1,1,620,1,0,0.2,0.4,-0.317604998992257,-0.317604998992257,750,0,0,neutral,0.1,4947.52565034206,5530.60924570481
11,104,1,109,-0.5,-0.5,-0.5,1,1,0.4,1,919,1,0,919,1,0,0.4,0.4,1.9304872006986,1.9304872006986,750,1,0,congruent,0.1,6557.73174041553,1979.44632937753
11,104,1,110,-0.5,0.5,0.5,3,4,0.4,4,768,0,0,NaN,0,0,0.6,0.6,0.795163046339672,NaN,750,1,0,incongruent,0,3821.26593835843,1818.56142994108
11,104,1,111,0.5,0.5,0,2,NaN,0.2,2,781,1,0,781,0,0,0.6,NaN,0.892906185456666,0.892906185456666,750,0,0,neutral,0,1184.39424311041,3334.67118289325
11,104,1,112,0.5,0.5,-0.5,3,3,0.2,3,777,1,0,777,0,0,0.6,NaN,0.862831373420668,0.862831373420668,750,1,0,congruent,0,2333.39269551681,2710.59921781042
11,104,1,113,-0.5,0.5,-0.5,1,1,0.2,1,595,1,1,595,1,0,0.4,0.4,-0.505572574217246,-0.505572574217246,750,1,0,congruent,0.1,3514.1661941807,1744.51598559411
11,104,1,114,0.5,0.5,-0.5,4,4,0.4,4,895,1,0,895,0,0,0.4,NaN,1.75003832848261,1.75003832848261,750,1,0,congruent,0,2191.78121995149,2278.48190343937
11,104,1,115,0.5,-0.5,-0.5,1,1,0.2,1,704,1,1,704,0,0,0.2,NaN,0.313966053763703,0.313966053763703,750,1,0,congruent,0,5198.45937684751,2588.61669505676
11,104,1,116,0.5,-0.5,0,2,NaN,0.2,2,970,1,0,970,0,0,0.2,NaN,2.31394105415758,2.31394105415758,750,0,0,neutral,0,1166.97809763937,9436.89696617228
11,104,1,117,0.5,0.5,-0.5,4,4,0.2,4,563,1,1,563,1,0,0.2,NaN,-0.74617107050523,-0.74617107050523,750,1,0,congruent,1,4206.32485503208,1225.87992009751
11,104,1,119,0.5,0.5,0.5,3,4,0.4,4,971,0,0,NaN,0,0,0.4,NaN,2.32145975716658,NaN,750,1,0,incongruent,0,2063.46260584349,5347.70061233441
11,104,1,120,-0.5,0.5,0.5,2,1,0.4,2,755,1,0,755,0,0,0.4,0.4,0.697419907222678,0.697419907222678,750,0,0,incongruent,0,4780.6030868911,3009.39361532571
11,104,1,121,-0.5,0.5,0.5,1,2,0.2,4,659,0,1,NaN,0,0,0.4,0.4,-0.024375581641276,NaN,750,0,1,incongruent,0,663.100556949593,2698.62817027941
11,104,1,122,0.5,-0.5,0.5,3,1,0.2,1,704,0,1,NaN,0,0,0.4,NaN,0.313966053763703,NaN,750,1,0,incongruent,0,2892.11196254707,3281.03837287966
11,104,1,123,-0.5,0.5,0,4,NaN,0.2,4,514,1,1,514,1,0,0,0.2,-1.11458751794621,-1.11458751794621,750,0,0,neutral,0.1,1614.82203478418,1924.14518792671
11,104,1,124,0.5,-0.5,0.5,3,1,0.2,2,612,0,1,NaN,0,0,0.2,NaN,-0.377754623064254,NaN,750,0,1,incongruent,0,4304.67924402763,959.522772805735
11,104,1,125,-0.5,0.5,0.5,1,3,0.2,4,674,0,1,NaN,0,0,0.2,0.4,0.0884049634937169,NaN,750,0,1,incongruent,0,7501.74447307318,3289.46633359874
11,104,1,126,0.5,0.5,-0.5,2,2,0.2,2,624,1,1,624,1,0,0.2,NaN,-0.287530186956259,-0.287530186956259,750,1,0,congruent,1,2407.82273733378,1034.68290594272
11,104,1,127,-0.5,-0.5,0,4,NaN,0.4,4,576,1,1,576,0,0,0.6,0.4,-0.648427931388237,-0.648427931388237,750,0,0,neutral,0,2074.03737936155,2395.88180609725
11,104,1,128,0.5,-0.5,0.5,3,1,0.4,2,613,0,1,NaN,0,0,0.6,NaN,-0.370235920055254,NaN,750,0,1,incongruent,0,4109.60204271477,1800.57446872724
11,104,1,129,0.5,0.5,-0.5,2,2,0.4,2,582,1,1,582,1,0,0.4,NaN,-0.603315713334239,-0.603315713334239,750,1,0,congruent,1,1523.90000466547,566.383446886586
11,104,1,130,0.5,0.5,-0.5,1,1,0.6,1,646,1,1,646,1,0,0.8,NaN,-0.12211872075827,-0.12211872075827,750,1,0,congruent,1,1140.52108877869,2952.38454089541
11,104,1,131,-0.5,-0.5,0.5,2,4,0.8,4,725,0,1,NaN,1,0,1.2,0.4,0.471858816952693,NaN,750,1,0,incongruent,0.1,4147.65500260956,2617.72045809452
11,104,1,132,-0.5,0.5,0,3,NaN,0.8,2,877,0,0,NaN,0,0,1,0.2,1.61470167432062,NaN,750,0,1,neutral,0,2888.18679008021,4060.97623263471
11,104,1,133,-0.5,0.5,0.5,1,3,0.6,1,970,1,0,970,0,0,1,0.2,2.31394105415758,2.31394105415758,750,0,0,incongruent,0,4205.46074261071,3422.38668945628
11,104,1,134,0.5,0.5,0,2,NaN,0.6,2,720,1,1,720,1,0,1,NaN,0.434265301907695,0.434265301907695,750,0,0,neutral,1,2067.59872595677,3925.81238830321
11,104,1,135,-0.5,0.5,0.5,1,2,0.6,1,874,1,0,874,0,0,1,0.2,1.59214556529362,1.59214556529362,750,0,0,incongruent,0,4908.07669795399,6393.35271975905
11,104,1,136,0.5,0.5,0.5,3,4,0.4,3,899,1,0,899,0,0,0.6,NaN,1.78011314051861,1.78011314051861,750,0,0,incongruent,0,4167.40474045978,6959.16004185939
11,104,1,137,-0.5,-0.5,0,4,NaN,0.2,4,570,1,1,570,0,0,0.4,0.6,-0.693540149442234,-0.693540149442234,750,0,0,neutral,0,4857.04630000788,2513.70238272849
11,104,1,138,0.5,0.5,-0.5,3,3,0.2,3,755,1,0,755,0,0,0.4,NaN,0.697419907222678,0.697419907222678,750,1,0,congruent,0,2998.91440778989,3388.06839618885
11,104,1,139,0.5,0.5,0,4,NaN,0.2,4,500,1,1,500,1,0,0.4,NaN,-1.2198493600722,-1.2198493600722,750,0,0,neutral,1,783.64229569027,1690.44159443142
11,104,1,140,-0.5,0.5,-0.5,2,2,0.4,2,805,1,0,805,0,0,0.4,0.2,1.07335505767265,1.07335505767265,750,1,0,congruent,0,2747.29321345519,1928.01459418878
11,104,1,143,0.5,-0.5,-0.5,3,3,0.2,3,733,1,1,733,0,0,0.4,NaN,0.532008441024689,0.532008441024689,750,1,0,congruent,0,950.805834219734,523.843189315222
11,104,1,144,0.5,-0.5,0.5,1,2,0.2,4,817,0,0,NaN,0,0,0.4,NaN,1.16357949378065,NaN,750,0,1,incongruent,0,2435.42823073279,6285.24628477419
11,104,1,145,-0.5,-0.5,-0.5,4,4,0.2,4,612,1,1,612,0,0,0,0.6,-0.377754623064254,-0.377754623064254,750,1,0,congruent,0,2871.98368370987,1172.16040849815
11,104,1,146,-0.5,0.5,-0.5,3,3,0.2,3,716,1,1,716,1,0,0,0,0.404190489871697,0.404190489871697,750,1,0,congruent,0.1,2500.02937196836,7106.64876773843
11,104,1,147,-0.5,0.5,0.5,2,1,0.4,2,961,1,0,961,0,0,0.2,0.2,2.24627272707658,2.24627272707658,750,0,0,incongruent,0,739.242556178282,3093.11750121915
11,104,1,148,-0.5,-0.5,0.5,1,2,0.4,2,775,0,0,NaN,1,0,0.2,0.4,0.847793967402669,NaN,750,1,0,incongruent,0.1,2080.78547368426,2690.62077974711
11,104,1,149,0.5,-0.5,0,2,NaN,0.4,2,713,1,1,713,0,0,0.4,NaN,0.381634380844698,0.381634380844698,750,0,0,neutral,0,4432.75555741793,1863.89197108801
11,104,1,150,-0.5,0.5,-0.5,3,3,0.4,3,692,1,1,692,1,0,0.4,0.2,0.223741617655708,0.223741617655708,750,1,0,congruent,0.1,1471.83275184713,799.347550350412
11,104,2,151,-0.5,-0.5,-0.5,2,2,0.4,2,751,1,0,751,0,0,0.6,0.4,0.66734509518668,0.66734509518668,750,1,0,congruent,0,2540.06414188949,3264.69954250028
11,104,2,152,-0.5,-0.5,0,1,NaN,0.4,1,757,1,0,757,0,0,0.4,0.4,0.712457313240677,0.712457313240677,750,0,0,neutral,0,1498.47241889389,1080.65527632146
11,104,2,153,-0.5,-0.5,0.5,2,4,0.4,4,611,0,1,NaN,0,0,0.4,0.2,-0.385273326073253,NaN,750,1,0,incongruent,0,5566.07241239414,2100.4011630222
11,104,2,154,0.5,-0.5,-0.5,3,3,0.4,3,590,1,1,590,0,0,0.2,NaN,-0.543166089262243,-0.543166089262243,750,1,0,congruent,0,1745.41542141097,339.542975213099
11,104,2,155,-0.5,-0.5,0.5,4,1,0.4,1,834,0,0,NaN,0,0,0.2,0.2,1.29139744493364,NaN,750,1,0,incongruent,0,2064.00896840402,5194.30547501799
11,104,2,156,-0.5,-0.5,0.5,1,3,0.4,3,965,0,0,NaN,0,0,0,0.2,2.27634753911258,NaN,750,1,0,incongruent,0,807.304551949256,5154.52142340304
11,104,2,157,-0.5,-0.5,0,3,NaN,0.4,3,677,1,1,677,0,0,0,0,0.110961072520715,0.110961072520715,750,0,0,neutral,0,3152.36417388108,2057.56675422479
11,104,2,158,0.5,-0.5,-0.5,2,2,0.4,2,664,1,1,664,1,0,0,NaN,0.0132179334037216,0.0132179334037216,750,1,0,congruent,1,1087.41424032841,4086.9757733319
