subid,vers,block,trial,rewlvl,efflvl,congruency,targetresp,distractorresp,rollingefflvl,resp,rt,acc,fast,accrt,isrewarded,ismiss,runavgrrgen,runavgrrcond,zrt,acczrt,rtthreshold,isdisterror,isranderror,congruence,feedback,fcz_resp_theta,fcz_resp_theta_baseline
3,104,1,67,-0.5,0.5,0.5,3,4,1,3,728,1,1,728,1,0,1.8,0.2,0.31331747360819,0.31331747360819,750,0,0,incongruent,0.1,10864.0536252678,1400.98148472188
3,104,1,68,-0.5,0.5,0.5,4,1,1,4,897,1,0,897,0,0,1.6,0.4,1.6263464134128,1.6263464134128,750,0,0,incongruent,0,4207.03959186958,6132.88008014892
3,104,1,69,-0.5,-0.5,0.5,3,4,0.8,3,658,1,1,658,1,0,1.2,0.6,-0.230540667139283,-0.230540667139283,750,0,0,incongruent,0.1,740.042963229103,3479.70516240466
3,104,1,70,0.5,0.5,0,1,NaN,0.8,1,547,1,1,547,1,0,1,NaN,-1.09294429032456,-1.09294429032456,750,0,0,neutral,1,10628.7386893779,8025.95202465778
3,104,1,71,0.5,-0.5,-0.5,4,4,0.8,4,956,1,0,956,1,0,1,NaN,2.08474113204281,2.08474113204281,750,1,0,congruent,1,5720.23243077833,4717.24746682018
3,104,1,73,-0.5,-0.5,-0.5,1,1,0.8,1,648,1,1,648,1,0,1.2,1,-0.308234687246064,-0.308234687246064,750,1,0,congruent,0.1,1624.75879509871,5670.60848261327
3,104,1,74,0.5,-0.5,-0.5,4,4,0.8,4,778,1,0,778,1,0,1.4,NaN,0.701787574142099,0.701787574142099,750,1,0,congruent,1,5783.25052737171,7673.22724240507
3,104,1,75,0.5,-0.5,-0.5,2,2,0.8,3,623,0,1,NaN,0,0,1.6,NaN,-0.502469737513019,NaN,750,0,1,congruent,0,12930.8170473941,1905.66178149066
3,104,1,76,0.5,0.5,0.5,3,4,0.8,3,611,1,1,611,1,0,1.2,NaN,-0.595702561641157,-0.595702561641157,750,0,0,incongruent,1,1819.67245752834,3432.49231704094
3,104,1,77,-0.5,0.5,-0.5,2,2,0.8,2,784,1,0,784,0,0,1.2,0.4,0.748403986206168,0.748403986206168,750,1,0,congruent,0,8134.91045239334,16375.3726206611
3,104,1,78,-0.5,-0.5,0,1,NaN,0.6,1,518,1,1,518,0,0,1,1,-1.31825694863423,-1.31825694863423,750,0,0,neutral,0,10926.1043247152,4481.43458617779
3,104,1,79,0.5,-0.5,-0.5,2,2,0.6,2,537,1,1,537,0,0,0.8,NaN,-1.17063831043134,-1.17063831043134,750,1,0,congruent,0,7268.90716284883,3710.75440907645
3,104,1,80,0.5,-0.5,0,4,NaN,0.6,4,578,1,1,578,1,0,0.4,NaN,-0.852092827993537,-0.852092827993537,750,0,0,neutral,1,17815.0347788153,40211.1186446528
3,104,1,81,0.5,-0.5,-0.5,3,3,0.6,3,516,1,1,516,1,0,0.8,NaN,-1.33379575265558,-1.33379575265558,750,1,0,congruent,1,1403.93124243903,3812.54709685945
3,104,1,82,-0.5,0.5,-0.5,2,2,0.6,2,636,1,1,636,1,0,0.8,0.4,-0.401467511374203,-0.401467511374203,750,1,0,congruent,0.1,6043.77811312216,4228.20271750451
3,104,1,84,-0.5,0.5,-0.5,2,2,0.6,2,525,1,1,525,1,0,1,0.6,-1.26387113455948,-1.26387113455948,750,1,0,congruent,0.1,3540.87304153772,2041.42336897619
3,104,1,85,-0.5,0.5,0.5,3,4,0.8,3,465,1,1,465,1,0,1.2,0.6,-1.73003525520017,-1.73003525520017,750,0,0,incongruent,0.1,6438.29838510976,913.386341857235
3,104,1,86,-0.5,0.5,0.5,1,3,0.8,1,522,1,1,522,1,0,1,0.6,-1.28717934059151,-1.28717934059151,750,0,0,incongruent,0.1,7871.82675913387,2674.45826889009
3,104,1,88,0.5,0.5,-0.5,1,1,0.8,1,779,1,0,779,0,0,0.8,NaN,0.709556976152777,0.709556976152777,750,1,0,congruent,0,2749.95610280824,8254.00116346484
3,104,1,89,-0.5,-0.5,0,4,NaN,0.8,4,999,1,0,999,1,0,0.8,0.6,2.41882541850198,2.41882541850198,750,0,0,neutral,0.1,3926.76997317978,9355.96947423851
3,104,1,90,0.5,0.5,0.5,3,1,0.8,3,600,1,1,600,1,0,0.8,NaN,-0.681165983758617,-0.681165983758617,750,0,0,incongruent,1,2373.11063346163,4392.18049729448
3,104,1,91,0.5,-0.5,0.5,1,4,0.8,2,921,0,0,NaN,0,0,1,NaN,1.81281206166908,NaN,750,0,1,incongruent,0,3141.68204389988,2767.82732419179
3,104,1,92,-0.5,-0.5,0,3,NaN,0.8,3,984,1,0,984,1,0,0.8,0.6,2.3022843883418,2.3022843883418,750,0,0,neutral,0.1,4578.41992326665,4826.86523473158
3,104,1,93,0.5,-0.5,-0.5,2,2,0.8,2,733,1,1,733,1,0,0.8,NaN,0.352164483661581,0.352164483661581,750,1,0,congruent,1,6581.52242554415,1564.35088821753
3,104,1,94,-0.5,-0.5,-0.5,1,1,0.8,1,585,1,1,585,1,0,1.2,0.6,-0.79770701391879,-0.79770701391879,750,1,0,congruent,0.1,4061.24386367642,2299.23152778781
3,104,1,96,0.5,-0.5,0.5,1,4,0.8,1,766,1,0,766,1,0,1.2,NaN,0.60855475001396,0.60855475001396,750,0,0,incongruent,1,14734.2799461877,1709.6156067864
3,104,1,98,-0.5,-0.5,0.5,3,2,0.6,3,479,1,1,479,1,0,1.4,0.8,-1.62126362705068,-1.62126362705068,750,0,0,incongruent,0.1,7404.02283905903,5168.13162533395
3,104,1,99,-0.5,-0.5,-0.5,1,1,0.6,1,855,1,0,855,1,0,1.2,1,1.30003152896432,1.30003152896432,750,1,0,congruent,0.1,3942.00085084216,9253.05265995957
3,104,1,100,0.5,0.5,-0.5,2,2,0.6,2,898,1,0,898,0,0,1.2,NaN,1.63411581542348,1.63411581542348,750,1,0,congruent,0,5556.714971043,1645.32615143556
3,104,1,103,0.5,0.5,0.5,2,1,0.4,2,853,1,0,853,0,0,0.6,NaN,1.28449272494296,1.28449272494296,750,0,0,incongruent,0,10757.1689639555,4193.8111897256
3,104,1,104,0.5,0.5,0.5,1,2,0.4,1,649,1,1,649,1,0,0.4,NaN,-0.300465285235386,-0.300465285235386,750,0,0,incongruent,1,2175.748159824,3652.29588251728
3,104,1,105,-0.5,0.5,-0.5,3,3,0.4,3,542,1,1,542,1,0,0.6,0.8,-1.13179130037795,-1.13179130037795,750,1,0,congruent,0.1,11620.0721529675,3597.88645846217
3,104,1,106,-0.5,0.5,-0.5,4,4,0.4,4,708,1,1,708,1,0,0.8,0.8,0.157929433394626,0.157929433394626,750,1,0,congruent,0.1,362.846189213398,13755.0933755576
3,104,1,107,-0.5,0.5,0.5,3,2,0.6,3,732,1,1,732,1,0,0.8,0.8,0.344395081650902,0.344395081650902,750,0,0,incongruent,0.1,3474.88123763387,1869.35725957261
3,104,1,108,-0.5,0.5,0.5,4,3,0.8,4,767,1,0,767,0,0,1,0.8,0.616324152024639,0.616324152024639,750,0,0,incongruent,0,4557.72456333593,11015.900291251
3,104,1,109,0.5,-0.5,0,1,NaN,0.8,1,966,1,0,966,1,0,1,NaN,2.1624351521496,2.1624351521496,750,0,0,neutral,1,2981.95492341543,2271.59720014195
3,104,1,110,-0.5,-0.5,-0.5,3,3,0.8,3,588,1,1,588,0,0,1,1,-0.774398807886755,-0.774398807886755,750,1,0,congruent,0,7247.03106675225,6856.07492960374
3,104,1,112,0.5,0.5,0,3,NaN,0.8,3,626,1,1,626,1,0,0.8,NaN,-0.479161531480984,-0.479161531480984,750,0,0,neutral,1,5472.18515915206,16262.741789383
3,104,1,113,-0.5,0.5,-0.5,2,2,0.8,2,716,1,1,716,1,0,1,0.6,0.220084649480052,0.220084649480052,750,1,0,congruent,0.1,5063.91735505073,4650.10529109445
3,104,1,114,0.5,-0.5,0,4,NaN,0.8,4,734,1,1,734,1,0,1.2,NaN,0.359933885672259,0.359933885672259,750,0,0,neutral,1,7050.7591748579,5510.9114280201
3,104,1,115,0.5,-0.5,-0.5,1,1,0.8,1,609,1,1,609,1,0,1.2,NaN,-0.611241365662513,-0.611241365662513,750,1,0,congruent,1,1297.92864370915,5358.23496407796
3,104,1,117,0.5,-0.5,0.5,2,1,0.8,2,868,1,0,868,1,0,1.6,NaN,1.40103375510313,1.40103375510313,750,0,0,incongruent,1,2708.38822105488,5289.6385671771
3,104,1,118,0.5,0.5,0.5,3,4,0.8,3,703,1,1,703,1,0,1.6,NaN,0.119082423341235,0.119082423341235,750,0,0,incongruent,1,5749.98512354343,1565.83300063515
3,104,1,120,0.5,0.5,0,3,NaN,0.6,4,659,0,1,NaN,0,0,1.4,NaN,-0.222771265128604,NaN,750,0,1,neutral,0,2463.52530736702,4733.68087113077
3,104,1,121,0.5,-0.5,0.5,2,3,0.6,2,483,1,1,483,0,0,1,NaN,-1.59018601900796,-1.59018601900796,750,0,0,incongruent,0,6470.47485526267,3034.87624174286
3,104,1,122,-0.5,0.5,-0.5,4,4,0.6,4,525,1,1,525,1,0,0.8,0.6,-1.26387113455948,-1.26387113455948,750,1,0,congruent,0.1,874.193634529758,3020.43682112432
3,104,1,123,-0.5,-0.5,0.5,3,1,0.6,3,650,1,1,650,0,0,0.6,0.8,-0.292695883224708,-0.292695883224708,750,0,0,incongruent,0,5016.73045190199,5781.63094811397
3,104,1,124,-0.5,0.5,0.5,2,3,0.6,2,532,1,1,532,1,0,0.2,0.6,-1.20948532048473,-1.20948532048473,750,0,0,incongruent,0.1,1683.8313736208,5105.40225951063
3,104,1,125,-0.5,0.5,0.5,3,4,0.6,3,636,1,1,636,1,0,0.4,0.6,-0.401467511374203,-0.401467511374203,750,0,0,incongruent,0.1,7798.63282247388,2915.86240041752
3,104,1,126,-0.5,0.5,-0.5,2,2,0.6,2,621,1,1,621,1,0,0.6,0.8,-0.518008541534375,-0.518008541534375,750,1,0,congruent,0.1,4351.54456807802,6694.75489995457
3,104,1,127,-0.5,0.5,0,4,NaN,0.8,4,852,1,0,852,0,0,0.8,0.8,1.27672332293228,1.27672332293228,750,0,0,neutral,0,4944.00524832076,9203.13364837948
3,104,1,128,-0.5,-0.5,0.5,3,1,0.8,3,523,1,1,523,1,0,0.6,0.6,-1.27940993858084,-1.27940993858084,750,0,0,incongruent,0.1,6671.4064346491,1761.89457545587
3,104,1,129,-0.5,0.5,0.5,4,3,0.8,4,841,1,0,841,0,0,0.8,0.8,1.19125990081482,1.19125990081482,750,0,0,incongruent,0,3447.06297394376,11768.2281956351
3,104,1,130,0.5,-0.5,0,1,NaN,0.6,1,690,1,1,690,0,0,0.6,NaN,0.0180801972024191,0.0180801972024191,750,0,0,neutral,0,3982.57577260893,12139.195878519
3,104,1,133,0.5,-0.5,-0.5,1,1,0.6,1,564,1,1,564,0,0,0.8,NaN,-0.960864456143031,-0.960864456143031,750,1,0,congruent,0,4338.83369553997,1942.42673333191
3,104,1,135,-0.5,-0.5,0,1,NaN,0.4,1,608,1,1,608,0,0,0.6,0.8,-0.619010767673191,-0.619010767673191,750,0,0,neutral,0,2341.59449012107,4455.10577373891
3,104,1,136,0.5,-0.5,-0.5,2,2,0.4,2,503,1,1,503,0,0,0.6,NaN,-1.4347979787944,-1.4347979787944,750,1,0,congruent,0,7279.45259219041,1576.58363035922
3,104,1,137,0.5,0.5,-0.5,4,4,0.4,4,546,1,1,546,1,0,0.2,NaN,-1.10071369233524,-1.10071369233524,750,1,0,congruent,1,8498.71128815953,4384.08292552471
3,104,1,138,-0.5,-0.5,-0.5,2,2,0.4,2,573,1,1,573,0,0,0.4,0.6,-0.890939838046928,-0.890939838046928,750,1,0,congruent,0,1018.33874065904,7443.05297956298
3,104,1,139,0.5,-0.5,0.5,4,3,0.4,3,865,0,0,NaN,1,0,0.4,NaN,1.3777255490711,NaN,750,1,0,incongruent,1,16191.1185703322,4976.23156908133
3,104,1,140,0.5,0.5,0,3,NaN,0.4,3,745,1,1,745,1,0,0.8,NaN,0.445397307789719,0.445397307789719,750,0,0,neutral,1,1434.1700884575,4668.78139107454
3,104,1,144,0.5,-0.5,-0.5,2,2,0.4,2,527,1,1,527,1,0,1.2,NaN,-1.24833233053812,-1.24833233053812,750,1,0,congruent,1,5759.29076639662,4080.13047148895
3,104,1,145,0.5,0.5,0.5,4,3,0.4,4,725,1,1,725,1,0,1.2,NaN,0.290009267576155,0.290009267576155,750,0,0,incongruent,1,2774.79419094058,26425.0495001403
3,104,1,146,0.5,0.5,0,3,NaN,0.6,3,693,1,1,693,1,0,1.2,NaN,0.0413884032344536,0.0413884032344536,750,0,0,neutral,1,41910.8851014664,9490.87751010341
3,104,1,147,0.5,0.5,-0.5,2,2,0.8,2,551,1,1,551,1,0,1.6,NaN,-1.06186668228185,-1.06186668228185,750,1,0,congruent,1,5112.95581642446,9624.57857255387
3,104,1,148,0.5,0.5,-0.5,3,3,0.8,3,653,1,1,653,1,0,1.6,NaN,-0.269387677192673,-0.269387677192673,750,1,0,congruent,1,4687.57154863264,1471.18113933781
3,104,1,150,-0.5,0.5,-0.5,3,3,1,3,891,1,0,891,0,0,2,0.6,1.57973000134873,1.57973000134873,750,1,0,congruent,0,5003.34251024588,4887.23785954616
3,104,2,151,-0.5,0.5,-0.5,1,1,0.8,1,414,1,1,414,1,0,1.6,0.4,-2.12627475774476,-2.12627475774476,750,1,0,congruent,0.1,1588.82243785128,1803.72517674826
3,104,2,152,0.5,-0.5,-0.5,2,2,0.8,2,616,1,1,616,0,0,1.4,NaN,-0.556855551587766,-0.556855551587766,750,1,0,congruent,0,4446.43361196772,4677.60900757323
3,104,2,153,0.5,0.5,-0.5,1,1,0.8,1,617,1,1,617,1,0,1,NaN,-0.549086149577088,-0.549086149577088,750,1,0,congruent,1,1417.75697953087,11695.832874367
3,104,2,154,0.5,0.5,-0.5,2,2,0.8,2,674,1,1,674,1,0,1,NaN,-0.106230234968432,-0.106230234968432,750,1,0,congruent,1,5759.73352586899,9101.58488601713
3,104,2,155,-0.5,-0.5,0.5,1,4,0.8,2,646,0,1,NaN,0,0,1,0.4,-0.323773491267421,NaN,750,0,1,incongruent,0,9403.71886893045,4788.30355796545
3,104,2,156,-0.5,-0.5,0.5,2,3,0.8,2,771,1,0,771,1,0,1,0.2,0.647401760067351,0.647401760067351,750,0,0,incongruent,0.1,8333.37936488647,3671.25422067412
3,104,2,157,0.5,0.5,-0.5,1,1,0.8,1,507,1,1,507,1,0,1,NaN,-1.40372037075169,-1.40372037075169,750,1,0,congruent,1,5888.86903739052,2043.58882677947
3,104,2,158,0.5,-0.5,-0.5,3,3,0.8,3,715,1,1,715,1,0,1.4,NaN,0.212315247469373,0.212315247469373,750,1,0,congruent,1,5051.6598777504,3655.08462437734
3,104,2,160,-0.5,-0.5,-0.5,1,1,1,1,850,1,0,850,1,0,1.2,0.2,1.26118451891093,1.26118451891093,750,1,0,congruent,0.1,8674.22675391895,9146.98949175806
3,104,2,161,0.5,-0.5,0,2,NaN,1,2,571,1,1,571,1,0,1.4,NaN,-0.906478642068284,-0.906478642068284,750,0,0,neutral,1,5410.1850256447,2580.80751027863
3,104,2,162,-0.5,0.5,-0.5,4,4,1,4,534,1,1,534,1,0,1.6,0.4,-1.19394651646338,-1.19394651646338,750,1,0,congruent,0.1,903.668549165745,8159.54264236019
3,104,2,163,-0.5,0.5,0.5,1,2,1,1,985,1,0,985,0,0,1.4,0.6,2.31005379035248,2.31005379035248,750,0,0,incongruent,0,8939.1503635404,3304.25222745829
3,104,2,165,0.5,-0.5,0,3,NaN,0.8,3,670,1,1,670,0,0,0.8,NaN,-0.137307843011144,-0.137307843011144,750,0,0,neutral,0,35352.1907394256,13808.5879358328
3,104,2,166,0.5,0.5,-0.5,1,1,0.8,1,489,1,1,489,1,0,0.6,NaN,-1.54356960694389,-1.54356960694389,750,1,0,congruent,1,1328.48878362224,1178.7184588307
3,104,2,168,-0.5,0.5,0.5,3,4,0.6,3,653,1,1,653,1,0,0.4,0.6,-0.269387677192673,-0.269387677192673,750,0,0,incongruent,0.1,1891.50263455634,4396.54142299266
3,104,2,169,-0.5,0.5,0.5,4,3,0.6,4,787,1,0,787,0,0,0.6,0.8,0.771712192238202,0.771712192238202,750,0,0,incongruent,0,9691.16173702548,4798.97575912102
3,104,2,170,-0.5,0.5,-0.5,2,2,0.4,2,731,1,1,731,1,0,0.6,0.6,0.336625679640224,0.336625679640224,750,1,0,congruent,0.1,2266.39791257667,22005.5589490544
3,104,2,171,-0.5,-0.5,0.5,1,3,0.6,1,773,1,0,773,1,0,0.8,0.4,0.662940564088708,0.662940564088708,750,0,0,incongruent,0.1,4496.83059814766,7183.8762080311
3,104,2,172,-0.5,-0.5,0,4,NaN,0.6,4,787,1,0,787,0,0,0.6,0.6,0.771712192238202,0.771712192238202,750,0,0,neutral,0,3549.88378163969,3497.78151282927
